#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 140
#vel_mid[km/s] si0 si1 si2 si3
13125.00 1.9980e-02 9.4535e-01 3.3976e-02 6.9252e-04
13375.00 1.1728e-02 9.5023e-01 3.7241e-02 8.0031e-04
13625.00 6.4648e-03 9.5320e-01 3.9404e-02 9.2885e-04
13875.00 5.5543e-03 9.5197e-01 4.1617e-02 8.6150e-04
14125.00 4.9301e-03 9.5413e-01 4.0108e-02 8.2855e-04
14375.00 2.7599e-03 9.5260e-01 4.3464e-02 1.1724e-03
14625.00 3.0103e-03 9.5521e-01 4.0419e-02 1.3570e-03
14875.00 1.7689e-03 9.5343e-01 4.3737e-02 1.0596e-03
15125.00 2.1983e-03 9.2480e-01 7.0642e-02 2.3640e-03
15375.00 1.7895e-03 9.3816e-01 5.8118e-02 1.9307e-03
15625.00 2.2351e-03 9.4247e-01 5.3855e-02 1.4360e-03
15875.00 1.8076e-03 9.5002e-01 4.6792e-02 1.3765e-03
16125.00 2.2919e-03 9.5535e-01 4.0973e-02 1.3814e-03
16375.00 2.0397e-03 9.4813e-01 4.7945e-02 1.8881e-03
16625.00 2.0606e-03 9.3419e-01 6.1736e-02 2.0117e-03
16875.00 1.9154e-03 9.4477e-01 5.1323e-02 1.9966e-03
17125.00 3.4364e-03 9.4394e-01 4.9742e-02 2.8777e-03
17375.00 2.1935e-03 9.6229e-01 3.4343e-02 1.1732e-03
17625.00 2.1843e-03 9.1792e-01 7.7230e-02 2.6658e-03
17875.00 2.7651e-03 9.5317e-01 4.2094e-02 1.9748e-03
18125.00 3.2606e-03 9.5572e-01 3.9346e-02 1.6733e-03
18375.00 5.1333e-03 9.4913e-01 4.3154e-02 2.5879e-03
18625.00 3.9049e-03 9.3700e-01 5.5277e-02 3.8213e-03
18875.00 3.0553e-03 9.5355e-01 4.1235e-02 2.1582e-03
19125.00 2.3418e-03 9.4585e-01 4.9431e-02 2.3799e-03
19375.00 3.4661e-03 9.3904e-01 5.4308e-02 3.1863e-03
19625.00 3.5819e-03 9.0730e-01 8.3480e-02 5.6419e-03
19875.00 3.5708e-03 9.1835e-01 7.3561e-02 4.5131e-03
20125.00 2.0916e-03 9.3840e-01 5.5750e-02 3.7602e-03
20375.00 3.9381e-03 9.1145e-01 7.9630e-02 4.9843e-03
20625.00 2.5914e-03 9.2650e-01 6.5874e-02 5.0355e-03
20875.00 3.6714e-03 9.3565e-01 5.6786e-02 3.8906e-03
21125.00 2.0669e-03 9.2966e-01 6.3391e-02 4.8829e-03
21375.00 2.8448e-03 9.2384e-01 6.7352e-02 5.9597e-03
21625.00 7.4152e-03 9.1889e-01 6.8000e-02 5.6959e-03
21875.00 2.3231e-03 9.1897e-01 7.2062e-02 6.6419e-03
22125.00 2.4920e-03 9.1777e-01 7.3196e-02 6.5465e-03
22375.00 4.3191e-03 8.7332e-01 1.1141e-01 1.0955e-02
22625.00 3.9902e-03 9.0834e-01 7.9767e-02 7.9037e-03
22875.00 5.2090e-03 9.0280e-01 8.3346e-02 8.6420e-03
23125.00 2.0748e-03 8.4356e-01 1.3979e-01 1.4583e-02
23375.00 5.7292e-03 8.8921e-01 9.4048e-02 1.1015e-02
23625.00 5.3421e-03 8.8452e-01 9.8091e-02 1.2045e-02
23875.00 3.2338e-03 8.8342e-01 1.0039e-01 1.2952e-02
24125.00 5.4289e-03 8.7216e-01 1.0752e-01 1.4888e-02
24375.00 2.4692e-03 8.7346e-01 1.0877e-01 1.5303e-02
24625.00 3.8522e-03 8.6269e-01 1.1582e-01 1.7636e-02
24875.00 3.8599e-03 8.1081e-01 1.5814e-01 2.7195e-02
25125.00 2.6097e-03 8.4849e-01 1.2722e-01 2.1683e-02
25375.00 7.2957e-03 8.3212e-01 1.3884e-01 2.1741e-02
25625.00 4.4302e-03 8.4225e-01 1.3040e-01 2.2914e-02
25875.00 4.0520e-03 8.2574e-01 1.4239e-01 2.7816e-02
26125.00 1.8769e-03 8.3206e-01 1.3934e-01 2.6727e-02
26375.00 1.3234e-03 8.1248e-01 1.5520e-01 3.0996e-02
26625.00 7.6282e-03 7.9449e-01 1.6100e-01 3.6890e-02
26875.00 1.4529e-03 7.6777e-01 1.8169e-01 4.9085e-02
27125.00 3.4897e-03 7.7277e-01 1.7744e-01 4.6296e-02
27375.00 3.3536e-03 6.3456e-01 2.7883e-01 8.3257e-02
27625.00 2.1448e-03 7.2170e-01 2.1032e-01 6.5827e-02
27875.00 3.9628e-03 7.4685e-01 1.9298e-01 5.6204e-02
28125.00 1.2218e-03 7.0180e-01 2.1926e-01 7.7723e-02
28375.00 3.4020e-03 5.9945e-01 2.9605e-01 1.0109e-01
28625.00 1.2380e-03 6.8541e-01 2.2776e-01 8.5593e-02
28875.00 4.4323e-03 6.9944e-01 2.1897e-01 7.7153e-02
29125.00 1.1701e-03 6.7182e-01 2.1559e-01 1.1142e-01
29375.00 3.4602e-03 6.7187e-01 2.3370e-01 9.0975e-02
29625.00 5.3841e-03 6.5713e-01 2.3952e-01 9.7958e-02
29875.00 3.1873e-03 6.5500e-01 2.4168e-01 1.0013e-01
30125.00 4.3641e-03 6.3217e-01 2.5139e-01 1.1208e-01
30375.00 2.2312e-03 6.1638e-01 2.5917e-01 1.2223e-01
30625.00 2.9162e-03 6.0025e-01 2.6523e-01 1.3160e-01
30875.00 3.3145e-03 5.9657e-01 2.6640e-01 1.3371e-01
31125.00 5.2237e-04 5.6750e-01 2.8785e-01 1.4413e-01
31375.00 9.2936e-04 3.1169e-01 4.2869e-01 2.5869e-01
31625.00 1.8788e-03 4.1922e-01 3.6474e-01 2.1416e-01
31875.00 1.7232e-03 3.5172e-01 3.9981e-01 2.4675e-01
32125.00 2.4331e-03 5.0469e-01 2.9666e-01 1.9621e-01
32375.00 3.0943e-04 4.0175e-01 3.5640e-01 2.4154e-01
32625.00 9.3226e-04 4.8603e-01 3.0227e-01 2.1077e-01
32875.00 1.9884e-03 4.6823e-01 3.0581e-01 2.2397e-01
33125.00 2.1160e-03 4.3286e-01 3.1375e-01 2.5127e-01
33375.00 1.3658e-03 2.5943e-01 3.8816e-01 3.5105e-01
33625.00 2.3917e-04 4.0519e-01 3.2084e-01 2.7373e-01
33875.00 3.6833e-03 3.7631e-01 3.2611e-01 2.9390e-01
34125.00 9.9665e-04 1.5679e-01 3.7552e-01 4.6669e-01
34375.00 1.9691e-03 2.5105e-01 3.6184e-01 3.8514e-01
34625.00 9.5514e-04 2.9209e-01 3.4218e-01 3.6478e-01
34875.00 1.5397e-03 1.9305e-01 3.6719e-01 4.3822e-01
#TIME: 284.55
#NVEL 140
#vel_mid[km/s] si0 si1 si2 si3
1125.00 2.2735e-04 8.7047e-01 1.2347e-01 5.8348e-03
2375.00 3.8086e-04 8.5479e-01 1.3765e-01 7.1849e-03
3125.00 9.5480e-03 8.7909e-01 1.0679e-01 4.5773e-03
3625.00 2.0633e-01 7.3493e-01 5.6902e-02 1.8351e-03
4125.00 4.3422e-01 5.4248e-01 2.2841e-02 4.6090e-04
4625.00 5.1440e-01 4.7129e-01 1.4091e-02 2.2054e-04
4875.00 5.7481e-01 4.1411e-01 1.0928e-02 1.5583e-04
5375.00 5.8776e-01 4.0148e-01 1.0608e-02 1.5162e-04
5625.00 6.3193e-01 3.5877e-01 9.1704e-03 1.2976e-04
6125.00 6.1698e-01 3.7309e-01 9.7844e-03 1.4174e-04
6375.00 6.2685e-01 3.6378e-01 9.2407e-03 1.3122e-04
6625.00 6.3339e-01 3.5769e-01 8.7945e-03 1.2395e-04
6875.00 6.4445e-01 3.4671e-01 8.7169e-03 1.2316e-04
7125.00 6.4068e-01 3.5073e-01 8.4739e-03 1.2088e-04
7625.00 6.0634e-01 3.8344e-01 1.0066e-02 1.4996e-04
7875.00 5.9664e-01 3.9252e-01 1.0667e-02 1.6859e-04
8125.00 6.2519e-01 3.6467e-01 9.9836e-03 1.5971e-04
8375.00 6.0764e-01 3.8223e-01 9.9774e-03 1.5254e-04
8625.00 5.8055e-01 4.0920e-01 1.0096e-02 1.5060e-04
8875.00 5.4491e-01 4.4378e-01 1.1140e-02 1.7379e-04
9125.00 5.9426e-01 3.9477e-01 1.0798e-02 1.7171e-04
9375.00 5.9305e-01 3.9583e-01 1.0938e-02 1.8203e-04
9625.00 4.4235e-01 5.4428e-01 1.3180e-02 1.9596e-04
9875.00 5.3003e-01 4.5712e-01 1.2646e-02 2.0739e-04
10125.00 3.7294e-01 6.1188e-01 1.4969e-02 2.1605e-04
10375.00 4.6473e-01 5.2053e-01 1.4482e-02 2.5445e-04
10625.00 4.7656e-01 5.0835e-01 1.4835e-02 2.5738e-04
10875.00 4.3827e-01 5.4576e-01 1.5698e-02 2.7496e-04
11125.00 4.0696e-01 5.7537e-01 1.7361e-02 3.1394e-04
11375.00 3.4874e-01 6.3213e-01 1.8784e-02 3.4399e-04
11625.00 1.1738e-01 8.6045e-01 2.1830e-02 3.4094e-04
11875.00 2.0817e-01 7.6955e-01 2.1907e-02 3.7006e-04
12125.00 1.8026e-01 7.9580e-01 2.3533e-02 4.0753e-04
12375.00 1.1908e-01 8.5347e-01 2.6989e-02 4.5821e-04
12625.00 2.3751e-02 9.4279e-01 3.2880e-02 5.7800e-04
12875.00 3.5640e-02 9.3721e-01 2.6670e-02 4.8406e-04
13125.00 2.7323e-02 9.3842e-01 3.3640e-02 6.1474e-04
13375.00 1.6352e-02 9.4942e-01 3.3522e-02 7.0317e-04
13625.00 9.6210e-03 9.4831e-01 4.1112e-02 9.5736e-04
13875.00 5.9753e-03 9.5501e-01 3.8111e-02 9.0193e-04
14125.00 4.9574e-03 9.5338e-01 4.0680e-02 9.7950e-04
14375.00 4.7507e-03 9.4578e-01 4.8070e-02 1.4036e-03
14625.00 6.0517e-03 9.5303e-01 4.0008e-02 9.0739e-04
14875.00 2.4453e-03 9.5264e-01 4.3459e-02 1.4575e-03
15125.00 3.7897e-03 9.4598e-01 4.8984e-02 1.2440e-03
15375.00 2.1668e-03 9.4496e-01 5.1555e-02 1.3165e-03
15625.00 3.3241e-03 9.5416e-01 4.1227e-02 1.2877e-03
15875.00 2.0519e-03 9.5330e-01 4.3344e-02 1.3076e-03
16125.00 2.6792e-03 9.4752e-01 4.8372e-02 1.4264e-03
16375.00 2.5856e-03 9.5193e-01 4.3915e-02 1.5697e-03
16625.00 2.2066e-03 9.4179e-01 5.4285e-02 1.7184e-03
16875.00 2.7340e-03 9.6360e-01 3.2411e-02 1.2588e-03
17125.00 2.1191e-03 9.4579e-01 5.0393e-02 1.6976e-03
17375.00 2.0253e-03 9.4405e-01 5.1633e-02 2.2897e-03
17625.00 3.3743e-03 9.4246e-01 5.2012e-02 2.1563e-03
17875.00 3.2340e-03 9.4982e-01 4.5396e-02 1.5540e-03
18125.00 2.8710e-03 9.4124e-01 5.3648e-02 2.2430e-03
18375.00 4.5838e-03 9.6212e-01 3.1633e-02 1.6639e-03
18625.00 3.0150e-03 9.3964e-01 5.5065e-02 2.2787e-03
18875.00 3.4872e-03 9.3494e-01 5.8781e-02 2.7871e-03
19125.00 3.0702e-03 9.5448e-01 4.0466e-02 1.9879e-03
19375.00 5.0678e-03 9.5140e-01 4.1510e-02 2.0274e-03
19625.00 4.1219e-03 9.2572e-01 6.6211e-02 3.9439e-03
19875.00 3.4169e-03 9.2272e-01 7.0100e-02 3.7626e-03
20125.00 2.0704e-03 9.4608e-01 4.8992e-02 2.8618e-03
20375.00 2.0527e-03 9.4405e-01 5.0796e-02 3.1045e-03
20625.00 3.3722e-03 8.9586e-01 9.3985e-02 6.7830e-03
20875.00 4.3736e-03 9.3555e-01 5.6239e-02 3.8350e-03
21125.00 3.2876e-03 8.7464e-01 1.1252e-01 9.5566e-03
21375.00 3.9702e-03 9.1799e-01 7.2311e-02 5.7304e-03
21625.00 4.6156e-03 9.2504e-01 6.5170e-02 5.1718e-03
21875.00 4.7760e-03 9.1887e-01 6.9913e-02 6.4410e-03
22125.00 3.7435e-03 9.1739e-01 7.2442e-02 6.4201e-03
22375.00 4.6029e-03 8.6906e-01 1.1534e-01 1.0994e-02
22625.00 6.0340e-03 9.0670e-01 7.9418e-02 7.8520e-03
22875.00 3.1331e-03 9.0332e-01 8.4693e-02 8.8512e-03
23125.00 3.2609e-03 8.0244e-01 1.7354e-01 2.0761e-02
23375.00 3.1863e-03 8.5898e-01 1.2240e-01 1.5431e-02
23625.00 3.2446e-03 8.8830e-01 9.6737e-02 1.1716e-02
23875.00 5.9747e-03 8.8208e-01 9.9251e-02 1.2695e-02
24125.00 5.0099e-03 8.4012e-01 1.3589e-01 1.8974e-02
24375.00 2.1658e-03 7.0239e-01 2.5916e-01 3.6286e-02
24625.00 2.8022e-03 8.6164e-01 1.1729e-01 1.8269e-02
24875.00 4.4280e-03 8.6061e-01 1.1692e-01 1.8041e-02
25125.00 3.8084e-03 8.2852e-01 1.4408e-01 2.3597e-02
25375.00 4.3588e-03 8.5205e-01 1.2330e-01 2.0292e-02
25625.00 7.0513e-03 8.3407e-01 1.3433e-01 2.4543e-02
25875.00 4.9322e-03 8.2836e-01 1.3990e-01 2.6805e-02
26125.00 3.2131e-03 8.2598e-01 1.4276e-01 2.8045e-02
26375.00 5.0758e-03 7.7300e-01 1.7614e-01 4.5788e-02
26625.00 7.3100e-03 7.9903e-01 1.5815e-01 3.5505e-02
26875.00 4.0537e-03 8.0421e-01 1.5691e-01 3.4828e-02
27125.00 5.8415e-03 7.4812e-01 1.8484e-01 6.1201e-02
27375.00 2.5201e-03 7.8375e-01 1.7139e-01 4.2339e-02
27625.00 2.8717e-03 7.0421e-01 2.3092e-01 6.2005e-02
27875.00 3.5240e-03 7.5096e-01 1.9085e-01 5.4674e-02
28125.00 6.1792e-03 6.6199e-01 2.5673e-01 7.5103e-02
28375.00 6.2534e-04 7.3210e-01 2.0388e-01 6.3399e-02
28625.00 5.7229e-03 6.6293e-01 2.5267e-01 7.8677e-02
28875.00 6.6942e-04 7.0487e-01 2.1827e-01 7.6196e-02
29125.00 9.6613e-04 5.3657e-01 3.2411e-01 1.3836e-01
29375.00 2.5944e-03 6.7558e-01 2.3222e-01 8.9607e-02
29625.00 3.3398e-03 6.4327e-01 2.4656e-01 1.0684e-01
29875.00 3.3266e-03 4.7366e-01 3.5828e-01 1.6473e-01
30125.00 4.4574e-03 6.2754e-01 2.5442e-01 1.1359e-01
30375.00 2.5095e-03 3.6225e-01 4.0660e-01 2.2864e-01
30625.00 3.9084e-03 6.1503e-01 2.5862e-01 1.2244e-01
30875.00 1.8952e-03 5.6841e-01 2.8912e-01 1.4057e-01
31125.00 3.0463e-03 4.8741e-01 3.3409e-01 1.7545e-01
31375.00 3.0752e-04 4.3144e-01 3.1446e-01 2.5379e-01
31625.00 1.6211e-03 5.4672e-01 2.8514e-01 1.6652e-01
31875.00 4.2062e-04 4.3899e-01 3.5464e-01 2.0595e-01
32125.00 9.5619e-04 4.5189e-01 3.0854e-01 2.3861e-01
32375.00 6.4275e-04 2.6167e-01 4.2766e-01 3.1003e-01
32625.00 3.8930e-04 4.7724e-01 3.0448e-01 2.1789e-01
32875.00 2.3178e-03 4.5876e-01 3.0755e-01 2.3138e-01
33125.00 1.6848e-03 4.5614e-01 3.0819e-01 2.3398e-01
33375.00 2.4214e-03 2.2802e-01 3.7995e-01 3.8961e-01
33625.00 8.7610e-04 4.0941e-01 3.2128e-01 2.6844e-01
33875.00 3.3610e-03 3.8491e-01 3.2373e-01 2.8799e-01
34125.00 2.8353e-03 2.5251e-01 3.6900e-01 3.7566e-01
34375.00 3.0367e-03 3.3312e-01 3.3642e-01 3.2742e-01
34625.00 1.2906e-03 3.0138e-01 3.4019e-01 3.5713e-01
34875.00 8.4572e-05 2.6926e-01 3.4646e-01 3.8419e-01
#TIME: 288.64
#NVEL 140
#vel_mid[km/s] si0 si1 si2 si3
1125.00 2.2756e-04 8.7653e-01 1.1791e-01 5.3338e-03
2375.00 3.8453e-04 8.5526e-01 1.3721e-01 7.1425e-03
3125.00 9.9092e-03 8.8007e-01 1.0553e-01 4.4850e-03
3625.00 2.1020e-01 7.3167e-01 5.6328e-02 1.8032e-03
4125.00 4.5004e-01 5.2827e-01 2.1269e-02 4.1102e-04
4625.00 5.3041e-01 4.5630e-01 1.3093e-02 1.9363e-04
4875.00 5.8618e-01 4.0312e-01 1.0546e-02 1.4857e-04
5375.00 6.0031e-01 3.8954e-01 1.0003e-02 1.4231e-04
5625.00 6.1400e-01 3.7651e-01 9.3518e-03 1.3526e-04
6125.00 6.2504e-01 3.6545e-01 9.3723e-03 1.3364e-04
6375.00 6.3488e-01 3.5611e-01 8.8780e-03 1.2573e-04
6625.00 6.3914e-01 3.5227e-01 8.4671e-03 1.2046e-04
6875.00 6.3567e-01 3.5523e-01 8.9693e-03 1.2897e-04
7125.00 6.3052e-01 3.6055e-01 8.8054e-03 1.2677e-04
7625.00 6.1297e-01 3.7740e-01 9.4916e-03 1.4235e-04
7875.00 6.1842e-01 3.7198e-01 9.4615e-03 1.3948e-04
8125.00 6.1515e-01 3.7454e-01 1.0144e-02 1.6104e-04
8375.00 6.2733e-01 3.6302e-01 9.4973e-03 1.4521e-04
8625.00 5.8934e-01 4.0065e-01 9.8742e-03 1.4408e-04
8875.00 5.7464e-01 4.1514e-01 1.0076e-02 1.5052e-04
9125.00 5.8641e-01 4.0254e-01 1.0871e-02 1.8046e-04
9375.00 6.0249e-01 3.8681e-01 1.0525e-02 1.7569e-04
9625.00 4.5152e-01 5.3589e-01 1.2401e-02 1.8590e-04
9875.00 5.4455e-01 4.4286e-01 1.2386e-02 2.0265e-04
10125.00 3.8979e-01 5.9610e-01 1.3906e-02 1.9933e-04
10375.00 4.9181e-01 4.9400e-01 1.3955e-02 2.3895e-04
10625.00 5.1664e-01 4.6973e-01 1.3388e-02 2.3790e-04
10875.00 4.4543e-01 5.3849e-01 1.5795e-02 2.8403e-04
11125.00 4.0580e-01 5.7684e-01 1.7049e-02 3.1080e-04
11375.00 3.5158e-01 6.2978e-01 1.8325e-02 3.2037e-04
11625.00 1.4063e-01 8.3823e-01 2.0830e-02 3.1096e-04
11875.00 2.7152e-01 7.0743e-01 2.0690e-02 3.6047e-04
12125.00 2.2344e-01 7.5363e-01 2.2523e-02 4.1163e-04
12375.00 1.4240e-01 8.3276e-01 2.4416e-02 4.1901e-04
12625.00 2.8755e-02 9.4100e-01 2.9729e-02 5.1125e-04
12875.00 5.2536e-02 9.2164e-01 2.5387e-02 4.4069e-04
13125.00 2.8679e-02 9.3845e-01 3.2297e-02 5.7329e-04
13375.00 1.8431e-02 9.4939e-01 3.1608e-02 5.7491e-04
13625.00 1.0523e-02 9.5558e-01 3.3214e-02 6.8352e-04
13875.00 7.1709e-03 9.5530e-01 3.6810e-02 7.2101e-04
14125.00 6.2045e-03 9.5446e-01 3.8451e-02 8.8285e-04
14375.00 4.7273e-03 9.4592e-01 4.8077e-02 1.2723e-03
14625.00 5.8919e-03 9.4631e-01 4.6757e-02 1.0397e-03
14875.00 3.0015e-03 9.4789e-01 4.7644e-02 1.4617e-03
15125.00 3.2288e-03 9.4214e-01 5.3290e-02 1.3453e-03
15375.00 2.0629e-03 9.4629e-01 4.9956e-02 1.6959e-03
15625.00 4.0252e-03 9.5065e-01 4.3924e-02 1.4022e-03
15875.00 2.5445e-03 9.5196e-01 4.4130e-02 1.3608e-03
16125.00 3.5152e-03 9.5452e-01 4.0772e-02 1.1955e-03
16375.00 3.8593e-03 9.4057e-01 5.3581e-02 1.9849e-03
16625.00 2.2880e-03 9.5475e-01 4.1716e-02 1.2472e-03
16875.00 4.1736e-03 9.5232e-01 4.1680e-02 1.8242e-03
17125.00 2.5959e-03 9.6498e-01 3.1307e-02 1.1123e-03
17375.00 2.8826e-03 9.5216e-01 4.3165e-02 1.7920e-03
17625.00 2.9028e-03 9.4282e-01 5.2182e-02 2.0934e-03
17875.00 4.1914e-03 9.5698e-01 3.7483e-02 1.3410e-03
18125.00 3.9137e-03 9.5790e-01 3.6669e-02 1.5183e-03
18375.00 3.8914e-03 9.4442e-01 4.9564e-02 2.1276e-03
18625.00 4.2188e-03 9.3987e-01 5.3469e-02 2.4390e-03
18875.00 3.1440e-03 9.3797e-01 5.6151e-02 2.7367e-03
19125.00 3.0661e-03 9.3606e-01 5.7925e-02 2.9528e-03
19375.00 4.2149e-03 8.8461e-01 1.0583e-01 5.3457e-03
19625.00 4.2302e-03 9.3607e-01 5.6664e-02 3.0362e-03
19875.00 4.1062e-03 9.1981e-01 7.1918e-02 4.1647e-03
20125.00 3.4840e-03 9.4022e-01 5.3381e-02 2.9200e-03
20375.00 4.4909e-03 9.3772e-01 5.4457e-02 3.3327e-03
20625.00 3.6968e-03 9.2559e-01 6.6871e-02 3.8381e-03
20875.00 4.5100e-03 9.3588e-01 5.5845e-02 3.7617e-03
21125.00 2.8913e-03 9.3237e-01 6.0358e-02 4.3799e-03
21375.00 3.9178e-03 9.2845e-01 6.2788e-02 4.8404e-03
21625.00 4.5689e-03 9.2576e-01 6.4596e-02 5.0774e-03
21875.00 4.2426e-03 9.1429e-01 7.4333e-02 7.1347e-03
22125.00 4.7701e-03 9.1960e-01 6.9975e-02 5.6507e-03
22375.00 3.0988e-03 9.1799e-01 7.3025e-02 5.8834e-03
22625.00 3.4479e-03 9.1087e-01 7.8103e-02 7.5787e-03
22875.00 5.4825e-03 9.0368e-01 8.2451e-02 8.3868e-03
23125.00 4.2691e-03 8.7836e-01 1.0516e-01 1.2211e-02
23375.00 5.3136e-03 8.9291e-01 9.1353e-02 1.0427e-02
23625.00 2.4758e-03 8.9044e-01 9.5717e-02 1.1369e-02
23875.00 3.5942e-03 8.8545e-01 9.8566e-02 1.2385e-02
24125.00 4.6182e-03 8.7629e-01 1.0493e-01 1.4164e-02
24375.00 4.8454e-03 8.7892e-01 1.0259e-01 1.3649e-02
24625.00 9.5747e-03 8.6020e-01 1.1327e-01 1.6953e-02
24875.00 4.5929e-03 8.6029e-01 1.1701e-01 1.8102e-02
25125.00 3.7620e-03 7.7821e-01 1.8751e-01 3.0526e-02
25375.00 6.8527e-03 8.3425e-01 1.3789e-01 2.1006e-02
25625.00 6.6275e-03 8.3596e-01 1.3329e-01 2.4127e-02
25875.00 5.9707e-03 8.2891e-01 1.3873e-01 2.6393e-02
26125.00 3.4595e-03 8.2353e-01 1.4429e-01 2.8729e-02
26375.00 4.6915e-03 8.2275e-01 1.4402e-01 2.8535e-02
26625.00 9.8138e-03 7.9930e-01 1.5621e-01 3.4675e-02
26875.00 6.2621e-03 7.9457e-01 1.6176e-01 3.7407e-02
27125.00 5.7356e-03 7.9765e-01 1.6010e-01 3.6516e-02
27375.00 7.7184e-03 7.7184e-01 1.7547e-01 4.4970e-02
27625.00 3.4380e-03 7.8245e-01 1.7145e-01 4.2669e-02
27875.00 3.0771e-03 7.5353e-01 1.8956e-01 5.3834e-02
28125.00 4.7371e-03 7.6079e-01 1.8407e-01 5.0401e-02
28375.00 7.9808e-03 7.2451e-01 2.0359e-01 6.3912e-02
28625.00 1.6696e-03 7.4074e-01 1.9777e-01 5.9819e-02
28875.00 1.0741e-03 7.0783e-01 2.1640e-01 7.4701e-02
29125.00 8.0748e-03 6.9229e-01 2.2040e-01 7.9236e-02
29375.00 5.6126e-04 6.8084e-01 2.3075e-01 8.7851e-02
29625.00 4.6197e-04 6.8877e-01 2.2669e-01 8.4083e-02
29875.00 1.8944e-03 4.8956e-01 3.4104e-01 1.6750e-01
30125.00 2.7092e-03 6.4935e-01 2.4445e-01 1.0349e-01
30375.00 5.0740e-03 6.2227e-01 2.5494e-01 1.1771e-01
30625.00 2.9163e-03 4.3617e-01 3.5887e-01 2.0204e-01
30875.00 4.6229e-03 6.1465e-01 2.5822e-01 1.2251e-01
31125.00 5.1519e-03 5.8163e-01 2.7088e-01 1.4233e-01
31375.00 2.7137e-03 3.7486e-01 3.7259e-01 2.4984e-01
31625.00 4.5032e-03 5.5704e-01 2.8021e-01 1.5825e-01
31875.00 2.8532e-04 2.4363e-01 4.7569e-01 2.8040e-01
32125.00 1.0325e-03 1.6223e-01 4.9212e-01 3.4462e-01
32375.00 6.5697e-04 4.9879e-01 2.9998e-01 2.0057e-01
32625.00 3.9713e-04 4.9497e-01 3.0011e-01 2.0452e-01
32875.00 2.5137e-04 4.7842e-01 3.0401e-01 2.1732e-01
33125.00 4.6252e-03 3.6335e-01 3.6729e-01 2.6474e-01
33375.00 7.1270e-03 4.3481e-01 3.1188e-01 2.4618e-01
33625.00 1.9693e-03 4.1930e-01 3.1714e-01 2.6159e-01
33875.00 2.5709e-04 3.9295e-01 3.2487e-01 2.8192e-01
34125.00 4.0103e-03 3.6255e-01 3.2964e-01 3.0380e-01
34375.00 4.4080e-04 3.3731e-01 3.3597e-01 3.2628e-01
34625.00 2.8570e-03 3.1082e-01 3.3741e-01 3.4892e-01
34875.00 3.4911e-03 2.8130e-01 3.4114e-01 3.7407e-01
#TIME: 292.79
#NVEL 140
#vel_mid[km/s] si0 si1 si2 si3
1125.00 2.2146e-04 8.7376e-01 1.2036e-01 5.6545e-03
2375.00 3.8764e-04 8.5602e-01 1.3653e-01 7.0695e-03
3125.00 1.0235e-02 8.8025e-01 1.0506e-01 4.4588e-03
3625.00 2.1620e-01 7.2668e-01 5.5351e-02 1.7718e-03
4125.00 4.5842e-01 5.1971e-01 2.1440e-02 4.3084e-04
4625.00 5.4294e-01 4.4441e-01 1.2467e-02 1.8378e-04
4875.00 5.8244e-01 4.0672e-01 1.0687e-02 1.5339e-04
5375.00 5.9792e-01 3.9173e-01 1.0201e-02 1.4797e-04
5625.00 6.0732e-01 3.8317e-01 9.3837e-03 1.2896e-04
6125.00 6.3625e-01 3.5472e-01 8.8998e-03 1.2626e-04
6375.00 6.2690e-01 3.6382e-01 9.1502e-03 1.3075e-04
6625.00 6.3613e-01 3.5508e-01 8.6616e-03 1.2317e-04
6875.00 6.4594e-01 3.4572e-01 8.2236e-03 1.1200e-04
7125.00 6.4368e-01 3.4823e-01 7.9776e-03 1.1124e-04
7625.00 6.2617e-01 3.6454e-01 9.1621e-03 1.3386e-04
7875.00 6.3026e-01 3.6060e-01 9.0037e-03 1.3531e-04
8125.00 6.1891e-01 3.7149e-01 9.4575e-03 1.4077e-04
8375.00 6.1835e-01 3.7171e-01 9.7828e-03 1.5179e-04
8625.00 5.8141e-01 4.0833e-01 1.0106e-02 1.5380e-04
8875.00 5.4074e-01 4.4913e-01 9.9888e-03 1.3755e-04
9125.00 5.9169e-01 3.9770e-01 1.0443e-02 1.6007e-04
9375.00 5.9199e-01 3.9693e-01 1.0899e-02 1.8014e-04
9625.00 4.7530e-01 5.1184e-01 1.2672e-02 1.9191e-04
9875.00 5.5314e-01 4.3465e-01 1.2023e-02 1.9316e-04
10125.00 4.0081e-01 5.8518e-01 1.3801e-02 2.0356e-04
10375.00 5.3078e-01 4.5639e-01 1.2615e-02 2.1766e-04
10625.00 5.0952e-01 4.7622e-01 1.4005e-02 2.5526e-04
10875.00 4.4639e-01 5.3715e-01 1.6167e-02 2.8954e-04
11125.00 4.0295e-01 5.7909e-01 1.7656e-02 3.0281e-04
11375.00 3.8297e-01 5.9937e-01 1.7351e-02 3.0702e-04
11625.00 1.4939e-01 8.3102e-01 1.9302e-02 2.9402e-04
