#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4 Ni5
1.275e+09 1.000000e+00 3.662973e-12 1.115266e-62 3.924310e-179 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 4.533830e-12 2.228759e-62 1.964528e-178 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 2.207540e-12 9.773748e-64 4.770427e-182 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 1.776138e-12 3.348820e-64 2.432150e-183 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 1.617385e-12 1.904858e-64 4.634871e-184 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 2.333152e-12 7.126686e-64 1.185823e-182 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 1.461414e-12 8.759400e-65 4.200070e-185 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 1.201933e-12 3.283528e-65 2.705213e-186 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 1.336570e-12 4.232755e-65 4.330142e-186 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 1.199406e-12 2.267522e-65 7.060092e-187 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 3.216139e-12 1.073938e-63 1.331659e-182 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 4.842019e-12 4.785621e-63 5.368127e-181 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 1.235162e-11 1.846014e-61 5.930630e-177 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 1.075782e-11 8.752770e-62 7.040820e-178 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 1.135982e-11 9.129270e-62 6.495651e-178 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 3.994410e-11 1.308625e-59 2.178266e-172 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 4.009563e-11 1.109329e-59 1.172022e-172 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 1.629659e-11 2.322083e-61 4.157332e-177 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 2.128912e-11 5.793571e-61 3.711052e-176 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 9.793219e-12 2.014474e-62 4.930670e-180 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 3.423543e-12 2.269062e-64 3.478903e-185 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 5.561252e-12 1.379256e-63 3.142775e-183 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 2.180042e-12 2.501263e-65 7.711832e-188 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 2.579823e-13 3.267367e-69 4.903346e-198 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 9.609726e-14 4.722519e-71 6.542254e-203 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 1.036747e-13 5.361557e-71 7.501329e-203 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 6.968646e-14 8.471666e-72 4.907106e-205 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 1.129505e-13 5.228976e-71 4.733362e-203 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 4.573541e-13 1.367306e-68 7.774789e-197 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 6.104065e-13 3.714460e-68 8.636725e-196 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 5.087343e-14 1.218690e-72 1.596583e-207 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 1.348243e-13 5.533672e-71 2.716349e-203 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 2.038612e-13 2.565700e-70 1.242660e-201 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 1.666466e-12 1.104447e-66 2.753373e-192 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 1.162359e-11 2.689022e-63 1.506398e-183 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 8.185182e-12 5.268682e-64 1.769913e-185 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 3.785025e-11 2.349805e-61 1.153382e-178 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 8.769592e-11 6.136536e-60 4.638501e-175 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 1.308189e-10 2.612012e-59 1.645523e-173 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 6.763507e-11 1.467767e-60 7.634070e-177 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 1.349312e-10 2.070104e-59 6.159892e-174 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 1.757461e-10 5.080990e-59 5.245883e-173 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 1.418040e-10 1.766399e-59 2.786093e-174 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 1.646932e-10 2.710914e-59 6.993595e-174 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 5.514469e-11 2.558618e-61 3.114316e-179 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 3.199843e-11 2.297108e-62 4.867270e-182 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 2.510917e-11 6.977373e-63 1.779801e-183 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 2.438480e-10 6.504733e-59 3.157282e-173 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 6.282458e-10 2.622094e-57 3.925068e-169 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 2.260422e-10 3.310058e-59 3.710297e-174 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 4.659404e-11 4.259802e-62 9.211204e-182 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 1.500068e-10 4.299056e-60 1.253484e-176 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 9.976270e-11 6.661334e-61 7.994130e-179 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 3.029217e-10 5.283691e-59 5.806128e-174 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 3.760954e-12 7.707793e-67 2.224081e-194 0.000000e+00 0.000000e+00
4.025e+09 1.000000e+00 1.481856e-10 1.940155e-60 7.224453e-178 0.000000e+00 0.000000e+00
#TIME: 129.108935
#NVEL: 81
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4 Ni5
2.500e+07 7.833251e-01 2.166749e-01 1.955794e-19 1.051996e-67 5.756133e-151 7.906956e-273
7.500e+07 8.378187e-01 1.621813e-01 4.286432e-20 1.588027e-69 1.121640e-154 3.319198e-279
1.250e+08 8.818180e-01 1.181820e-01 8.297759e-21 1.665125e-71 1.011549e-158 3.598941e-286
1.750e+08 9.245230e-01 7.547703e-02 8.932707e-22 3.585333e-74 3.695199e-164 1.594802e-295
2.250e+08 9.563887e-01 4.361130e-02 6.433873e-23 2.677759e-77 1.608004e-170 1.861540e-306
2.750e+08 9.820110e-01 1.798901e-02 1.491621e-24 1.341260e-81 3.996167e-179 4.061220e-321
3.250e+08 9.966959e-01 3.304078e-03 4.378323e-27 1.131389e-87 9.217357e-191 0.000000e+00
3.750e+08 9.996257e-01 3.742549e-04 4.205840e-30 1.270323e-94 8.447428e-204 0.000000e+00
4.250e+08 9.999225e-01 7.747893e-05 2.241619e-32 5.546527e-100 5.559032e-214 0.000000e+00
4.750e+08 9.999897e-01 1.028827e-05 1.619525e-35 1.107270e-107 6.719654e-229 0.000000e+00
5.250e+08 9.999982e-01 1.801595e-06 1.956406e-38 4.397488e-115 1.784196e-243 0.000000e+00
5.750e+08 9.999996e-01 3.772600e-07 3.520090e-41 3.468729e-122 1.356982e-257 0.000000e+00
6.250e+08 1.000000e+00 3.551371e-08 2.164753e-45 3.773161e-133 1.905980e-279 0.000000e+00
6.750e+08 1.000000e+00 2.500065e-09 3.671659e-50 1.298790e-145 2.506873e-304 0.000000e+00
7.250e+08 1.000000e+00 2.127272e-10 1.304921e-54 2.947290e-157 0.000000e+00 0.000000e+00
7.750e+08 1.000000e+00 3.346058e-11 5.656824e-58 4.406317e-166 0.000000e+00 0.000000e+00
8.250e+08 1.000000e+00 1.207381e-11 7.296364e-60 4.451092e-171 0.000000e+00 0.000000e+00
8.750e+08 1.000000e+00 4.207190e-12 8.146840e-62 3.085016e-176 0.000000e+00 0.000000e+00
9.250e+08 1.000000e+00 2.976844e-12 1.650341e-62 4.011012e-178 0.000000e+00 0.000000e+00
9.750e+08 1.000000e+00 1.847009e-12 1.952264e-63 1.286848e-180 0.000000e+00 0.000000e+00
1.025e+09 1.000000e+00 3.152596e-12 1.454054e-62 1.972985e-178 0.000000e+00 0.000000e+00
1.075e+09 1.000000e+00 3.172842e-12 1.245867e-62 1.091507e-178 0.000000e+00 0.000000e+00
1.125e+09 1.000000e+00 2.494375e-12 3.883746e-63 4.353219e-180 0.000000e+00 0.000000e+00
1.175e+09 1.000000e+00 2.178850e-12 1.863258e-63 5.327868e-181 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 2.661582e-12 3.528357e-63 2.318746e-180 0.000000e+00 0.000000e+00
1.275e+09 1.000000e+00 2.160604e-12 1.253958e-63 1.300309e-181 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 1.883338e-12 5.964168e-64 1.555955e-182 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 2.987144e-12 3.290044e-63 1.092811e-180 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 3.281006e-12 4.030165e-63 1.531005e-180 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 1.632446e-12 1.930797e-64 4.679106e-184 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 1.202045e-12 4.602163e-65 9.281095e-186 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 6.065476e-13 2.328379e-66 3.257804e-189 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 3.757777e-13 2.734176e-67 1.023929e-191 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 9.500735e-13 1.019823e-65 1.039824e-187 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 2.087978e-12 2.139756e-64 2.360335e-184 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 2.977728e-12 7.637909e-64 5.343038e-183 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 3.130564e-12 7.832589e-64 4.721987e-183 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 3.174774e-12 6.923312e-64 2.832355e-183 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 1.303075e-11 1.871889e-61 4.955658e-177 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 2.673267e-11 2.958057e-60 5.371328e-174 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 2.044594e-11 8.234128e-61 1.594851e-175 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 8.966990e-12 2.356905e-62 1.278668e-179 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 4.703484e-11 1.735258e-59 3.021373e-172 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 2.788279e-11 1.705693e-60 5.997134e-175 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 1.786788e-11 2.301218e-61 2.706334e-177 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 1.835677e-11 2.147598e-61 1.872018e-177 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 3.898789e-12 3.139855e-64 6.511028e-185 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 1.630784e-13 5.908903e-70 6.842350e-200 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 4.049388e-13 2.044645e-68 5.710220e-196 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 2.904099e-13 4.290385e-69 7.965510e-198 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 3.400270e-13 6.918701e-69 2.313858e-197 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 9.045981e-14 2.455437e-71 7.783632e-204 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 2.845975e-13 2.360811e-69 9.802399e-199 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 2.341021e-13 8.803574e-70 6.189625e-200 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 1.084852e-13 2.928118e-71 6.771528e-204 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 6.905476e-14 4.202357e-72 3.941099e-206 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 1.055797e-12 2.419428e-67 7.665052e-194 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 4.964675e-13 8.831834e-69 1.106285e-197 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 3.401104e-12 2.021408e-65 5.219175e-189 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 4.653309e-12 6.105137e-65 7.672330e-188 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 1.069425e-11 1.556084e-63 2.924141e-184 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 4.470263e-11 4.518209e-61 6.137303e-178 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 6.969560e-11 2.324211e-60 3.595758e-176 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 5.776103e-11 9.016553e-61 2.540164e-177 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 1.509078e-10 3.817959e-59 3.559277e-173 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 2.088756e-10 1.210454e-58 5.942492e-172 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 2.444387e-10 1.914232e-58 1.610803e-171 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 8.925641e-11 2.581207e-60 1.818076e-176 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 3.692060e-11 5.795544e-62 7.723817e-181 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 9.444189e-11 2.254708e-60 8.699345e-177 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 6.644030e-11 4.470812e-61 1.072222e-178 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 2.813788e-10 1.367179e-58 2.570290e-172 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 3.322006e-11 1.788314e-62 1.659714e-182 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 2.996980e-11 9.751322e-63 2.821583e-183 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 9.231574e-11 8.227709e-61 2.414656e-178 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 2.555511e-10 4.457064e-59 6.485738e-174 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 4.865926e-10 5.257133e-58 3.329567e-171 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 1.730938e-10 6.245732e-60 2.648231e-176 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 2.160873e-11 1.077835e-63 3.699822e-186 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 1.029129e-10 5.111510e-61 2.657842e-179 0.000000e+00 0.000000e+00
4.025e+09 1.000000e+00 1.092788e-10 5.456001e-61 2.604753e-179 0.000000e+00 0.000000e+00
#TIME: 130.108935
#NVEL: 81
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4 Ni5
2.500e+07 7.989842e-01 2.010158e-01 1.342492e-19 3.791582e-68 7.325409e-152 2.324562e-274
7.500e+07 8.496045e-01 1.503955e-01 2.958031e-20 5.792150e-70 1.455328e-155 1.003240e-280
1.250e+08 8.900293e-01 1.099707e-01 5.838281e-21 6.375024e-72 1.439984e-159 1.267809e-287
1.750e+08 9.294291e-01 7.057086e-02 6.440911e-22 1.461225e-74 5.940824e-165 6.885269e-297
2.250e+08 9.598919e-01 4.010812e-02 4.349882e-23 9.237998e-78 1.854731e-171 4.568073e-308
2.750e+08 9.835833e-01 1.641666e-02 1.013409e-24 4.854848e-82 5.230406e-180 1.284571e-322
3.250e+08 9.972225e-01 2.777453e-03 2.375034e-27 2.558892e-88 5.240338e-192 0.000000e+00
3.750e+08 9.996811e-01 3.188779e-04 2.406407e-30 3.292108e-95 6.282746e-205 0.000000e+00
4.250e+08 9.999421e-01 5.789607e-05 8.092655e-33 4.703184e-101 4.799361e-216 0.000000e+00
4.750e+08 9.999905e-01 9.508783e-06 1.184420e-35 4.956770e-108 1.367278e-229 0.000000e+00
5.250e+08 9.999985e-01 1.454172e-06 8.334517e-39 4.899302e-116 2.303145e-245 0.000000e+00
5.750e+08 9.999997e-01 2.715136e-07 9.248710e-42 1.083683e-123 1.372878e-260 0.000000e+00
6.250e+08 1.000000e+00 2.292878e-08 3.575233e-46 3.452013e-135 1.638480e-283 0.000000e+00
6.750e+08 1.000000e+00 1.540221e-09 4.962783e-51 6.992800e-148 7.432524e-309 0.000000e+00
7.250e+08 1.000000e+00 1.365233e-10 2.078189e-55 2.422660e-159 0.000000e+00 0.000000e+00
7.750e+08 1.000000e+00 2.587018e-11 1.927559e-58 2.613884e-167 0.000000e+00 0.000000e+00
8.250e+08 1.000000e+00 5.544575e-12 2.948095e-61 1.031230e-174 0.000000e+00 0.000000e+00
8.750e+08 1.000000e+00 5.224298e-12 1.929040e-61 2.829992e-175 0.000000e+00 0.000000e+00
9.250e+08 1.000000e+00 2.979867e-12 1.617546e-62 3.711202e-178 0.000000e+00 0.000000e+00
9.750e+08 1.000000e+00 2.071120e-12 3.045271e-63 3.987345e-180 0.000000e+00 0.000000e+00
1.025e+09 1.000000e+00 1.919385e-12 1.861417e-63 9.163569e-181 0.000000e+00 0.000000e+00
1.075e+09 1.000000e+00 2.154950e-12 2.495523e-63 1.624292e-180 0.000000e+00 0.000000e+00
1.125e+09 1.000000e+00 1.670354e-12 7.340826e-64 5.569998e-182 0.000000e+00 0.000000e+00
1.175e+09 1.000000e+00 2.454376e-12 2.961169e-63 1.732979e-180 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 2.413985e-12 2.309108e-63 7.503398e-181 0.000000e+00 0.000000e+00
1.275e+09 1.000000e+00 2.196375e-12 1.309045e-63 1.417571e-181 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 2.230741e-12 1.164224e-63 8.640219e-182 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 2.520182e-12 1.601175e-63 1.636650e-181 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 1.218981e-12 6.829334e-65 3.694712e-185 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 2.017796e-12 4.488077e-64 4.092401e-183 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 1.099204e-12 3.114466e-65 3.276474e-186 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 7.508163e-13 5.445741e-66 2.896168e-188 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 6.933166e-13 3.278372e-66 6.393457e-189 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 6.509769e-13 2.112791e-66 1.685014e-189 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 6.315303e-13 1.556632e-66 6.290646e-190 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 1.492646e-12 4.414310e-65 3.137703e-186 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 2.454131e-12 2.818255e-64 3.219411e-184 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 7.544315e-12 2.335187e-62 2.600732e-179 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 7.226440e-12 1.633705e-62 8.489378e-180 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 8.648083e-12 2.847405e-62 2.981144e-179 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 2.886737e-11 3.300113e-60 5.754637e-174 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 1.716313e-11 3.276460e-61 1.169825e-176 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 1.873106e-11 3.910789e-61 1.532524e-176 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 2.364874e-11 8.485048e-61 9.511196e-176 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 7.480394e-12 6.369617e-63 2.344807e-181 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 2.396996e-12 5.039872e-65 6.624540e-187 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 2.205159e-12 2.990674e-65 1.410033e-187 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 2.335288e-13 2.494476e-69 2.808853e-198 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 3.268795e-13 8.172316e-69 5.037955e-197 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 4.042219e-14 1.292656e-72 5.329779e-207 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 2.586524e-13 2.163155e-69 1.074909e-198 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 1.875511e-13 4.819626e-70 1.780265e-200 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 1.277046e-13 8.241448e-71 1.470145e-202 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 6.126771e-14 3.587322e-72 3.701013e-206 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 1.544401e-13 1.224700e-70 2.756100e-202 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 2.678621e-13 9.990924e-70 5.501271e-200 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 2.672713e-13 7.971164e-70 2.433885e-200 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 8.859770e-14 7.939213e-72 1.376731e-205 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 2.453433e-12 5.150513e-66 1.443046e-190 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 4.482705e-12 5.115099e-65 4.721557e-188 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 1.997939e-11 1.953622e-62 2.046568e-181 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 1.434757e-11 4.184770e-63 3.060997e-183 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 1.343372e-10 3.324735e-59 3.543377e-173 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 1.783007e-10 8.827443e-59 3.707367e-172 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 8.499472e-11 3.567513e-60 7.319036e-176 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 5.424092e-11 4.698954e-61 3.080129e-178 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 1.247664e-10 1.194039e-59 1.156435e-174 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 9.310880e-11 2.992443e-60 2.600861e-176 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 8.164122e-11 1.457850e-60 3.311960e-177 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 3.542099e-11 3.966377e-62 2.310766e-181 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 3.436982e-11 2.912297e-62 8.512129e-182 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 1.581511e-10 1.272568e-59 5.257932e-175 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 4.828652e-10 1.017165e-57 3.835117e-170 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 2.051680e-10 2.547563e-59 2.163856e-174 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 7.335484e-11 3.175083e-61 2.005616e-179 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 8.726561e-11 5.433007e-61 6.755907e-179 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 5.553422e-11 6.872686e-62 2.482672e-181 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 3.560041e-10 1.175852e-58 5.382404e-173 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 1.045830e-10 6.412212e-61 5.676420e-179 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 5.434274e-10 4.693289e-58 1.367286e-171 0.000000e+00 0.000000e+00
4.025e+09 1.000000e+00 2.949318e-09 3.739237e-55 3.721689e-164 0.000000e+00 0.000000e+00
#TIME: 131.108935
#NVEL: 81
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4 Ni5
2.500e+07 8.227968e-01 1.772032e-01 7.308582e-20 7.411032e-69 2.744763e-153 8.535408e-277
7.500e+07 8.544467e-01 1.455533e-01 2.480776e-20 3.537091e-70 5.290941e-156 1.750768e-281
1.250e+08 8.994363e-01 1.005637e-01 3.801794e-21 1.986357e-72 1.355050e-160 2.202842e-289
1.750e+08 9.341311e-01 6.586888e-02 4.610243e-22 5.839014e-75 9.176936e-166 2.775450e-298
2.250e+08 9.627844e-01 3.721562e-02 3.059464e-23 3.540367e-78 2.642607e-172 1.607890e-309
2.750e+08 9.852075e-01 1.479250e-02 6.572077e-25 1.566052e-82 5.470600e-181 4.940656e-324
3.250e+08 9.975768e-01 2.423216e-03 1.462195e-27 7.828988e-89 5.307749e-193 0.000000e+00
3.750e+08 9.997295e-01 2.704539e-04 1.355390e-30 8.216279e-96 4.347329e-206 0.000000e+00
4.250e+08 9.999540e-01 4.603275e-05 3.589497e-33 6.476920e-102 1.040468e-217 0.000000e+00
4.750e+08 9.999932e-01 6.824674e-06 3.426509e-36 2.226829e-109 3.157023e-232 0.000000e+00
5.250e+08 9.999988e-01 1.167436e-06 3.461977e-39 5.093898e-117 2.582786e-247 0.000000e+00
5.750e+08 9.999998e-01 2.190358e-07 3.821257e-42 1.082236e-124 1.387450e-262 0.000000e+00
