#NTIMES: 4
#NWAVE: 10000
#TIMES[d]: 5.0 10.0 15.0 20.0
#wavelength[Ang] flux_t0[erg/s/Ang] flux_t1[erg/s/Ang] ... flux_tn[erg/s/Ang]
8.570706E+02 4.088743E+25 1.989292E+31 1.006980E+31 1.391661E+30
8.569274E+02 4.024176E+25 1.960758E+31 1.007919E+31 1.387726E+30
8.567842E+02 4.113438E+25 1.935949E+31 1.005146E+31 1.391645E+30
8.566411E+02 4.112535E+25 1.941794E+31 1.000788E+31 1.406558E+30
8.564980E+02 4.116036E+25 1.915772E+31 9.926266E+30 1.411457E+30
8.563550E+02 4.076090E+25 1.871838E+31 9.800812E+30 1.403475E+30
8.562120E+02 4.136671E+25 1.845956E+31 9.717992E+30 1.425907E+30
8.560691E+02 4.145619E+25 1.837779E+31 9.649106E+30 1.418155E+30
8.559262E+02 4.075126E+25 1.776251E+31 9.514022E+30 1.437029E+30
8.557834E+02 4.092640E+25 1.747422E+31 9.425166E+30 1.415441E+30
8.556406E+02 4.156016E+25 1.740152E+31 9.335432E+30 1.435545E+30
8.554979E+02 4.165317E+25 1.736097E+31 9.196605E+30 1.435882E+30
8.553552E+02 4.201520E+25 1.707087E+31 9.035801E+30 1.433087E+30
8.552125E+02 4.156737E+25 1.686451E+31 8.817514E+30 1.437422E+30
8.550699E+02 4.200720E+25 1.687198E+31 8.699396E+30 1.440888E+30
8.549274E+02 4.200995E+25 1.687603E+31 8.475297E+30 1.431617E+30
8.547849E+02 4.205862E+25 1.680362E+31 8.255038E+30 1.447294E+30
8.546424E+02 4.184845E+25 1.684238E+31 8.050732E+30 1.445933E+30
8.545000E+02 4.216421E+25 1.666307E+31 7.887718E+30 1.455190E+30
8.543577E+02 4.221062E+25 1.664111E+31 7.740955E+30 1.429940E+30
8.542153E+02 4.236160E+25 1.667355E+31 7.489296E+30 1.449382E+30
8.540731E+02 4.202646E+25 1.684980E+31 7.298357E+30 1.460270E+30
8.539309E+02 4.252438E+25 1.678159E+31 7.174172E+30 1.462868E+30
8.537887E+02 4.279442E+25 1.663928E+31 6.952120E+30 1.465607E+30
8.536466E+02 4.289092E+25 1.654952E+31 6.894798E+30 1.465746E+30
8.535045E+02 4.292095E+25 1.648069E+31 6.903869E+30 1.457660E+30
8.533625E+02 4.237993E+25 1.632154E+31 6.849387E+30 1.454352E+30
8.532205E+02 4.294187E+25 1.603534E+31 6.867205E+30 1.475051E+30
8.530785E+02 4.295161E+25 1.596514E+31 6.829265E+30 1.461942E+30
8.529367E+02 4.301305E+25 1.593130E+31 6.857643E+30 1.470206E+30
8.527948E+02 4.335472E+25 1.577954E+31 6.822333E+30 1.468580E+30
8.526530E+02 4.337934E+25 1.554199E+31 6.801027E+30 1.471901E+30
8.525113E+02 4.339927E+25 1.559844E+31 6.867240E+30 1.470385E+30
8.523696E+02 4.346557E+25 1.557901E+31 6.858168E+30 1.486631E+30
8.522279E+02 4.352239E+25 1.544160E+31 6.851046E+30 1.473611E+30
8.520863E+02 4.360383E+25 1.545627E+31 6.923696E+30 1.487821E+30
8.519448E+02 4.421323E+25 1.562558E+31 6.913855E+30 1.468694E+30
8.518033E+02 4.373608E+25 1.565968E+31 6.883337E+30 1.462217E+30
8.516618E+02 4.409447E+25 1.564312E+31 6.901417E+30 1.438404E+30
8.515204E+02 4.412555E+25 1.560733E+31 6.835432E+30 1.422954E+30
8.513790E+02 4.421069E+25 1.570086E+31 6.851268E+30 1.414943E+30
8.512377E+02 4.423691E+25 1.568553E+31 6.762129E+30 1.399700E+30
8.510964E+02 4.464963E+25 1.570236E+31 6.760372E+30 1.386965E+30
8.509552E+02 4.415250E+25 1.568075E+31 6.680598E+30 1.357270E+30
8.508140E+02 4.410064E+25 1.571765E+31 6.692442E+30 1.298007E+30
8.506729E+02 4.413071E+25 1.574294E+31 6.498978E+30 1.245225E+30
8.505318E+02 4.421969E+25 1.563904E+31 6.347407E+30 1.179477E+30
8.503908E+02 4.483472E+25 1.566288E+31 6.239739E+30 1.125597E+30
8.502498E+02 4.539728E+25 1.570312E+31 6.045186E+30 1.061552E+30
8.501088E+02 4.541614E+25 1.574646E+31 5.872843E+30 1.012884E+30
8.499679E+02 4.491697E+25 1.572781E+31 5.705624E+30 9.572555E+29
8.498271E+02 4.500499E+25 1.563149E+31 5.513392E+30 9.340664E+29
8.496863E+02 4.507660E+25 1.546457E+31 5.481740E+30 9.280150E+29
8.495455E+02 4.518521E+25 1.517282E+31 5.373576E+30 9.373793E+29
8.494048E+02 4.570999E+25 1.515789E+31 5.300247E+30 9.437436E+29
8.492641E+02 4.584020E+25 1.491128E+31 5.204894E+30 9.347117E+29
8.491235E+02 4.591678E+25 1.481518E+31 5.140775E+30 9.307881E+29
8.489829E+02 4.539992E+25 1.449214E+31 5.033127E+30 9.340895E+29
8.488424E+02 4.543481E+25 1.399172E+31 4.977716E+30 9.446551E+29
8.487019E+02 4.543434E+25 1.361455E+31 5.011980E+30 9.398358E+29
8.485615E+02 4.561402E+25 1.311065E+31 4.990590E+30 9.415502E+29
8.484211E+02 4.588380E+25 1.266485E+31 5.059770E+30 9.408189E+29
8.482807E+02 4.651686E+25 1.239044E+31 5.038871E+30 9.408691E+29
8.481405E+02 4.657125E+25 1.205182E+31 5.056387E+30 9.515224E+29
8.480002E+02 4.658969E+25 1.211195E+31 5.079755E+30 9.493654E+29
8.478600E+02 4.669536E+25 1.202886E+31 5.050288E+30 9.440554E+29
8.477198E+02 4.619486E+25 1.194751E+31 4.950878E+30 9.323751E+29
8.475797E+02 4.636596E+25 1.182857E+31 4.903945E+30 9.288156E+29
8.474397E+02 4.646613E+25 1.193901E+31 4.833627E+30 9.265212E+29
8.472997E+02 4.662209E+25 1.191519E+31 4.821593E+30 9.136919E+29
8.471597E+02 4.666687E+25 1.197432E+31 4.738104E+30 9.046395E+29
8.470198E+02 4.721778E+25 1.192073E+31 4.712129E+30 8.879804E+29
8.468799E+02 4.730504E+25 1.192922E+31 4.702157E+30 8.816762E+29
8.467401E+02 4.733560E+25 1.188579E+31 4.715683E+30 8.859184E+29
8.466003E+02 4.741365E+25 1.195709E+31 4.744210E+30 8.981672E+29
8.464605E+02 4.747904E+25 1.181068E+31 4.798209E+30 8.951030E+29
8.463208E+02 4.747177E+25 1.187782E+31 4.798551E+30 9.030606E+29
8.461812E+02 4.750523E+25 1.191884E+31 4.806431E+30 9.088433E+29
8.460416E+02 4.769600E+25 1.202722E+31 4.838305E+30 8.987643E+29
8.459020E+02 4.776185E+25 1.191888E+31 4.718181E+30 9.138978E+29
8.457625E+02 4.744946E+25 1.193014E+31 4.564348E+30 9.041679E+29
8.456231E+02 4.767723E+25 1.186469E+31 4.433684E+30 9.091705E+29
8.454836E+02 4.765989E+25 1.174546E+31 4.277356E+30 9.159835E+29
8.453443E+02 4.776094E+25 1.170058E+31 4.179065E+30 9.125505E+29
8.452049E+02 4.836607E+25 1.159088E+31 4.057148E+30 9.223146E+29
8.450657E+02 4.841175E+25 1.155361E+31 3.927977E+30 9.205905E+29
8.449264E+02 4.850108E+25 1.136765E+31 3.930215E+30 9.281083E+29
8.447872E+02 4.867864E+25 1.130167E+31 3.958193E+30 9.301627E+29
8.446481E+02 4.868348E+25 1.121298E+31 3.983455E+30 9.271821E+29
8.445090E+02 4.875391E+25 1.125310E+31 3.975074E+30 9.413022E+29
8.443700E+02 4.888561E+25 1.121136E+31 4.025022E+30 9.357053E+29
8.442309E+02 4.894246E+25 1.120626E+31 4.032083E+30 9.527127E+29
8.440920E+02 4.895609E+25 1.125281E+31 4.086223E+30 9.549739E+29
8.439531E+02 4.896256E+25 1.112157E+31 4.024302E+30 9.621584E+29
8.438142E+02 4.952715E+25 1.117139E+31 4.060374E+30 9.592873E+29
8.436754E+02 4.949238E+25 1.120794E+31 4.043548E+30 9.659168E+29
8.435366E+02 4.932694E+25 1.120751E+31 4.051366E+30 9.620937E+29
8.433979E+02 4.924881E+25 1.114806E+31 4.012977E+30 9.745090E+29
8.432592E+02 4.935351E+25 1.126798E+31 4.012823E+30 9.732654E+29
8.431206E+02 4.959600E+25 1.118082E+31 4.033659E+30 9.769666E+29
8.429820E+02 4.948246E+25 1.112129E+31 4.037731E+30 9.755092E+29
8.428434E+02 4.975851E+25 1.132727E+31 4.083901E+30 9.877791E+29
8.427049E+02 4.999511E+25 1.125909E+31 4.075545E+30 9.888722E+29
8.425665E+02 4.997332E+25 1.122255E+31 4.098379E+30 9.835320E+29
8.424280E+02 5.006436E+25 1.124610E+31 4.117808E+30 9.735860E+29
8.422897E+02 5.023414E+25 1.131695E+31 4.134478E+30 9.711464E+29
8.421514E+02 5.028123E+25 1.128281E+31 4.134119E+30 9.613871E+29
8.420131E+02 5.039392E+25 1.115702E+31 4.069708E+30 9.600827E+29
8.418749E+02 5.019081E+25 1.120218E+31 4.025962E+30 9.453666E+29
8.417367E+02 5.045426E+25 1.102888E+31 4.012913E+30 9.393114E+29
8.415985E+02 5.053966E+25 1.101757E+31 3.976196E+30 9.324893E+29
8.414604E+02 5.059064E+25 1.088244E+31 3.929092E+30 9.343629E+29
8.413224E+02 5.049906E+25 1.093591E+31 3.864618E+30 9.444083E+29
8.411844E+02 5.078405E+25 1.102051E+31 3.855423E+30 9.516690E+29
8.410464E+02 5.092438E+25 1.101896E+31 3.819245E+30 9.457022E+29
8.409085E+02 5.115404E+25 1.093825E+31 3.844727E+30 9.524249E+29
8.407707E+02 5.122934E+25 1.097593E+31 3.870974E+30 9.595109E+29
8.406328E+02 5.179308E+25 1.108413E+31 3.865201E+30 9.595264E+29
8.404951E+02 5.168877E+25 1.099760E+31 3.886003E+30 9.446027E+29
8.403573E+02 5.177195E+25 1.095137E+31 3.922610E+30 9.179378E+29
8.402196E+02 5.206046E+25 1.084479E+31 3.938677E+30 8.871750E+29
8.400820E+02 5.198070E+25 1.092298E+31 3.921509E+30 8.620371E+29
8.399444E+02 5.214309E+25 1.084314E+31 3.946931E+30 8.364966E+29
8.398068E+02 5.171617E+25 1.059903E+31 3.951445E+30 8.081980E+29
8.396693E+02 5.195512E+25 1.064418E+31 3.945276E+30 7.813023E+29
8.395319E+02 5.181214E+25 1.050620E+31 3.949398E+30 7.550204E+29
8.393945E+02 5.186218E+25 1.055618E+31 3.948910E+30 7.600082E+29
8.392571E+02 5.188236E+25 1.047463E+31 3.959184E+30 7.589614E+29
8.391198E+02 5.220301E+25 1.051660E+31 3.950125E+30 7.562800E+29
8.389825E+02 5.227773E+25 1.053787E+31 3.949815E+30 7.596112E+29
8.388452E+02 5.286389E+25 1.054046E+31 3.970981E+30 7.644591E+29
8.387081E+02 5.291428E+25 1.052937E+31 4.014050E+30 7.732607E+29
8.385709E+02 5.279867E+25 1.052350E+31 4.019807E+30 7.752632E+29
8.384338E+02 5.298542E+25 1.050110E+31 4.019109E+30 7.778820E+29
8.382967E+02 5.328680E+25 1.055940E+31 4.019957E+30 7.741223E+29
8.381597E+02 5.348125E+25 1.062360E+31 4.008578E+30 7.709936E+29
8.380228E+02 5.264207E+25 1.044402E+31 3.953105E+30 7.739028E+29
8.378858E+02 5.276392E+25 1.024241E+31 3.918596E+30 7.786606E+29
8.377490E+02 5.351971E+25 1.007764E+31 3.906994E+30 7.811517E+29
8.376121E+02 5.369507E+25 9.864587E+30 3.904705E+30 7.804309E+29
8.374753E+02 5.385316E+25 9.685292E+30 3.878076E+30 7.850177E+29
8.373386E+02 5.364082E+25 9.358692E+30 3.878868E+30 7.849955E+29
8.372019E+02 5.379969E+25 9.322136E+30 3.862027E+30 7.886326E+29
8.370652E+02 5.406778E+25 9.412122E+30 3.904690E+30 7.914717E+29
8.369286E+02 5.360515E+25 9.336225E+30 3.871123E+30 7.851209E+29
8.367921E+02 5.404195E+25 9.340647E+30 3.921458E+30 7.901080E+29
8.366556E+02 5.413829E+25 9.414373E+30 3.913655E+30 7.921431E+29
8.365191E+02 5.416637E+25 9.381600E+30 3.900762E+30 7.902107E+29
8.363826E+02 5.457994E+25 9.472950E+30 3.940629E+30 7.973558E+29
8.362463E+02 5.430919E+25 9.304048E+30 3.898150E+30 7.913738E+29
8.361099E+02 5.446516E+25 9.307500E+30 3.915438E+30 7.935963E+29
8.359736E+02 5.476055E+25 9.308575E+30 3.934934E+30 7.950994E+29
8.358374E+02 5.476139E+25 9.338488E+30 3.914546E+30 8.024996E+29
8.357012E+02 5.459702E+25 9.378660E+30 3.917406E+30 7.977224E+29
8.355650E+02 5.488668E+25 9.208015E+30 3.926875E+30 8.040895E+29
8.354289E+02 5.506914E+25 9.285958E+30 3.897686E+30 8.008442E+29
8.352928E+02 5.501393E+25 9.242384E+30 3.905118E+30 8.001650E+29
8.351568E+02 5.507529E+25 9.284231E+30 3.901960E+30 8.046888E+29
8.350208E+02 5.525200E+25 9.303101E+30 3.885683E+30 8.060823E+29
8.348848E+02 5.529608E+25 9.189389E+30 3.917298E+30 8.038407E+29
8.347489E+02 5.521116E+25 9.170645E+30 3.909926E+30 7.961974E+29
8.346131E+02 5.578254E+25 9.295340E+30 3.922379E+30 8.005736E+29
8.344773E+02 5.540196E+25 9.181781E+30 3.892987E+30 8.044610E+29
8.343415E+02 5.576214E+25 9.050313E+30 3.881097E+30 8.019255E+29
8.342058E+02 5.566375E+25 8.973794E+30 3.884049E+30 7.978898E+29
8.340701E+02 5.581679E+25 9.007220E+30 3.885899E+30 7.953210E+29
8.339345E+02 5.640789E+25 8.922709E+30 3.934293E+30 7.919789E+29
8.337989E+02 5.574736E+25 8.839130E+30 3.876123E+30 7.880272E+29
8.336633E+02 5.608399E+25 8.898916E+30 3.875674E+30 7.854357E+29
8.335278E+02 5.617762E+25 8.861151E+30 3.889330E+30 7.798821E+29
8.333924E+02 5.664678E+25 8.917926E+30 3.879080E+30 7.734190E+29
8.332570E+02 5.620545E+25 8.803095E+30 3.846354E+30 7.696040E+29
8.331216E+02 5.648156E+25 8.837820E+30 3.830201E+30 7.738634E+29
8.329863E+02 5.639569E+25 8.798830E+30 3.809868E+30 7.772380E+29
8.328510E+02 5.686696E+25 8.811727E+30 3.829817E+30 7.737402E+29
8.327157E+02 5.665556E+25 8.776270E+30 3.831115E+30 7.823849E+29
8.325805E+02 5.668490E+25 8.722097E+30 3.798353E+30 7.733568E+29
8.324454E+02 5.748623E+25 8.686473E+30 3.832548E+30 7.770917E+29
8.323103E+02 5.713110E+25 8.669383E+30 3.848877E+30 7.804483E+29
8.321752E+02 5.704037E+25 8.541106E+30 3.801100E+30 7.600976E+29
8.320402E+02 5.706749E+25 8.513239E+30 3.811085E+30 7.574007E+29
8.319052E+02 5.766773E+25 8.521731E+30 3.845366E+30 7.548205E+29
8.317703E+02 5.764191E+25 8.476756E+30 3.850010E+30 7.398966E+29
8.316354E+02 5.705205E+25 8.454777E+30 3.794487E+30 7.295822E+29
8.315006E+02 5.789279E+25 8.562134E+30 3.856858E+30 7.252784E+29
8.313658E+02 5.784919E+25 8.479308E+30 3.845488E+30 7.112525E+29
8.312310E+02 5.751179E+25 8.376477E+30 3.813278E+30 7.067123E+29
8.310963E+02 5.791099E+25 8.366253E+30 3.849925E+30 7.180180E+29
8.309616E+02 5.799653E+25 8.387909E+30 3.842101E+30 7.121072E+29
8.308270E+02 5.814327E+25 8.410024E+30 3.842472E+30 7.104047E+29
8.306924E+02 5.844206E+25 8.320665E+30 3.870345E+30 7.127365E+29
8.305579E+02 5.841649E+25 8.343321E+30 3.861237E+30 7.151510E+29
8.304234E+02 5.862007E+25 8.470014E+30 3.859422E+30 7.122506E+29
8.302889E+02 5.845619E+25 8.392157E+30 3.860592E+30 7.175327E+29
8.301545E+02 5.874310E+25 8.394650E+30 3.884390E+30 7.153406E+29
8.300202E+02 5.873497E+25 8.461647E+30 3.856127E+30 7.153903E+29
8.298858E+02 5.889230E+25 8.457234E+30 3.845874E+30 7.189992E+29
8.297516E+02 5.886076E+25 8.329091E+30 3.850042E+30 7.200476E+29
8.296173E+02 5.918143E+25 8.267926E+30 3.850988E+30 7.187776E+29
8.294831E+02 5.893448E+25 8.146470E+30 3.829084E+30 7.203914E+29
8.293490E+02 5.927580E+25 7.980944E+30 3.820659E+30 7.250209E+29
8.292149E+02 5.914664E+25 7.960779E+30 3.808971E+30 7.229862E+29
8.290808E+02 5.931459E+25 7.868226E+30 3.805678E+30 7.232932E+29
8.289468E+02 5.928957E+25 7.775938E+30 3.822434E+30 7.245018E+29
8.288128E+02 5.966136E+25 7.887025E+30 3.829039E+30 7.225367E+29
8.286789E+02 5.955171E+25 7.863765E+30 3.832715E+30 7.214830E+29
8.285450E+02 6.014930E+25 7.977188E+30 3.852233E+30 7.256544E+29
8.284112E+02 5.977389E+25 7.880392E+30 3.824075E+30 7.263394E+29
8.282774E+02 5.997171E+25 7.933265E+30 3.832839E+30 7.239117E+29
8.281436E+02 6.001257E+25 7.977462E+30 3.843855E+30 7.298034E+29
8.280099E+02 6.006797E+25 7.941183E+30 3.848355E+30 7.241253E+29
8.278762E+02 6.050298E+25 7.940379E+30 3.868871E+30 7.282139E+29
8.277426E+02 6.024147E+25 7.884361E+30 3.842506E+30 7.228070E+29
8.276090E+02 6.074328E+25 7.839508E+30 3.871470E+30 7.296781E+29
8.274755E+02 6.032968E+25 7.735372E+30 3.835525E+30 7.275198E+29
8.273420E+02 6.096743E+25 7.732800E+30 3.869601E+30 7.253827E+29
8.272085E+02 6.054534E+25 7.681591E+30 3.854946E+30 7.287725E+29
8.270751E+02 6.059151E+25 7.636874E+30 3.864849E+30 7.266535E+29
8.269418E+02 6.109379E+25 7.758247E+30 3.877582E+30 7.287536E+29
8.268084E+02 6.095210E+25 7.719129E+30 3.870358E+30 7.180627E+29
8.266752E+02 6.126851E+25 7.724932E+30 3.847511E+30 7.189010E+29
8.265419E+02 6.080999E+25 7.703746E+30 3.826018E+30 7.120162E+29
8.264087E+02 6.157983E+25 7.791282E+30 3.849827E+30 7.082109E+29
8.262756E+02 6.108890E+25 7.741658E+30 3.777947E+30 6.996485E+29
8.261425E+02 6.166219E+25 7.772330E+30 3.789264E+30 7.017288E+29
8.260094E+02 6.137047E+25 7.725170E+30 3.736409E+30 6.922246E+29
8.258764E+02 6.183321E+25 7.798336E+30 3.741122E+30 6.803028E+29
8.257434E+02 6.169485E+25 7.825162E+30 3.663134E+30 6.634727E+29
8.256104E+02 6.202748E+25 7.750344E+30 3.622325E+30 6.505802E+29
8.254775E+02 6.199868E+25 7.743943E+30 3.538139E+30 6.365055E+29
8.253447E+02 6.218809E+25 7.739919E+30 3.463646E+30 6.157403E+29
8.252119E+02 6.219126E+25 7.735983E+30 3.402450E+30 6.009016E+29
8.250791E+02 6.210639E+25 7.674958E+30 3.327179E+30 5.844624E+29
8.249464E+02 6.242388E+25 7.705957E+30 3.270108E+30 5.757274E+29
8.248137E+02 6.248985E+25 7.599091E+30 3.220375E+30 5.724629E+29
8.246811E+02 6.242473E+25 7.602638E+30 3.174309E+30 5.659644E+29
8.245485E+02 6.259474E+25 7.436477E+30 3.138078E+30 5.660783E+29
8.244159E+02 6.276262E+25 7.413095E+30 3.100157E+30 5.645589E+29
8.242834E+02 6.311604E+25 7.335777E+30 3.095675E+30 5.637765E+29
8.241509E+02 6.266351E+25 7.213319E+30 3.044588E+30 5.622074E+29
8.240185E+02 6.293985E+25 7.074728E+30 3.000254E+30 5.616644E+29
8.238861E+02 6.302990E+25 6.850796E+30 2.998961E+30 5.620007E+29
8.237538E+02 6.308786E+25 6.667042E+30 2.997327E+30 5.582288E+29
8.236215E+02 6.344479E+25 6.563771E+30 3.009159E+30 5.570978E+29
8.234892E+02 6.333865E+25 6.275618E+30 2.989699E+30 5.557545E+29
8.233570E+02 6.341802E+25 6.083705E+30 3.003697E+30 5.485169E+29
8.232248E+02 6.374001E+25 6.054031E+30 3.018177E+30 5.506167E+29
8.230927E+02 6.324387E+25 6.010000E+30 2.993985E+30 5.426312E+29
8.229606E+02 6.365109E+25 5.979573E+30 3.007312E+30 5.409255E+29
8.228286E+02 6.353137E+25 5.967168E+30 2.951818E+30 5.358827E+29
8.226966E+02 6.353657E+25 5.939946E+30 2.931351E+30 5.267535E+29
8.225646E+02 6.380928E+25 5.957208E+30 2.917345E+30 5.218568E+29
8.224327E+02 6.359198E+25 5.931496E+30 2.891846E+30 5.099281E+29
8.223008E+02 6.349094E+25 5.915480E+30 2.847942E+30 4.943295E+29
8.221690E+02 6.392233E+25 5.979758E+30 2.836133E+30 4.821947E+29
8.220372E+02 6.406622E+25 5.980836E+30 2.808296E+30 4.724001E+29
8.219054E+02 6.363851E+25 5.940167E+30 2.768444E+30 4.579253E+29
8.217737E+02 6.416175E+25 5.976025E+30 2.792581E+30 4.470915E+29
8.216421E+02 6.404729E+25 5.931035E+30 2.774272E+30 4.369242E+29
8.215104E+02 6.351808E+25 5.900438E+30 2.753494E+30 4.320981E+29
8.213788E+02 6.390776E+25 5.955560E+30 2.766014E+30 4.257959E+29
8.212473E+02 6.400808E+25 5.983006E+30 2.750815E+30 4.233278E+29
8.211158E+02 6.388241E+25 5.967430E+30 2.709965E+30 4.240946E+29
8.209844E+02 6.374647E+25 5.943561E+30 2.654670E+30 4.204106E+29
8.208529E+02 6.416543E+25 5.988596E+30 2.626840E+30 4.184346E+29
8.207216E+02 6.401495E+25 5.997591E+30 2.564274E+30 4.212516E+29
8.205903E+02 6.399036E+25 5.914485E+30 2.503221E+30 4.176690E+29
8.204590E+02 6.429854E+25 5.935891E+30 2.483797E+30 4.126383E+29
8.203277E+02 6.378650E+25 5.817103E+30 2.409104E+30 4.080406E+29
8.201965E+02 6.359398E+25 5.724641E+30 2.388960E+30 4.055045E+29
8.200654E+02 6.363039E+25 5.676139E+30 2.389755E+30 4.047330E+29
8.199342E+02 6.404118E+25 5.741881E+30 2.412713E+30 4.060374E+29
8.198032E+02 6.399707E+25 5.715010E+30 2.414694E+30 4.063576E+29
8.196721E+02 6.333700E+25 5.690834E+30 2.376367E+30 4.029143E+29
8.195411E+02 6.335401E+25 5.650816E+30 2.382344E+30 4.010458E+29
8.194102E+02 6.324708E+25 5.626940E+30 2.372263E+30 3.954157E+29
8.192793E+02 6.352351E+25 5.695615E+30 2.394556E+30 3.893959E+29
8.191484E+02 6.339218E+25 5.636011E+30 2.397896E+30 3.847925E+29
8.190176E+02 6.305374E+25 5.640190E+30 2.391797E+30 3.795531E+29
8.188868E+02 6.280568E+25 5.646524E+30 2.362108E+30 3.766137E+29
8.187561E+02 6.239000E+25 5.637050E+30 2.334309E+30 3.715281E+29
8.186254E+02 6.212451E+25 5.609653E+30 2.326229E+30 3.705230E+29
8.184947E+02 6.232851E+25 5.692905E+30 2.337842E+30 3.709353E+29
8.183641E+02 6.220566E+25 5.692613E+30 2.354908E+30 3.699838E+29
8.182335E+02 6.187947E+25 5.678310E+30 2.351893E+30 3.657386E+29
8.181030E+02 6.177849E+25 5.722264E+30 2.356065E+30 3.623659E+29
8.179725E+02 6.141054E+25 5.696498E+30 2.349766E+30 3.613735E+29
8.178420E+02 6.100456E+25 5.706970E+30 2.331350E+30 3.585711E+29
8.177116E+02 6.083036E+25 5.749397E+30 2.332991E+30 3.498585E+29
8.175813E+02 6.070485E+25 5.763804E+30 2.315736E+30 3.481642E+29
8.174509E+02 6.046632E+25 5.696970E+30 2.292298E+30 3.453141E+29
8.173207E+02 6.012492E+25 5.702934E+30 2.255038E+30 3.398924E+29
8.171904E+02 5.979267E+25 5.647192E+30 2.225313E+30 3.370943E+29
8.170602E+02 5.947128E+25 5.605938E+30 2.206596E+30 3.361681E+29
8.169301E+02 5.921222E+25 5.594001E+30 2.167722E+30 3.327708E+29
8.167999E+02 5.917363E+25 5.589551E+30 2.158127E+30 3.307437E+29
8.166699E+02 5.881262E+25 5.544060E+30 2.141337E+30 3.287507E+29
8.165398E+02 5.865113E+25 5.601529E+30 2.142138E+30 3.257888E+29
8.164098E+02 5.795861E+25 5.595909E+30 2.118057E+30 3.212884E+29
8.162799E+02 5.756328E+25 5.549041E+30 2.097894E+30 3.208151E+29
8.161500E+02 5.729106E+25 5.566331E+30 2.100402E+30 3.176306E+29
8.160201E+02 5.693375E+25 5.581566E+30 2.090233E+30 3.152853E+29
8.158903E+02 5.680494E+25 5.630337E+30 2.102393E+30 3.132490E+29
8.157605E+02 5.644801E+25 5.596059E+30 2.093816E+30 3.103105E+29
8.156307E+02 5.607120E+25 5.574450E+30 2.081715E+30 3.055836E+29
8.155010E+02 5.576815E+25 5.546346E+30 2.096189E+30 3.005991E+29
8.153714E+02 5.550414E+25 5.551241E+30 2.092577E+30 2.962346E+29
8.152418E+02 5.484570E+25 5.496187E+30 2.085538E+30 2.920462E+29
8.151122E+02 5.450884E+25 5.501352E+30 2.075106E+30 2.864714E+29
8.149826E+02 5.431773E+25 5.547960E+30 2.095045E+30 2.823481E+29
8.148531E+02 5.392127E+25 5.467970E+30 2.098496E+30 2.789346E+29
8.147237E+02 5.310741E+25 5.425000E+30 2.066645E+30 2.745157E+29
8.145943E+02 5.272490E+25 5.429068E+30 2.076994E+30 2.716901E+29
8.144649E+02 5.253667E+25 5.420636E+30 2.086579E+30 2.699440E+29
8.143356E+02 5.212062E+25 5.421328E+30 2.081182E+30 2.658212E+29
8.142063E+02 5.170299E+25 5.450016E+30 2.074973E+30 2.618039E+29
8.140770E+02 5.091355E+25 5.393446E+30 2.051084E+30 2.574556E+29
8.139478E+02 5.083954E+25 5.412282E+30 2.059972E+30 2.556637E+29
8.138186E+02 5.027197E+25 5.408651E+30 2.059792E+30 2.513279E+29
8.136895E+02 4.979724E+25 5.406217E+30 2.039912E+30 2.481440E+29
8.135604E+02 4.936667E+25 5.429618E+30 2.018605E+30 2.448186E+29
8.134314E+02 4.893183E+25 5.347089E+30 2.014083E+30 2.423586E+29
8.133024E+02 4.832549E+25 5.324798E+30 1.993579E+30 2.422119E+29
8.131734E+02 4.817817E+25 5.298666E+30 1.977982E+30 2.411803E+29
8.130445E+02 4.757734E+25 5.233008E+30 1.936850E+30 2.378006E+29
8.129156E+02 4.733971E+25 5.178276E+30 1.944576E+30 2.367463E+29
8.127868E+02 4.690734E+25 5.099350E+30 1.922853E+30 2.354069E+29
8.126580E+02 4.610224E+25 5.023793E+30 1.917249E+30 2.316803E+29
8.125292E+02 4.599182E+25 5.027945E+30 1.923801E+30 2.301491E+29
8.124005E+02 4.538209E+25 5.008952E+30 1.901916E+30 2.236495E+29
8.122718E+02 4.522793E+25 5.032602E+30 1.911132E+30 2.193042E+29
8.121432E+02 4.479717E+25 5.026339E+30 1.910384E+30 2.142649E+29
8.120146E+02 4.424570E+25 4.983572E+30 1.888263E+30 2.131917E+29
8.118860E+02 4.387597E+25 4.995065E+30 1.896268E+30 2.082281E+29
8.117575E+02 4.302923E+25 4.969834E+30 1.876354E+30 2.028480E+29
8.116290E+02 4.284858E+25 5.009475E+30 1.872394E+30 1.974987E+29
8.115006E+02 4.197207E+25 4.938885E+30 1.841713E+30 1.915519E+29
8.113722E+02 4.154905E+25 4.992168E+30 1.845793E+30 1.878235E+29
8.112438E+02 4.042655E+25 4.890797E+30 1.810624E+30 1.820905E+29
8.111155E+02 4.015320E+25 4.904498E+30 1.816325E+30 1.810890E+29
8.109873E+02 3.953627E+25 4.863918E+30 1.809167E+30 1.795501E+29
8.108590E+02 3.902283E+25 4.860213E+30 1.793256E+30 1.791944E+29
8.107308E+02 3.829608E+25 4.873164E+30 1.791596E+30 1.768562E+29
8.106027E+02 3.750989E+25 4.852132E+30 1.757671E+30 1.791971E+29
8.104746E+02 3.718751E+25 4.885064E+30 1.763655E+30 1.773386E+29
8.103465E+02 3.682236E+25 4.905189E+30 1.748505E+30 1.755584E+29
8.102185E+02 3.575410E+25 4.841719E+30 1.700224E+30 1.710601E+29
