#NTIMES: 50
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 140
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
9875.00 3.0899e+03 1.9394e-17 3.3649e+05 3.8241e+05
10125.00 2.8900e+03 1.7789e-17 3.5748e+05 3.5074e+05
10375.00 3.0654e+03 1.6317e-17 2.9979e+05 3.2170e+05
10625.00 3.1005e+03 1.4967e-17 2.8260e+05 2.9508e+05
10875.00 3.0839e+03 1.3729e-17 2.6877e+05 2.7067e+05
11125.00 3.0911e+03 1.2593e-17 2.5392e+05 2.4833e+05
11375.00 3.0993e+03 1.1552e-17 2.3842e+05 2.2774e+05
11625.00 3.2067e+03 1.0596e-17 2.3417e+05 2.0887e+05
11875.00 3.1400e+03 9.7191e-18 2.0879e+05 1.9157e+05
12125.00 3.2258e+03 8.9151e-18 1.9400e+05 1.7576e+05
12375.00 3.3088e+03 8.1774e-18 1.8013e+05 1.6121e+05
12625.00 3.3188e+03 7.5009e-18 1.6793e+05 1.4788e+05
12875.00 3.3498e+03 6.8802e-18 1.5434e+05 1.3564e+05
13125.00 3.2736e+03 6.3111e-18 1.4245e+05 1.2442e+05
13375.00 3.3259e+03 5.7888e-18 1.3156e+05 1.1413e+05
13625.00 3.3714e+03 5.3100e-18 1.2024e+05 1.0468e+05
13875.00 3.4045e+03 4.8706e-18 1.1188e+05 9.6025e+04
14125.00 3.3212e+03 4.4677e-18 1.0334e+05 8.8080e+04
14375.00 3.3773e+03 4.0980e-18 9.5093e+04 8.0792e+04
14625.00 3.3271e+03 3.7590e-18 8.8305e+04 7.4106e+04
14875.00 3.3584e+03 3.4480e-18 8.1129e+04 6.7980e+04
15125.00 3.3305e+03 3.1627e-18 7.5299e+04 6.2360e+04
15375.00 3.5169e+03 2.9011e-18 6.9873e+04 5.7189e+04
15625.00 3.2163e+03 2.6609e-18 6.6149e+04 5.2460e+04
15875.00 3.4022e+03 2.4408e-18 5.7961e+04 4.8115e+04
16125.00 3.4142e+03 2.2388e-18 5.3470e+04 4.4132e+04
16375.00 3.4084e+03 2.0536e-18 4.9046e+04 4.0486e+04
16625.00 2.8857e+03 1.8837e-18 4.8843e+04 3.7142e+04
16875.00 3.1604e+03 1.7279e-18 4.2779e+04 3.4065e+04
17125.00 3.3139e+03 1.5849e-18 3.8465e+04 3.1244e+04
17375.00 3.0656e+03 1.4538e-18 3.6598e+04 2.8657e+04
17625.00 1.9817e+03 1.3335e-18 3.4949e+04 2.6289e+04
17875.00 2.5938e+03 1.2232e-18 3.1782e+04 2.4118e+04
18125.00 2.7409e+03 1.1220e-18 2.8770e+04 2.2117e+04
18375.00 2.9237e+03 1.0292e-18 2.5570e+04 2.0292e+04
18625.00 2.6880e+03 9.4401e-19 2.4314e+04 1.8610e+04
18875.00 1.8089e+03 8.6589e-19 2.2637e+04 1.7071e+04
19125.00 2.0264e+03 7.9426e-19 2.0569e+04 1.5660e+04
19375.00 1.0000e+03 7.2854e-19 2.0988e+04 1.4365e+04
19625.00 1.9060e+03 6.6826e-19 1.8038e+04 1.3174e+04
19875.00 1.9247e+03 6.1297e-19 1.5564e+04 1.2086e+04
20125.00 1.8719e+03 5.6225e-19 1.4714e+04 1.1084e+04
20375.00 1.1853e+03 5.1574e-19 1.3730e+04 1.0167e+04
20625.00 1.0535e+03 4.7308e-19 1.2197e+04 9.3260e+03
20875.00 1.5219e+03 4.3393e-19 1.1342e+04 8.5543e+03
21125.00 1.0000e+03 3.9802e-19 1.0911e+04 7.8475e+03
21375.00 1.0000e+03 3.6509e-19 1.0026e+04 7.1976e+03
21625.00 1.0258e+03 3.3488e-19 9.0656e+03 6.6023e+03
21875.00 1.0000e+03 3.0719e-19 8.2232e+03 6.0567e+03
22125.00 1.0000e+03 2.8177e-19 7.9238e+03 5.5548e+03
22375.00 1.0285e+03 2.5845e-19 7.0922e+03 5.0958e+03
22625.00 1.0000e+03 2.3707e-19 7.2709e+03 4.6742e+03
22875.00 1.0000e+03 2.1745e-19 7.0097e+03 4.2869e+03
23125.00 1.0398e+03 1.9945e-19 5.2570e+03 3.9327e+03
23375.00 1.0000e+03 1.8295e-19 5.1299e+03 3.6071e+03
23625.00 1.0000e+03 1.6782e-19 5.2514e+03 3.3083e+03
23875.00 1.0000e+03 1.5393e-19 4.2519e+03 3.0348e+03
24125.00 1.0000e+03 1.4120e-19 4.5101e+03 2.7843e+03
24375.00 1.0000e+03 1.2952e-19 3.8827e+03 2.5534e+03
24625.00 1.0102e+03 1.1880e-19 3.2478e+03 2.3424e+03
24875.00 1.0000e+03 1.0897e-19 3.2633e+03 2.1483e+03
25125.00 1.0000e+03 9.9955e-20 2.7961e+03 1.9705e+03
25375.00 1.0000e+03 9.1684e-20 2.5793e+03 1.8075e+03
25625.00 1.0000e+03 8.4099e-20 2.3641e+03 1.6580e+03
25875.00 1.0000e+03 7.7140e-20 2.2808e+03 1.5208e+03
26125.00 1.0000e+03 7.0759e-20 2.0873e+03 1.3950e+03
26375.00 1.0000e+03 6.4904e-20 1.9127e+03 1.2796e+03
26625.00 1.0000e+03 5.9533e-20 1.8349e+03 1.1736e+03
26875.00 1.0000e+03 5.4608e-20 1.6173e+03 1.0766e+03
27125.00 1.0000e+03 5.0089e-20 1.7004e+03 9.8749e+02
27375.00 1.0000e+03 4.5946e-20 1.3961e+03 9.0584e+02
27625.00 1.0000e+03 4.2144e-20 1.3699e+03 8.3096e+02
27875.00 1.0000e+03 3.8656e-20 1.2150e+03 7.6211e+02
