#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 140
#vel_mid[km/s] ca0 ca1 ca2 ca3
14875.00 5.8233e-06 4.7854e-02 8.8622e-01 6.5918e-02
15125.00 1.5827e-05 1.1753e-01 7.4675e-01 1.3570e-01
15375.00 8.3847e-06 7.1098e-02 8.4617e-01 8.2720e-02
15625.00 7.2733e-06 6.1768e-02 8.7215e-01 6.6074e-02
15875.00 1.1672e-05 9.8956e-02 8.2393e-01 7.7107e-02
16125.00 9.9100e-06 9.3646e-02 7.9818e-01 1.0817e-01
16375.00 8.1406e-06 7.8709e-02 7.9195e-01 1.2934e-01
16625.00 5.4447e-06 5.2337e-02 8.5095e-01 9.6711e-02
16875.00 1.2654e-05 1.1240e-01 7.6094e-01 1.2664e-01
17125.00 8.4806e-06 5.5665e-02 6.7788e-01 2.6644e-01
17375.00 9.7548e-06 7.8557e-02 8.4876e-01 7.2676e-02
17625.00 8.7464e-06 7.0552e-02 8.5813e-01 7.1313e-02
17875.00 8.7699e-06 6.7968e-02 7.9360e-01 1.3843e-01
18125.00 1.0838e-05 8.6404e-02 8.1344e-01 1.0014e-01
18375.00 9.7096e-06 7.1990e-02 7.0319e-01 2.2481e-01
18625.00 5.4473e-06 3.6412e-02 8.2393e-01 1.3965e-01
18875.00 1.1963e-05 8.0589e-02 7.7390e-01 1.4550e-01
19125.00 1.1150e-05 8.1721e-02 8.2327e-01 9.4998e-02
19375.00 1.4161e-05 9.3696e-02 7.4570e-01 1.6059e-01
19625.00 9.5360e-06 7.6798e-02 6.8894e-01 2.3425e-01
19875.00 1.0891e-05 8.4184e-02 7.5990e-01 1.5591e-01
20125.00 7.8191e-06 6.4027e-02 7.5499e-01 1.8098e-01
20375.00 1.0245e-05 7.6840e-02 7.6673e-01 1.5642e-01
20625.00 1.7817e-05 1.3217e-01 6.6120e-01 2.0662e-01
20875.00 7.9081e-06 6.2591e-02 7.8804e-01 1.4936e-01
21125.00 6.7199e-06 4.8228e-02 7.3984e-01 2.1193e-01
21375.00 5.7811e-06 4.4016e-02 7.2087e-01 2.3511e-01
21625.00 6.7307e-06 5.3229e-02 7.4448e-01 2.0228e-01
21875.00 6.3969e-06 4.8750e-02 7.5060e-01 2.0065e-01
22125.00 5.8746e-06 4.9767e-02 7.9964e-01 1.5059e-01
22375.00 7.3441e-06 5.4851e-02 6.9779e-01 2.4735e-01
22625.00 5.6005e-06 4.5456e-02 7.8650e-01 1.6804e-01
22875.00 5.0166e-06 3.7650e-02 7.5926e-01 2.0309e-01
23125.00 6.5676e-06 4.6719e-02 7.4266e-01 2.1061e-01
23375.00 5.3316e-06 3.9841e-02 7.7059e-01 1.8957e-01
23625.00 4.5925e-06 3.8339e-02 7.6453e-01 1.9713e-01
23875.00 4.7673e-06 3.6252e-02 7.5846e-01 2.0529e-01
24125.00 4.2199e-06 3.4195e-02 7.4847e-01 2.1733e-01
24375.00 3.7722e-06 3.1174e-02 7.4661e-01 2.2222e-01
24625.00 2.6688e-06 2.6036e-02 7.3880e-01 2.3516e-01
24875.00 3.3121e-06 3.0532e-02 6.1774e-01 3.5173e-01
25125.00 2.6297e-06 2.4869e-02 6.8256e-01 2.9257e-01
25375.00 5.7940e-06 5.2461e-02 4.4825e-01 4.9928e-01
25625.00 2.9787e-06 2.6820e-02 7.1173e-01 2.6145e-01
25875.00 1.9480e-06 2.2677e-02 6.9414e-01 2.8318e-01
26125.00 3.0343e-06 2.3577e-02 5.8765e-01 3.8877e-01
26375.00 2.4344e-06 2.8127e-02 5.7421e-01 3.9766e-01
26625.00 1.6775e-06 1.9803e-02 6.6290e-01 3.1729e-01
26875.00 6.9433e-07 8.2853e-03 4.7002e-01 5.2169e-01
27125.00 1.5388e-06 1.4743e-02 5.2199e-01 4.6327e-01
27375.00 1.6352e-06 1.8845e-02 2.0174e-01 7.7941e-01
27625.00 9.8401e-07 9.5830e-03 1.9374e-01 7.9668e-01
27875.00 1.1660e-06 1.4815e-02 6.1324e-01 3.7195e-01
28125.00 4.0466e-07 5.5889e-03 4.1175e-01 5.8266e-01
28375.00 1.1376e-06 1.4739e-02 2.3799e-01 7.4727e-01
28625.00 4.1048e-07 5.9447e-03 4.2034e-01 5.7371e-01
28875.00 8.8005e-07 1.1258e-02 5.7065e-01 4.1809e-01
29125.00 9.8678e-08 2.0462e-03 1.8797e-01 8.0999e-01
29375.00 5.2684e-07 9.9002e-03 5.4724e-01 4.4286e-01
29625.00 7.5432e-07 9.1389e-03 5.3571e-01 4.5515e-01
29875.00 6.0597e-07 8.9866e-03 5.3254e-01 4.5848e-01
30125.00 4.3141e-07 8.1267e-03 5.1506e-01 4.7682e-01
30375.00 4.4887e-07 7.4819e-03 5.0154e-01 4.9098e-01
30625.00 3.7370e-07 7.0656e-03 4.8922e-01 5.0372e-01
30875.00 4.5168e-07 6.8223e-03 4.8643e-01 5.0675e-01
31125.00 3.6065e-07 6.8028e-03 4.1933e-01 5.7387e-01
31375.00 1.9621e-07 4.3224e-03 2.7941e-01 7.1627e-01
31625.00 3.5386e-07 5.7134e-03 2.8982e-01 7.0447e-01
31875.00 2.6246e-07 4.7477e-03 3.0960e-01 6.8565e-01
32125.00 1.6880e-07 4.5359e-03 4.1998e-01 5.7549e-01
32375.00 2.2388e-07 4.4313e-03 2.9465e-01 7.0092e-01
32625.00 2.0822e-07 4.2713e-03 4.0739e-01 5.8834e-01
32875.00 1.4291e-07 3.9477e-03 3.9577e-01 6.0028e-01
33125.00 1.5961e-07 3.5236e-03 3.7283e-01 6.2365e-01
33375.00 1.2349e-07 2.8661e-03 1.6306e-01 8.3407e-01
33625.00 5.5637e-08 3.0693e-03 3.5491e-01 6.4202e-01
33875.00 9.4271e-08 2.7610e-03 3.3847e-01 6.5877e-01
34125.00 6.0569e-08 1.6640e-03 8.2276e-02 9.1606e-01
34375.00 1.0001e-07 2.7624e-03 2.2363e-01 7.7360e-01
34625.00 2.1649e-08 1.9678e-03 2.9016e-01 7.0787e-01
34875.00 4.6208e-08 1.7996e-03 1.1691e-01 8.8129e-01
#TIME: 284.55
#NVEL 140
#vel_mid[km/s] ca0 ca1 ca2 ca3
1125.00 6.1976e-08 8.8959e-04 8.3396e-01 1.6515e-01
2375.00 6.1636e-07 4.4173e-03 8.1183e-01 1.8376e-01
3125.00 1.5421e-05 3.8258e-02 8.2710e-01 1.3463e-01
3625.00 1.0130e-04 8.2074e-02 8.2564e-01 9.2183e-02
4125.00 1.4872e-04 1.0789e-01 8.3884e-01 5.3113e-02
4625.00 8.4154e-05 1.1969e-01 8.4094e-01 3.9283e-02
4875.00 1.0698e-04 1.2776e-01 8.3580e-01 3.6340e-02
5375.00 1.0307e-04 1.2481e-01 8.3951e-01 3.5576e-02
5625.00 1.2693e-04 1.2530e-01 8.3877e-01 3.5795e-02
6125.00 1.0551e-04 1.2432e-01 8.3939e-01 3.6177e-02
6375.00 1.1982e-04 1.2701e-01 8.3761e-01 3.5262e-02
6625.00 1.2837e-04 1.2674e-01 8.3842e-01 3.4706e-02
6875.00 1.4107e-04 1.2376e-01 8.4214e-01 3.3961e-02
7125.00 1.2406e-04 1.2113e-01 8.4392e-01 3.4831e-02
7625.00 1.2187e-04 1.1855e-01 8.4582e-01 3.5510e-02
7875.00 1.2003e-04 1.1855e-01 8.4351e-01 3.7828e-02
8125.00 1.3210e-04 1.1708e-01 8.4457e-01 3.8223e-02
8375.00 1.3132e-04 1.2007e-01 8.4273e-01 3.7068e-02
8625.00 1.2797e-04 1.2195e-01 8.4249e-01 3.5431e-02
8875.00 1.3685e-04 1.2486e-01 8.3632e-01 3.8683e-02
9125.00 1.1199e-04 1.1749e-01 8.4401e-01 3.8391e-02
9375.00 1.0767e-04 1.1756e-01 8.4218e-01 4.0146e-02
9625.00 1.1218e-04 1.1940e-01 8.4519e-01 3.5301e-02
9875.00 1.1174e-04 1.1674e-01 8.4292e-01 4.0225e-02
10125.00 1.2102e-04 1.2980e-01 8.3401e-01 3.6064e-02
10375.00 8.7186e-05 1.1224e-01 8.4589e-01 4.1783e-02
10625.00 9.3338e-05 1.1488e-01 8.4209e-01 4.2932e-02
10875.00 9.4152e-05 1.1062e-01 8.4801e-01 4.1276e-02
11125.00 7.8575e-05 1.1271e-01 8.4321e-01 4.4000e-02
11375.00 6.8018e-05 1.1569e-01 8.3918e-01 4.5060e-02
11625.00 6.3205e-05 1.2709e-01 8.3352e-01 3.9329e-02
11875.00 5.1268e-05 1.1284e-01 8.4652e-01 4.0589e-02
12125.00 4.7284e-05 1.0548e-01 8.5345e-01 4.1021e-02
12375.00 4.2423e-05 1.0942e-01 8.4978e-01 4.0755e-02
12625.00 3.6099e-05 1.1873e-01 8.3592e-01 4.5315e-02
12875.00 3.4554e-05 1.1820e-01 8.3307e-01 4.8700e-02
13125.00 2.5877e-05 1.0192e-01 8.5015e-01 4.7913e-02
13375.00 2.3663e-05 1.1853e-01 8.1586e-01 6.5579e-02
13625.00 2.1067e-05 1.0574e-01 8.2982e-01 6.4418e-02
13875.00 1.1750e-05 6.9827e-02 8.8039e-01 4.9771e-02
14125.00 1.4875e-05 9.0166e-02 8.4661e-01 6.3205e-02
14375.00 1.7990e-05 1.1769e-01 7.6939e-01 1.1291e-01
14625.00 9.0609e-06 6.1281e-02 8.7886e-01 5.9849e-02
14875.00 9.7359e-06 7.4920e-02 7.8877e-01 1.3630e-01
15125.00 9.8176e-06 7.1091e-02 8.5287e-01 7.6031e-02
15375.00 6.7999e-06 5.6788e-02 8.7304e-01 7.0165e-02
15625.00 1.3399e-05 1.1011e-01 7.8328e-01 1.0660e-01
15875.00 1.1330e-05 9.6673e-02 8.1738e-01 8.5932e-02
16125.00 1.2034e-05 1.0054e-01 8.1535e-01 8.4101e-02
16375.00 1.0781e-05 8.7872e-02 7.8455e-01 1.2757e-01
16625.00 7.2735e-06 6.5510e-02 8.5374e-01 8.0742e-02
16875.00 1.0097e-05 9.2647e-02 7.7422e-01 1.3312e-01
17125.00 9.0918e-06 7.2802e-02 8.5208e-01 7.5113e-02
17375.00 1.0661e-05 8.1959e-02 7.6352e-01 1.5451e-01
17625.00 1.3787e-05 1.0506e-01 7.7379e-01 1.2114e-01
17875.00 7.2425e-06 5.1655e-02 8.7618e-01 7.2161e-02
18125.00 1.4673e-05 1.0932e-01 7.7524e-01 1.1542e-01
18375.00 9.8943e-06 6.9178e-02 7.4953e-01 1.8128e-01
18625.00 8.7727e-06 6.4882e-02 8.5368e-01 8.1430e-02
18875.00 1.3931e-05 9.2267e-02 7.9412e-01 1.1360e-01
19125.00 1.2688e-05 8.2565e-02 8.0960e-01 1.0782e-01
19375.00 1.2326e-05 8.1533e-02 8.2470e-01 9.3758e-02
19625.00 1.1344e-05 8.8158e-02 7.5449e-01 1.5735e-01
19875.00 8.0233e-06 6.3184e-02 8.3865e-01 9.8160e-02
20125.00 9.5762e-06 6.8301e-02 8.2893e-01 1.0275e-01
20375.00 7.9726e-06 6.6253e-02 8.2616e-01 1.0758e-01
20625.00 2.4499e-05 1.7986e-01 6.6306e-01 1.5705e-01
20875.00 8.3995e-06 5.8010e-02 7.7333e-01 1.6865e-01
21125.00 8.7205e-06 6.7129e-02 6.6362e-01 2.6924e-01
21375.00 8.3152e-06 6.1172e-02 7.7497e-01 1.6385e-01
21625.00 6.7610e-06 5.4849e-02 8.0960e-01 1.3554e-01
21875.00 7.4287e-06 5.0043e-02 7.3819e-01 2.1176e-01
22125.00 6.9458e-06 5.0838e-02 7.9972e-01 1.4943e-01
22375.00 8.6623e-06 5.7003e-02 6.9812e-01 2.4486e-01
22625.00 6.1256e-06 4.6309e-02 7.8937e-01 1.6431e-01
22875.00 5.1936e-06 4.5496e-02 7.6913e-01 1.8537e-01
23125.00 5.6395e-06 4.1630e-02 6.5055e-01 3.0781e-01
23375.00 4.0219e-06 3.0640e-02 7.6826e-01 2.0109e-01
23625.00 3.9736e-06 3.9340e-02 7.5663e-01 2.0403e-01
23875.00 4.8043e-06 3.6810e-02 7.5930e-01 2.0388e-01
24125.00 5.2441e-06 3.9293e-02 6.3949e-01 3.2121e-01
24375.00 4.1024e-06 3.6158e-02 6.3110e-01 3.3274e-01
24625.00 4.7582e-06 2.8855e-02 6.2440e-01 3.4674e-01
24875.00 3.9821e-06 3.0743e-02 7.3250e-01 2.3675e-01
25125.00 3.3267e-06 2.9477e-02 7.0737e-01 2.6315e-01
25375.00 3.7643e-06 2.8752e-02 7.2251e-01 2.4874e-01
25625.00 2.4107e-06 2.5666e-02 7.0507e-01 2.6926e-01
25875.00 2.2770e-06 2.3138e-02 6.9756e-01 2.7930e-01
26125.00 2.5396e-06 1.9911e-02 6.9517e-01 2.8492e-01
26375.00 1.5042e-06 1.5269e-02 4.8268e-01 5.0205e-01
26625.00 2.0604e-06 2.0341e-02 6.6718e-01 3.1248e-01
26875.00 1.5800e-06 2.0669e-02 6.6935e-01 3.0998e-01
27125.00 9.7568e-07 9.2622e-03 3.8604e-01 6.0469e-01
27375.00 1.3379e-06 1.4919e-02 6.5060e-01 3.3448e-01
27625.00 2.2427e-06 2.5635e-02 1.7610e-01 7.9827e-01
27875.00 1.4029e-06 1.4108e-02 6.1763e-01 3.6826e-01
28125.00 1.5687e-06 1.6198e-02 4.6985e-01 5.1395e-01
28375.00 1.1593e-06 1.3398e-02 5.9896e-01 3.8764e-01
28625.00 1.5774e-06 1.4474e-02 4.7859e-01 5.0694e-01
28875.00 8.1295e-07 1.1141e-02 5.7294e-01 4.1592e-01
29125.00 2.9234e-07 6.2918e-03 8.7931e-02 9.0578e-01
29375.00 6.3450e-07 9.1713e-03 5.4997e-01 4.4086e-01
29625.00 3.7339e-07 4.6198e-03 3.8564e-01 6.0974e-01
29875.00 7.9749e-07 9.3522e-03 3.0420e-01 6.8645e-01
30125.00 4.5227e-07 8.0542e-03 5.0057e-01 4.9138e-01
30375.00 5.6747e-07 7.6202e-03 2.3840e-01 7.5398e-01
30625.00 4.7498e-07 7.5252e-03 5.0056e-01 4.9191e-01
30875.00 3.0102e-07 6.0715e-03 4.2502e-01 5.6891e-01
31125.00 4.7637e-07 6.4297e-03 3.4803e-01 6.4553e-01
31375.00 6.5280e-08 1.4278e-03 1.9778e-01 8.0079e-01
31625.00 2.5958e-07 5.4664e-03 4.4976e-01 5.4477e-01
31875.00 4.1702e-07 6.5392e-03 3.8392e-01 6.0954e-01
32125.00 6.0495e-08 1.4295e-03 2.3512e-01 7.6345e-01
32375.00 2.2049e-07 3.9525e-03 2.5434e-01 7.4170e-01
32625.00 1.7681e-07 4.1655e-03 4.0121e-01 5.9462e-01
32875.00 1.5153e-07 3.7884e-03 3.8955e-01 6.0666e-01
33125.00 1.2786e-07 3.6998e-03 3.8736e-01 6.0894e-01
33375.00 9.9549e-08 2.5539e-03 1.7522e-01 8.2223e-01
33625.00 5.7883e-08 3.1267e-03 3.5813e-01 6.3874e-01
33875.00 9.4000e-08 2.8373e-03 3.4319e-01 6.5397e-01
34125.00 8.2756e-08 3.1907e-03 2.1351e-01 7.8330e-01
34375.00 7.0896e-08 2.4042e-03 3.1364e-01 6.8396e-01
34625.00 3.3492e-08 2.0173e-03 2.9542e-01 7.0256e-01
34875.00 4.1337e-08 1.8031e-03 2.7779e-01 7.2041e-01
#TIME: 288.64
#NVEL 140
#vel_mid[km/s] ca0 ca1 ca2 ca3
1125.00 7.7105e-08 9.6572e-04 8.3871e-01 1.6033e-01
2375.00 7.3901e-07 4.8882e-03 8.1310e-01 1.8201e-01
3125.00 1.7236e-05 3.9445e-02 8.2656e-01 1.3398e-01
3625.00 1.0642e-04 8.2617e-02 8.2617e-01 9.1107e-02
4125.00 1.5467e-04 1.0975e-01 8.3976e-01 5.0341e-02
4625.00 8.5356e-05 1.2082e-01 8.4142e-01 3.7673e-02
4875.00 1.0869e-04 1.2513e-01 8.3977e-01 3.4986e-02
5375.00 1.1364e-04 1.2724e-01 8.3698e-01 3.5661e-02
5625.00 1.2540e-04 1.2329e-01 8.4174e-01 3.4841e-02
6125.00 1.2555e-04 1.2573e-01 8.3892e-01 3.5224e-02
6375.00 1.2287e-04 1.2610e-01 8.3835e-01 3.5427e-02
6625.00 1.4413e-04 1.2661e-01 8.3843e-01 3.4814e-02
6875.00 1.4072e-04 1.2272e-01 8.4261e-01 3.4520e-02
7125.00 1.3041e-04 1.2185e-01 8.4324e-01 3.4783e-02
7625.00 1.5448e-04 1.2240e-01 8.4105e-01 3.6388e-02
7875.00 1.3140e-04 1.2263e-01 8.4129e-01 3.5943e-02
8125.00 1.2389e-04 1.1941e-01 8.4144e-01 3.9031e-02
8375.00 1.3913e-04 1.2140e-01 8.4097e-01 3.7490e-02
8625.00 1.4835e-04 1.2381e-01 8.4088e-01 3.5160e-02
8875.00 1.3159e-04 1.2673e-01 8.3645e-01 3.6686e-02
9125.00 1.1797e-04 1.1745e-01 8.4193e-01 4.0501e-02
9375.00 1.1889e-04 1.1776e-01 8.4169e-01 4.0434e-02
9625.00 1.2843e-04 1.2382e-01 8.4018e-01 3.5871e-02
9875.00 1.1760e-04 1.1373e-01 8.4619e-01 3.9957e-02
10125.00 1.2389e-04 1.2368e-01 8.4225e-01 3.3953e-02
10375.00 1.0880e-04 1.2106e-01 8.3534e-01 4.3496e-02
10625.00 1.0803e-04 1.1280e-01 8.4467e-01 4.2421e-02
10875.00 1.0105e-04 1.2262e-01 8.3046e-01 4.6819e-02
11125.00 8.9763e-05 1.1603e-01 8.3811e-01 4.5774e-02
11375.00 7.1421e-05 1.1101e-01 8.4855e-01 4.0367e-02
11625.00 6.8188e-05 1.1883e-01 8.4567e-01 3.5429e-02
11875.00 6.2785e-05 1.1271e-01 8.4498e-01 4.2249e-02
12125.00 5.1290e-05 1.1835e-01 8.3515e-01 4.6455e-02
12375.00 5.0788e-05 1.1427e-01 8.4227e-01 4.3408e-02
12625.00 3.9677e-05 1.3032e-01 8.2102e-01 4.8621e-02
12875.00 3.4811e-05 1.0945e-01 8.4849e-01 4.2030e-02
13125.00 2.5563e-05 9.8454e-02 8.5835e-01 4.3170e-02
13375.00 2.1836e-05 1.0415e-01 8.5209e-01 4.3738e-02
13625.00 2.4946e-05 1.2333e-01 8.1729e-01 5.9356e-02
13875.00 1.5842e-05 8.9582e-02 8.6234e-01 4.8062e-02
14125.00 1.8053e-05 1.1252e-01 8.2231e-01 6.5155e-02
14375.00 1.8193e-05 1.0804e-01 7.9373e-01 9.8210e-02
14625.00 1.0934e-05 8.5310e-02 8.5510e-01 5.9583e-02
14875.00 1.3818e-05 9.4041e-02 7.8712e-01 1.1883e-01
15125.00 7.8098e-06 6.0203e-02 8.6809e-01 7.1699e-02
15375.00 1.1334e-05 7.7996e-02 7.9741e-01 1.2459e-01
15625.00 1.5441e-05 1.0358e-01 7.8016e-01 1.1625e-01
15875.00 1.4520e-05 1.1886e-01 7.8706e-01 9.4063e-02
16125.00 1.1883e-05 8.8118e-02 8.4938e-01 6.2494e-02
16375.00 1.1206e-05 8.3376e-02 7.9352e-01 1.2310e-01
16625.00 7.3669e-06 5.7910e-02 8.7616e-01 6.5919e-02
16875.00 6.0652e-06 4.2214e-02 8.6282e-01 9.4959e-02
17125.00 1.4662e-05 1.0620e-01 7.9602e-01 9.7765e-02
17375.00 1.4862e-05 9.5349e-02 7.7135e-01 1.3328e-01
17625.00 1.6527e-05 1.1187e-01 7.7044e-01 1.1767e-01
17875.00 7.6036e-06 5.2780e-02 8.7496e-01 7.2252e-02
18125.00 1.4692e-05 1.0306e-01 7.9191e-01 1.0501e-01
18375.00 1.4177e-05 9.7575e-02 7.9746e-01 1.0495e-01
18625.00 1.5208e-05 1.0050e-01 7.8600e-01 1.1348e-01
18875.00 1.6131e-05 1.0519e-01 7.4691e-01 1.4789e-01
19125.00 1.8073e-05 1.0705e-01 7.3662e-01 1.5631e-01
19375.00 9.1631e-06 5.0703e-02 8.1907e-01 1.3022e-01
19625.00 1.2672e-05 8.6780e-02 7.9039e-01 1.2282e-01
19875.00 1.1322e-05 8.4359e-02 7.7541e-01 1.4022e-01
20125.00 1.3495e-05 8.6841e-02 7.9040e-01 1.2274e-01
20375.00 8.6872e-06 7.0304e-02 8.1240e-01 1.1728e-01
20625.00 4.7738e-05 2.7787e-01 4.7817e-01 2.4392e-01
20875.00 8.8953e-06 6.2613e-02 8.1310e-01 1.2428e-01
21125.00 8.7989e-06 6.0025e-02 8.1493e-01 1.2504e-01
21375.00 8.5755e-06 5.0170e-02 7.5388e-01 1.9594e-01
21625.00 7.6992e-06 5.5388e-02 8.1020e-01 1.3440e-01
21875.00 7.7861e-06 4.3446e-02 6.8586e-01 2.7068e-01
22125.00 1.6089e-05 9.3314e-02 6.5167e-01 2.5500e-01
22375.00 1.3082e-05 9.1804e-02 6.6671e-01 2.4148e-01
22625.00 7.7245e-06 4.7276e-02 7.9110e-01 1.6162e-01
22875.00 5.9793e-06 4.5608e-02 7.8616e-01 1.6823e-01
23125.00 5.3191e-06 4.3476e-02 7.1100e-01 2.4552e-01
23375.00 5.3356e-06 4.1044e-02 7.7345e-01 1.8550e-01
23625.00 5.1272e-06 3.9892e-02 7.6679e-01 1.9332e-01
23875.00 4.8332e-06 3.7607e-02 7.6151e-01 2.0088e-01
24125.00 3.6021e-06 3.5225e-02 7.5188e-01 2.1289e-01
24375.00 4.0889e-06 3.5796e-02 7.5382e-01 2.1038e-01
24625.00 4.3350e-06 3.1708e-02 7.3718e-01 2.3111e-01
24875.00 3.3279e-06 3.0699e-02 7.3213e-01 2.3716e-01
25125.00 6.3636e-06 4.5824e-02 4.0855e-01 5.4561e-01
25375.00 6.0854e-06 4.5380e-02 5.5130e-01 4.0331e-01
25625.00 3.2066e-06 2.5983e-02 7.0661e-01 2.6740e-01
25875.00 2.6237e-06 2.4609e-02 6.9796e-01 2.7743e-01
26125.00 2.6567e-06 2.3404e-02 6.8973e-01 2.8686e-01
26375.00 2.5556e-06 2.3255e-02 6.9087e-01 2.8587e-01
26625.00 1.8925e-06 2.0653e-02 6.6924e-01 3.1010e-01
26875.00 2.0113e-06 1.9674e-02 6.6128e-01 3.1904e-01
27125.00 2.2393e-06 2.0134e-02 6.6402e-01 3.1585e-01
27375.00 1.5269e-06 1.7256e-02 6.4048e-01 3.4227e-01
27625.00 1.6874e-06 1.5237e-02 6.4871e-01 3.3605e-01
27875.00 1.3310e-06 1.5206e-02 6.1871e-01 3.6608e-01
28125.00 1.4866e-06 1.4670e-02 6.2753e-01 3.5780e-01
28375.00 1.1760e-06 1.3120e-02 5.9692e-01 3.8996e-01
28625.00 1.1489e-06 9.6926e-03 6.0825e-01 3.8205e-01
28875.00 7.7725e-07 1.0046e-02 5.7640e-01 4.1355e-01
29125.00 5.8399e-07 1.0982e-02 5.6592e-01 4.2310e-01
29375.00 6.4795e-07 7.7631e-03 5.5419e-01 4.3805e-01
29625.00 7.1319e-07 1.0471e-02 5.5879e-01 4.3074e-01
29875.00 9.3170e-07 9.2841e-03 3.1711e-01 6.7360e-01
30125.00 6.9726e-07 8.9998e-03 5.2725e-01 4.6375e-01
30375.00 6.0563e-07 7.7846e-03 5.0663e-01 4.8559e-01
30625.00 5.5430e-07 6.4644e-03 2.8430e-01 7.0924e-01
30875.00 4.1805e-07 7.4262e-03 5.0018e-01 4.9239e-01
31125.00 3.4461e-07 6.3990e-03 4.7542e-01 5.1818e-01
31375.00 4.0736e-07 6.2987e-03 2.5338e-01 7.4032e-01
31625.00 3.2189e-07 5.8129e-03 4.5787e-01 5.3631e-01
31875.00 4.9980e-07 6.3879e-03 3.0752e-01 6.8609e-01
32125.00 2.7085e-07 3.9438e-03 2.3107e-01 7.6498e-01
32375.00 2.1862e-07 4.5174e-03 4.1733e-01 5.7816e-01
32625.00 2.0115e-07 4.6193e-03 4.1266e-01 5.8272e-01
32875.00 1.7189e-07 4.0688e-03 4.0143e-01 5.9450e-01
33125.00 1.7223e-07 3.7045e-03 3.4607e-01 6.5022e-01
33375.00 1.4591e-07 3.4752e-03 3.7670e-01 6.1983e-01
33625.00 6.8473e-08 3.2936e-03 3.6356e-01 6.3314e-01
33875.00 9.3147e-08 2.9242e-03 3.4759e-01 6.4949e-01
34125.00 8.0372e-08 2.6131e-03 3.2972e-01 6.6767e-01
34375.00 5.3158e-08 2.3681e-03 3.1496e-01 6.8267e-01
34625.00 3.8600e-08 2.1471e-03 3.0061e-01 6.9724e-01
34875.00 5.1761e-08 1.8917e-03 2.8432e-01 7.1379e-01
#TIME: 292.79
#NVEL 140
#vel_mid[km/s] ca0 ca1 ca2 ca3
1125.00 8.2511e-08 9.3684e-04 8.3918e-01 1.5988e-01
2375.00 8.3557e-07 5.1018e-03 8.1247e-01 1.8243e-01
3125.00 1.8691e-05 4.0223e-02 8.2610e-01 1.3366e-01
3625.00 1.0854e-04 8.3856e-02 8.2457e-01 9.1461e-02
4125.00 1.6740e-04 1.0679e-01 8.4123e-01 5.1805e-02
4625.00 9.7958e-05 1.2190e-01 8.4122e-01 3.6788e-02
4875.00 1.0925e-04 1.2374e-01 8.4082e-01 3.5333e-02
5375.00 1.1236e-04 1.2426e-01 8.3988e-01 3.5748e-02
5625.00 1.3380e-04 1.2985e-01 8.3562e-01 3.4392e-02
6125.00 1.3661e-04 1.2451e-01 8.4049e-01 3.4857e-02
6375.00 1.3626e-04 1.2566e-01 8.3937e-01 3.4833e-02
6625.00 1.4573e-04 1.2637e-01 8.3863e-01 3.4858e-02
6875.00 1.5229e-04 1.2612e-01 8.4034e-01 3.3381e-02
7125.00 1.4202e-04 1.2256e-01 8.4487e-01 3.2430e-02
7625.00 1.7681e-04 1.2464e-01 8.3931e-01 3.5868e-02
7875.00 1.6161e-04 1.1940e-01 8.4518e-01 3.5263e-02
8125.00 1.4401e-04 1.2170e-01 8.4125e-01 3.6911e-02
8375.00 1.3777e-04 1.1909e-01 8.4358e-01 3.7198e-02
8625.00 1.4569e-04 1.2237e-01 8.4111e-01 3.6382e-02
8875.00 1.6180e-04 1.2867e-01 8.3826e-01 3.2916e-02
9125.00 1.2965e-04 1.1595e-01 8.4747e-01 3.6451e-02
9375.00 1.3121e-04 1.1686e-01 8.4266e-01 4.0346e-02
9625.00 1.3109e-04 1.2933e-01 8.3251e-01 3.8031e-02
9875.00 1.2820e-04 1.1751e-01 8.4402e-01 3.8348e-02
10125.00 1.4229e-04 1.2129e-01 8.4471e-01 3.3857e-02
10375.00 1.3271e-04 1.2168e-01 8.3399e-01 4.4199e-02
10625.00 1.2169e-04 1.1661e-01 8.3796e-01 4.5309e-02
10875.00 9.0098e-05 1.1844e-01 8.3673e-01 4.4750e-02
11125.00 9.0164e-05 1.1189e-01 8.4728e-01 4.0741e-02
11375.00 8.8159e-05 1.2274e-01 8.3198e-01 4.5197e-02
11625.00 7.4032e-05 1.1937e-01 8.4518e-01 3.5373e-02
11875.00 6.8243e-05 1.1753e-01 8.3960e-01 4.2805e-02
12125.00 5.5835e-05 1.1095e-01 8.4707e-01 4.1926e-02
12375.00 4.9806e-05 1.0916e-01 8.4972e-01 4.1075e-02
12625.00 3.9434e-05 1.1121e-01 8.5023e-01 3.8521e-02
12875.00 4.0167e-05 1.1914e-01 8.3574e-01 4.5084e-02
13125.00 3.2731e-05 1.1639e-01 8.3625e-01 4.7330e-02
13375.00 2.9566e-05 1.2186e-01 8.2624e-01 5.1872e-02
