#NTIMES: 4
#NVEL: 521
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] Tgas_t0[K] Tgas_t1[K] ... Tgas_tn[K]
2.624183E+04 4.099456E+03 5.521316E+03 5.380782E+03 5.048664E+03
2.629173E+04 4.098390E+03 5.519133E+03 5.378567E+03 5.046950E+03
2.634163E+04 4.096970E+03 5.518123E+03 5.376309E+03 5.043752E+03
2.639154E+04 4.094045E+03 5.517879E+03 5.374739E+03 5.041589E+03
2.644144E+04 4.091886E+03 5.515408E+03 5.372408E+03 5.040157E+03
2.649135E+04 4.089786E+03 5.512013E+03 5.370203E+03 5.038878E+03
2.654125E+04 4.088267E+03 5.510343E+03 5.368322E+03 5.037352E+03
2.659115E+04 4.087965E+03 5.509229E+03 5.365903E+03 5.036196E+03
2.664106E+04 4.087143E+03 5.506332E+03 5.363924E+03 5.034853E+03
2.669096E+04 4.086829E+03 5.502986E+03 5.363396E+03 5.032466E+03
2.674087E+04 4.083955E+03 5.500341E+03 5.362939E+03 5.032343E+03
2.679077E+04 4.082276E+03 5.499161E+03 5.360830E+03 5.031324E+03
2.684067E+04 4.080595E+03 5.497599E+03 5.358862E+03 5.030218E+03
2.689058E+04 4.079064E+03 5.495245E+03 5.358098E+03 5.028649E+03
2.694048E+04 4.077646E+03 5.493406E+03 5.355235E+03 5.026109E+03
2.699038E+04 4.074210E+03 5.491167E+03 5.352677E+03 5.023904E+03
2.704029E+04 4.071575E+03 5.489589E+03 5.349953E+03 5.022917E+03
2.709019E+04 4.071682E+03 5.487650E+03 5.347810E+03 5.022541E+03
2.714010E+04 4.068832E+03 5.487077E+03 5.346746E+03 5.020585E+03
2.719000E+04 4.066897E+03 5.483799E+03 5.344529E+03 5.018328E+03
2.723990E+04 4.066242E+03 5.482050E+03 5.343147E+03 5.016788E+03
2.728981E+04 4.065838E+03 5.480132E+03 5.341757E+03 5.015270E+03
2.733971E+04 4.064646E+03 5.478741E+03 5.340997E+03 5.013440E+03
2.738962E+04 4.062300E+03 5.477162E+03 5.338819E+03 5.012089E+03
2.743952E+04 4.060011E+03 5.474321E+03 5.337399E+03 5.010055E+03
2.748942E+04 4.058105E+03 5.472842E+03 5.336126E+03 5.008916E+03
2.753933E+04 4.055660E+03 5.469644E+03 5.334996E+03 5.006966E+03
2.758923E+04 4.053460E+03 5.467548E+03 5.334457E+03 5.004730E+03
2.763913E+04 4.051685E+03 5.465892E+03 5.332520E+03 5.005265E+03
2.768904E+04 4.050673E+03 5.464056E+03 5.330439E+03 5.004453E+03
2.773894E+04 4.047833E+03 5.462572E+03 5.328497E+03 5.002280E+03
2.778885E+04 4.046909E+03 5.461011E+03 5.326653E+03 4.998782E+03
2.783875E+04 4.046633E+03 5.458609E+03 5.324939E+03 4.997419E+03
2.788865E+04 4.044021E+03 5.456970E+03 5.322884E+03 4.997073E+03
2.793856E+04 4.043964E+03 5.454840E+03 5.320946E+03 4.996620E+03
2.798846E+04 4.044157E+03 5.452384E+03 5.319641E+03 4.995115E+03
2.803837E+04 4.042805E+03 5.450092E+03 5.318193E+03 4.993326E+03
2.808827E+04 4.039430E+03 5.447884E+03 5.316769E+03 4.991332E+03
2.813817E+04 4.037370E+03 5.446855E+03 5.314641E+03 4.989219E+03
2.818808E+04 4.035992E+03 5.445803E+03 5.313193E+03 4.988388E+03
2.823798E+04 4.033686E+03 5.443102E+03 5.311977E+03 4.987286E+03
2.828788E+04 4.031212E+03 5.441867E+03 5.311096E+03 4.985998E+03
2.833779E+04 4.029696E+03 5.439572E+03 5.308955E+03 4.985327E+03
2.838769E+04 4.028288E+03 5.436389E+03 5.307629E+03 4.984642E+03
2.843760E+04 4.027137E+03 5.434047E+03 5.306914E+03 4.981213E+03
2.848750E+04 4.025801E+03 5.430872E+03 5.305780E+03 4.979350E+03
2.853740E+04 4.023799E+03 5.429105E+03 5.303654E+03 4.978601E+03
2.858731E+04 4.021845E+03 5.427468E+03 5.302833E+03 4.978001E+03
2.863721E+04 4.020683E+03 5.426658E+03 5.301045E+03 4.976536E+03
2.868712E+04 4.019513E+03 5.425739E+03 5.299334E+03 4.976221E+03
2.873702E+04 4.016372E+03 5.425177E+03 5.297359E+03 4.974812E+03
2.878692E+04 4.015913E+03 5.423707E+03 5.295066E+03 4.973312E+03
2.883683E+04 4.015599E+03 5.421885E+03 5.294758E+03 4.972323E+03
2.888673E+04 4.013708E+03 5.420089E+03 5.293026E+03 4.970793E+03
2.893663E+04 4.012484E+03 5.417619E+03 5.290957E+03 4.968943E+03
2.898654E+04 4.010313E+03 5.414455E+03 5.289417E+03 4.968898E+03
2.903644E+04 4.008702E+03 5.412891E+03 5.288581E+03 4.967499E+03
2.908635E+04 4.007833E+03 5.410661E+03 5.287966E+03 4.964918E+03
2.913625E+04 4.006195E+03 5.409948E+03 5.286908E+03 4.962574E+03
2.918615E+04 4.003888E+03 5.408313E+03 5.285258E+03 4.961617E+03
2.923606E+04 4.001189E+03 5.407707E+03 5.283745E+03 4.959897E+03
2.928596E+04 3.999702E+03 5.405955E+03 5.282213E+03 4.958468E+03
2.933587E+04 3.999229E+03 5.403719E+03 5.280590E+03 4.957714E+03
2.938577E+04 3.998226E+03 5.401237E+03 5.280684E+03 4.957032E+03
2.943567E+04 3.996226E+03 5.400177E+03 5.279052E+03 4.955274E+03
2.948558E+04 3.995538E+03 5.397974E+03 5.277722E+03 4.955246E+03
2.953548E+04 3.994067E+03 5.396806E+03 5.276164E+03 4.953016E+03
2.958538E+04 3.992748E+03 5.396744E+03 5.274575E+03 4.951142E+03
2.963529E+04 3.991623E+03 5.394328E+03 5.273855E+03 4.951183E+03
2.968519E+04 3.987965E+03 5.392780E+03 5.271910E+03 4.949836E+03
2.973510E+04 3.985921E+03 5.391290E+03 5.270426E+03 4.948894E+03
2.978500E+04 3.983487E+03 5.389281E+03 5.269451E+03 4.949000E+03
2.983490E+04 3.981478E+03 5.387698E+03 5.268006E+03 4.946728E+03
2.988481E+04 3.980435E+03 5.385206E+03 5.267471E+03 4.945820E+03
2.993471E+04 3.979952E+03 5.383153E+03 5.266476E+03 4.943686E+03
2.998462E+04 3.977712E+03 5.382432E+03 5.265603E+03 4.942013E+03
3.003452E+04 3.977868E+03 5.380707E+03 5.263503E+03 4.940632E+03
3.008442E+04 3.974862E+03 5.379653E+03 5.261605E+03 4.939317E+03
3.013433E+04 3.971943E+03 5.377542E+03 5.259371E+03 4.939008E+03
3.018423E+04 3.969168E+03 5.375200E+03 5.259071E+03 4.937387E+03
3.023413E+04 3.965885E+03 5.374013E+03 5.258373E+03 4.936260E+03
3.028404E+04 3.964545E+03 5.372136E+03 5.257635E+03 4.935354E+03
3.033394E+04 3.962540E+03 5.370487E+03 5.256141E+03 4.933677E+03
3.038385E+04 3.960771E+03 5.369391E+03 5.254681E+03 4.932575E+03
3.043375E+04 3.958412E+03 5.368655E+03 5.252517E+03 4.932320E+03
3.048365E+04 3.956621E+03 5.366449E+03 5.251399E+03 4.930352E+03
3.053356E+04 3.955103E+03 5.363752E+03 5.250966E+03 4.930858E+03
3.058346E+04 3.954099E+03 5.361847E+03 5.249003E+03 4.928904E+03
3.063337E+04 3.953453E+03 5.360914E+03 5.248291E+03 4.927427E+03
3.068327E+04 3.952859E+03 5.359685E+03 5.246707E+03 4.926183E+03
3.073317E+04 3.951822E+03 5.358967E+03 5.245588E+03 4.924043E+03
3.078308E+04 3.950139E+03 5.358154E+03 5.244511E+03 4.922958E+03
3.083298E+04 3.949068E+03 5.355779E+03 5.242540E+03 4.921760E+03
3.088288E+04 3.945100E+03 5.354077E+03 5.241266E+03 4.919635E+03
3.093279E+04 3.940694E+03 5.353728E+03 5.240421E+03 4.918925E+03
3.098269E+04 3.938359E+03 5.353831E+03 5.239286E+03 4.918301E+03
3.103260E+04 3.938541E+03 5.351710E+03 5.238974E+03 4.916928E+03
3.108250E+04 3.937375E+03 5.348960E+03 5.237296E+03 4.915660E+03
3.113240E+04 3.934952E+03 5.347013E+03 5.234967E+03 4.914655E+03
3.118231E+04 3.932118E+03 5.346502E+03 5.234119E+03 4.913268E+03
3.123221E+04 3.928798E+03 5.345213E+03 5.233257E+03 4.911527E+03
3.128212E+04 3.926420E+03 5.342950E+03 5.232231E+03 4.912173E+03
3.133202E+04 3.925198E+03 5.340278E+03 5.230124E+03 4.911180E+03
3.138192E+04 3.922817E+03 5.339323E+03 5.228557E+03 4.909463E+03
3.143183E+04 3.922928E+03 5.337216E+03 5.227388E+03 4.908231E+03
3.148173E+04 3.921274E+03 5.335844E+03 5.226078E+03 4.907562E+03
3.153163E+04 3.918912E+03 5.335377E+03 5.224803E+03 4.905856E+03
3.158154E+04 3.916410E+03 5.334309E+03 5.224307E+03 4.904757E+03
3.163144E+04 3.912667E+03 5.331440E+03 5.223908E+03 4.904404E+03
3.168135E+04 3.911204E+03 5.330164E+03 5.222995E+03 4.902664E+03
3.173125E+04 3.910035E+03 5.328035E+03 5.221527E+03 4.901707E+03
3.178115E+04 3.909145E+03 5.327447E+03 5.219677E+03 4.900109E+03
3.183106E+04 3.907269E+03 5.326165E+03 5.218023E+03 4.898605E+03
3.188096E+04 3.907024E+03 5.325148E+03 5.217306E+03 4.897823E+03
3.193087E+04 3.906251E+03 5.324129E+03 5.216416E+03 4.897145E+03
3.198077E+04 3.903484E+03 5.322471E+03 5.214863E+03 4.896674E+03
3.203067E+04 3.900690E+03 5.321534E+03 5.214800E+03 4.895155E+03
3.208058E+04 3.898940E+03 5.321408E+03 5.213498E+03 4.893469E+03
3.213048E+04 3.896758E+03 5.320626E+03 5.211742E+03 4.893224E+03
3.218038E+04 3.895347E+03 5.317880E+03 5.211343E+03 4.891898E+03
3.223029E+04 3.894007E+03 5.315118E+03 5.211105E+03 4.891005E+03
3.228019E+04 3.891363E+03 5.313852E+03 5.209071E+03 4.890782E+03
3.233010E+04 3.890701E+03 5.311779E+03 5.207359E+03 4.889436E+03
3.238000E+04 3.887701E+03 5.311868E+03 5.205885E+03 4.888013E+03
3.242990E+04 3.886510E+03 5.309669E+03 5.204848E+03 4.886348E+03
3.247981E+04 3.885429E+03 5.308103E+03 5.203630E+03 4.884691E+03
3.252971E+04 3.884175E+03 5.307559E+03 5.202416E+03 4.883972E+03
3.257962E+04 3.881447E+03 5.305228E+03 5.202301E+03 4.882507E+03
3.262952E+04 3.879436E+03 5.303052E+03 5.200298E+03 4.881233E+03
3.267942E+04 3.878237E+03 5.301891E+03 5.198444E+03 4.879861E+03
3.272933E+04 3.876759E+03 5.299613E+03 5.197368E+03 4.878619E+03
3.277923E+04 3.874080E+03 5.298207E+03 5.196784E+03 4.878460E+03
3.282913E+04 3.872414E+03 5.299111E+03 5.196438E+03 4.877351E+03
3.287904E+04 3.870271E+03 5.297799E+03 5.195542E+03 4.876438E+03
3.292894E+04 3.867830E+03 5.296728E+03 5.195009E+03 4.875554E+03
3.297885E+04 3.866157E+03 5.295287E+03 5.192914E+03 4.874127E+03
3.302875E+04 3.863604E+03 5.293061E+03 5.192021E+03 4.872789E+03
3.307865E+04 3.862992E+03 5.290933E+03 5.190759E+03 4.871472E+03
3.312856E+04 3.860809E+03 5.288685E+03 5.189652E+03 4.870328E+03
3.317846E+04 3.858189E+03 5.287649E+03 5.188005E+03 4.868989E+03
3.322837E+04 3.856653E+03 5.286880E+03 5.186594E+03 4.867755E+03
3.327827E+04 3.854612E+03 5.287628E+03 5.185018E+03 4.866446E+03
3.332817E+04 3.853142E+03 5.285661E+03 5.183763E+03 4.865796E+03
3.337808E+04 3.850272E+03 5.284695E+03 5.183006E+03 4.864922E+03
3.342798E+04 3.847551E+03 5.283305E+03 5.181629E+03 4.863393E+03
3.347788E+04 3.845866E+03 5.282966E+03 5.180216E+03 4.862206E+03
3.352779E+04 3.844641E+03 5.280657E+03 5.179526E+03 4.861582E+03
3.357769E+04 3.843384E+03 5.279512E+03 5.178113E+03 4.860930E+03
3.362760E+04 3.840993E+03 5.277642E+03 5.177354E+03 4.860539E+03
3.367750E+04 3.838548E+03 5.276247E+03 5.175989E+03 4.858160E+03
3.372740E+04 3.836496E+03 5.274917E+03 5.174651E+03 4.856902E+03
3.377731E+04 3.833962E+03 5.272672E+03 5.173666E+03 4.856348E+03
3.382721E+04 3.832481E+03 5.271696E+03 5.171945E+03 4.855610E+03
3.387712E+04 3.829631E+03 5.270633E+03 5.170827E+03 4.853911E+03
3.392702E+04 3.826921E+03 5.268899E+03 5.169405E+03 4.853130E+03
3.397692E+04 3.825484E+03 5.268423E+03 5.168281E+03 4.851356E+03
3.402683E+04 3.822473E+03 5.267196E+03 5.167680E+03 4.850603E+03
3.407673E+04 3.820264E+03 5.265009E+03 5.166625E+03 4.849578E+03
3.412663E+04 3.818785E+03 5.263629E+03 5.164766E+03 4.849209E+03
3.417654E+04 3.815238E+03 5.263207E+03 5.163684E+03 4.847459E+03
3.422644E+04 3.814537E+03 5.261200E+03 5.162955E+03 4.846039E+03
3.427635E+04 3.813104E+03 5.260735E+03 5.162299E+03 4.845071E+03
3.432625E+04 3.811066E+03 5.258578E+03 5.161204E+03 4.843445E+03
3.437615E+04 3.808873E+03 5.257129E+03 5.160191E+03 4.841459E+03
3.442606E+04 3.807299E+03 5.255982E+03 5.158130E+03 4.841026E+03
3.447596E+04 3.805307E+03 5.254507E+03 5.156826E+03 4.839233E+03
3.452587E+04 3.802175E+03 5.253347E+03 5.154792E+03 4.838904E+03
3.457577E+04 3.799555E+03 5.252633E+03 5.153888E+03 4.837366E+03
3.462567E+04 3.797486E+03 5.250570E+03 5.152798E+03 4.836145E+03
3.467558E+04 3.796002E+03 5.248866E+03 5.151435E+03 4.834712E+03
3.472548E+04 3.793175E+03 5.247308E+03 5.150202E+03 4.833660E+03
3.477538E+04 3.791342E+03 5.246168E+03 5.148705E+03 4.833099E+03
3.482529E+04 3.788692E+03 5.244466E+03 5.147150E+03 4.831353E+03
3.487519E+04 3.786630E+03 5.243292E+03 5.145642E+03 4.830080E+03
3.492510E+04 3.783442E+03 5.241550E+03 5.144208E+03 4.829130E+03
3.497500E+04 3.781467E+03 5.239938E+03 5.143131E+03 4.827666E+03
