#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    2.760400E+04   1.0000E-099   9.7106E-001   2.8939E-002   1.6948E-050
    2.845749E+04   1.0000E-099   9.8193E-001   1.8069E-002   1.0644E-049
    2.931947E+04   1.0000E-099   9.9051E-001   9.4937E-003   1.8403E-049
    3.013789E+04   1.0000E-099   9.9503E-001   4.9661E-003   3.1308E-049
    3.087969E+04   1.0000E-099   9.9703E-001   2.9667E-003   1.1437E-048
    3.157001E+04   1.0000E-099   9.9795E-001   2.0467E-003   1.0757E-047
    3.224921E+04   1.0000E-099   9.9854E-001   1.4610E-003   3.5899E-046
    3.299169E+04   1.0000E-099   9.9905E-001   9.4638E-004   4.1384E-044
    3.390695E+04   1.0000E-099   9.9951E-001   4.9381E-004   2.7335E-041
    3.520826E+04   1.0000E-099   9.9982E-001   1.8069E-004   2.0057E-038
    3.686423E+04   1.0000E-099   9.9993E-001   7.4428E-005   8.6503E-037
    3.862559E+04   1.0000E-099   9.9996E-001   3.5838E-005   6.9881E-037
    4.024578E+04   1.0000E-099   9.9998E-001   1.7715E-005   5.1529E-038
    4.169153E+04   1.0000E-099   9.9999E-001   9.1087E-006   4.8768E-037
    4.301915E+04   1.0000E-099   9.9999E-001   5.5082E-006   1.0178E-034
    4.427397E+04   1.0000E-099   9.9999E-001   5.4437E-006   1.4114E-032
    4.550731E+04   1.0000E-099   9.9999E-001   7.8882E-006   1.1582E-030
    4.673893E+04   1.0000E-099   9.9999E-001   1.1702E-005   4.3998E-029
    4.796808E+04   1.0000E-099   9.9998E-001   1.7381E-005   9.0077E-028
    4.920309E+04   1.0000E-099   9.9998E-001   2.4887E-005   1.1604E-026
    5.044419E+04   1.0000E-099   9.9997E-001   3.3195E-005   1.0926E-025
    5.169785E+04   1.0000E-099   9.9996E-001   4.1645E-005   8.5489E-025
    5.296722E+04   1.0000E-099   9.9995E-001   4.7860E-005   5.3384E-024
    5.425172E+04   1.0000E-099   9.9995E-001   5.1683E-005   2.3752E-023
    5.555316E+04   1.0000E-099   9.9995E-001   5.2837E-005   7.2891E-023
    5.686737E+04   1.0000E-099   9.9995E-001   5.1964E-005   1.5849E-022
    5.818808E+04   1.0000E-099   9.9995E-001   4.9971E-005   2.5654E-022
    5.950974E+04   1.0000E-099   9.9995E-001   4.7643E-005   3.3074E-022
    6.081770E+04   1.0000E-099   9.9995E-001   4.5429E-005   3.6261E-022
    6.210180E+04   1.0000E-099   9.9996E-001   4.3487E-005   3.5438E-022
    6.334815E+04   1.0000E-099   9.9996E-001   4.1867E-005   3.2239E-022
    6.453606E+04   1.0000E-099   9.9996E-001   4.0510E-005   2.8095E-022
    6.564811E+04   1.0000E-099   9.9996E-001   3.9381E-005   2.3902E-022
    6.667126E+04   1.0000E-099   9.9996E-001   3.8381E-005   2.0273E-022
    6.757839E+04   1.0000E-099   9.9996E-001   3.7407E-005   1.7389E-022
    6.837046E+04   1.0000E-099   9.9996E-001   3.6564E-005   1.5067E-022
    6.903755E+04   1.0000E-099   9.9996E-001   3.5756E-005   1.3386E-022
    6.957671E+04   1.0000E-099   9.9997E-001   3.4620E-005   1.2337E-022
    6.979486E+04   1.0000E-099   9.9997E-001   3.2956E-005   1.1839E-022
    6.990419E+04   1.0000E-099   9.9997E-001   3.0415E-005   1.1451E-022
    6.995892E+04   1.0000E-099   9.9997E-001   2.6992E-005   1.0948E-022
    6.998630E+04   1.0000E-099   9.9998E-001   2.3709E-005   1.0367E-022
    6.999931E+04   1.0000E-099   9.9998E-001   2.0616E-005   9.8468E-023
    7.000000E+04   1.0000E-099   9.9998E-001   2.0283E-005   9.8720E-023
#TIME:    15.470
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.772128E+02   1.0000E-099   6.4664E-008   1.0000E+000   1.5522E-006
    8.831208E+02   1.0000E-099   6.4681E-008   1.0000E+000   1.5522E-006
    9.010847E+02   1.0000E-099   6.4705E-008   1.0000E+000   1.5544E-006
    9.381161E+02   1.0000E-099   6.4702E-008   1.0000E+000   1.5679E-006
    9.968846E+02   1.0000E-099   6.4637E-008   1.0000E+000   1.6139E-006
    1.053477E+03   1.0000E-099   6.4526E-008   1.0000E+000   1.6884E-006
    1.113560E+03   1.0000E-099   6.4376E-008   1.0000E+000   1.8011E-006
    1.177070E+03   1.0000E-099   6.4250E-008   1.0000E+000   1.9598E-006
    1.244201E+03   1.0000E-099   6.4540E-008   1.0000E+000   2.1665E-006
    1.315162E+03   1.0000E-099   6.5459E-008   1.0000E+000   2.4335E-006
    1.390169E+03   1.0000E-099   6.6070E-008   1.0000E+000   2.8260E-006
    1.469454E+03   1.0000E-099   6.5723E-008   1.0000E+000   3.4180E-006
    1.553262E+03   1.0000E-099   6.5043E-008   1.0000E+000   4.2418E-006
    1.641848E+03   1.0000E-099   6.4024E-008   9.9999E-001   5.3834E-006
    1.735488E+03   1.0000E-099   6.3058E-008   9.9999E-001   6.9320E-006
    1.834467E+03   1.0000E-099   6.2264E-008   9.9999E-001   9.0501E-006
    1.939092E+03   1.0000E-099   6.1404E-008   9.9999E-001   1.1969E-005
    2.049684E+03   1.0000E-099   5.9991E-008   9.9998E-001   1.6021E-005
    2.166584E+03   1.0000E-099   5.7704E-008   9.9998E-001   2.1581E-005
    2.290150E+03   1.0000E-099   5.4879E-008   9.9997E-001   2.8583E-005
    2.420764E+03   1.0000E-099   5.2241E-008   9.9996E-001   3.5999E-005
    2.558827E+03   1.0000E-099   5.0242E-008   9.9996E-001   4.2017E-005
    2.704764E+03   1.0000E-099   4.8678E-008   9.9995E-001   4.4979E-005
    2.859024E+03   1.0000E-099   4.7000E-008   9.9996E-001   4.3627E-005
    3.022082E+03   1.0000E-099   4.4886E-008   9.9996E-001   3.8008E-005
    3.194440E+03   1.0000E-099   4.2291E-008   9.9997E-001   2.9341E-005
    3.376628E+03   1.0000E-099   3.8965E-008   9.9998E-001   2.0375E-005
    3.569207E+03   1.0000E-099   3.4778E-008   9.9999E-001   1.3478E-005
    3.772769E+03   1.0000E-099   3.0645E-008   9.9999E-001   8.9152E-006
    3.987941E+03   1.0000E-099   2.8012E-008   9.9999E-001   5.6899E-006
    4.215384E+03   1.0000E-099   2.7360E-008   1.0000E+000   3.3006E-006
    4.455800E+03   1.0000E-099   2.7826E-008   1.0000E+000   1.7570E-006
    4.709927E+03   1.0000E-099   2.8127E-008   1.0000E+000   9.1216E-007
    4.978547E+03   1.0000E-099   2.7820E-008   1.0000E+000   4.7667E-007
    5.262488E+03   1.0000E-099   2.7405E-008   1.0000E+000   2.4690E-007
    5.562622E+03   1.0000E-099   2.7477E-008   1.0000E+000   1.2034E-007
    5.879874E+03   1.0000E-099   2.8381E-008   1.0000E+000   5.3278E-008
    6.215220E+03   1.0000E-099   3.0476E-008   1.0000E+000   2.0367E-008
    6.569692E+03   1.0000E-099   3.4131E-008   1.0000E+000   6.3531E-009
    6.944380E+03   1.0000E-099   3.9743E-008   1.0000E+000   1.5481E-009
    7.340438E+03   1.0000E-099   4.8238E-008   1.0000E+000   2.9660E-010
    7.759084E+03   1.0000E-099   6.2355E-008   1.0000E+000   4.2908E-011
    8.201606E+03   1.0000E-099   8.8031E-008   1.0000E+000   4.3760E-012
    8.669367E+03   1.0000E-099   1.3985E-007   1.0000E+000   2.7647E-013
    9.165377E+03   1.0000E-099   2.6476E-007   1.0000E+000   7.9938E-015
    9.622978E+03   1.0000E-099   5.5532E-007   1.0000E+000   1.5616E-016
    1.005310E+04   1.0000E-099   1.2190E-006   1.0000E+000   3.0258E-018
    1.047558E+04   1.0000E-099   2.7198E-006   1.0000E+000   7.3182E-020
    1.091374E+04   1.0000E-099   6.1567E-006   9.9999E-001   1.9008E-021
    1.139554E+04   1.0000E-099   1.4093E-005   9.9999E-001   3.8274E-023
    1.192227E+04   1.0000E-099   3.1428E-005   9.9997E-001   6.1132E-025
    1.249138E+04   1.0000E-099   7.0137E-005   9.9993E-001   6.6549E-027
    1.311485E+04   1.0000E-099   1.4340E-004   9.9986E-001   1.2845E-028
    1.382490E+04   1.0000E-099   2.5490E-004   9.9975E-001   1.7941E-029
    1.461381E+04   1.0000E-099   5.3432E-004   9.9947E-001   2.2730E-030
    1.531636E+04   1.0000E-099   1.2499E-003   9.9875E-001   1.6756E-031
    1.588179E+04   1.0000E-099   3.3536E-003   9.9665E-001   1.6343E-033
    1.630286E+04   1.0000E-099   7.9031E-003   9.9210E-001   9.5314E-036
    1.665723E+04   1.0000E-099   1.4581E-002   9.8542E-001   3.0496E-037
    1.699592E+04   1.0000E-099   1.9813E-002   9.8019E-001   3.0924E-037
    1.736181E+04   1.0000E-099   2.4203E-002   9.7580E-001   2.6314E-037
    1.779137E+04   1.0000E-099   3.1325E-002   9.6868E-001   8.5618E-038
    1.827906E+04   1.0000E-099   4.4103E-002   9.5590E-001   8.5493E-039
    1.879024E+04   1.0000E-099   6.4823E-002   9.3518E-001   6.5044E-040
    1.930650E+04   1.0000E-099   9.4086E-002   9.0591E-001   1.2311E-040
    1.982156E+04   1.0000E-099   1.3415E-001   8.6585E-001   2.5716E-041
    2.033838E+04   1.0000E-099   1.9197E-001   8.0803E-001   2.5428E-042
    2.086176E+04   1.0000E-099   2.7631E-001   7.2369E-001   6.4115E-044
    2.139187E+04   1.0000E-099   3.8402E-001   6.1598E-001   2.6788E-045
    2.192863E+04   1.0000E-099   4.9673E-001   5.0327E-001   1.1925E-045
    2.247451E+04   1.0000E-099   6.0356E-001   3.9644E-001   1.2356E-045
    2.303751E+04   1.0000E-099   7.0205E-001   2.9795E-001   7.0478E-046
    2.362540E+04   1.0000E-099   7.8080E-001   2.1920E-001   1.2625E-045
    2.424182E+04   1.0000E-099   8.4310E-001   1.5690E-001   1.1287E-044
    2.488057E+04   1.0000E-099   8.9086E-001   1.0914E-001   1.7011E-043
    2.553047E+04   1.0000E-099   9.2529E-001   7.4709E-002   1.4694E-042
    2.618894E+04   1.0000E-099   9.4837E-001   5.1633E-002   3.2502E-042
    2.686350E+04   1.0000E-099   9.6233E-001   3.7671E-002   2.5196E-041
    2.756869E+04   1.0000E-099   9.7180E-001   2.8197E-002   4.4850E-040
    2.831641E+04   1.0000E-099   9.8086E-001   1.9137E-002   5.9523E-039
    2.908981E+04   1.0000E-099   9.8883E-001   1.1168E-002   2.3586E-038
    2.984816E+04   1.0000E-099   9.9379E-001   6.2119E-003   6.7261E-038
    3.057126E+04   1.0000E-099   9.9633E-001   3.6728E-003   3.2906E-037
    3.125805E+04   1.0000E-099   9.9755E-001   2.4453E-003   3.3945E-036
    3.193283E+04   1.0000E-099   9.9824E-001   1.7574E-003   6.4861E-035
    3.262506E+04   1.0000E-099   9.9876E-001   1.2378E-003   1.9749E-033
    3.338265E+04   1.0000E-099   9.9920E-001   7.9958E-004   8.5071E-032
    3.425064E+04   1.0000E-099   9.9951E-001   4.8854E-004   3.8141E-030
    3.526037E+04   1.0000E-099   9.9968E-001   3.1528E-004   5.5840E-029
    3.640114E+04   1.0000E-099   9.9971E-001   2.8502E-004   1.3521E-027
    3.763051E+04   1.0000E-099   9.9974E-001   2.6417E-004   1.3163E-026
    3.892700E+04   1.0000E-099   9.9978E-001   2.2408E-004   2.2481E-025
    4.024795E+04   1.0000E-099   9.9981E-001   1.8784E-004   9.4699E-024
    4.156464E+04   1.0000E-099   9.9979E-001   2.0953E-004   5.3932E-022
    4.285914E+04   1.0000E-099   9.9969E-001   3.0923E-004   3.2070E-020
    4.412992E+04   1.0000E-099   9.9946E-001   5.3557E-004   1.4648E-018
    4.537580E+04   1.0000E-099   9.9914E-001   8.6440E-004   3.6796E-017
    4.661644E+04   1.0000E-099   9.9872E-001   1.2833E-003   5.1184E-016
    4.786069E+04   1.0000E-099   9.9811E-001   1.8881E-003   4.6149E-015
    4.911473E+04   1.0000E-099   9.9729E-001   2.7143E-003   3.1167E-014
    5.039120E+04   1.0000E-099   9.9630E-001   3.6999E-003   2.2923E-013
    5.170312E+04   1.0000E-099   9.9527E-001   4.7271E-003   2.5774E-012
    5.307393E+04   1.0000E-099   9.9431E-001   5.6914E-003   3.4224E-011
    5.452630E+04   1.0000E-099   9.9369E-001   6.3105E-003   3.4934E-010
    5.608912E+04   1.0000E-099   9.9366E-001   6.3437E-003   2.3024E-009
    5.781204E+04   1.0000E-099   9.9434E-001   5.6583E-003   8.4833E-009
    5.983487E+04   1.0000E-099   9.9559E-001   4.4073E-003   1.7508E-008
    6.261016E+04   1.0000E-099   9.9720E-001   2.7960E-003   1.8856E-008
    6.622310E+04   1.0000E-099   9.9856E-001   1.4392E-003   8.3531E-009
    6.814630E+04   1.0000E-099   9.9898E-001   1.0196E-003   4.5615E-009
    6.912875E+04   1.0000E-099   9.9915E-001   8.5385E-004   3.2638E-009
    6.962527E+04   1.0000E-099   9.9922E-001   7.8385E-004   2.7785E-009
    6.987486E+04   1.0000E-099   9.9925E-001   7.4747E-004   2.5772E-009
    6.999374E+04   1.0000E-099   9.9928E-001   7.2187E-004   2.5387E-009
    7.000000E+04   1.0000E-099   9.9928E-001   7.1858E-004   2.5568E-009
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.772128E+02   1.0000E-099   5.8565E-008   9.9894E-001   1.0586E-003
    8.820596E+02   1.0000E-099   5.8629E-008   9.9894E-001   1.0586E-003
    8.967610E+02   1.0000E-099   5.8745E-008   9.9894E-001   1.0586E-003
    9.269030E+02   1.0000E-099   5.8815E-008   9.9894E-001   1.0586E-003
    9.769650E+02   1.0000E-099   5.8810E-008   9.9894E-001   1.0585E-003
    1.027058E+03   1.0000E-099   5.8729E-008   9.9894E-001   1.0584E-003
    1.079873E+03   1.0000E-099   5.8592E-008   9.9894E-001   1.0581E-003
    1.135404E+03   1.0000E-099   5.8421E-008   9.9894E-001   1.0569E-003
    1.193790E+03   1.0000E-099   5.8312E-008   9.9895E-001   1.0513E-003
    1.255179E+03   1.0000E-099   5.8620E-008   9.9897E-001   1.0285E-003
    1.319725E+03   1.0000E-099   5.9346E-008   9.9901E-001   9.8941E-004
    1.387590E+03   1.0000E-099   5.9784E-008   9.9904E-001   9.5898E-004
    1.458945E+03   1.0000E-099   5.9394E-008   9.9891E-001   1.0875E-003
    1.533969E+03   1.0000E-099   5.8705E-008   9.9863E-001   1.3743E-003
    1.612851E+03   1.0000E-099   5.7731E-008   9.9838E-001   1.6232E-003
    1.695790E+03   1.0000E-099   5.6689E-008   9.9804E-001   1.9634E-003
    1.782993E+03   1.0000E-099   5.5766E-008   9.9765E-001   2.3537E-003
    1.874681E+03   1.0000E-099   5.4922E-008   9.9724E-001   2.7567E-003
    1.971083E+03   1.0000E-099   5.3910E-008   9.9667E-001   3.3321E-003
    2.072444E+03   1.0000E-099   5.2422E-008   9.9578E-001   4.2208E-003
    2.179016E+03   1.0000E-099   5.0371E-008   9.9478E-001   5.2209E-003
    2.291069E+03   1.0000E-099   4.8010E-008   9.9328E-001   6.7246E-003
    2.408883E+03   1.0000E-099   4.5859E-008   9.9142E-001   8.5797E-003
    2.532757E+03   1.0000E-099   4.4241E-008   9.8934E-001   1.0657E-002
    2.663000E+03   1.0000E-099   4.3074E-008   9.8731E-001   1.2691E-002
    2.799941E+03   1.0000E-099   4.2011E-008   9.8508E-001   1.4924E-002
    2.943924E+03   1.0000E-099   4.0817E-008   9.8263E-001   1.7372E-002
    3.095311E+03   1.0000E-099   3.9440E-008   9.7998E-001   2.0023E-002
    3.254483E+03   1.0000E-099   3.7803E-008   9.7717E-001   2.2826E-002
    3.421840E+03   1.0000E-099   3.5673E-008   9.7422E-001   2.5782E-002
    3.597803E+03   1.0000E-099   3.2947E-008   9.7059E-001   2.9410E-002
    3.782815E+03   1.0000E-099   3.0219E-008   9.6606E-001   3.3944E-002
    3.977340E+03   1.0000E-099   2.8657E-008   9.6280E-001   3.7199E-002
    4.181869E+03   1.0000E-099   2.8769E-008   9.6126E-001   3.8741E-002
    4.396916E+03   1.0000E-099   3.0039E-008   9.6092E-001   3.9077E-002
    4.623021E+03   1.0000E-099   3.1433E-008   9.5919E-001   4.0811E-002
    4.860753E+03   1.0000E-099   3.2360E-008   9.5511E-001   4.4885E-002
    5.110710E+03   1.0000E-099   3.2963E-008   9.4904E-001   5.0964E-002
    5.373521E+03   1.0000E-099   3.3761E-008   9.4183E-001   5.8170E-002
    5.649846E+03   1.0000E-099   3.5244E-008   9.3464E-001   6.5365E-002
    5.940381E+03   1.0000E-099   3.7845E-008   9.2900E-001   7.0999E-002
    6.245857E+03   1.0000E-099   4.2140E-008   9.2642E-001   7.3583E-002
    6.567041E+03   1.0000E-099   4.8731E-008   9.2616E-001   7.3839E-002
    6.904741E+03   1.0000E-099   5.8525E-008   9.2877E-001   7.1235E-002
    7.259807E+03   1.0000E-099   7.3126E-008   9.3276E-001   6.7238E-002
    7.633132E+03   1.0000E-099   9.7259E-008   9.3907E-001   6.0934E-002
    8.026424E+03   1.0000E-099   1.4179E-007   9.4640E-001   5.3603E-002
    8.427985E+03   1.0000E-099   2.2970E-007   9.5203E-001   4.7967E-002
    8.810879E+03   1.0000E-099   3.9980E-007   9.5389E-001   4.6108E-002
    9.162461E+03   1.0000E-099   7.0978E-007   9.5324E-001   4.6756E-002
    9.490810E+03   1.0000E-099   1.2698E-006   9.5335E-001   4.6647E-002
    9.808674E+03   1.0000E-099   2.2861E-006   9.5542E-001   4.4582E-002
    1.012570E+04   1.0000E-099   4.1636E-006   9.5890E-001   4.1096E-002
    1.045590E+04   1.0000E-099   7.7306E-006   9.6283E-001   3.7164E-002
    1.080065E+04   1.0000E-099   1.4302E-005   9.6565E-001   3.4340E-002
    1.116091E+04   1.0000E-099   2.5906E-005   9.6766E-001   3.2312E-002
    1.153982E+04   1.0000E-099   4.5964E-005   9.6932E-001   3.0631E-002
    1.194108E+04   1.0000E-099   8.0799E-005   9.7091E-001   2.9014E-002
    1.236873E+04   1.0000E-099   1.4212E-004   9.7177E-001   2.8085E-002
    1.282405E+04   1.0000E-099   2.4213E-004   9.7137E-001   2.8392E-002
    1.331962E+04   1.0000E-099   3.9176E-004   9.6903E-001   3.0579E-002
    1.386996E+04   1.0000E-099   5.9774E-004   9.6598E-001   3.3425E-002
    1.446656E+04   1.0000E-099   1.0002E-003   9.6630E-001   3.2702E-002
    1.502534E+04   1.0000E-099   1.9031E-003   9.7212E-001   2.5975E-002
    1.551154E+04   1.0000E-099   3.8360E-003   9.7651E-001   1.9652E-002
    1.589773E+04   1.0000E-099   8.1512E-003   9.7757E-001   1.4278E-002
    1.621852E+04   1.0000E-099   1.6339E-002   9.7152E-001   1.2139E-002
    1.648847E+04   1.0000E-099   3.0283E-002   9.5829E-001   1.1426E-002
    1.673738E+04   1.0000E-099   4.7382E-002   9.3940E-001   1.3218E-002
    1.698029E+04   1.0000E-099   6.0520E-002   9.2334E-001   1.6140E-002
    1.724277E+04   1.0000E-099   6.7432E-002   9.1165E-001   2.0914E-002
    1.754216E+04   1.0000E-099   7.3471E-002   9.0162E-001   2.4913E-002
    1.788660E+04   1.0000E-099   8.3692E-002   8.8940E-001   2.6907E-002
    1.826066E+04   1.0000E-099   1.0389E-001   8.6980E-001   2.6313E-002
    1.865156E+04   1.0000E-099   1.2380E-001   8.4770E-001   2.8502E-002
    1.904879E+04   1.0000E-099   1.4461E-001   8.2519E-001   3.0203E-002
    1.944809E+04   1.0000E-099   1.5935E-001   8.0766E-001   3.2989E-002
    1.984837E+04   1.0000E-099   1.5446E-001   8.0599E-001   3.9548E-002
    2.025256E+04   1.0000E-099   1.7080E-001   7.8968E-001   3.9516E-002
    2.066466E+04   1.0000E-099   1.7658E-001   7.8141E-001   4.2005E-002
    2.108747E+04   1.0000E-099   1.8646E-001   7.7017E-001   4.3377E-002
    2.152182E+04   1.0000E-099   2.0114E-001   7.5502E-001   4.3842E-002
    2.196589E+04   1.0000E-099   1.8068E-001   7.6752E-001   5.1802E-002
    2.242000E+04   1.0000E-099   1.8582E-001   7.5956E-001   5.4622E-002
    2.288873E+04   1.0000E-099   1.9941E-001   7.4411E-001   5.6474E-002
    2.338360E+04   1.0000E-099   2.2189E-001   7.2075E-001   5.7358E-002
    2.390795E+04   1.0000E-099   2.6238E-001   6.8203E-001   5.5589E-002
    2.446188E+04   1.0000E-099   3.2765E-001   6.2216E-001   5.0196E-002
    2.503249E+04   1.0000E-099   4.1662E-001   5.4121E-001   4.2171E-002
    2.561371E+04   1.0000E-099   5.2256E-001   4.4427E-001   3.3172E-002
    2.620991E+04   1.0000E-099   6.3357E-001   3.4179E-001   2.4643E-002
    2.683499E+04   1.0000E-099   7.2862E-001   2.5333E-001   1.8050E-002
    2.751199E+04   1.0000E-099   7.8607E-001   1.9965E-001   1.4278E-002
    2.824847E+04   1.0000E-099   8.1899E-001   1.6908E-001   1.1930E-002
    2.903518E+04   1.0000E-099   8.4473E-001   1.4552E-001   9.7504E-003
    2.984488E+04   1.0000E-099   8.6515E-001   1.2693E-001   7.9127E-003
    3.065729E+04   1.0000E-099   8.7872E-001   1.1454E-001   6.7418E-003
    3.147622E+04   1.0000E-099   8.8821E-001   1.0585E-001   5.9486E-003
    3.232047E+04   1.0000E-099   8.9595E-001   9.8744E-002   5.3039E-003
    3.322020E+04   1.0000E-099   9.0342E-001   9.1905E-002   4.6745E-003
    3.420139E+04   1.0000E-099   9.1127E-001   8.4722E-002   4.0093E-003
    3.528066E+04   1.0000E-099   9.1931E-001   7.7343E-002   3.3486E-003
    3.645994E+04   1.0000E-099   9.2764E-001   6.9655E-002   2.7037E-003
    3.774241E+04   1.0000E-099   9.3670E-001   6.1227E-002   2.0699E-003
    3.919835E+04   1.0000E-099   9.4609E-001   5.2409E-002   1.4987E-003
    4.093969E+04   1.0000E-099   9.5498E-001   4.3977E-002   1.0412E-003
    4.301668E+04   1.0000E-099   9.6035E-001   3.8847E-002   8.0432E-004
    4.522875E+04   1.0000E-099   9.6200E-001   3.7272E-002   7.2791E-004
    4.755457E+04   1.0000E-099   9.6349E-001   3.5863E-002   6.4525E-004
    4.880141E+04   1.0000E-099   9.6328E-001   3.6090E-002   6.3101E-004
    4.943704E+04   1.0000E-099   9.6289E-001   3.6475E-002   6.3390E-004
    4.975795E+04   1.0000E-099   9.6251E-001   3.6846E-002   6.4218E-004
    4.991919E+04   1.0000E-099   9.6227E-001   3.7078E-002   6.5075E-004
    4.999596E+04   1.0000E-099   9.6214E-001   3.7203E-002   6.5377E-004
    5.000000E+04   1.0000E-099   9.6209E-001   3.7250E-002   6.5681E-004
#TIME:    18.720
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.772128E+02   1.0000E-099   6.3381E-008   9.9930E-001   7.0209E-004
    8.809475E+02   1.0000E-099   6.3544E-008   9.9930E-001   7.0205E-004
    8.922471E+02   1.0000E-099   6.3880E-008   9.9930E-001   7.0202E-004
    9.152830E+02   1.0000E-099   6.4147E-008   9.9930E-001   7.0214E-004
    9.592671E+02   1.0000E-099   6.4349E-008   9.9930E-001   7.0304E-004
    1.009509E+03   1.0000E-099   6.4378E-008   9.9929E-001   7.0559E-004
    1.062172E+03   1.0000E-099   6.4286E-008   9.9929E-001   7.1204E-004
    1.117581E+03   1.0000E-099   6.4112E-008   9.9927E-001   7.2614E-004
    1.175881E+03   1.0000E-099   6.3934E-008   9.9925E-001   7.5309E-004
    1.237223E+03   1.0000E-099   6.4083E-008   9.9914E-001   8.5546E-004
    1.301764E+03   1.0000E-099   6.4794E-008   9.9899E-001   1.0112E-003
    1.369673E+03   1.0000E-099   6.5420E-008   9.9868E-001   1.3214E-003
    1.441124E+03   1.0000E-099   6.5150E-008   9.9848E-001   1.5173E-003
    1.516302E+03   1.0000E-099   6.4477E-008   9.9831E-001   1.6903E-003
    1.595402E+03   1.0000E-099   6.3487E-008   9.9804E-001   1.9610E-003
    1.678628E+03   1.0000E-099   6.2354E-008   9.9772E-001   2.2786E-003
    1.766196E+03   1.0000E-099   6.1329E-008   9.9734E-001   2.6636E-003
    1.858332E+03   1.0000E-099   6.0378E-008   9.9664E-001   3.3552E-003
    1.955275E+03   1.0000E-099   5.9273E-008   9.9563E-001   4.3722E-003
    2.057274E+03   1.0000E-099   5.7720E-008   9.9454E-001   5.4556E-003
    2.164595E+03   1.0000E-099   5.5549E-008   9.9329E-001   6.7138E-003
    2.277514E+03   1.0000E-099   5.3025E-008   9.9167E-001   8.3313E-003
    2.396324E+03   1.0000E-099   5.0744E-008   9.8962E-001   1.0385E-002
    2.521331E+03   1.0000E-099   4.9149E-008   9.8701E-001   1.2989E-002
    2.652860E+03   1.0000E-099   4.8260E-008   9.8412E-001   1.5880E-002
    2.791250E+03   1.0000E-099   4.7800E-008   9.8138E-001   1.8618E-002
    2.936860E+03   1.0000E-099   4.7522E-008   9.7906E-001   2.0936E-002
    3.090065E+03   1.0000E-099   4.7211E-008   9.7632E-001   2.3680E-002
    3.251262E+03   1.0000E-099   4.6654E-008   9.7327E-001   2.6735E-002
    3.420869E+03   1.0000E-099   4.5363E-008   9.6966E-001   3.0338E-002
    3.599323E+03   1.0000E-099   4.3054E-008   9.6538E-001   3.4621E-002
    3.787087E+03   1.0000E-099   4.0493E-008   9.6074E-001   3.9258E-002
    3.984646E+03   1.0000E-099   3.9362E-008   9.5757E-001   4.2430E-002
    4.192510E+03   1.0000E-099   4.0578E-008   9.5619E-001   4.3809E-002
    4.411218E+03   1.0000E-099   4.3629E-008   9.5621E-001   4.3787E-002
    4.641336E+03   1.0000E-099   4.7152E-008   9.5519E-001   4.4805E-002
    4.883457E+03   1.0000E-099   5.0336E-008   9.5275E-001   4.7248E-002
    5.138210E+03   1.0000E-099   5.3313E-008   9.4848E-001   5.1523E-002
    5.406252E+03   1.0000E-099   5.6828E-008   9.4253E-001   5.7472E-002
    5.688276E+03   1.0000E-099   6.1970E-008   9.3776E-001   6.2243E-002
    5.985013E+03   1.0000E-099   6.9786E-008   9.3501E-001   6.4992E-002
    6.297230E+03   1.0000E-099   8.1811E-008   9.3446E-001   6.5536E-002
    6.625733E+03   1.0000E-099   1.0031E-007   9.3519E-001   6.4806E-002
    6.971374E+03   1.0000E-099   1.2941E-007   9.3707E-001   6.2926E-002
    7.335045E+03   1.0000E-099   1.7810E-007   9.3876E-001   6.1237E-002
    7.718431E+03   1.0000E-099   2.6950E-007   9.4011E-001   5.9888E-002
    8.096276E+03   1.0000E-099   4.3761E-007   9.3918E-001   6.0822E-002
    8.437320E+03   1.0000E-099   7.1446E-007   9.3727E-001   6.2734E-002
    8.757146E+03   1.0000E-099   1.1751E-006   9.3700E-001   6.2995E-002
    9.065968E+03   1.0000E-099   1.9492E-006   9.3922E-001   6.0774E-002
    9.373769E+03   1.0000E-099   3.2901E-006   9.4296E-001   5.7040E-002
    9.690263E+03   1.0000E-099   5.6862E-006   9.4681E-001   5.3183E-002
    1.001624E+04   1.0000E-099   1.0097E-005   9.5164E-001   4.8353E-002
    1.034955E+04   1.0000E-099   1.8105E-005   9.5583E-001   4.4156E-002
    1.068998E+04   1.0000E-099   3.2236E-005   9.5916E-001   4.0805E-002
