#NTIMES 50
#NSTAGES 3
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] co0 co1 co2
8450.53 6.7980e+00 5.0830e+03 1.8930e+04
8966.72 1.3410e+01 4.8850e+03 1.3790e+04
9514.44 2.3390e+01 4.0630e+03 9.2190e+03
10095.62 2.9810e+01 3.1480e+03 5.6230e+03
10712.30 3.2530e+01 2.1040e+03 2.9470e+03
11366.65 2.4980e+01 1.0990e+03 1.3430e+03
12061.10 1.3780e+01 4.9090e+02 5.2950e+02
12793.43 7.2500e+00 2.0970e+02 2.2680e+02
13528.61 3.3150e+00 9.9690e+01 1.0180e+02
14194.74 1.7980e+00 4.7620e+01 4.7490e+01
14757.77 7.9760e-01 2.2620e+01 2.2570e+01
15240.48 3.6370e-01 1.2480e+01 1.1360e+01
15646.99 2.5010e-01 8.5420e+00 4.8870e+00
15960.30 4.1150e-01 6.1200e+00 2.4240e+00
16187.41 1.3720e-01 3.8330e+00 1.1500e+00
16354.17 1.1260e-01 2.2830e+00 7.2240e-01
16484.18 2.5250e-02 1.6100e+00 4.7130e-01
16593.12 3.6570e-02 1.1820e+00 4.1050e-01
16691.99 4.1970e-02 9.9570e-01 3.9100e-01
16788.59 6.1660e-03 9.7460e-01 3.7710e-01
16888.37 9.5020e-03 9.1800e-01 4.0600e-01
16998.79 1.0670e-02 8.6650e-01 4.3890e-01
17146.37 7.1620e-03 8.6650e-01 4.5230e-01
17415.23 5.7970e-03 8.7380e-01 5.2950e-01
17888.12 3.8250e-03 8.8890e-01 6.5100e-01
18532.37 3.6520e-03 8.9070e-01 7.5490e-01
19260.76 1.6720e-03 7.3260e-01 7.8400e-01
20034.10 1.3270e-03 5.3390e-01 6.3430e-01
20838.00 9.8130e-04 3.1940e-01 4.8240e-01
21647.97 2.7580e-04 1.8620e-01 3.5040e-01
22447.94 4.0200e-04 8.5320e-02 2.5500e-01
23245.88 1.0960e-04 5.1910e-02 1.7490e-01
24052.47 5.3090e-05 3.6230e-02 1.3250e-01
24867.72 4.5880e-05 2.8120e-02 1.0680e-01
25698.86 1.5000e-05 1.3700e-02 9.2070e-02
26587.16 1.3620e-05 1.0410e-02 6.3370e-02
27637.54 2.9110e-06 4.9350e-03 3.6310e-02
28986.97 2.7560e-06 7.2530e-04 1.5050e-02
#TIME: 253.85
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 8.9890e+03 1.7260e+04 6.0910e+03
1919.29 1.6490e+04 2.8570e+04 9.3440e+03
2581.60 1.8440e+04 6.2530e+04 2.4720e+04
3084.17 1.1640e+04 8.0810e+04 4.5980e+04
3472.46 3.8220e+03 6.2330e+04 5.1180e+04
3909.64 8.1670e+02 3.0280e+04 3.7000e+04
4148.46 5.8060e+02 2.2790e+04 2.7290e+04
4670.75 5.3410e+02 2.1160e+04 2.3460e+04
4956.05 3.5170e+02 1.9430e+04 2.6320e+04
5258.79 1.0100e+02 1.5570e+04 3.1530e+04
5580.02 3.3160e+01 1.2780e+04 3.5810e+04
5920.87 1.3350e+01 1.1110e+04 3.6580e+04
6282.54 6.9120e+00 8.8100e+03 3.5940e+04
6666.30 5.6300e+00 7.5080e+03 3.4340e+04
7073.50 4.7880e+00 7.2100e+03 3.0880e+04
7505.58 4.1330e+00 5.8980e+03 2.6410e+04
7964.05 4.1810e+00 4.9900e+03 2.1840e+04
8450.53 6.5040e+00 4.7780e+03 1.7550e+04
8966.72 1.2970e+01 4.3910e+03 1.2970e+04
9514.44 2.1730e+01 3.7010e+03 8.6510e+03
10095.62 2.9620e+01 2.9430e+03 5.2140e+03
10712.30 2.6740e+01 1.8830e+03 2.8220e+03
11366.65 2.4330e+01 1.0380e+03 1.2350e+03
12061.10 1.3070e+01 4.5000e+02 5.0080e+02
12793.43 6.1390e+00 2.0160e+02 2.0640e+02
13528.61 2.6040e+00 9.1400e+01 9.7380e+01
14194.74 1.8960e+00 4.2650e+01 4.6110e+01
14757.77 4.9940e-01 2.0810e+01 2.1760e+01
15240.48 5.2750e-01 1.1750e+01 1.0410e+01
15646.99 2.2870e-01 7.9140e+00 4.7010e+00
15960.30 3.0740e-01 5.8190e+00 2.2990e+00
16187.41 1.7710e-01 3.5070e+00 1.1460e+00
16354.17 1.0160e-01 2.1690e+00 6.8130e-01
16484.18 4.8720e-02 1.4850e+00 4.6640e-01
16593.12 2.2160e-02 1.1190e+00 4.0960e-01
16691.99 3.1170e-02 9.4510e-01 3.8490e-01
16788.59 2.2260e-02 8.8210e-01 3.9070e-01
16888.37 9.2660e-03 8.7120e-01 3.9270e-01
16998.79 9.2660e-03 8.5720e-01 3.9120e-01
17146.37 8.2540e-03 8.3100e-01 4.2900e-01
17415.23 7.3370e-03 8.3040e-01 5.1120e-01
17888.12 3.8710e-03 8.6690e-01 6.0780e-01
18532.37 4.8590e-03 8.5770e-01 7.1740e-01
19260.76 1.8870e-03 7.1710e-01 7.3570e-01
20034.10 9.4380e-04 5.0510e-01 6.1440e-01
20838.00 1.1650e-03 3.0610e-01 4.6190e-01
21647.97 2.9380e-04 1.7430e-01 3.3970e-01
22447.94 2.7260e-04 1.0130e-01 2.2490e-01
23245.88 1.5170e-04 4.2210e-02 1.7510e-01
24052.47 7.7050e-05 2.3580e-02 1.3800e-01
24867.72 8.9290e-06 7.3810e-03 1.2190e-01
25698.86 9.4280e-06 1.3090e-02 8.8250e-02
26587.16 1.4590e-05 1.0970e-02 5.9720e-02
27637.54 3.9010e-05 5.4800e-03 3.4000e-02
28986.97 1.1490e-06 5.8020e-04 1.4540e-02
#TIME: 257.49
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 8.5880e+03 1.6630e+04 5.5830e+03
1919.29 1.5410e+04 2.7390e+04 8.6080e+03
2581.60 1.8770e+04 5.7950e+04 2.2200e+04
3084.17 1.1000e+04 7.5310e+04 4.2780e+04
3472.46 3.7170e+03 5.8290e+04 4.7260e+04
3909.64 7.2380e+02 2.8620e+04 3.4020e+04
4148.46 5.2790e+02 2.1710e+04 2.4890e+04
4670.75 5.1170e+02 1.9650e+04 2.1820e+04
4956.05 2.9230e+02 1.7330e+04 2.5230e+04
5258.79 1.0090e+02 1.4860e+04 2.8900e+04
5580.02 3.1370e+01 1.2390e+04 3.2780e+04
5920.87 1.2630e+01 1.0170e+04 3.4160e+04
6282.54 6.1520e+00 8.0470e+03 3.3540e+04
6666.30 5.7150e+00 6.9640e+03 3.1920e+04
7073.50 4.4740e+00 6.2830e+03 2.9110e+04
7505.58 3.6550e+00 4.9690e+03 2.5060e+04
7964.05 4.2530e+00 4.7290e+03 2.0200e+04
8450.53 6.1880e+00 4.2190e+03 1.6530e+04
8966.72 1.1670e+01 4.1760e+03 1.1960e+04
9514.44 1.9680e+01 3.3580e+03 8.1260e+03
10095.62 2.5700e+01 2.7050e+03 4.8820e+03
10712.30 2.5650e+01 1.7870e+03 2.5880e+03
11366.65 2.1970e+01 9.5610e+02 1.1600e+03
12061.10 1.1780e+01 4.1880e+02 4.6750e+02
12793.43 6.1160e+00 1.8610e+02 1.9420e+02
13528.61 2.8930e+00 8.6660e+01 8.9260e+01
14194.74 1.7610e+00 4.1070e+01 4.1980e+01
14757.77 7.2750e-01 1.9920e+01 1.9680e+01
15240.48 5.1140e-01 1.1360e+01 9.3960e+00
15646.99 2.5420e-01 7.5740e+00 4.2300e+00
15960.30 2.4190e-01 5.6730e+00 2.0100e+00
16187.41 1.1780e-01 3.3960e+00 1.0410e+00
16354.17 7.9130e-02 2.1190e+00 5.9520e-01
16484.18 5.2470e-02 1.3910e+00 4.5650e-01
16593.12 5.9660e-02 1.0100e+00 4.0620e-01
16691.99 5.1050e-02 8.7420e-01 3.7170e-01
16788.59 2.0280e-02 8.4340e-01 3.7170e-01
16888.37 1.1040e-02 8.2710e-01 3.7760e-01
16998.79 9.4740e-03 7.9690e-01 3.9570e-01
17146.37 1.1440e-02 7.7840e-01 4.2330e-01
17415.23 5.5460e-03 8.1350e-01 4.7230e-01
17888.12 5.6060e-03 8.2500e-01 5.8570e-01
18532.37 4.3150e-03 7.7860e-01 7.3080e-01
19260.76 2.1530e-03 7.0640e-01 6.8510e-01
20034.10 6.5720e-04 4.7330e-01 5.9950e-01
20838.00 4.3240e-04 3.0770e-01 4.2880e-01
21647.97 1.9820e-04 1.7020e-01 3.2240e-01
22447.94 1.4370e-04 9.5870e-02 2.1680e-01
23245.88 5.2260e-05 5.7280e-02 1.5100e-01
24052.47 2.2630e-05 1.8550e-02 1.3630e-01
24867.72 3.3270e-05 1.1340e-02 1.1250e-01
25698.86 3.9450e-05 5.1930e-03 9.1870e-02
26587.16 2.3810e-05 1.0330e-02 5.7380e-02
27637.54 3.2100e-05 5.1280e-03 3.2700e-02
28986.97 1.9770e-05 1.6320e-03 1.2830e-02
#TIME: 261.20
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 7.9590e+03 1.6070e+04 5.3160e+03
1919.29 1.3070e+04 2.6050e+04 9.4520e+03
2581.60 1.7010e+04 5.4460e+04 2.1120e+04
3084.17 9.9470e+03 7.1060e+04 3.9340e+04
3472.46 3.1860e+03 5.3800e+04 4.4730e+04
3909.64 7.1340e+02 2.6940e+04 3.1280e+04
4148.46 4.8390e+02 1.9790e+04 2.3550e+04
4670.75 4.9140e+02 1.8600e+04 1.9930e+04
4956.05 2.8280e+02 1.6080e+04 2.3450e+04
5258.79 8.4300e+01 1.2830e+04 2.7840e+04
5580.02 2.8780e+01 1.1250e+04 3.0710e+04
5920.87 1.1070e+01 8.9570e+03 3.2220e+04
6282.54 6.6340e+00 7.5540e+03 3.1070e+04
6666.30 4.9950e+00 6.7370e+03 2.9390e+04
7073.50 4.4170e+00 6.0470e+03 2.6830e+04
7505.58 3.6180e+00 5.0100e+03 2.2890e+04
7964.05 3.7000e+00 4.2640e+03 1.8900e+04
8450.53 5.7370e+00 4.1560e+03 1.5120e+04
8966.72 1.1480e+01 3.9150e+03 1.1080e+04
9514.44 1.8200e+01 3.2410e+03 7.4310e+03
10095.62 2.6460e+01 2.5400e+03 4.5090e+03
10712.30 2.7470e+01 1.6820e+03 2.3830e+03
11366.65 2.2080e+01 9.1110e+02 1.0560e+03
12061.10 1.2070e+01 3.8590e+02 4.3860e+02
12793.43 5.6760e+00 1.7070e+02 1.8400e+02
13528.61 1.9940e+00 8.2240e+01 8.2800e+01
14194.74 1.5810e+00 3.7810e+01 3.9930e+01
14757.77 8.1170e-01 1.8210e+01 1.8740e+01
15240.48 3.4730e-01 1.0420e+01 9.1690e+00
15646.99 1.9890e-01 7.1150e+00 4.0060e+00
15960.30 2.0540e-01 5.3280e+00 1.9220e+00
16187.41 2.0100e-01 3.1220e+00 9.7410e-01
16354.17 6.4690e-02 2.0010e+00 5.7840e-01
16484.18 3.5950e-02 1.3740e+00 3.9460e-01
16593.12 2.0180e-02 1.0240e+00 3.6040e-01
16691.99 4.2050e-02 8.1930e-01 3.7440e-01
16788.59 8.2330e-03 8.3750e-01 3.3270e-01
16888.37 1.2270e-02 7.9460e-01 3.5400e-01
16998.79 5.4910e-03 7.8540e-01 3.5810e-01
17146.37 1.0040e-02 7.6190e-01 3.8850e-01
17415.23 5.9100e-03 7.7490e-01 4.5540e-01
17888.12 4.6330e-03 7.9510e-01 5.5690e-01
18532.37 4.0490e-03 7.9250e-01 6.5360e-01
19260.76 1.7980e-03 6.6490e-01 6.6860e-01
20034.10 8.5620e-04 4.7010e-01 5.5760e-01
20838.00 7.6570e-04 2.8070e-01 4.2460e-01
21647.97 8.9860e-04 1.6680e-01 3.0450e-01
22447.94 1.3450e-04 9.7180e-02 2.0240e-01
23245.88 6.8460e-05 5.4790e-02 1.4470e-01
24052.47 5.7780e-05 3.1100e-02 1.1720e-01
24867.72 1.7620e-05 1.2110e-02 1.0650e-01
25698.86 4.2390e-05 1.2010e-02 8.0980e-02
26587.16 1.9730e-04 9.4540e-03 5.5250e-02
27637.54 3.0800e-05 3.0190e-03 3.3220e-02
28986.97 2.0060e-05 1.4760e-03 1.2380e-02
#TIME: 264.95
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 8.1760e+03 1.5030e+04 4.7520e+03
1919.29 1.3920e+04 2.3910e+04 8.0800e+03
2581.60 1.5370e+04 5.1460e+04 1.9810e+04
3084.17 9.7250e+03 6.5670e+04 3.6780e+04
3472.46 3.2760e+03 5.0880e+04 4.0510e+04
3909.64 6.7790e+02 2.6050e+04 2.8060e+04
4148.46 5.2360e+02 1.8700e+04 2.1510e+04
4670.75 4.6750e+02 1.7370e+04 1.8410e+04
4956.05 2.3130e+02 1.4780e+04 2.1970e+04
5258.79 9.3870e+01 1.3180e+04 2.4570e+04
5580.02 2.8540e+01 1.0460e+04 2.8500e+04
5920.87 1.2020e+01 8.9080e+03 2.9320e+04
6282.54 6.2180e+00 6.9790e+03 2.8890e+04
6666.30 5.1010e+00 6.2810e+03 2.7260e+04
7073.50 4.3680e+00 5.6210e+03 2.4910e+04
7505.58 3.8450e+00 4.8930e+03 2.1010e+04
7964.05 3.6300e+00 4.0230e+03 1.7490e+04
8450.53 5.3240e+00 3.6760e+03 1.4230e+04
8966.72 1.0130e+01 3.5430e+03 1.0390e+04
9514.44 1.6980e+01 2.9710e+03 6.9430e+03
10095.62 2.4780e+01 2.3080e+03 4.2430e+03
10712.30 2.5020e+01 1.5750e+03 2.2040e+03
11366.65 2.2560e+01 8.5680e+02 9.7150e+02
12061.10 1.1760e+01 3.6640e+02 4.0080e+02
12793.43 6.0180e+00 1.5960e+02 1.7040e+02
13528.61 3.6310e+00 7.5530e+01 7.6850e+01
14194.74 1.8740e+00 3.6030e+01 3.6270e+01
14757.77 8.5790e-01 1.6810e+01 1.7690e+01
15240.48 3.0010e-01 1.0270e+01 8.1210e+00
15646.99 1.9480e-01 6.6000e+00 3.8320e+00
15960.30 2.1770e-01 4.9790e+00 1.8170e+00
16187.41 1.6830e-01 2.9640e+00 9.2090e-01
16354.17 6.4830e-02 1.8930e+00 5.4550e-01
16484.18 5.6010e-02 1.2570e+00 4.0040e-01
16593.12 3.3670e-02 9.6390e-01 3.3900e-01
16691.99 3.7270e-02 8.1080e-01 3.2950e-01
16788.59 2.3190e-02 7.7370e-01 3.2730e-01
16888.37 1.2580e-02 7.5580e-01 3.4010e-01
16998.79 7.0060e-03 7.4770e-01 3.4340e-01
17146.37 1.3570e-02 7.3530e-01 3.6120e-01
17415.23 1.2340e-02 7.3660e-01 4.3450e-01
17888.12 4.7750e-03 7.4690e-01 5.4780e-01
18532.37 5.0220e-03 7.6400e-01 6.2040e-01
19260.76 2.7260e-03 6.8630e-01 5.9030e-01
20034.10 1.5240e-03 4.1890e-01 5.6500e-01
20838.00 5.3130e-04 2.7160e-01 4.0440e-01
21647.97 2.9190e-04 1.7670e-01 2.7530e-01
22447.94 2.0780e-04 8.5530e-02 2.0140e-01
23245.88 1.1090e-04 5.3250e-02 1.3790e-01
24052.47 6.2910e-05 2.2500e-02 1.1960e-01
24867.72 1.7460e-05 1.3010e-02 1.0070e-01
25698.86 1.5370e-05 1.2620e-02 7.6490e-02
26587.16 1.7520e-05 1.0650e-02 5.1520e-02
27637.54 8.2320e-06 1.7760e-03 3.2970e-02
28986.97 1.7170e-05 9.0420e-04 1.2380e-02
#TIME: 268.76
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 6.9720e+03 1.4490e+04 5.1670e+03
1919.29 1.4240e+04 2.1760e+04 7.3730e+03
2581.60 1.2420e+04 4.7000e+04 2.1650e+04
3084.17 9.0790e+03 6.1690e+04 3.3770e+04
3472.46 3.0530e+03 4.7360e+04 3.7660e+04
3909.64 5.9100e+02 2.3590e+04 2.6750e+04
4148.46 4.9540e+02 1.7600e+04 1.9760e+04
4670.75 4.2980e+02 1.6320e+04 1.6920e+04
4956.05 2.8350e+02 1.4280e+04 1.9770e+04
5258.79 8.2860e+01 1.2000e+04 2.3050e+04
5580.02 2.6030e+01 9.9980e+03 2.6160e+04
5920.87 1.0640e+01 8.0590e+03 2.7430e+04
6282.54 5.9930e+00 6.8460e+03 2.6450e+04
6666.30 4.9180e+00 5.8680e+03 2.5270e+04
7073.50 4.1740e+00 5.0750e+03 2.3260e+04
7505.58 3.2730e+00 4.0860e+03 1.9960e+04
7964.05 3.5780e+00 3.7910e+03 1.6180e+04
8450.53 5.3170e+00 3.6360e+03 1.2980e+04
8966.72 1.0190e+01 3.2560e+03 9.6760e+03
9514.44 1.5630e+01 2.7630e+03 6.4430e+03
10095.62 2.3420e+01 2.2190e+03 3.8650e+03
10712.30 2.3890e+01 1.5050e+03 2.0070e+03
11366.65 1.6940e+01 7.8250e+02 9.2180e+02
12061.10 1.0510e+01 3.4220e+02 3.7250e+02
12793.43 8.0060e+00 1.4860e+02 1.5670e+02
13528.61 3.5030e+00 6.9400e+01 7.2780e+01
14194.74 1.3080e+00 3.5090e+01 3.2970e+01
14757.77 6.6520e-01 1.6360e+01 1.6070e+01
15240.48 3.6670e-01 9.3930e+00 7.7550e+00
15646.99 2.3930e-01 6.2200e+00 3.5160e+00
15960.30 2.0150e-01 4.7220e+00 1.6750e+00
16187.41 3.1780e-01 2.6420e+00 8.6440e-01
16354.17 7.1090e-02 1.7810e+00 5.1800e-01
16484.18 5.1850e-02 1.2290e+00 3.4740e-01
16593.12 3.6660e-02 9.1480e-01 3.2070e-01
16691.99 2.9190e-02 7.7610e-01 3.1700e-01
16788.59 4.6390e-02 7.0740e-01 3.1870e-01
16888.37 4.3800e-02 6.6780e-01 3.4710e-01
16998.79 9.4840e-03 7.0440e-01 3.3580e-01
17146.37 2.3620e-02 6.7540e-01 3.6300e-01
17415.23 5.8270e-03 7.3950e-01 3.8770e-01
17888.12 3.9170e-03 7.2900e-01 5.1190e-01
18532.37 3.7350e-03 7.4230e-01 5.8510e-01
19260.76 3.0370e-03 6.6580e-01 5.5690e-01
20034.10 1.1560e-03 4.3800e-01 5.0500e-01
20838.00 4.4520e-04 2.5590e-01 3.9170e-01
21647.97 3.8730e-04 1.6260e-01 2.7040e-01
22447.94 1.7900e-04 8.9090e-02 1.8580e-01
23245.88 9.1810e-05 4.7160e-02 1.3600e-01
24052.47 3.3400e-04 3.2420e-02 1.0350e-01
24867.72 3.8690e-05 2.3530e-02 8.5350e-02
25698.86 2.4640e-05 1.7340e-02 6.8030e-02
26587.16 3.3540e-05 9.5430e-03 5.0000e-02
27637.54 1.0670e-06 9.1240e-04 3.2380e-02
28986.97 1.7730e-06 1.6280e-03 1.1110e-02
#TIME: 272.62
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 7.7930e+03 1.3050e+04 4.5310e+03
1919.29 1.3160e+04 2.1030e+04 6.8200e+03
2581.60 1.5310e+04 4.2380e+04 1.8170e+04
3084.17 8.3300e+03 5.7490e+04 3.1580e+04
3472.46 2.9800e+03 4.4010e+04 3.4920e+04
3909.64 5.6170e+02 2.1700e+04 2.5060e+04
4148.46 4.7420e+02 1.6210e+04 1.8470e+04
4670.75 3.9900e+02 1.5110e+04 1.5750e+04
4956.05 2.1800e+02 1.3000e+04 1.8640e+04
5258.79 7.6570e+01 1.0870e+04 2.1660e+04
5580.02 2.5230e+01 8.9770e+03 2.4580e+04
5920.87 9.5340e+00 6.7860e+03 2.6140e+04
6282.54 5.5730e+00 5.9940e+03 2.4900e+04
6666.30 4.4690e+00 5.4330e+03 2.3460e+04
7073.50 3.6180e+00 4.6900e+03 2.1600e+04
7505.58 3.0130e+00 3.9690e+03 1.8340e+04
7964.05 3.4000e+00 3.4080e+03 1.5120e+04
8450.53 5.0330e+00 3.4050e+03 1.2020e+04
8966.72 8.9800e+00 2.9520e+03 9.0510e+03
9514.44 1.4840e+01 2.5710e+03 5.9740e+03
10095.62 2.1630e+01 2.1030e+03 3.5460e+03
10712.30 2.3770e+01 1.3940e+03 1.8670e+03
11366.65 1.7330e+01 7.3110e+02 8.5160e+02
12061.10 1.0510e+01 3.2410e+02 3.4030e+02
12793.43 4.9500e+00 1.4550e+02 1.4170e+02
13528.61 3.3260e+00 6.4970e+01 6.7730e+01
14194.74 1.8300e+00 3.0370e+01 3.2650e+01
14757.77 4.0890e-01 1.5150e+01 1.5410e+01
15240.48 3.0250e-01 8.8360e+00 7.2760e+00
15646.99 4.2280e-01 5.6660e+00 3.2760e+00
15960.30 2.8890e-01 4.3630e+00 1.5550e+00
16187.41 1.4550e-01 2.6920e+00 7.7000e-01
16354.17 1.2650e-01 1.6320e+00 4.8550e-01
16484.18 6.6700e-02 1.1320e+00 3.4810e-01
16593.12 3.2970e-02 8.7110e-01 3.0690e-01
16691.99 1.6060e-02 7.8180e-01 2.7180e-01
16788.59 3.9330e-02 6.8320e-01 3.0070e-01
16888.37 2.5120e-02 6.8390e-01 3.0200e-01
16998.79 1.1790e-02 6.7240e-01 3.1910e-01
17146.37 7.1610e-03 6.9100e-01 3.1770e-01
17415.23 7.7170e-03 6.8610e-01 3.9090e-01
17888.12 5.1470e-03 7.0560e-01 4.8160e-01
18532.37 4.3600e-03 6.9940e-01 5.7140e-01
19260.76 1.5260e-03 6.0930e-01 5.6350e-01
20034.10 1.3940e-03 3.9400e-01 5.0910e-01
20838.00 6.3040e-04 2.4870e-01 3.7160e-01
21647.97 2.7010e-04 1.6590e-01 2.4910e-01
22447.94 1.3630e-04 8.1010e-02 1.8240e-01
23245.88 8.1820e-05 4.8720e-02 1.2670e-01
24052.47 4.8300e-05 3.1090e-02 9.9370e-02
24867.72 8.2690e-05 1.4680e-02 8.9590e-02
25698.86 4.5070e-06 3.2530e-03 7.8560e-02
26587.16 1.6280e-05 8.6260e-03 4.8440e-02
27637.54 1.2010e-05 4.7560e-03 2.7130e-02
28986.97 4.3560e-06 1.4570e-03 1.0740e-02
#TIME: 276.54
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 7.5410e+03 1.2510e+04 4.1220e+03
1919.29 1.2500e+04 1.9950e+04 6.3020e+03
2581.60 1.5760e+04 3.8990e+04 1.6210e+04
3084.17 8.9630e+03 5.3120e+04 2.8640e+04
3472.46 2.7590e+03 4.1240e+04 3.2170e+04
3909.64 5.4870e+02 2.0380e+04 2.3030e+04
4148.46 4.0570e+02 1.5250e+04 1.6990e+04
4670.75 4.1040e+02 1.4090e+04 1.4500e+04
4956.05 2.1400e+02 1.2410e+04 1.6940e+04
5258.79 7.4670e+01 9.8750e+03 2.0290e+04
5580.02 2.4340e+01 8.5170e+03 2.2600e+04
5920.87 8.6380e+00 6.5420e+03 2.4000e+04
6282.54 5.3130e+00 5.6890e+03 2.2960e+04
6666.30 4.5590e+00 5.1190e+03 2.1670e+04
7073.50 3.7790e+00 4.4440e+03 1.9940e+04
7505.58 2.9060e+00 3.6250e+03 1.7070e+04
7964.05 3.2450e+00 3.1870e+03 1.4000e+04
8450.53 4.5610e+00 3.1580e+03 1.1150e+04
8966.72 9.0070e+00 2.8440e+03 8.2900e+03
9514.44 1.3780e+01 2.4160e+03 5.5130e+03
10095.62 1.9730e+01 1.8830e+03 3.3600e+03
10712.30 2.1570e+01 1.2590e+03 1.7690e+03
11366.65 1.5410e+01 6.7850e+02 7.9320e+02
12061.10 9.5340e+00 3.0190e+02 3.1660e+02
12793.43 5.7920e+00 1.3340e+02 1.3300e+02
13528.61 2.9480e+00 6.2460e+01 6.1570e+01
14194.74 1.2010e+00 3.1160e+01 2.8260e+01
14757.77 5.4720e-01 1.4410e+01 1.4030e+01
15240.48 2.4220e-01 8.4010e+00 6.7390e+00
15646.99 2.7690e-01 5.4810e+00 3.0330e+00
15960.30 3.2450e-01 4.0490e+00 1.4650e+00
16187.41 1.6580e-01 2.5020e+00 7.3610e-01
16354.17 7.6520e-02 1.6040e+00 4.4490e-01
16484.18 4.2330e-02 1.1140e+00 3.1290e-01
16593.12 4.3820e-02 8.1770e-01 2.9140e-01
16691.99 1.8790e-02 7.2170e-01 2.7900e-01
16788.59 1.1640e-02 6.9410e-01 2.7060e-01
16888.37 9.7120e-03 6.6800e-01 2.8790e-01
16998.79 1.0260e-02 6.4460e-01 3.0430e-01
17146.37 1.0390e-02 6.4510e-01 3.1640e-01
17415.23 6.1040e-03 6.6460e-01 3.6780e-01
17888.12 6.2820e-03 6.7520e-01 4.6070e-01
18532.37 3.9900e-03 6.8700e-01 5.3070e-01
19260.76 1.8080e-03 5.9480e-01 5.2840e-01
20034.10 1.4140e-03 4.2280e-01 4.4240e-01
20838.00 5.3220e-04 2.2940e-01 3.6500e-01
21647.97 2.2960e-04 1.5620e-01 2.4140e-01
22447.94 2.0370e-04 8.2500e-02 1.6980e-01
23245.88 9.6000e-05 5.0340e-02 1.1780e-01
24052.47 4.6140e-05 2.8590e-02 9.6410e-02
24867.72 2.1950e-05 1.7320e-02 8.2640e-02
25698.86 8.2150e-05 1.4640e-02 6.3670e-02
26587.16 2.3350e-04 8.2430e-03 4.6210e-02
27637.54 4.8410e-05 4.5560e-03 2.5960e-02
28986.97 1.4220e-06 1.5830e-03 1.0110e-02
#TIME: 280.51
#NVEL 78
#vel_mid[km/s] co0 co1 co2
1060.83 7.1440e+03 1.2000e+04 3.8930e+03
1919.29 1.2080e+04 1.8790e+04 5.7640e+03
2581.60 1.4210e+04 3.7360e+04 1.4820e+04
3084.17 8.3340e+03 4.9680e+04 2.6460e+04
3472.46 2.6270e+03 3.8610e+04 2.9560e+04
3909.64 4.9040e+02 1.9300e+04 2.1030e+04
4148.46 3.9560e+02 1.4180e+04 1.5730e+04
4670.75 3.5870e+02 1.3120e+04 1.3420e+04
4956.05 2.2370e+02 1.1840e+04 1.5350e+04
5258.79 8.3700e+01 1.0010e+04 1.7950e+04
5580.02 2.4620e+01 8.1850e+03 2.0660e+04
5920.87 8.5000e+00 6.4330e+03 2.1880e+04
6282.54 4.7160e+00 5.0730e+03 2.1490e+04
6666.30 4.5390e+00 4.9030e+03 1.9940e+04
7073.50 3.2450e+00 3.9740e+03 1.8640e+04
7505.58 2.8880e+00 3.4680e+03 1.5720e+04
7964.05 2.8520e+00 2.8520e+03 1.3080e+04
8450.53 4.4640e+00 2.8330e+03 1.0430e+04
8966.72 8.4430e+00 2.6790e+03 7.6470e+03
9514.44 1.2890e+01 2.2370e+03 5.1170e+03
10095.62 1.8620e+01 1.7690e+03 3.0960e+03
10712.30 2.1030e+01 1.1590e+03 1.6510e+03
11366.65 1.5260e+01 6.4810e+02 7.1820e+02
12061.10 7.6640e+00 2.7730e+02 2.9930e+02
12793.43 5.1660e+00 1.2710e+02 1.2130e+02
13528.61 2.7480e+00 5.9150e+01 5.6630e+01
14194.74 1.4620e+00 2.8000e+01 2.7200e+01
14757.77 4.1280e-01 1.3720e+01 1.3000e+01
15240.48 4.2650e-01 7.7850e+00 6.2030e+00
15646.99 2.5910e-01 5.1740e+00 2.8190e+00
15960.30 4.0220e-01 3.6750e+00 1.4160e+00
16187.41 1.7550e-01 2.3600e+00 6.7580e-01
16354.17 8.7980e-02 1.5110e+00 4.1350e-01
16484.18 5.7100e-02 1.0450e+00 2.9430e-01
16593.12 4.4650e-02 7.8660e-01 2.6640e-01
16691.99 2.7700e-02 6.8010e-01 2.6390e-01
16788.59 1.8220e-02 6.5180e-01 2.6160e-01
16888.37 1.6800e-02 6.3530e-01 2.7010e-01
16998.79 1.7430e-02 6.2290e-01 2.7660e-01
17146.37 1.4120e-02 6.0950e-01 3.0620e-01
