#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
25698.86 7.5169e-06 3.2331e-02 3.6188e-01 6.0578e-01
26587.16 7.5334e-07 5.1131e-03 3.3745e-01 6.5744e-01
27637.54 1.6891e-06 7.2356e-03 3.1780e-01 6.7496e-01
28986.97 2.5222e-05 1.2031e-02 2.6904e-01 7.1891e-01
#TIME: 239.76
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 3.5021e-02 6.1435e-01 3.1984e-01 3.0788e-02
1919.29 3.1189e-02 6.2241e-01 3.1613e-01 3.0271e-02
2581.60 1.3897e-02 5.7256e-01 3.7064e-01 4.2903e-02
3084.17 5.0418e-03 4.5022e-01 4.7281e-01 7.1929e-02
3472.46 1.2988e-03 2.6748e-01 6.1578e-01 1.1545e-01
3909.64 2.7490e-04 1.2563e-01 7.0382e-01 1.7028e-01
4148.46 2.4913e-04 1.3571e-01 6.9109e-01 1.7295e-01
4670.75 3.1294e-04 1.4428e-01 6.8592e-01 1.6949e-01
4956.05 1.0390e-04 8.8510e-02 7.1244e-01 1.9895e-01
5258.79 2.4008e-05 4.0049e-02 7.2383e-01 2.3610e-01
5580.02 2.8918e-06 1.2187e-02 7.1983e-01 2.6798e-01
5920.87 6.1775e-07 5.3636e-03 7.0017e-01 2.9446e-01
6282.54 2.7967e-07 3.7358e-03 6.7280e-01 3.2347e-01
6666.30 2.4060e-07 3.4679e-03 6.6872e-01 3.2781e-01
7073.50 2.4887e-07 3.4960e-03 6.6186e-01 3.3464e-01
7505.58 2.1276e-07 2.9998e-03 6.4726e-01 3.4974e-01
7964.05 3.8593e-07 4.5725e-03 6.4449e-01 3.5094e-01
8450.53 1.0453e-06 7.9533e-03 6.6271e-01 3.2934e-01
8966.72 5.1107e-06 1.9920e-02 6.6887e-01 3.1120e-01
9514.44 2.1975e-05 4.0176e-02 6.6610e-01 2.9370e-01
10095.62 7.5766e-05 8.0803e-02 6.5377e-01 2.6535e-01
10712.30 1.9615e-04 1.2718e-01 6.3254e-01 2.4008e-01
11366.65 3.1491e-04 1.5353e-01 6.2065e-01 2.2551e-01
12061.10 5.3214e-04 2.1975e-01 5.7313e-01 2.0658e-01
12793.43 7.0246e-04 2.2450e-01 5.6979e-01 2.0501e-01
13528.61 6.3726e-04 2.0919e-01 5.7520e-01 2.1497e-01
14194.74 3.1050e-04 1.3722e-01 6.2905e-01 2.3342e-01
14757.77 4.6706e-04 1.6335e-01 6.0445e-01 2.3173e-01
15240.48 2.9625e-04 1.4097e-01 6.4811e-01 2.1063e-01
15646.99 2.5858e-04 7.0623e-02 7.6061e-01 1.6851e-01
15960.30 2.0877e-04 6.0750e-02 8.3023e-01 1.0881e-01
16187.41 3.0374e-04 6.9953e-02 8.2952e-01 1.0022e-01
16354.17 1.8659e-04 5.6351e-02 8.4438e-01 9.9078e-02
16484.18 3.1197e-04 7.5039e-02 8.2134e-01 1.0331e-01
16593.12 5.9209e-05 4.0300e-02 8.4169e-01 1.1795e-01
16691.99 2.0373e-04 6.6815e-02 8.0755e-01 1.2543e-01
16788.59 4.5282e-05 4.1788e-02 8.2279e-01 1.3538e-01
16888.37 8.5356e-06 1.4054e-02 8.4910e-01 1.3684e-01
16998.79 3.5070e-05 2.8004e-02 8.2568e-01 1.4629e-01
17146.37 7.8709e-06 1.1302e-02 8.3829e-01 1.5040e-01
17415.23 7.3110e-06 9.6935e-03 8.0517e-01 1.8513e-01
17888.12 4.7029e-06 8.3398e-03 7.7169e-01 2.1997e-01
18532.37 8.1371e-07 3.5675e-03 7.5368e-01 2.4275e-01
19260.76 9.7449e-07 3.5532e-03 7.2309e-01 2.7335e-01
20034.10 7.4057e-07 2.8442e-03 6.9848e-01 2.9867e-01
20838.00 6.0045e-07 3.3362e-03 6.2771e-01 3.6896e-01
21647.97 1.8957e-06 4.4281e-03 6.1142e-01 3.8415e-01
22447.94 2.3507e-07 1.5206e-03 5.5263e-01 4.4585e-01
23245.88 2.4863e-07 1.9650e-03 5.0294e-01 4.9509e-01
24052.47 1.7379e-05 2.4588e-02 4.5356e-01 5.2183e-01
24867.72 1.5114e-06 4.4776e-03 4.1892e-01 5.7660e-01
25698.86 5.6684e-06 7.3267e-03 3.7558e-01 6.1709e-01
26587.16 6.3337e-07 2.6684e-03 3.3337e-01 6.6396e-01
27637.54 1.2534e-06 2.7284e-03 3.2735e-01 6.6992e-01
28986.97 2.2387e-05 1.1097e-02 2.5621e-01 7.3267e-01
#TIME: 243.21
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 1.1651e-02 6.0034e-01 3.5145e-01 3.6562e-02
1919.29 3.7797e-02 6.2356e-01 3.0964e-01 2.9005e-02
2581.60 1.3327e-02 5.6823e-01 3.7395e-01 4.4490e-02
3084.17 5.1072e-03 4.4825e-01 4.7453e-01 7.2111e-02
3472.46 1.3733e-03 2.7210e-01 6.1188e-01 1.1465e-01
3909.64 2.9268e-04 1.3530e-01 6.9623e-01 1.6818e-01
4148.46 2.7893e-04 1.2803e-01 6.9692e-01 1.7477e-01
4670.75 3.2581e-04 1.4359e-01 6.8567e-01 1.7042e-01
4956.05 1.7056e-04 1.0391e-01 6.9974e-01 1.9617e-01
5258.79 2.5405e-05 3.7740e-02 7.2578e-01 2.3645e-01
5580.02 2.9251e-06 1.2094e-02 7.2209e-01 2.6582e-01
5920.87 5.5816e-07 4.9996e-03 6.9935e-01 2.9565e-01
6282.54 2.8953e-07 3.6236e-03 6.7421e-01 3.2217e-01
6666.30 2.3609e-07 3.3389e-03 6.6603e-01 3.3063e-01
7073.50 2.3614e-07 3.3686e-03 6.5596e-01 3.4067e-01
7505.58 2.4530e-07 3.4963e-03 6.4721e-01 3.4930e-01
7964.05 3.6692e-07 4.5903e-03 6.4906e-01 3.4635e-01
8450.53 1.0257e-06 7.5617e-03 6.5799e-01 3.3445e-01
8966.72 5.2242e-06 1.9342e-02 6.6965e-01 3.1100e-01
9514.44 2.4644e-05 4.5019e-02 6.6110e-01 2.9386e-01
10095.62 8.6082e-05 8.5352e-02 6.4923e-01 2.6533e-01
10712.30 1.7703e-04 1.3322e-01 6.3126e-01 2.3534e-01
11366.65 2.7985e-04 1.7960e-01 6.0395e-01 2.1617e-01
12061.10 4.8277e-04 2.1844e-01 5.7376e-01 2.0732e-01
12793.43 7.3712e-04 2.3255e-01 5.6434e-01 2.0237e-01
13528.61 5.4970e-04 2.2462e-01 5.6708e-01 2.0775e-01
14194.74 4.2335e-04 1.8427e-01 5.9715e-01 2.1815e-01
14757.77 2.4239e-04 1.1396e-01 6.3859e-01 2.4721e-01
15240.48 3.3916e-04 9.3845e-02 6.8329e-01 2.2253e-01
15646.99 2.4768e-04 8.0306e-02 7.5069e-01 1.6876e-01
15960.30 4.6701e-04 7.6044e-02 8.0445e-01 1.1904e-01
16187.41 4.0887e-04 8.3671e-02 8.1609e-01 9.9834e-02
16354.17 2.8744e-04 8.2780e-02 8.2377e-01 9.3158e-02
16484.18 1.4126e-04 3.8904e-02 8.6286e-01 9.8090e-02
16593.12 1.6718e-04 5.7492e-02 8.2224e-01 1.2010e-01
16691.99 2.0606e-04 7.5102e-02 7.9651e-01 1.2818e-01
16788.59 2.3933e-05 2.2816e-02 8.3999e-01 1.3717e-01
16888.37 6.6160e-06 9.5471e-03 8.4631e-01 1.4414e-01
16998.79 1.0560e-05 1.1473e-02 8.3501e-01 1.5351e-01
17146.37 9.0215e-06 1.2138e-02 8.2347e-01 1.6439e-01
17415.23 2.8770e-05 1.7911e-02 7.9532e-01 1.8675e-01
17888.12 3.6531e-06 8.7072e-03 7.7447e-01 2.1682e-01
18532.37 1.7290e-06 6.2365e-03 7.7960e-01 2.1416e-01
19260.76 7.6779e-07 3.2614e-03 7.2731e-01 2.6942e-01
20034.10 9.7244e-07 2.9967e-03 7.1127e-01 2.8573e-01
20838.00 3.2207e-07 1.8874e-03 6.5759e-01 3.4052e-01
21647.97 3.4972e-06 5.0647e-03 6.1171e-01 3.8322e-01
22447.94 2.0315e-06 4.9069e-03 5.3794e-01 4.5715e-01
23245.88 1.7587e-06 5.9218e-03 5.1496e-01 4.7912e-01
24052.47 3.8164e-07 3.0491e-03 4.6335e-01 5.3360e-01
24867.72 2.2006e-07 1.3224e-03 4.0371e-01 5.9496e-01
25698.86 3.2127e-06 6.1779e-03 3.7078e-01 6.2304e-01
26587.16 2.1304e-07 1.6521e-03 3.5750e-01 6.4084e-01
27637.54 5.8132e-06 1.6563e-02 3.0019e-01 6.8324e-01
28986.97 8.5774e-06 1.8105e-02 2.6846e-01 7.1342e-01
#TIME: 246.70
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 3.8114e-02 5.9789e-01 3.3209e-01 3.1905e-02
1919.29 3.1351e-02 6.3434e-01 3.0620e-01 2.8113e-02
2581.60 1.2757e-02 5.6711e-01 3.7582e-01 4.4307e-02
3084.17 4.4387e-03 4.4967e-01 4.7444e-01 7.1455e-02
3472.46 1.2646e-03 2.6872e-01 6.1540e-01 1.1462e-01
3909.64 2.8794e-04 1.2369e-01 7.0741e-01 1.6861e-01
4148.46 2.7143e-04 1.2690e-01 6.9799e-01 1.7484e-01
4670.75 3.4599e-04 1.4880e-01 6.8183e-01 1.6902e-01
4956.05 1.5531e-04 9.7961e-02 7.0494e-01 1.9694e-01
5258.79 2.5680e-05 3.7403e-02 7.2509e-01 2.3748e-01
5580.02 2.7624e-06 1.1611e-02 7.2128e-01 2.6710e-01
5920.87 5.4398e-07 5.0139e-03 7.0191e-01 2.9308e-01
6282.54 2.9093e-07 3.7084e-03 6.7517e-01 3.2112e-01
6666.30 2.4393e-07 3.2010e-03 6.6872e-01 3.2808e-01
7073.50 1.9772e-07 2.9539e-03 6.5661e-01 3.4044e-01
7505.58 2.3538e-07 3.2130e-03 6.4412e-01 3.5266e-01
7964.05 3.4515e-07 4.3437e-03 6.5040e-01 3.4525e-01
8450.53 1.1639e-06 8.6740e-03 6.5948e-01 3.3185e-01
8966.72 6.3009e-06 2.1669e-02 6.6424e-01 3.1409e-01
9514.44 2.4373e-05 4.6128e-02 6.6146e-01 2.9239e-01
10095.62 8.0780e-05 8.1923e-02 6.5089e-01 2.6711e-01
10712.30 1.9422e-04 1.3123e-01 6.2778e-01 2.4079e-01
11366.65 2.8779e-04 1.6781e-01 6.1090e-01 2.2100e-01
12061.10 4.5986e-04 1.9962e-01 5.8773e-01 2.1219e-01
12793.43 6.2358e-04 2.3729e-01 5.5932e-01 2.0278e-01
13528.61 8.4310e-04 2.0608e-01 5.7800e-01 2.1508e-01
14194.74 5.7564e-04 1.4217e-01 6.2178e-01 2.3547e-01
14757.77 1.5890e-04 9.2754e-02 6.5400e-01 2.5308e-01
15240.48 1.9769e-04 9.4497e-02 6.8376e-01 2.2155e-01
15646.99 1.6552e-04 6.5419e-02 7.8014e-01 1.5428e-01
15960.30 8.0592e-04 1.9900e-01 6.9761e-01 1.0259e-01
16187.41 2.6850e-04 5.3174e-02 8.4417e-01 1.0239e-01
16354.17 3.1375e-04 6.1604e-02 8.4158e-01 9.6504e-02
16484.18 1.3741e-04 4.4466e-02 8.5181e-01 1.0358e-01
16593.12 1.0177e-04 5.2961e-02 8.3558e-01 1.1135e-01
16691.99 2.4572e-04 5.4545e-02 8.1141e-01 1.3380e-01
16788.59 1.4176e-04 3.7719e-02 8.2673e-01 1.3541e-01
16888.37 1.9788e-05 2.1764e-02 8.3181e-01 1.4640e-01
16998.79 1.9459e-05 1.6465e-02 8.2446e-01 1.5905e-01
17146.37 7.7883e-06 1.0030e-02 8.1567e-01 1.7430e-01
17415.23 7.8644e-06 9.8987e-03 8.0555e-01 1.8454e-01
17888.12 4.1924e-06 7.4461e-03 7.8081e-01 2.1174e-01
18532.37 2.5462e-06 5.4729e-03 7.5831e-01 2.3621e-01
19260.76 8.9089e-07 3.0793e-03 7.2148e-01 2.7544e-01
20034.10 8.7704e-07 2.9112e-03 6.9118e-01 3.0591e-01
20838.00 3.2577e-07 1.5329e-03 6.5683e-01 3.4163e-01
21647.97 1.0049e-06 2.7827e-03 6.0803e-01 3.8919e-01
22447.94 2.3610e-06 9.0176e-03 5.6842e-01 4.2256e-01
23245.88 9.3266e-07 4.6782e-03 4.9431e-01 5.0101e-01
24052.47 1.0088e-06 6.7545e-03 4.5891e-01 5.3433e-01
24867.72 1.9358e-07 1.1339e-03 4.0829e-01 5.9058e-01
25698.86 5.5303e-07 1.3612e-03 3.6730e-01 6.3134e-01
26587.16 7.2497e-07 1.5123e-03 3.4364e-01 6.5485e-01
27637.54 1.0379e-07 5.4767e-04 3.0865e-01 6.9080e-01
28986.97 4.1973e-07 1.5162e-03 2.9190e-01 7.0659e-01
#TIME: 250.25
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.9871e-02 6.1711e-01 3.2141e-01 3.1606e-02
1919.29 2.7725e-02 6.4000e-01 3.0497e-01 2.7304e-02
2581.60 1.3831e-02 5.8133e-01 3.6374e-01 4.1092e-02
3084.17 4.4497e-03 4.5135e-01 4.7294e-01 7.1260e-02
3472.46 1.3000e-03 2.6079e-01 6.2241e-01 1.1549e-01
3909.64 2.8319e-04 1.2660e-01 7.0478e-01 1.6834e-01
4148.46 3.2994e-04 1.4211e-01 6.8687e-01 1.7069e-01
4670.75 3.6935e-04 1.4945e-01 6.8337e-01 1.6681e-01
4956.05 1.4972e-04 1.0238e-01 7.0400e-01 1.9348e-01
5258.79 2.2420e-05 3.5574e-02 7.2706e-01 2.3734e-01
5580.02 3.3111e-06 1.3278e-02 7.2227e-01 2.6445e-01
5920.87 7.3881e-07 6.1671e-03 7.0390e-01 2.8993e-01
6282.54 2.9304e-07 3.6362e-03 6.7405e-01 3.2232e-01
6666.30 2.8411e-07 3.6867e-03 6.6494e-01 3.3138e-01
7073.50 1.9869e-07 2.9297e-03 6.6047e-01 3.3660e-01
7505.58 2.7354e-07 3.6614e-03 6.4614e-01 3.5020e-01
7964.05 3.8157e-07 4.3851e-03 6.4585e-01 3.4976e-01
8450.53 1.0781e-06 7.8200e-03 6.6052e-01 3.3166e-01
8966.72 5.6596e-06 1.8562e-02 6.6962e-01 3.1181e-01
9514.44 2.3619e-05 4.1389e-02 6.6414e-01 2.9444e-01
10095.62 8.4877e-05 8.5514e-02 6.4943e-01 2.6497e-01
10712.30 2.0243e-04 1.2170e-01 6.3602e-01 2.4208e-01
11366.65 3.6096e-04 1.7298e-01 6.0663e-01 2.2003e-01
12061.10 4.1279e-04 1.9874e-01 5.8898e-01 2.1187e-01
12793.43 7.0220e-04 2.2410e-01 5.6830e-01 2.0690e-01
13528.61 5.3797e-04 2.1774e-01 5.7549e-01 2.0624e-01
14194.74 4.1499e-04 1.7590e-01 6.0272e-01 2.2096e-01
14757.77 5.0938e-04 1.2941e-01 6.3723e-01 2.3285e-01
15240.48 1.5841e-04 9.3309e-02 6.8661e-01 2.1992e-01
15646.99 1.0575e-04 6.7198e-02 7.6861e-01 1.6409e-01
15960.30 5.1111e-04 8.7531e-02 8.0138e-01 1.1057e-01
16187.41 1.5999e-04 5.7705e-02 8.4870e-01 9.3439e-02
16354.17 5.0482e-04 8.6483e-02 8.1926e-01 9.3750e-02
16484.18 5.3178e-05 2.7696e-02 8.7568e-01 9.6568e-02
16593.12 9.7780e-05 3.5190e-02 8.5554e-01 1.0917e-01
16691.99 2.0105e-04 4.3150e-02 8.3773e-01 1.1892e-01
16788.59 5.4471e-06 7.6792e-03 8.6007e-01 1.3225e-01
16888.37 1.7335e-05 2.7619e-02 8.3632e-01 1.3604e-01
16998.79 1.3865e-05 1.7922e-02 8.2935e-01 1.5271e-01
17146.37 2.5926e-05 2.8148e-02 8.1307e-01 1.5875e-01
17415.23 7.5401e-06 1.1898e-02 8.0427e-01 1.8383e-01
17888.12 3.2944e-06 6.9258e-03 7.8746e-01 2.0562e-01
18532.37 2.2307e-06 5.1180e-03 7.5259e-01 2.4229e-01
19260.76 7.4634e-07 2.7998e-03 7.3344e-01 2.6376e-01
20034.10 6.8568e-07 2.4808e-03 7.1656e-01 2.8096e-01
20838.00 9.3282e-07 2.7433e-03 6.5866e-01 3.3859e-01
21647.97 5.1274e-07 2.2408e-03 6.0947e-01 3.8829e-01
22447.94 3.1100e-06 4.8822e-03 5.7956e-01 4.1556e-01
23245.88 3.3683e-06 1.0256e-02 5.0520e-01 4.8454e-01
24052.47 3.0196e-07 1.4861e-03 4.5466e-01 5.4385e-01
24867.72 6.8945e-07 2.5260e-03 4.2892e-01 5.6856e-01
25698.86 2.1443e-06 9.1897e-03 3.9188e-01 5.9893e-01
26587.16 6.6288e-06 3.1370e-02 3.2436e-01 6.4427e-01
27637.54 2.1281e-06 2.3726e-02 2.9380e-01 6.8247e-01
28986.97 1.6132e-06 3.4346e-03 2.8271e-01 7.1385e-01
#TIME: 253.85
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 1.9807e-02 6.2561e-01 3.2363e-01 3.0950e-02
1919.29 3.4886e-02 6.4115e-01 2.9749e-01 2.6466e-02
2581.60 1.4431e-02 5.7345e-01 3.6906e-01 4.3057e-02
3084.17 4.8877e-03 4.5598e-01 4.6862e-01 7.0515e-02
3472.46 1.2536e-03 2.7319e-01 6.1226e-01 1.1330e-01
3909.64 3.0801e-04 1.3256e-01 6.9968e-01 1.6745e-01
4148.46 2.6385e-04 1.3026e-01 6.9558e-01 1.7390e-01
4670.75 3.5058e-04 1.5344e-01 6.7995e-01 1.6625e-01
4956.05 1.5423e-04 8.4892e-02 7.1724e-01 1.9771e-01
5258.79 2.2746e-05 3.6194e-02 7.2860e-01 2.3518e-01
5580.02 3.1491e-06 1.2345e-02 7.2102e-01 2.6663e-01
5920.87 6.9278e-07 5.7082e-03 7.0486e-01 2.8943e-01
6282.54 3.1569e-07 3.9550e-03 6.7626e-01 3.1978e-01
6666.30 2.7074e-07 3.5813e-03 6.6380e-01 3.3261e-01
7073.50 2.3147e-07 3.3731e-03 6.6189e-01 3.3474e-01
7505.58 2.4120e-07 3.3075e-03 6.4930e-01 3.4739e-01
7964.05 4.0613e-07 4.7526e-03 6.4833e-01 3.4692e-01
8450.53 1.1369e-06 8.2381e-03 6.6055e-01 3.3121e-01
8966.72 5.9591e-06 1.9939e-02 6.6681e-01 3.1324e-01
9514.44 2.4677e-05 4.2195e-02 6.6332e-01 2.9446e-01
10095.62 9.7881e-05 8.7836e-02 6.4698e-01 2.6509e-01
10712.30 1.8928e-04 1.2010e-01 6.3719e-01 2.4252e-01
11366.65 3.5484e-04 1.7061e-01 6.0956e-01 2.1948e-01
12061.10 4.9914e-04 2.2726e-01 5.6798e-01 2.0426e-01
12793.43 5.5424e-04 2.2028e-01 5.7629e-01 2.0287e-01
13528.61 6.2616e-04 2.4292e-01 5.5575e-01 2.0071e-01
14194.74 5.9594e-04 2.1149e-01 5.7204e-01 2.1587e-01
14757.77 3.6787e-04 1.2727e-01 6.3935e-01 2.3301e-01
15240.48 7.3935e-04 1.3395e-01 6.5566e-01 2.0965e-01
15646.99 2.1811e-04 9.8795e-02 7.4601e-01 1.5498e-01
15960.30 6.7412e-04 1.1603e-01 7.7210e-01 1.1119e-01
16187.41 4.4591e-04 1.0799e-01 7.9864e-01 9.2925e-02
16354.17 2.1022e-04 5.6729e-02 8.4823e-01 9.4834e-02
16484.18 1.0927e-04 5.1496e-02 8.4662e-01 1.0177e-01
16593.12 6.1087e-05 3.5042e-02 8.5343e-01 1.1147e-01
16691.99 1.1119e-04 3.4459e-02 8.3886e-01 1.2657e-01
16788.59 1.6766e-04 4.6156e-02 8.2012e-01 1.3355e-01
16888.37 3.5064e-05 3.2230e-02 8.3086e-01 1.3687e-01
16998.79 3.1736e-05 2.9130e-02 8.3728e-01 1.3356e-01
17146.37 1.0170e-05 1.0560e-02 8.3111e-01 1.5832e-01
17415.23 1.1583e-05 1.3478e-02 8.0379e-01 1.8272e-01
17888.12 2.7318e-06 5.7846e-03 7.9018e-01 2.0403e-01
18532.37 3.4374e-06 5.5513e-03 7.6768e-01 2.2676e-01
19260.76 9.6889e-07 3.0965e-03 7.2547e-01 2.7143e-01
20034.10 6.1817e-07 2.3803e-03 6.9712e-01 3.0049e-01
20838.00 1.1399e-06 3.8221e-03 6.4425e-01 3.5192e-01
21647.97 4.0152e-07 1.8520e-03 6.1514e-01 3.8301e-01
22447.94 7.3280e-07 2.5048e-03 5.8298e-01 4.1451e-01
23245.88 1.4586e-06 2.9970e-03 5.0361e-01 4.9339e-01
24052.47 9.4065e-07 2.1302e-03 4.7873e-01 5.1914e-01
24867.72 1.3076e-07 8.4068e-04 3.9034e-01 6.0882e-01
25698.86 2.2597e-06 1.4233e-02 3.7492e-01 6.1085e-01
26587.16 6.4068e-07 2.6827e-03 3.5688e-01 6.4043e-01
27637.54 2.4558e-05 3.1092e-02 3.2386e-01 6.4502e-01
28986.97 1.4504e-06 8.8173e-03 2.6327e-01 7.2791e-01
#TIME: 257.49
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 3.5501e-02 6.1477e-01 3.1969e-01 3.0038e-02
1919.29 3.1097e-02 6.4789e-01 2.9536e-01 2.5651e-02
2581.60 1.1296e-02 5.8773e-01 3.6065e-01 4.0325e-02
3084.17 5.0921e-03 4.5859e-01 4.6643e-01 6.9885e-02
3472.46 1.4579e-03 2.7968e-01 6.0668e-01 1.1218e-01
3909.64 3.1721e-04 1.3623e-01 6.9759e-01 1.6586e-01
4148.46 3.4095e-04 1.4471e-01 6.8557e-01 1.6937e-01
4670.75 3.1650e-04 1.4034e-01 6.9143e-01 1.6792e-01
4956.05 1.4991e-04 9.5928e-02 7.0804e-01 1.9588e-01
5258.79 3.0042e-05 4.0688e-02 7.2638e-01 2.3290e-01
5580.02 3.1220e-06 1.2395e-02 7.2364e-01 2.6396e-01
5920.87 7.9824e-07 5.9579e-03 7.0303e-01 2.9101e-01
6282.54 3.0105e-07 3.8734e-03 6.7543e-01 3.2070e-01
6666.30 2.7720e-07 3.5235e-03 6.6362e-01 3.3285e-01
7073.50 2.5253e-07 3.6076e-03 6.5742e-01 3.3897e-01
7505.58 2.5798e-07 3.4588e-03 6.4231e-01 3.5423e-01
7964.05 4.1667e-07 4.7002e-03 6.5055e-01 3.4475e-01
8450.53 1.1908e-06 8.0764e-03 6.5836e-01 3.3357e-01
8966.72 6.2991e-06 2.0536e-02 6.6800e-01 3.1146e-01
9514.44 2.4468e-05 4.4357e-02 6.6046e-01 2.9516e-01
10095.62 8.3614e-05 8.8388e-02 6.4714e-01 2.6439e-01
10712.30 1.9378e-04 1.3125e-01 6.2907e-01 2.3949e-01
11366.65 3.8371e-04 1.7072e-01 6.0880e-01 2.2010e-01
12061.10 5.2449e-04 2.1687e-01 5.7618e-01 2.0642e-01
12793.43 4.8449e-04 2.2533e-01 5.7282e-01 2.0137e-01
13528.61 5.4399e-04 2.2659e-01 5.7060e-01 2.0226e-01
14194.74 5.7934e-04 2.0388e-01 5.8193e-01 2.1360e-01
14757.77 4.4294e-04 1.1743e-01 6.4761e-01 2.3451e-01
15240.48 5.1992e-04 1.0671e-01 6.8841e-01 2.0436e-01
15646.99 2.8006e-04 8.4595e-02 7.5778e-01 1.5734e-01
15960.30 3.2838e-04 7.9628e-02 8.1392e-01 1.0612e-01
16187.41 3.3480e-04 7.9494e-02 8.2464e-01 9.5532e-02
16354.17 1.6036e-04 5.2955e-02 8.5837e-01 8.8514e-02
16484.18 2.7839e-04 6.4925e-02 8.3358e-01 1.0121e-01
16593.12 5.0140e-04 7.3754e-02 8.1580e-01 1.0994e-01
16691.99 3.7281e-04 6.1087e-02 8.1318e-01 1.2536e-01
16788.59 7.4647e-05 2.9832e-02 8.2901e-01 1.4108e-01
16888.37 1.7416e-05 1.8167e-02 8.4348e-01 1.3834e-01
16998.79 1.7722e-05 1.5121e-02 8.3645e-01 1.4841e-01
17146.37 2.0041e-05 2.0123e-02 8.1806e-01 1.6180e-01
17415.23 6.4295e-06 9.7473e-03 8.1566e-01 1.7458e-01
17888.12 4.3470e-06 6.7299e-03 7.8723e-01 2.0603e-01
18532.37 4.8875e-06 7.8615e-03 7.6055e-01 2.3158e-01
19260.76 2.2774e-06 6.0822e-03 7.3399e-01 2.5992e-01
20034.10 5.3586e-07 3.1165e-03 6.9252e-01 3.0436e-01
20838.00 3.3759e-07 2.0367e-03 6.5811e-01 3.3985e-01
21647.97 9.9688e-07 5.7529e-03 6.1872e-01 3.7553e-01
22447.94 6.2102e-07 2.8402e-03 5.7536e-01 4.2180e-01
23245.88 4.6853e-07 3.9822e-03 5.0990e-01 4.8611e-01
24052.47 3.0358e-06 1.6311e-02 4.3862e-01 5.4507e-01
24867.72 1.4051e-06 3.0402e-03 4.2921e-01 5.6775e-01
25698.86 7.8872e-06 5.4028e-03 3.5153e-01 6.4306e-01
26587.16 2.1917e-07 8.3026e-04 3.4777e-01 6.5140e-01
27637.54 1.6146e-06 2.3299e-03 3.2826e-01 6.6941e-01
28986.97 9.7304e-06 6.3499e-03 2.9320e-01 7.0044e-01
#TIME: 261.20
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.6950e-02 6.3087e-01 3.1337e-01 2.8811e-02
1919.29 1.8418e-02 6.2038e-01 3.2976e-01 3.1435e-02
2581.60 1.5126e-02 5.7964e-01 3.6336e-01 4.1875e-02
3084.17 5.8460e-03 4.5924e-01 4.6556e-01 6.9360e-02
3472.46 1.4130e-03 2.7335e-01 6.1277e-01 1.1247e-01
3909.64 3.1906e-04 1.2922e-01 7.0444e-01 1.6602e-01
4148.46 3.1861e-04 1.4743e-01 6.8346e-01 1.6879e-01
4670.75 3.5815e-04 1.5079e-01 6.8350e-01 1.6535e-01
4956.05 1.3466e-04 8.7808e-02 7.1382e-01 1.9824e-01
5258.79 2.2765e-05 3.4289e-02 7.2912e-01 2.3657e-01
5580.02 3.6743e-06 1.4272e-02 7.2133e-01 2.6439e-01
5920.87 7.4771e-07 5.7683e-03 6.9985e-01 2.9438e-01
6282.54 3.2147e-07 3.7736e-03 6.7579e-01 3.2043e-01
6666.30 2.7534e-07 3.7660e-03 6.6685e-01 3.2939e-01
7073.50 2.3788e-07 3.2811e-03 6.6005e-01 3.3667e-01
7505.58 2.5470e-07 3.4836e-03 6.4857e-01 3.4794e-01
7964.05 4.3102e-07 4.8607e-03 6.4801e-01 3.4712e-01
8450.53 1.2439e-06 8.4848e-03 6.6073e-01 3.3079e-01
8966.72 5.8389e-06 1.8391e-02 6.7034e-01 3.1126e-01
9514.44 2.6603e-05 4.4558e-02 6.6182e-01 2.9359e-01
10095.62 8.1442e-05 7.9778e-02 6.5388e-01 2.6626e-01
10712.30 2.0125e-04 1.2922e-01 6.2968e-01 2.4090e-01
11366.65 4.4921e-04 1.8288e-01 6.0046e-01 2.1621e-01
12061.10 6.4175e-04 2.0416e-01 5.8722e-01 2.0798e-01
12793.43 6.3447e-04 2.3722e-01 5.6462e-01 1.9752e-01
13528.61 4.7315e-04 2.1435e-01 5.8391e-01 2.0128e-01
14194.74 6.1973e-04 1.6011e-01 6.1323e-01 2.2604e-01
14757.77 5.6012e-04 1.2745e-01 6.3827e-01 2.3372e-01
