#NTIMES: 380
#time[d] Lbol[erg/s] Edep[erg/s]
1.86200e+00 2.14400e+40 4.04600e+43
1.89300e+00 2.37800e+40 4.03400e+43
1.92400e+00 2.63100e+40 4.02300e+43
1.95600e+00 2.92200e+40 4.01100e+43
1.98800e+00 3.21800e+40 4.00000e+43
2.02100e+00 3.53700e+40 3.98800e+43
2.05400e+00 3.88300e+40 3.97600e+43
2.08800e+00 4.25500e+40 3.96400e+43
2.12300e+00 4.65600e+40 3.95100e+43
2.15800e+00 5.11000e+40 3.93900e+43
2.19400e+00 5.57500e+40 3.92600e+43
2.23000e+00 6.07600e+40 3.91300e+43
2.26700e+00 6.61500e+40 3.90000e+43
2.30500e+00 7.19500e+40 3.88700e+43
2.34300e+00 7.81900e+40 3.87300e+43
2.38200e+00 8.49000e+40 3.86000e+43
2.42200e+00 9.21100e+40 3.84600e+43
2.46200e+00 9.98600e+40 3.83200e+43
2.50300e+00 1.08400e+41 3.81800e+43
2.54400e+00 1.17300e+41 3.80400e+43
2.58700e+00 1.26900e+41 3.79000e+43
2.63000e+00 1.37200e+41 3.77500e+43
2.67300e+00 1.48300e+41 3.76000e+43
2.71800e+00 1.60100e+41 3.74500e+43
2.76300e+00 1.72800e+41 3.73000e+43
2.80900e+00 1.86300e+41 3.71500e+43
2.85600e+00 2.00900e+41 3.70000e+43
2.90300e+00 2.16400e+41 3.68400e+43
2.95200e+00 2.33000e+41 3.66800e+43
3.00100e+00 2.50700e+41 3.65300e+43
3.05000e+00 2.69600e+41 3.63600e+43
3.10100e+00 2.89800e+41 3.62000e+43
3.15300e+00 3.11300e+41 3.60400e+43
3.20500e+00 3.34200e+41 3.58700e+43
3.25800e+00 3.58600e+41 3.57000e+43
3.31200e+00 3.84500e+41 3.55300e+43
3.36700e+00 4.12200e+41 3.53600e+43
3.42300e+00 4.41500e+41 3.51900e+43
3.47900e+00 4.72600e+41 3.50100e+43
3.53700e+00 5.05700e+41 3.48400e+43
3.59600e+00 5.40700e+41 3.46600e+43
3.65500e+00 5.77900e+41 3.44800e+43
3.71600e+00 6.17200e+41 3.43000e+43
3.77700e+00 6.58900e+41 3.41100e+43
3.84000e+00 7.02900e+41 3.39300e+43
3.90300e+00 7.49400e+41 3.37400e+43
3.96800e+00 7.98500e+41 3.35500e+43
4.03300e+00 8.50300e+41 3.33600e+43
4.10000e+00 9.04900e+41 3.31700e+43
4.16800e+00 9.62500e+41 3.29800e+43
4.23700e+00 1.02300e+42 3.27800e+43
4.30700e+00 1.08700e+42 3.25900e+43
4.37800e+00 1.15400e+42 3.23900e+43
4.45000e+00 1.22400e+42 3.21900e+43
4.52400e+00 1.29800e+42 3.19800e+43
4.59900e+00 1.37500e+42 3.17800e+43
4.67500e+00 1.45600e+42 3.15800e+43
4.75200e+00 1.54000e+42 3.13700e+43
4.83000e+00 1.62900e+42 3.11600e+43
4.91000e+00 1.72100e+42 3.09500e+43
4.99100e+00 1.81800e+42 3.07400e+43
5.07400e+00 1.91800e+42 3.05200e+43
5.15800e+00 2.02300e+42 3.03100e+43
5.24300e+00 2.13200e+42 3.00900e+43
5.32900e+00 2.24500e+42 2.98700e+43
5.41700e+00 2.36200e+42 2.96600e+43
5.50700e+00 2.48400e+42 2.94300e+43
5.59800e+00 2.61000e+42 2.92100e+43
5.69000e+00 2.74100e+42 2.89900e+43
5.78400e+00 2.87600e+42 2.87600e+43
5.88000e+00 3.01600e+42 2.85300e+43
5.97700e+00 3.16000e+42 2.83100e+43
6.07500e+00 3.30800e+42 2.80800e+43
6.17600e+00 3.46100e+42 2.78500e+43
6.27800e+00 3.61900e+42 2.76100e+43
6.38200e+00 3.78000e+42 2.73800e+43
6.48700e+00 3.94600e+42 2.71500e+43
6.59400e+00 4.11600e+42 2.69100e+43
6.70300e+00 4.29000e+42 2.66700e+43
6.81400e+00 4.46800e+42 2.64300e+43
6.92600e+00 4.64900e+42 2.61900e+43
7.04100e+00 4.83500e+42 2.59500e+43
7.15700e+00 5.02300e+42 2.57100e+43
7.27500e+00 5.21600e+42 2.54700e+43
7.39600e+00 5.41100e+42 2.52200e+43
7.51800e+00 5.60900e+42 2.49800e+43
7.64200e+00 5.80900e+42 2.47300e+43
7.76900e+00 6.01300e+42 2.44900e+43
7.89700e+00 6.21800e+42 2.42400e+43
8.02800e+00 6.42500e+42 2.39900e+43
8.16000e+00 6.63400e+42 2.37400e+43
8.29500e+00 6.84500e+42 2.34900e+43
8.43300e+00 7.05600e+42 2.32400e+43
8.57200e+00 7.26800e+42 2.29900e+43
8.71400e+00 7.48100e+42 2.27300e+43
8.85800e+00 7.69400e+42 2.24800e+43
9.00500e+00 7.90700e+42 2.22300e+43
9.15400e+00 8.11900e+42 2.19700e+43
9.30500e+00 8.33100e+42 2.17200e+43
9.45900e+00 8.54100e+42 2.14600e+43
9.61600e+00 8.74900e+42 2.12100e+43
9.77400e+00 8.95500e+42 2.09500e+43
9.93500e+00 9.15900e+42 2.07000e+43
1.01000e+01 9.36000e+42 2.04400e+43
1.02600e+01 9.55700e+42 2.01900e+43
1.04300e+01 9.75100e+42 1.99300e+43
1.06000e+01 9.94100e+42 1.96800e+43
1.07800e+01 1.02900e+43 1.94200e+43
1.09600e+01 1.04500e+43 1.91600e+43
1.11400e+01 1.06200e+43 1.89000e+43
1.13200e+01 1.07900e+43 1.86500e+43
1.15100e+01 1.09500e+43 1.83900e+43
1.17000e+01 1.11100e+43 1.81300e+43
1.18900e+01 1.12700e+43 1.78700e+43
1.20900e+01 1.14200e+43 1.76100e+43
1.22900e+01 1.15600e+43 1.73600e+43
1.24900e+01 1.16900e+43 1.71000e+43
1.27000e+01 1.18100e+43 1.68500e+43
1.29100e+01 1.19300e+43 1.65900e+43
1.31200e+01 1.20400e+43 1.63400e+43
1.33300e+01 1.21300e+43 1.60900e+43
1.35400e+01 1.22200e+43 1.58400e+43
1.37600e+01 1.23000e+43 1.55900e+43
1.39800e+01 1.23800e+43 1.53500e+43
1.42000e+01 1.24400e+43 1.51000e+43
1.44300e+01 1.24900e+43 1.48600e+43
1.46600e+01 1.25400e+43 1.46200e+43
1.48900e+01 1.25700e+43 1.43800e+43
1.51300e+01 1.25900e+43 1.41400e+43
1.53600e+01 1.26100e+43 1.39100e+43
1.56000e+01 1.26200e+43 1.36700e+43
1.58500e+01 1.26100e+43 1.34400e+43
1.60900e+01 1.26000e+43 1.32100e+43
1.63400e+01 1.25800e+43 1.29800e+43
1.65900e+01 1.25500e+43 1.27600e+43
1.68500e+01 1.25000e+43 1.25300e+43
1.71100e+01 1.24600e+43 1.23100e+43
1.73700e+01 1.24000e+43 1.20900e+43
1.76300e+01 1.23300e+43 1.18800e+43
1.79000e+01 1.22600e+43 1.16600e+43
1.81700e+01 1.21700e+43 1.14500e+43
1.84500e+01 1.20800e+43 1.12400e+43
1.87200e+01 1.19900e+43 1.10300e+43
1.90100e+01 1.18800e+43 1.08200e+43
1.92900e+01 1.17700e+43 1.06200e+43
1.95800e+01 1.16600e+43 1.04200e+43
1.98700e+01 1.15300e+43 1.02200e+43
2.01700e+01 1.14000e+43 1.00200e+43
2.04700e+01 1.12700e+43 9.83000e+42
2.07700e+01 1.11300e+43 9.63900e+42
2.10800e+01 1.09800e+43 9.45000e+42
2.13900e+01 1.08300e+43 9.26300e+42
2.17000e+01 1.06700e+43 9.08000e+42
2.20200e+01 1.05100e+43 8.89800e+42
2.23400e+01 1.03400e+43 8.72000e+42
2.26700e+01 1.01700e+43 8.54300e+42
2.30000e+01 1.00000e+43 8.37000e+42
2.33400e+01 9.82300e+42 8.19900e+42
2.36800e+01 9.64300e+42 8.03000e+42
2.40200e+01 9.46100e+42 7.86400e+42
2.43700e+01 9.27700e+42 7.70100e+42
2.47200e+01 9.09100e+42 7.54000e+42
2.50800e+01 8.90500e+42 7.38100e+42
2.54400e+01 8.71900e+42 7.22600e+42
2.58100e+01 8.53200e+42 7.07200e+42
2.61900e+01 8.34700e+42 6.92100e+42
2.65600e+01 8.16200e+42 6.77300e+42
2.69500e+01 7.97800e+42 6.62700e+42
2.73300e+01 7.79600e+42 6.48400e+42
2.77300e+01 7.61500e+42 6.34300e+42
2.81300e+01 7.43700e+42 6.20400e+42
2.85300e+01 7.26100e+42 6.06800e+42
2.89400e+01 7.08700e+42 5.93400e+42
2.93600e+01 6.91500e+42 5.80200e+42
2.97800e+01 6.74600e+42 5.67300e+42
3.02100e+01 6.58000e+42 5.54700e+42
3.06500e+01 6.41700e+42 5.42200e+42
3.10900e+01 6.25600e+42 5.30000e+42
3.15300e+01 6.09800e+42 5.18000e+42
3.19900e+01 5.94300e+42 5.06200e+42
3.24500e+01 5.79200e+42 4.94600e+42
3.29100e+01 5.64300e+42 4.83300e+42
3.33900e+01 5.49700e+42 4.72100e+42
3.38700e+01 5.35400e+42 4.61200e+42
3.43600e+01 5.21300e+42 4.50400e+42
3.48500e+01 5.07600e+42 4.39900e+42
3.53500e+01 4.94200e+42 4.29600e+42
3.58600e+01 4.81100e+42 4.19500e+42
3.63800e+01 4.68200e+42 4.09500e+42
3.69100e+01 4.55700e+42 3.99800e+42
3.74400e+01 4.43400e+42 3.90200e+42
3.79800e+01 4.31500e+42 3.80900e+42
3.85300e+01 4.19900e+42 3.71700e+42
3.90800e+01 4.08500e+42 3.62700e+42
3.96400e+01 3.97500e+42 3.54000e+42
4.02100e+01 3.86800e+42 3.45400e+42
4.07800e+01 3.76300e+42 3.37000e+42
4.13600e+01 3.66200e+42 3.28700e+42
4.19400e+01 3.56500e+42 3.20800e+42
4.25200e+01 3.47200e+42 3.13100e+42
4.31000e+01 3.38200e+42 3.05700e+42
4.36800e+01 3.29600e+42 2.98400e+42
4.42600e+01 3.21200e+42 2.91500e+42
4.48400e+01 3.13200e+42 2.84700e+42
4.54100e+01 3.05400e+42 2.78200e+42
4.59900e+01 2.97900e+42 2.71900e+42
4.65700e+01 2.90600e+42 2.65700e+42
4.71500e+01 2.83600e+42 2.59800e+42
4.77300e+01 2.76900e+42 2.54000e+42
4.83100e+01 2.70300e+42 2.48400e+42
4.88900e+01 2.64000e+42 2.43000e+42
4.94700e+01 2.57900e+42 2.37700e+42
5.00400e+01 2.52000e+42 2.32600e+42
5.06200e+01 2.46400e+42 2.27600e+42
5.12000e+01 2.40800e+42 2.22800e+42
5.17800e+01 2.35500e+42 2.18100e+42
5.23600e+01 2.30300e+42 2.13600e+42
5.29400e+01 2.25300e+42 2.09100e+42
5.35200e+01 2.20500e+42 2.04800e+42
5.40900e+01 2.15800e+42 2.00700e+42
5.46700e+01 2.11300e+42 1.96600e+42
5.52500e+01 2.06800e+42 1.92600e+42
5.58300e+01 2.02600e+42 1.88700e+42
5.64100e+01 1.98400e+42 1.85000e+42
5.69900e+01 1.94400e+42 1.81300e+42
5.75700e+01 1.90400e+42 1.77800e+42
5.81500e+01 1.86600e+42 1.74300e+42
5.87200e+01 1.82900e+42 1.70900e+42
5.93000e+01 1.79300e+42 1.67600e+42
5.98800e+01 1.75800e+42 1.64400e+42
6.04600e+01 1.72400e+42 1.61300e+42
6.10400e+01 1.69000e+42 1.58200e+42
6.16200e+01 1.65800e+42 1.55300e+42
6.22000e+01 1.62600e+42 1.52300e+42
6.27800e+01 1.59500e+42 1.49500e+42
6.33500e+01 1.56500e+42 1.46800e+42
6.39300e+01 1.53600e+42 1.44100e+42
6.45100e+01 1.50800e+42 1.41400e+42
6.50900e+01 1.48000e+42 1.38900e+42
6.56700e+01 1.45300e+42 1.36400e+42
6.62500e+01 1.42600e+42 1.33900e+42
6.68300e+01 1.40000e+42 1.31500e+42
6.74100e+01 1.37500e+42 1.29200e+42
6.79800e+01 1.35100e+42 1.26900e+42
6.85600e+01 1.32700e+42 1.24700e+42
6.91400e+01 1.30300e+42 1.22500e+42
6.97200e+01 1.28000e+42 1.20400e+42
7.03000e+01 1.25800e+42 1.18300e+42
7.08800e+01 1.23600e+42 1.16300e+42
7.14600e+01 1.21400e+42 1.14300e+42
7.20300e+01 1.19400e+42 1.12400e+42
7.26100e+01 1.17300e+42 1.10500e+42
7.31900e+01 1.15300e+42 1.08600e+42
7.37700e+01 1.13400e+42 1.06800e+42
7.43500e+01 1.11400e+42 1.05000e+42
7.49300e+01 1.09600e+42 1.03300e+42
7.55100e+01 1.07800e+42 1.01600e+42
7.60900e+01 1.06000e+42 9.99600e+41
7.66600e+01 1.04200e+42 9.83400e+41
7.72400e+01 1.02500e+42 9.67500e+41
7.78200e+01 1.00800e+42 9.51900e+41
7.84000e+01 9.92000e+41 9.36700e+41
7.89800e+01 9.76000e+41 9.21800e+41
7.95600e+01 9.60300e+41 9.07200e+41
8.01400e+01 9.45000e+41 8.92900e+41
8.07200e+01 9.30000e+41 8.78900e+41
8.12900e+01 9.15300e+41 8.65200e+41
8.18700e+01 9.00900e+41 8.51800e+41
8.24500e+01 8.86800e+41 8.38600e+41
8.30300e+01 8.73000e+41 8.25800e+41
8.36100e+01 8.59500e+41 8.13100e+41
8.41900e+01 8.46300e+41 8.00800e+41
8.47700e+01 8.33400e+41 7.88600e+41
8.53400e+01 8.20700e+41 7.76800e+41
8.59200e+01 8.08300e+41 7.65100e+41
8.65000e+01 7.96100e+41 7.53700e+41
8.70800e+01 7.84200e+41 7.42500e+41
8.76600e+01 7.72500e+41 7.31600e+41
8.82400e+01 7.61100e+41 7.20800e+41
8.88200e+01 7.49800e+41 7.10300e+41
8.94000e+01 7.38800e+41 6.99900e+41
8.99700e+01 7.28100e+41 6.89800e+41
9.05500e+01 7.17500e+41 6.79800e+41
9.11300e+01 7.07100e+41 6.70100e+41
9.17100e+01 6.97000e+41 6.60500e+41
9.22900e+01 6.87000e+41 6.51100e+41
9.28700e+01 6.77200e+41 6.41900e+41
9.34500e+01 6.67700e+41 6.32900e+41
9.40300e+01 6.58200e+41 6.24000e+41
9.46000e+01 6.49000e+41 6.15300e+41
9.51800e+01 6.40000e+41 6.06700e+41
9.57600e+01 6.31100e+41 5.98300e+41
9.63400e+01 6.22300e+41 5.90100e+41
9.69200e+01 6.13800e+41 5.82000e+41
9.75000e+01 6.05400e+41 5.74100e+41
9.80800e+01 5.97100e+41 5.66300e+41
9.86600e+01 5.89000e+41 5.58600e+41
9.92300e+01 5.81100e+41 5.51100e+41
9.98100e+01 5.73300e+41 5.43700e+41
1.00400e+02 5.65600e+41 5.36400e+41
1.01000e+02 5.58000e+41 5.29300e+41
1.01500e+02 5.50600e+41 5.22300e+41
1.02100e+02 5.43400e+41 5.15400e+41
1.02700e+02 5.36200e+41 5.08700e+41
1.03300e+02 5.29200e+41 5.02000e+41
1.03900e+02 5.22300e+41 4.95500e+41
1.04400e+02 5.15500e+41 4.89100e+41
1.05000e+02 5.08900e+41 4.82800e+41
1.05600e+02 5.02300e+41 4.76600e+41
1.06200e+02 4.95900e+41 4.70500e+41
