#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
1.654240e+04 2.764804e-06 8.132832e-01 1.867140e-01 3.447028e-12 3.016150e-38 1.739672e-78 3.429075e-135 9.964066e-210 1.371630e-302 
1.664385e+04 4.106627e-06 9.008778e-01 9.911806e-02 4.085126e-13 2.214568e-40 2.730584e-82 3.268101e-141 1.468495e-218 0.000000e+00 
1.674015e+04 6.165713e-06 9.560600e-01 4.393383e-02 3.045413e-14 5.941052e-43 7.513683e-87 2.061894e-148 4.168721e-229 0.000000e+00 
1.683704e+04 9.001832e-06 9.817623e-01 1.822871e-02 1.955085e-15 1.164612e-45 1.195556e-91 5.429230e-156 3.291295e-240 0.000000e+00 
1.693972e+04 1.219189e-05 9.917757e-01 8.212155e-03 1.588736e-16 3.727055e-48 4.358759e-96 5.085219e-163 1.563468e-250 0.000000e+00 
1.705788e+04 1.936692e-05 9.972291e-01 2.751501e-03 5.807035e-18 2.268088e-51 9.425031e-102 6.202279e-172 1.471521e-263 0.000000e+00 
1.723487e+04 3.074831e-05 9.991518e-01 8.174878e-04 1.359116e-19 4.474316e-55 2.506290e-108 2.509654e-182 8.410368e-279 0.000000e+00 
1.759558e+04 2.683426e-05 9.994392e-01 5.339470e-04 2.170015e-20 3.313209e-57 2.224779e-112 5.271015e-189 7.187748e-289 0.000000e+00 
1.818065e+04 5.208312e-05 9.998673e-01 8.058952e-05 5.604830e-23 3.782992e-63 5.594113e-123 8.101819e-206 0.000000e+00 0.000000e+00 
1.888408e+04 8.425737e-05 9.998944e-01 2.132906e-05 8.834165e-25 2.889256e-67 2.647224e-130 2.011890e-217 0.000000e+00 0.000000e+00 
1.963744e+04 1.219623e-04 9.998710e-01 7.032060e-06 2.571097e-26 8.174770e-71 1.188858e-136 1.656929e-227 0.000000e+00 0.000000e+00 
2.043076e+04 2.393655e-04 9.997594e-01 1.252904e-06 1.262517e-28 4.806535e-76 6.440758e-146 3.781141e-242 0.000000e+00 0.000000e+00 
2.124524e+04 2.592399e-04 9.997400e-01 7.963297e-07 2.661645e-29 1.107937e-77 6.535097e-149 5.799357e-247 0.000000e+00 0.000000e+00 
2.205069e+04 4.620618e-04 9.995378e-01 1.783606e-07 2.615557e-31 3.112333e-82 5.554318e-157 1.017494e-259 0.000000e+00 0.000000e+00 
2.284519e+04 2.058398e-04 9.997935e-01 6.687694e-07 8.989740e-30 4.444460e-79 1.134220e-151 1.302252e-251 0.000000e+00 0.000000e+00 
2.364658e+04 3.279106e-04 9.996719e-01 1.833111e-07 1.582624e-31 4.315212e-83 8.163608e-159 6.284953e-263 0.000000e+00 0.000000e+00 
2.445835e+04 1.493368e-03 9.985066e-01 6.149161e-09 6.456619e-36 8.169600e-93 7.378993e-176 1.139059e-289 0.000000e+00 0.000000e+00 
2.527708e+04 6.644034e-04 9.993356e-01 2.293557e-08 2.202543e-34 1.152239e-89 1.472609e-170 1.408899e-281 0.000000e+00 0.000000e+00 
2.612065e+04 1.511287e-03 9.984887e-01 3.027092e-09 4.472868e-37 9.804165e-96 2.756010e-181 1.680714e-298 0.000000e+00 0.000000e+00 
2.705367e+04 5.777007e-04 9.994223e-01 1.308492e-08 2.059503e-35 2.157712e-92 9.965338e-176 4.390526e-290 0.000000e+00 0.000000e+00 
2.822140e+04 3.142490e-04 9.996857e-01 2.364474e-08 6.389296e-35 1.073576e-91 7.432446e-175 4.607247e-289 0.000000e+00 0.000000e+00 
2.975253e+04 2.199516e-04 9.997800e-01 2.024555e-08 1.891251e-35 2.366146e-93 3.499230e-178 1.024775e-294 0.000000e+00 0.000000e+00 
3.155178e+04 1.407424e-03 9.985926e-01 3.914344e-11 2.957504e-44 6.193362e-114 3.305446e-215 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 1.062303e-03 9.989377e-01 1.379130e-11 3.533556e-46 4.882867e-119 6.709283e-225 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 1.420514e-03 9.985795e-01 2.299546e-12 6.961927e-49 1.315031e-125 6.350122e-237 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 1.812152e-02 9.818785e-01 5.602274e-15 9.368708e-57 3.328201e-143 6.644558e-268 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 9.419690e-04 9.990580e-01 2.082071e-12 2.283561e-49 3.307806e-127 3.509296e-240 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 2.330459e-04 9.997670e-01 8.366348e-11 2.130040e-44 6.711722e-116 4.218131e-220 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 1.311247e-04 9.998689e-01 3.978717e-10 2.764343e-42 4.497680e-111 1.619165e-211 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 6.732307e-04 9.993268e-01 1.330682e-12 2.287932e-50 4.980855e-130 1.141336e-245 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 1.193406e-04 9.998807e-01 1.596584e-10 7.418469e-44 3.991459e-115 4.015650e-219 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 4.289025e-04 9.995711e-01 1.609886e-12 2.138505e-50 1.657942e-130 7.172403e-247 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 7.986512e-04 9.992013e-01 2.431449e-13 5.111367e-53 1.412725e-136 9.779040e-258 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 4.776938e-04 9.995223e-01 5.244247e-13 3.738473e-52 7.528869e-135 7.035599e-255 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 2.938530e-04 9.997061e-01 1.139816e-12 2.934743e-51 5.036398e-133 8.141546e-252 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 1.944677e-04 9.998055e-01 2.224842e-12 1.779874e-50 2.054545e-131 4.229946e-249 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 1.359815e-04 9.998640e-01 4.071446e-12 9.038771e-50 5.935193e-130 1.247830e-246 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 9.814279e-05 9.999019e-01 6.985458e-12 3.937258e-49 1.258537e-128 2.216872e-244 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 7.282803e-05 9.999272e-01 1.158249e-11 1.569886e-48 2.249836e-127 2.949785e-242 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 5.456433e-05 9.999454e-01 1.915761e-11 6.297733e-48 4.158427e-126 4.278613e-240 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 4.103280e-05 9.999590e-01 3.227454e-11 2.724026e-47 9.482370e-125 9.172037e-238 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 3.073797e-05 9.999693e-01 5.763370e-11 1.448231e-46 3.571319e-123 4.975217e-235 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 2.293654e-05 9.999771e-01 1.097877e-10 9.580200e-46 2.265682e-121 6.950890e-232 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 1.686246e-05 9.999831e-01 2.196041e-10 7.617519e-45 2.274471e-119 2.284275e-228 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 1.229095e-05 9.999877e-01 4.541723e-10 6.859754e-44 3.126646e-117 1.326129e-224 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 8.976153e-06 9.999910e-01 9.616001e-10 6.672701e-43 5.137065e-115 1.069460e-220 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 6.544969e-06 9.999935e-01 2.036483e-09 6.471977e-42 8.321113e-113 8.418436e-217 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 4.811298e-06 9.999952e-01 4.182370e-09 5.566011e-41 1.015718e-110 3.962245e-213 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 3.521900e-06 9.999965e-01 8.366504e-09 4.462136e-40 1.027885e-108 1.306768e-209 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 2.660187e-06 9.999973e-01 1.543685e-08 2.689313e-39 5.291248e-107 1.271841e-206 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 1.976740e-06 9.999980e-01 2.813948e-08 1.552322e-38 2.412786e-105 9.767422e-204 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 9.576261e-07 9.999989e-01 1.118643e-07 7.720331e-37 1.050846e-101 1.813557e-197 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 9.916656e-07 9.999989e-01 1.041666e-07 6.416660e-37 7.083326e-102 9.249990e-198 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 9.401699e-07 9.999989e-01 1.153845e-07 8.538453e-37 1.299144e-101 2.615382e-197 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 9.130425e-07 9.999990e-01 1.226086e-07 9.913033e-37 1.765216e-101 4.426082e-197 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 8.628310e-07 9.999990e-01 1.336282e-07 1.274335e-36 3.035395e-101 1.123893e-196 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 3.815458e-07 9.999991e-01 5.561092e-07 6.421440e-35 1.122193e-97 1.334163e-190 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 3.333330e-07 9.999990e-01 6.955373e-07 1.187663e-34 4.041991e-97 1.171915e-189 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.930235e+00 
#NVEL: 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
4.386064e+02 3.561678e-24 6.631792e-16 6.933628e-09 1.241844e-03 6.235092e-01 3.751403e-01 1.086613e-04 7.770148e-12 6.985371e-23 
8.801961e+02 3.948999e-23 3.889490e-15 2.210420e-08 2.274182e-03 7.098849e-01 2.877797e-01 6.121164e-05 3.549425e-12 2.852292e-23 
8.922517e+02 1.376324e-23 1.741132e-15 1.260248e-08 1.658221e-03 6.577614e-01 3.404881e-01 9.230764e-05 6.743433e-12 6.853978e-23 
9.200313e+02 6.068016e-24 8.876930e-16 7.545395e-09 1.198386e-03 5.979245e-01 4.007300e-01 1.471034e-04 1.528100e-11 2.314342e-22 
9.688202e+02 1.887296e-24 3.522409e-16 3.855941e-09 7.947791e-04 5.247008e-01 4.742644e-01 2.399794e-04 3.506140e-11 7.614260e-22 
1.029396e+03 1.527149e-24 2.855449e-16 3.165652e-09 6.824447e-04 4.915510e-01 5.074588e-01 3.078158e-04 5.671130e-11 1.646456e-21 
1.092261e+03 9.942535e-25 1.901014e-16 2.211221e-09 5.217845e-04 4.382672e-01 5.607593e-01 4.517890e-04 1.193105e-10 5.345110e-21 
1.158981e+03 4.553810e-25 9.123491e-17 1.158286e-09 3.197187e-04 3.498658e-01 6.489576e-01 8.568145e-04 4.196804e-10 3.990534e-20 
1.229776e+03 1.159235e-25 2.539276e-17 3.698510e-10 1.324840e-04 2.247495e-01 7.728232e-01 2.294811e-03 3.138607e-09 1.033059e-18 
1.304896e+03 2.073491e-26 5.019224e-18 8.645918e-11 4.231145e-05 1.208899e-01 8.722429e-01 6.824919e-03 3.175270e-08 4.629009e-17 
1.384604e+03 3.340053e-27 8.984088e-19 1.840289e-11 1.238935e-05 6.028037e-02 9.201448e-01 1.956213e-02 3.195148e-07 2.137345e-15 
1.469181e+03 4.124399e-28 1.269046e-19 3.207098e-12 3.076055e-06 2.676029e-02 9.172987e-01 5.593455e-02 3.427801e-06 1.138003e-13 
1.558925e+03 2.550100e-29 9.503059e-21 3.172241e-13 4.785712e-07 8.614278e-03 8.067350e-01 1.845917e-01 5.859077e-05 1.422040e-11 
1.654150e+03 3.763917e-30 1.572779e-21 6.230622e-14 1.250157e-07 3.582444e-03 6.479309e-01 3.481626e-01 3.239658e-04 2.890152e-10 
1.755192e+03 2.553082e-31 1.223626e-22 5.992462e-15 1.719691e-08 8.995296e-04 3.776707e-01 6.190883e-01 2.341424e-03 1.144256e-08 
1.862406e+03 1.370973e-32 7.645800e-24 4.679763e-16 1.924634e-09 1.792810e-04 1.707125e-01 8.173096e-01 1.179827e-02 2.926498e-07 
1.976169e+03 5.237691e-34 3.456211e-25 2.715593e-17 1.634692e-10 2.775646e-05 6.158453e-02 8.874053e-01 5.097572e-02 6.672232e-06 
2.096881e+03 2.035634e-35 1.597942e-26 1.611834e-18 1.389517e-11 4.161594e-06 2.028691e-02 8.128656e-01 1.667419e-01 1.014347e-04 
2.224967e+03 7.462674e-37 7.048512e-28 9.127027e-20 1.119783e-12 5.690967e-07 5.767662e-03 5.967080e-01 3.965267e-01 9.970675e-04 
2.360877e+03 2.849157e-38 3.192117e-29 5.197073e-21 8.784937e-14 7.228383e-08 1.415784e-03 3.420748e-01 6.507318e-01 5.777455e-03 
2.505088e+03 1.528850e-39 1.983378e-30 3.935747e-22 8.708200e-15 1.064002e-08 3.605185e-04 1.766433e-01 8.026460e-01 2.035016e-02 
2.658109e+03 1.050813e-40 1.559988e-31 3.669129e-23 1.029598e-15 1.784651e-09 9.722006e-05 8.823403e-02 8.573805e-01 5.428820e-02 
2.820477e+03 1.415926e-41 2.351882e-32 6.399670e-24 2.159903e-16 4.847815e-10 3.695910e-05 5.167807e-02 8.479695e-01 1.003155e-01 
2.992763e+03 4.701970e-42 8.687524e-33 2.664465e-24 1.018797e-16 2.642156e-10 2.395825e-05 4.074967e-02 8.329427e-01 1.262837e-01 
3.175573e+03 3.505234e-42 7.178671e-33 2.416486e-24 1.000976e-16 2.743414e-10 2.544540e-05 4.280170e-02 8.392137e-01 1.179592e-01 
3.369550e+03 7.194977e-42 1.596495e-32 5.619457e-24 2.337073e-16 5.986664e-10 4.742097e-05 6.196940e-02 8.613048e-01 7.667840e-02 
3.575375e+03 2.978078e-41 7.091100e-32 2.560033e-23 1.024047e-15 2.244175e-09 1.322650e-04 1.117774e-01 8.525067e-01 3.558365e-02 
3.793773e+03 1.348636e-40 3.592192e-31 1.369208e-22 5.329524e-15 9.790741e-09 4.122296e-04 2.061292e-01 7.802671e-01 1.319146e-02 
4.025512e+03 9.901104e-40 2.704844e-30 1.003943e-21 3.484127e-14 4.928242e-08 1.352422e-03 3.690047e-01 6.257462e-01 3.896636e-03 
4.271406e+03 7.657122e-39 1.940687e-29 6.390451e-21 1.849334e-13 1.940687e-07 3.475138e-03 5.418109e-01 4.535122e-01 1.201582e-03 
4.532320e+03 2.179146e-38 5.352253e-29 1.675133e-20 4.413884e-13 3.961445e-07 5.595385e-03 6.359275e-01 3.578997e-01 5.769530e-04 
4.809172e+03 1.631208e-38 4.418201e-29 1.498927e-20 4.253540e-13 3.981080e-07 5.741016e-03 6.443490e-01 3.493810e-01 5.285731e-04 
5.102936e+03 7.690033e-39 2.344256e-29 8.957836e-21 2.860456e-13 3.014870e-07 4.877637e-03 6.189050e-01 3.755794e-01 6.375950e-04 
5.414644e+03 5.001085e-39 1.633656e-29 6.685985e-21 2.291768e-13 2.583577e-07 4.488165e-03 6.032618e-01 3.915460e-01 7.038054e-04 
5.745391e+03 4.643494e-39 1.607051e-29 6.956105e-21 2.459306e-13 2.809547e-07 4.805418e-03 6.202831e-01 3.743018e-01 6.094205e-04 
6.096342e+03 6.160700e-39 2.235791e-29 9.979142e-21 3.567998e-13 3.896775e-07 6.044856e-03 6.690273e-01 3.245290e-01 3.985037e-04 
6.468731e+03 1.333305e-38 4.932522e-29 2.178241e-20 7.386132e-13 7.134887e-07 9.012458e-03 7.447914e-01 2.460083e-01 1.871687e-04 
6.863867e+03 4.613755e-38 1.708229e-28 7.280462e-20 2.218521e-12 1.735120e-06 1.578895e-02 8.303607e-01 1.537918e-01 5.675956e-05 
7.283139e+03 2.280595e-37 8.560483e-28 3.494614e-19 9.415798e-12 5.510399e-06 3.198995e-02 8.951463e-01 7.284847e-02 9.729022e-06 
7.728022e+03 1.785944e-36 6.617953e-27 2.509268e-18 5.546049e-11 2.223990e-05 7.189354e-02 9.020031e-01 2.608019e-02 9.733227e-07 
8.200081e+03 2.940671e-35 1.006960e-25 3.280233e-17 5.402737e-10 1.265841e-04 1.853880e-01 8.084243e-01 6.061054e-03 4.335810e-08 
8.700974e+03 9.084607e-34 2.836122e-24 7.573621e-16 8.346709e-09 9.488196e-04 4.854068e-01 5.130092e-01 6.351857e-04 5.025621e-10 
9.232464e+03 5.607397e-32 1.498683e-22 2.955913e-14 1.804444e-07 7.382784e-03 8.646348e-01 1.279691e-01 1.311547e-05 4.968951e-13 
9.796417e+03 9.317700e-30 1.903995e-20 2.392554e-12 6.250950e-06 6.064987e-02 9.299756e-01 9.368268e-03 3.251734e-08 2.004969e-17 
1.039482e+04 6.498473e-27 9.457695e-18 6.369438e-10 4.782682e-04 5.619106e-01 4.375257e-01 8.535596e-05 2.015966e-12 2.895332e-24 
1.102978e+04 4.158978e-24 4.042161e-15 1.186256e-07 1.569964e-02 9.724377e-01 1.186256e-02 9.284798e-09 2.041560e-19 6.004400e-35 
1.170352e+04 5.489201e-21 3.391304e-12 3.387045e-05 4.425431e-01 5.573955e-01 2.757335e-05 1.442465e-14 3.042378e-29 1.157421e-49 
1.241868e+04 1.279905e-18 5.119679e-10 1.376539e-03 9.901110e-01 8.512499e-03 3.664644e-10 1.611968e-23 2.300237e-43 4.485763e-70 
1.316817e+04 2.823882e-16 6.682837e-08 3.749988e-02 9.624737e-01 2.633174e-05 3.559371e-16 3.459446e-34 6.256075e-60 8.326348e-94 
1.388905e+04 3.305062e-14 4.985838e-06 5.607324e-01 4.392626e-01 2.316371e-08 4.886965e-23 4.011284e-46 2.612991e-78 5.112971e-120 
1.450043e+04 4.763642e-13 4.132574e-05 9.690153e-01 3.094334e-02 5.272578e-12 3.928988e-30 8.550129e-58 8.896216e-96 1.618427e-144 
1.501511e+04 4.178446e-12 1.866551e-04 9.978753e-01 1.938025e-03 2.421843e-15 2.182684e-36 6.872430e-68 1.033614e-110 2.647261e-165 
1.546584e+04 4.813789e-11 9.446605e-04 9.989504e-01 1.049623e-04 8.433186e-19 8.252183e-43 3.391367e-78 6.768280e-126 2.291071e-186 
1.582815e+04 1.067800e-09 6.898953e-03 9.930977e-01 3.339620e-06 7.602026e-23 2.847462e-50 4.161339e-90 2.236663e-143 1.507223e-210 
1.609245e+04 1.476163e-08 3.846151e-02 9.615383e-01 1.388136e-07 1.293336e-26 2.871071e-57 2.491869e-101 6.547939e-160 1.747020e-233 
1.628237e+04 1.288983e-07 1.580042e-01 8.419956e-01 6.787945e-09 3.679835e-30 7.515592e-64 6.611228e-112 1.611228e-175 3.627859e-255 
1.642596e+04 4.977098e-07 3.725189e-01 6.274806e-01 5.251905e-10 4.519081e-33 3.129770e-69 1.493129e-120 2.702288e-188 6.061065e-273 
1.654240e+04 1.408816e-06 6.513017e-01 3.486969e-01 2.925848e-11 3.647289e-36 7.535060e-75 1.609216e-129 1.681360e-201 2.785567e-291 
1.664385e+04 2.634093e-06 8.261472e-01 1.738501e-01 2.272504e-12 9.123539e-39 1.678635e-79 6.920480e-137 2.634093e-212 2.993287e-306 
1.674015e+04 4.203769e-06 9.187044e-01 8.129142e-02 1.862464e-13 2.978829e-41 6.542289e-84 7.544512e-144 1.681507e-222 0.000000e+00 
1.683704e+04 5.911915e-06 9.591138e-01 4.088026e-02 2.122629e-14 2.157220e-43 1.059742e-87 7.924481e-150 2.974825e-231 0.000000e+00 
1.693972e+04 8.742785e-06 9.835633e-01 1.642797e-02 1.240911e-15 3.437184e-46 1.170405e-92 1.184506e-157 1.022342e-242 0.000000e+00 
1.705788e+04 1.425642e-05 9.945547e-01 5.431016e-03 4.378756e-17 1.951771e-49 2.294604e-98 1.262711e-166 8.044692e-256 0.000000e+00 
1.723487e+04 2.025898e-05 9.979426e-01 2.037153e-03 2.022147e-18 1.729517e-52 8.403727e-104 3.087619e-175 1.808302e-268 0.000000e+00 
1.759558e+04 1.967474e-05 9.989890e-01 9.913631e-04 1.304024e-19 1.631936e-55 1.914093e-109 1.975100e-184 3.149484e-282 0.000000e+00 
1.818065e+04 2.499056e-05 9.996223e-01 3.527375e-04 3.969792e-21 3.933920e-59 5.213341e-116 5.847073e-195 8.118942e-298 0.000000e+00 
1.888408e+04 4.957314e-05 9.998936e-01 5.682363e-05 1.375908e-23 9.931490e-65 5.935287e-126 1.090946e-210 0.000000e+00 0.000000e+00 
1.963744e+04 8.087465e-05 9.999047e-01 1.441039e-05 1.869920e-25 5.269106e-69 1.448391e-133 9.386360e-223 0.000000e+00 0.000000e+00 
2.043076e+04 1.032030e-04 9.998907e-01 6.106475e-06 1.135590e-26 7.392049e-72 1.046314e-138 5.856503e-231 0.000000e+00 0.000000e+00 
2.124524e+04 1.719508e-04 9.998264e-01 1.656717e-06 2.004483e-28 7.776427e-76 9.273752e-146 4.187679e-242 0.000000e+00 0.000000e+00 
2.205069e+04 1.113206e-04 9.998858e-01 2.873005e-06 7.599132e-28 9.332268e-75 4.806118e-144 1.346513e-239 0.000000e+00 0.000000e+00 
2.284519e+04 2.093019e-04 9.997901e-01 5.737113e-07 5.279266e-30 1.214698e-79 1.046509e-152 2.784462e-253 0.000000e+00 0.000000e+00 
2.364658e+04 3.239102e-04 9.996759e-01 1.676712e-07 1.115267e-31 1.752926e-83 1.511581e-159 3.963137e-264 0.000000e+00 0.000000e+00 
2.445835e+04 1.843053e-04 9.998153e-01 3.930758e-07 1.012863e-30 1.459763e-81 2.316048e-156 2.609632e-259 0.000000e+00 0.000000e+00 
2.527708e+04 2.560320e-04 9.997438e-01 1.471168e-07 4.450079e-32 1.072896e-84 5.730239e-162 3.210559e-268 0.000000e+00 0.000000e+00 
2.612065e+04 1.860764e-04 9.998137e-01 2.113243e-07 9.846650e-32 4.090147e-84 4.165890e-161 4.948573e-267 0.000000e+00 0.000000e+00 
2.705367e+04 2.683151e-04 9.997316e-01 6.191886e-08 1.851116e-33 3.805430e-88 2.357432e-168 1.383500e-278 0.000000e+00 0.000000e+00 
2.822140e+04 5.407702e-04 9.994592e-01 6.035382e-09 9.801460e-37 8.546101e-96 4.166828e-182 1.646452e-300 0.000000e+00 0.000000e+00 
2.975253e+04 1.530365e-03 9.984696e-01 1.670337e-10 8.034415e-42 1.007801e-107 1.353066e-203 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 8.633317e-04 9.991367e-01 1.053459e-10 5.218792e-43 3.181717e-111 1.687862e-210 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 1.535140e-03 9.984649e-01 5.241941e-12 1.743153e-47 5.158735e-122 3.507108e-230 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 1.391761e-03 9.986082e-01 2.154478e-12 5.189618e-49 5.960197e-126 1.415350e-237 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 1.558414e-03 9.984416e-01 8.492036e-13 1.888587e-50 1.730104e-129 4.397897e-244 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 2.564885e-04 9.997435e-01 7.994204e-11 2.134284e-44 8.406083e-116 7.507437e-220 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 1.981425e-04 9.998019e-01 1.285460e-10 8.076321e-44 1.391932e-114 9.167014e-218 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.080132e-04 9.996920e-01 1.624982e-11 7.295050e-47 7.140657e-122 5.017759e-231 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 4.810550e-04 9.995189e-01 2.717990e-12 1.899671e-49 5.260626e-128 3.933779e-242 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 3.581720e-03 9.964183e-01 2.082604e-14 6.992881e-56 1.804325e-142 1.131069e-267 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 1.380642e-03 9.986194e-01 9.986194e-14 4.718309e-54 1.061620e-138 2.587027e-261 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 6.925893e-04 9.993074e-01 2.988028e-13 8.607896e-53 3.918077e-136 5.184526e-257 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.998401e-04 9.996002e-01 7.127584e-13 8.692175e-52 4.346088e-134 1.396543e-253 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 2.526788e-04 9.997473e-01 1.489075e-12 6.200964e-51 2.442421e-132 1.214883e-250 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 1.705231e-04 9.998295e-01 2.852274e-12 3.563809e-50 9.016867e-131 5.385585e-248 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 1.205212e-04 9.998795e-01 5.124382e-12 1.740862e-49 2.410424e-129 1.401617e-245 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 8.800772e-05 9.999120e-01 8.671917e-12 7.344714e-49 4.870705e-128 2.293613e-243 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 6.560908e-05 9.999344e-01 1.429274e-11 2.899438e-48 8.531039e-127 2.992369e-241 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 4.932733e-05 9.999507e-01 2.369856e-11 1.174205e-47 1.637989e-125 4.664649e-239 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 3.726784e-05 9.999627e-01 4.038311e-11 5.230574e-47 4.038311e-124 1.157649e-236 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 2.769154e-05 9.999723e-01 7.307490e-11 2.933985e-46 1.714238e-122 7.801982e-234 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 2.046470e-05 9.999795e-01 1.395320e-10 2.023214e-45 1.217029e-120 1.348810e-230 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 1.504885e-05 9.999850e-01 2.857100e-10 1.712079e-44 1.406740e-118 5.725105e-227 0.000000e+00 0.000000e+00 0.000000e+00 
