#NTIMES: 4
#NWAVE: 10000
#TIMES[d]: 5.0 10.0 15.0 20.0
#wavelength[Ang] flux_t0[erg/s/Ang] flux_t1[erg/s/Ang] ... flux_tn[erg/s/Ang]
1.115941E+03 2.906790E+35 1.239719E+36 8.903896E+35 2.955344E+35
1.115698E+03 2.915198E+35 1.244059E+36 8.933669E+35 2.992971E+35
1.115455E+03 2.927372E+35 1.247455E+36 8.965926E+35 3.016433E+35
1.115213E+03 2.943829E+35 1.255292E+36 9.012419E+35 3.064373E+35
1.114970E+03 2.950456E+35 1.263273E+36 9.043938E+35 3.115866E+35
1.114728E+03 2.966679E+35 1.270327E+36 9.092799E+35 3.145016E+35
1.114486E+03 2.976792E+35 1.275501E+36 9.100694E+35 3.179289E+35
1.114243E+03 2.987223E+35 1.282487E+36 9.127302E+35 3.210639E+35
1.114001E+03 2.996565E+35 1.286644E+36 9.189901E+35 3.232567E+35
1.113759E+03 3.014678E+35 1.292214E+36 9.231066E+35 3.286054E+35
1.113518E+03 3.025057E+35 1.297517E+36 9.257512E+35 3.309024E+35
1.113276E+03 3.039228E+35 1.307788E+36 9.292131E+35 3.358963E+35
1.113034E+03 3.051306E+35 1.312621E+36 9.324162E+35 3.394019E+35
1.112793E+03 3.064211E+35 1.316969E+36 9.376250E+35 3.423919E+35
1.112551E+03 3.076314E+35 1.323542E+36 9.391914E+35 3.457105E+35
1.112310E+03 3.088100E+35 1.327844E+36 9.431063E+35 3.475069E+35
1.112069E+03 3.091463E+35 1.331251E+36 9.428789E+35 3.497292E+35
1.111828E+03 3.097773E+35 1.338135E+36 9.487050E+35 3.559004E+35
1.111587E+03 3.099192E+35 1.340011E+36 9.504352E+35 3.561078E+35
1.111346E+03 3.111110E+35 1.346174E+36 9.538899E+35 3.600172E+35
1.111105E+03 3.109236E+35 1.351656E+36 9.576412E+35 3.599894E+35
1.110864E+03 3.114524E+35 1.356121E+36 9.598453E+35 3.629163E+35
1.110624E+03 3.118880E+35 1.361246E+36 9.624337E+35 3.671290E+35
1.110383E+03 3.123926E+35 1.367725E+36 9.669113E+35 3.693987E+35
1.110143E+03 3.123288E+35 1.371370E+36 9.681912E+35 3.707805E+35
1.109903E+03 3.128116E+35 1.377573E+36 9.706563E+35 3.718665E+35
1.109662E+03 3.132910E+35 1.380835E+36 9.724091E+35 3.733338E+35
1.109422E+03 3.133031E+35 1.385328E+36 9.753101E+35 3.770391E+35
1.109182E+03 3.134017E+35 1.388816E+36 9.747797E+35 3.801519E+35
1.108943E+03 3.137801E+35 1.391385E+36 9.775919E+35 3.811249E+35
1.108703E+03 3.143101E+35 1.393978E+36 9.780994E+35 3.818893E+35
1.108463E+03 3.140231E+35 1.399252E+36 9.802933E+35 3.867431E+35
1.108224E+03 3.144342E+35 1.400317E+36 9.802101E+35 3.853918E+35
1.107984E+03 3.141571E+35 1.401902E+36 9.802230E+35 3.871099E+35
1.107745E+03 3.140690E+35 1.405497E+36 9.829015E+35 3.887432E+35
1.107506E+03 3.146472E+35 1.411148E+36 9.832496E+35 3.905120E+35
1.107266E+03 3.141478E+35 1.407800E+36 9.833824E+35 3.915142E+35
1.107027E+03 3.138780E+35 1.403386E+36 9.823949E+35 3.924256E+35
1.106788E+03 3.138286E+35 1.403027E+36 9.819522E+35 3.951111E+35
1.106550E+03 3.140818E+35 1.401301E+36 9.807452E+35 3.944989E+35
1.106311E+03 3.138510E+35 1.398095E+36 9.817327E+35 3.958936E+35
1.106072E+03 3.139928E+35 1.399570E+36 9.818572E+35 3.990317E+35
1.105834E+03 3.137632E+35 1.397027E+36 9.801332E+35 3.979614E+35
1.105595E+03 3.140219E+35 1.395284E+36 9.780192E+35 3.999128E+35
1.105357E+03 3.143765E+35 1.393238E+36 9.766286E+35 4.005127E+35
1.105119E+03 3.148002E+35 1.393796E+36 9.760025E+35 4.019352E+35
1.104881E+03 3.147507E+35 1.390258E+36 9.712561E+35 4.031411E+35
1.104643E+03 3.150160E+35 1.387245E+36 9.717239E+35 4.018982E+35
1.104405E+03 3.133673E+35 1.381110E+36 9.679403E+35 4.015781E+35
1.104167E+03 3.115263E+35 1.374226E+36 9.645500E+35 3.998489E+35
1.103929E+03 3.096936E+35 1.366873E+36 9.579289E+35 3.981763E+35
1.103692E+03 3.082268E+35 1.359621E+36 9.561440E+35 3.962777E+35
1.103454E+03 3.064694E+35 1.351996E+36 9.519666E+35 3.945372E+35
1.103217E+03 3.050866E+35 1.346253E+36 9.466633E+35 3.892273E+35
1.102980E+03 3.037164E+35 1.339888E+36 9.414565E+35 3.826768E+35
1.102743E+03 3.029941E+35 1.333839E+36 9.368726E+35 3.747556E+35
1.102505E+03 3.016648E+35 1.328905E+36 9.329506E+35 3.667097E+35
1.102268E+03 3.004212E+35 1.323022E+36 9.267555E+35 3.577299E+35
1.102032E+03 2.989200E+35 1.320506E+36 9.230754E+35 3.495770E+35
1.101795E+03 2.964270E+35 1.314412E+36 9.163679E+35 3.395863E+35
1.101558E+03 2.949789E+35 1.309376E+36 9.118738E+35 3.287699E+35
1.101322E+03 2.926252E+35 1.302590E+36 9.043118E+35 3.180099E+35
1.101085E+03 2.916712E+35 1.297815E+36 8.988748E+35 3.056573E+35
1.100849E+03 2.901467E+35 1.293460E+36 8.935172E+35 2.924880E+35
1.100612E+03 2.888908E+35 1.286912E+36 8.843737E+35 2.794463E+35
1.100376E+03 2.880219E+35 1.283763E+36 8.767285E+35 2.689415E+35
1.100140E+03 2.868689E+35 1.278890E+36 8.666539E+35 2.613995E+35
1.099904E+03 2.850922E+35 1.273821E+36 8.578691E+35 2.538142E+35
1.099668E+03 2.845988E+35 1.270235E+36 8.474319E+35 2.464104E+35
1.099433E+03 2.834205E+35 1.265896E+36 8.371476E+35 2.390656E+35
1.099197E+03 2.834199E+35 1.263116E+36 8.243774E+35 2.316300E+35
1.098961E+03 2.828049E+35 1.258241E+36 8.080315E+35 2.250203E+35
1.098726E+03 2.820837E+35 1.254847E+36 7.924578E+35 2.249758E+35
1.098491E+03 2.822544E+35 1.250138E+36 7.744889E+35 2.240703E+35
1.098255E+03 2.818406E+35 1.247806E+36 7.549153E+35 2.237904E+35
1.098020E+03 2.813663E+35 1.241791E+36 7.351228E+35 2.221846E+35
1.097785E+03 2.813261E+35 1.238203E+36 7.144198E+35 2.218198E+35
1.097550E+03 2.810350E+35 1.231364E+36 6.938974E+35 2.208434E+35
1.097315E+03 2.806689E+35 1.226488E+36 6.724919E+35 2.220514E+35
1.097081E+03 2.803966E+35 1.217506E+36 6.508441E+35 2.216316E+35
1.096846E+03 2.807290E+35 1.211546E+36 6.292331E+35 2.227697E+35
1.096611E+03 2.809753E+35 1.204371E+36 6.082244E+35 2.235050E+35
1.096377E+03 2.808803E+35 1.196425E+36 5.872458E+35 2.243537E+35
1.096143E+03 2.806595E+35 1.186883E+36 5.648927E+35 2.244650E+35
1.095908E+03 2.814734E+35 1.176639E+36 5.436166E+35 2.251565E+35
1.095674E+03 2.817484E+35 1.165046E+36 5.234141E+35 2.260527E+35
1.095440E+03 2.818974E+35 1.153002E+36 5.007600E+35 2.263846E+35
1.095206E+03 2.819386E+35 1.142656E+36 4.814601E+35 2.273102E+35
1.094972E+03 2.826757E+35 1.127333E+36 4.614398E+35 2.274268E+35
1.094739E+03 2.833634E+35 1.115258E+36 4.419649E+35 2.290299E+35
1.094505E+03 2.837687E+35 1.100005E+36 4.233307E+35 2.296859E+35
1.094271E+03 2.839769E+35 1.085560E+36 4.016140E+35 2.297520E+35
1.094038E+03 2.845318E+35 1.070706E+36 3.844258E+35 2.305464E+35
1.093805E+03 2.849999E+35 1.053634E+36 3.665027E+35 2.311843E+35
1.093571E+03 2.855810E+35 1.038906E+36 3.489120E+35 2.316654E+35
1.093338E+03 2.865288E+35 1.022963E+36 3.318922E+35 2.328825E+35
1.093105E+03 2.871365E+35 1.007054E+36 3.149406E+35 2.328368E+35
1.092872E+03 2.874066E+35 9.933086E+35 2.983635E+35 2.337130E+35
1.092639E+03 2.880756E+35 9.788221E+35 2.859678E+35 2.348879E+35
1.092407E+03 2.885071E+35 9.642352E+35 2.721187E+35 2.351519E+35
1.092174E+03 2.892247E+35 9.494827E+35 2.598363E+35 2.359474E+35
1.091941E+03 2.897959E+35 9.374673E+35 2.467737E+35 2.367846E+35
1.091709E+03 2.903117E+35 9.229394E+35 2.329539E+35 2.367955E+35
1.091477E+03 2.910068E+35 9.112892E+35 2.245127E+35 2.379826E+35
1.091244E+03 2.917961E+35 8.992498E+35 2.162128E+35 2.384769E+35
1.091012E+03 2.920173E+35 8.858420E+35 2.065920E+35 2.387718E+35
1.090780E+03 2.924465E+35 8.751654E+35 1.995470E+35 2.399695E+35
1.090548E+03 2.926457E+35 8.636520E+35 1.933443E+35 2.406479E+35
1.090316E+03 2.924321E+35 8.518209E+35 1.846267E+35 2.405148E+35
1.090085E+03 2.922461E+35 8.400625E+35 1.816711E+35 2.417000E+35
1.089853E+03 2.921901E+35 8.317871E+35 1.780664E+35 2.424902E+35
1.089621E+03 2.917354E+35 8.219182E+35 1.763512E+35 2.436321E+35
1.089390E+03 2.913726E+35 8.122781E+35 1.723442E+35 2.439096E+35
1.089159E+03 2.913840E+35 8.028818E+35 1.695795E+35 2.447690E+35
1.088927E+03 2.903416E+35 7.939742E+35 1.686653E+35 2.455834E+35
1.088696E+03 2.898472E+35 7.864122E+35 1.713313E+35 2.464442E+35
1.088465E+03 2.886773E+35 7.787193E+35 1.729242E+35 2.471753E+35
1.088234E+03 2.878802E+35 7.705343E+35 1.730877E+35 2.471143E+35
1.088003E+03 2.865483E+35 7.621876E+35 1.752955E+35 2.483579E+35
1.087772E+03 2.853530E+35 7.561673E+35 1.772923E+35 2.486119E+35
1.087542E+03 2.847208E+35 7.475247E+35 1.798157E+35 2.498590E+35
1.087311E+03 2.837002E+35 7.408026E+35 1.812711E+35 2.505522E+35
1.087081E+03 2.824851E+35 7.307933E+35 1.817153E+35 2.505732E+35
1.086850E+03 2.814564E+35 7.246739E+35 1.839316E+35 2.518795E+35
1.086620E+03 2.806099E+35 7.161964E+35 1.858169E+35 2.526222E+35
1.086390E+03 2.795180E+35 7.096158E+35 1.891411E+35 2.536481E+35
1.086160E+03 2.785620E+35 7.018745E+35 1.926910E+35 2.546820E+35
1.085930E+03 2.775574E+35 6.946319E+35 1.967978E+35 2.553121E+35
1.085700E+03 2.764087E+35 6.870484E+35 1.991333E+35 2.563278E+35
1.085470E+03 2.752715E+35 6.801819E+35 2.032037E+35 2.582914E+35
1.085240E+03 2.739706E+35 6.725362E+35 2.022050E+35 2.582284E+35
1.085011E+03 2.720503E+35 6.654806E+35 2.049189E+35 2.599277E+35
1.084781E+03 2.698795E+35 6.577986E+35 2.089254E+35 2.610141E+35
1.084552E+03 2.684096E+35 6.506990E+35 2.117890E+35 2.623835E+35
1.084322E+03 2.667779E+35 6.432332E+35 2.151852E+35 2.641983E+35
1.084093E+03 2.650641E+35 6.368279E+35 2.181304E+35 2.648610E+35
1.083864E+03 2.636390E+35 6.291163E+35 2.218792E+35 2.661253E+35
1.083635E+03 2.620723E+35 6.212642E+35 2.243631E+35 2.678167E+35
1.083406E+03 2.608286E+35 6.139751E+35 2.272343E+35 2.689017E+35
1.083177E+03 2.592321E+35 6.078736E+35 2.313924E+35 2.701673E+35
1.082948E+03 2.580465E+35 6.011148E+35 2.337155E+35 2.717586E+35
1.082720E+03 2.562522E+35 5.944057E+35 2.372788E+35 2.733857E+35
1.082491E+03 2.545483E+35 5.876675E+35 2.415777E+35 2.743556E+35
1.082263E+03 2.533748E+35 5.806900E+35 2.429726E+35 2.753371E+35
1.082034E+03 2.521060E+35 5.744567E+35 2.475901E+35 2.778301E+35
1.081806E+03 2.504376E+35 5.678680E+35 2.516640E+35 2.792499E+35
1.081578E+03 2.494074E+35 5.615323E+35 2.544946E+35 2.801443E+35
1.081350E+03 2.482349E+35 5.559095E+35 2.586406E+35 2.825243E+35
1.081122E+03 2.465698E+35 5.492960E+35 2.602831E+35 2.833324E+35
1.080894E+03 2.453954E+35 5.446296E+35 2.699603E+35 2.853756E+35
1.080666E+03 2.439320E+35 5.398158E+35 2.740729E+35 2.869003E+35
1.080439E+03 2.428562E+35 5.349683E+35 2.759937E+35 2.890220E+35
1.080211E+03 2.410010E+35 5.293727E+35 2.805030E+35 2.902691E+35
1.079984E+03 2.397656E+35 5.238129E+35 2.817918E+35 2.912613E+35
1.079756E+03 2.387224E+35 5.202139E+35 2.868321E+35 2.934241E+35
1.079529E+03 2.374097E+35 5.156145E+35 2.894471E+35 2.942846E+35
1.079302E+03 2.358311E+35 5.124657E+35 2.932753E+35 2.953801E+35
1.079075E+03 2.351124E+35 5.089691E+35 2.996836E+35 2.976919E+35
1.078848E+03 2.337147E+35 5.042197E+35 3.038848E+35 2.986623E+35
1.078621E+03 2.324822E+35 5.024183E+35 3.068076E+35 3.001280E+35
1.078394E+03 2.315912E+35 4.993357E+35 3.102491E+35 3.017491E+35
1.078167E+03 2.303460E+35 4.970315E+35 3.133792E+35 3.023764E+35
1.077940E+03 2.290930E+35 4.950565E+35 3.216694E+35 3.048730E+35
1.077714E+03 2.283668E+35 4.916694E+35 3.243850E+35 3.063178E+35
1.077488E+03 2.270915E+35 4.904066E+35 3.280419E+35 3.067201E+35
1.077261E+03 2.257107E+35 4.882366E+35 3.320113E+35 3.078434E+35
1.077035E+03 2.250560E+35 4.869558E+35 3.405633E+35 3.097631E+35
1.076809E+03 2.240638E+35 4.853295E+35 3.428339E+35 3.102937E+35
1.076583E+03 2.227069E+35 4.848912E+35 3.456770E+35 3.115813E+35
1.076357E+03 2.217993E+35 4.850943E+35 3.539174E+35 3.139036E+35
1.076131E+03 2.212872E+35 4.846291E+35 3.574214E+35 3.146812E+35
1.075905E+03 2.201002E+35 4.825824E+35 3.599340E+35 3.155533E+35
1.075679E+03 2.190538E+35 4.842448E+35 3.689778E+35 3.178073E+35
1.075454E+03 2.181283E+35 4.851401E+35 3.722054E+35 3.186886E+35
1.075228E+03 2.174396E+35 4.851730E+35 3.783575E+35 3.202981E+35
1.075003E+03 2.164737E+35 4.875557E+35 3.825615E+35 3.212509E+35
1.074778E+03 2.155416E+35 4.871608E+35 3.853612E+35 3.224255E+35
1.074552E+03 2.147104E+35 4.888499E+35 3.915969E+35 3.238101E+35
1.074327E+03 2.139167E+35 4.899796E+35 3.950660E+35 3.253801E+35
1.074102E+03 2.130216E+35 4.928368E+35 4.012174E+35 3.257547E+35
1.073877E+03 2.123530E+35 4.930861E+35 4.028546E+35 3.274427E+35
1.073653E+03 2.117334E+35 4.951203E+35 4.106157E+35 3.283424E+35
1.073428E+03 2.110486E+35 4.969166E+35 4.138563E+35 3.299835E+35
1.073203E+03 2.103202E+35 4.990678E+35 4.184148E+35 3.309661E+35
1.072979E+03 2.095343E+35 5.000431E+35 4.222625E+35 3.324150E+35
1.072754E+03 2.091163E+35 5.019268E+35 4.269563E+35 3.339277E+35
1.072530E+03 2.083909E+35 5.038111E+35 4.277269E+35 3.349478E+35
1.072306E+03 2.074698E+35 5.047652E+35 4.363860E+35 3.357705E+35
1.072081E+03 2.070315E+35 5.077321E+35 4.423739E+35 3.375446E+35
1.071857E+03 2.062542E+35 5.083848E+35 4.433530E+35 3.386059E+35
1.071633E+03 2.056754E+35 5.107776E+35 4.494568E+35 3.400373E+35
1.071409E+03 2.048859E+35 5.122123E+35 4.553548E+35 3.413326E+35
1.071186E+03 2.044158E+35 5.133327E+35 4.558537E+35 3.418258E+35
1.070962E+03 2.037294E+35 5.157282E+35 4.617195E+35 3.435374E+35
1.070738E+03 2.032920E+35 5.177030E+35 4.682804E+35 3.447411E+35
1.070515E+03 2.027398E+35 5.184503E+35 4.693345E+35 3.457844E+35
1.070291E+03 2.019825E+35 5.212895E+35 4.754076E+35 3.478364E+35
1.070068E+03 2.014515E+35 5.228762E+35 4.802470E+35 3.486310E+35
1.069845E+03 2.009146E+35 5.243839E+35 4.847522E+35 3.500859E+35
1.069622E+03 2.006538E+35 5.258973E+35 4.866805E+35 3.513382E+35
1.069399E+03 2.001176E+35 5.281286E+35 4.918254E+35 3.527869E+35
1.069176E+03 1.995563E+35 5.300915E+35 4.943967E+35 3.535324E+35
1.068953E+03 1.994579E+35 5.313380E+35 4.986732E+35 3.547471E+35
1.068730E+03 1.989810E+35 5.336119E+35 5.035361E+35 3.569727E+35
1.068507E+03 1.984344E+35 5.353971E+35 5.078191E+35 3.574155E+35
1.068285E+03 1.982304E+35 5.373025E+35 5.097105E+35 3.593763E+35
1.068062E+03 1.981137E+35 5.388477E+35 5.147959E+35 3.602389E+35
1.067840E+03 1.975903E+35 5.407148E+35 5.185853E+35 3.627709E+35
1.067618E+03 1.973815E+35 5.436128E+35 5.213983E+35 3.635226E+35
1.067395E+03 1.969884E+35 5.456254E+35 5.249863E+35 3.646864E+35
1.067173E+03 1.971335E+35 5.470895E+35 5.274024E+35 3.662614E+35
1.066951E+03 1.969325E+35 5.482060E+35 5.314523E+35 3.676533E+35
1.066729E+03 1.966928E+35 5.495901E+35 5.351710E+35 3.683740E+35
1.066507E+03 1.963123E+35 5.525896E+35 5.391402E+35 3.694254E+35
1.066286E+03 1.963790E+35 5.544888E+35 5.413232E+35 3.713254E+35
1.066064E+03 1.963171E+35 5.557807E+35 5.431163E+35 3.722196E+35
1.065842E+03 1.961435E+35 5.575833E+35 5.478285E+35 3.735721E+35
1.065621E+03 1.961299E+35 5.590302E+35 5.511535E+35 3.753661E+35
1.065400E+03 1.959445E+35 5.617384E+35 5.545078E+35 3.762213E+35
1.065178E+03 1.956730E+35 5.625303E+35 5.573960E+35 3.775720E+35
1.064957E+03 1.955695E+35 5.651302E+35 5.623731E+35 3.796460E+35
1.064736E+03 1.952821E+35 5.673806E+35 5.611474E+35 3.803624E+35
1.064515E+03 1.951655E+35 5.682706E+35 5.667845E+35 3.815939E+35
1.064294E+03 1.949018E+35 5.706034E+35 5.686580E+35 3.823827E+35
1.064073E+03 1.946898E+35 5.733753E+35 5.702791E+35 3.842976E+35
1.063852E+03 1.942143E+35 5.749693E+35 5.737358E+35 3.862210E+35
1.063632E+03 1.942526E+35 5.759285E+35 5.761295E+35 3.865834E+35
1.063411E+03 1.939580E+35 5.782871E+35 5.798112E+35 3.879075E+35
1.063191E+03 1.934069E+35 5.794722E+35 5.811572E+35 3.897043E+35
1.062970E+03 1.929865E+35 5.822494E+35 5.850207E+35 3.908989E+35
1.062750E+03 1.926027E+35 5.851545E+35 5.877071E+35 3.920032E+35
1.062530E+03 1.921795E+35 5.866424E+35 5.891250E+35 3.936045E+35
1.062310E+03 1.917239E+35 5.880105E+35 5.919102E+35 3.951722E+35
1.062090E+03 1.915093E+35 5.899181E+35 5.949027E+35 3.960793E+35
1.061870E+03 1.907938E+35 5.921475E+35 5.966381E+35 3.979046E+35
1.061650E+03 1.904301E+35 5.941049E+35 5.987100E+35 3.987923E+35
1.061430E+03 1.902253E+35 5.959293E+35 6.036439E+35 4.007226E+35
1.061211E+03 1.894979E+35 5.978984E+35 6.026158E+35 4.013897E+35
1.060991E+03 1.890755E+35 6.007554E+35 6.068430E+35 4.034217E+35
1.060772E+03 1.884320E+35 6.029154E+35 6.092755E+35 4.046306E+35
1.060552E+03 1.879837E+35 6.045208E+35 6.118232E+35 4.052570E+35
1.060333E+03 1.871621E+35 6.067630E+35 6.127300E+35 4.069816E+35
1.060114E+03 1.865545E+35 6.085153E+35 6.160348E+35 4.082133E+35
1.059895E+03 1.857544E+35 6.100236E+35 6.176307E+35 4.096959E+35
1.059676E+03 1.851654E+35 6.124699E+35 6.203685E+35 4.107644E+35
1.059457E+03 1.843070E+35 6.144109E+35 6.222124E+35 4.125281E+35
1.059238E+03 1.836011E+35 6.167460E+35 6.251990E+35 4.135181E+35
1.059019E+03 1.825867E+35 6.189448E+35 6.258604E+35 4.150413E+35
1.058800E+03 1.817280E+35 6.207036E+35 6.300043E+35 4.159259E+35
1.058582E+03 1.806850E+35 6.229922E+35 6.313206E+35 4.172472E+35
1.058363E+03 1.796333E+35 6.247768E+35 6.325583E+35 4.183886E+35
1.058145E+03 1.784243E+35 6.267691E+35 6.352475E+35 4.200843E+35
1.057927E+03 1.775315E+35 6.286189E+35 6.371150E+35 4.220680E+35
1.057709E+03 1.763623E+35 6.309941E+35 6.387748E+35 4.231006E+35
1.057490E+03 1.755670E+35 6.333315E+35 6.432165E+35 4.242869E+35
1.057272E+03 1.751114E+35 6.352979E+35 6.443383E+35 4.268498E+35
1.057055E+03 1.746539E+35 6.369989E+35 6.453693E+35 4.273183E+35
1.056837E+03 1.743711E+35 6.397860E+35 6.483211E+35 4.278998E+35
1.056619E+03 1.738486E+35 6.412883E+35 6.505694E+35 4.299765E+35
1.056401E+03 1.733021E+35 6.438040E+35 6.529754E+35 4.312356E+35
1.056184E+03 1.727456E+35 6.456261E+35 6.551849E+35 4.324357E+35
1.055966E+03 1.723212E+35 6.480610E+35 6.565579E+35 4.333604E+35
1.055749E+03 1.713971E+35 6.499098E+35 6.591373E+35 4.354603E+35
1.055532E+03 1.709964E+35 6.520790E+35 6.602970E+35 4.367264E+35
1.055314E+03 1.703474E+35 6.543953E+35 6.634222E+35 4.379031E+35
1.055097E+03 1.697419E+35 6.564976E+35 6.644321E+35 4.400009E+35
1.054880E+03 1.688448E+35 6.590984E+35 6.677709E+35 4.419884E+35
1.054663E+03 1.678577E+35 6.612154E+35 6.694507E+35 4.427273E+35
1.054446E+03 1.666705E+35 6.635139E+35 6.716851E+35 4.441419E+35
1.054230E+03 1.655842E+35 6.653453E+35 6.735972E+35 4.451824E+35
1.054013E+03 1.644927E+35 6.676431E+35 6.753872E+35 4.467797E+35
1.053796E+03 1.637480E+35 6.697512E+35 6.778382E+35 4.481571E+35
1.053580E+03 1.631581E+35 6.721983E+35 6.803097E+35 4.494538E+35
1.053363E+03 1.630547E+35 6.745313E+35 6.819403E+35 4.512461E+35
1.053147E+03 1.624534E+35 6.761956E+35 6.832263E+35 4.526753E+35
1.052931E+03 1.621692E+35 6.787959E+35 6.853191E+35 4.546307E+35
1.052715E+03 1.616628E+35 6.811593E+35 6.880490E+35 4.554626E+35
1.052499E+03 1.611121E+35 6.834668E+35 6.906448E+35 4.573415E+35
1.052283E+03 1.606965E+35 6.855557E+35 6.927403E+35 4.574386E+35
1.052067E+03 1.600361E+35 6.886464E+35 6.949478E+35 4.591754E+35
1.051851E+03 1.594663E+35 6.913462E+35 6.965583E+35 4.605557E+35
1.051635E+03 1.589349E+35 6.929071E+35 6.982959E+35 4.609826E+35
1.051420E+03 1.582465E+35 6.949776E+35 7.005351E+35 4.627079E+35
1.051204E+03 1.571916E+35 6.945674E+35 7.007335E+35 4.628988E+35
1.050989E+03 1.559977E+35 6.940734E+35 7.029710E+35 4.624564E+35
1.050773E+03 1.547741E+35 6.927445E+35 7.028674E+35 4.618367E+35
1.050558E+03 1.535504E+35 6.926666E+35 7.045448E+35 4.618175E+35
1.050343E+03 1.523722E+35 6.925913E+35 7.054010E+35 4.614252E+35
1.050128E+03 1.510466E+35 6.918266E+35 7.062863E+35 4.610390E+35
1.049913E+03 1.498659E+35 6.923279E+35 7.065715E+35 4.607036E+35
1.049698E+03 1.486577E+35 6.913680E+35 7.084919E+35 4.613949E+35
1.049483E+03 1.475005E+35 6.910677E+35 7.085513E+35 4.602336E+35
1.049268E+03 1.464145E+35 6.902607E+35 7.073564E+35 4.593407E+35
1.049054E+03 1.453145E+35 6.899649E+35 7.069068E+35 4.594571E+35
1.048839E+03 1.441756E+35 6.895866E+35 7.059798E+35 4.588610E+35
1.048625E+03 1.431065E+35 6.889950E+35 7.060707E+35 4.585957E+35
1.048410E+03 1.418547E+35 6.882197E+35 7.051137E+35 4.585733E+35
1.048196E+03 1.404491E+35 6.873151E+35 7.030015E+35 4.580147E+35
1.047982E+03 1.392352E+35 6.864920E+35 7.006883E+35 4.580647E+35
1.047768E+03 1.379543E+35 6.859243E+35 6.992755E+35 4.571923E+35
1.047554E+03 1.365591E+35 6.857362E+35 6.959165E+35 4.562938E+35
1.047340E+03 1.354527E+35 6.852561E+35 6.930434E+35 4.563203E+35
1.047126E+03 1.343885E+35 6.851790E+35 6.870913E+35 4.556944E+35
1.046912E+03 1.331488E+35 6.838691E+35 6.816736E+35 4.551570E+35
1.046698E+03 1.319658E+35 6.831375E+35 6.742688E+35 4.549451E+35
1.046485E+03 1.308014E+35 6.824652E+35 6.689112E+35 4.537657E+35
1.046271E+03 1.296873E+35 6.822362E+35 6.622999E+35 4.530171E+35
1.046058E+03 1.283681E+35 6.818511E+35 6.517350E+35 4.522389E+35
1.045845E+03 1.272203E+35 6.806005E+35 6.431490E+35 4.509745E+35
1.045631E+03 1.261712E+35 6.795272E+35 6.326592E+35 4.498826E+35
1.045418E+03 1.251051E+35 6.794830E+35 6.215791E+35 4.494215E+35
1.045205E+03 1.239430E+35 6.789702E+35 6.115227E+35 4.480808E+35
1.044992E+03 1.230488E+35 6.787366E+35 6.003368E+35 4.469748E+35
1.044779E+03 1.219903E+35 6.782784E+35 5.885377E+35 4.463989E+35
1.044566E+03 1.210393E+35 6.779385E+35 5.775227E+35 4.453668E+35
1.044354E+03 1.200915E+35 6.772974E+35 5.640850E+35 4.442049E+35
1.044141E+03 1.190880E+35 6.773942E+35 5.517448E+35 4.430411E+35
1.043929E+03 1.184307E+35 6.772083E+35 5.384866E+35 4.416509E+35
1.043716E+03 1.175870E+35 6.770661E+35 5.255708E+35 4.408920E+35
1.043504E+03 1.167069E+35 6.765350E+35 5.128394E+35 4.399269E+35
1.043291E+03 1.157280E+35 6.760852E+35 5.019066E+35 4.390363E+35
1.043079E+03 1.147209E+35 6.766030E+35 4.890632E+35 4.377326E+35
1.042867E+03 1.135339E+35 6.764695E+35 4.781742E+35 4.368690E+35
1.042655E+03 1.124395E+35 6.762956E+35 4.671351E+35 4.354605E+35
1.042443E+03 1.114958E+35 6.756917E+35 4.551785E+35 4.339101E+35
1.042231E+03 1.106319E+35 6.758183E+35 4.440486E+35 4.327818E+35
1.042019E+03 1.096446E+35 6.756149E+35 4.333264E+35 4.302864E+35
1.041808E+03 1.085273E+35 6.759652E+35 4.234043E+35 4.286316E+35
1.041596E+03 1.073896E+35 6.747422E+35 4.131527E+35 4.265930E+35
1.041385E+03 1.063199E+35 6.745313E+35 4.049931E+35 4.252849E+35
1.041173E+03 1.052894E+35 6.737422E+35 3.960813E+35 4.238985E+35
1.040962E+03 1.043387E+35 6.726581E+35 3.889909E+35 4.218572E+35
1.040751E+03 1.033364E+35 6.725478E+35 3.833050E+35 4.195451E+35
1.040539E+03 1.022995E+35 6.722015E+35 3.770090E+35 4.179413E+35
1.040328E+03 1.013267E+35 6.714552E+35 3.706488E+35 4.157440E+35
1.040117E+03 1.001646E+35 6.705423E+35 3.649206E+35 4.145797E+35
1.039906E+03 9.907684E+34 6.701258E+35 3.606760E+35 4.129942E+35
1.039696E+03 9.790654E+34 6.701841E+35 3.591323E+35 4.107266E+35
1.039485E+03 9.661422E+34 6.689340E+35 3.580057E+35 4.082056E+35
1.039274E+03 9.546844E+34 6.690644E+35 3.559650E+35 4.056497E+35
1.039064E+03 9.426837E+34 6.687474E+35 3.543481E+35 4.030607E+35
1.038853E+03 9.313067E+34 6.676569E+35 3.537894E+35 3.999229E+35
1.038643E+03 9.198883E+34 6.677707E+35 3.530061E+35 3.974593E+35
1.038432E+03 9.090968E+34 6.671083E+35 3.524728E+35 3.943316E+35
1.038222E+03 8.976510E+34 6.655818E+35 3.516227E+35 3.906684E+35
1.038012E+03 8.865460E+34 6.651804E+35 3.521831E+35 3.870307E+35
1.037802E+03 8.744763E+34 6.645294E+35 3.518474E+35 3.834663E+35
