#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7 ni8 ni9
1.7416e+04 7.6842e-07 9.9861e-01 1.3921e-03 6.3317e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 7.3225e-07 9.9896e-01 1.0367e-03 1.9340e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 7.8877e-07 9.9940e-01 6.0329e-04 2.9119e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 7.6723e-07 9.9957e-01 4.3319e-04 8.0693e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 5.8275e-07 9.9946e-01 5.4380e-04 1.1718e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 9.6601e-07 9.9991e-01 8.4376e-05 2.7223e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 9.8684e-07 9.9995e-01 5.1961e-05 4.6658e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 9.1653e-07 9.9996e-01 3.9114e-05 1.4334e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 8.9772e-07 9.9998e-01 2.3985e-05 2.2572e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 8.4655e-07 9.9998e-01 1.7613e-05 6.5065e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 6.8924e-08 9.9252e-01 7.4823e-03 5.3085e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 2.1200e-07 9.9960e-01 4.0295e-04 6.7390e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 6.8193e-07 9.9999e-01 1.1201e-05 8.4382e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 6.8733e-07 9.9999e-01 7.9436e-06 2.4005e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 7.2423e-07 9.9999e-01 5.2114e-06 5.5258e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 7.5621e-07 1.0000e+00 3.0180e-06 7.9114e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 6.4696e-07 1.0000e+00 2.0865e-06 1.5577e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 5.0730e-07 1.0000e+00 1.6024e-06 3.9071e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 5.7754e-07 1.0000e+00 5.4407e-07 9.1102e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 5.3128e-07 1.0000e+00 3.5222e-07 1.6003e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 4.9145e-07 1.0000e+00 2.7429e-07 5.6026e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 4.8461e-07 1.0000e+00 1.8426e-07 1.2692e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 3.9400e-07 1.0000e+00 1.7726e-07 7.7887e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 3.6855e-07 1.0000e+00 1.1784e-07 1.5572e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 2.6902e-07 1.0000e+00 1.4124e-07 1.7897e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 3.3217e-07 1.0000e+00 5.1283e-08 6.1989e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 3.9187e-07 1.0000e+00 2.1042e-08 3.1236e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 3.1007e-07 1.0000e+00 2.2317e-08 2.6260e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 4.8140e-07 1.0000e+00 4.7831e-09 1.9450e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 3.2249e-07 1.0000e+00 7.6661e-09 5.6220e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 4.2972e-07 1.0000e+00 2.3547e-09 1.2051e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 7.1580e-08 1.0000e+00 1.0148e-07 5.8857e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.3540e-07 1.0000e+00 3.8268e-09 2.6344e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 3.6225e-07 1.0000e+00 8.2691e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 9.5610e-08 1.0000e+00 1.2532e-08 4.5332e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 2.8609e-07 1.0000e+00 5.7355e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.8557e-07 1.0000e+00 1.0538e-09 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 2.2506e-07 1.0000e+00 4.2292e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.6378e-07 1.0000e+00 6.0809e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.1605e-07 1.0000e+00 9.4675e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.3006e-07 1.0000e+00 5.0229e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.4125e-07 1.0000e+00 2.9556e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 2.7745e-08 1.0000e+00 1.0533e-08 3.1109e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 7.1359e-08 1.0000e+00 9.0256e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 4.5033e-08 1.0000e+00 2.1863e-09 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 3.3530e-08 1.0000e+00 3.7129e-09 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 3.7640e-07 1.0000e+00 6.9451e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 7.1300e-08 1.0000e+00 5.7374e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 4.4154e-08 1.0000e+00 1.7277e-09 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 7.2895e-08 1.0000e+00 5.6396e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.7318e-08 1.0000e+00 2.2447e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.7270e-09 1.0000e+00 3.6912e-07 2.9478e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 21.5679
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7 ni8 ni9
4.4010e+02 2.6538e-24 4.1614e-13 1.2896e-04 9.9115e-01 8.7258e-03 1.5846e-11 1.9597e-28 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 2.4939e-18 4.0416e-09 1.2797e-02 9.8712e-01 8.5544e-05 1.4976e-15 1.7316e-34 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 2.1078e-18 3.4864e-09 1.1613e-02 9.8829e-01 9.9472e-05 2.1377e-15 3.2910e-34 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 1.7825e-18 3.0080e-09 1.0538e-02 9.8935e-01 1.1567e-04 3.0528e-15 6.2614e-34 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 1.5069e-18 2.5947e-09 9.5606e-03 9.9030e-01 1.3451e-04 4.3602e-15 1.1916e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 1.4850e-18 2.5623e-09 9.4833e-03 9.9038e-01 1.3618e-04 4.4881e-15 1.2551e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 1.3068e-18 2.2876e-09 8.7968e-03 9.9105e-01 1.5308e-04 5.9211e-15 2.0714e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 1.2081e-18 2.1317e-09 8.3915e-03 9.9144e-01 1.6486e-04 7.0600e-15 2.8494e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 1.1544e-18 2.0394e-09 8.1330e-03 9.9169e-01 1.7362e-04 7.9998e-15 3.5850e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 1.1066e-18 1.9425e-09 7.8310e-03 9.9198e-01 1.8581e-04 9.4549e-15 4.9010e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 1.0872e-18 1.8796e-09 7.5969e-03 9.9221e-01 1.9751e-04 1.1034e-14 6.5857e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 1.0039e-18 1.7482e-09 7.2342e-03 9.9255e-01 2.1340e-04 1.3269e-14 9.2071e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 8.5017e-19 1.5347e-09 6.6925e-03 9.9307e-01 2.3746e-04 1.6924e-14 1.4066e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 7.5228e-19 1.3872e-09 6.2820e-03 9.9346e-01 2.6037e-04 2.0963e-14 2.0567e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 6.7473e-19 1.2634e-09 5.9133e-03 9.9380e-01 2.8524e-04 2.5979e-14 3.0222e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 6.1097e-19 1.1664e-09 5.6307e-03 9.9406e-01 3.0569e-04 3.0472e-14 4.0020e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 5.6071e-19 1.0892e-09 5.4011e-03 9.9427e-01 3.2402e-04 3.4831e-14 5.0596e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 4.9174e-19 9.8657e-10 5.1021e-03 9.9455e-01 3.4889e-04 4.1093e-14 6.7114e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 4.1477e-19 8.8101e-10 4.8228e-03 9.9481e-01 3.6917e-04 4.5982e-14 7.9376e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 3.6634e-19 8.2110e-10 4.6943e-03 9.9493e-01 3.7275e-04 4.5993e-14 7.6513e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 3.6445e-19 8.4061e-10 4.8350e-03 9.9482e-01 3.4816e-04 3.8495e-14 5.4024e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 4.0029e-19 9.3224e-10 5.2308e-03 9.9447e-01 3.0328e-04 2.7432e-14 2.8726e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 4.6550e-19 1.0962e-09 5.9058e-03 9.9385e-01 2.4572e-04 1.6390e-14 1.1024e-32 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 5.4203e-19 1.3230e-09 6.8689e-03 9.9294e-01 1.8628e-04 8.2478e-15 3.0289e-33 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 6.3444e-19 1.6371e-09 8.2030e-03 9.9166e-01 1.3329e-04 3.5786e-15 6.2417e-34 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 7.7766e-19 2.1256e-09 1.0149e-02 9.8976e-01 8.9656e-05 1.3365e-15 9.7343e-35 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 9.3497e-19 2.7568e-09 1.2646e-02 9.8729e-01 5.8796e-05 4.6608e-16 1.3199e-35 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 9.8060e-19 3.2612e-09 1.5041e-02 9.8492e-01 4.0456e-05 1.7918e-16 2.0751e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 1.3304e-18 4.5692e-09 1.9427e-02 9.8055e-01 2.5587e-05 5.8467e-17 2.5638e-37 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 2.7228e-18 8.5182e-09 2.9124e-02 9.7086e-01 1.3526e-05 1.3127e-17 1.7377e-38 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 5.3744e-18 1.5787e-08 4.4001e-02 9.5599e-01 6.8164e-06 2.6102e-18 9.2376e-40 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 8.2478e-18 2.5125e-08 6.2185e-02 9.3781e-01 3.5564e-06 5.4400e-19 5.0021e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 1.2620e-17 4.0154e-08 8.8235e-02 9.1176e-01 1.7903e-06 1.0493e-19 2.3486e-42 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 2.3247e-17 7.2787e-08 1.3277e-01 8.6723e-01 8.0162e-07 1.6115e-20 7.7071e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 4.8034e-17 1.4490e-07 2.0939e-01 7.9061e-01 3.0036e-07 1.7207e-21 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 1.0626e-16 3.0547e-07 3.3513e-01 6.6487e-01 8.9076e-08 1.1729e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 2.9386e-16 7.5990e-07 5.5420e-01 4.4580e-01 1.4169e-08 2.4900e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 8.4522e-16 1.8978e-06 8.0545e-01 1.9455e-01 9.0516e-10 1.0774e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 2.2438e-15 4.2736e-06 9.4707e-01 5.2927e-02 2.3500e-11 1.0325e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 6.9276e-15 1.0042e-05 9.9013e-01 9.8600e-03 2.8754e-13 2.8446e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 2.8479e-14 2.7389e-05 9.9863e-01 1.3382e-03 1.7376e-15 2.3364e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 1.2954e-13 7.9525e-05 9.9976e-01 1.5701e-04 7.3097e-18 9.8862e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 5.2869e-13 2.1541e-04 9.9976e-01 2.0542e-05 3.9920e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 2.3748e-12 6.2028e-04 9.9938e-01 2.3922e-06 1.6213e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 1.1290e-11 1.8929e-03 9.9811e-01 2.3454e-07 4.1095e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 5.1633e-11 5.7944e-03 9.9421e-01 2.0892e-08 7.7878e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 2.0504e-10 1.6393e-02 9.8361e-01 2.0210e-09 1.7790e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 7.7104e-10 4.3978e-02 9.5602e-01 2.1188e-10 5.1911e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 2.9688e-09 1.1739e-01 8.8261e-01 1.9565e-11 1.1938e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 9.4628e-09 2.6869e-01 7.3131e-01 1.7347e-12 2.8820e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 2.0015e-08 4.4924e-01 5.5076e-01 2.1699e-13 1.9488e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 4.0185e-08 6.3833e-01 3.6167e-01 3.0980e-14 2.5868e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 8.8622e-08 8.2118e-01 1.7882e-01 2.8179e-15 1.8217e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.0619e-07 9.3716e-01 6.2844e-02 1.3428e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 3.5921e-07 9.7628e-01 2.3719e-02 7.6125e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 5.0098e-07 9.8830e-01 1.1703e-02 9.1063e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 6.1424e-07 9.9340e-01 6.6005e-03 1.4844e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.3338e-07 9.9504e-01 4.9570e-03 5.3166e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 6.5978e-07 9.9615e-01 3.8506e-03 2.2063e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 6.9654e-07 9.9702e-01 2.9781e-03 9.2324e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 7.8330e-07 9.9798e-01 2.0174e-03 2.6271e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 7.8744e-07 9.9823e-01 1.7739e-03 1.6373e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 8.3372e-07 9.9866e-01 1.3400e-03 6.3238e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 8.9358e-07 9.9911e-01 8.8673e-04 1.5228e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 9.3630e-07 9.9948e-01 5.1435e-04 2.1600e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0048e-06 9.9971e-01 2.9320e-04 3.0002e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.2162e-06 9.9989e-01 1.1035e-04 1.0964e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.1251e-06 9.9992e-01 8.0924e-05 3.0274e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0031e-06 9.9993e-01 6.8095e-05 1.3097e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0259e-06 9.9996e-01 4.1539e-05 2.1724e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 8.9887e-07 9.9996e-01 3.7466e-05 1.1819e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 7.2093e-07 9.9996e-01 4.2834e-05 1.3322e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 5.8582e-07 9.9995e-01 4.9505e-05 1.5986e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.1850e-06 9.9999e-01 3.8695e-06 4.2368e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 6.0479e-07 9.9998e-01 2.0556e-05 6.5041e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 5.8898e-07 9.9998e-01 1.5608e-05 2.2442e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 7.1023e-07 9.9999e-01 6.5917e-06 1.2736e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 9.0607e-07 1.0000e+00 2.6712e-06 6.8448e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 9.0110e-07 1.0000e+00 1.7958e-06 1.5671e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 7.9003e-07 1.0000e+00 1.1814e-06 2.6806e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 5.5861e-07 1.0000e+00 1.1655e-06 1.4225e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 5.5160e-07 1.0000e+00 5.5724e-07 9.2096e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 4.8943e-07 1.0000e+00 3.9275e-07 2.0816e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 5.6423e-07 1.0000e+00 1.8203e-07 1.5652e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 5.4415e-07 1.0000e+00 1.2891e-07 4.1493e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 9.4862e-07 1.0000e+00 2.0357e-08 1.2037e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 6.1096e-07 1.0000e+00 3.2929e-08 3.3716e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 6.4419e-07 1.0000e+00 1.6536e-08 2.9519e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 4.5709e-07 1.0000e+00 2.2203e-08 4.9106e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 3.3767e-07 1.0000e+00 2.7446e-08 6.4517e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 3.2936e-07 1.0000e+00 1.7773e-08 1.2616e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.3407e-07 1.0000e+00 9.0118e-08 1.0809e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 2.2752e-07 1.0000e+00 1.6052e-08 4.7053e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
