#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
886.22 1.9317e-05 1.2084e-02 9.1286e-01 7.5033e-02
906.14 3.2224e-05 1.8586e-02 9.1261e-01 6.8767e-02
944.43 9.6796e-06 8.8446e-03 9.1593e-01 7.5214e-02
999.11 7.7935e-05 3.6944e-02 8.8344e-01 7.9541e-02
1060.83 1.7389e-05 1.2899e-02 9.0704e-01 8.0041e-02
1125.62 2.0623e-05 1.2505e-02 9.0944e-01 7.8035e-02
1194.38 1.0022e-05 4.8913e-03 9.1575e-01 7.9344e-02
1267.34 3.2788e-05 2.0285e-02 9.0288e-01 7.6799e-02
1344.75 4.9284e-05 2.5139e-02 8.9788e-01 7.6936e-02
1426.89 7.8899e-05 3.4403e-02 8.9248e-01 7.3038e-02
1514.05 3.0107e-05 2.1681e-02 9.0454e-01 7.3751e-02
1606.54 3.4762e-05 1.7602e-02 9.1127e-01 7.1096e-02
1704.67 1.7033e-05 1.0090e-02 9.1951e-01 7.0382e-02
1808.80 3.2428e-05 1.5762e-02 9.1361e-01 7.0599e-02
1919.29 2.2318e-05 1.1734e-02 9.1528e-01 7.2963e-02
2036.53 3.6607e-06 3.6658e-03 8.9502e-01 1.0131e-01
2160.92 6.2766e-06 6.4850e-03 9.1767e-01 7.5835e-02
2292.92 6.5249e-06 7.7591e-03 9.0742e-01 8.4815e-02
2432.98 3.0748e-07 8.1872e-04 8.7136e-01 1.2782e-01
2581.60 1.0024e-07 4.3715e-04 8.5996e-01 1.3960e-01
2739.29 2.2511e-07 1.0913e-03 8.8125e-01 1.1766e-01
2906.62 1.5551e-07 1.0061e-03 8.6564e-01 1.3335e-01
3084.17 1.3742e-07 1.1021e-03 8.3302e-01 1.6588e-01
3272.56 1.1382e-07 1.1297e-03 7.7569e-01 2.2318e-01
3472.46 8.5400e-08 1.1502e-03 7.0457e-01 2.9428e-01
3684.57 6.6546e-08 1.1821e-03 6.1232e-01 3.8650e-01
3909.64 5.7743e-08 1.2644e-03 5.6054e-01 4.3819e-01
4148.46 6.3776e-08 1.6529e-03 5.6764e-01 4.3071e-01
4401.86 5.7087e-08 1.7227e-03 6.0084e-01 3.9744e-01
4670.75 4.5912e-08 1.7417e-03 5.9704e-01 4.0122e-01
4956.05 1.9893e-08 1.1232e-03 4.8893e-01 5.0995e-01
5258.79 3.8349e-09 3.6200e-04 2.8726e-01 7.1237e-01
5580.02 1.0113e-09 1.4139e-04 1.3785e-01 8.6201e-01
5920.87 3.0595e-10 5.5953e-05 9.9252e-02 9.0069e-01
6282.54 1.5148e-10 3.3639e-05 7.4504e-02 9.2546e-01
6666.30 1.1452e-10 2.7304e-05 6.7830e-02 9.3214e-01
7073.50 9.8044e-11 2.3947e-05 6.8591e-02 9.3139e-01
7505.58 9.7227e-11 2.3706e-05 6.8470e-02 9.3151e-01
7964.05 1.1774e-10 2.6958e-05 7.6970e-02 9.2300e-01
8450.53 2.6939e-10 5.3059e-05 1.1881e-01 8.8114e-01
8966.72 7.5137e-10 1.1511e-04 1.9466e-01 8.0523e-01
9514.44 1.8659e-09 2.1995e-04 3.3409e-01 6.6569e-01
10095.62 5.0923e-09 4.4278e-04 4.5065e-01 5.4891e-01
10712.30 9.3565e-09 6.3640e-04 5.6723e-01 4.3214e-01
11366.65 1.4961e-08 8.8768e-04 6.3224e-01 3.6687e-01
12061.10 1.2368e-08 7.0136e-04 6.8594e-01 3.1336e-01
12793.43 9.6353e-09 5.2787e-04 6.7642e-01 3.2306e-01
13528.61 8.6253e-09 4.7315e-04 6.9956e-01 2.9997e-01
14194.74 8.2170e-09 4.5298e-04 6.9354e-01 3.0601e-01
14757.77 7.1782e-09 4.1384e-04 6.4826e-01 3.5133e-01
15240.48 1.5008e-08 7.3222e-04 6.0248e-01 3.9679e-01
15646.99 4.8233e-08 1.6554e-03 6.4185e-01 3.5649e-01
15960.30 3.1997e-07 7.2401e-03 6.4628e-01 3.4648e-01
16187.41 5.0199e-07 9.4033e-03 6.4071e-01 3.4989e-01
16354.17 8.6875e-07 1.4862e-02 5.8787e-01 3.9727e-01
16484.18 7.3344e-07 1.2388e-02 5.3674e-01 4.5087e-01
16593.12 2.9885e-07 6.2112e-03 6.1190e-01 3.8188e-01
16691.99 1.9426e-07 4.1774e-03 5.5767e-01 4.3815e-01
16788.59 1.6606e-07 3.7111e-03 5.7855e-01 4.1774e-01
16888.37 1.5515e-07 3.8397e-03 5.3519e-01 4.6097e-01
16998.79 1.3699e-07 3.5779e-03 4.2809e-01 5.6833e-01
17146.37 1.4665e-07 3.9350e-03 4.0001e-01 5.9606e-01
17415.23 9.4188e-08 2.9873e-03 3.9836e-01 5.9865e-01
17888.12 6.3189e-08 2.2210e-03 3.1373e-01 6.8405e-01
18532.37 5.6873e-08 2.0746e-03 2.9886e-01 6.9906e-01
19260.76 4.3600e-08 1.5677e-03 2.5463e-01 7.4381e-01
20034.10 2.9019e-08 1.1799e-03 1.9610e-01 8.0272e-01
20838.00 1.6867e-08 7.8626e-04 2.0610e-01 7.9312e-01
21647.97 1.3240e-08 5.7898e-04 1.4967e-01 8.4975e-01
22447.94 6.4699e-09 3.3545e-04 9.5376e-02 9.0429e-01
23245.88 6.9775e-09 3.9162e-04 1.3897e-01 8.6064e-01
24052.47 2.3995e-09 1.6219e-04 1.0063e-01 8.9921e-01
24867.72 2.0887e-09 1.5638e-04 1.9987e-01 7.9997e-01
25698.86 1.4375e-09 1.1083e-04 2.3781e-01 7.6208e-01
26587.16 1.1549e-09 9.4742e-05 1.8153e-01 8.1837e-01
27637.54 5.0108e-10 4.9755e-05 3.1181e-01 6.8814e-01
28986.97 3.0993e-10 3.2557e-05 2.7906e-01 7.2091e-01
#TIME: 292.79
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
440.10 5.3412e-05 2.0713e-02 9.0485e-01 7.4387e-02
886.22 3.6285e-05 1.1272e-02 9.1533e-01 7.3361e-02
906.14 1.4074e-03 8.1640e-02 8.4122e-01 7.5736e-02
944.43 1.9836e-05 1.2953e-02 9.1699e-01 7.0032e-02
999.11 2.9719e-05 1.9879e-02 9.0075e-01 7.9344e-02
1060.83 3.0497e-05 1.6418e-02 9.0907e-01 7.4482e-02
1125.62 3.0784e-05 2.3029e-02 9.0415e-01 7.2788e-02
1194.38 4.1444e-05 2.6141e-02 9.0322e-01 7.0599e-02
1267.34 3.0747e-05 1.8066e-02 9.0827e-01 7.3631e-02
1344.75 2.9134e-05 1.7532e-02 9.1305e-01 6.9389e-02
1426.89 3.0640e-05 1.6835e-02 9.0983e-01 7.3303e-02
1514.05 2.7067e-05 1.6189e-02 9.1264e-01 7.1143e-02
1606.54 2.9655e-05 1.7446e-02 9.1437e-01 6.8160e-02
1704.67 6.1210e-06 4.8345e-03 9.0615e-01 8.9007e-02
1808.80 1.0536e-05 7.7682e-03 9.0150e-01 9.0716e-02
1919.29 4.8470e-06 3.7027e-03 8.9854e-01 9.7754e-02
2036.53 2.2969e-05 1.7150e-02 9.0708e-01 7.5749e-02
2160.92 2.7639e-06 2.9983e-03 8.9569e-01 1.0131e-01
2292.92 6.1653e-06 6.7525e-03 9.0975e-01 8.3490e-02
2432.98 7.5565e-06 1.1125e-02 8.9527e-01 9.3599e-02
2581.60 6.7083e-06 1.6870e-02 8.7825e-01 1.0487e-01
2739.29 3.5448e-07 1.3728e-03 8.8791e-01 1.1072e-01
2906.62 1.9495e-07 1.1147e-03 8.6424e-01 1.3465e-01
3084.17 1.3180e-07 1.0319e-03 8.3768e-01 1.6129e-01
3272.56 1.1798e-07 1.1686e-03 7.8148e-01 2.1735e-01
3472.46 9.3790e-08 1.1518e-03 6.9890e-01 2.9995e-01
3684.57 1.0248e-07 1.5788e-03 6.2596e-01 3.7246e-01
3909.64 6.0797e-08 1.2631e-03 5.4802e-01 4.5071e-01
4148.46 6.3311e-08 1.5669e-03 5.6644e-01 4.3199e-01
4401.86 6.3624e-08 1.7711e-03 6.2529e-01 3.7294e-01
4670.75 4.8222e-08 1.6991e-03 5.9613e-01 4.0217e-01
4956.05 2.1612e-08 1.1324e-03 4.8192e-01 5.1695e-01
5258.79 4.4847e-09 3.8732e-04 2.7839e-01 7.2122e-01
5580.02 1.0033e-09 1.3126e-04 1.3712e-01 8.6275e-01
5920.87 3.4841e-10 5.9223e-05 9.7255e-02 9.0269e-01
6282.54 1.6642e-10 3.4291e-05 7.5245e-02 9.2472e-01
6666.30 1.2622e-10 2.7916e-05 6.7373e-02 9.3260e-01
7073.50 1.1917e-10 2.7062e-05 6.8583e-02 9.3139e-01
7505.58 1.2002e-10 2.7404e-05 7.1355e-02 9.2862e-01
7964.05 1.3608e-10 2.8929e-05 7.4452e-02 9.2552e-01
8450.53 3.3593e-10 6.1287e-05 1.2109e-01 8.7885e-01
8966.72 8.3134e-10 1.1975e-04 1.8358e-01 8.1630e-01
9514.44 2.3437e-09 2.6310e-04 3.2277e-01 6.7697e-01
10095.62 5.7197e-09 4.7719e-04 4.4782e-01 5.5170e-01
10712.30 1.1889e-08 7.7708e-04 5.5765e-01 4.4157e-01
11366.65 1.5037e-08 8.3163e-04 6.2773e-01 3.7144e-01
12061.10 1.4056e-08 7.5676e-04 6.6917e-01 3.3008e-01
12793.43 1.1150e-08 6.0275e-04 6.9012e-01 3.0928e-01
13528.61 1.1071e-08 5.7501e-04 6.9919e-01 3.0023e-01
14194.74 1.0250e-08 5.4562e-04 6.9436e-01 3.0509e-01
14757.77 1.0500e-08 5.6592e-04 6.1869e-01 3.8074e-01
15240.48 1.8708e-08 8.4889e-04 6.1145e-01 3.8770e-01
15646.99 5.3189e-08 1.7789e-03 6.5607e-01 3.4215e-01
15960.30 2.8667e-07 6.1095e-03 6.6133e-01 3.3256e-01
16187.41 7.5467e-07 1.3311e-02 5.9964e-01 3.8704e-01
16354.17 5.3162e-07 8.7918e-03 6.3959e-01 3.5162e-01
16484.18 1.8849e-07 3.3802e-03 7.3406e-01 2.6255e-01
16593.12 2.6996e-07 5.1423e-03 5.8630e-01 4.0856e-01
16691.99 2.0965e-07 4.7616e-03 4.9042e-01 5.0482e-01
16788.59 1.8247e-07 4.0264e-03 5.1802e-01 4.7796e-01
16888.37 1.8768e-07 4.4271e-03 4.6775e-01 5.2783e-01
16998.79 1.3171e-07 3.0846e-03 4.3950e-01 5.5741e-01
17146.37 1.2995e-07 3.1880e-03 4.0735e-01 5.8946e-01
17415.23 8.3064e-08 2.3277e-03 3.9286e-01 6.0481e-01
17888.12 7.5768e-08 2.6917e-03 3.6343e-01 6.3388e-01
18532.37 7.2205e-08 2.5631e-03 3.0130e-01 6.9613e-01
19260.76 4.5053e-08 1.6295e-03 2.4646e-01 7.5192e-01
20034.10 3.7453e-08 1.4738e-03 2.0444e-01 7.9409e-01
20838.00 2.2152e-08 9.2898e-04 1.8121e-01 8.1786e-01
21647.97 1.9445e-08 8.5308e-04 1.6906e-01 8.3009e-01
22447.94 7.4609e-09 3.4237e-04 9.6482e-02 9.0318e-01
23245.88 5.5827e-09 3.3214e-04 1.1566e-01 8.8401e-01
24052.47 4.0989e-09 2.4462e-04 9.3771e-02 9.0598e-01
24867.72 3.5387e-09 2.2994e-04 1.2065e-01 8.7912e-01
25698.86 1.5602e-09 1.2614e-04 1.2897e-01 8.7091e-01
26587.16 1.4684e-09 1.2519e-04 9.5754e-02 9.0412e-01
27637.54 6.2852e-10 6.0664e-05 3.0557e-01 6.9437e-01
28986.97 4.6615e-10 5.2050e-05 5.4542e-02 9.4541e-01
#TIME: 296.99
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
440.10 3.5887e-05 2.1401e-02 9.0627e-01 7.2292e-02
886.22 1.8264e-04 1.0689e-01 8.2603e-01 6.6894e-02
906.14 3.7642e-05 2.4801e-02 8.8785e-01 8.7314e-02
944.43 3.6095e-06 1.9416e-03 8.8434e-01 1.1371e-01
999.11 3.1040e-05 1.4652e-02 8.9186e-01 9.3456e-02
1060.83 1.5465e-05 1.2323e-02 9.1041e-01 7.7255e-02
1125.62 3.0088e-05 1.9755e-02 9.0802e-01 7.2194e-02
1194.38 1.4622e-05 9.4710e-03 9.1988e-01 7.0631e-02
1267.34 8.3291e-06 5.7008e-03 8.9874e-01 9.5556e-02
1344.75 6.2436e-06 4.7494e-03 8.9981e-01 9.5431e-02
1426.89 1.0484e-05 7.0925e-03 9.0576e-01 8.7135e-02
1514.05 1.8274e-05 8.4845e-03 9.0373e-01 8.7763e-02
1606.54 1.9164e-05 7.9739e-03 9.0459e-01 8.7414e-02
1704.67 1.1849e-04 4.6707e-02 8.8113e-01 7.2046e-02
1808.80 1.0864e-04 4.4794e-02 8.8495e-01 7.0144e-02
1919.29 5.4249e-05 3.0009e-02 8.9920e-01 7.0740e-02
2036.53 6.3656e-05 2.2009e-02 9.0462e-01 7.3307e-02
2160.92 2.8705e-05 1.9482e-02 9.0447e-01 7.6022e-02
2292.92 1.3237e-06 1.7431e-03 8.8333e-01 1.1493e-01
2432.98 5.0325e-06 6.5053e-03 9.0023e-01 9.3260e-02
2581.60 1.9009e-06 4.0314e-03 8.9114e-01 1.0483e-01
2739.29 3.5477e-07 1.3265e-03 8.8786e-01 1.1081e-01
2906.62 2.0319e-07 1.0693e-03 8.6942e-01 1.2951e-01
3084.17 1.3936e-07 9.6143e-04 8.3851e-01 1.6053e-01
3272.56 1.2492e-07 1.1455e-03 7.7929e-01 2.1956e-01
3472.46 1.0612e-07 1.2679e-03 6.9672e-01 3.0201e-01
3684.57 9.5872e-08 1.4162e-03 6.2045e-01 3.7813e-01
3909.64 7.2357e-08 1.4216e-03 5.5375e-01 4.4483e-01
4148.46 7.9618e-08 1.7786e-03 5.6759e-01 4.3063e-01
4401.86 7.1639e-08 1.8691e-03 6.0740e-01 3.9073e-01
4670.75 5.5007e-08 1.8477e-03 5.9504e-01 4.0312e-01
4956.05 2.3986e-08 1.1939e-03 4.7494e-01 5.2387e-01
5258.79 4.7226e-09 3.8255e-04 2.8560e-01 7.1401e-01
5580.02 1.2563e-09 1.5280e-04 1.5532e-01 8.4453e-01
5920.87 4.2879e-10 6.7108e-05 9.7178e-02 9.0275e-01
6282.54 1.9715e-10 3.7707e-05 7.7027e-02 9.2293e-01
6666.30 1.3744e-10 2.9048e-05 6.7035e-02 9.3294e-01
7073.50 1.2611e-10 2.7036e-05 6.8583e-02 9.3139e-01
7505.58 1.3576e-10 2.8865e-05 7.3189e-02 9.2678e-01
7964.05 1.5611e-10 3.1876e-05 7.9215e-02 9.2075e-01
8450.53 3.9796e-10 6.7760e-05 1.2409e-01 8.7585e-01
8966.72 9.0678e-10 1.2520e-04 1.9766e-01 8.0221e-01
9514.44 2.7596e-09 2.9470e-04 3.2803e-01 6.7168e-01
10095.62 6.8459e-09 5.5685e-04 4.4385e-01 5.5559e-01
10712.30 1.1569e-08 7.5043e-04 5.6946e-01 4.2978e-01
11366.65 2.2113e-08 1.2423e-03 6.2545e-01 3.7331e-01
12061.10 1.7955e-08 9.5690e-04 6.8835e-01 3.1070e-01
12793.43 1.4466e-08 7.3254e-04 7.2982e-01 2.6945e-01
13528.61 9.8298e-09 4.9901e-04 7.2750e-01 2.7200e-01
14194.74 1.1704e-08 5.8681e-04 6.8392e-01 3.1549e-01
14757.77 1.2816e-08 6.6066e-04 6.2077e-01 3.7857e-01
15240.48 2.2283e-08 9.9458e-04 6.5419e-01 3.4481e-01
15646.99 8.1946e-08 2.6379e-03 6.5063e-01 3.4673e-01
15960.30 3.9795e-07 7.8381e-03 6.7049e-01 3.2167e-01
16187.41 3.4810e-07 6.1591e-03 6.9094e-01 3.0290e-01
16354.17 5.0752e-07 8.3093e-03 6.3876e-01 3.5293e-01
16484.18 5.2877e-07 8.6396e-03 5.7570e-01 4.1566e-01
16593.12 2.4612e-07 4.9034e-03 5.9333e-01 4.0177e-01
16691.99 2.5164e-07 5.4248e-03 5.4536e-01 4.4921e-01
16788.59 2.2096e-07 4.5466e-03 5.9702e-01 3.9843e-01
16888.37 2.1498e-07 4.9833e-03 4.2545e-01 5.6956e-01
16998.79 1.7826e-07 4.3536e-03 4.4107e-01 5.5458e-01
17146.37 1.1341e-07 2.9907e-03 4.5654e-01 5.4047e-01
17415.23 9.8029e-08 2.7113e-03 4.2475e-01 5.7254e-01
17888.12 7.6421e-08 2.5894e-03 3.3265e-01 6.6476e-01
18532.37 6.5249e-08 2.2198e-03 2.9614e-01 7.0164e-01
19260.76 4.4041e-08 1.6000e-03 2.5552e-01 7.4288e-01
20034.10 3.6607e-08 1.3479e-03 2.6162e-01 7.3703e-01
20838.00 2.2683e-08 9.8007e-04 1.9869e-01 8.0033e-01
21647.97 1.8716e-08 7.5824e-04 2.1983e-01 7.7941e-01
22447.94 1.3430e-08 5.9338e-04 1.4441e-01 8.5500e-01
23245.88 9.7083e-09 4.7749e-04 1.2433e-01 8.7520e-01
24052.47 5.5407e-09 3.4384e-04 1.3507e-01 8.6458e-01
24867.72 4.4615e-09 3.0290e-04 8.9051e-02 9.1065e-01
25698.86 2.3585e-09 1.7499e-04 1.8073e-01 8.1910e-01
26587.16 1.1892e-09 8.9623e-05 2.7094e-01 7.2897e-01
27637.54 8.0885e-10 7.1151e-05 1.1225e-01 8.8768e-01
28986.97 4.0155e-10 4.3855e-05 2.6905e-01 7.3091e-01
#TIME: 301.26
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
440.10 1.5509e-05 6.3082e-03 8.9856e-01 9.5116e-02
886.22 2.2787e-04 1.0240e-01 8.3479e-01 6.2584e-02
906.14 4.8522e-04 7.0050e-02 8.6229e-01 6.7178e-02
944.43 5.2836e-05 1.4395e-02 9.0752e-01 7.8038e-02
999.11 2.3589e-05 1.1020e-02 9.1493e-01 7.4027e-02
1060.83 1.0058e-05 7.1275e-03 9.0791e-01 8.4948e-02
1125.62 1.8347e-05 8.1436e-03 8.9616e-01 9.5678e-02
1194.38 1.5964e-05 1.2599e-02 8.9650e-01 9.0888e-02
1267.34 3.9209e-05 1.1970e-02 9.1277e-01 7.5220e-02
1344.75 8.3855e-05 2.5070e-02 9.0270e-01 7.2150e-02
1426.89 3.5110e-05 1.0473e-02 9.1667e-01 7.2823e-02
1514.05 8.4671e-05 3.2754e-02 8.9720e-01 6.9965e-02
1606.54 7.2956e-05 2.8325e-02 9.0302e-01 6.8587e-02
1704.67 5.7651e-05 2.6306e-02 9.0328e-01 7.0360e-02
1808.80 8.8176e-05 3.1645e-02 9.0025e-01 6.8015e-02
1919.29 6.6049e-05 1.8307e-02 9.1353e-01 6.8099e-02
2036.53 6.8637e-05 2.8989e-02 9.0217e-01 6.8768e-02
2160.92 3.3067e-05 1.9208e-02 9.0415e-01 7.6613e-02
2292.92 2.7147e-05 1.8089e-02 8.9707e-01 8.4810e-02
2432.98 3.7712e-06 5.0287e-03 9.0055e-01 9.4420e-02
2581.60 1.5951e-06 3.2299e-03 8.9441e-01 1.0235e-01
2739.29 4.5194e-07 1.4657e-03 8.8590e-01 1.1263e-01
2906.62 2.3859e-07 1.1802e-03 8.6865e-01 1.3017e-01
3084.17 1.6281e-07 1.0821e-03 8.4139e-01 1.5753e-01
3272.56 1.5832e-07 1.2879e-03 7.7567e-01 2.2305e-01
3472.46 1.2657e-07 1.3721e-03 7.0281e-01 2.9582e-01
3684.57 1.0849e-07 1.4599e-03 6.3266e-01 3.6588e-01
3909.64 7.3045e-08 1.3525e-03 5.6453e-01 4.3412e-01
4148.46 8.9072e-08 1.9221e-03 5.6927e-01 4.2881e-01
4401.86 9.3837e-08 2.2490e-03 6.0187e-01 3.9588e-01
4670.75 6.9430e-08 2.1554e-03 6.0248e-01 3.9536e-01
4956.05 2.8022e-08 1.3299e-03 4.8502e-01 5.1365e-01
5258.79 6.6260e-09 4.9709e-04 2.8263e-01 7.1687e-01
5580.02 1.4095e-09 1.5723e-04 1.5119e-01 8.4865e-01
5920.87 4.3866e-10 6.4210e-05 9.5629e-02 9.0431e-01
6282.54 2.4214e-10 4.2777e-05 7.5271e-02 9.2469e-01
6666.30 1.6411e-10 3.1908e-05 7.0116e-02 9.2985e-01
7073.50 1.7297e-10 3.3874e-05 7.3530e-02 9.2644e-01
7505.58 1.6905e-10 3.3192e-05 7.5630e-02 9.2434e-01
7964.05 1.9239e-10 3.6934e-05 8.1226e-02 9.1874e-01
8450.53 4.1622e-10 6.8038e-05 1.2349e-01 8.7645e-01
8966.72 1.1104e-09 1.4549e-04 2.0421e-01 7.9564e-01
9514.44 2.9121e-09 2.9305e-04 3.3588e-01 6.6383e-01
10095.62 7.8944e-09 6.0587e-04 4.5130e-01 5.4810e-01
10712.30 1.4384e-08 8.9699e-04 5.7562e-01 4.2349e-01
11366.65 2.4600e-08 1.3205e-03 6.3789e-01 3.6079e-01
12061.10 2.1415e-08 1.0881e-03 6.7174e-01 3.2717e-01
12793.43 1.6763e-08 8.3986e-04 7.1122e-01 2.8794e-01
13528.61 1.3692e-08 7.0634e-04 6.9303e-01 3.0627e-01
14194.74 1.0348e-08 5.4849e-04 6.5579e-01 3.4366e-01
14757.77 9.7251e-09 4.9122e-04 6.7865e-01 3.2086e-01
15240.48 2.0089e-08 8.2225e-04 6.7873e-01 3.2045e-01
15646.99 7.2888e-08 2.2214e-03 6.7756e-01 3.2022e-01
15960.30 3.8807e-07 7.6609e-03 6.7925e-01 3.1309e-01
16187.41 6.9360e-07 1.1590e-02 6.5760e-01 3.3081e-01
16354.17 6.8339e-07 1.0425e-02 6.5202e-01 3.3755e-01
16484.18 3.7474e-07 6.8779e-03 6.4372e-01 3.4940e-01
16593.12 2.9150e-07 6.0654e-03 6.1172e-01 3.8222e-01
16691.99 3.0352e-07 6.2875e-03 5.1322e-01 4.8049e-01
16788.59 2.5853e-07 5.5765e-03 5.0201e-01 4.9241e-01
16888.37 2.3880e-07 5.7136e-03 4.2177e-01 5.7251e-01
16998.79 1.5497e-07 4.0791e-03 4.3534e-01 5.6058e-01
17146.37 1.7446e-07 4.7999e-03 3.9669e-01 5.9851e-01
17415.23 1.6842e-07 4.4982e-03 4.0236e-01 5.9314e-01
17888.12 8.9869e-08 3.1085e-03 3.5673e-01 6.4016e-01
18532.37 7.8763e-08 2.6939e-03 3.0267e-01 6.9463e-01
19260.76 4.4929e-08 1.6081e-03 2.8901e-01 7.0938e-01
20034.10 4.0520e-08 1.5428e-03 2.9182e-01 7.0663e-01
20838.00 3.0385e-08 1.1573e-03 2.2774e-01 7.7111e-01
21647.97 2.2887e-08 9.0579e-04 1.7467e-01 8.2443e-01
22447.94 1.8951e-08 8.1324e-04 1.7341e-01 8.2578e-01
23245.88 6.9872e-09 3.8160e-04 1.6299e-01 8.3663e-01
24052.47 6.6992e-09 3.8137e-04 1.5909e-01 8.4053e-01
24867.72 3.5372e-09 2.2186e-04 2.1721e-01 7.8256e-01
25698.86 2.5642e-09 1.7940e-04 3.4976e-01 6.5006e-01
26587.16 1.5035e-09 1.1982e-04 3.7259e-01 6.2729e-01
27637.54 1.1114e-09 1.0142e-04 8.2063e-02 9.1784e-01
28986.97 6.7344e-10 6.4747e-05 8.1033e-02 9.1890e-01
#TIME: 305.59
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
440.10 1.5899e-04 3.8477e-02 8.8910e-01 7.2264e-02
886.22 1.8250e-04 1.7335e-02 9.1440e-01 6.8081e-02
906.14 2.5984e-04 5.6663e-02 8.7655e-01 6.6526e-02
944.43 6.1480e-04 7.3532e-02 8.5836e-01 6.7495e-02
999.11 2.1325e-04 3.0035e-02 8.9846e-01 7.1297e-02
1060.83 6.1024e-05 1.5704e-02 9.0793e-01 7.6309e-02
1125.62 1.8111e-04 4.7114e-02 8.8344e-01 6.9265e-02
1194.38 3.1294e-04 5.1584e-02 8.7532e-01 7.2786e-02
1267.34 9.1800e-05 2.5147e-02 9.0140e-01 7.3365e-02
1344.75 1.4947e-04 2.6104e-02 8.9891e-01 7.4840e-02
1426.89 5.7441e-05 2.0998e-02 9.1025e-01 6.8690e-02
1514.05 1.9483e-04 5.0643e-02 8.7861e-01 7.0548e-02
1606.54 3.9601e-05 2.1304e-02 9.1020e-01 6.8455e-02
1704.67 4.3707e-05 2.4643e-02 9.0984e-01 6.5474e-02
1808.80 5.7311e-05 2.2124e-02 9.1031e-01 6.7511e-02
1919.29 6.0489e-05 2.1898e-02 9.0984e-01 6.8200e-02
2036.53 2.0707e-05 1.0178e-02 8.9871e-01 9.1093e-02
2160.92 4.3867e-05 1.7720e-02 9.1120e-01 7.1035e-02
2292.92 1.4748e-05 1.0320e-02 9.0846e-01 8.1210e-02
2432.98 3.6440e-06 4.3385e-03 9.0989e-01 8.5770e-02
2581.60 1.3063e-06 2.8114e-03 8.9865e-01 9.8537e-02
2739.29 4.6193e-07 1.5433e-03 8.8673e-01 1.1173e-01
2906.62 2.7299e-07 1.3666e-03 8.7059e-01 1.2805e-01
3084.17 2.5342e-07 1.5013e-03 8.3883e-01 1.5967e-01
3272.56 1.9131e-07 1.4388e-03 7.8332e-01 2.1525e-01
3472.46 1.3570e-07 1.3975e-03 7.1147e-01 2.8713e-01
3684.57 1.1324e-07 1.4424e-03 6.2645e-01 3.7211e-01
3909.64 1.1776e-07 1.9413e-03 5.6661e-01 4.3145e-01
4148.46 1.0208e-07 2.1005e-03 5.5919e-01 4.3871e-01
4401.86 1.3220e-07 2.9975e-03 6.1543e-01 3.8157e-01
4670.75 9.9970e-08 2.7467e-03 6.0682e-01 3.9043e-01
4956.05 2.9689e-08 1.3411e-03 4.8765e-01 5.1101e-01
5258.79 6.7595e-09 4.8042e-04 2.7234e-01 7.2718e-01
5580.02 1.5797e-09 1.6638e-04 1.4902e-01 8.5081e-01
5920.87 4.5798e-10 6.4879e-05 9.5201e-02 9.0473e-01
6282.54 2.7498e-10 4.5314e-05 7.7819e-02 9.2214e-01
6666.30 2.2088e-10 3.9949e-05 7.3613e-02 9.2635e-01
7073.50 1.9547e-10 3.5773e-05 7.4920e-02 9.2504e-01
7505.58 1.7472e-10 3.2800e-05 7.3935e-02 9.2603e-01
7964.05 2.2352e-10 3.9298e-05 8.0518e-02 9.1944e-01
8450.53 4.8820e-10 7.3258e-05 1.2213e-01 8.7779e-01
8966.72 1.1798e-09 1.4451e-04 2.0109e-01 7.9877e-01
9514.44 3.5814e-09 3.4770e-04 3.3545e-01 6.6420e-01
10095.62 9.1549e-09 6.7245e-04 4.5831e-01 5.4102e-01
10712.30 2.1795e-08 1.2832e-03 5.5943e-01 4.3929e-01
11366.65 2.8269e-08 1.4581e-03 6.4762e-01 3.5092e-01
12061.10 2.6399e-08 1.3146e-03 6.8039e-01 3.1830e-01
12793.43 2.0165e-08 9.9345e-04 7.1848e-01 2.8053e-01
13528.61 1.6412e-08 7.8111e-04 7.2035e-01 2.7887e-01
14194.74 1.3198e-08 6.3631e-04 7.0108e-01 2.9829e-01
14757.77 1.1554e-08 6.0589e-04 7.0009e-01 2.9931e-01
15240.48 1.9323e-08 8.6646e-04 6.7610e-01 3.2303e-01
15646.99 1.0228e-07 3.1369e-03 6.0789e-01 3.8897e-01
15960.30 3.0067e-07 5.7471e-03 7.2182e-01 2.7243e-01
16187.41 4.5947e-07 7.3452e-03 7.3530e-01 2.5735e-01
