#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
1.5240e+04 1.6654e-07 1.0000e+00 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 2.0170e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.8331e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 3.5908e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 4.1533e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 4.4861e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 4.4335e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 4.4428e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 4.5023e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 4.4226e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 4.3797e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 4.2452e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 3.7711e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 2.7357e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 2.0445e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.6662e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.4231e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.2219e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0894e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0425e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 9.2445e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 8.2573e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 7.4854e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 6.9901e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 5.7815e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 4.0541e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 2.7972e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.4909e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 5.7516e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.7073e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.7639e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 8.8897e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 6.7409e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 5.4799e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 4.9413e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 3.1586e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 3.3128e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.6797e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.8631e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.6357e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.4682e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.1262e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 9.4289e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 8.5165e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 7.1686e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 5.3423e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 5.3494e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 4.1911e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 3.4719e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 4.1490e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 2.6711e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 2.5602e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.8535e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.6551e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.3347e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 8.5925e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 9.1026e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 9.8142e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.1728e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.1751e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.1439e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.5001e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.9636e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 4.3357e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 66.3417
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.4010e+02 1.0829e-10 1.0000e+00 1.8007e-19 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 1.0730e-08 1.0000e+00 1.7373e-21 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 1.0713e-08 1.0000e+00 1.7510e-21 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 1.0907e-08 1.0000e+00 1.5524e-21 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 1.0538e-08 1.0000e+00 1.9549e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 1.0435e-08 1.0000e+00 2.0820e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 1.0249e-08 1.0000e+00 2.3670e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 1.0207e-08 1.0000e+00 2.4638e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 1.0136e-08 1.0000e+00 2.6794e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 1.0003e-08 1.0000e+00 3.2443e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 9.8080e-09 1.0000e+00 4.3221e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 9.0695e-09 1.0000e+00 7.4668e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 8.2118e-09 1.0000e+00 1.2612e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 7.6900e-09 1.0000e+00 1.8484e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 7.2473e-09 1.0000e+00 2.6979e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 6.8126e-09 1.0000e+00 3.8276e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 6.3467e-09 1.0000e+00 5.7892e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 5.9283e-09 1.0000e+00 7.9007e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 5.4346e-09 1.0000e+00 1.0227e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 5.0498e-09 1.0000e+00 1.1856e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 4.8133e-09 1.0000e+00 1.2761e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 4.7533e-09 1.0000e+00 1.1543e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 4.7252e-09 1.0000e+00 9.2849e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 4.6662e-09 1.0000e+00 6.2508e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 4.5620e-09 1.0000e+00 3.7619e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 4.6426e-09 1.0000e+00 1.6189e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 4.7570e-09 1.0000e+00 5.7771e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 4.6319e-09 1.0000e+00 2.2536e-21 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 4.7614e-09 1.0000e+00 1.0149e-21 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 5.5332e-09 1.0000e+00 3.9170e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 6.0326e-09 1.0000e+00 1.8467e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 5.9215e-09 1.0000e+00 9.4963e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 5.7960e-09 1.0000e+00 4.6164e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 5.9622e-09 1.0000e+00 2.1995e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 6.2039e-09 1.0000e+00 1.0072e-23 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 6.4375e-09 1.0000e+00 4.5967e-24 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 7.2415e-09 1.0000e+00 1.4020e-24 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 8.2829e-09 1.0000e+00 3.6876e-25 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 9.3195e-09 1.0000e+00 8.0473e-26 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 1.1068e-08 1.0000e+00 1.2165e-26 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 1.4165e-08 1.0000e+00 1.2842e-27 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 1.8764e-08 1.0000e+00 8.6304e-29 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 2.5643e-08 1.0000e+00 3.7780e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 3.8138e-08 1.0000e+00 9.7943e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 5.8795e-08 1.0000e+00 1.6595e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 8.7689e-08 1.0000e+00 1.9846e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 1.1599e-07 1.0000e+00 2.2934e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 1.4040e-07 1.0000e+00 3.0906e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 1.5690e-07 1.0000e+00 4.8334e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 1.6321e-07 1.0000e+00 8.6180e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.6475e-07 1.0000e+00 2.1019e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.7625e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 2.1802e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 3.1569e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 4.0413e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 4.6675e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 5.0002e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 4.9128e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 4.9085e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 4.9248e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 4.8503e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 4.6643e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 4.5047e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 3.9369e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 2.9327e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 2.1501e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.7709e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.4887e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.2676e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.2012e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.1184e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 9.8029e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 8.8579e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 7.8138e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 7.0229e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 5.7944e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 4.5225e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 3.0717e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.5565e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 6.1835e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.8832e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 4.1136e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 6.0336e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 6.2310e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 5.4662e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 4.8109e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 4.6455e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 3.7181e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.4554e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 2.5116e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.5973e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.3575e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.2157e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.1123e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 9.8517e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 8.3099e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 7.0975e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 6.1414e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 4.8405e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 4.6625e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 4.1271e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 2.2489e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 2.0156e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.5323e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.8938e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.4858e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.5088e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.3220e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0494e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0340e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0956e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0786e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0665e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.6710e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 4.2079e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 67.8195
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.4010e+02 1.2077e-10 1.0000e+00 5.8948e-20 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 1.2177e-08 1.0000e+00 5.1016e-22 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 1.1998e-08 1.0000e+00 5.6175e-22 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 1.1815e-08 1.0000e+00 6.2281e-22 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 1.1733e-08 1.0000e+00 6.5250e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 1.1652e-08 1.0000e+00 6.8156e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 1.1448e-08 1.0000e+00 7.7295e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 1.1285e-08 1.0000e+00 8.6130e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 1.1140e-08 1.0000e+00 9.7513e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 1.0900e-08 1.0000e+00 1.2499e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 1.0592e-08 1.0000e+00 1.7682e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 9.9055e-09 1.0000e+00 2.8318e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 8.9153e-09 1.0000e+00 4.9771e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 8.2648e-09 1.0000e+00 7.8041e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 7.8120e-09 1.0000e+00 1.1164e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 7.2616e-09 1.0000e+00 1.7071e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 6.8048e-09 1.0000e+00 2.4813e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 6.3872e-09 1.0000e+00 3.2764e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 5.8416e-09 1.0000e+00 4.3069e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 5.4012e-09 1.0000e+00 5.1607e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 5.1884e-09 1.0000e+00 5.2711e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 5.1121e-09 1.0000e+00 4.8409e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 5.0846e-09 1.0000e+00 3.8794e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 5.0327e-09 1.0000e+00 2.5713e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 4.9336e-09 1.0000e+00 1.5189e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 5.0098e-09 1.0000e+00 6.6235e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 5.1589e-09 1.0000e+00 2.2773e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 5.0399e-09 1.0000e+00 8.6355e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 5.1967e-09 1.0000e+00 3.7828e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 5.8763e-09 1.0000e+00 1.7550e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 6.5145e-09 1.0000e+00 7.3615e-23 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 6.3826e-09 1.0000e+00 3.8461e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 6.2731e-09 1.0000e+00 1.8263e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 6.2786e-09 1.0000e+00 1.0545e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 6.5256e-09 1.0000e+00 4.8790e-24 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 6.9605e-09 1.0000e+00 1.8484e-24 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 7.6887e-09 1.0000e+00 6.3753e-25 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 8.8942e-09 1.0000e+00 1.5476e-25 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 1.0116e-08 1.0000e+00 3.1118e-26 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 1.2058e-08 1.0000e+00 4.5188e-27 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 1.5493e-08 1.0000e+00 4.5514e-28 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 2.0622e-08 1.0000e+00 2.9313e-29 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 2.8829e-08 1.0000e+00 1.1044e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 4.3847e-08 1.0000e+00 2.4758e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 6.8715e-08 1.0000e+00 3.5877e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 1.0146e-07 1.0000e+00 3.9596e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 1.3077e-07 1.0000e+00 4.2719e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 1.5434e-07 1.0000e+00 5.1246e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 1.6810e-07 1.0000e+00 8.0687e-42 0.0000e+00 0.0000e+00 0.0000e+00
