#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
7505.58 1.08e-12 1.39e-04 9.97e-01 2.36e-03 3.44e-12 
7964.05 2.97e-12 2.94e-04 9.99e-01 4.67e-04 7.72e-14 
8450.53 1.09e-11 7.45e-04 9.99e-01 6.34e-05 7.38e-16 
8966.72 4.86e-11 2.18e-03 9.98e-01 5.56e-06 2.96e-18 
9514.44 4.01e-10 9.60e-03 9.90e-01 2.74e-07 2.15e-21 
10095.62 6.62e-09 6.66e-02 9.33e-01 3.77e-09 4.61e-25 
10712.30 7.70e-08 3.25e-01 6.75e-01 3.42e-11 2.03e-25 
11366.65 4.28e-07 8.01e-01 1.99e-01 9.30e-14 1.33e-25 
12061.10 1.10e-06 9.68e-01 3.17e-02 1.34e-16 9.67e-26 
12793.43 2.27e-06 9.95e-01 4.75e-03 2.61e-19 3.31e-26 
13528.61 4.37e-06 1.00e+00 2.53e-04 1.52e-22 1.24e-26 
14194.74 7.42e-06 1.00e+00 3.07e-04 5.69e-24 1.25e-25 
14757.77 1.13e-05 1.00e+00 2.21e-05 6.44e-26 1.48e-26 
15240.48 1.82e-05 1.00e+00 4.11e-06 1.09e-25 5.23e-25 
15646.99 4.10e-05 1.00e+00 1.31e-07 2.62e-26 8.76e-27 
15960.30 1.50e-04 1.00e+00 3.50e-08 3.44e-26 2.24e-26 
16187.41 1.95e-04 1.00e+00 5.14e-09 5.99e-27 1.17e-27 
16354.17 2.50e-04 1.00e+00 2.78e-09 2.20e-26 1.37e-26 
16484.18 3.36e-04 1.00e+00 9.42e-10 1.28e-26 4.73e-27 
16593.12 5.60e-04 9.99e-01 6.53e-10 3.45e-26 5.39e-26 
16691.99 7.66e-04 9.99e-01 4.39e-10 1.96e-26 4.65e-27 
16788.59 4.12e-04 1.00e+00 8.06e-10 2.82e-26 3.33e-27 
16888.37 2.14e-04 1.00e+00 3.45e-10 1.06e-25 7.11e-26 
16998.79 3.08e-04 1.00e+00 1.77e-10 8.08e-26 3.46e-26 
17146.37 1.03e-03 9.99e-01 1.57e-10 1.14e-25 3.85e-26 
17415.23 5.90e-04 9.99e-01 4.00e-11 1.01e-25 7.61e-26 
17888.12 1.42e-03 9.99e-01 5.58e-11 2.82e-25 1.31e-25 
18532.37 3.40e-03 9.97e-01 3.10e-12 1.14e-26 2.26e-27 
19260.76 9.88e-04 9.99e-01 1.42e-12 2.91e-26 1.72e-26 
20034.10 8.85e-04 9.99e-01 4.75e-13 4.20e-26 2.11e-26 
20838.00 9.06e-04 9.99e-01 2.57e-13 4.39e-26 2.29e-26 
21647.97 4.65e-03 9.95e-01 6.06e-14 2.90e-26 1.05e-26 
22447.94 2.71e-02 9.73e-01 8.98e-15 1.04e-26 2.94e-27 
23245.88 1.18e-03 9.99e-01 1.62e-14 5.24e-26 1.46e-26 
24052.47 2.26e-03 9.98e-01 4.06e-15 4.37e-26 1.01e-26 
24867.72 6.47e-02 9.35e-01 2.77e-16 1.04e-27 2.58e-28 
25698.86 8.64e-02 9.14e-01 1.13e-16 4.85e-27 8.67e-28 
26587.16 1.22e-01 8.78e-01 2.34e-17 2.55e-31 3.89e-36 
27637.54 1.51e-01 8.49e-01 6.59e-18 1.28e-26 2.02e-27 
28986.97 1.44e-01 8.56e-01 2.05e-18 3.10e-26 3.73e-27 
#TIME: 18.82 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 2.11e-15 4.08e-07 1.11e-01 8.89e-01 2.72e-04 
999.11 2.63e-15 4.91e-07 1.24e-01 8.75e-01 2.38e-04 
1267.34 2.74e-15 5.05e-07 1.26e-01 8.74e-01 2.42e-04 
1514.05 3.15e-15 5.53e-07 1.33e-01 8.67e-01 2.10e-04 
1808.80 2.59e-15 4.75e-07 1.23e-01 8.77e-01 2.59e-04 
1919.29 2.79e-15 5.15e-07 1.29e-01 8.71e-01 2.19e-04 
2160.92 2.83e-15 5.38e-07 1.34e-01 8.66e-01 2.14e-04 
2292.92 2.76e-15 5.51e-07 1.37e-01 8.63e-01 2.03e-04 
2432.98 2.61e-15 5.48e-07 1.39e-01 8.60e-01 1.90e-04 
2581.60 2.78e-15 5.98e-07 1.48e-01 8.52e-01 1.62e-04 
2739.29 2.85e-15 6.25e-07 1.53e-01 8.47e-01 1.63e-04 
2906.62 3.53e-15 7.79e-07 1.77e-01 8.23e-01 1.10e-04 
3084.17 3.85e-15 8.86e-07 1.95e-01 8.05e-01 1.01e-04 
3272.56 4.13e-15 1.02e-06 2.19e-01 7.81e-01 6.85e-05 
3472.46 5.03e-15 1.30e-06 2.61e-01 7.39e-01 4.02e-05 
3684.57 6.46e-15 1.73e-06 3.17e-01 6.83e-01 2.35e-05 
3909.64 8.48e-15 2.44e-06 4.03e-01 5.97e-01 1.38e-05 
4148.46 1.26e-14 3.58e-06 5.01e-01 4.99e-01 6.16e-06 
4401.86 2.29e-14 5.82e-06 6.21e-01 3.79e-01 2.28e-06 
4670.75 3.84e-14 9.05e-06 7.40e-01 2.60e-01 7.50e-07 
4956.05 4.79e-14 1.15e-05 8.10e-01 1.90e-01 2.91e-07 
5258.79 5.52e-14 1.38e-05 8.54e-01 1.46e-01 1.25e-07 
5580.02 8.24e-14 1.95e-05 9.12e-01 8.79e-02 3.11e-08 
5920.87 1.27e-13 2.79e-05 9.52e-01 4.76e-02 6.45e-09 
6282.54 2.01e-13 4.00e-05 9.74e-01 2.60e-02 1.24e-09 
6666.30 3.65e-13 6.24e-05 9.89e-01 1.10e-02 1.55e-10 
7073.50 7.63e-13 1.07e-04 9.96e-01 4.15e-03 1.30e-11 
7505.58 1.61e-12 1.88e-04 9.99e-01 1.26e-03 7.32e-13 
7964.05 4.42e-12 3.97e-04 9.99e-01 2.35e-04 1.54e-14 
8450.53 1.69e-11 1.05e-03 9.99e-01 3.39e-05 1.40e-16 
8966.72 7.98e-11 3.14e-03 9.97e-01 5.06e-06 8.65e-19 
9514.44 6.98e-10 1.43e-02 9.86e-01 8.12e-08 1.92e-22 
10095.62 1.06e-08 9.17e-02 9.08e-01 1.44e-09 3.24e-25 
10712.30 1.18e-07 4.28e-01 5.72e-01 1.10e-11 1.54e-25 
11366.65 5.17e-07 8.54e-01 1.46e-01 2.07e-13 7.85e-25 
12061.10 1.24e-06 9.72e-01 2.82e-02 5.93e-17 1.35e-25 
12793.43 2.51e-06 9.95e-01 4.61e-03 1.27e-19 1.13e-25 
13528.61 4.80e-06 1.00e+00 2.62e-04 7.33e-23 6.53e-26 
14194.74 8.24e-06 1.00e+00 3.51e-05 1.70e-25 2.65e-27 
14757.77 1.20e-05 1.00e+00 5.24e-06 4.54e-26 5.25e-26 
15240.48 2.03e-05 1.00e+00 5.27e-07 1.69e-26 7.93e-27 
15646.99 4.26e-05 1.00e+00 4.11e-06 2.34e-24 2.52e-24 
15960.30 1.05e-04 1.00e+00 1.89e-08 1.93e-26 7.46e-27 
16187.41 2.39e-04 1.00e+00 3.05e-09 1.77e-26 3.19e-26 
16354.17 2.72e-04 1.00e+00 9.68e-10 1.05e-26 5.08e-27 
16484.18 3.98e-04 1.00e+00 7.76e-10 3.24e-26 3.45e-26 
16593.12 2.63e-04 1.00e+00 4.33e-10 3.97e-26 2.34e-26 
16691.99 6.30e-04 9.99e-01 6.77e-10 1.05e-25 1.21e-25 
16788.59 1.76e-04 1.00e+00 2.79e-10 2.92e-26 2.86e-26 
16888.37 7.74e-04 9.99e-01 1.22e-10 3.67e-26 1.17e-26 
16998.79 2.05e-04 1.00e+00 1.00e-10 6.59e-26 3.04e-26 
17146.37 5.29e-04 9.99e-01 7.16e-11 6.30e-26 2.38e-26 
17415.23 3.05e-04 1.00e+00 2.55e-11 1.08e-25 5.42e-26 
17888.12 1.31e-03 9.99e-01 8.56e-12 2.18e-26 3.15e-27 
18532.37 1.19e-03 9.99e-01 4.01e-12 1.29e-25 3.05e-25 
19260.76 1.76e-03 9.98e-01 1.22e-12 5.99e-26 3.71e-26 
20034.10 6.33e-04 9.99e-01 1.81e-13 9.84e-27 1.49e-27 
20838.00 9.22e-03 9.91e-01 8.86e-14 1.24e-26 2.41e-27 
21647.97 5.05e-04 9.99e-01 4.35e-14 2.92e-26 9.36e-27 
22447.94 3.48e-02 9.65e-01 4.70e-15 2.10e-26 1.79e-26 
23245.88 3.86e-02 9.61e-01 1.91e-15 4.89e-27 8.25e-28 
24052.47 5.21e-02 9.48e-01 5.99e-16 5.68e-27 1.03e-27 
24867.72 8.39e-02 9.16e-01 1.80e-16 2.18e-26 1.41e-25 
25698.86 1.09e-01 8.91e-01 4.58e-17 1.19e-26 1.40e-26 
26587.16 2.66e-02 9.73e-01 2.22e-17 2.40e-26 4.43e-22 
27637.54 2.25e-01 7.75e-01 2.61e-18 1.11e-26 4.31e-27 
28986.97 4.69e-01 5.31e-01 2.46e-19 4.82e-27 1.04e-27 
#TIME: 19.21 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 4.37e-15 7.87e-07 1.68e-01 8.32e-01 1.24e-04 
999.11 5.05e-15 9.05e-07 1.83e-01 8.17e-01 1.26e-04 
1267.34 5.46e-15 9.69e-07 1.91e-01 8.09e-01 1.24e-04 
1514.05 6.80e-15 1.13e-06 2.09e-01 7.91e-01 9.53e-05 
1808.80 5.48e-15 9.51e-07 1.86e-01 8.14e-01 1.05e-04 
1919.29 5.69e-15 1.00e-06 1.95e-01 8.04e-01 9.96e-05 
2160.92 5.52e-15 1.00e-06 1.98e-01 8.02e-01 9.99e-05 
2292.92 5.65e-15 1.07e-06 2.09e-01 7.91e-01 9.29e-05 
2432.98 5.32e-15 1.06e-06 2.11e-01 7.89e-01 1.01e-04 
2581.60 5.51e-15 1.14e-06 2.23e-01 7.77e-01 7.71e-05 
2739.29 5.83e-15 1.22e-06 2.33e-01 7.67e-01 6.45e-05 
2906.62 7.23e-15 1.52e-06 2.69e-01 7.30e-01 5.48e-05 
3084.17 8.11e-15 1.78e-06 3.01e-01 6.99e-01 3.38e-05 
3272.56 8.38e-15 1.96e-06 3.24e-01 6.76e-01 2.43e-05 
3472.46 1.02e-14 2.49e-06 3.84e-01 6.16e-01 1.80e-05 
3684.57 1.30e-14 3.30e-06 4.60e-01 5.40e-01 1.20e-05 
3909.64 1.55e-14 4.24e-06 5.41e-01 4.59e-01 4.39e-06 
4148.46 2.13e-14 5.74e-06 6.31e-01 3.69e-01 2.05e-06 
4401.86 3.85e-14 9.22e-06 7.48e-01 2.52e-01 6.72e-07 
4670.75 5.97e-14 1.31e-05 8.26e-01 1.74e-01 2.28e-07 
4956.05 7.20e-14 1.62e-05 8.80e-01 1.20e-01 8.59e-08 
5258.79 8.29e-14 1.93e-05 9.14e-01 8.62e-02 2.17e-07 
5580.02 1.23e-13 2.68e-05 9.50e-01 5.04e-02 7.96e-09 
5920.87 1.89e-13 3.78e-05 9.73e-01 2.72e-02 1.62e-09 
6282.54 2.99e-13 5.42e-05 9.86e-01 1.43e-02 2.94e-10 
6666.30 5.42e-13 8.39e-05 9.93e-01 6.64e-03 3.96e-11 
7073.50 1.12e-12 1.43e-04 9.98e-01 2.04e-03 2.71e-12 
7505.58 2.42e-12 2.55e-04 9.99e-01 7.81e-04 1.81e-13 
7964.05 6.71e-12 5.43e-04 9.99e-01 1.53e-04 3.72e-15 
8450.53 2.64e-11 1.45e-03 9.99e-01 1.45e-05 2.11e-17 
8966.72 1.31e-10 4.49e-03 9.96e-01 1.06e-06 5.90e-20 
9514.44 1.27e-09 2.20e-02 9.78e-01 3.04e-08 1.99e-23 
10095.62 1.74e-08 1.28e-01 8.72e-01 6.00e-10 3.52e-25 
10712.30 1.74e-07 5.53e-01 4.47e-01 4.07e-12 1.86e-25 
11366.65 6.12e-07 8.95e-01 1.05e-01 3.50e-14 6.28e-26 
12061.10 1.41e-06 9.84e-01 1.64e-02 1.46e-17 7.93e-26 
12793.43 2.82e-06 9.97e-01 3.42e-03 4.62e-20 8.89e-26 
13528.61 5.28e-06 1.00e+00 2.96e-04 4.22e-23 8.27e-26 
14194.74 9.33e-06 1.00e+00 6.51e-05 5.34e-25 2.95e-25 
14757.77 1.28e-05 1.00e+00 4.70e-05 1.82e-24 3.16e-24 
15240.48 2.19e-05 1.00e+00 6.77e-06 1.78e-24 5.59e-24 
15646.99 4.75e-05 1.00e+00 9.68e-08 1.89e-27 2.43e-29 
15960.30 1.57e-04 1.00e+00 7.71e-09 1.52e-26 1.08e-26 
16187.41 3.29e-04 1.00e+00 1.37e-09 1.42e-26 9.00e-27 
16354.17 5.36e-04 9.99e-01 6.65e-10 2.35e-26 2.68e-26 
16484.18 6.09e-04 9.99e-01 3.05e-10 1.65e-26 7.32e-27 
16593.12 4.38e-04 1.00e+00 2.02e-10 2.74e-26 1.37e-26 
16691.99 3.60e-04 1.00e+00 1.66e-10 1.97e-26 4.98e-27 
16788.59 2.70e-03 9.97e-01 3.91e-10 1.37e-25 1.48e-25 
16888.37 1.17e-03 9.99e-01 7.86e-11 7.27e-26 7.14e-26 
16998.79 4.40e-04 1.00e+00 7.54e-11 1.02e-25 6.64e-26 
17146.37 4.49e-04 1.00e+00 5.03e-11 1.10e-25 8.54e-26 
17415.23 1.66e-03 9.98e-01 1.68e-11 1.22e-25 6.21e-26 
17888.12 6.72e-04 9.99e-01 1.02e-11 2.51e-25 6.87e-25 
18532.37 3.17e-03 9.97e-01 1.57e-12 3.54e-26 6.67e-27 
19260.76 7.49e-04 9.99e-01 7.02e-13 4.72e-26 1.65e-26 
20034.10 1.23e-03 9.99e-01 1.84e-13 2.67e-26 1.73e-26 
20838.00 1.73e-04 1.00e+00 9.24e-14 6.25e-26 7.07e-26 
21647.97 1.64e-02 9.84e-01 2.39e-14 2.56e-26 9.23e-27 
22447.94 2.80e-02 9.72e-01 5.10e-15 4.92e-26 2.32e-26 
23245.88 9.26e-03 9.91e-01 2.08e-15 5.05e-26 1.01e-25 
24052.47 5.67e-02 9.43e-01 4.51e-16 3.23e-26 5.04e-26 
24867.72 1.78e-03 9.98e-01 9.35e-16 1.89e-25 6.33e-26 
25698.86 1.32e-01 8.68e-01 2.77e-17 1.98e-26 1.05e-26 
26587.16 7.97e-03 9.92e-01 9.38e-18 4.41e-27 3.57e-28 
27637.54 3.89e-02 9.61e-01 3.05e-18 3.01e-26 1.25e-26 
28986.97 4.16e-01 5.84e-01 1.59e-19 2.65e-26 3.79e-26 
#TIME: 19.60 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 9.13e-15 1.59e-06 2.61e-01 7.39e-01 6.52e-05 
999.11 9.60e-15 1.67e-06 2.68e-01 7.32e-01 5.37e-05 
1267.34 1.06e-14 1.81e-06 2.84e-01 7.16e-01 4.79e-05 
1514.05 1.30e-14 2.10e-06 3.02e-01 6.98e-01 4.01e-05 
1808.80 1.17e-14 1.96e-06 2.96e-01 7.04e-01 4.39e-05 
1919.29 1.22e-14 2.04e-06 3.05e-01 6.95e-01 3.93e-05 
2160.92 1.10e-14 1.91e-06 2.95e-01 7.05e-01 4.17e-05 
2292.92 1.08e-14 1.96e-06 3.05e-01 6.95e-01 4.79e-05 
2432.98 1.04e-14 1.99e-06 3.14e-01 6.86e-01 3.30e-05 
2581.60 1.07e-14 2.09e-06 3.22e-01 6.78e-01 2.91e-05 
2739.29 1.20e-14 2.37e-06 3.48e-01 6.52e-01 2.38e-05 
2906.62 1.44e-14 2.86e-06 3.87e-01 6.13e-01 1.90e-05 
3084.17 1.62e-14 3.33e-06 4.28e-01 5.72e-01 1.47e-05 
3272.56 1.65e-14 3.63e-06 4.62e-01 5.37e-01 9.76e-06 
3472.46 1.97e-14 4.50e-06 5.28e-01 4.72e-01 5.76e-06 
3684.57 2.36e-14 5.62e-06 6.01e-01 3.99e-01 7.70e-06 
3909.64 2.64e-14 6.77e-06 6.71e-01 3.29e-01 5.80e-06 
4148.46 3.66e-14 9.21e-06 7.52e-01 2.48e-01 5.91e-07 
4401.86 5.90e-14 1.33e-05 8.33e-01 1.67e-01 2.05e-07 
4670.75 9.13e-14 1.87e-05 8.93e-01 1.07e-01 6.31e-08 
4956.05 1.08e-13 2.25e-05 9.28e-01 7.24e-02 2.31e-08 
5258.79 1.23e-13 2.63e-05 9.46e-01 5.38e-02 9.37e-09 
5580.02 1.84e-13 3.66e-05 9.72e-01 2.80e-02 1.90e-09 
5920.87 2.80e-13 5.09e-05 9.85e-01 1.53e-02 3.86e-10 
6282.54 4.47e-13 7.32e-05 9.92e-01 7.73e-03 6.66e-11 
6666.30 8.24e-13 1.15e-04 9.96e-01 3.56e-03 8.48e-12 
7073.50 1.70e-12 1.95e-04 9.98e-01 1.37e-03 7.23e-13 
7505.58 3.74e-12 3.55e-04 9.99e-01 3.86e-04 3.35e-14 
7964.05 1.03e-11 7.51e-04 9.99e-01 5.68e-05 5.08e-16 
8450.53 4.30e-11 2.08e-03 9.98e-01 9.35e-06 4.52e-18 
8966.72 2.29e-10 6.74e-03 9.93e-01 3.42e-07 5.82e-21 
9514.44 2.39e-09 3.51e-02 9.65e-01 1.22e-08 2.52e-24 
10095.62 2.87e-08 1.82e-01 8.18e-01 2.05e-10 2.97e-25 
10712.30 2.25e-07 6.31e-01 3.69e-01 1.15e-12 1.49e-25 
11366.65 7.14e-07 9.25e-01 7.52e-02 3.20e-15 3.59e-26 
12061.10 1.57e-06 9.84e-01 1.64e-02 7.72e-18 1.79e-25 
12793.43 3.14e-06 9.98e-01 1.55e-03 8.78e-21 4.91e-26 
13528.61 6.18e-06 9.95e-01 4.68e-03 1.97e-21 7.09e-24 
14194.74 9.46e-06 1.00e+00 3.62e-05 1.74e-25 3.27e-26 
14757.77 1.37e-05 1.00e+00 9.21e-06 4.20e-26 1.91e-27 
15240.48 2.62e-05 1.00e+00 1.20e-05 2.68e-25 8.67e-27 
15646.99 5.35e-05 1.00e+00 8.07e-08 7.20e-26 1.23e-24 
15960.30 1.48e-04 1.00e+00 6.96e-09 3.59e-26 3.41e-26 
16187.41 4.03e-04 1.00e+00 1.19e-09 2.93e-26 2.45e-26 
16354.17 9.92e-04 9.99e-01 4.51e-10 2.46e-26 1.31e-26 
16484.18 1.09e-03 9.99e-01 1.74e-10 2.72e-26 2.66e-26 
16593.12 1.62e-03 9.98e-01 1.73e-10 5.42e-26 4.17e-26 
16691.99 7.95e-04 9.99e-01 1.08e-10 6.35e-26 1.04e-25 
16788.59 1.33e-03 9.99e-01 6.68e-11 1.91e-26 5.04e-27 
16888.37 1.47e-03 9.99e-01 5.88e-11 9.92e-26 5.75e-26 
16998.79 2.48e-04 1.00e+00 4.48e-11 1.03e-25 5.44e-26 
17146.37 1.71e-03 9.98e-01 2.64e-11 1.15e-25 6.97e-26 
17415.23 2.37e-03 9.98e-01 1.50e-11 2.28e-25 1.42e-25 
17888.12 1.12e-03 9.99e-01 5.24e-12 1.09e-25 2.58e-26 
18532.37 9.18e-04 9.99e-01 1.64e-11 7.35e-25 3.87e-25 
19260.76 4.34e-04 1.00e+00 8.28e-13 1.12e-25 5.62e-26 
20034.10 2.67e-03 9.97e-01 1.37e-13 6.06e-26 4.44e-26 
20838.00 2.19e-04 1.00e+00 4.27e-14 3.16e-26 8.00e-27 
21647.97 1.87e-03 9.98e-01 6.50e-15 5.62e-27 1.01e-27 
22447.94 3.34e-03 9.97e-01 7.29e-15 7.28e-26 1.63e-26 
23245.88 5.97e-03 9.94e-01 1.61e-15 4.01e-26 8.62e-27 
24052.47 6.71e-02 9.33e-01 2.27e-16 2.41e-26 7.19e-27 
24867.72 1.17e-01 8.83e-01 5.00e-17 2.22e-27 9.60e-29 
25698.86 1.26e-02 9.87e-01 5.57e-17 6.91e-26 2.29e-26 
26587.16 2.47e-01 7.53e-01 3.67e-18 1.39e-26 2.07e-26 
27637.54 2.76e-01 7.24e-01 7.54e-19 8.84e-27 1.85e-27 
28986.97 4.51e-01 5.49e-01 9.88e-20 2.98e-26 8.98e-27 
#TIME: 20.01 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 1.88e-14 3.09e-06 3.89e-01 6.11e-01 2.10e-05 
999.11 1.87e-14 3.03e-06 3.78e-01 6.22e-01 2.38e-05 
1267.34 2.07e-14 3.28e-06 3.96e-01 6.04e-01 1.91e-05 
1514.05 2.53e-14 3.81e-06 4.23e-01 5.77e-01 1.63e-05 
1808.80 2.29e-14 3.57e-06 4.08e-01 5.92e-01 1.68e-05 
1919.29 2.46e-14 3.84e-06 4.32e-01 5.68e-01 1.49e-05 
2160.92 2.28e-14 3.67e-06 4.24e-01 5.76e-01 1.44e-05 
2292.92 2.15e-14 3.63e-06 4.24e-01 5.76e-01 1.35e-05 
2432.98 2.06e-14 3.64e-06 4.33e-01 5.67e-01 1.47e-05 
2581.60 2.13e-14 3.90e-06 4.56e-01 5.44e-01 1.19e-05 
2739.29 2.30e-14 4.28e-06 4.82e-01 5.18e-01 8.48e-06 
2906.62 2.79e-14 5.19e-06 5.34e-01 4.66e-01 6.45e-06 
3084.17 3.06e-14 5.89e-06 5.71e-01 4.29e-01 3.87e-06 
3272.56 3.06e-14 6.31e-06 6.07e-01 3.93e-01 2.91e-06 
3472.46 3.43e-14 7.35e-06 6.57e-01 3.43e-01 2.29e-06 
3684.57 3.99e-14 8.88e-06 7.19e-01 2.81e-01 8.94e-07 
3909.64 4.45e-14 1.06e-05 7.92e-01 2.08e-01 4.03e-07 
4148.46 5.80e-14 1.36e-05 8.44e-01 1.56e-01 1.64e-07 
4401.86 9.13e-14 1.90e-05 9.01e-01 9.88e-02 5.39e-08 
4670.75 1.36e-13 2.57e-05 9.38e-01 6.23e-02 1.62e-08 
4956.05 1.60e-13 3.07e-05 9.56e-01 4.44e-02 6.22e-09 
5258.79 1.86e-13 3.62e-05 9.69e-01 3.05e-02 2.26e-09 
5580.02 2.74e-13 4.95e-05 9.83e-01 1.74e-02 5.04e-10 
5920.87 4.19e-13 6.92e-05 9.91e-01 8.89e-03 9.42e-11 
6282.54 6.78e-13 1.00e-04 9.95e-01 4.42e-03 1.52e-11 
6666.30 1.25e-12 1.57e-04 9.98e-01 2.09e-03 1.98e-12 
7073.50 2.58e-12 2.68e-04 9.99e-01 6.40e-04 1.30e-13 
7505.58 5.75e-12 4.92e-04 9.99e-01 2.28e-04 7.25e-15 
7964.05 1.65e-11 1.07e-03 9.99e-01 2.56e-05 7.58e-17 
8450.53 7.13e-11 3.00e-03 9.97e-01 2.21e-06 3.28e-19 
8966.72 4.06e-10 1.01e-02 9.90e-01 2.73e-07 1.26e-21 
9514.44 4.08e-09 5.06e-02 9.49e-01 4.79e-09 8.72e-25 
10095.62 4.33e-08 2.35e-01 7.65e-01 1.35e-10 5.97e-25 
10712.30 2.79e-07 6.85e-01 3.15e-01 4.69e-13 2.26e-25 
11366.65 8.30e-07 9.42e-01 5.80e-02 8.92e-16 1.15e-25 
12061.10 1.78e-06 9.90e-01 9.73e-03 1.93e-18 8.92e-26 
12793.43 3.47e-06 9.99e-01 1.19e-03 2.82e-21 8.75e-26 
13528.61 6.46e-06 1.00e+00 2.60e-04 9.84e-24 8.06e-28 
14194.74 1.07e-05 9.99e-01 5.87e-04 6.24e-24 3.78e-24 
14757.77 1.77e-05 1.00e+00 1.02e-05 2.55e-25 5.43e-25 
15240.48 2.86e-05 1.00e+00 2.91e-07 3.89e-27 8.83e-28 
15646.99 6.15e-05 1.00e+00 2.17e-08 2.36e-26 1.07e-26 
15960.30 1.59e-04 1.00e+00 7.51e-09 4.52e-26 1.91e-26 
16187.41 4.62e-04 1.00e+00 7.14e-10 2.16e-26 9.31e-27 
16354.17 8.59e-04 9.99e-01 1.99e-10 1.71e-26 9.11e-27 
16484.18 8.24e-04 9.99e-01 1.11e-10 3.47e-26 2.31e-26 
16593.12 2.10e-03 9.98e-01 7.91e-11 4.00e-26 2.11e-26 
16691.99 5.14e-04 9.99e-01 6.33e-11 5.35e-26 2.47e-26 
16788.59 1.29e-03 9.99e-01 3.89e-11 6.55e-26 1.22e-25 
16888.37 5.79e-04 9.99e-01 3.49e-11 1.03e-25 5.64e-26 
16998.79 1.89e-03 9.98e-01 2.81e-11 1.28e-25 7.75e-26 
17146.37 1.34e-03 9.99e-01 1.96e-11 1.87e-25 1.22e-25 
17415.23 2.45e-03 9.98e-01 7.03e-11 9.44e-25 2.42e-25 
17888.12 1.63e-03 9.98e-01 1.90e-12 6.13e-26 2.62e-26 
18532.37 7.17e-04 9.99e-01 9.44e-13 5.90e-27 2.15e-28 
19260.76 1.30e-03 9.99e-01 3.15e-13 2.47e-26 3.59e-27 
20034.10 1.89e-04 1.00e+00 4.54e-14 1.10e-26 1.43e-27 
20838.00 2.62e-04 1.00e+00 8.65e-14 1.58e-25 8.90e-26 
21647.97 2.87e-03 9.97e-01 1.35e-14 1.23e-25 2.90e-25 
22447.94 3.95e-02 9.60e-01 1.66e-15 1.30e-26 2.18e-27 
23245.88 4.12e-02 9.59e-01 7.52e-16 2.69e-26 8.03e-27 
24052.47 9.31e-04 9.99e-01 1.48e-16 9.48e-27 1.15e-27 
24867.72 1.34e-02 9.87e-01 1.05e-16 9.36e-26 3.67e-25 
25698.86 9.06e-02 9.09e-01 2.18e-17 1.53e-26 1.64e-27 
26587.16 1.95e-03 9.98e-01 7.00e-17 6.38e-25 2.79e-25 
27637.54 3.66e-01 6.34e-01 4.09e-19 2.34e-26 1.99e-26 
28986.97 5.40e-01 4.60e-01 4.74e-20 2.95e-26 1.00e-26 
#TIME: 20.42 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 3.27e-14 5.10e-06 5.08e-01 4.92e-01 8.84e-06 
999.11 3.55e-14 5.45e-06 5.20e-01 4.80e-01 7.68e-06 
1267.34 3.79e-14 5.77e-06 5.42e-01 4.58e-01 7.06e-06 
1514.05 4.85e-14 6.84e-06 5.72e-01 4.28e-01 5.40e-06 
1808.80 4.29e-14 6.34e-06 5.57e-01 4.43e-01 5.83e-06 
1919.29 4.67e-14 6.87e-06 5.86e-01 4.14e-01 4.89e-06 
2160.92 4.38e-14 6.68e-06 5.76e-01 4.24e-01 4.86e-06 
2292.92 4.26e-14 6.72e-06 5.86e-01 4.14e-01 4.19e-06 
2432.98 4.18e-14 6.91e-06 6.06e-01 3.94e-01 3.66e-06 
2581.60 3.98e-14 6.78e-06 5.93e-01 4.07e-01 3.40e-06 
2739.29 4.18e-14 7.24e-06 6.18e-01 3.82e-01 7.70e-06 
