#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Cr0 Cr1 Cr2 Cr3 Cr4
6.666e+08 9.695343e-01 3.046572e-02 3.530559e-28 6.953020e-92 1.010743e-203
7.074e+08 9.815084e-01 1.849164e-02 5.420035e-29 7.530571e-94 1.556789e-207
7.506e+08 9.907973e-01 9.202665e-03 3.634480e-30 9.984871e-97 3.675652e-213
7.964e+08 9.957443e-01 4.255673e-03 1.691121e-31 4.930798e-100 1.146358e-219
8.451e+08 9.979768e-01 2.023242e-03 8.226802e-33 2.536682e-103 3.617228e-226
8.967e+08 9.991459e-01 8.540753e-04 2.032240e-34 1.972923e-107 2.264552e-234
9.514e+08 9.996531e-01 3.468747e-04 3.542024e-36 5.305270e-112 1.448125e-243
1.010e+09 9.998767e-01 1.233084e-04 2.981072e-38 1.917954e-117 1.469159e-254
1.071e+09 9.999534e-01 4.655807e-05 2.741495e-40 7.430129e-123 1.474621e-265
1.137e+09 9.999790e-01 2.104850e-05 4.611336e-42 1.152968e-127 2.039747e-275
1.206e+09 9.999903e-01 9.655715e-06 6.927793e-44 1.139336e-132 9.831464e-286
1.279e+09 9.999929e-01 7.058323e-06 8.909071e-45 3.128725e-135 4.087010e-291
1.353e+09 9.999939e-01 6.057017e-06 2.608146e-45 7.974090e-137 1.633517e-294
1.419e+09 9.999972e-01 2.766276e-06 4.514143e-47 1.312152e-141 2.503990e-304
1.476e+09 9.999969e-01 3.149162e-06 5.238664e-47 1.318178e-141 1.773581e-304
1.524e+09 9.999957e-01 4.255266e-06 1.618873e-46 2.030418e-140 3.620488e-302
1.565e+09 9.999950e-01 4.998300e-06 2.870049e-46 7.875116e-140 4.895278e-301
1.596e+09 9.999972e-01 2.825035e-06 1.878137e-47 5.704815e-143 2.062079e-307
1.619e+09 9.999973e-01 2.695435e-06 9.409110e-48 6.197591e-144 1.600998e-309
1.635e+09 9.999976e-01 2.386357e-06 3.162707e-48 2.257903e-145 1.310630e-312
1.648e+09 9.999975e-01 2.463826e-06 2.144501e-48 5.145727e-146 4.330447e-314
1.659e+09 9.999982e-01 1.773991e-06 2.942464e-49 1.879742e-148 3.560484e-319
1.669e+09 9.999985e-01 1.487889e-06 8.890714e-50 5.854722e-150 2.371515e-322
1.679e+09 9.999985e-01 1.479470e-06 6.129958e-50 1.641393e-150 1.482197e-323
1.689e+09 9.999992e-01 8.386138e-07 3.240899e-51 5.594423e-154 0.000000e+00
1.700e+09 9.999986e-01 1.406460e-06 2.244351e-50 6.073316e-152 0.000000e+00
1.715e+09 9.999984e-01 1.590285e-06 2.348145e-50 4.369545e-152 0.000000e+00
1.742e+09 9.999990e-01 1.011212e-06 1.412185e-51 1.479196e-155 0.000000e+00
1.789e+09 9.999995e-01 5.385738e-07 2.177442e-53 8.850983e-161 0.000000e+00
1.853e+09 9.999997e-01 3.433760e-07 1.037700e-54 1.319048e-164 0.000000e+00
1.926e+09 9.999997e-01 3.242685e-07 3.081854e-55 2.418265e-166 0.000000e+00
2.003e+09 9.999998e-01 1.520446e-07 4.849413e-57 2.572404e-171 0.000000e+00
2.084e+09 1.000000e+00 4.082537e-08 5.663702e-59 8.823413e-176 0.000000e+00
2.165e+09 1.000000e+00 2.177609e-08 4.206192e-60 1.248547e-178 0.000000e+00
2.245e+09 1.000000e+00 4.429042e-08 4.100119e-59 2.075437e-176 0.000000e+00
2.325e+09 9.999999e-01 1.228181e-07 1.488675e-57 9.825556e-173 0.000000e+00
2.405e+09 9.999994e-01 6.061284e-07 5.288868e-55 1.329637e-166 0.000000e+00
2.487e+09 9.999992e-01 8.280944e-07 7.895673e-55 1.558227e-166 0.000000e+00
2.570e+09 9.999990e-01 9.774618e-07 2.649014e-54 5.459345e-165 0.000000e+00
2.659e+09 9.999933e-01 6.690468e-06 1.291849e-51 6.089311e-159 0.000000e+00
2.764e+09 9.968637e-01 3.136305e-03 4.313453e-40 2.050369e-129 2.645455e-285
2.899e+09 9.999782e-01 2.178963e-05 1.086322e-49 2.835782e-154 0.000000e+00
3.065e+09 9.999882e-01 1.179199e-05 1.439964e-50 2.846703e-156 0.000000e+00
3.252e+09 9.999608e-01 3.917283e-05 5.631042e-49 8.530449e-153 0.000000e+00
3.446e+09 6.942569e-01 3.057431e-01 1.082762e-33 2.986982e-115 3.610399e-259
3.637e+09 9.991471e-01 8.528577e-04 3.862936e-44 2.912872e-141 2.272506e-310
3.815e+09 9.999639e-01 3.607173e-05 6.218109e-49 1.670235e-152 0.000000e+00
3.975e+09 9.999997e-01 2.831373e-07 1.845980e-56 2.297939e-170 0.000000e+00
4.117e+09 1.000000e+00 3.261622e-08 1.651889e-59 2.946047e-177 0.000000e+00
4.247e+09 9.999999e-01 1.423394e-07 4.521353e-57 2.617775e-171 0.000000e+00
4.369e+09 9.999997e-01 2.938814e-07 2.961716e-56 1.027826e-169 0.000000e+00
4.488e+09 9.999996e-01 3.532919e-07 3.790241e-56 1.169555e-169 0.000000e+00
4.608e+09 9.999991e-01 8.550261e-07 7.726738e-55 1.273130e-166 0.000000e+00
4.729e+09 9.999991e-01 8.952715e-07 9.039192e-55 1.831876e-166 0.000000e+00
4.852e+09 9.999986e-01 1.371875e-06 3.875730e-54 5.360549e-165 0.000000e+00
4.975e+09 9.999995e-01 5.321260e-07 1.532670e-55 2.988179e-168 0.000000e+00
5.101e+09 9.999995e-01 5.046530e-07 1.279143e-55 1.964557e-168 0.000000e+00
5.229e+09 9.999996e-01 3.928697e-07 5.444696e-56 2.709465e-169 0.000000e+00
5.360e+09 9.999997e-01 2.759715e-07 1.632055e-56 1.656715e-170 0.000000e+00
5.492e+09 9.999999e-01 7.410012e-08 1.838832e-58 5.014747e-175 0.000000e+00
5.627e+09 1.000000e+00 2.744546e-08 6.205102e-60 1.932275e-178 0.000000e+00
5.762e+09 1.000000e+00 5.866402e-09 3.206277e-62 9.572427e-184 0.000000e+00
5.899e+09 9.999997e-01 2.605883e-07 1.342023e-56 1.052321e-170 0.000000e+00
6.034e+09 1.000000e+00 2.033132e-09 8.615948e-64 2.172127e-187 0.000000e+00
6.168e+09 1.000000e+00 4.712869e-10 5.863471e-66 2.035178e-192 0.000000e+00
6.297e+09 1.000000e+00 4.581339e-10 5.323409e-66 1.626411e-192 0.000000e+00
6.422e+09 1.000000e+00 3.450593e-10 2.022821e-66 1.722458e-193 0.000000e+00
6.539e+09 1.000000e+00 4.112724e-10 3.683084e-66 6.918759e-193 0.000000e+00
6.646e+09 1.000000e+00 1.081101e-09 9.977659e-65 1.460698e-189 0.000000e+00
6.742e+09 1.000000e+00 4.940803e-10 6.889340e-66 2.958539e-192 0.000000e+00
6.826e+09 1.000000e+00 4.080291e-11 1.381370e-69 7.768363e-201 0.000000e+00
6.896e+09 1.000000e+00 2.337853e-11 2.062528e-70 9.412296e-203 0.000000e+00
6.948e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
6.976e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
6.989e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
6.995e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
6.998e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
7.000e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
#TIME: 159.574676
#NVEL: 114
#vel_mid[km/s] Cr0 Cr1 Cr2 Cr3 Cr4
4.401e+07 8.671494e-01 1.328506e-01 1.602729e-24 9.154094e-82 8.079110e-183
8.862e+07 8.977871e-01 1.022129e-01 4.242525e-25 2.670075e-83 6.226897e-186
9.061e+07 8.840059e-01 1.159941e-01 8.031555e-25 1.456782e-82 1.943737e-184
9.444e+07 8.960452e-01 1.039548e-01 4.618817e-25 3.346693e-83 9.844766e-186
9.991e+07 8.762897e-01 1.237103e-01 1.113889e-24 3.476834e-82 1.134409e-183
1.061e+08 8.831539e-01 1.168461e-01 8.335596e-25 1.608172e-82 2.375396e-184
1.126e+08 8.635010e-01 1.364990e-01 1.842823e-24 1.328094e-81 1.719276e-182
1.194e+08 8.653229e-01 1.346771e-01 1.726055e-24 1.118880e-81 1.217613e-182
1.267e+08 8.535188e-01 1.464812e-01 2.681381e-24 3.639355e-81 1.339739e-181
1.345e+08 8.529364e-01 1.470636e-01 2.702918e-24 3.680028e-81 1.357376e-181
1.427e+08 8.058848e-01 1.941152e-01 1.051537e-23 1.272383e-79 1.664814e-178
1.514e+08 7.568093e-01 2.431907e-01 2.869103e-23 1.560387e-78 2.276479e-176
1.607e+08 7.177131e-01 2.822869e-01 5.044976e-23 5.696103e-78 2.561352e-175
1.705e+08 6.564176e-01 3.435824e-01 1.255418e-22 5.466782e-77 2.101312e-173
1.809e+08 5.863610e-01 4.136390e-01 3.124767e-22 5.295009e-76 1.750451e-171
1.919e+08 5.545914e-01 4.454086e-01 3.740189e-22 6.800244e-76 2.307456e-171
2.037e+08 4.649885e-01 5.350115e-01 9.900536e-22 7.496618e-75 2.353166e-169
2.161e+08 3.845835e-01 6.154165e-01 2.160447e-21 4.909978e-74 8.223076e-168
2.293e+08 2.830652e-01 7.169348e-01 6.902575e-21 9.694331e-73 2.778568e-165
2.433e+08 2.455990e-01 7.544010e-01 9.168959e-21 1.724770e-72 7.131567e-165
2.582e+08 2.291573e-01 7.708427e-01 9.386488e-21 1.551095e-72 4.777807e-165
2.739e+08 1.999425e-01 8.000575e-01 1.444264e-20 4.898324e-72 4.656298e-164
2.907e+08 1.970524e-01 8.029476e-01 1.343178e-20 3.672113e-72 2.362570e-164
3.084e+08 2.003905e-01 7.996095e-01 1.079278e-20 1.788403e-72 4.871736e-165
3.273e+08 2.089887e-01 7.910113e-01 7.820637e-21 6.478712e-73 5.465373e-166
3.472e+08 2.785331e-01 7.214669e-01 2.007559e-21 1.258930e-74 1.549221e-169
3.685e+08 3.870771e-01 6.129229e-01 4.515968e-22 2.177124e-76 4.368127e-173
3.910e+08 5.985951e-01 4.014049e-01 3.503309e-23 3.042656e-79 1.036612e-178
4.148e+08 7.878020e-01 2.121980e-01 2.263819e-24 4.139377e-82 3.270507e-184
4.402e+08 8.640391e-01 1.359609e-01 4.727185e-25 1.188501e-83 4.374615e-187
4.671e+08 9.118816e-01 8.811839e-02 9.074414e-26 2.298738e-85 2.204819e-190
4.956e+08 9.282025e-01 7.179752e-02 3.207666e-26 1.424959e-86 7.695356e-193
5.259e+08 9.393810e-01 6.061896e-02 1.152783e-26 8.057835e-88 1.965185e-195
5.580e+08 9.411656e-01 5.883444e-02 7.274466e-27 1.833094e-88 7.691946e-197
5.921e+08 9.440349e-01 5.596513e-02 4.459808e-27 4.091095e-89 3.052452e-198
6.282e+08 9.587914e-01 4.120864e-02 1.139003e-27 1.217793e-90 2.696722e-201
6.666e+08 9.740414e-01 2.595858e-02 1.870722e-28 1.447741e-92 4.650021e-205
7.074e+08 9.841501e-01 1.584986e-02 2.911338e-29 1.601317e-94 7.365530e-209
7.506e+08 9.915177e-01 8.482342e-03 2.559206e-30 4.072788e-97 6.137841e-214
7.964e+08 9.959887e-01 4.011343e-03 1.289691e-31 2.427877e-100 2.745975e-220
8.451e+08 9.981646e-01 1.835408e-03 5.275152e-33 7.949701e-104 3.487470e-227
8.967e+08 9.992305e-01 7.694736e-04 1.250344e-34 5.501467e-108 1.711136e-235
9.514e+08 9.997008e-01 2.992312e-04 1.780163e-36 8.690073e-113 3.729992e-245
1.010e+09 9.998807e-01 1.192584e-04 2.501209e-38 1.188530e-117 5.494676e-255
1.071e+09 9.999584e-01 4.155655e-05 1.595649e-40 1.771843e-123 8.041227e-267
1.137e+09 9.999800e-01 1.996134e-05 3.534719e-42 5.638325e-128 4.728933e-276
1.206e+09 9.999889e-01 1.112735e-05 1.291607e-43 5.678361e-132 2.460088e-284
1.279e+09 9.999917e-01 8.284431e-06 1.806223e-44 1.941517e-134 1.591615e-289
1.353e+09 9.999946e-01 5.352229e-06 1.447407e-45 1.676358e-137 6.897268e-296
1.419e+09 9.999951e-01 4.870679e-06 5.836245e-46 1.031861e-138 1.701443e-298
1.476e+09 9.999943e-01 5.693923e-06 7.642675e-46 1.420967e-138 2.276106e-298
1.524e+09 9.999967e-01 3.286497e-06 4.855996e-47 8.548329e-142 5.963308e-305
1.565e+09 9.999980e-01 2.022676e-06 4.493713e-48 1.476109e-144 1.400154e-310
1.596e+09 9.999969e-01 3.064268e-06 2.657462e-47 1.383775e-142 1.208188e-306
1.619e+09 9.999957e-01 4.332390e-06 8.022539e-47 1.642278e-141 1.212783e-304
1.635e+09 9.999968e-01 3.192017e-06 1.165926e-47 6.690317e-144 1.196253e-309
1.648e+09 9.999952e-01 4.827624e-06 4.516442e-47 1.448035e-142 3.850803e-307
1.659e+09 9.999920e-01 8.037761e-06 2.859695e-46 1.184532e-140 1.888889e-303
1.669e+09 9.999974e-01 2.602068e-06 1.120936e-48 4.333828e-147 1.436694e-316
1.679e+09 9.999985e-01 1.494080e-06 6.257510e-50 1.696050e-150 1.482197e-323
1.689e+09 9.999969e-01 3.060607e-06 1.167156e-48 2.622541e-147 2.979299e-317
1.700e+09 9.999991e-01 8.914030e-07 2.726148e-51 2.405882e-154 0.000000e+00
1.715e+09 9.999988e-01 1.153815e-06 5.268545e-51 8.576744e-154 0.000000e+00
1.742e+09 9.999985e-01 1.469027e-06 7.583370e-51 1.170429e-153 0.000000e+00
1.789e+09 9.999996e-01 4.448611e-07 8.835904e-54 8.174996e-162 0.000000e+00
1.853e+09 9.999997e-01 3.468273e-07 1.062388e-54 1.375935e-164 0.000000e+00
1.926e+09 9.999998e-01 1.790140e-07 2.995496e-56 7.619438e-169 0.000000e+00
2.003e+09 1.000000e+00 4.139762e-08 5.722317e-59 8.654708e-176 0.000000e+00
2.084e+09 1.000000e+00 2.120244e-08 4.184513e-60 1.363090e-178 0.000000e+00
2.165e+09 1.000000e+00 4.019244e-08 3.051318e-59 1.090272e-176 0.000000e+00
2.245e+09 1.000000e+00 4.327918e-08 2.998980e-59 7.657318e-177 0.000000e+00
2.325e+09 9.999999e-01 5.195886e-08 5.939373e-59 4.004863e-176 0.000000e+00
2.405e+09 9.999998e-01 1.661371e-07 3.787077e-57 7.656908e-172 0.000000e+00
2.487e+09 9.999987e-01 1.285006e-06 5.122067e-54 1.833343e-164 0.000000e+00
2.570e+09 9.999991e-01 9.068299e-07 1.910389e-54 2.355299e-165 0.000000e+00
2.659e+09 9.999970e-01 3.030010e-06 6.767221e-53 4.889115e-162 0.000000e+00
2.764e+09 9.999937e-01 6.283151e-06 9.782304e-52 2.966628e-159 0.000000e+00
2.899e+09 9.999748e-01 2.522042e-05 3.125794e-49 6.291677e-153 0.000000e+00
3.065e+09 9.999954e-01 4.562105e-06 4.992958e-52 1.014594e-159 0.000000e+00
3.252e+09 9.999166e-01 8.342962e-05 5.025350e-48 8.688715e-151 0.000000e+00
3.446e+09 9.999683e-01 3.168801e-05 3.410669e-49 3.450337e-153 0.000000e+00
3.637e+09 9.999904e-01 9.555091e-06 4.064617e-51 8.019637e-158 0.000000e+00
3.815e+09 9.999989e-01 1.067257e-06 2.830539e-54 4.854292e-165 0.000000e+00
3.975e+09 9.999999e-01 8.130325e-08 6.524666e-58 2.851856e-173 0.000000e+00
4.117e+09 1.000000e+00 3.394114e-08 1.856849e-59 3.780438e-177 0.000000e+00
4.247e+09 1.000000e+00 4.533292e-08 8.383435e-59 2.281933e-175 0.000000e+00
4.369e+09 9.999998e-01 1.574485e-07 3.351585e-57 6.191563e-172 0.000000e+00
4.488e+09 9.999996e-01 3.520439e-07 3.744763e-56 1.137263e-169 0.000000e+00
4.608e+09 9.999990e-01 1.012468e-06 1.375185e-54 4.847850e-166 0.000000e+00
4.729e+09 9.999996e-01 4.412567e-07 8.091794e-56 6.791921e-169 0.000000e+00
4.852e+09 9.999987e-01 1.346498e-06 3.636613e-54 4.624520e-165 0.000000e+00
4.975e+09 9.999995e-01 5.478213e-07 1.692435e-55 3.760859e-168 0.000000e+00
5.101e+09 9.999998e-01 2.296766e-07 8.723367e-57 3.874578e-171 0.000000e+00
5.229e+09 9.999992e-01 7.872212e-07 5.829109e-55 6.622136e-167 0.000000e+00
5.360e+09 9.999996e-01 3.556850e-07 3.878518e-56 1.233702e-169 0.000000e+00
5.492e+09 9.999999e-01 9.063182e-08 3.655511e-58 2.468596e-174 0.000000e+00
5.627e+09 1.000000e+00 2.328631e-08 3.541716e-60 5.261521e-179 0.000000e+00
5.762e+09 1.000000e+00 4.615575e-09 1.414369e-62 1.433498e-184 0.000000e+00
5.899e+09 1.000000e+00 1.253412e-08 4.278024e-61 3.904258e-181 0.000000e+00
6.034e+09 9.999999e-01 7.294089e-08 1.742520e-58 4.426409e-175 0.000000e+00
6.168e+09 1.000000e+00 4.508649e-10 5.040550e-66 1.432884e-192 0.000000e+00
6.297e+09 1.000000e+00 3.620230e-10 2.382921e-66 2.519108e-193 0.000000e+00
6.422e+09 1.000000e+00 5.251552e-10 8.484123e-66 4.796245e-192 0.000000e+00
6.539e+09 1.000000e+00 2.106330e-10 3.750808e-67 3.451562e-195 0.000000e+00
6.646e+09 1.000000e+00 1.582437e-10 1.412863e-67 3.581755e-196 0.000000e+00
6.742e+09 1.000000e+00 1.059934e-10 3.596440e-68 1.496957e-197 0.000000e+00
6.826e+09 1.000000e+00 2.908072e-11 4.345813e-70 5.306684e-202 0.000000e+00
6.896e+09 1.000000e+00 5.087674e-11 2.934375e-69 4.463121e-200 0.000000e+00
6.948e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
6.976e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
6.989e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
6.995e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
6.998e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
7.000e+09 1.000000e+00 2.071198e-11 1.363954e-70 3.604978e-203 0.000000e+00
#TIME: 160.574676
#NVEL: 114
#vel_mid[km/s] Cr0 Cr1 Cr2 Cr3 Cr4
4.401e+07 8.786010e-01 1.213990e-01 9.859026e-25 2.459788e-82 5.513310e-184
8.862e+07 8.998636e-01 1.001364e-01 3.728249e-25 1.853798e-83 2.912868e-186
9.061e+07 8.796715e-01 1.203285e-01 9.425117e-25 2.182255e-82 4.324898e-184
9.444e+07 9.080926e-01 9.190740e-02 2.426540e-25 5.921854e-84 2.878709e-187
9.991e+07 8.759978e-01 1.240022e-01 1.098270e-24 3.277834e-82 9.868990e-184
1.061e+08 8.854479e-01 1.145521e-01 7.344622e-25 1.124262e-82 1.126868e-184
1.126e+08 8.978940e-01 1.021060e-01 4.114583e-25 2.410664e-83 4.964967e-186
1.194e+08 8.550594e-01 1.449406e-01 2.452928e-24 2.791439e-81 7.622135e-182
1.267e+08 8.860756e-01 1.139244e-01 7.233031e-25 1.090525e-82 1.069419e-184
1.345e+08 8.589926e-01 1.410074e-01 2.119971e-24 1.886584e-81 3.432912e-182
1.427e+08 8.545132e-01 1.454868e-01 2.258169e-24 2.060533e-81 3.811718e-182
1.514e+08 7.981118e-01 2.018882e-01 1.013085e-23 9.433145e-80 7.526694e-179
1.607e+08 7.213852e-01 2.786148e-01 4.560162e-23 4.253382e-78 1.388406e-175
1.705e+08 6.639715e-01 3.360285e-01 1.069366e-22 3.475222e-77 8.213673e-174
1.809e+08 6.002013e-01 3.997987e-01 2.441625e-22 2.658785e-76 4.235661e-172
1.919e+08 5.338044e-01 4.661956e-01 4.987112e-22 1.459589e-75 1.069042e-170
2.037e+08 4.779243e-01 5.220757e-01 7.991666e-22 4.083244e-75 6.699610e-170
2.161e+08 4.098184e-01 5.901816e-01 1.452715e-21 1.600814e-74 8.185640e-169
2.293e+08 3.071358e-01 6.928642e-01 4.515648e-21 2.861804e-73 2.225974e-166
2.433e+08 2.683472e-01 7.316528e-01 5.888020e-21 4.755848e-73 4.905497e-166
2.582e+08 2.149107e-01 7.850893e-01 1.225986e-20 3.321564e-72 2.282597e-164
2.739e+08 2.107607e-01 7.892393e-01 1.101588e-20 2.178585e-72 8.477933e-165
2.907e+08 2.095515e-01 7.904485e-01 9.816852e-21 1.438137e-72 3.294304e-165
3.084e+08 2.151141e-01 7.848859e-01 7.550866e-21 6.171116e-73 5.225471e-166
3.273e+08 2.260104e-01 7.739896e-01 5.307416e-21 2.058676e-73 4.968539e-167
3.472e+08 2.920189e-01 7.079811e-01 1.561499e-21 6.070530e-75 3.403089e-170
3.685e+08 4.378816e-01 5.621184e-01 2.244227e-22 3.231893e-77 9.178978e-175
3.910e+08 6.206302e-01 3.793698e-01 2.533430e-23 1.299665e-79 1.890520e-179
4.148e+08 7.987104e-01 2.012896e-01 1.766637e-24 2.197048e-82 9.300187e-185
4.402e+08 8.914491e-01 1.085509e-01 1.914046e-25 1.306469e-84 5.962450e-189
4.671e+08 9.245271e-01 7.547286e-02 4.904436e-26 5.092675e-86 1.165527e-191
4.956e+08 9.429523e-01 5.704772e-02 1.309480e-26 1.605427e-87 1.097403e-194
5.259e+08 9.483190e-01 5.168104e-02 6.144333e-27 1.721012e-88 9.627666e-197
5.580e+08 9.469725e-01 5.302753e-02 4.779604e-27 6.473745e-89 9.963001e-198
5.921e+08 9.552604e-01 4.473957e-02 1.858154e-27 4.801718e-90 4.664871e-200
6.282e+08 9.661754e-01 3.382459e-02 5.248937e-28 1.817053e-91 6.531564e-203
6.666e+08 9.761520e-01 2.384798e-02 1.319269e-28 6.027653e-93 8.222788e-206
7.074e+08 9.857530e-01 1.424704e-02 1.875376e-29 5.299532e-95 8.249431e-210
7.506e+08 9.926500e-01 7.349965e-03 1.403401e-30 8.894222e-98 2.985465e-215
7.964e+08 9.963392e-01 3.660751e-03 8.586627e-32 8.472016e-101 3.316559e-221
8.451e+08 9.983482e-01 1.651850e-03 3.263925e-33 2.270630e-104 2.789863e-228
8.967e+08 9.992571e-01 7.429078e-04 1.044528e-34 3.381437e-108 6.313808e-236
9.514e+08 9.997262e-01 2.738082e-04 1.165543e-36 2.829075e-113 3.824200e-246
1.010e+09 9.998977e-01 1.023006e-04 1.218365e-38 1.785251e-118 1.182909e-256
1.071e+09 9.999590e-01 4.103179e-05 1.470213e-40 1.401306e-123 4.915269e-267
1.137e+09 9.999826e-01 1.736943e-05 1.830580e-42 9.904053e-129 1.391192e-277
1.206e+09 9.999915e-01 8.502900e-06 3.695665e-44 2.116074e-133 3.172534e-287
1.279e+09 9.999943e-01 5.653807e-06 3.083315e-45 1.875755e-136 1.347965e-293
1.353e+09 9.999959e-01 4.095518e-06 4.163438e-46 6.328263e-139 9.120866e-299
1.419e+09 9.999967e-01 3.255165e-06 9.045306e-47 7.737971e-141 8.636175e-303
1.476e+09 9.999971e-01 2.903398e-06 3.443874e-47 4.223632e-142 1.718151e-305
1.524e+09 9.999970e-01 3.026878e-06 3.255181e-47 2.943447e-142 6.810281e-306
1.565e+09 9.999976e-01 2.390492e-06 9.413919e-48 9.989443e-144 6.501634e-309
1.596e+09 9.999971e-01 2.898067e-06 2.010844e-47 6.539379e-143 2.613052e-307
1.619e+09 9.999977e-01 2.282542e-06 4.192343e-48 7.182013e-145 1.992684e-311
1.635e+09 9.999959e-01 4.065118e-06 3.432784e-47 1.101060e-142 3.333003e-307
1.648e+09 9.999979e-01 2.121195e-06 1.029840e-48 7.248765e-147 7.987193e-316
1.659e+09 9.999991e-01 8.594094e-07 1.021276e-50 2.758412e-152 0.000000e+00
1.669e+09 9.999980e-01 2.000486e-06 3.285258e-49 1.713792e-148 2.081350e-319
1.679e+09 9.999970e-01 2.958058e-06 1.390244e-48 5.517618e-147 1.739439e-316
1.689e+09 9.999986e-01 1.378438e-06 2.963287e-50 1.730245e-151 0.000000e+00
1.700e+09 9.999975e-01 2.507612e-06 3.014355e-49 5.189947e-149 7.653077e-321
1.715e+09 9.999969e-01 3.064329e-06 4.496197e-49 9.433004e-149 1.691681e-320
1.742e+09 9.999988e-01 1.168395e-06 2.588412e-51 6.876643e-155 0.000000e+00
1.789e+09 9.999992e-01 8.389451e-07 1.547209e-52 1.408163e-158 0.000000e+00
1.853e+09 9.999997e-01 2.803476e-07 3.236302e-55 5.102976e-166 0.000000e+00
1.926e+09 9.999998e-01 2.015391e-07 6.030856e-56 5.443181e-168 0.000000e+00
2.003e+09 9.999999e-01 9.107984e-08 8.459970e-58 4.491944e-173 0.000000e+00
2.084e+09 1.000000e+00 2.060314e-08 2.706462e-60 3.350734e-179 0.000000e+00
2.165e+09 1.000000e+00 3.929867e-08 2.228217e-59 3.990192e-177 0.000000e+00
2.245e+09 1.000000e+00 4.370521e-08 3.391052e-59 1.129695e-176 0.000000e+00
2.325e+09 9.999999e-01 1.287201e-07 2.209974e-57 3.227462e-172 0.000000e+00
2.405e+09 9.999995e-01 4.808352e-07 1.571843e-55 4.874577e-168 0.000000e+00
2.487e+09 9.999989e-01 1.076520e-06 2.394829e-54 2.621637e-165 0.000000e+00
2.570e+09 9.999994e-01 5.675506e-07 2.498850e-55 1.268994e-167 0.000000e+00
2.659e+09 9.999977e-01 2.341167e-06 2.536053e-53 4.459514e-163 0.000000e+00
2.764e+09 9.999979e-01 2.115356e-06 1.880170e-53 2.351934e-163 0.000000e+00
2.899e+09 9.999910e-01 9.042885e-06 3.182930e-51 4.259082e-158 0.000000e+00
3.065e+09 9.998864e-01 1.136275e-04 1.257830e-46 1.883936e-146 1.250134e-319
