#NTIMES:     65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    3.284752E+04    3.1154E-05    3.8321E-01    4.9185E-01    1.2491E-01
    3.351455E+04    3.2153E-05    4.0602E-01    4.7401E-01    1.1994E-01
    3.419858E+04    3.2999E-05    4.2831E-01    4.5694E-01    1.1472E-01
    3.489989E+04    3.4366E-05    4.5503E-01    4.3836E-01    1.0658E-01
    3.561696E+04    3.5800E-05    4.8213E-01    4.1986E-01    9.7971E-02
    3.634681E+04    3.9270E-05    5.1532E-01    3.9822E-01    8.6421E-02
    3.708535E+04    4.4545E-05    5.5069E-01    3.7483E-01    7.4434E-02
    3.782674E+04    6.2366E-05    5.8506E-01    3.5128E-01    6.3599E-02
    3.856397E+04    1.3272E-04    6.2825E-01    3.2083E-01    5.0788E-02
    3.928919E+04    3.8173E-04    6.6153E-01    2.9602E-01    4.2062E-02
    3.965447E+04    6.5237E-04    6.7592E-01    2.8484E-01    3.8582E-02
    3.983838E+04    8.8624E-04    6.8349E-01    2.7878E-01    3.6836E-02
    3.993065E+04    1.0789E-03    6.8764E-01    2.7535E-01    3.5936E-02
    3.997687E+04    1.2173E-03    6.9007E-01    2.7324E-01    3.5478E-02
    3.999884E+04    1.3147E-03    6.9160E-01    2.7181E-01    3.5273E-02
    4.000000E+04    1.3304E-03    6.9171E-01    2.7169E-01    3.5269E-02
#TIME:    71.050
#NVEL: 100
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772127E+02    1.3926E-01    6.7325E-01    1.8350E-01    3.9899E-03
    8.832456E+02    1.3926E-01    6.7325E-01    1.8350E-01    3.9899E-03
    9.015945E+02    1.3927E-01    6.7324E-01    1.8350E-01    3.9898E-03
    9.394435E+02    1.3928E-01    6.7323E-01    1.8350E-01    3.9897E-03
    9.999080E+02    1.3930E-01    6.7320E-01    1.8351E-01    3.9904E-03
    1.060239E+03    1.3934E-01    6.7314E-01    1.8354E-01    3.9919E-03
    1.124304E+03    1.3878E-01    6.7295E-01    1.8424E-01    4.0239E-03
    1.192241E+03    1.3879E-01    6.7273E-01    1.8444E-01    4.0341E-03
    1.264283E+03    1.4121E-01    6.7263E-01    1.8222E-01    3.9376E-03
    1.340678E+03    1.4111E-01    6.7215E-01    1.8277E-01    3.9657E-03
    1.421689E+03    1.3752E-01    6.7111E-01    1.8720E-01    4.1695E-03
    1.507595E+03    1.3834E-01    6.7050E-01    1.8699E-01    4.1634E-03
    1.598692E+03    1.3778E-01    6.6967E-01    1.8833E-01    4.2284E-03
    1.695294E+03    1.3369E-01    6.6824E-01    1.9359E-01    4.4806E-03
    1.797733E+03    1.2950E-01    6.6668E-01    1.9907E-01    4.7523E-03
    1.906362E+03    1.2465E-01    6.6489E-01    2.0538E-01    5.0771E-03
    2.021555E+03    1.1941E-01    6.6291E-01    2.1224E-01    5.4439E-03
    2.143708E+03    1.1144E-01    6.5965E-01    2.2287E-01    6.0425E-03
    2.273243E+03    1.0290E-01    6.5561E-01    2.3473E-01    6.7555E-03
    2.410605E+03    9.4546E-02    6.5122E-01    2.4671E-01    7.5269E-03
    2.556267E+03    8.7601E-02    6.4767E-01    2.5653E-01    8.1989E-03
    2.710731E+03    8.2894E-02    6.4634E-01    2.6217E-01    8.5962E-03
    2.874528E+03    7.6670E-02    6.4414E-01    2.7002E-01    9.1707E-03
    3.048223E+03    6.9810E-02    6.4188E-01    2.7849E-01    9.8130E-03
    3.232413E+03    6.1195E-02    6.3847E-01    2.8963E-01    1.0702E-02
    3.427733E+03    4.8763E-02    6.3077E-01    3.0816E-01    1.2313E-02
    3.634856E+03    3.4949E-02    6.1690E-01    3.3334E-01    1.4815E-02
    3.854494E+03    2.4117E-02    5.9615E-01    3.6159E-01    1.8144E-02
    4.087404E+03    1.8461E-02    5.7948E-01    3.8123E-01    2.0835E-02
    4.334387E+03    1.6168E-02    5.7251E-01    3.8928E-01    2.2034E-02
    4.596295E+03    1.5479E-02    5.7276E-01    3.8968E-01    2.2075E-02
    4.874028E+03    1.4161E-02    5.6700E-01    3.9582E-01    2.3011E-02
    5.168544E+03    1.1919E-02    5.5148E-01    4.1108E-01    2.5526E-02
    5.480856E+03    1.0054E-02    5.3555E-01    4.2616E-01    2.8238E-02
    5.812039E+03    8.7399E-03    5.2244E-01    4.3824E-01    3.0582E-02
    6.163235E+03    7.6832E-03    5.1017E-01    4.4926E-01    3.2888E-02
    6.535652E+03    7.2465E-03    5.0505E-01    4.5384E-01    3.3860E-02
    6.930572E+03    6.7778E-03    4.9838E-01    4.5967E-01    3.5167E-02
    7.349355E+03    6.6627E-03    4.9645E-01    4.6137E-01    3.5525E-02
    7.793444E+03    6.7835E-03    4.9754E-01    4.6041E-01    3.5270E-02
    8.264367E+03    7.3701E-03    5.0498E-01    4.5390E-01    3.3751E-02
    8.763755E+03    8.3255E-03    5.1591E-01    4.4414E-01    3.1626E-02
    9.293705E+03    9.7482E-03    5.3022E-01    4.3104E-01    2.8994E-02
    9.831642E+03    1.1422E-02    5.4426E-01    4.1778E-01    2.6540E-02
    1.034825E+04    1.2704E-02    5.5214E-01    4.0994E-01    2.5215E-02
    1.086111E+04    1.3496E-02    5.5455E-01    4.0716E-01    2.4796E-02
    1.137783E+04    1.3541E-02    5.5031E-01    4.1073E-01    2.5419E-02
    1.190565E+04    1.2868E-02    5.4098E-01    4.1925E-01    2.6910E-02
    1.245069E+04    1.1991E-02    5.3440E-01    4.2569E-01    2.7916E-02
    1.302850E+04    9.4416E-03    5.1673E-01    4.4307E-01    3.0759E-02
    1.365413E+04    5.5389E-03    4.8132E-01    4.7622E-01    3.6918E-02
    1.432185E+04    3.5739E-03    4.8486E-01    4.7591E-01    3.5657E-02
    1.496157E+04    3.2909E-03    5.4374E-01    4.2741E-01    2.5559E-02
    1.552072E+04    3.1871E-03    6.0573E-01    3.7346E-01    1.7628E-02
    1.597380E+04    3.1647E-03    6.5955E-01    3.2490E-01    1.2389E-02
    1.635376E+04    2.2147E-03    6.7180E-01    3.1459E-01    1.1399E-02
    1.668460E+04    1.3518E-03    6.7057E-01    3.1678E-01    1.1295E-02
    1.699977E+04    4.0463E-04    6.1509E-01    3.6892E-01    1.5589E-02
    1.733879E+04    1.1049E-04    5.1591E-01    4.5805E-01    2.5923E-02
    1.774381E+04    5.4660E-05    4.4282E-01    5.2183E-01    3.5294E-02
    1.822138E+04    3.7099E-05    4.0142E-01    5.5711E-01    4.1439E-02
    1.873556E+04    2.9570E-05    3.7539E-01    5.7942E-01    4.5161E-02
    1.926378E+04    2.2921E-05    3.3667E-01    6.1013E-01    5.3180E-02
    1.980326E+04    1.6729E-05    2.8296E-01    6.5283E-01    6.4192E-02
    2.035071E+04    1.0775E-05    2.1185E-01    7.0561E-01    8.2523E-02
    2.090540E+04    7.8525E-06    1.7020E-01    7.3382E-01    9.5970E-02
    2.147105E+04    5.4752E-06    1.2974E-01    7.5696E-01    1.1329E-01
    2.205087E+04    4.0562E-06    1.0258E-01    7.7078E-01    1.2664E-01
    2.264243E+04    2.1753E-06    6.2356E-02    7.8160E-01    1.5604E-01
    2.324861E+04    1.0019E-06    3.4381E-02    7.6954E-01    1.9608E-01
    2.387399E+04    5.9017E-07    2.2582E-02    7.5085E-01    2.2657E-01
    2.451100E+04    6.7251E-07    2.4765E-02    7.5478E-01    2.2046E-01
    2.515376E+04    5.3775E-07    2.1175E-02    7.4060E-01    2.3823E-01
    2.580313E+04    6.9246E-07    2.6562E-02    7.4459E-01    2.2884E-01
    2.645801E+04    1.0040E-06    3.7113E-02    7.4369E-01    2.1920E-01
    2.711953E+04    1.6295E-06    5.7764E-02    7.3438E-01    2.0786E-01
    2.778461E+04    2.8477E-06    9.4799E-02    7.1132E-01    1.9387E-01
    2.845165E+04    4.9027E-06    1.4867E-01    6.7366E-01    1.7766E-01
    2.911532E+04    7.4585E-06    2.0305E-01    6.3305E-01    1.6389E-01
    2.977209E+04    9.9154E-06    2.4637E-01    5.9953E-01    1.5409E-01
    3.042156E+04    1.1911E-05    2.7772E-01    5.7383E-01    1.4844E-01
    3.106470E+04    1.3691E-05    3.0114E-01    5.5316E-01    1.4569E-01
    3.170662E+04    1.5750E-05    3.2075E-01    5.3514E-01    1.4409E-01
    3.235483E+04    1.7910E-05    3.4014E-01    5.1800E-01    1.4185E-01
    3.301620E+04    1.9165E-05    3.5998E-01    5.0097E-01    1.3903E-01
    3.369295E+04    1.9903E-05    3.8328E-01    4.8337E-01    1.3333E-01
    3.438447E+04    2.0376E-05    4.0700E-01    4.6634E-01    1.2664E-01
    3.508922E+04    2.0997E-05    4.3382E-01    4.4851E-01    1.1764E-01
    3.580291E+04    2.1950E-05    4.6197E-01    4.3040E-01    1.0761E-01
    3.652109E+04    2.4078E-05    4.9702E-01    4.0878E-01    9.4169E-02
    3.724116E+04    2.6927E-05    5.3039E-01    3.8743E-01    8.2159E-02
    3.795291E+04    3.4405E-05    5.6598E-01    3.6400E-01    6.9984E-02
    3.865310E+04    6.2627E-05    6.0824E-01    3.3513E-01    5.6564E-02
    3.933755E+04    1.5986E-04    6.3924E-01    3.1272E-01    4.7873E-02
    3.967808E+04    2.6846E-04    6.5337E-01    3.0214E-01    4.4216E-02
    3.984945E+04    3.6558E-04    6.6103E-01    2.9627E-01    4.2341E-02
    3.993541E+04    4.4498E-04    6.6528E-01    2.9291E-01    4.1371E-02
    3.997846E+04    5.0225E-04    6.6778E-01    2.9084E-01    4.0880E-02
    3.999892E+04    5.4225E-04    6.6933E-01    2.8947E-01    4.0661E-02
    4.000000E+04    5.4850E-04    6.6943E-01    2.8937E-01    4.0658E-02
#TIME:    78.200
#NVEL: 100
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772127E+02    1.2974E-01    6.7135E-01    1.9443E-01    4.4765E-03
    8.827642E+02    1.2974E-01    6.7135E-01    1.9443E-01    4.4766E-03
    8.996302E+02    1.2975E-01    6.7135E-01    1.9443E-01    4.4763E-03
    9.343350E+02    1.2976E-01    6.7134E-01    1.9443E-01    4.4761E-03
    9.924367E+02    1.2978E-01    6.7131E-01    1.9444E-01    4.4768E-03
    1.052366E+03    1.2981E-01    6.7125E-01    1.9447E-01    4.4785E-03
    1.115955E+03    1.2991E-01    6.7113E-01    1.9447E-01    4.4795E-03
    1.183387E+03    1.3057E-01    6.7102E-01    1.9395E-01    4.4558E-03
    1.254894E+03    1.3125E-01    6.7078E-01    1.9353E-01    4.4388E-03
    1.330722E+03    1.3185E-01    6.7038E-01    1.9333E-01    4.4334E-03
    1.411131E+03    1.3013E-01    6.6939E-01    1.9593E-01    4.5616E-03
    1.496400E+03    1.2599E-01    6.6760E-01    2.0157E-01    4.8454E-03
    1.586821E+03    1.2433E-01    6.6625E-01    2.0442E-01    4.9955E-03
    1.682705E+03    1.2144E-01    6.6449E-01    2.0884E-01    5.2300E-03
    1.784383E+03    1.1829E-01    6.6260E-01    2.1362E-01    5.4912E-03
    1.892206E+03    1.1509E-01    6.6074E-01    2.1841E-01    5.7608E-03
    2.006543E+03    1.1041E-01    6.5826E-01    2.2518E-01    6.1531E-03
    2.127789E+03    1.0262E-01    6.5395E-01    2.3658E-01    6.8478E-03
    2.256362E+03    9.4330E-02    6.4875E-01    2.4924E-01    7.6756E-03
    2.392704E+03    8.7607E-02    6.4438E-01    2.5961E-01    8.3979E-03
    2.537285E+03    8.0700E-02    6.3977E-01    2.7034E-01    9.1907E-03
    2.690601E+03    7.5861E-02    6.3752E-01    2.7692E-01    9.6964E-03
    2.853182E+03    7.1244E-02    6.3622E-01    2.8241E-01    1.0125E-02
    3.025587E+03    6.5294E-02    6.3425E-01    2.8974E-01    1.0716E-02
    3.208410E+03    5.7177E-02    6.3070E-01    3.0050E-01    1.1626E-02
    3.402280E+03    4.5506E-02    6.2314E-01    3.1811E-01    1.3241E-02
    3.607864E+03    3.1782E-02    6.0698E-01    3.4515E-01    1.6093E-02
    3.825871E+03    2.1914E-02    5.8554E-01    3.7297E-01    1.9582E-02
    4.057052E+03    1.6075E-02    5.6426E-01    3.9660E-01    2.3070E-02
    4.302201E+03    1.3902E-02    5.5574E-01    4.0580E-01    2.4566E-02
    4.562164E+03    1.3473E-02    5.5738E-01    4.0477E-01    2.4371E-02
    4.837835E+03    1.2489E-02    5.5320E-01    4.0922E-01    2.5091E-02
    5.130163E+03    1.0566E-02    5.3838E-01    4.2345E-01    2.7598E-02
    5.440156E+03    8.7459E-03    5.2067E-01    4.3983E-01    3.0762E-02
    5.768881E+03    7.6819E-03    5.0908E-01    4.5031E-01    3.2926E-02
    6.117468E+03    6.7315E-03    4.9683E-01    4.6111E-01    3.5326E-02
    6.487119E+03    6.2342E-03    4.9011E-01    4.6698E-01    3.6672E-02
    6.879107E+03    5.8890E-03    4.8489E-01    4.7149E-01    3.7732E-02
    7.294780E+03    5.5716E-03    4.7900E-01    4.7646E-01    3.8967E-02
    7.735571E+03    5.5974E-03    4.7873E-01    4.7668E-01    3.8991E-02
    8.202997E+03    6.1202E-03    4.8685E-01    4.6980E-01    3.7224E-02
    8.698668E+03    7.0576E-03    4.9988E-01    4.5853E-01    3.4529E-02
    9.225619E+03    8.3525E-03    5.1497E-01    4.4508E-01    3.1590E-02
    9.762225E+03    9.8550E-03    5.2933E-01    4.3186E-01    2.8955E-02
    1.027791E+04    1.1011E-02    5.3727E-01    4.2417E-01    2.7554E-02
    1.078685E+04    1.1835E-02    5.4073E-01    4.2050E-01    2.6933E-02
    1.129797E+04    1.1844E-02    5.3583E-01    4.2458E-01    2.7741E-02
    1.182203E+04    1.1448E-02    5.2819E-01    4.3135E-01    2.9010E-02
    1.236317E+04    1.1279E-02    5.2808E-01    4.3180E-01    2.8848E-02
    1.293542E+04    8.7665E-03    5.0731E-01    4.5153E-01    3.2397E-02
    1.355974E+04    5.0000E-03    4.6727E-01    4.8790E-01    3.9833E-02
    1.423393E+04    2.9295E-03    4.5945E-01    4.9695E-01    4.0668E-02
    1.489202E+04    2.6970E-03    5.1983E-01    4.4837E-01    2.9101E-02
    1.546780E+04    2.7941E-03    5.9126E-01    3.8678E-01    1.9167E-02
    1.593593E+04    2.8306E-03    6.4861E-01    3.3528E-01    1.3281E-02
    1.632400E+04    2.0847E-03    6.6726E-01    3.1905E-01    1.1604E-02
    1.665710E+04    1.1583E-03    6.5968E-01    3.2700E-01    1.2160E-02
    1.697340E+04    3.0466E-04    5.9442E-01    3.8747E-01    1.7810E-02
    1.731492E+04    9.7954E-05    5.0798E-01    4.6519E-01    2.6740E-02
    1.772013E+04    4.7811E-05    4.2648E-01    5.3565E-01    3.7821E-02
    1.819211E+04    3.3169E-05    3.8737E-01    5.6864E-01    4.3953E-02
    1.870537E+04    2.4736E-05    3.4627E-01    6.0150E-01    5.2200E-02
    1.923781E+04    1.8611E-05    2.9999E-01    6.3730E-01    6.2691E-02
    1.978210E+04    1.4908E-05    2.6444E-01    6.6523E-01    7.0320E-02
    2.033829E+04    1.0274E-05    2.0363E-01    7.1005E-01    8.6318E-02
    2.090884E+04    8.2137E-06    1.7300E-01    7.3164E-01    9.5356E-02
    2.149197E+04    5.2004E-06    1.2069E-01    7.6083E-01    1.1848E-01
    2.208594E+04    4.3211E-06    1.0348E-01    7.7008E-01    1.2643E-01
    2.269222E+04    2.9091E-06    7.3721E-02    7.7966E-01    1.4661E-01
    2.330768E+04    1.7956E-06    4.9097E-02    7.7527E-01    1.7563E-01
    2.393013E+04    1.2733E-06    3.6883E-02    7.6460E-01    1.9851E-01
    2.456816E+04    1.2146E-06    3.5780E-02    7.6284E-01    2.0138E-01
    2.522256E+04    1.0604E-06    3.1263E-02    7.5360E-01    2.1513E-01
    2.587860E+04    1.1531E-06    3.3728E-02    7.5547E-01    2.1080E-01
    2.653553E+04    1.3524E-06    3.9292E-02    7.5421E-01    2.0650E-01
    2.720085E+04    1.8328E-06    5.2798E-02    7.4760E-01    1.9960E-01
    2.787124E+04    2.9212E-06    8.2108E-02    7.2935E-01    1.8854E-01
    2.854461E+04    4.8488E-06    1.3071E-01    6.9484E-01    1.7444E-01
    2.921553E+04    7.2855E-06    1.8748E-01    6.5057E-01    1.6194E-01
    2.988131E+04    9.3691E-06    2.3287E-01    6.1306E-01    1.5406E-01
    3.054134E+04    1.0835E-05    2.6566E-01    5.8420E-01    1.5013E-01
    3.119608E+04    1.1779E-05    2.8969E-01    5.6158E-01    1.4872E-01
    3.184966E+04    1.2522E-05    3.0996E-01    5.4214E-01    1.4789E-01
    3.250757E+04    1.3387E-05    3.2998E-01    5.2383E-01    1.4617E-01
    3.317511E+04    1.4304E-05    3.5094E-01    5.0581E-01    1.4323E-01
    3.385460E+04    1.5028E-05    3.7476E-01    4.8773E-01    1.3750E-01
    3.454668E+04    1.5395E-05    3.9924E-01    4.7033E-01    1.3042E-01
    3.524886E+04    1.5710E-05    4.2646E-01    4.5245E-01    1.2107E-01
    3.595527E+04    1.6203E-05    4.5584E-01    4.3399E-01    1.1016E-01
    3.666198E+04    1.7149E-05    4.9068E-01    4.1272E-01    9.6586E-02
    3.736518E+04    1.8561E-05    5.2380E-01    3.9175E-01    8.4437E-02
    3.805369E+04    2.1464E-05    5.5971E-01    3.6838E-01    7.1886E-02
    3.872619E+04    3.1454E-05    6.0027E-01    3.4093E-01    5.8771E-02
    3.937615E+04    6.4245E-05    6.2984E-01    3.1979E-01    5.0305E-02
    3.969691E+04    1.0177E-04    6.4351E-01    3.0970E-01    4.6691E-02
    3.985827E+04    1.3632E-04    6.5095E-01    3.0407E-01    4.4837E-02
    3.993920E+04    1.6440E-04    6.5510E-01    3.0086E-01    4.3882E-02
    3.997972E+04    1.8465E-04    6.5754E-01    2.9887E-01    4.3401E-02
    3.999899E+04    1.9863E-04    6.5903E-01    2.9758E-01    4.3190E-02
    4.000000E+04    2.0075E-04    6.5912E-01    2.9749E-01    4.3188E-02
#TIME:    86.000
#NVEL: 100
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772127E+02    1.1671E-01    6.6750E-01    2.1053E-01    5.2668E-03
    8.833426E+02    1.1670E-01    6.6750E-01    2.1053E-01    5.2668E-03
    9.019906E+02    1.1671E-01    6.6749E-01    2.1053E-01    5.2664E-03
    9.404759E+02    1.1673E-01    6.6748E-01    2.1052E-01    5.2662E-03
    1.001420E+03    1.1675E-01    6.6744E-01    2.1054E-01    5.2672E-03
    1.061832E+03    1.1680E-01    6.6736E-01    2.1057E-01    5.2694E-03
    1.125993E+03    1.1695E-01    6.6723E-01    2.1055E-01    5.2692E-03
    1.194032E+03    1.1713E-01    6.6698E-01    2.1061E-01    5.2747E-03
    1.266182E+03    1.1634E-01    6.6625E-01    2.1206E-01    5.3554E-03
    1.342692E+03    1.1934E-01    6.6660E-01    2.0887E-01    5.1911E-03
    1.423825E+03    1.2090E-01    6.6629E-01    2.0767E-01    5.1327E-03
    1.509860E+03    1.1951E-01    6.6493E-01    2.1028E-01    5.2739E-03
    1.601094E+03    1.1755E-01    6.6326E-01    2.1373E-01    5.4638E-03
    1.697841E+03    1.1361E-01    6.6072E-01    2.1987E-01    5.8087E-03
    1.800434E+03    1.0992E-01    6.5815E-01    2.2577E-01    6.1536E-03
    1.909226E+03    1.0793E-01    6.5650E-01    2.2921E-01    6.3618E-03
    2.024592E+03    1.0389E-01    6.5388E-01    2.3549E-01    6.7487E-03
    2.146929E+03    9.7281E-02    6.4959E-01    2.4572E-01    7.4073E-03
    2.276658E+03    8.9414E-02    6.4395E-01    2.5836E-01    8.2756E-03
    2.414227E+03    8.1196E-02    6.3742E-01    2.7209E-01    9.2932E-03
    2.560107E+03    7.4652E-02    6.3235E-01    2.8285E-01    1.0146E-02
    2.714803E+03    7.0053E-02    6.2990E-01    2.8937E-01    1.0681E-02
    2.878847E+03    6.5210E-02    6.2795E-01    2.9563E-01    1.1207E-02
    3.052802E+03    5.9722E-02    6.2632E-01    3.0219E-01    1.1768E-02
    3.237269E+03    5.1772E-02    6.2291E-01    3.1261E-01    1.2700E-02
    3.432883E+03    3.9260E-02    6.1282E-01    3.3318E-01    1.4732E-02
    3.640317E+03    2.6228E-02    5.9210E-01    3.6342E-01    1.8245E-02
    3.860285E+03    1.7793E-02    5.6710E-01    3.9276E-01    2.2348E-02
    4.093545E+03    1.4165E-02    5.5244E-01    4.0853E-01    2.4866E-02
    4.340899E+03    1.2573E-02    5.4617E-01    4.1525E-01    2.6013E-02
    4.603200E+03    1.1912E-02    5.4533E-01    4.1654E-01    2.6220E-02
    4.881351E+03    1.0831E-02    5.3913E-01    4.2274E-01    2.7303E-02
    5.176309E+03    9.3034E-03    5.2616E-01    4.3495E-01    2.9580E-02
    5.489091E+03    7.5254E-03    5.0629E-01    4.5290E-01    3.3287E-02
    5.820772E+03    6.4553E-03    4.9259E-01    4.6496E-01    3.5995E-02
    6.172495E+03    5.6461E-03    4.8052E-01    4.7535E-01    3.8491E-02
    6.545471E+03    5.1413E-03    4.7225E-01    4.8235E-01    4.0264E-02
    6.940984E+03    4.9100E-03    4.6835E-01    4.8565E-01    4.1084E-02
    7.360397E+03    4.7336E-03    4.6450E-01    4.8886E-01    4.1910E-02
    7.805153E+03    4.8834E-03    4.6698E-01    4.8683E-01    4.1301E-02
    8.276783E+03    5.3678E-03    4.7523E-01    4.7996E-01    3.9442E-02
    8.776912E+03    6.2446E-03    4.8860E-01    4.6858E-01    3.6583E-02
    9.308218E+03    7.4886E-03    5.0444E-01    4.5468E-01    3.3391E-02
    9.855838E+03    8.7960E-03    5.1742E-01    4.4286E-01    3.0926E-02
    1.038672E+04    9.7673E-03    5.2385E-01    4.3664E-01    2.9746E-02
    1.090929E+04    1.0364E-02    5.2523E-01    4.3493E-01    2.9478E-02
    1.143914E+04    1.0271E-02    5.1906E-01    4.4011E-01    3.0560E-02
    1.198417E+04    1.0071E-02    5.1455E-01    4.4408E-01    3.1299E-02
    1.255683E+04    9.3088E-03    5.0982E-01    4.4890E-01    3.1969E-02
    1.317160E+04    6.4216E-03    4.8231E-01    4.7445E-01    3.6822E-02
    1.384854E+04    3.1767E-03    4.4196E-01    5.1017E-01    4.4689E-02
    1.455128E+04    2.4810E-03    4.8051E-01    4.8135E-01    3.5658E-02
    1.520317E+04    2.3233E-03    5.4796E-01    4.2511E-01    2.4610E-02
    1.573997E+04    2.5884E-03    6.2214E-01    3.5954E-01    1.5734E-02
    1.617733E+04    2.0757E-03    6.5381E-01    3.3135E-01    1.2758E-02
    1.654370E+04    1.4339E-03    6.6836E-01    3.1882E-01    1.1383E-02
    1.687928E+04    3.6185E-04    6.0424E-01    3.7861E-01    1.6781E-02
    1.722192E+04    1.0109E-04    5.0855E-01    4.6428E-01    2.7066E-02
    1.762572E+04    4.9209E-05    4.3023E-01    5.3238E-01    3.7340E-02
    1.810362E+04    3.1735E-05    3.7654E-01    5.7707E-01    4.6358E-02
    1.862417E+04    2.3911E-05    3.3654E-01    6.0946E-01    5.3975E-02
    1.915654E+04    1.8977E-05    2.9877E-01    6.3959E-01    6.1619E-02
    1.969341E+04    1.4393E-05    2.5245E-01    6.7349E-01    7.4040E-02
    2.024015E+04    1.1279E-05    2.1207E-01    7.0416E-01    8.3763E-02
    2.080131E+04    9.8889E-06    1.9168E-01    7.1914E-01    8.9165E-02
    2.137403E+04    7.9608E-06    1.5742E-01    7.4351E-01    9.9056E-02
    2.195180E+04    6.9125E-06    1.3853E-01    7.5528E-01    1.0619E-01
    2.253878E+04    5.4197E-06    1.1206E-01    7.6819E-01    1.1975E-01
    2.314409E+04    3.7925E-06    8.2720E-02    7.7522E-01    1.4206E-01
    2.377048E+04    2.7048E-06    6.2158E-02    7.7238E-01    1.6546E-01
    2.441765E+04    2.3333E-06    5.5074E-02    7.6994E-01    1.7498E-01
    2.507972E+04    2.0489E-06    4.8498E-02    7.6416E-01    1.8734E-01
    2.574928E+04    1.9963E-06    4.7048E-02    7.6313E-01    1.8982E-01
    2.642039E+04    2.0487E-06    4.8247E-02    7.6200E-01    1.8975E-01
    2.709567E+04    2.3293E-06    5.4907E-02    7.5750E-01    1.8759E-01
    2.777212E+04    3.1979E-06    7.4668E-02    7.4461E-01    1.8072E-01
    2.844849E+04    4.9835E-06    1.1385E-01    7.1654E-01    1.6960E-01
    2.912135E+04    7.4624E-06    1.6686E-01    6.7443E-01    1.5870E-01
    2.978794E+04    9.6438E-06    2.1505E-01    6.3322E-01    1.5172E-01
    3.044943E+04    1.0990E-05    2.5072E-01    6.0044E-01    1.4882E-01
    3.110563E+04    1.1586E-05    2.7640E-01    5.7512E-01    1.4848E-01
    3.175847E+04    1.1765E-05    2.9733E-01    5.5392E-01    1.4874E-01
    3.240928E+04    1.1810E-05    3.1735E-01    5.3459E-01    1.4805E-01
    3.306015E+04    1.1935E-05    3.3781E-01    5.1608E-01    1.4610E-01
    3.371349E+04    1.2221E-05    3.6062E-01    4.9789E-01    1.4148E-01
    3.437174E+04    1.2478E-05    3.8399E-01    4.8063E-01    1.3537E-01
    3.503535E+04    1.2659E-05    4.0928E-01    4.6349E-01    1.2722E-01
    3.570157E+04    1.2796E-05    4.3632E-01    4.4619E-01    1.1748E-01
    3.636646E+04    1.3065E-05    4.6765E-01    4.2706E-01    1.0527E-01
    3.702421E+04    1.3482E-05    4.9948E-01    4.0738E-01    9.3128E-02
    3.766828E+04    1.4211E-05    5.3120E-01    3.8721E-01    8.1574E-02
    3.829292E+04    1.5743E-05    5.6663E-01    3.6405E-01    6.9303E-02
    3.889232E+04    1.9646E-05    6.0120E-01    3.4047E-01    5.8319E-02
    3.946205E+04    3.0267E-05    6.2657E-01    3.2232E-01    5.1088E-02
    3.973879E+04    4.1873E-05    6.3864E-01    3.1343E-01    4.7891E-02
    3.987789E+04    5.2487E-05    6.4526E-01    3.0845E-01    4.6242E-02
    3.994762E+04    6.0863E-05    6.4896E-01    3.0558E-01    4.5396E-02
    3.998253E+04    6.6773E-05    6.5115E-01    3.0381E-01    4.4972E-02
    3.999913E+04    7.0818E-05    6.5246E-01    3.0267E-01    4.4791E-02
    4.000000E+04    7.1404E-05    6.5254E-01    3.0260E-01    4.4791E-02
#TIME:    94.600
#NVEL: 100
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772127E+02    1.2555E-01    6.6933E-01    2.0040E-01    4.7179E-03
    8.833223E+02    1.2555E-01    6.6933E-01    2.0040E-01    4.7179E-03
    9.019076E+02    1.2556E-01    6.6933E-01    2.0040E-01    4.7177E-03
    9.402596E+02    1.2554E-01    6.6932E-01    2.0043E-01    4.7194E-03
    1.001103E+03    1.1808E-01    6.6723E-01    2.0951E-01    5.1819E-03
    1.061498E+03    1.1683E-01    6.6675E-01    2.1115E-01    5.2690E-03
    1.125639E+03    1.1460E-01    6.6581E-01    2.1416E-01    5.4313E-03
    1.193657E+03    1.1379E-01    6.6521E-01    2.1549E-01    5.5061E-03
    1.265784E+03    1.1390E-01    6.6477E-01    2.1580E-01    5.5264E-03
    1.342270E+03    1.1196E-01    6.6331E-01    2.1901E-01    5.7104E-03
    1.423377E+03    1.1281E-01    6.6275E-01    2.1873E-01    5.7010E-03
    1.509385E+03    1.1354E-01    6.6203E-01    2.1872E-01    5.7052E-03
