#NTIMES:     65
#NSTAGES:     8
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5           fe6           fe7
    5.447919E+03    1.1240E-33    2.8639E-23    1.4428E-14    1.6259E-07    8.0719E-03    9.3226E-01    5.9667E-02    1.6232E-06
    5.767447E+03    1.5882E-33    4.1319E-23    2.0966E-14    2.2544E-07    9.9342E-03    9.4454E-01    4.5523E-02    8.5141E-07
    6.105716E+03    2.5698E-33    6.7253E-23    3.3794E-14    3.3826E-07    1.2771E-02    9.5457E-01    3.2661E-02    3.9062E-07
    6.463825E+03    5.1614E-33    1.3311E-22    6.4615E-14    5.7933E-07    1.7676E-02    9.6121E-01    2.1112E-02    1.4251E-07
    6.842938E+03    1.3305E-32    3.3354E-22    1.5320E-13    1.1788E-06    2.6974E-02    9.6125E-01    1.1774E-02    3.7497E-08
    7.244286E+03    4.5660E-32    1.1068E-21    4.7326E-13    2.9780E-06    4.6521E-02    9.4811E-01    5.3700E-03    6.3360E-09
    7.669174E+03    2.4250E-31    5.5783E-21    2.1448E-12    1.0202E-05    9.4467E-02    9.0371E-01    1.8134E-03    5.6450E-10
    8.118982E+03    2.2731E-30    4.7804E-20    1.5592E-11    4.9891E-05    2.2532E-01    7.7424E-01    3.8534E-04    2.0201E-11
    8.595172E+03    3.3387E-29    6.1131E-19    1.5742E-10    2.9514E-04    5.2179E-01    4.7788E-01    3.9731E-05    2.1387E-13
    9.099291E+03    5.9551E-28    8.9030E-18    1.6573E-09    1.5587E-03    8.4771E-01    1.5073E-01    1.3814E-06    4.5657E-16
    9.632977E+03    1.3665E-26    1.5704E-16    1.9255E-08    7.6292E-03    9.6941E-01    2.2956E-02    1.4005E-08    1.5294E-19
    1.019797E+04    5.7714E-25    4.8099E-15    3.4782E-07    4.6208E-02    9.5199E-01    1.8026E-03    3.6616E-11    5.5716E-24
    1.078815E+04    6.3009E-23    3.5472E-13    1.2655E-05    3.7530E-01    6.2465E-01    3.5718E-05    6.4807E-15    2.6052E-30
    1.132471E+04    3.0448E-21    1.1609E-11    1.8438E-04    9.2578E-01    7.4039E-02    6.1721E-08    3.7632E-20    1.3836E-38
    1.181061E+04    5.3439E-20    1.4808E-10    1.0946E-03    9.9482E-01    4.0856E-03    5.4260E-11    1.2220E-25    3.7892E-47
    1.233364E+04    1.1146E-18    2.1296E-09    6.7135E-03    9.9311E-01    1.7634E-04    3.0237E-14    1.9220E-31    3.1890E-56
    1.289255E+04    3.8391E-17    4.6731E-08    5.2998E-02    9.4700E-01    4.2733E-06    4.6397E-18    3.2738E-38    1.0901E-66
    1.346565E+04    1.2218E-15    1.0014E-06    3.7722E-01    6.2277E-01    3.8489E-08    1.1117E-22    2.6627E-46    4.9857E-76
    1.415462E+04    1.3216E-14    7.7875E-06    8.9667E-01    1.0332E-01    4.4701E-11    1.3599E-28    3.1337E-56    7.7761E-82
    1.497774E+04    1.5924E-13    4.3806E-05    9.9472E-01    5.2387E-03    9.9516E-15    1.9769E-35    6.3974E-67    1.3203E-88
    1.569856E+04    2.4332E-12    2.5359E-04    9.9950E-01    2.4545E-04    2.5619E-18    5.0303E-42    1.1577E-70    3.8423E-95
    1.622140E+04    3.0995E-11    1.3502E-03    9.9864E-01    1.2283E-05    7.4001E-22    1.5089E-48    3.6834E-74    1.2620-101
    1.665300E+04    1.5068E-10    4.3915E-03    9.9561E-01    1.0585E-06    7.0731E-25    3.2433E-54    3.6490E-77    2.7981-107
    1.709204E+04    2.8304E-10    8.1969E-03    9.9180E-01    2.0351E-07    5.0973E-27    2.7690E-58    2.6635E-79    2.4126-111
    1.765789E+04    5.7494E-10    1.5700E-02    9.8430E-01    4.0448E-08    4.5493E-29    6.5664E-60    2.4110E-81    5.7916-113
    1.832639E+04    1.3387E-09    3.2128E-02    9.6787E-01    7.4654E-09    3.7273E-31    1.2330E-60    2.0108E-83    1.1059-113
    1.902138E+04    3.3019E-09    6.6483E-02    9.3352E-01    1.3452E-09    3.1328E-33    2.2724E-61    1.7252E-85    2.0791-114
    1.970410E+04    7.2303E-09    1.2658E-01    8.7342E-01    2.5943E-10    3.2404E-35    4.4861E-62    1.8249E-87    4.1965-115
    2.038164E+04    1.4674E-08    2.2629E-01    7.7371E-01    4.8463E-11    3.3532E-37    8.5970E-63    1.9361E-89    8.2427-116
    2.104676E+04    2.9000E-08    3.8222E-01    6.1778E-01    7.8430E-12    2.8695E-39    1.4313E-63    1.7030E-91    1.4097-116
    2.168980E+04    5.3574E-08    5.8381E-01    4.1619E-01    1.0079E-12    1.7767E-41    1.8979E-64    1.0865E-93    1.9239-117
    2.230383E+04    8.5352E-08    7.6940E-01    2.3060E-01    1.0530E-13    8.6437E-44    2.0573E-65    5.4717E-96    2.1557-118
    2.289320E+04    1.1581E-07    8.8732E-01    1.1268E-01    1.0521E-14    4.5999E-46    2.1570E-66    3.0455E-98    2.3599-119
    2.347531E+04    1.4182E-07    9.4694E-01    5.3063E-02    1.1278E-15    3.2057E-48    2.4708E-67    2.2587-100    2.8710-120
    2.405765E+04    1.6412E-07    9.7469E-01    2.5305E-02    1.3066E-16    2.7722E-50    3.1412E-68    2.1335-102    3.9786-121
    2.464997E+04    1.8199E-07    9.8774E-01    1.2259E-02    1.4558E-17    2.1720E-52    4.0018E-69    1.9031-104    5.7603-122
    2.526750E+04    1.9244E-07    9.9406E-01    5.9445E-03    1.3419E-18    4.6693E-54    4.4726E-70    4.9625-106    7.7759-123
    2.593647E+04    1.9680E-07    9.9724E-01    2.7628E-03    8.6583E-20    2.2329E-54    3.6756E-71    3.0249-106    8.1389-124
    2.666910E+04    2.0952E-07    9.9887E-01    1.1332E-03    3.4596E-21    1.1465E-54    1.8258E-72    1.9341-106    5.0539-125
    2.742649E+04    2.5755E-07    9.9961E-01    3.8505E-04    8.5295E-23    4.3350E-55    4.9540E-74    8.0633-107    1.5233-126
    2.813969E+04    3.5230E-07    9.9988E-01    1.1622E-04    1.3963E-24    1.3289E-55    8.1071E-76    2.4767-107    2.5187-128
    2.879319E+04    4.7933E-07    9.9996E-01    3.7643E-05    1.9902E-26    4.3584E-56    1.1492E-77    8.1132-108    3.5987-130
    2.941195E+04    5.9784E-07    9.9999E-01    1.3901E-05    4.1073E-28    1.7379E-56    2.5161E-79    3.4615-108    8.5186-132
    3.005162E+04    6.4916E-07    9.9999E-01    5.4727E-06    1.7672E-29    8.3017E-57    1.2917E-80    2.0079-108    5.3749-133
    3.080484E+04    6.0890E-07    1.0000E+00    1.9966E-06    1.0832E-30    4.1397E-57    1.0633E-81    1.3954-108    6.2789-134
    3.190140E+04    4.9076E-07    1.0000E+00    5.0205E-07    3.4906E-32    1.5677E-57    5.0478E-83    8.5121-109    5.0436-135
    3.369832E+04    5.5415E-07    1.0000E+00    7.5275E-08    2.3876E-34    2.4317E-58    3.4407E-85    1.5098-109    4.2747-137
    3.568099E+04    9.6461E-07    1.0000E+00    1.8620E-08    5.9799E-36    4.4919E-59    5.9679E-87    2.0639-110    5.4457-139
    3.771812E+04    1.7579E-06    1.0000E+00    9.8624E-09    2.0097E-36    1.8828E-59    1.5059E-87    6.2787-111    9.7215-140
    3.951609E+04    2.7371E-06    1.0000E+00    9.6524E-09    2.1701E-36    1.5961E-59    1.3533E-87    4.2120-111    6.9366-140
    4.108626E+04    3.4828E-06    1.0000E+00    1.5014E-08    4.5757E-36    2.2433E-59    2.9612E-87    5.0460-111    1.2939-139
    4.248581E+04    3.6630E-06    1.0000E+00    5.2669E-08    3.2792E-35    7.2691E-59    3.0408E-86    1.3846-110    1.1697-138
    4.378422E+04    3.3407E-06    1.0000E+00    2.7976E-07    4.9734E-34    3.4348E-58    6.6999E-85    5.6160-110    2.2643-137
    4.504725E+04    2.7685E-06    1.0000E+00    1.3233E-06    7.9038E-33    1.4802E-57    1.2468E-83    2.1721-109    3.8086-136
    4.629669E+04    2.3554E-06    9.9999E-01    4.3136E-06    8.3530E-32    4.5344E-57    1.3114E-82    6.1940-109    3.7267-135
    4.754852E+04    2.2908E-06    9.9999E-01    1.0379E-05    6.8418E-31    1.0458E-56    9.0106E-82    1.3608-108    2.4251-134
    4.879946E+04    2.6245E-06    9.9998E-01    1.9368E-05    5.1906E-30    1.8933E-56    5.0782E-81    2.3827-108    1.3150-133
    5.005857E+04    3.3509E-06    9.9997E-01    3.0102E-05    3.2966E-29    2.9024E-56    3.5445E-80    3.6000-108    9.1833-133
    5.132932E+04    4.1708E-06    9.9996E-01    4.0170E-05    1.5369E-28    3.8298E-56    6.0161E-79    4.7074-108    1.6390-131
    5.261425E+04    4.7789E-06    9.9995E-01    4.8391E-05    7.0731E-28    4.6014E-56    1.4437E-77    5.6636-108    4.1010-130
    5.391744E+04    5.1502E-06    9.9994E-01    5.4651E-05    7.1440E-27    5.2133E-56    2.2801E-76    6.4707-108    6.7853-129
    5.523611E+04    5.2373E-06    9.9994E-01    5.9474E-05    1.0629E-25    5.7286E-56    2.2491E-75    7.2134-108    7.0718-128
    5.657007E+04    5.0400E-06    9.9993E-01    6.3737E-05    1.1084E-24    6.2643E-56    1.4526E-74    8.0608-108    4.8482-127
    5.791296E+04    4.7374E-06    9.9993E-01    6.8004E-05    7.5929E-24    6.9288E-56    6.3891E-74    9.2034-108    2.2646-126
    5.925594E+04    4.5105E-06    9.9992E-01    7.2397E-05    3.5449E-23    7.7867E-56    2.0101E-73    1.0816-107    7.5483-126
    6.059199E+04    4.4555E-06    9.9992E-01    7.6816E-05    1.1884E-22    8.8446E-56    4.7749E-73    1.3037-107    1.8923-125
    6.190205E+04    4.6244E-06    9.9991E-01    8.1198E-05    2.9885E-22    1.0054E-55    8.9895E-73    1.5927-107    3.7413-125
    6.317550E+04    5.0710E-06    9.9991E-01    8.5250E-05    5.9743E-22    1.1311E-55    1.4166E-72    1.9413-107    6.1709-125
    6.439345E+04    5.8800E-06    9.9991E-01    8.8598E-05    9.9229E-22    1.2495E-55    1.9590E-72    2.3261-107    8.8460-125
    6.553256E+04    7.0922E-06    9.9990E-01    9.1121E-05    1.4287E-21    1.3529E-55    2.4462E-72    2.7177-107    1.1503-124
    6.658474E+04    8.6876E-06    9.9990E-01    9.2380E-05    1.8511E-21    1.4310E-55    2.8356E-72    3.0746-107    1.3766-124
    6.751891E+04    1.0471E-05    9.9990E-01    9.1694E-05    2.1659E-21    1.4678E-55    3.0662E-72    3.3311-107    1.5347-124
    6.833113E+04    1.2300E-05    9.9990E-01    9.1997E-05    2.4410E-21    1.5059E-55    3.2425E-72    3.5566-107    1.6658-124
    6.901634E+04    1.3961E-05    9.9990E-01    9.0221E-05    2.5874E-21    1.4781E-55    3.2159E-72    3.5461-107    1.6850-124
    6.956777E+04    1.5397E-05    9.9990E-01    8.7325E-05    2.6109E-21    1.3911E-55    2.9995E-72    3.3001-107    1.5905-124
    6.979052E+04    1.5978E-05    9.9990E-01    8.3543E-05    2.4541E-21    1.2831E-55    2.6751E-72    2.9836-107    1.4217-124
    6.990216E+04    1.6251E-05    9.9991E-01    7.7046E-05    2.1467E-21    1.1371E-55    2.2412E-72    2.5881-107    1.1913-124
    6.995805E+04    1.6339E-05    9.9992E-01    6.7661E-05    1.6780E-21    9.7176E-56    1.7126E-72    2.1867-107    9.1225-125
    6.998601E+04    1.6351E-05    9.9993E-01    5.7574E-05    1.1747E-21    8.1099E-56    1.1825E-72    1.8134-107    6.3146-125
    6.999929E+04    1.6288E-05    9.9994E-01    4.7901E-05    7.5765E-22    6.6425E-56    7.5538E-73    1.4799-107    4.0476-125
    6.999999E+04    1.6270E-05    9.9994E-01    4.6758E-05    7.0536E-22    6.4807E-56    7.0315E-73    1.4447-107    3.7706-125
#TIME:     6.560
#NVEL: 115
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5           fe6           fe7
    8.772128E+02    4.4133E-24    9.1894E-15    2.2143E-07    2.2017E-02    9.6725E-01    1.0734E-02    4.4111E-09    4.8856E-20
    8.818079E+02    4.4132E-24    9.1897E-15    2.2144E-07    2.2018E-02    9.6725E-01    1.0733E-02    4.4107E-09    4.8849E-20
    8.957380E+02    4.3819E-24    9.1314E-15    2.2027E-07    2.1947E-02    9.6727E-01    1.0782E-02    4.4570E-09    4.9729E-20
    9.242619E+02    4.1696E-24    8.7348E-15    2.1231E-07    2.1456E-02    9.6742E-01    1.1124E-02    4.7926E-09    5.6315E-20
    9.766039E+02    3.4111E-24    7.3003E-15    1.8295E-07    1.9580E-02    9.6780E-01    1.2617E-02    6.4220E-09    9.2982E-20
    1.033945E+03    2.3793E-24    5.2912E-15    1.4006E-07    1.6609E-02    9.6760E-01    1.5789E-02    1.0830E-08    2.2779E-19
    1.094587E+03    1.4396E-24    3.3775E-15    9.6461E-08    1.3188E-02    9.6530E-01    2.1515E-02    2.2329E-08    7.8892E-19
    1.158786E+03    7.6867E-25    1.9272E-15    6.0469E-08    9.8634E-03    9.5865E-01    3.1486E-02    5.4709E-08    3.6856E-18
    1.226751E+03    3.7138E-25    1.0029E-15    3.4995E-08    6.9925E-03    9.4430E-01    4.8708E-02    1.5442E-07    2.2116E-17
    1.298702E+03    1.6851E-25    4.8881E-16    1.8994E-08    4.7216E-03    9.1697E-01    7.8309E-02    4.8835E-07    1.6399E-16
    1.374872E+03    6.7897E-26    2.1306E-16    9.3241E-09    2.9599E-03    8.6616E-01    1.3088E-01    1.7576E-06    1.5525E-15
    1.455511E+03    2.2037E-26    7.6713E-17    3.8924E-09    1.6476E-03    7.7373E-01    2.2462E-01    7.2187E-06    1.9088E-14
    1.540878E+03    5.8067E-27    2.2720E-17    1.3590E-09    7.9032E-04    6.2568E-01    3.7350E-01    3.1444E-05    2.7879E-13
    1.631253E+03    1.1859E-27    5.2794E-18    3.7793E-10    3.1028E-04    4.3326E-01    5.6629E-01    1.3581E-04    4.4853E-12
    1.726928E+03    1.8833E-28    9.6298E-19    8.3414E-11    9.8499E-05    2.5038E-01    7.4898E-01    5.4282E-04    7.1922E-11
    1.828215E+03    2.5130E-29    1.4886E-19    1.5726E-11    2.6908E-05    1.2578E-01    8.7225E-01    1.9403E-03    1.0503E-09
    1.935443E+03    3.2843E-30    2.2644E-20    2.9200E-12    7.1628E-06    6.0154E-02    9.3378E-01    6.0634E-03    1.2557E-08
    2.048959E+03    4.7812E-31    3.8420E-21    6.0172E-13    2.0635E-06    2.9595E-02    9.5412E-01    1.6283E-02    1.1264E-07
    2.169133E+03    8.0378E-32    7.5433E-22    1.4282E-13    6.6630E-07    1.5412E-02    9.4696E-01    3.7629E-02    7.4312E-07
    2.296356E+03    1.5962E-32    1.7422E-22    3.9469E-14    2.4284E-07    8.5355E-03    9.1629E-01    7.5171E-02    3.6318E-06
    2.431041E+03    3.9491E-33    4.9207E-23    1.3025E-14    1.0133E-07    5.0587E-03    8.6523E-01    1.2970E-01    1.3161E-05
    2.573625E+03    1.2822E-33    1.7718E-23    5.2973E-15    4.9510E-08    3.2554E-03    8.0318E-01    1.9353E-01    3.5233E-05
    2.724572E+03    5.5038E-34    8.2348E-24    2.7006E-15    2.8898E-08    2.3204E-03    7.4535E-01    2.5226E-01    6.9678E-05
    2.884372E+03    3.0793E-34    4.9413E-24    1.7489E-15    2.0611E-08    1.8801E-03    7.0731E-01    2.9071E-01    1.0117E-04
    3.053544E+03    2.2856E-34    3.9242E-24    1.4838E-15    1.8570E-08    1.7837E-03    7.0059E-01    2.9752E-01    1.0587E-04
    3.232639E+03    2.3075E-34    4.2220E-24    1.6848E-15    2.1520E-08    2.0074E-03    7.2849E-01    2.6942E-01    7.8630E-05
    3.422238E+03    2.8854E-34    5.6644E-24    2.3841E-15    3.0279E-08    2.5739E-03    7.8013E-01    2.1726E-01    4.2983E-05
    3.622957E+03    3.6116E-34    7.8245E-24    3.5560E-15    4.5179E-08    3.4370E-03    8.3377E-01    1.6278E-01    1.9737E-05
    3.835449E+03    4.3352E-34    1.0469E-23    5.1860E-15    6.6283E-08    4.5223E-03    8.7632E-01    1.1914E-01    8.7540E-06
    4.060403E+03    6.3431E-34    1.6198E-23    8.3124E-15    1.0214E-07    6.0311E-03    9.0919E-01    8.4773E-02    3.7579E-06
    4.298552E+03    1.2558E-33    3.1540E-23    1.5620E-14    1.7284E-07    8.3485E-03    9.3406E-01    5.7591E-02    1.5008E-06
    4.550668E+03    2.6234E-33    6.3594E-23    2.9856E-14    2.9313E-07    1.1477E-02    9.4969E-01    3.8832E-02    6.0029E-07
    4.817571E+03    4.4631E-33    1.0795E-22    4.9724E-14    4.4968E-07    1.4905E-02    9.5766E-01    2.7437E-02    2.6750E-07
    5.100128E+03    6.2618E-33    1.5568E-22    7.2595E-14    6.2656E-07    1.8348E-02    9.6123E-01    2.0419E-02    1.3386E-07
    5.399258E+03    8.4753E-33    2.1696E-22    1.0271E-13    8.5081E-07    2.2225E-02    9.6234E-01    1.5432E-02    6.9553E-08
    5.715932E+03    1.2216E-32    3.1875E-22    1.5156E-13    1.1906E-06    2.7333E-02    9.6127E-01    1.1400E-02    3.4471E-08
    6.051180E+03    2.0126E-32    5.2789E-22    2.4799E-13    1.8041E-06    3.5109E-02    9.5699E-01    7.9027E-03    1.4881E-08
    6.406090E+03    4.1758E-32    1.0796E-21    4.8865E-13    3.1600E-06    4.8846E-02    9.4629E-01    4.8599E-03    4.9474E-09
    6.781817E+03    1.1525E-31    2.8975E-21    1.2346E-12    6.7501E-06    7.5815E-02    9.2169E-01    2.4899E-03    1.1071E-09
    7.179580E+03    4.3164E-31    1.0521E-20    4.1512E-12    1.8150E-05    1.3291E-01    8.6608E-01    9.9054E-04    1.4535E-10
    7.600673E+03    2.3451E-30    5.4666E-20    1.9361E-11    6.2542E-05    2.5917E-01    7.4050E-01    2.7303E-04    9.3389E-12
    8.046463E+03    1.8897E-29    4.0373E-19    1.2070E-10    2.5712E-04    5.0381E-01    4.9589E-01    4.2907E-05    2.3014E-13
    8.518399E+03    1.9838E-28    3.6563E-18    8.5212E-10    1.0480E-03    7.9243E-01    2.0652E-01    2.9784E-06    1.6435E-15
    9.018016E+03    2.6199E-27    3.9474E-17    6.6303E-09    4.0810E-03    9.4780E-01    4.8116E-02    7.6882E-08    2.6416E-18
    9.546935E+03    5.2614E-26    6.1574E-16    6.8411E-08    1.7789E-02    9.7555E-01    6.6580E-03    7.1254E-10    8.2246E-22
    1.010688E+04    2.2675E-24    1.9264E-14    1.2458E-06    1.0542E-01    8.9412E-01    4.5741E-04    1.4894E-12    2.1492E-26
    1.069155E+04    2.0139E-22    1.1534E-12    3.5662E-05    6.2522E-01    3.7474E-01    4.8065E-06    1.0931E-16    3.2194E-33
    1.121100E+04    5.8059E-21    2.3006E-11    3.2020E-04    9.7111E-01    2.8568E-02    5.5389E-09    4.5030E-22    1.7229E-41
    1.170707E+04    9.3777E-20    2.7091E-10    1.7627E-03    9.9666E-01    1.5806E-03    5.2679E-12    1.7516E-27    5.7423E-50
    1.224188E+04    1.9798E-18    3.9360E-09    1.0825E-02    9.8911E-01    6.6520E-05    2.8001E-15    2.5673E-33    4.3487E-59
    1.280590E+04    6.7348E-17    8.6414E-08    8.4992E-02    9.1501E-01    1.4549E-06    3.5049E-19    3.1752E-40    1.0314E-69
    1.338674E+04    1.8227E-15    1.5851E-06    5.1032E-01    4.8968E-01    9.7343E-09    5.5557E-24    1.5583E-48    2.5047E-77
    1.407642E+04    1.5526E-14    9.5921E-06    9.3667E-01    6.3321E-02    8.9548E-12    5.6290E-30    1.7014E-58    3.1231E-83
    1.489471E+04    1.5461E-13    4.7249E-05    9.9637E-01    3.5827E-03    2.8413E-15    1.6118E-36    1.1160E-67    1.0399E-89
    1.564561E+04    2.1810E-12    2.6205E-04    9.9956E-01    1.7754E-04    8.3906E-19    5.1953E-43    3.7042E-71    3.8729E-96
    1.620133E+04    2.8453E-11    1.4167E-03    9.9857E-01    8.7100E-06    2.3099E-22    1.4296E-49    1.1345E-74    1.1791-102
    1.664498E+04    1.3537E-10    4.5462E-03    9.9545E-01    7.7426E-07    2.4299E-25    3.6985E-55    1.2400E-77    3.1546-108
    1.708978E+04    2.3997E-10    8.2038E-03    9.9180E-01    1.5716E-07    2.0238E-27    6.0689E-59    1.0477E-79    5.2386-112
    1.765600E+04    4.5168E-10    1.4954E-02    9.8505E-01    3.4297E-08    2.3295E-29    5.5064E-60    1.2251E-81    4.8219-113
    1.833903E+04    9.9617E-10    2.9587E-02    9.7041E-01    6.7680E-09    2.2968E-31    1.1114E-60    1.2319E-83    9.9189-114
    1.905411E+04    2.3713E-09    6.0163E-02    9.3984E-01    1.2832E-09    2.2262E-33    2.1581E-61    1.2205E-85    1.9676-114
    1.976237E+04    5.1085E-09    1.1452E-01    8.8548E-01    2.5410E-10    2.4656E-35    4.3784E-62    1.3835E-87    4.0840-115
    2.046480E+04    1.0391E-08    2.0762E-01    7.9238E-01    4.7894E-11    2.5846E-37    8.4722E-63    1.4877E-89    8.1018-116
    2.115897E+04    2.1015E-08    3.6101E-01    6.3899E-01    7.6195E-12    2.0885E-39    1.3885E-63    1.2370E-91    1.3650-116
    2.183594E+04    3.9905E-08    5.6967E-01    4.3033E-01    9.3616E-13    1.1525E-41    1.7632E-64    7.0421E-94    1.7860-117
    2.248304E+04    6.4150E-08    7.6480E-01    2.3519E-01    9.3270E-14    5.0574E-44    1.8249E-65    3.2006E-96    1.9115-118
    2.311791E+04    8.7202E-08    8.8866E-01    1.1134E-01    8.6785E-15    2.3103E-46    1.7848E-66    1.5302E-98    1.9529-119
    2.375057E+04    1.0701E-07    9.4921E-01    5.0786E-02    8.7409E-16    1.3872E-48    1.9232E-67    9.7782-101    2.2348-120
    2.437994E+04    1.2446E-07    9.7641E-01    2.3591E-02    9.5013E-17    1.0060E-50    2.2905E-68    7.7268-103    2.8942-121
    2.500966E+04    1.3838E-07    9.8884E-01    1.1160E-02    9.5946E-18    6.3378E-53    2.6317E-69    5.5148-105    3.7599-122
    2.565240E+04    1.4525E-07    9.9466E-01    5.3399E-03    7.8807E-19    3.5318E-54    2.5988E-70    3.7012-106    4.4495-123
    2.634176E+04    1.4599E-07    9.9750E-01    2.4975E-03    4.7380E-20    1.9882E-54    1.9655E-71    2.6257-106    4.2416-124
    2.709358E+04    1.5229E-07    9.9895E-01    1.0539E-03    1.8878E-21    1.0375E-54    9.5875E-73    1.6849-106    2.5558-125
    2.787718E+04    1.8383E-07    9.9963E-01    3.7364E-04    4.6855E-23    4.0447E-55    2.5785E-74    7.1533-107    7.5551-127
    2.861365E+04    2.4523E-07    9.9988E-01    1.1832E-04    7.5200E-25    1.2906E-55    4.0909E-76    2.2653-107    1.2022-128
    2.928337E+04    3.2271E-07    9.9996E-01    3.9122E-05    1.0345E-26    4.2881E-56    5.5369E-78    7.4382-108    1.6257-130
    2.990512E+04    3.8329E-07    9.9998E-01    1.5311E-05    2.9764E-28    1.7985E-56    1.6758E-79    3.3097-108    5.2799-132
    3.053088E+04    3.9373E-07    9.9999E-01    6.6711E-06    2.1025E-29    9.3123E-57    1.3838E-80    2.0411-108    5.2561-133
    3.124688E+04    3.5365E-07    1.0000E+00    2.7924E-06    1.9831E-30    5.0998E-57    1.6755E-81    1.4940-108    8.6334-134
    3.222943E+04    2.7302E-07    1.0000E+00    8.9963E-07    1.1158E-31    2.3519E-57    1.3167E-82    1.0520-108    1.0790-134
    3.379282E+04    2.5915E-07    1.0000E+00    1.8060E-07    1.4404E-33    5.1007E-58    1.7959E-84    2.7365-109    1.9206-136
    3.574655E+04    3.7786E-07    1.0000E+00    4.0735E-08    3.0175E-35    8.5710E-59    2.6789E-86    3.5618-110    2.2767-138
    3.773417E+04    6.3367E-07    1.0000E+00    1.6007E-08    5.0303E-36    2.7070E-59    3.4215E-87    8.4814-111    2.1345-139
    3.953502E+04    9.6495E-07    1.0000E+00    1.2744E-08    4.2487E-36    1.9284E-59    2.3765E-87    4.9275-111    1.1805-139
    4.110595E+04    1.2119E-06    1.0000E+00    1.7053E-08    7.2855E-36    2.4307E-59    3.8999E-87    5.3658-111    1.6491-139
    4.249832E+04    1.2721E-06    1.0000E+00    5.4203E-08    3.9438E-35    7.3827E-59    2.8863E-86    1.3986-110    1.0818-138
    4.379814E+04    1.1437E-06    1.0000E+00    2.8248E-07    4.6624E-34    3.4567E-58    5.7400E-85    5.6319-110    1.9233-137
    4.505792E+04    9.3379E-07    1.0000E+00    1.3278E-06    6.6061E-33    1.4839E-57    1.0793E-83    2.1742-109    3.2930-136
    4.630719E+04    8.0360E-07    9.9999E-01    4.3240E-06    7.0819E-32    4.5438E-57    1.1779E-82    6.2039-109    3.3506-135
    4.755833E+04    8.0587E-07    9.9999E-01    1.0394E-05    6.1788E-31    1.0474E-56    8.3932E-82    1.3638-108    2.2668-134
    4.880858E+04    9.4603E-07    9.9998E-01    1.9379E-05    4.9710E-30    1.8958E-56    4.8869E-81    2.3915-108    1.2749-133
    5.006816E+04    1.1973E-06    9.9997E-01    3.0122E-05    3.2491E-29    2.9080E-56    3.4718E-80    3.6209-108    9.1179-133
    5.133808E+04    1.4408E-06    9.9996E-01    4.0171E-05    1.5266E-28    3.8373E-56    5.9034E-79    4.7433-108    1.6416-131
    5.262322E+04    1.6070E-06    9.9995E-01    4.8388E-05    7.0167E-28    4.6132E-56    1.4293E-77    5.7199-108    4.1732-130
    5.392577E+04    1.6888E-06    9.9994E-01    5.4644E-05    7.0672E-27    5.2294E-56    2.2670E-76    6.5479-108    6.9745-129
    5.524395E+04    1.6689E-06    9.9994E-01    5.9467E-05    1.0563E-25    5.7491E-56    2.2424E-75    7.3113-108    7.3180-128
    5.657792E+04    1.5610E-06    9.9993E-01    6.3736E-05    1.1055E-24    6.2891E-56    1.4515E-74    8.1796-108    5.0391-127
    5.791972E+04    1.4196E-06    9.9993E-01    6.8007E-05    7.5769E-24    6.9568E-56    6.3851E-74    9.3427-108    2.3554-126
    5.926267E+04    1.2885E-06    9.9993E-01    7.2405E-05    3.5419E-23    7.8177E-56    2.0106E-73    1.0978-107    7.8533-126
    6.059747E+04    1.1937E-06    9.9992E-01    7.6823E-05    1.1870E-22    8.8772E-56    4.7752E-73    1.3221-107    1.9658-125
    6.190710E+04    1.1466E-06    9.9992E-01    8.1206E-05    2.9856E-22    1.0088E-55    8.9932E-73    1.6135-107    3.8815-125
    6.318026E+04    1.1491E-06    9.9991E-01    8.5258E-05    5.9698E-22    1.1346E-55    1.4176E-72    1.9643-107    6.3922-125
    6.439731E+04    1.1975E-06    9.9991E-01    8.8602E-05    9.9143E-22    1.2530E-55    1.9607E-72    2.3506-107    9.1480-125
    6.553550E+04    1.2829E-06    9.9991E-01    9.1121E-05    1.4273E-21    1.3564E-55    2.4485E-72    2.7432-107    1.1876-124
    6.658669E+04    1.3979E-06    9.9991E-01    9.2377E-05    1.8493E-21    1.4343E-55    2.8386E-72    3.1003-107    1.4189-124
    6.751977E+04    1.5304E-06    9.9991E-01    9.1692E-05    2.1637E-21    1.4710E-55    3.0698E-72    3.3565-107    1.5796-124
    6.833194E+04    1.6722E-06    9.9991E-01    9.1994E-05    2.4389E-21    1.5091E-55    3.2467E-72    3.5819-107    1.7126-124
