#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
2.2929e+03 2.7877e-05 9.9930e-01 6.7059e-04 2.1445e-16 3.4340e-41 0.0000e+00 0.0000e+00
2.4330e+03 2.8240e-05 9.9935e-01 6.1681e-04 1.6719e-16 2.0078e-41 0.0000e+00 0.0000e+00
2.5816e+03 3.0351e-05 9.9946e-01 5.1400e-04 1.0220e-16 7.4367e-42 0.0000e+00 0.0000e+00
2.7393e+03 3.3927e-05 9.9956e-01 4.0163e-04 5.3358e-17 2.0515e-42 0.0000e+00 0.0000e+00
2.9067e+03 4.0892e-05 9.9969e-01 2.6929e-04 1.8753e-17 2.6204e-43 0.0000e+00 0.0000e+00
3.0842e+03 5.0787e-05 9.9978e-01 1.6557e-04 5.1922e-18 2.1019e-44 0.0000e+00 0.0000e+00
3.2726e+03 6.2882e-05 9.9984e-01 1.0012e-04 1.3594e-18 1.4013e-45 0.0000e+00 0.0000e+00
3.4725e+03 7.9669e-05 9.9986e-01 5.7671e-05 3.1360e-19 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 1.0172e-04 9.9987e-01 3.2204e-05 6.6192e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 1.2245e-04 9.9986e-01 1.9394e-05 1.6564e-20 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 1.5939e-04 9.9983e-01 1.0918e-05 3.6684e-21 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 2.4146e-04 9.9975e-01 5.1334e-06 5.4843e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 3.5473e-04 9.9964e-01 2.4615e-06 8.4211e-23 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 4.7783e-04 9.9952e-01 1.2586e-06 1.4327e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 6.3714e-04 9.9936e-01 6.4718e-07 2.4529e-24 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 9.0816e-04 9.9909e-01 3.0815e-07 3.5599e-25 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 1.3167e-03 9.9868e-01 1.4306e-07 4.8674e-26 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 2.0048e-03 9.9800e-01 6.0476e-08 5.2452e-27 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 3.3266e-03 9.9667e-01 2.2256e-08 4.0401e-28 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 6.0462e-03 9.9395e-01 6.8609e-09 1.9865e-29 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 1.1312e-02 9.8869e-01 1.9057e-09 7.3328e-31 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 2.2325e-02 9.7767e-01 4.7258e-10 2.0531e-32 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 5.0363e-02 9.4964e-01 8.9276e-11 3.0172e-34 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 1.2163e-01 8.7837e-01 1.2632e-11 2.2668e-36 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 2.8400e-01 7.1600e-01 1.2983e-12 9.0771e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 5.9639e-01 4.0361e-01 5.7249e-14 7.5558e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 8.7406e-01 1.2594e-01 8.8291e-16 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 9.7176e-01 2.8240e-02 8.2459e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 9.9473e-01 5.2703e-03 4.8265e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 9.9923e-01 7.7318e-04 1.3887e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 9.9990e-01 9.9521e-05 2.6608e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 9.9999e-01 1.4074e-05 7.0089e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.0000e+00 2.4398e-06 3.5722e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.0000e+00 5.1497e-07 3.9642e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 1.0000e+00 1.4383e-07 1.1258e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.0000e+00 3.8698e-08 2.9804e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.0000e+00 1.2934e-08 1.1821e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.0000e+00 5.4376e-09 8.5319e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.0000e+00 2.9466e-09 1.2247e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.0000e+00 1.8455e-09 2.5713e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.0000e+00 1.3426e-09 8.8113e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.0000e+00 8.3208e-10 1.9279e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.0000e+00 5.2469e-10 4.5038e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0000e+00 3.4824e-10 1.2236e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0000e+00 2.5575e-10 4.3861e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.0000e+00 9.6086e-11 2.0879e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.0000e+00 2.7834e-11 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0000e+00 7.7245e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 2.0060e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 6.2707e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 2.1885e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 8.1599e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 3.3748e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 2.6001e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 5.1716e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 8.4286e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 9.4203e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 9.3681e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 3.2941e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 1.1084e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 3.5268e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 1.4401e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 1.8073e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 2.3527e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 2.9869e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 3.1420e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 2.5115e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 1.3992e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 8.2188e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 3.8479e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 3.3729e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 1.4678e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 1.0035e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 6.7877e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 5.9846e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 6.1133e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 3.2288e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 3.1438e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 2.4470e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 2.2235e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 9.9143e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 5.1706e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 4.1054e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 2.3035e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 2.0091e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 1.2858e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 1.5758e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 9.6027e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 1.5431e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 7.4504e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 4.2114e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 2.5453e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 2.4133e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 2.2331e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 2.3525e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 2.0906e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 4.9343e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 28.7207
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.4010e+02 1.4683e-07 8.3356e-01 1.6644e-01 3.2791e-11 9.6217e-33 0.0000e+00 0.0000e+00
8.8623e+02 3.4911e-05 9.9950e-01 4.6424e-04 8.7110e-17 6.3899e-42 0.0000e+00 0.0000e+00
9.0614e+02 3.6857e-05 9.9955e-01 4.1767e-04 6.6436e-17 3.7779e-42 0.0000e+00 0.0000e+00
9.4442e+02 3.7997e-05 9.9957e-01 3.9369e-04 5.7102e-17 2.8180e-42 0.0000e+00 0.0000e+00
9.9911e+02 3.8835e-05 9.9958e-01 3.7736e-04 5.1230e-17 2.2841e-42 0.0000e+00 0.0000e+00
1.0608e+03 3.9258e-05 9.9959e-01 3.6934e-04 4.8476e-17 2.0515e-42 0.0000e+00 0.0000e+00
1.1257e+03 4.1061e-05 9.9962e-01 3.3893e-04 3.8929e-17 1.3424e-42 0.0000e+00 0.0000e+00
1.1944e+03 4.1504e-05 9.9963e-01 3.3257e-04 3.7126e-17 1.2261e-42 0.0000e+00 0.0000e+00
1.2673e+03 4.2485e-05 9.9964e-01 3.1964e-04 3.3656e-17 1.0201e-42 0.0000e+00 0.0000e+00
1.3448e+03 4.4498e-05 9.9966e-01 2.9649e-04 2.8009e-17 7.2447e-43 0.0000e+00 0.0000e+00
1.4269e+03 4.6215e-05 9.9967e-01 2.8116e-04 2.4747e-17 5.8014e-43 0.0000e+00 0.0000e+00
1.5140e+03 4.6670e-05 9.9968e-01 2.7542e-04 2.3449e-17 5.2268e-43 0.0000e+00 0.0000e+00
1.6065e+03 4.6657e-05 9.9968e-01 2.6837e-04 2.1601e-17 4.3440e-43 0.0000e+00 0.0000e+00
1.7047e+03 4.6675e-05 9.9969e-01 2.6465e-04 2.0681e-17 3.9517e-43 0.0000e+00 0.0000e+00
1.8088e+03 4.8018e-05 9.9970e-01 2.4869e-04 1.7562e-17 2.8586e-43 0.0000e+00 0.0000e+00
1.9193e+03 4.8625e-05 9.9971e-01 2.3916e-04 1.5751e-17 2.2841e-43 0.0000e+00 0.0000e+00
2.0365e+03 5.0307e-05 9.9973e-01 2.2082e-04 1.2737e-17 1.4994e-43 0.0000e+00 0.0000e+00
2.1609e+03 5.2267e-05 9.9975e-01 1.9975e-04 9.7012e-18 8.5479e-44 0.0000e+00 0.0000e+00
2.2929e+03 5.2806e-05 9.9976e-01 1.8563e-04 7.7902e-18 5.3249e-44 0.0000e+00 0.0000e+00
2.4330e+03 5.4786e-05 9.9978e-01 1.6361e-04 5.4580e-18 2.5223e-44 0.0000e+00 0.0000e+00
2.5816e+03 6.0111e-05 9.9981e-01 1.3172e-04 3.0654e-18 8.4078e-45 0.0000e+00 0.0000e+00
2.7393e+03 6.9700e-05 9.9983e-01 9.6629e-05 1.3687e-18 1.4013e-45 0.0000e+00 0.0000e+00
2.9067e+03 8.4549e-05 9.9985e-01 6.4573e-05 4.7973e-19 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 1.0485e-04 9.9985e-01 4.0164e-05 1.3756e-19 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 1.3050e-04 9.9985e-01 2.4223e-05 3.5939e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 1.6467e-04 9.9982e-01 1.4133e-05 8.5948e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 2.0814e-04 9.9978e-01 8.0680e-06 1.9227e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 2.4841e-04 9.9975e-01 4.9433e-06 5.0314e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 3.1884e-04 9.9968e-01 2.8580e-06 1.1925e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 4.7279e-04 9.9953e-01 1.3978e-06 1.9705e-23 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 6.8608e-04 9.9931e-01 6.8514e-07 3.1980e-24 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 8.7957e-04 9.9912e-01 3.8370e-07 6.8493e-25 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 1.1258e-03 9.9887e-01 2.1278e-07 1.4198e-25 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 1.5623e-03 9.9844e-01 1.0641e-07 2.3332e-26 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 2.2179e-03 9.9778e-01 5.1326e-08 3.5157e-27 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 3.2812e-03 9.9672e-01 2.2856e-08 4.3239e-28 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 5.3630e-03 9.9464e-01 8.6258e-09 3.5525e-29 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 9.6395e-03 9.9036e-01 2.6995e-09 1.8180e-30 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 1.7984e-02 9.8202e-01 7.4561e-10 6.6402e-32 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 3.5230e-02 9.6477e-01 1.8353e-10 1.8397e-33 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 7.8024e-02 9.2198e-01 3.4166e-11 2.6669e-35 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 1.8184e-01 8.1816e-01 4.5888e-12 1.8711e-37 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 4.0549e-01 5.9451e-01 3.7020e-13 4.8430e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 7.3438e-01 2.6562e-01 1.1057e-14 2.1440e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 9.2194e-01 7.8056e-02 1.9122e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 9.8450e-01 1.5500e-02 1.3480e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 9.9759e-01 2.4126e-03 4.6601e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 9.9966e-01 3.3702e-04 1.1363e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 9.9996e-01 3.6233e-05 1.3062e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 9.9999e-01 5.1547e-06 3.6049e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.0000e+00 9.0445e-07 1.9129e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.0000e+00 1.9166e-07 2.1077e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 1.0000e+00 5.2781e-08 5.5635e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.0000e+00 1.3248e-08 1.1809e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.0000e+00 4.1415e-09 3.8639e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.0000e+00 1.8409e-09 3.3243e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.0000e+00 9.8500e-10 4.6387e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.0000e+00 6.2160e-10 1.0017e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.0000e+00 3.5100e-10 1.6464e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.0000e+00 2.4519e-10 5.1470e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.0000e+00 1.8341e-10 1.9884e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0000e+00 1.0323e-10 3.3631e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0000e+00 5.9234e-11 5.8855e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.0000e+00 2.4215e-11 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.0000e+00 8.0940e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0000e+00 1.7513e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 4.5915e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 1.5405e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 5.7904e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 1.7815e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 7.2620e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 5.1014e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 8.9880e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 1.6557e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 1.9813e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 2.2412e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 1.0475e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 3.5316e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 9.2705e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 7.9279e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 8.5809e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 1.3692e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 1.1953e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 1.2781e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 1.0661e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 9.1917e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 3.7273e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 3.0707e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 1.9541e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 7.9855e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 5.1984e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 3.4198e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 2.3924e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 1.9390e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 2.4052e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 1.5943e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 1.6074e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 7.0698e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 4.4570e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 2.7354e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 2.2142e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 1.8404e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 8.5594e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
