#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
6.9475e+04 1.0000e+00 5.0090e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 2.5436e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 4.8399e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 1.0477e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 4.7206e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 8.5743e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 1.4232e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 6.2804
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.4010e+02 1.2949e-12 4.4232e-04 9.9761e-01 1.9457e-03 8.3890e-12 3.8895e-29 0.0000e+00
8.8623e+02 2.8136e-09 1.5529e-02 9.8438e-01 9.6132e-05 3.6913e-14 4.1645e-32 0.0000e+00
9.0614e+02 1.1304e-09 8.2808e-03 9.9145e-01 2.6468e-04 3.9955e-13 3.3600e-30 0.0000e+00
9.4442e+02 2.6184e-10 3.0062e-03 9.9566e-01 1.3363e-03 1.8072e-11 3.8010e-27 0.0000e+00
9.9911e+02 5.5502e-11 1.0138e-03 9.9145e-01 7.5364e-03 1.0691e-09 7.1467e-24 6.1657e-44
1.0608e+03 2.0964e-11 5.0510e-04 9.7700e-01 2.2491e-02 1.4347e-08 8.8424e-22 1.1251e-40
1.1257e+03 1.2053e-11 3.3690e-04 9.5809e-01 4.1575e-02 6.2771e-08 1.3883e-20 8.3654e-39
1.1944e+03 8.0313e-12 2.4905e-04 9.3541e-01 6.4342e-02 1.8175e-07 1.0194e-19 1.9089e-37
1.2673e+03 4.8989e-12 1.7109e-04 8.9338e-01 1.0645e-01 6.3510e-07 1.0838e-18 7.8832e-36
1.3448e+03 2.1514e-12 8.9909e-05 7.8149e-01 2.1842e-01 4.1507e-06 3.9712e-17 2.3684e-33
1.4269e+03 5.8730e-13 3.1306e-05 5.3659e-01 4.6334e-01 4.0365e-05 3.6848e-15 3.4416e-30
1.5140e+03 1.0243e-13 7.2597e-06 2.5961e-01 7.4007e-01 3.1654e-04 2.9737e-13 4.7333e-27
1.6065e+03 1.5064e-14 1.4244e-06 1.0275e-01 8.9558e-01 1.6692e-03 1.3246e-11 2.8081e-24
1.7047e+03 2.1666e-15 2.6557e-07 3.7398e-02 9.5526e-01 7.3430e-03 4.5493e-10 1.1729e-21
1.8088e+03 2.8803e-16 4.4974e-08 1.2450e-02 9.5609e-01 3.1458e-02 1.6103e-08 5.4450e-19
1.9193e+03 3.3385e-17 6.5184e-09 3.6006e-03 8.6677e-01 1.2963e-01 5.9986e-07 2.9912e-16
2.0365e+03 3.0783e-18 7.3702e-10 8.0182e-04 5.9812e-01 4.0106e-01 1.6371e-05 1.1740e-13
2.1609e+03 2.0631e-19 6.1480e-11 1.2758e-04 2.7254e-01 7.2711e-01 2.1403e-04 1.7113e-11
2.2929e+03 1.0366e-20 3.9630e-12 1.5588e-05 9.1587e-02 9.0671e-01 1.6891e-03 1.2704e-09
2.4330e+03 5.4884e-22 2.6554e-13 1.8955e-06 2.8618e-02 9.6148e-01 9.9023e-03 5.9421e-08
2.5816e+03 4.2580e-23 2.4707e-14 2.9002e-07 9.8208e-03 9.4729e-01 4.2889e-02 1.5640e-06
2.7393e+03 5.4225e-24 3.6001e-15 6.1907e-08 3.9399e-03 8.6998e-01 1.2606e-01 1.9020e-05
2.9067e+03 1.0985e-24 8.2179e-16 1.8784e-08 1.8857e-03 7.5157e-01 2.4644e-01 1.0019e-04
3.0842e+03 4.2000e-25 3.5285e-16 9.6651e-09 1.2452e-03 6.7212e-01 3.2642e-01 2.1067e-04
3.2726e+03 3.7977e-25 3.5081e-16 1.0128e-08 1.3150e-03 6.9066e-01 3.0785e-01 1.7428e-04
3.4725e+03 8.8861e-25 8.6749e-16 2.2640e-08 2.2591e-03 8.0241e-01 1.9528e-01 5.1162e-05
3.6846e+03 5.0789e-24 5.0969e-15 1.0192e-07 5.7910e-03 9.2610e-01 6.8105e-02 3.9712e-06
3.9097e+03 4.1472e-23 4.2809e-14 6.0348e-07 1.6693e-02 9.6781e-01 1.5496e-02 1.3362e-07
4.1484e+03 2.4105e-22 2.4114e-13 2.4681e-06 3.7537e-02 9.5789e-01 4.5655e-03 8.7364e-09
4.4019e+03 9.2240e-22 8.3789e-13 6.5509e-06 6.4514e-02 9.3349e-01 1.9931e-03 1.4335e-09
4.6708e+03 1.5544e-21 1.3899e-12 9.8358e-06 8.0941e-02 9.1768e-01 1.3688e-03 6.3156e-10
4.9561e+03 1.1244e-21 1.1321e-12 8.7908e-06 7.7434e-02 9.2117e-01 1.3912e-03 6.3303e-10
5.2588e+03 6.3073e-22 7.3481e-13 6.6076e-06 6.7463e-02 9.3090e-01 1.6328e-03 8.6364e-10
5.5800e+03 4.4533e-22 5.6876e-13 5.5927e-06 6.2293e-02 9.3592e-01 1.7813e-03 1.0198e-09
5.9209e+03 4.5507e-22 6.1931e-13 6.1766e-06 6.6572e-02 9.3188e-01 1.5441e-03 7.3192e-10
6.2825e+03 6.6216e-22 9.4038e-13 8.8639e-06 8.2166e-02 9.1677e-01 1.0562e-03 3.1475e-10
6.6663e+03 1.4994e-21 2.1153e-12 1.7108e-05 1.1838e-01 8.8105e-01 5.5270e-04 7.7256e-11
7.0735e+03 4.9831e-21 6.8158e-12 4.3504e-05 1.9529e-01 8.0446e-01 2.0944e-04 9.8444e-12
7.5056e+03 2.2613e-20 3.0299e-11 1.4175e-04 3.5361e-01 6.4620e-01 4.9465e-05 5.0735e-13
7.9641e+03 1.2950e-19 1.6468e-10 5.1246e-04 6.0445e-01 3.9503e-01 6.4678e-06 9.8119e-15
8.4505e+03 1.1237e-18 1.2347e-09 2.0952e-03 8.6199e-01 1.3591e-01 2.7098e-07 3.0835e-17
8.9668e+03 1.6579e-17 1.4157e-08 1.0154e-02 9.6843e-01 2.1418e-02 2.3464e-09 7.6255e-21
9.5145e+03 3.5688e-16 2.1775e-07 5.5721e-02 9.4224e-01 2.0342e-03 7.1364e-12 3.4524e-25
1.0096e+04 1.7110e-14 6.1603e-06 3.8061e-01 6.1933e-01 5.7376e-05 1.9269e-15 3.2340e-31
1.0712e+04 8.1719e-13 1.2957e-04 9.5302e-01 4.6850e-02 3.7309e-08 1.0840e-21 3.4043e-41
1.1367e+04 4.0559e-11 2.2522e-03 9.9728e-01 4.6479e-04 5.8318e-13 1.1086e-30 0.0000e+00
1.2062e+04 1.8864e-09 3.6450e-02 9.6355e-01 4.3579e-06 8.2582e-18 9.7132e-40 0.0000e+00
1.2794e+04 1.7845e-07 7.1178e-01 2.8822e-01 1.4787e-09 1.9660e-25 0.0000e+00 0.0000e+00
1.3528e+04 1.2473e-06 9.9473e-01 5.2644e-03 2.4908e-14 1.6471e-34 0.0000e+00 0.0000e+00
1.4194e+04 3.7554e-06 9.9974e-01 2.6097e-04 9.8164e-18 6.7216e-41 0.0000e+00 0.0000e+00
1.4758e+04 7.7872e-06 9.9996e-01 3.1011e-05 3.6824e-20 1.4013e-45 0.0000e+00 0.0000e+00
1.5240e+04 1.5239e-05 9.9998e-01 5.7769e-06 4.9448e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 3.4765e-05 9.9996e-01 9.8890e-07 6.0017e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 9.7948e-05 9.9990e-01 1.2736e-07 3.8601e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 2.1157e-04 9.9979e-01 2.2583e-08 4.9625e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 3.6350e-04 9.9964e-01 5.9173e-09 1.6223e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 5.1437e-04 9.9949e-01 2.1369e-09 1.1344e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.3314e-04 9.9937e-01 9.7339e-10 1.3764e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 7.1664e-04 9.9928e-01 5.8633e-10 3.5021e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 7.8901e-04 9.9921e-01 3.9136e-10 1.1730e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.0155e-03 9.9898e-01 1.8134e-10 1.5613e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.1357e-03 9.9886e-01 1.1905e-10 5.0574e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.3832e-03 9.9862e-01 6.1225e-11 8.6821e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 2.2469e-03 9.9775e-01 1.3692e-11 1.7069e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 4.1183e-03 9.9588e-01 1.8284e-12 8.3426e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0256e-02 9.8974e-01 1.1738e-13 6.4516e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 2.9543e-02 9.7046e-01 4.6494e-15 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 7.3935e-02 9.2607e-01 2.1401e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.7278e-01 8.2722e-01 8.9107e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 3.1232e-01 6.8768e-01 5.6758e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 5.1270e-01 4.8730e-01 2.0951e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 6.7100e-01 3.2900e-01 1.1200e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 7.3089e-01 2.6911e-01 2.4021e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 8.2145e-01 1.7855e-01 2.2316e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 9.0208e-01 9.7916e-02 1.1981e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 9.4422e-01 5.5784e-02 9.5624e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 9.7817e-01 2.1829e-02 2.1264e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 9.9265e-01 7.3495e-03 2.8123e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 9.9856e-01 1.4400e-03 2.8168e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 9.9957e-01 4.2700e-04 7.2605e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 9.9976e-01 2.3755e-04 2.2555e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 9.9994e-01 5.7761e-05 1.8231e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 9.9997e-01 2.9248e-05 4.3409e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 9.9999e-01 1.3200e-05 7.4549e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 9.9998e-01 1.9348e-05 2.7101e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 9.9999e-01 6.7428e-06 1.2612e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 4.3205e-06 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 9.9999e-01 6.6486e-06 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 2.1117e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 4.3436e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 9.9999e-01 5.1825e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 2.2743e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 1.2603e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 1.9560e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 1.2439e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 3.6535e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 2.5126e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 1.8323e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 3.1384e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 1.2186e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 4.4697e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 3.3956e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 2.6890e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 2.2040e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 1.7541e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 4.1299e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 1.9028e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 1.2171e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 2.7992e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 3.8943e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 1.6043e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 1.7279e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 2.9354e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 4.7369e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 9.7860e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 6.4203
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.4010e+02 1.3759e-12 4.7343e-04 9.9784e-01 1.6822e-03 5.7963e-12 1.8741e-29 0.0000e+00
8.8623e+02 2.6900e-09 1.5440e-02 9.8447e-01 9.3393e-05 3.3656e-14 3.3546e-32 0.0000e+00
9.0614e+02 1.1552e-09 8.6209e-03 9.9114e-01 2.3879e-04 3.0616e-13 1.9645e-30 0.0000e+00
9.4442e+02 3.0975e-10 3.4661e-03 9.9551e-01 1.0246e-03 9.4434e-12 1.0966e-27 0.0000e+00
9.9911e+02 7.3447e-11 1.2686e-03 9.9365e-01 5.0784e-03 4.1107e-10 1.1656e-24 2.8026e-45
1.0608e+03 2.7554e-11 6.3237e-04 9.8411e-01 1.5262e-02 5.5673e-09 1.4559e-22 6.4446e-42
1.1257e+03 1.4978e-11 4.0657e-04 9.6936e-01 3.0230e-02 2.8490e-08 3.0395e-21 7.4395e-40
1.1944e+03 9.5671e-12 2.9214e-04 9.5022e-01 4.9486e-02 9.3682e-08 2.8152e-20 2.4318e-38
1.2673e+03 5.6514e-12 1.9654e-04 9.1359e-01 8.6212e-02 3.6668e-07 3.6749e-19 1.3787e-36
1.3448e+03 2.4812e-12 1.0380e-04 8.1497e-01 1.8492e-01 2.5953e-06 1.5389e-17 5.0546e-34
1.4269e+03 7.1050e-13 3.7887e-05 5.8702e-01 4.1291e-01 2.6758e-05 1.5343e-15 8.0265e-31
1.5140e+03 1.3284e-13 9.3983e-06 3.0230e-01 6.9747e-01 2.2050e-04 1.2925e-13 1.1431e-27
1.6065e+03 1.9702e-14 1.8683e-06 1.2236e-01 8.7641e-01 1.2336e-03 6.3143e-12 7.7426e-25
1.7047e+03 2.8577e-15 3.5235e-07 4.5132e-02 9.4934e-01 5.5297e-03 2.2225e-10 3.3359e-22
1.8088e+03 3.7607e-16 5.9465e-08 1.5073e-02 9.6074e-01 2.4189e-02 8.1469e-09 1.6292e-19
1.9193e+03 4.2583e-17 8.5078e-09 4.3680e-03 8.9097e-01 1.0466e-01 3.3078e-07 1.0193e-16
2.0365e+03 4.0637e-18 9.9785e-10 1.0162e-03 6.5037e-01 3.4861e-01 9.9985e-06 4.5872e-14
2.1609e+03 2.8033e-19 8.5702e-11 1.6803e-04 3.1359e-01 6.8609e-01 1.4782e-04 7.9551e-12
2.2929e+03 1.4503e-20 5.6869e-12 2.1172e-05 1.0905e-01 8.8971e-01 1.2247e-03 6.2731e-10
2.4330e+03 7.7010e-22 3.8304e-13 2.5969e-06 3.4481e-02 9.5818e-01 7.3342e-03 3.0171e-08
2.5816e+03 6.0453e-23 3.6159e-14 4.0383e-07 1.2015e-02 9.5595e-01 3.2036e-02 7.9614e-07
2.7393e+03 7.8532e-24 5.3757e-15 8.8084e-08 4.9299e-03 8.9852e-01 9.6541e-02 9.9474e-06
2.9067e+03 1.6483e-24 1.2684e-15 2.7617e-08 2.4377e-03 8.0210e-01 1.9541e-01 5.4408e-05
3.0842e+03 6.5893e-25 5.6797e-16 1.4764e-08 1.6627e-03 7.3540e-01 2.6283e-01 1.1486e-04
3.2726e+03 6.0377e-25 5.7194e-16 1.5620e-08 1.7634e-03 7.5353e-01 2.4461e-01 9.2572e-05
3.4725e+03 1.4098e-24 1.4120e-15 3.4670e-08 2.9788e-03 8.4949e-01 1.4751e-01 2.5181e-05
3.6846e+03 8.0843e-24 8.3104e-15 1.5497e-07 7.4815e-03 9.4424e-01 4.8275e-02 1.7767e-06
3.9097e+03 6.3682e-23 6.7208e-14 8.8472e-07 2.0935e-02 9.6813e-01 1.0938e-02 6.0682e-08
4.1484e+03 3.4334e-22 3.5240e-13 3.4108e-06 4.5375e-02 9.5129e-01 3.3337e-03 4.3177e-09
4.4019e+03 1.3008e-21 1.2128e-12 8.9722e-06 7.7376e-02 9.2117e-01 1.4479e-03 7.0585e-10
4.6708e+03 2.2646e-21 2.0733e-12 1.3782e-05 9.8126e-02 9.0089e-01 9.6655e-04 2.9386e-10
4.9561e+03 1.7093e-21 1.7571e-12 1.2706e-05 9.5506e-02 9.0353e-01 9.5639e-04 2.7782e-10
5.2588e+03 1.0008e-21 1.1868e-12 9.8576e-06 8.4756e-02 9.1414e-01 1.0966e-03 3.5940e-10
5.5800e+03 7.3873e-22 9.5737e-13 8.6200e-06 7.9720e-02 9.1911e-01 1.1654e-03 4.0042e-10
5.9209e+03 7.6260e-22 1.0521e-12 9.5847e-06 8.5458e-02 9.1353e-01 1.0013e-03 2.8242e-10
6.2825e+03 1.1047e-21 1.5902e-12 1.3690e-05 1.0497e-01 8.9433e-01 6.8110e-04 1.2067e-10
6.6663e+03 2.4911e-21 3.5607e-12 2.6268e-05 1.5001e-01 8.4962e-01 3.5028e-04 2.8902e-11
7.0735e+03 8.2162e-21 1.1382e-11 6.6061e-05 2.4332e-01 7.5649e-01 1.2768e-04 3.4831e-12
7.5056e+03 3.5845e-20 4.8688e-11 2.0686e-04 4.2175e-01 5.7802e-01 2.8335e-05 1.6611e-13
7.9641e+03 2.0221e-19 2.5974e-10 7.2315e-04 6.7872e-01 3.2055e-01 3.1736e-06 2.5642e-15
8.4505e+03 1.7421e-18 1.9121e-09 2.8405e-03 8.9917e-01 9.7988e-02 1.1058e-07 6.1891e-18
8.9668e+03 2.5109e-17 2.1229e-08 1.3273e-02 9.7191e-01 1.4822e-02 9.1610e-10 1.4619e-21
9.5145e+03 4.9981e-16 3.0292e-07 6.9019e-02 9.2953e-01 1.4513e-03 3.0760e-12 7.9531e-26
1.0096e+04 2.4088e-14 8.4640e-06 4.4941e-01 5.5055e-01 3.4108e-05 6.1554e-16 4.7936e-32
1.0712e+04 1.0379e-12 1.5812e-04 9.6601e-01 3.3833e-02 1.6610e-08 2.2923e-22 2.8769e-42
1.1367e+04 5.1382e-11 2.7303e-03 9.9694e-01 3.2813e-04 2.4893e-13 2.1835e-31 0.0000e+00
1.2062e+04 2.4043e-09 4.4211e-02 9.5579e-01 3.0302e-06 3.4249e-18 1.8279e-40 0.0000e+00
1.2794e+04 1.9625e-07 7.5097e-01 2.4903e-01 8.9542e-10 7.0418e-26 0.0000e+00 0.0000e+00
1.3528e+04 1.3042e-06 9.9566e-01 4.3378e-03 1.4618e-14 5.8600e-35 0.0000e+00 0.0000e+00
1.4194e+04 3.7762e-06 9.9976e-01 2.3492e-04 7.2359e-18 3.6490e-41 0.0000e+00 0.0000e+00
1.4758e+04 7.6301e-06 9.9996e-01 2.9682e-05 3.1754e-20 1.4013e-45 0.0000e+00 0.0000e+00
1.5240e+04 1.5370e-05 9.9998e-01 5.1457e-06 3.5479e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 3.4748e-05 9.9996e-01 9.0009e-07 4.5509e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 9.5898e-05 9.9990e-01 1.2198e-07 3.3346e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 2.0120e-04 9.9980e-01 2.3221e-08 5.1388e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 3.4706e-04 9.9965e-01 6.0245e-09 1.6378e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 4.9580e-04 9.9950e-01 2.1254e-09 1.0791e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.0781e-04 9.9939e-01 9.7782e-10 1.3429e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 6.9549e-04 9.9930e-01 5.7343e-10 3.1913e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 7.9423e-04 9.9921e-01 3.4971e-10 8.4907e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 9.3324e-04 9.9907e-01 2.0295e-10 2.0065e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0801e-03 9.9892e-01 1.2240e-10 5.2344e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.2972e-03 9.9870e-01 6.5183e-11 9.8245e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.8724e-03 9.9813e-01 1.9593e-11 4.1080e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 3.3547e-03 9.9665e-01 2.7833e-12 2.3526e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 7.9355e-03 9.9206e-01 2.0595e-13 2.6151e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 2.0556e-02 9.7944e-01 1.1041e-14 1.2612e-44 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 5.1666e-02 9.4833e-01 5.3673e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.1184e-01 8.8816e-01 3.3671e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 2.5398e-01 7.4602e-01 1.2569e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 3.9637e-01 6.0363e-01 9.4886e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 5.2752e-01 4.7248e-01 9.0500e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 6.8613e-01 3.1387e-01 4.8986e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 7.6086e-01 2.3913e-01 8.1089e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 8.3561e-01 1.6439e-01 9.9946e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 9.0489e-01 9.5109e-02 7.1884e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 9.5820e-01 4.1801e-02 2.2209e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 9.8791e-01 1.2087e-02 1.6793e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
