#NTIMES: 4
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 18
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1.699880E+04 8.109651E+03 3.768957E-15 1.421835E+08 1.169947E+08
1.714640E+04 8.060127E+03 3.340324E-15 1.262491E+08 1.044479E+08
1.741525E+04 7.973120E+03 2.741216E-15 1.037588E+08 8.634064E+07
1.788812E+04 7.859670E+03 1.962580E-15 7.435346E+07 6.229926E+07
1.853238E+04 7.727051E+03 1.482801E-15 5.612714E+07 4.751145E+07
1.926078E+04 7.587966E+03 1.094054E-15 4.129975E+07 3.525795E+07
2.003410E+04 7.460854E+03 7.650897E-16 2.878886E+07 2.472978E+07
2.083800E+04 7.338579E+03 5.435609E-16 2.039100E+07 1.759700E+07
2.164798E+04 7.216616E+03 4.135066E-16 1.547432E+07 1.340299E+07
2.244795E+04 7.109474E+03 2.972587E-16 1.110955E+07 9.652160E+06
2.324590E+04 7.007086E+03 2.099539E-16 7.827836E+06 6.835245E+06
2.405250E+04 6.928260E+03 1.538410E-16 5.699618E+06 5.029296E+06
2.486775E+04 6.850878E+03 1.180202E-16 4.312434E+06 3.886721E+06
2.569888E+04 6.783018E+03 9.172618E-17 3.288634E+06 3.057405E+06
2.658715E+04 6.720032E+03 6.922838E-17 2.438298E+06 2.350600E+06
2.763753E+04 6.641227E+03 4.951460E-17 1.729287E+06 1.728817E+06
2.898698E+04 6.554939E+03 3.332514E-17 1.180191E+06 1.214400E+06
3.065218E+04 6.461681E+03 1.943707E-17 7.249432E+05 7.536262E+05
3.251555E+04 6.377980E+03 9.642089E-18 3.872027E+05 3.985225E+05
3.423965E+04 6.304564E+03 4.782101E-18 2.019404E+05 2.051267E+05
