#NTIMES:    65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           s0           s1           s2           s3           s4
    1.262692E+04   1.0000E-099   6.6042E-016   4.0310E-009   6.9746E-004   9.9930E-001
    1.339437E+04   1.0000E-099   2.0448E-013   4.2768E-007   9.8613E-003   9.9014E-001
    1.404300E+04   1.0000E-099   6.8669E-011   4.3584E-005   1.3198E-001   8.6798E-001
    1.458324E+04   1.0000E-099   1.8881E-008   2.8229E-003   7.9558E-001   2.0160E-001
    1.507109E+04   1.0000E-099   2.6976E-006   6.0801E-002   9.3461E-001   4.5841E-003
    1.552521E+04   1.0000E-099   3.0224E-004   6.7017E-001   3.2951E-001   1.5906E-005
    1.588026E+04   1.0000E-099   6.1612E-003   9.8365E-001   1.0189E-002   2.8127E-009
    1.613148E+04   1.0000E-099   1.1944E-001   8.8046E-001   1.0352E-004   7.2505E-014
    1.631412E+04   1.0000E-099   7.8793E-001   2.1207E-001   1.8413E-007   1.7193E-019
    1.645533E+04   1.0000E-099   9.9273E-001   7.2704E-003   2.8709E-011   1.7825E-026
    1.657187E+04   1.0000E-099   9.9977E-001   2.2742E-004   4.5981E-015   2.0870E-033
    1.667619E+04   1.0000E-099   9.9999E-001   1.1605E-005   2.4909E-018   2.1994E-039
    1.677791E+04   1.0000E-099   1.0000E+000   1.1235E-006   6.3975E-021   3.6954E-044
    1.688119E+04   1.0000E-099   1.0000E+000   1.9885E-007   7.3538E-023   9.3118E-048
    1.699410E+04   1.0000E-099   1.0000E+000   4.7367E-008   1.7999E-024   9.3883E-051
    1.712967E+04   1.0000E-099   1.0000E+000   1.1942E-008   5.1394E-026   1.2677E-053
    1.736141E+04   1.0000E-099   1.0000E+000   1.7518E-009   3.7148E-028   1.3702E-057
    1.784412E+04   1.0000E-099   1.0000E+000   6.7906E-011   9.4620E-032   1.8779E-062
    1.850057E+04   1.0000E-099   1.0000E+000   1.8447E-012   1.0613E-035   5.2966E-064
    1.923225E+04   1.0000E-099   1.0000E+000   6.0125E-014   1.8650E-039   1.7664E-065
    2.000173E+04   1.0000E-099   1.0000E+000   2.4430E-015   5.4779E-043   7.2484E-067
    2.080720E+04   1.0000E-099   1.0000E+000   1.3567E-016   3.4962E-046   4.0487E-068
    2.161977E+04   1.0000E-099   1.0000E+000   1.0017E-017   4.6651E-049   3.0187E-069
    2.241073E+04   1.0000E-099   1.0000E+000   8.9541E-019   2.0647E-051   2.7517E-070
    2.319713E+04   1.0000E-099   1.0000E+000   9.5055E-020   1.1560E-051   3.0428E-071
    2.399305E+04   1.0000E-099   1.0000E+000   1.2380E-020   1.2593E-051   4.2909E-072
    2.479353E+04   1.0000E-099   1.0000E+000   2.0406E-021   1.4379E-051   8.0073E-073
    2.559239E+04   1.0000E-099   1.0000E+000   7.2323E-022   1.7228E-051   3.3590E-073
    2.640598E+04   1.0000E-099   1.0000E+000   4.1638E-021   2.3596E-051   2.4049E-072
    2.731587E+04   1.0000E-099   1.0000E+000   1.0699E-019   1.2955E-050   8.3578E-071
    2.846897E+04   1.0000E-099   1.0000E+000   3.1102E-018   4.5175E-049   3.6470E-069
    3.013823E+04   1.0000E-099   1.0000E+000   1.9328E-017   1.3183E-047   3.1738E-068
    3.197919E+04   1.0000E-099   1.0000E+000   6.1232E-017   1.5499E-046   8.8295E-068
    3.393261E+04   1.0000E-099   1.0000E+000   2.3233E-016   2.2020E-045   2.1589E-067
    3.597215E+04   1.0000E-099   1.0000E+000   9.7073E-016   4.6529E-044   6.1389E-067
    3.784692E+04   1.0000E-099   1.0000E+000   3.5853E-015   5.6925E-043   1.7537E-066
    3.952218E+04   1.0000E-099   1.0000E+000   8.5073E-015   2.8829E-042   3.6154E-066
    4.100575E+04   1.0000E-099   1.0000E+000   1.8268E-014   1.2927E-041   6.9256E-066
    4.233318E+04   1.0000E-099   1.0000E+000   4.4597E-014   8.7926E-041   1.4912E-065
    4.356859E+04   1.0000E-099   1.0000E+000   1.0752E-013   7.2665E-040   3.2342E-065
    4.478355E+04   1.0000E-099   1.0000E+000   2.4134E-013   6.4039E-039   6.8600E-065
    4.599850E+04   1.0000E-099   1.0000E+000   5.9605E-013   5.6744E-038   1.6581E-064
    4.722491E+04   1.0000E-099   1.0000E+000   1.8547E-012   4.9398E-037   5.1123E-064
    4.845806E+04   1.0000E-099   1.0000E+000   5.9763E-012   3.9926E-036   1.6357E-063
    4.970578E+04   1.0000E-099   1.0000E+000   1.6688E-011   2.7921E-035   4.5478E-063
    5.096979E+04   1.0000E-099   1.0000E+000   3.8270E-011   1.5979E-034   1.0417E-062
    5.225518E+04   1.0000E-099   1.0000E+000   7.2143E-011   7.2834E-034   1.9668E-062
    5.356241E+04   1.0000E-099   1.0000E+000   1.1664E-010   2.6250E-033   3.1896E-062
    5.489174E+04   1.0000E-099   1.0000E+000   1.6469E-010   7.5394E-033   4.5236E-062
    5.624060E+04   1.0000E-099   1.0000E+000   2.1213E-010   1.7591E-032   5.8684E-062
    5.760236E+04   1.0000E-099   1.0000E+000   2.5539E-010   3.4053E-032   7.1536E-062
    5.897093E+04   1.0000E-099   1.0000E+000   2.9289E-010   5.6098E-032   8.3854E-062
    6.033101E+04   1.0000E-099   1.0000E+000   3.2296E-010   8.1058E-032   9.5769E-062
    6.167475E+04   1.0000E-099   1.0000E+000   3.4478E-010   1.0547E-031   1.0735E-061
    6.297916E+04   1.0000E-099   1.0000E+000   3.5874E-010   1.2601E-031   1.1836E-061
    6.423021E+04   1.0000E-099   1.0000E+000   3.6627E-010   1.4117E-031   1.2843E-061
    6.540614E+04   1.0000E-099   1.0000E+000   3.6942E-010   1.5109E-031   1.3725E-061
    6.648466E+04   1.0000E-099   1.0000E+000   3.6911E-010   1.5622E-031   1.4426E-061
    6.745239E+04   1.0000E-099   1.0000E+000   3.6510E-010   1.5629E-031   1.4866E-061
    6.828718E+04   1.0000E-099   1.0000E+000   3.6019E-010   1.5465E-031   1.5088E-061
    6.899373E+04   1.0000E-099   1.0000E+000   3.5378E-010   1.5083E-031   1.4887E-061
    6.955939E+04   1.0000E-099   1.0000E+000   3.4403E-010   1.4369E-031   1.4095E-061
    6.978644E+04   1.0000E-099   1.0000E+000   3.2908E-010   1.3142E-031   1.3031E-061
    6.990024E+04   1.0000E-099   1.0000E+000   3.0439E-010   1.1327E-031   1.1634E-061
    6.995721E+04   1.0000E-099   1.0000E+000   2.6767E-010   8.7064E-032   1.0001E-061
    6.998572E+04   1.0000E-099   1.0000E+000   2.2057E-010   5.8997E-032   8.1259E-062
    6.999926E+04   1.0000E-099   1.0000E+000   1.7346E-010   3.6504E-032   6.3256E-062
    6.999997E+04   1.0000E-099   1.0000E+000   1.6693E-010   3.3842E-032   6.0872E-062
#TIME:     1.181
#NVEL: 115
#vel_mid[km/s]           s0           s1           s2           s3           s4
    8.772128E+02   1.0000E-099   3.4715E-017   1.0704E-010   6.8387E-005   9.9993E-001
    8.813910E+02   1.0000E-099   3.4715E-017   1.0704E-010   6.8387E-005   9.9993E-001
    8.940453E+02   1.0000E-099   3.4714E-017   1.0704E-010   6.8386E-005   9.9993E-001
    9.199016E+02   1.0000E-099   3.4710E-017   1.0703E-010   6.8383E-005   9.9993E-001
    9.722748E+02   1.0000E-099   3.4685E-017   1.0697E-010   6.8361E-005   9.9993E-001
    1.031704E+03   1.0000E-099   3.4581E-017   1.0672E-010   6.8274E-005   9.9993E-001
    1.094724E+03   1.0000E-099   3.4248E-017   1.0590E-010   6.7989E-005   9.9993E-001
    1.161594E+03   1.0000E-099   3.3200E-017   1.0328E-010   6.7072E-005   9.9993E-001
    1.232549E+03   1.0000E-099   2.9735E-017   9.4564E-011   6.3936E-005   9.9994E-001
    1.307838E+03   1.0000E-099   2.0877E-017   7.1223E-011   5.4823E-005   9.9995E-001
    1.387726E+03   1.0000E-099   1.0503E-017   4.1033E-011   4.0681E-005   9.9996E-001
    1.472494E+03   1.0000E-099   4.6037E-018   2.1352E-011   2.8677E-005   9.9997E-001
    1.562439E+03   1.0000E-099   2.1190E-018   1.1708E-011   2.0888E-005   9.9998E-001
    1.657879E+03   1.0000E-099   1.0358E-018   6.7856E-012   1.5720E-005   9.9998E-001
    1.759149E+03   1.0000E-099   5.1199E-019   3.9802E-012   1.1937E-005   9.9999E-001
    1.866605E+03   1.0000E-099   2.3978E-019   2.2575E-012   8.9390E-006   9.9999E-001
    1.980625E+03   1.0000E-099   1.0781E-019   1.2500E-012   6.6362E-006   9.9999E-001
    2.101609E+03   1.0000E-099   4.7035E-020   6.8173E-013   4.9071E-006   1.0000E+000
    2.229984E+03   1.0000E-099   1.9317E-020   3.5949E-013   3.5798E-006   1.0000E+000
    2.366200E+03   1.0000E-099   7.7650E-021   1.8798E-013   2.6079E-006   1.0000E+000
    2.510737E+03   1.0000E-099   3.3937E-021   1.0460E-013   1.9637E-006   1.0000E+000
    2.664102E+03   1.0000E-099   1.7429E-021   6.5349E-014   1.5667E-006   1.0000E+000
    2.826836E+03   1.0000E-099   1.0493E-021   4.5799E-014   1.3213E-006   1.0000E+000
    2.999511E+03   1.0000E-099   7.0664E-022   3.4926E-014   1.1580E-006   1.0000E+000
    3.182733E+03   1.0000E-099   5.3069E-022   2.8920E-014   1.0526E-006   1.0000E+000
    3.377147E+03   1.0000E-099   4.5522E-022   2.6398E-014   1.0005E-006   1.0000E+000
    3.583436E+03   1.0000E-099   4.3371E-022   2.6081E-014   9.8634E-007   1.0000E+000
    3.802327E+03   1.0000E-099   4.0161E-022   2.5541E-014   9.6645E-007   1.0000E+000
    4.034588E+03   1.0000E-099   3.8169E-022   2.5498E-014   9.5816E-007   1.0000E+000
    4.281037E+03   1.0000E-099   4.5961E-022   2.9443E-014   1.0259E-006   1.0000E+000
    4.542539E+03   1.0000E-099   4.8276E-022   3.0600E-014   1.0449E-006   1.0000E+000
    4.820016E+03   1.0000E-099   3.7563E-022   2.5801E-014   9.6001E-007   1.0000E+000
    5.114441E+03   1.0000E-099   2.5544E-022   1.9874E-014   8.4312E-007   1.0000E+000
    5.426852E+03   1.0000E-099   1.9924E-022   1.6809E-014   7.7569E-007   1.0000E+000
    5.758345E+03   1.0000E-099   1.7520E-022   1.5474E-014   7.4398E-007   1.0000E+000
    6.110088E+03   1.0000E-099   1.6161E-022   1.4792E-014   7.2650E-007   1.0000E+000
    6.483316E+03   1.0000E-099   1.6132E-022   1.4957E-014   7.2941E-007   1.0000E+000
    6.879343E+03   1.0000E-099   1.7360E-022   1.5968E-014   7.5238E-007   1.0000E+000
    7.299560E+03   1.0000E-099   1.8502E-022   1.7084E-014   7.7683E-007   1.0000E+000
    7.745446E+03   1.0000E-099   2.0408E-022   1.8855E-014   8.1530E-007   1.0000E+000
    8.218569E+03   1.0000E-099   2.5950E-022   2.3026E-014   9.0151E-007   1.0000E+000
    8.720592E+03   1.0000E-099   3.7710E-022   3.1158E-014   1.0522E-006   1.0000E+000
    9.253280E+03   1.0000E-099   6.5093E-022   4.8573E-014   1.3258E-006   1.0000E+000
    9.818507E+03   1.0000E-099   1.6126E-021   1.0058E-013   1.9478E-006   1.0000E+000
    1.041826E+04   1.0000E-099   6.5622E-021   3.1310E-013   3.5917E-006   1.0000E+000
    1.105465E+04   1.0000E-099   6.4599E-020   2.0480E-012   1.0080E-005   9.9999E-001
    1.172991E+04   1.0000E-099   2.3170E-018   4.0902E-011   5.3783E-005   9.9995E-001
    1.244654E+04   1.0000E-099   4.1496E-016   3.0339E-009   6.1057E-004   9.9939E-001
    1.320989E+04   1.0000E-099   1.6999E-013   4.0067E-007   9.7775E-003   9.9022E-001
    1.386136E+04   1.0000E-099   6.2847E-011   4.3596E-005   1.3550E-001   8.6445E-001
    1.439601E+04   1.0000E-099   1.3332E-008   2.3539E-003   7.7269E-001   2.2495E-001
    1.488398E+04   1.0000E-099   1.1619E-006   3.9049E-002   9.5303E-001   7.9216E-003
    1.536359E+04   1.0000E-099   1.3110E-004   5.0639E-001   4.9342E-001   5.4086E-005
    1.576618E+04   1.0000E-099   2.9478E-003   9.7234E-001   2.4715E-002   2.0095E-008
    1.605431E+04   1.0000E-099   5.4248E-002   9.4541E-001   3.4230E-004   9.7924E-013
    1.626454E+04   1.0000E-099   5.7262E-001   4.2738E-001   1.4704E-006   7.9746E-018
    1.642532E+04   1.0000E-099   9.7528E-001   2.4722E-002   5.4915E-010   3.2375E-024
    1.655498E+04   1.0000E-099   9.9901E-001   9.9053E-004   1.6056E-013   1.1277E-030
    1.667029E+04   1.0000E-099   9.9995E-001   5.3529E-005   1.0139E-016   1.5908E-036
    1.677962E+04   1.0000E-099   1.0000E+000   4.2752E-006   1.6761E-019   1.2655E-041
    1.689033E+04   1.0000E-099   1.0000E+000   5.7456E-007   9.7551E-022   9.3675E-046
    1.700983E+04   1.0000E-099   1.0000E+000   1.1503E-007   1.5221E-023   4.0900E-049
    1.715276E+04   1.0000E-099   1.0000E+000   2.6260E-008   3.3124E-025   3.2737E-052
    1.737920E+04   1.0000E-099   1.0000E+000   4.1051E-009   2.7419E-027   4.3989E-056
    1.783361E+04   1.0000E-099   1.0000E+000   2.0310E-010   1.2517E-030   8.4348E-062
    1.847574E+04   1.0000E-099   1.0000E+000   6.2847E-012   1.9188E-034   1.8218E-063
    1.920106E+04   1.0000E-099   1.0000E+000   2.2469E-013   4.2557E-038   6.6898E-065
    1.996484E+04   1.0000E-099   1.0000E+000   9.3890E-015   1.3456E-041   2.8230E-066
    2.076583E+04   1.0000E-099   1.0000E+000   5.1076E-016   8.1722E-045   1.5426E-067
    2.157573E+04   1.0000E-099   1.0000E+000   3.9067E-017   1.1902E-047   1.1905E-068
    2.236403E+04   1.0000E-099   1.0000E+000   3.7743E-018   3.0856E-050   1.1722E-069
    2.314625E+04   1.0000E-099   1.0000E+000   4.4481E-019   1.2793E-051   1.4372E-070
    2.393639E+04   1.0000E-099   1.0000E+000   6.7544E-020   1.2636E-051   2.3579E-071
    2.472926E+04   1.0000E-099   1.0000E+000   1.3128E-020   1.4360E-051   5.1733E-072
    2.551565E+04   1.0000E-099   1.0000E+000   3.1427E-021   1.7020E-051   1.4568E-072
    2.630877E+04   1.0000E-099   1.0000E+000   1.9570E-021   2.1114E-051   1.1162E-072
    2.717031E+04   1.0000E-099   1.0000E+000   2.3637E-020   2.8508E-051   1.7817E-071
    2.821638E+04   1.0000E-099   1.0000E+000   8.1085E-019   6.3915E-051   8.9384E-070
    2.977151E+04   1.0000E-099   1.0000E+000   8.3160E-018   2.0731E-049   1.3449E-068
    3.159270E+04   1.0000E-099   1.0000E+000   2.5474E-017   4.6790E-048   4.0699E-068
    3.352251E+04   1.0000E-099   1.0000E+000   8.8210E-017   1.5580E-046   9.3961E-068
    3.556826E+04   1.0000E-099   1.0000E+000   3.8962E-016   6.2350E-045   2.6924E-067
    3.754689E+04   1.0000E-099   1.0000E+000   1.8311E-015   1.3730E-043   9.2608E-067
    3.929074E+04   1.0000E-099   1.0000E+000   5.1835E-015   9.3657E-043   2.2192E-066
    4.082838E+04   1.0000E-099   1.0000E+000   1.2041E-014   4.2695E-042   4.5830E-066
    4.219940E+04   1.0000E-099   1.0000E+000   3.0559E-014   2.4812E-041   1.0341E-065
    4.346538E+04   1.0000E-099   1.0000E+000   7.5082E-014   1.6577E-040   2.3017E-065
    4.470136E+04   1.0000E-099   1.0000E+000   1.6365E-013   1.2600E-039   4.7086E-065
    4.593010E+04   1.0000E-099   1.0000E+000   3.7844E-013   1.2196E-038   1.0606E-064
    4.716666E+04   1.0000E-099   1.0000E+000   1.1872E-012   1.3354E-037   3.2922E-064
    4.840749E+04   1.0000E-099   1.0000E+000   4.1601E-012   1.3861E-036   1.1438E-063
    4.966166E+04   1.0000E-099   1.0000E+000   1.2739E-011   1.2187E-035   3.4825E-063
    5.093097E+04   1.0000E-099   1.0000E+000   3.1501E-011   8.4454E-035   8.5895E-063
    5.222081E+04   1.0000E-099   1.0000E+000   6.2844E-011   4.4929E-034   1.7140E-062
    5.353175E+04   1.0000E-099   1.0000E+000   1.0595E-010   1.8307E-033   2.8956E-062
    5.486424E+04   1.0000E-099   1.0000E+000   1.5381E-010   5.7844E-033   4.2168E-062
    5.621587E+04   1.0000E-099   1.0000E+000   2.0227E-010   1.4509E-032   5.5747E-062
    5.758018E+04   1.0000E-099   1.0000E+000   2.4697E-010   2.9635E-032   6.8722E-062
    5.895115E+04   1.0000E-099   1.0000E+000   2.8603E-010   5.0785E-032   8.1043E-062
    6.031355E+04   1.0000E-099   1.0000E+000   3.1757E-010   7.5405E-032   9.2832E-062
    6.165963E+04   1.0000E-099   1.0000E+000   3.4066E-010   1.0012E-031   1.0427E-061
    6.296626E+04   1.0000E-099   1.0000E+000   3.5563E-010   1.2131E-031   1.1524E-061
    6.421958E+04   1.0000E-099   1.0000E+000   3.6393E-010   1.3724E-031   1.2543E-061
    6.539762E+04   1.0000E-099   1.0000E+000   3.6764E-010   1.4789E-031   1.3452E-061
    6.647820E+04   1.0000E-099   1.0000E+000   3.6774E-010   1.5365E-031   1.4187E-061
    6.744774E+04   1.0000E-099   1.0000E+000   3.6402E-010   1.5423E-031   1.4664E-061
    6.828413E+04   1.0000E-099   1.0000E+000   3.5931E-010   1.5296E-031   1.4920E-061
    6.899197E+04   1.0000E-099   1.0000E+000   3.5305E-010   1.4942E-031   1.4756E-061
    6.955866E+04   1.0000E-099   1.0000E+000   3.4341E-010   1.4253E-031   1.4004E-061
    6.978609E+04   1.0000E-099   1.0000E+000   3.2855E-010   1.3042E-031   1.2967E-061
    6.990008E+04   1.0000E-099   1.0000E+000   3.0394E-010   1.1245E-031   1.1591E-061
    6.995714E+04   1.0000E-099   1.0000E+000   2.6730E-010   8.6466E-032   9.9718E-062
    6.998569E+04   1.0000E-099   1.0000E+000   2.2027E-010   5.8596E-032   8.1066E-062
    6.999926E+04   1.0000E-099   1.0000E+000   1.7318E-010   3.6239E-032   6.3116E-062
    6.999997E+04   1.0000E-099   1.0000E+000   1.6665E-010   3.3594E-032   6.0737E-062
#TIME:     1.300
#NVEL: 115
#vel_mid[km/s]           s0           s1           s2           s3           s4
    8.772128E+02   1.0000E-099   4.2503E-017   1.3988E-010   8.0968E-005   9.9992E-001
    8.832043E+02   1.0000E-099   4.2503E-017   1.3988E-010   8.0968E-005   9.9992E-001
    9.014253E+02   1.0000E-099   4.2500E-017   1.3987E-010   8.0965E-005   9.9992E-001
    9.390027E+02   1.0000E-099   4.2477E-017   1.3981E-010   8.0947E-005   9.9992E-001
    9.991196E+02   1.0000E-099   4.2368E-017   1.3952E-010   8.0856E-005   9.9992E-001
    1.059702E+03   1.0000E-099   4.2023E-017   1.3861E-010   8.0568E-005   9.9992E-001
    1.124003E+03   1.0000E-099   4.0975E-017   1.3583E-010   7.9680E-005   9.9992E-001
    1.192205E+03   1.0000E-099   3.7814E-017   1.2731E-010   7.6910E-005   9.9992E-001
    1.264546E+03   1.0000E-099   2.9477E-017   1.0416E-010   6.8921E-005   9.9993E-001
    1.341276E+03   1.0000E-099   1.6929E-017   6.6534E-011   5.3963E-005   9.9995E-001
    1.422663E+03   1.0000E-099   7.5519E-018   3.4793E-011   3.7956E-005   9.9996E-001
    1.508987E+03   1.0000E-099   3.2649E-018   1.7925E-011   2.6586E-005   9.9997E-001
    1.600550E+03   1.0000E-099   1.5182E-018   9.8836E-012   1.9388E-005   9.9998E-001
    1.697668E+03   1.0000E-099   7.4048E-019   5.6865E-012   1.4502E-005   9.9999E-001
    1.800679E+03   1.0000E-099   3.5318E-019   3.2352E-012   1.0818E-005   9.9999E-001
    1.909941E+03   1.0000E-099   1.5904E-019   1.7765E-012   7.9521E-006   9.9999E-001
    2.025833E+03   1.0000E-099   6.8997E-020   9.5573E-013   5.8071E-006   9.9999E-001
    2.148757E+03   1.0000E-099   2.8812E-020   5.0459E-013   4.2172E-006   1.0000E+000
    2.279140E+03   1.0000E-099   1.1528E-020   2.6092E-013   3.0414E-006   1.0000E+000
    2.417434E+03   1.0000E-099   4.7448E-021   1.3849E-013   2.2283E-006   1.0000E+000
    2.564119E+03   1.0000E-099   2.2058E-021   8.0346E-014   1.7096E-006   1.0000E+000
    2.719705E+03   1.0000E-099   1.2079E-021   5.2456E-014   1.3913E-006   1.0000E+000
    2.884732E+03   1.0000E-099   7.6202E-022   3.8013E-014   1.1905E-006   1.0000E+000
    3.059772E+03   1.0000E-099   5.3422E-022   2.9864E-014   1.0570E-006   1.0000E+000
    3.245433E+03   1.0000E-099   4.2267E-022   2.5699E-014   9.7832E-007   1.0000E+000
    3.442360E+03   1.0000E-099   3.8050E-022   2.4332E-014   9.4694E-007   1.0000E+000
    3.651236E+03   1.0000E-099   3.6835E-022   2.4447E-014   9.4216E-007   1.0000E+000
    3.872786E+03   1.0000E-099   3.4220E-022   2.4112E-014   9.2892E-007   1.0000E+000
    4.107780E+03   1.0000E-099   3.5270E-022   2.5404E-014   9.4938E-007   1.0000E+000
    4.357032E+03   1.0000E-099   4.2847E-022   2.9466E-014   1.0208E-006   1.0000E+000
    4.621409E+03   1.0000E-099   4.2634E-022   2.9491E-014   1.0209E-006   1.0000E+000
    4.901828E+03   1.0000E-099   3.2069E-022   2.4320E-014   9.2732E-007   1.0000E+000
    5.199261E+03   1.0000E-099   2.2581E-022   1.9188E-014   8.2395E-007   1.0000E+000
    5.514743E+03   1.0000E-099   1.8389E-022   1.6725E-014   7.6936E-007   1.0000E+000
    5.849367E+03   1.0000E-099   1.6472E-022   1.5619E-014   7.4330E-007   1.0000E+000
    6.204296E+03   1.0000E-099   1.5501E-022   1.5162E-014   7.3193E-007   1.0000E+000
    6.580761E+03   1.0000E-099   1.5973E-022   1.5703E-014   7.4443E-007   1.0000E+000
    6.980070E+03   1.0000E-099   1.7528E-022   1.7064E-014   7.7571E-007   1.0000E+000
    7.403608E+03   1.0000E-099   1.9111E-022   1.8646E-014   8.1116E-007   1.0000E+000
    7.852845E+03   1.0000E-099   2.2191E-022   2.1438E-014   8.7150E-007   1.0000E+000
    8.329341E+03   1.0000E-099   3.0115E-022   2.7590E-014   9.9289E-007   1.0000E+000
    8.834750E+03   1.0000E-099   4.7080E-022   3.9741E-014   1.2019E-006   1.0000E+000
    9.370826E+03   1.0000E-099   9.0591E-022   6.7977E-014   1.5991E-006   1.0000E+000
    9.939431E+03   1.0000E-099   2.5575E-021   1.5833E-013   2.5219E-006   1.0000E+000
    1.054254E+04   1.0000E-099   1.2820E-020   5.9449E-013   5.2011E-006   9.9999E-001
    1.118224E+04   1.0000E-099   1.8429E-019   5.4200E-012   1.7729E-005   9.9998E-001
    1.186076E+04   1.0000E-099   1.1485E-017   1.7250E-010   1.2409E-004   9.9988E-001
    1.258078E+04   1.0000E-099   3.4945E-015   1.9049E-008   1.7816E-003   9.9822E-001
    1.332240E+04   1.0000E-099   1.8825E-012   2.9627E-006   3.1319E-002   9.6868E-001
    1.390800E+04   1.0000E-099   5.9492E-010   2.6350E-004   3.4890E-001   6.5084E-001
    1.440303E+04   1.0000E-099   5.8873E-008   6.5673E-003   9.1711E-001   7.6321E-002
    1.489325E+04   1.0000E-099   4.2359E-006   8.7900E-002   9.0993E-001   2.1697E-003
    1.538345E+04   1.0000E-099   2.8368E-004   7.0047E-001   2.9923E-001   9.6489E-006
    1.578160E+04   1.0000E-099   4.6468E-003   9.8412E-001   1.1232E-002   2.8024E-009
    1.607113E+04   1.0000E-099   7.9900E-002   9.1994E-001   1.5744E-004   1.4880E-013
    1.628742E+04   1.0000E-099   6.5790E-001   3.4210E-001   5.9971E-007   1.1850E-018
    1.645181E+04   1.0000E-099   9.7811E-001   2.1886E-002   3.4815E-010   1.1742E-024
    1.658991E+04   1.0000E-099   9.9880E-001   1.1955E-003   2.1881E-013   1.6127E-030
    1.671292E+04   1.0000E-099   9.9991E-001   8.7787E-005   2.9806E-016   9.2104E-036
    1.683160E+04   1.0000E-099   9.9999E-001   7.8381E-006   6.6393E-019   1.2919E-040
    1.695223E+04   1.0000E-099   1.0000E+000   1.0070E-006   3.5105E-021   8.2107E-045
    1.708496E+04   1.0000E-099   1.0000E+000   1.8347E-007   4.3118E-023   2.3102E-048
    1.724997E+04   1.0000E-099   1.0000E+000   3.6996E-008   6.7344E-025   9.8482E-052
    1.751686E+04   1.0000E-099   1.0000E+000   4.8815E-009   3.5240E-027   5.5219E-056
    1.800703E+04   1.0000E-099   1.0000E+000   2.4060E-010   1.5663E-030   1.0079E-061
    1.866284E+04   1.0000E-099   1.0000E+000   8.7372E-012   3.5815E-034   2.5802E-063
    1.938677E+04   1.0000E-099   1.0000E+000   3.6378E-013   1.1574E-037   1.1018E-064
    2.015013E+04   1.0000E-099   1.0000E+000   1.6221E-014   4.3044E-041   4.9490E-066
    2.094767E+04   1.0000E-099   1.0000E+000   9.2990E-016   3.0144E-044   2.8471E-067
    2.174583E+04   1.0000E-099   1.0000E+000   7.6331E-017   5.2470E-047   2.3605E-068
    2.252233E+04   1.0000E-099   1.0000E+000   8.0392E-018   1.6241E-049   2.5432E-069
    2.329941E+04   1.0000E-099   1.0000E+000   1.0546E-018   2.0335E-051   3.4958E-070
    2.408224E+04   1.0000E-099   1.0000E+000   1.8680E-019   1.3127E-051   6.7441E-071
    2.486488E+04   1.0000E-099   1.0000E+000   4.2450E-020   1.4908E-051   1.7413E-071
    2.563803E+04   1.0000E-099   1.0000E+000   1.1342E-020   1.7734E-051   5.4962E-072
    2.642209E+04   1.0000E-099   1.0000E+000   3.9789E-021   2.2083E-051   2.3806E-072
    2.727480E+04   1.0000E-099   1.0000E+000   1.8789E-020   2.9565E-051   1.4887E-071
    2.832378E+04   1.0000E-099   1.0000E+000   6.0750E-019   4.5501E-051   7.0684E-070
    2.983785E+04   1.0000E-099   1.0000E+000   5.7351E-018   3.4595E-050   9.8464E-069
    3.166184E+04   1.0000E-099   1.0000E+000   1.6536E-017   6.8857E-049   2.7785E-068
    3.358302E+04   1.0000E-099   1.0000E+000   5.2433E-017   3.4753E-047   5.7765E-068
    3.562930E+04   1.0000E-099   1.0000E+000   2.4091E-016   1.8110E-045   1.7014E-067
    3.762756E+04   1.0000E-099   1.0000E+000   1.2280E-015   4.4120E-044   6.3392E-067
    3.937907E+04   1.0000E-099   1.0000E+000   3.6541E-015   3.2469E-043   1.5962E-066
    4.091672E+04   1.0000E-099   1.0000E+000   8.9029E-015   1.6175E-042   3.4467E-066
    4.229017E+04   1.0000E-099   1.0000E+000   2.3570E-014   1.0136E-041   8.0817E-066
    4.356322E+04   1.0000E-099   1.0000E+000   5.9012E-014   6.6764E-041   1.8290E-065
    4.480269E+04   1.0000E-099   1.0000E+000   1.2797E-013   4.4675E-040   3.7152E-065
    4.603380E+04   1.0000E-099   1.0000E+000   2.9163E-013   4.3588E-039   8.2307E-065
    4.727072E+04   1.0000E-099   1.0000E+000   9.4451E-013   5.7060E-038   2.6332E-064
    4.851126E+04   1.0000E-099   1.0000E+000   3.5249E-012   7.2367E-037   9.7292E-064
    4.976478E+04   1.0000E-099   1.0000E+000   1.1369E-011   7.5386E-036   3.1163E-063
    5.103259E+04   1.0000E-099   1.0000E+000   2.9111E-011   5.9418E-035   7.9522E-063
