#NTIMES:    65
#NSTAGES:     2
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           v0           v1
    4.916388E+04   2.8283E-005   9.9997E-001
    5.040781E+04   2.7485E-005   9.9997E-001
    5.166192E+04   2.6714E-005   9.9997E-001
    5.293218E+04   2.5919E-005   9.9997E-001
    5.421865E+04   2.5084E-005   9.9997E-001
    5.552065E+04   2.4187E-005   9.9998E-001
    5.683716E+04   2.3197E-005   9.9998E-001
    5.815921E+04   2.2107E-005   9.9998E-001
    5.948173E+04   2.0922E-005   9.9998E-001
    6.079312E+04   1.9664E-005   9.9998E-001
    6.207917E+04   1.8398E-005   9.9998E-001
    6.332747E+04   1.7165E-005   9.9998E-001
    6.451902E+04   1.5996E-005   9.9998E-001
    6.563267E+04   1.5073E-005   9.9998E-001
    6.665996E+04   1.4210E-005   9.9999E-001
    6.757087E+04   1.3040E-005   9.9999E-001
    6.836476E+04   1.3340E-005   9.9999E-001
    6.903457E+04   1.2278E-005   9.9999E-001
    6.957529E+04   1.1689E-005   9.9999E-001
    6.979417E+04   1.1724E-005   9.9999E-001
    6.990387E+04   1.1525E-005   9.9999E-001
    6.995878E+04   1.1607E-005   9.9999E-001
    6.998626E+04   1.1503E-005   9.9999E-001
    6.999931E+04   1.1485E-005   9.9999E-001
    7.000000E+04   1.1486E-005   9.9999E-001
#TIME:    12.780
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   2.7213E-009   1.0000E+000
    8.826093E+02   2.7213E-009   1.0000E+000
    8.989988E+02   2.7209E-009   1.0000E+000
    9.326965E+02   2.7178E-009   1.0000E+000
    9.887994E+02   2.7066E-009   1.0000E+000
    1.045904E+03   2.6883E-009   1.0000E+000
    1.106401E+03   2.6623E-009   1.0000E+000
    1.170397E+03   2.6309E-009   1.0000E+000
    1.238095E+03   2.6083E-009   1.0000E+000
    1.309708E+03   2.6095E-009   1.0000E+000
    1.385464E+03   2.5957E-009   1.0000E+000
    1.465602E+03   2.5343E-009   1.0000E+000
    1.550375E+03   2.4535E-009   1.0000E+000
    1.640052E+03   2.3576E-009   1.0000E+000
    1.734916E+03   2.2631E-009   1.0000E+000
    1.835266E+03   2.1758E-009   1.0000E+000
    1.941421E+03   2.0877E-009   1.0000E+000
    2.053717E+03   1.9827E-009   1.0000E+000
    2.172507E+03   1.8540E-009   1.0000E+000
    2.298169E+03   1.7186E-009   1.0000E+000
    2.431099E+03   1.6032E-009   1.0000E+000
    2.571719E+03   1.5210E-009   1.0000E+000
    2.720472E+03   1.4623E-009   1.0000E+000
    2.877829E+03   1.4088E-009   1.0000E+000
    3.044287E+03   1.3523E-009   1.0000E+000
    3.220375E+03   1.2912E-009   1.0000E+000
    3.406647E+03   1.2113E-009   1.0000E+000
    3.603694E+03   1.1027E-009   1.0000E+000
    3.812138E+03   9.9559E-010   1.0000E+000
    4.032639E+03   9.3598E-010   1.0000E+000
    4.265894E+03   9.3300E-010   1.0000E+000
    4.512641E+03   9.5314E-010   1.0000E+000
    4.773660E+03   9.5786E-010   1.0000E+000
    5.049778E+03   9.4197E-010   1.0000E+000
    5.341866E+03   9.2330E-010   1.0000E+000
    5.650849E+03   9.1354E-010   1.0000E+000
    5.977705E+03   9.1688E-010   1.0000E+000
    6.323466E+03   9.3733E-010   1.0000E+000
    6.689227E+03   9.7502E-010   1.0000E+000
    7.076144E+03   1.0265E-009   1.0000E+000
    7.485441E+03   1.0908E-009   1.0000E+000
    7.918413E+03   1.1911E-009   1.0000E+000
    8.376428E+03   1.3965E-009   1.0000E+000
    8.860936E+03   1.7505E-009   1.0000E+000
    9.373469E+03   2.2350E-009   1.0000E+000
    9.915741E+03   2.7267E-009   1.0000E+000
    1.047570E+04   3.3072E-009   1.0000E+000
    1.100390E+04   3.9294E-009   1.0000E+000
    1.153621E+04   4.7409E-009   1.0000E+000
    1.215442E+04   6.2883E-009   1.0000E+000
    1.285335E+04   1.0453E-008   1.0000E+000
    1.359684E+04   2.2784E-008   1.0000E+000
    1.438330E+04   5.7391E-008   1.0000E+000
    1.521267E+04   2.4476E-007   1.0000E+000
    1.593371E+04   3.7321E-006   1.0000E+000
    1.645337E+04   3.8837E-005   9.9996E-001
    1.690568E+04   2.6562E-004   9.9973E-001
    1.741175E+04   2.1986E-003   9.9780E-001
    1.805999E+04   6.1546E-003   9.9385E-001
    1.876811E+04   6.4870E-003   9.9351E-001
    1.948401E+04   3.4637E-003   9.9654E-001
    2.019949E+04   2.3023E-003   9.9770E-001
    2.092213E+04   1.8129E-003   9.9819E-001
    2.164299E+04   1.4184E-003   9.9858E-001
    2.235988E+04   1.0935E-003   9.9891E-001
    2.308027E+04   8.3401E-004   9.9917E-001
    2.382115E+04   6.4115E-004   9.9936E-001
    2.458207E+04   5.0917E-004   9.9949E-001
    2.534263E+04   4.1703E-004   9.9958E-001
    2.609741E+04   3.5049E-004   9.9965E-001
    2.685785E+04   3.0639E-004   9.9969E-001
    2.765495E+04   2.8398E-004   9.9972E-001
    2.849942E+04   2.7959E-004   9.9972E-001
    2.934974E+04   2.8141E-004   9.9972E-001
    3.014732E+04   2.7478E-004   9.9973E-001
    3.087907E+04   2.5636E-004   9.9974E-001
    3.155698E+04   2.3178E-004   9.9977E-001
    3.223517E+04   2.0451E-004   9.9980E-001
    3.297448E+04   1.7532E-004   9.9982E-001
    3.392255E+04   1.4230E-004   9.9986E-001
    3.528058E+04   1.0653E-004   9.9989E-001
    3.697539E+04   7.8690E-005   9.9992E-001
    3.872323E+04   6.3253E-005   9.9994E-001
    4.033396E+04   5.5520E-005   9.9994E-001
    4.177230E+04   4.8544E-005   9.9995E-001
    4.309032E+04   4.1165E-005   9.9996E-001
    4.434280E+04   3.5459E-005   9.9996E-001
    4.557137E+04   3.2043E-005   9.9997E-001
    4.680113E+04   3.0265E-005   9.9997E-001
    4.802773E+04   2.9122E-005   9.9997E-001
    4.925897E+04   2.8217E-005   9.9997E-001
    5.049805E+04   2.7428E-005   9.9997E-001
    5.174850E+04   2.6660E-005   9.9997E-001
    5.301537E+04   2.5866E-005   9.9997E-001
    5.429748E+04   2.5031E-005   9.9997E-001
    5.559578E+04   2.4133E-005   9.9998E-001
    5.690761E+04   2.3141E-005   9.9998E-001
    5.822490E+04   2.2051E-005   9.9998E-001
    5.954260E+04   2.0865E-005   9.9998E-001
    6.084701E+04   1.9611E-005   9.9998E-001
    6.212707E+04   1.8351E-005   9.9998E-001
    6.336916E+04   1.7124E-005   9.9998E-001
    6.455351E+04   1.5966E-005   9.9998E-001
    6.566096E+04   1.5049E-005   9.9998E-001
    6.668120E+04   1.4186E-005   9.9999E-001
    6.758566E+04   1.3035E-005   9.9999E-001
    6.837471E+04   1.3332E-005   9.9999E-001
    6.903996E+04   1.2271E-005   9.9999E-001
    6.957758E+04   1.1688E-005   9.9999E-001
    6.979528E+04   1.1723E-005   9.9999E-001
    6.990439E+04   1.1525E-005   9.9999E-001
    6.995901E+04   1.1607E-005   9.9999E-001
    6.998633E+04   1.1503E-005   9.9999E-001
    6.999931E+04   1.1485E-005   9.9999E-001
    7.000000E+04   1.1486E-005   9.9999E-001
#TIME:    14.060
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   2.5235E-009   1.0000E+000
    8.813420E+02   2.5236E-009   1.0000E+000
    8.938467E+02   2.5234E-009   1.0000E+000
    9.193908E+02   2.5223E-009   1.0000E+000
    9.687226E+02   2.5173E-009   1.0000E+000
    1.024915E+03   2.5074E-009   1.0000E+000
    1.084198E+03   2.4926E-009   1.0000E+000
    1.146910E+03   2.4735E-009   1.0000E+000
    1.213249E+03   2.4571E-009   1.0000E+000
    1.283426E+03   2.4641E-009   1.0000E+000
    1.357661E+03   2.4745E-009   1.0000E+000
    1.436191E+03   2.4445E-009   1.0000E+000
    1.519263E+03   2.3895E-009   1.0000E+000
    1.607140E+03   2.3179E-009   1.0000E+000
    1.700100E+03   2.2411E-009   1.0000E+000
    1.798436E+03   2.1692E-009   1.0000E+000
    1.902461E+03   2.0990E-009   1.0000E+000
    2.012503E+03   2.0167E-009   1.0000E+000
    2.128910E+03   1.9087E-009   1.0000E+000
    2.252050E+03   1.7840E-009   1.0000E+000
    2.382313E+03   1.6680E-009   1.0000E+000
    2.520110E+03   1.5807E-009   1.0000E+000
    2.665878E+03   1.5206E-009   1.0000E+000
    2.820077E+03   1.4703E-009   1.0000E+000
    2.983195E+03   1.4171E-009   1.0000E+000
    3.155749E+03   1.3588E-009   1.0000E+000
    3.338283E+03   1.2845E-009   1.0000E+000
    3.531375E+03   1.1794E-009   1.0000E+000
    3.735637E+03   1.0622E-009   1.0000E+000
    3.951713E+03   9.8117E-010   1.0000E+000
    4.180287E+03   9.5944E-010   1.0000E+000
    4.422082E+03   9.7448E-010   1.0000E+000
    4.677864E+03   9.8728E-010   1.0000E+000
    4.948440E+03   9.7846E-010   1.0000E+000
    5.234667E+03   9.6123E-010   1.0000E+000
    5.537449E+03   9.5342E-010   1.0000E+000
    5.857745E+03   9.6284E-010   1.0000E+000
    6.196568E+03   9.9749E-010   1.0000E+000
    6.554989E+03   1.0542E-009   1.0000E+000
    6.934141E+03   1.1221E-009   1.0000E+000
    7.335225E+03   1.2054E-009   1.0000E+000
    7.759507E+03   1.3479E-009   1.0000E+000
    8.208331E+03   1.5887E-009   1.0000E+000
    8.683116E+03   1.9067E-009   1.0000E+000
    9.185363E+03   2.2335E-009   1.0000E+000
    9.716711E+03   2.5646E-009   1.0000E+000
    1.027267E+04   3.0975E-009   1.0000E+000
    1.080883E+04   3.6846E-009   1.0000E+000
    1.137614E+04   4.4607E-009   1.0000E+000
    1.201969E+04   5.8250E-009   1.0000E+000
    1.271600E+04   9.2948E-009   1.0000E+000
    1.345152E+04   1.9381E-008   1.0000E+000
    1.422958E+04   4.7484E-008   1.0000E+000
    1.505169E+04   1.6469E-007   1.0000E+000
    1.582750E+04   2.3824E-006   1.0000E+000
    1.638942E+04   2.9257E-005   9.9997E-001
    1.684463E+04   2.0540E-004   9.9979E-001
    1.732553E+04   1.6511E-003   9.9835E-001
    1.793691E+04   5.6776E-003   9.9432E-001
    1.863263E+04   6.6245E-003   9.9338E-001
    1.934568E+04   3.9102E-003   9.9609E-001
    2.005835E+04   2.4595E-003   9.9754E-001
    2.077552E+04   1.8988E-003   9.9810E-001
    2.149795E+04   1.4920E-003   9.9851E-001
    2.221781E+04   1.1523E-003   9.9885E-001
    2.294249E+04   8.7761E-004   9.9912E-001
    2.369145E+04   6.6965E-004   9.9933E-001
    2.446557E+04   5.2634E-004   9.9947E-001
    2.524697E+04   4.2703E-004   9.9957E-001
    2.602182E+04   3.5601E-004   9.9964E-001
    2.679753E+04   3.0900E-004   9.9969E-001
    2.760400E+04   2.8484E-004   9.9972E-001
    2.845749E+04   2.7965E-004   9.9972E-001
    2.931947E+04   2.8150E-004   9.9972E-001
    3.013789E+04   2.7495E-004   9.9973E-001
    3.087969E+04   2.5634E-004   9.9974E-001
    3.157001E+04   2.3128E-004   9.9977E-001
    3.224921E+04   2.0394E-004   9.9980E-001
    3.299169E+04   1.7468E-004   9.9983E-001
    3.390695E+04   1.4278E-004   9.9986E-001
    3.520826E+04   1.0807E-004   9.9989E-001
    3.686423E+04   8.0043E-005   9.9992E-001
    3.862559E+04   6.3888E-005   9.9994E-001
    4.024578E+04   5.5943E-005   9.9994E-001
    4.169153E+04   4.8973E-005   9.9995E-001
    4.301915E+04   4.1527E-005   9.9996E-001
    4.427397E+04   3.5708E-005   9.9996E-001
    4.550731E+04   3.2177E-005   9.9997E-001
    4.673893E+04   3.0338E-005   9.9997E-001
    4.796808E+04   2.9172E-005   9.9997E-001
    4.920309E+04   2.8256E-005   9.9997E-001
    5.044419E+04   2.7462E-005   9.9997E-001
    5.169785E+04   2.6692E-005   9.9997E-001
    5.296722E+04   2.5897E-005   9.9997E-001
    5.425172E+04   2.5062E-005   9.9997E-001
    5.555316E+04   2.4163E-005   9.9998E-001
    5.686737E+04   2.3173E-005   9.9998E-001
    5.818808E+04   2.2082E-005   9.9998E-001
    5.950974E+04   2.0896E-005   9.9998E-001
    6.081770E+04   1.9640E-005   9.9998E-001
    6.210180E+04   1.8376E-005   9.9998E-001
    6.334815E+04   1.7145E-005   9.9998E-001
    6.453606E+04   1.5981E-005   9.9998E-001
    6.564811E+04   1.5060E-005   9.9998E-001
    6.667126E+04   1.4197E-005   9.9999E-001
    6.757839E+04   1.3038E-005   9.9999E-001
    6.837046E+04   1.3335E-005   9.9999E-001
    6.903755E+04   1.2274E-005   9.9999E-001
    6.957671E+04   1.1689E-005   9.9999E-001
    6.979486E+04   1.1724E-005   9.9999E-001
    6.990419E+04   1.1525E-005   9.9999E-001
    6.995892E+04   1.1607E-005   9.9999E-001
    6.998630E+04   1.1503E-005   9.9999E-001
    6.999931E+04   1.1485E-005   9.9999E-001
    7.000000E+04   1.1486E-005   9.9999E-001
#TIME:    15.470
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   2.3616E-009   1.0000E+000
    8.831208E+02   2.3616E-009   1.0000E+000
    9.010847E+02   2.3612E-009   1.0000E+000
    9.381161E+02   2.3595E-009   1.0000E+000
    9.968846E+02   2.3538E-009   1.0000E+000
    1.053477E+03   2.3450E-009   1.0000E+000
    1.113560E+03   2.3327E-009   1.0000E+000
    1.177070E+03   2.3189E-009   1.0000E+000
    1.244201E+03   2.3176E-009   1.0000E+000
    1.315162E+03   2.3356E-009   1.0000E+000
    1.390169E+03   2.3391E-009   1.0000E+000
    1.469454E+03   2.3057E-009   1.0000E+000
    1.553262E+03   2.2582E-009   1.0000E+000
    1.641848E+03   2.1973E-009   1.0000E+000
    1.735488E+03   2.1369E-009   1.0000E+000
    1.834467E+03   2.0816E-009   1.0000E+000
    1.939092E+03   2.0238E-009   1.0000E+000
    2.049684E+03   1.9488E-009   1.0000E+000
    2.166584E+03   1.8492E-009   1.0000E+000
    2.290150E+03   1.7387E-009   1.0000E+000
    2.420764E+03   1.6414E-009   1.0000E+000
    2.558827E+03   1.5713E-009   1.0000E+000
    2.704764E+03   1.5225E-009   1.0000E+000
    2.859024E+03   1.4785E-009   1.0000E+000
    3.022082E+03   1.4302E-009   1.0000E+000
    3.194440E+03   1.3742E-009   1.0000E+000
    3.376628E+03   1.2983E-009   1.0000E+000
    3.569207E+03   1.1923E-009   1.0000E+000
    3.772769E+03   1.0822E-009   1.0000E+000
    3.987941E+03   1.0125E-009   1.0000E+000
    4.215384E+03   9.9995E-010   1.0000E+000
    4.455800E+03   1.0213E-009   1.0000E+000
    4.709927E+03   1.0378E-009   1.0000E+000
    4.978547E+03   1.0347E-009   1.0000E+000
    5.262488E+03   1.0292E-009   1.0000E+000
    5.562622E+03   1.0380E-009   1.0000E+000
    5.879874E+03   1.0722E-009   1.0000E+000
    6.215220E+03   1.1366E-009   1.0000E+000
    6.569692E+03   1.2301E-009   1.0000E+000
    6.944380E+03   1.3425E-009   1.0000E+000
    7.340438E+03   1.4803E-009   1.0000E+000
    7.759084E+03   1.6487E-009   1.0000E+000
    8.201606E+03   1.8314E-009   1.0000E+000
    8.669367E+03   2.0169E-009   1.0000E+000
    9.165377E+03   2.2485E-009   1.0000E+000
    9.622978E+03   2.5025E-009   1.0000E+000
    1.005310E+04   2.8721E-009   1.0000E+000
    1.047558E+04   3.3087E-009   1.0000E+000
    1.091374E+04   3.8131E-009   1.0000E+000
    1.139554E+04   4.4932E-009   1.0000E+000
    1.192227E+04   5.5402E-009   1.0000E+000
    1.249138E+04   7.7757E-009   1.0000E+000
    1.311485E+04   1.3601E-008   1.0000E+000
    1.382490E+04   2.9619E-008   1.0000E+000
    1.461381E+04   7.5730E-008   1.0000E+000
    1.531636E+04   3.4564E-007   1.0000E+000
    1.588179E+04   2.9832E-006   1.0000E+000
    1.630286E+04   1.9922E-005   9.9998E-001
    1.665723E+04   9.2233E-005   9.9991E-001
    1.699592E+04   4.0925E-004   9.9959E-001
    1.736181E+04   1.8553E-003   9.9814E-001
    1.779137E+04   4.9277E-003   9.9507E-001
    1.827906E+04   6.4357E-003   9.9356E-001
    1.879024E+04   6.3387E-003   9.9366E-001
    1.930650E+04   4.0248E-003   9.9598E-001
    1.982156E+04   2.8173E-003   9.9718E-001
    2.033838E+04   2.1895E-003   9.9781E-001
    2.086176E+04   1.8436E-003   9.9816E-001
    2.139187E+04   1.5471E-003   9.9845E-001
    2.192863E+04   1.2806E-003   9.9872E-001
    2.247451E+04   1.0468E-003   9.9895E-001
    2.303751E+04   8.4733E-004   9.9915E-001
    2.362540E+04   6.8483E-004   9.9932E-001
    2.424182E+04   5.6222E-004   9.9944E-001
    2.488057E+04   4.6929E-004   9.9953E-001
    2.553047E+04   3.9810E-004   9.9960E-001
    2.618894E+04   3.4401E-004   9.9966E-001
    2.686350E+04   3.0619E-004   9.9969E-001
    2.756869E+04   2.8547E-004   9.9971E-001
    2.831641E+04   2.7988E-004   9.9972E-001
    2.908981E+04   2.8151E-004   9.9972E-001
    2.984816E+04   2.7876E-004   9.9972E-001
    3.057126E+04   2.6533E-004   9.9973E-001
    3.125805E+04   2.4319E-004   9.9976E-001
    3.193283E+04   2.1677E-004   9.9978E-001
    3.262506E+04   1.8886E-004   9.9981E-001
    3.338265E+04   1.6035E-004   9.9984E-001
    3.425064E+04   1.3243E-004   9.9987E-001
    3.526037E+04   1.0695E-004   9.9989E-001
    3.640114E+04   8.6343E-005   9.9991E-001
    3.763051E+04   7.1763E-005   9.9993E-001
    3.892700E+04   6.2087E-005   9.9994E-001
    4.024795E+04   5.5932E-005   9.9994E-001
    4.156464E+04   4.9641E-005   9.9995E-001
    4.285914E+04   4.2360E-005   9.9996E-001
    4.412992E+04   3.6255E-005   9.9996E-001
    4.537580E+04   3.2465E-005   9.9997E-001
    4.661644E+04   3.0486E-005   9.9997E-001
    4.786069E+04   2.9262E-005   9.9997E-001
    4.911473E+04   2.8319E-005   9.9997E-001
    5.039120E+04   2.7502E-005   9.9997E-001
    5.170312E+04   2.6707E-005   9.9997E-001
    5.307393E+04   2.5877E-005   9.9997E-001
    5.452630E+04   2.4984E-005   9.9998E-001
    5.608912E+04   2.3966E-005   9.9998E-001
    5.781204E+04   2.2685E-005   9.9998E-001
    5.983487E+04   2.0908E-005   9.9998E-001
    6.261016E+04   1.8141E-005   9.9998E-001
    6.622310E+04   1.4766E-005   9.9999E-001
    6.814630E+04   1.3452E-005   9.9999E-001
    6.912875E+04   1.2238E-005   9.9999E-001
    6.962527E+04   1.1777E-005   9.9999E-001
    6.987486E+04   1.1621E-005   9.9999E-001
    6.999374E+04   1.1562E-005   9.9999E-001
    7.000000E+04   1.1562E-005   9.9999E-001
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   2.2876E-009   1.0000E+000
    8.820596E+02   2.2876E-009   1.0000E+000
    8.967610E+02   2.2874E-009   1.0000E+000
    9.269030E+02   2.2865E-009   1.0000E+000
    9.769650E+02   2.2833E-009   1.0000E+000
    1.027058E+03   2.2779E-009   1.0000E+000
    1.079873E+03   2.2701E-009   1.0000E+000
    1.135404E+03   2.2604E-009   1.0000E+000
    1.193790E+03   2.2522E-009   1.0000E+000
    1.255179E+03   2.2588E-009   1.0000E+000
    1.319725E+03   2.2799E-009   1.0000E+000
    1.387590E+03   2.2882E-009   1.0000E+000
    1.458945E+03   2.2636E-009   1.0000E+000
    1.533969E+03   2.2268E-009   1.0000E+000
    1.612851E+03   2.1778E-009   1.0000E+000
    1.695790E+03   2.1256E-009   1.0000E+000
    1.782993E+03   2.0774E-009   1.0000E+000
    1.874681E+03   2.0314E-009   1.0000E+000
    1.971083E+03   1.9796E-009   1.0000E+000
    2.072444E+03   1.9117E-009   1.0000E+000
    2.179016E+03   1.8252E-009   1.0000E+000
    2.291069E+03   1.7317E-009   1.0000E+000
    2.408883E+03   1.6500E-009   1.0000E+000
    2.532757E+03   1.5917E-009   1.0000E+000
    2.663000E+03   1.5528E-009   1.0000E+000
    2.799941E+03   1.5220E-009   1.0000E+000
    2.943924E+03   1.4903E-009   1.0000E+000
    3.095311E+03   1.4542E-009   1.0000E+000
    3.254483E+03   1.4077E-009   1.0000E+000
    3.421840E+03   1.3391E-009   1.0000E+000
    3.597803E+03   1.2440E-009   1.0000E+000
    3.782815E+03   1.1450E-009   1.0000E+000
    3.977340E+03   1.0819E-009   1.0000E+000
    4.181869E+03   1.0740E-009   1.0000E+000
    4.396916E+03   1.1018E-009   1.0000E+000
    4.623021E+03   1.1301E-009   1.0000E+000
    4.860753E+03   1.1368E-009   1.0000E+000
    5.110710E+03   1.1242E-009   1.0000E+000
    5.373521E+03   1.1041E-009   1.0000E+000
    5.649846E+03   1.0789E-009   1.0000E+000
    5.940381E+03   1.0357E-009   1.0000E+000
    6.245857E+03   9.4785E-010   1.0000E+000
    6.567041E+03   7.8603E-010   1.0000E+000
    6.904741E+03   5.6643E-010   1.0000E+000
    7.259807E+03   3.6912E-010   1.0000E+000
    7.633132E+03   2.6023E-010   1.0000E+000
    8.026424E+03   2.4751E-010   1.0000E+000
    8.427985E+03   3.4326E-010   1.0000E+000
    8.810879E+03   6.1252E-010   1.0000E+000
    9.162461E+03   1.0436E-009   1.0000E+000
    9.490810E+03   1.5504E-009   1.0000E+000
    9.808674E+03   2.0839E-009   1.0000E+000
    1.012570E+04   2.5857E-009   1.0000E+000
    1.045590E+04   3.0472E-009   1.0000E+000
    1.080065E+04   3.4852E-009   1.0000E+000
    1.116091E+04   3.9698E-009   1.0000E+000
    1.153982E+04   4.5730E-009   1.0000E+000
    1.194108E+04   5.4308E-009   1.0000E+000
    1.236873E+04   6.8979E-009   1.0000E+000
    1.282405E+04   1.0091E-008   1.0000E+000
    1.331962E+04   1.6390E-008   1.0000E+000
    1.386996E+04   3.0138E-008   1.0000E+000
    1.446656E+04   5.9514E-008   1.0000E+000
    1.502534E+04   1.5500E-007   1.0000E+000
    1.551154E+04   6.5598E-007   1.0000E+000
    1.589773E+04   3.1188E-006   1.0000E+000
    1.621852E+04   1.3342E-005   9.9999E-001
    1.648847E+04   4.3585E-005   9.9996E-001
    1.673738E+04   1.2841E-004   9.9987E-001
    1.698029E+04   3.7433E-004   9.9963E-001
    1.724277E+04   1.1661E-003   9.9883E-001
    1.754216E+04   3.0900E-003   9.9691E-001
    1.788660E+04   5.1621E-003   9.9484E-001
    1.826066E+04   6.2621E-003   9.9374E-001
    1.865156E+04   6.4743E-003   9.9353E-001
    1.904879E+04   5.0824E-003   9.9492E-001
    1.944809E+04   3.5459E-003   9.9645E-001
    1.984837E+04   2.7160E-003   9.9728E-001
    2.025256E+04   2.2288E-003   9.9777E-001
    2.066466E+04   1.9271E-003   9.9807E-001
    2.108747E+04   1.6858E-003   9.9831E-001
    2.152182E+04   1.4590E-003   9.9854E-001
    2.196589E+04   1.2442E-003   9.9876E-001
    2.242000E+04   1.0531E-003   9.9895E-001
    2.288873E+04   8.8415E-004   9.9912E-001
    2.338360E+04   7.3756E-004   9.9926E-001
    2.390795E+04   6.1798E-004   9.9938E-001
    2.446188E+04   5.2327E-004   9.9948E-001
    2.503249E+04   4.4852E-004   9.9955E-001
    2.561371E+04   3.8898E-004   9.9961E-001
    2.620991E+04   3.4179E-004   9.9966E-001
    2.683499E+04   3.0691E-004   9.9969E-001
    2.751199E+04   2.8623E-004   9.9971E-001
    2.824847E+04   2.7985E-004   9.9972E-001
    2.903518E+04   2.8139E-004   9.9972E-001
    2.984488E+04   2.7872E-004   9.9972E-001
    3.065729E+04   2.6294E-004   9.9974E-001
    3.147622E+04   2.3494E-004   9.9977E-001
    3.232047E+04   2.0103E-004   9.9980E-001
    3.322020E+04   1.6614E-004   9.9983E-001
    3.420139E+04   1.3385E-004   9.9987E-001
    3.528066E+04   1.0652E-004   9.9989E-001
    3.645994E+04   8.5492E-005   9.9991E-001
    3.774241E+04   7.0734E-005   9.9993E-001
    3.919835E+04   6.0622E-005   9.9994E-001
    4.093969E+04   5.2733E-005   9.9995E-001
    4.301668E+04   4.1537E-005   9.9996E-001
    4.522875E+04   3.2809E-005   9.9997E-001
    4.755457E+04   2.9527E-005   9.9997E-001
    4.880141E+04   2.8538E-005   9.9997E-001
    4.943704E+04   2.8102E-005   9.9997E-001
    4.975795E+04   2.7896E-005   9.9997E-001
    4.991919E+04   2.7795E-005   9.9997E-001
    4.999596E+04   2.7748E-005   9.9997E-001
    5.000000E+04   2.7745E-005   9.9997E-001
#TIME:    18.720
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   2.4299E-009   1.0000E+000
    8.809475E+02   2.4299E-009   1.0000E+000
    8.922471E+02   2.4297E-009   1.0000E+000
    9.152830E+02   2.4292E-009   1.0000E+000
    9.592671E+02   2.4272E-009   1.0000E+000
    1.009509E+03   2.4233E-009   1.0000E+000
    1.062172E+03   2.4175E-009   1.0000E+000
    1.117581E+03   2.4099E-009   1.0000E+000
    1.175881E+03   2.4025E-009   1.0000E+000
    1.237223E+03   2.4068E-009   1.0000E+000
    1.301764E+03   2.4314E-009   1.0000E+000
    1.369673E+03   2.4510E-009   1.0000E+000
    1.441124E+03   2.4373E-009   1.0000E+000
    1.516302E+03   2.4081E-009   1.0000E+000
    1.595402E+03   2.3663E-009   1.0000E+000
    1.678628E+03   2.3187E-009   1.0000E+000
    1.766196E+03   2.2751E-009   1.0000E+000
    1.858332E+03   2.2338E-009   1.0000E+000
    1.955275E+03   2.1876E-009   1.0000E+000
    2.057274E+03   2.1266E-009   1.0000E+000
    2.164595E+03   2.0445E-009   1.0000E+000
    2.277514E+03   1.9512E-009   1.0000E+000
    2.396324E+03   1.8683E-009   1.0000E+000
    2.521331E+03   1.8112E-009   1.0000E+000
    2.652860E+03   1.7781E-009   1.0000E+000
    2.791250E+03   1.7550E-009   1.0000E+000
    2.936860E+03   1.7294E-009   1.0000E+000
    3.090065E+03   1.6949E-009   1.0000E+000
    3.251262E+03   1.6423E-009   1.0000E+000
    3.420869E+03   1.5564E-009   1.0000E+000
    3.599323E+03   1.4324E-009   1.0000E+000
    3.787087E+03   1.3003E-009   1.0000E+000
    3.984646E+03   1.2097E-009   1.0000E+000
    4.192510E+03   1.1762E-009   1.0000E+000
    4.411218E+03   1.1661E-009   1.0000E+000
    4.641336E+03   1.1249E-009   1.0000E+000
    4.883457E+03   1.0237E-009   1.0000E+000
    5.138210E+03   8.6764E-010   1.0000E+000
    5.406252E+03   6.8176E-010   1.0000E+000
    5.688276E+03   5.0334E-010   1.0000E+000
    5.985013E+03   3.5238E-010   1.0000E+000
    6.297230E+03   2.3555E-010   1.0000E+000
    6.625733E+03   1.4919E-010   1.0000E+000
    6.971374E+03   9.0483E-011   1.0000E+000
    7.335045E+03   5.6964E-011   1.0000E+000
    7.718431E+03   4.9232E-011   1.0000E+000
    8.096276E+03   7.1230E-011   1.0000E+000
    8.437320E+03   1.4262E-010   1.0000E+000
    8.757146E+03   3.1470E-010   1.0000E+000
    9.065968E+03   6.3689E-010   1.0000E+000
    9.373769E+03   1.1020E-009   1.0000E+000
    9.690263E+03   1.6546E-009   1.0000E+000
    1.001624E+04   2.2331E-009   1.0000E+000
    1.034955E+04   2.7155E-009   1.0000E+000
