#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    2.723720E+04   1.0000E-099   4.1930E-002   9.5807E-001   6.0243E-013
    2.804372E+04   1.0000E-099   6.0619E-002   9.3938E-001   1.1700E-013
    2.887742E+04   1.0000E-099   9.6009E-002   9.0399E-001   2.2476E-014
    2.966788E+04   1.0000E-099   1.5626E-001   8.4374E-001   4.5979E-015
    3.038967E+04   1.0000E-099   2.4306E-001   7.5694E-001   1.0184E-015
    3.105752E+04   1.0000E-099   3.1138E-001   6.8862E-001   3.0471E-016
    3.171382E+04   1.0000E-099   3.5143E-001   6.4857E-001   1.1960E-016
    3.242261E+04   1.0000E-099   3.8626E-001   6.1374E-001   4.8751E-017
    3.330890E+04   1.0000E-099   4.5026E-001   5.4974E-001   1.5512E-017
    3.460308E+04   1.0000E-099   6.0105E-001   3.9895E-001   2.6192E-018
    3.635954E+04   1.0000E-099   7.8636E-001   2.1364E-001   2.4082E-019
    3.818650E+04   1.0000E-099   9.0190E-001   9.8102E-002   2.3588E-020
    3.989849E+04   1.0000E-099   9.4658E-001   5.3419E-002   6.3999E-021
    4.140604E+04   1.0000E-099   9.6397E-001   3.6027E-002   4.7189E-021
    4.276000E+04   1.0000E-099   9.7327E-001   2.6727E-002   6.1871E-021
    4.404090E+04   1.0000E-099   9.7965E-001   2.0348E-002   1.4442E-020
    4.528526E+04   1.0000E-099   9.8462E-001   1.5376E-002   2.1464E-019
    4.652740E+04   1.0000E-099   9.8809E-001   1.1914E-002   4.1920E-018
    4.776741E+04   1.0000E-099   9.8899E-001   1.1012E-002   5.0253E-017
    4.900917E+04   1.0000E-099   9.8605E-001   1.3947E-002   3.7871E-016
    5.026000E+04   1.0000E-099   9.7813E-001   2.1871E-002   1.8601E-015
    5.152081E+04   1.0000E-099   9.6563E-001   3.4375E-002   6.2874E-015
    5.279801E+04   1.0000E-099   9.4991E-001   5.0085E-002   1.5670E-014
    5.409135E+04   1.0000E-099   9.3505E-001   6.4953E-002   3.0989E-014
    5.540078E+04   1.0000E-099   9.2046E-001   7.9537E-002   5.1824E-014
    5.672537E+04   1.0000E-099   9.0576E-001   9.4235E-002   7.7486E-014
    5.805599E+04   1.0000E-099   8.9084E-001   1.0916E-001   1.0935E-013
    5.938796E+04   1.0000E-099   8.7625E-001   1.2375E-001   1.4229E-013
    6.070906E+04   1.0000E-099   8.6313E-001   1.3687E-001   1.7580E-013
    6.200561E+04   1.0000E-099   8.5246E-001   1.4754E-001   2.0545E-013
    6.326509E+04   1.0000E-099   8.4466E-001   1.5534E-001   2.2893E-013
    6.446746E+04   1.0000E-099   8.4003E-001   1.5997E-001   2.4486E-013
    6.559199E+04   1.0000E-099   8.3745E-001   1.6255E-001   2.5499E-013
    6.662929E+04   1.0000E-099   8.3653E-001   1.6347E-001   2.6009E-013
    6.754935E+04   1.0000E-099   8.3735E-001   1.6265E-001   2.5986E-013
    6.835127E+04   1.0000E-099   8.3879E-001   1.6121E-001   2.5649E-013
    6.902715E+04   1.0000E-099   8.4202E-001   1.5798E-001   2.5047E-013
    6.957230E+04   1.0000E-099   8.5107E-001   1.4893E-001   2.3230E-013
    6.979272E+04   1.0000E-099   8.6159E-001   1.3841E-001   2.0736E-013
    6.990319E+04   1.0000E-099   8.7364E-001   1.2636E-001   1.7713E-013
    6.995849E+04   1.0000E-099   8.8435E-001   1.1565E-001   1.4295E-013
    6.998616E+04   1.0000E-099   8.9109E-001   1.0891E-001   1.0999E-013
    6.999930E+04   1.0000E-099   8.9748E-001   1.0252E-001   8.0037E-014
    6.999999E+04   1.0000E-099   8.9815E-001   1.0185E-001   7.5688E-014
#TIME:    10.560
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772128E+02   1.0000E-099   2.6788E-014   2.6763E-006   1.0000E+000
    8.810851E+02   1.0000E-099   2.6788E-014   2.6763E-006   1.0000E+000
    8.928049E+02   1.0000E-099   2.6770E-014   2.6752E-006   1.0000E+000
    9.167143E+02   1.0000E-099   2.6659E-014   2.6678E-006   1.0000E+000
    9.650665E+02   1.0000E-099   2.6134E-014   2.6329E-006   1.0000E+000
    1.021466E+03   1.0000E-099   2.5073E-014   2.5617E-006   1.0000E+000
    1.080963E+03   1.0000E-099   2.3570E-014   2.4591E-006   1.0000E+000
    1.143926E+03   1.0000E-099   2.1733E-014   2.3303E-006   1.0000E+000
    1.210555E+03   1.0000E-099   1.9769E-014   2.1865E-006   1.0000E+000
    1.281066E+03   1.0000E-099   1.8082E-014   2.0505E-006   1.0000E+000
    1.355684E+03   1.0000E-099   1.6406E-014   1.9089E-006   1.0000E+000
    1.434647E+03   1.0000E-099   1.4192E-014   1.7300E-006   1.0000E+000
    1.518211E+03   1.0000E-099   1.1873E-014   1.5383E-006   1.0000E+000
    1.606641E+03   1.0000E-099   9.7116E-015   1.3501E-006   1.0000E+000
    1.700223E+03   1.0000E-099   7.8529E-015   1.1766E-006   1.0000E+000
    1.799255E+03   1.0000E-099   6.3462E-015   1.0238E-006   1.0000E+000
    1.904055E+03   1.0000E-099   5.1139E-015   8.8882E-007   1.0000E+000
    2.014960E+03   1.0000E-099   4.0603E-015   7.6567E-007   1.0000E+000
    2.132324E+03   1.0000E-099   3.1366E-015   6.5113E-007   1.0000E+000
    2.256525E+03   1.0000E-099   2.3813E-015   5.5013E-007   1.0000E+000
    2.387959E+03   1.0000E-099   1.8333E-015   4.6971E-007   1.0000E+000
    2.527050E+03   1.0000E-099   1.4756E-015   4.1197E-007   1.0000E+000
    2.674242E+03   1.0000E-099   1.2487E-015   3.7279E-007   1.0000E+000
    2.830007E+03   1.0000E-099   1.0938E-015   3.4615E-007   1.0000E+000
    2.994845E+03   1.0000E-099   9.8275E-016   3.2905E-007   1.0000E+000
    3.169285E+03   1.0000E-099   9.0913E-016   3.2131E-007   1.0000E+000
    3.353884E+03   1.0000E-099   8.5092E-016   3.1935E-007   1.0000E+000
    3.549237E+03   1.0000E-099   7.6916E-016   3.1460E-007   1.0000E+000
    3.755967E+03   1.0000E-099   6.7469E-016   3.0633E-007   1.0000E+000
    3.974740E+03   1.0000E-099   6.3402E-016   3.0861E-007   1.0000E+000
    4.206254E+03   1.0000E-099   6.8703E-016   3.3364E-007   1.0000E+000
    4.451254E+03   1.0000E-099   8.0975E-016   3.7639E-007   1.0000E+000
    4.710524E+03   1.0000E-099   9.2914E-016   4.1944E-007   1.0000E+000
    4.984896E+03   1.0000E-099   1.0020E-015   4.5346E-007   1.0000E+000
    5.275249E+03   1.0000E-099   1.0585E-015   4.8562E-007   1.0000E+000
    5.582514E+03   1.0000E-099   1.1437E-015   5.2712E-007   1.0000E+000
    5.907676E+03   1.0000E-099   1.2945E-015   5.8831E-007   1.0000E+000
    6.251778E+03   1.0000E-099   1.5694E-015   6.8461E-007   1.0000E+000
    6.615923E+03   1.0000E-099   2.0498E-015   8.3580E-007   1.0000E+000
    7.001277E+03   1.0000E-099   2.8503E-015   1.0674E-006   1.0000E+000
    7.409078E+03   1.0000E-099   4.2853E-015   1.4418E-006   1.0000E+000
    7.840631E+03   1.0000E-099   7.3816E-015   2.1348E-006   1.0000E+000
    8.297320E+03   1.0000E-099   1.5651E-014   3.6401E-006   1.0000E+000
    8.780611E+03   1.0000E-099   4.5140E-014   7.6291E-006   9.9999E-001
    9.292051E+03   1.0000E-099   1.7947E-013   1.9733E-005   9.9998E-001
    9.833741E+03   1.0000E-099   9.0608E-013   5.9914E-005   9.9994E-001
    1.040044E+04   1.0000E-099   5.8238E-012   2.1354E-004   9.9979E-001
    1.095459E+04   1.0000E-099   4.4453E-011   8.6300E-004   9.9914E-001
    1.149895E+04   1.0000E-099   4.0576E-010   4.0683E-003   9.9593E-001
    1.204707E+04   1.0000E-099   4.2231E-009   2.1334E-002   9.7867E-001
    1.265617E+04   1.0000E-099   6.2678E-008   1.3252E-001   8.6748E-001
    1.337288E+04   1.0000E-099   7.1504E-007   5.7021E-001   4.2979E-001
    1.415263E+04   1.0000E-099   2.2846E-006   8.9119E-001   1.0880E-001
    1.498346E+04   1.0000E-099   6.2811E-006   9.8304E-001   1.6954E-002
    1.575990E+04   1.0000E-099   2.0498E-005   9.9821E-001   1.7730E-003
    1.632026E+04   1.0000E-099   5.9870E-005   9.9973E-001   2.1103E-004
    1.678288E+04   1.0000E-099   1.0865E-004   9.9985E-001   4.4725E-005
    1.727265E+04   1.0000E-099   1.3680E-004   9.9985E-001   1.6371E-005
    1.789450E+04   1.0000E-099   1.8682E-004   9.9981E-001   5.7720E-006
    1.860857E+04   1.0000E-099   2.6162E-004   9.9974E-001   1.7882E-006
    1.933781E+04   1.0000E-099   3.9223E-004   9.9961E-001   5.2389E-007
    2.006432E+04   1.0000E-099   6.3947E-004   9.9936E-001   1.4873E-007
    2.079488E+04   1.0000E-099   1.0890E-003   9.9891E-001   3.9074E-008
    2.152576E+04   1.0000E-099   1.8790E-003   9.9812E-001   9.6646E-009
    2.224356E+04   1.0000E-099   3.1705E-003   9.9683E-001   2.4704E-009
    2.295986E+04   1.0000E-099   5.0356E-003   9.9496E-001   6.9624E-010
    2.368744E+04   1.0000E-099   7.5579E-003   9.9244E-001   2.1674E-010
    2.442762E+04   1.0000E-099   1.1157E-002   9.8884E-001   7.0491E-011
    2.516815E+04   1.0000E-099   1.6718E-002   9.8328E-001   2.2055E-011
    2.589558E+04   1.0000E-099   2.4876E-002   9.7512E-001   6.2481E-012
    2.662748E+04   1.0000E-099   3.5233E-002   9.6477E-001   1.5500E-012
    2.739244E+04   1.0000E-099   4.8228E-002   9.5177E-001   3.4141E-013
    2.821230E+04   1.0000E-099   6.8804E-002   9.3120E-001   6.7794E-014
    2.905359E+04   1.0000E-099   1.0566E-001   8.9434E-001   1.3512E-014
    2.984885E+04   1.0000E-099   1.6329E-001   8.3671E-001   2.9217E-015
    3.057524E+04   1.0000E-099   2.4138E-001   7.5862E-001   6.9833E-016
    3.124995E+04   1.0000E-099   2.9839E-001   7.0161E-001   2.2382E-016
    3.191504E+04   1.0000E-099   3.2701E-001   6.7299E-001   9.3594E-017
    3.263463E+04   1.0000E-099   3.5072E-001   6.4928E-001   4.0499E-017
    3.353267E+04   1.0000E-099   4.0343E-001   5.9657E-001   1.3872E-017
    3.483342E+04   1.0000E-099   5.5204E-001   4.4796E-001   2.5756E-018
    3.655911E+04   1.0000E-099   7.4707E-001   2.5293E-001   2.7373E-019
    3.835432E+04   1.0000E-099   8.7760E-001   1.2240E-001   3.0256E-020
    4.003281E+04   1.0000E-099   9.3048E-001   6.9518E-002   8.7934E-021
    4.151997E+04   1.0000E-099   9.5194E-001   4.8059E-002   6.6157E-021
    4.285882E+04   1.0000E-099   9.6433E-001   3.5665E-002   8.5189E-021
    4.413183E+04   1.0000E-099   9.7333E-001   2.6666E-002   1.8194E-020
    4.537157E+04   1.0000E-099   9.8032E-001   1.9676E-002   2.6088E-019
    4.660919E+04   1.0000E-099   9.8525E-001   1.4747E-002   4.9664E-018
    4.784564E+04   1.0000E-099   9.8714E-001   1.2857E-002   5.7472E-017
    4.908351E+04   1.0000E-099   9.8473E-001   1.5267E-002   4.1938E-016
    5.033113E+04   1.0000E-099   9.7703E-001   2.2967E-002   2.0058E-015
    5.158881E+04   1.0000E-099   9.6464E-001   3.5364E-002   6.6374E-015
    5.286263E+04   1.0000E-099   9.4888E-001   5.1117E-002   1.6276E-014
    5.415275E+04   1.0000E-099   9.3428E-001   6.5725E-002   3.1830E-014
    5.545859E+04   1.0000E-099   9.1979E-001   8.0214E-002   5.2814E-014
    5.677926E+04   1.0000E-099   9.0515E-001   9.4853E-002   7.8550E-014
    5.810579E+04   1.0000E-099   8.9028E-001   1.0972E-001   1.1068E-013
    5.943317E+04   1.0000E-099   8.7577E-001   1.2423E-001   1.4340E-013
    6.074976E+04   1.0000E-099   8.6276E-001   1.3724E-001   1.7676E-013
    6.204124E+04   1.0000E-099   8.5221E-001   1.4779E-001   2.0616E-013
    6.329530E+04   1.0000E-099   8.4452E-001   1.5548E-001   2.2939E-013
    6.449251E+04   1.0000E-099   8.3996E-001   1.6004E-001   2.4512E-013
    6.561169E+04   1.0000E-099   8.3742E-001   1.6258E-001   2.5511E-013
    6.664422E+04   1.0000E-099   8.3653E-001   1.6347E-001   2.6011E-013
    6.755992E+04   1.0000E-099   8.3737E-001   1.6263E-001   2.5982E-013
    6.835789E+04   1.0000E-099   8.3881E-001   1.6119E-001   2.5644E-013
    6.903083E+04   1.0000E-099   8.4206E-001   1.5794E-001   2.5038E-013
    6.957378E+04   1.0000E-099   8.5113E-001   1.4887E-001   2.3215E-013
    6.979344E+04   1.0000E-099   8.6166E-001   1.3834E-001   2.0719E-013
    6.990353E+04   1.0000E-099   8.7370E-001   1.2630E-001   1.7695E-013
    6.995863E+04   1.0000E-099   8.8438E-001   1.1562E-001   1.4279E-013
    6.998621E+04   1.0000E-099   8.9111E-001   1.0889E-001   1.0988E-013
    6.999931E+04   1.0000E-099   8.9749E-001   1.0251E-001   8.0024E-014
    6.999999E+04   1.0000E-099   8.9815E-001   1.0185E-001   7.5686E-014
#TIME:    11.620
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772128E+02   1.0000E-099   3.0689E-014   3.2121E-006   1.0000E+000
    8.809674E+02   1.0000E-099   3.0686E-014   3.2118E-006   1.0000E+000
    8.923277E+02   1.0000E-099   3.0669E-014   3.2106E-006   1.0000E+000
    9.154896E+02   1.0000E-099   3.0567E-014   3.2036E-006   1.0000E+000
    9.632430E+02   1.0000E-099   3.0090E-014   3.1702E-006   1.0000E+000
    1.019556E+03   1.0000E-099   2.9108E-014   3.1010E-006   1.0000E+000
    1.078942E+03   1.0000E-099   2.7691E-014   2.9997E-006   1.0000E+000
    1.141786E+03   1.0000E-099   2.5921E-014   2.8704E-006   1.0000E+000
    1.208292E+03   1.0000E-099   2.3996E-014   2.7241E-006   1.0000E+000
    1.278670E+03   1.0000E-099   2.2380E-014   2.5874E-006   1.0000E+000
    1.353148E+03   1.0000E-099   2.0774E-014   2.4444E-006   1.0000E+000
    1.431965E+03   1.0000E-099   1.8433E-014   2.2516E-006   1.0000E+000
    1.515372E+03   1.0000E-099   1.5820E-014   2.0355E-006   1.0000E+000
    1.603637E+03   1.0000E-099   1.3286E-014   1.8172E-006   1.0000E+000
    1.697043E+03   1.0000E-099   1.1030E-014   1.6112E-006   1.0000E+000
    1.795890E+03   1.0000E-099   9.1537E-015   1.4268E-006   1.0000E+000
    1.900494E+03   1.0000E-099   7.5783E-015   1.2612E-006   1.0000E+000
    2.011192E+03   1.0000E-099   6.1834E-015   1.1067E-006   1.0000E+000
    2.128337E+03   1.0000E-099   4.9040E-015   9.5831E-007   1.0000E+000
    2.252305E+03   1.0000E-099   3.8130E-015   8.2357E-007   1.0000E+000
    2.383494E+03   1.0000E-099   2.9988E-015   7.1433E-007   1.0000E+000
    2.522324E+03   1.0000E-099   2.4627E-015   6.3594E-007   1.0000E+000
    2.669241E+03   1.0000E-099   2.1261E-015   5.8382E-007   1.0000E+000
    2.824715E+03   1.0000E-099   1.8989E-015   5.4934E-007   1.0000E+000
    2.989245E+03   1.0000E-099   1.7363E-015   5.2808E-007   1.0000E+000
    3.163358E+03   1.0000E-099   1.6321E-015   5.2040E-007   1.0000E+000
    3.347613E+03   1.0000E-099   1.5513E-015   5.2134E-007   1.0000E+000
    3.542600E+03   1.0000E-099   1.4219E-015   5.1721E-007   1.0000E+000
    3.748944E+03   1.0000E-099   1.2595E-015   5.0615E-007   1.0000E+000
    3.967307E+03   1.0000E-099   1.1890E-015   5.1116E-007   1.0000E+000
    4.198389E+03   1.0000E-099   1.2923E-015   5.5354E-007   1.0000E+000
    4.442931E+03   1.0000E-099   1.5336E-015   6.2704E-007   1.0000E+000
    4.701716E+03   1.0000E-099   1.7821E-015   7.0426E-007   1.0000E+000
    4.975575E+03   1.0000E-099   1.9548E-015   7.6970E-007   1.0000E+000
    5.265385E+03   1.0000E-099   2.1051E-015   8.3477E-007   1.0000E+000
    5.572075E+03   1.0000E-099   2.3215E-015   9.1867E-007   1.0000E+000
    5.896629E+03   1.0000E-099   2.6843E-015   1.0404E-006   1.0000E+000
    6.240088E+03   1.0000E-099   3.3286E-015   1.2303E-006   1.0000E+000
    6.603551E+03   1.0000E-099   4.4727E-015   1.5340E-006   1.0000E+000
    6.988185E+03   1.0000E-099   6.4846E-015   2.0233E-006   1.0000E+000
    7.395223E+03   1.0000E-099   1.0391E-014   2.8740E-006   1.0000E+000
    7.825969E+03   1.0000E-099   1.9881E-014   4.6012E-006   1.0000E+000
    8.281805E+03   1.0000E-099   4.9629E-014   8.7308E-006   9.9999E-001
    8.764191E+03   1.0000E-099   1.5846E-013   1.9407E-005   9.9998E-001
    9.274675E+03   1.0000E-099   6.1808E-013   4.9294E-005   9.9995E-001
    9.814893E+03   1.0000E-099   3.1196E-012   1.4827E-004   9.9985E-001
    1.038850E+04   1.0000E-099   2.2644E-011   5.7174E-004   9.9943E-001
    1.093954E+04   1.0000E-099   2.0906E-010   2.6690E-003   9.9733E-001
    1.148086E+04   1.0000E-099   2.1300E-009   1.3753E-002   9.8625E-001
    1.204806E+04   1.0000E-099   2.3679E-008   7.2761E-002   9.2724E-001
    1.271291E+04   1.0000E-099   3.1164E-007   3.7539E-001   6.2461E-001
    1.345606E+04   1.0000E-099   1.6959E-006   8.2733E-001   1.7267E-001
    1.423983E+04   1.0000E-099   3.7832E-006   9.6433E-001   3.5668E-002
    1.507695E+04   1.0000E-099   9.4183E-006   9.9453E-001   5.4564E-003
    1.583982E+04   1.0000E-099   3.0122E-005   9.9938E-001   5.8963E-004
    1.638745E+04   1.0000E-099   8.4729E-005   9.9984E-001   7.6877E-005
    1.684598E+04   1.0000E-099   1.4511E-004   9.9984E-001   1.7728E-005
    1.734263E+04   1.0000E-099   1.8167E-004   9.9981E-001   6.6483E-006
    1.797365E+04   1.0000E-099   2.4943E-004   9.9975E-001   2.2906E-006
    1.868649E+04   1.0000E-099   3.5422E-004   9.9965E-001   6.9400E-007
    1.941009E+04   1.0000E-099   5.4822E-004   9.9945E-001   1.9958E-007
    2.013206E+04   1.0000E-099   9.1788E-004   9.9908E-001   5.5235E-008
    2.085966E+04   1.0000E-099   1.6021E-003   9.9840E-001   1.4267E-008
    2.158778E+04   1.0000E-099   2.8085E-003   9.9719E-001   3.6060E-009
    2.230489E+04   1.0000E-099   4.7030E-003   9.9530E-001   9.8683E-010
    2.302396E+04   1.0000E-099   7.3318E-003   9.9267E-001   3.0124E-010
    2.375836E+04   1.0000E-099   1.0808E-002   9.8919E-001   1.0064E-010
    2.450848E+04   1.0000E-099   1.5755E-002   9.8425E-001   3.4643E-011
    2.525999E+04   1.0000E-099   2.3353E-002   9.7665E-001   1.1289E-011
    2.600012E+04   1.0000E-099   3.4165E-002   9.6584E-001   3.2791E-012
    2.674602E+04   1.0000E-099   4.7266E-002   9.5273E-001   8.2766E-013
    2.752633E+04   1.0000E-099   6.3039E-002   9.3696E-001   1.8428E-013
    2.835846E+04   1.0000E-099   8.7248E-002   9.1275E-001   3.7202E-014
    2.920732E+04   1.0000E-099   1.2780E-001   8.7220E-001   7.6318E-015
    3.000458E+04   1.0000E-099   1.8520E-001   8.1480E-001   1.7463E-015
    3.073369E+04   1.0000E-099   2.5687E-001   7.4313E-001   4.5296E-016
    3.141160E+04   1.0000E-099   3.0532E-001   6.9468E-001   1.5754E-016
    3.208386E+04   1.0000E-099   3.2393E-001   6.7607E-001   7.0769E-017
    3.281270E+04   1.0000E-099   3.3742E-001   6.6258E-001   3.2540E-017
    3.372945E+04   1.0000E-099   3.7989E-001   6.2011E-001   1.1762E-017
    3.504712E+04   1.0000E-099   5.2591E-001   4.7409E-001   2.3303E-018
    3.675984E+04   1.0000E-099   7.2397E-001   2.7603E-001   2.6844E-019
    3.852603E+04   1.0000E-099   8.6046E-001   1.3954E-001   3.3551E-020
    4.017369E+04   1.0000E-099   9.1742E-001   8.2581E-002   1.0677E-020
    4.164003E+04   1.0000E-099   9.4164E-001   5.8357E-002   8.4209E-021
    4.296540E+04   1.0000E-099   9.5661E-001   4.3387E-002   1.0921E-020
    4.422991E+04   1.0000E-099   9.6797E-001   3.2034E-002   2.2206E-020
    4.546438E+04   1.0000E-099   9.7677E-001   2.3229E-002   3.2162E-019
    4.669757E+04   1.0000E-099   9.8294E-001   1.7059E-002   5.9687E-018
    4.792989E+04   1.0000E-099   9.8561E-001   1.4394E-002   6.6399E-017
    4.916388E+04   1.0000E-099   9.8350E-001   1.6500E-002   4.6808E-016
    5.040781E+04   1.0000E-099   9.7597E-001   2.4032E-002   2.1747E-015
    5.166192E+04   1.0000E-099   9.6362E-001   3.6379E-002   7.0333E-015
    5.293218E+04   1.0000E-099   9.4778E-001   5.2224E-002   1.6950E-014
    5.421865E+04   1.0000E-099   9.3346E-001   6.6539E-002   3.2754E-014
    5.552065E+04   1.0000E-099   9.1906E-001   8.0940E-002   5.3889E-014
    5.683716E+04   1.0000E-099   9.0448E-001   9.5517E-002   7.9719E-014
    5.815921E+04   1.0000E-099   8.8968E-001   1.1032E-001   1.1212E-013
    5.948173E+04   1.0000E-099   8.7526E-001   1.2474E-001   1.4459E-013
    6.079312E+04   1.0000E-099   8.6237E-001   1.3763E-001   1.7779E-013
    6.207917E+04   1.0000E-099   8.5195E-001   1.4805E-001   2.0693E-013
    6.332747E+04   1.0000E-099   8.4436E-001   1.5564E-001   2.2988E-013
    6.451902E+04   1.0000E-099   8.3989E-001   1.6011E-001   2.4539E-013
    6.563267E+04   1.0000E-099   8.3739E-001   1.6261E-001   2.5524E-013
    6.665996E+04   1.0000E-099   8.3653E-001   1.6347E-001   2.6013E-013
    6.757087E+04   1.0000E-099   8.3739E-001   1.6261E-001   2.5979E-013
    6.836476E+04   1.0000E-099   8.3884E-001   1.6116E-001   2.5639E-013
    6.903457E+04   1.0000E-099   8.4211E-001   1.5789E-001   2.5029E-013
    6.957529E+04   1.0000E-099   8.5119E-001   1.4881E-001   2.3200E-013
    6.979417E+04   1.0000E-099   8.6172E-001   1.3828E-001   2.0701E-013
    6.990387E+04   1.0000E-099   8.7375E-001   1.2625E-001   1.7676E-013
    6.995878E+04   1.0000E-099   8.8442E-001   1.1558E-001   1.4263E-013
    6.998626E+04   1.0000E-099   8.9113E-001   1.0887E-001   1.0978E-013
    6.999931E+04   1.0000E-099   8.9749E-001   1.0251E-001   8.0011E-014
    7.000000E+04   1.0000E-099   8.9815E-001   1.0185E-001   7.5684E-014
#TIME:    12.780
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772128E+02   1.0000E-099   4.1750E-014   4.3352E-006   1.0000E+000
    8.826093E+02   1.0000E-099   4.1748E-014   4.3350E-006   1.0000E+000
    8.989988E+02   1.0000E-099   4.1712E-014   4.3325E-006   1.0000E+000
    9.326965E+02   1.0000E-099   4.1491E-014   4.3170E-006   1.0000E+000
    9.887994E+02   1.0000E-099   4.0708E-014   4.2619E-006   1.0000E+000
    1.045904E+03   1.0000E-099   3.9437E-014   4.1718E-006   1.0000E+000
    1.106401E+03   1.0000E-099   3.7695E-014   4.0466E-006   1.0000E+000
    1.170397E+03   1.0000E-099   3.5598E-014   3.8925E-006   1.0000E+000
    1.238095E+03   1.0000E-099   3.3563E-014   3.7319E-006   1.0000E+000
    1.309708E+03   1.0000E-099   3.1944E-014   3.5853E-006   1.0000E+000
    1.385464E+03   1.0000E-099   2.9787E-014   3.4001E-006   1.0000E+000
    1.465602E+03   1.0000E-099   2.6555E-014   3.1455E-006   1.0000E+000
    1.550375E+03   1.0000E-099   2.3137E-014   2.8716E-006   1.0000E+000
    1.640052E+03   1.0000E-099   1.9768E-014   2.5924E-006   1.0000E+000
    1.734916E+03   1.0000E-099   1.6796E-014   2.3315E-006   1.0000E+000
    1.835266E+03   1.0000E-099   1.4279E-014   2.0960E-006   1.0000E+000
    1.941421E+03   1.0000E-099   1.2071E-014   1.8782E-006   1.0000E+000
    2.053717E+03   1.0000E-099   1.0003E-014   1.6671E-006   1.0000E+000
    2.172507E+03   1.0000E-099   8.0656E-015   1.4618E-006   1.0000E+000
    2.298169E+03   1.0000E-099   6.4337E-015   1.2784E-006   1.0000E+000
    2.431099E+03   1.0000E-099   5.2468E-015   1.1346E-006   1.0000E+000
    2.571719E+03   1.0000E-099   4.4804E-015   1.0351E-006   1.0000E+000
    2.720472E+03   1.0000E-099   3.9958E-015   9.7093E-007   1.0000E+000
    2.877829E+03   1.0000E-099   3.6602E-015   9.3022E-007   1.0000E+000
    3.044287E+03   1.0000E-099   3.4250E-015   9.0948E-007   1.0000E+000
    3.220375E+03   1.0000E-099   3.2743E-015   9.0835E-007   1.0000E+000
    3.406647E+03   1.0000E-099   3.1113E-015   9.1354E-007   1.0000E+000
    3.603694E+03   1.0000E-099   2.8278E-015   9.0456E-007   1.0000E+000
    3.812138E+03   1.0000E-099   2.5363E-015   8.9136E-007   1.0000E+000
    4.032639E+03   1.0000E-099   2.4890E-015   9.1798E-007   1.0000E+000
    4.265894E+03   1.0000E-099   2.7999E-015   1.0123E-006   1.0000E+000
    4.512641E+03   1.0000E-099   3.3528E-015   1.1540E-006   1.0000E+000
    4.773660E+03   1.0000E-099   3.8855E-015   1.2979E-006   1.0000E+000
    5.049778E+03   1.0000E-099   4.2940E-015   1.4288E-006   1.0000E+000
    5.341866E+03   1.0000E-099   4.7298E-015   1.5747E-006   1.0000E+000
    5.650849E+03   1.0000E-099   5.3930E-015   1.7740E-006   1.0000E+000
    5.977705E+03   1.0000E-099   6.5124E-015   2.0728E-006   1.0000E+000
    6.323466E+03   1.0000E-099   8.5126E-015   2.5507E-006   1.0000E+000
    6.689227E+03   1.0000E-099   1.2173E-014   3.3406E-006   1.0000E+000
    7.076144E+03   1.0000E-099   1.9307E-014   4.7103E-006   1.0000E+000
    7.485441E+03   1.0000E-099   3.5972E-014   7.3883E-006   9.9999E-001
    7.918413E+03   1.0000E-099   8.2732E-014   1.3232E-005   9.9999E-001
    8.376428E+03   1.0000E-099   2.2844E-013   2.6617E-005   9.9997E-001
    8.860936E+03   1.0000E-099   7.5322E-013   6.0185E-005   9.9994E-001
    9.373469E+03   1.0000E-099   3.1269E-012   1.5841E-004   9.9984E-001
    9.915741E+03   1.0000E-099   1.8347E-011   5.2645E-004   9.9947E-001
    1.047570E+04   1.0000E-099   1.6589E-010   2.3972E-003   9.9760E-001
    1.100390E+04   1.0000E-099   1.5899E-009   1.1721E-002   9.8828E-001
    1.153621E+04   1.0000E-099   1.4595E-008   5.4647E-002   9.4535E-001
    1.215442E+04   1.0000E-099   1.5598E-007   2.5973E-001   7.4027E-001
    1.285335E+04   1.0000E-099   1.1068E-006   7.3057E-001   2.6942E-001
    1.359684E+04   1.0000E-099   3.0997E-006   9.4756E-001   5.2437E-002
    1.438330E+04   1.0000E-099   6.0191E-006   9.8959E-001   1.0403E-002
    1.521267E+04   1.0000E-099   1.4377E-005   9.9834E-001   1.6441E-003
    1.593371E+04   1.0000E-099   4.5056E-005   9.9976E-001   1.9218E-004
