#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
15646.99 8.25e-08 1.00e+00 7.00e-27 2.87e-32 9.29e-34 
15960.30 7.85e-08 1.00e+00 6.65e-27 5.88e-32 7.57e-34 
16187.41 7.97e-08 1.00e+00 7.08e-27 1.19e-32 8.30e-34 
16354.17 9.03e-08 1.00e+00 8.94e-27 1.48e-32 1.01e-33 
16484.18 6.17e-08 1.00e+00 2.15e-26 1.85e-33 1.34e-33 
16593.12 5.93e-08 1.00e+00 2.87e-26 1.75e-31 1.86e-33 
16691.99 5.03e-08 1.00e+00 2.90e-26 7.40e-31 2.48e-33 
16788.59 3.58e-08 1.00e+00 8.55e-26 4.45e-33 3.22e-33 
16888.37 3.77e-08 1.00e+00 7.26e-26 1.63e-28 4.21e-33 
16998.79 3.26e-08 1.00e+00 1.27e-25 5.18e-32 5.77e-33 
17146.37 2.68e-08 1.00e+00 2.71e-25 1.17e-32 8.46e-33 
17415.23 2.30e-08 1.00e+00 4.45e-25 2.85e-29 1.48e-32 
17888.12 1.58e-08 1.00e+00 2.11e-24 5.64e-30 4.02e-32 
18532.37 1.19e-08 1.00e+00 6.78e-24 1.03e-26 1.07e-31 
19260.76 7.94e-09 1.00e+00 1.66e-23 9.43e-27 2.16e-31 
20034.10 5.72e-09 1.00e+00 2.27e-23 2.36e-26 2.51e-31 
20838.00 4.23e-09 1.00e+00 1.62e-23 2.34e-26 1.71e-31 
21647.97 3.32e-09 1.00e+00 1.14e-23 2.77e-26 1.10e-31 
22447.94 2.43e-09 1.00e+00 1.09e-23 5.30e-26 1.07e-31 
23245.88 1.75e-09 1.00e+00 1.36e-23 1.53e-26 1.33e-31 
24052.47 1.32e-09 1.00e+00 2.25e-23 3.17e-26 1.84e-31 
24867.72 6.46e-09 1.00e+00 8.90e-24 8.79e-26 2.61e-31 
25698.86 5.02e-09 1.00e+00 1.34e-23 3.04e-26 3.80e-31 
26587.16 6.36e-10 1.00e+00 8.86e-23 6.07e-26 5.92e-31 
27637.54 6.55e-10 1.00e+00 2.11e-22 5.90e-24 1.04e-30 
28986.97 1.66e-09 1.00e+00 1.41e-22 1.97e-24 2.30e-30 
#TIME: 53.46 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.26e-08 1.00e+00 1.20e-18 2.14e-28 4.04e-31 
999.11 1.14e-08 1.00e+00 1.47e-18 1.85e-28 4.04e-31 
1267.34 1.18e-08 1.00e+00 6.85e-18 2.75e-27 4.00e-31 
1514.05 1.23e-08 1.00e+00 2.67e-18 5.30e-28 2.22e-31 
1808.80 1.26e-08 1.00e+00 2.59e-18 8.74e-29 1.53e-31 
1919.29 1.33e-08 1.00e+00 1.69e-17 2.77e-27 1.49e-31 
2160.92 1.29e-08 1.00e+00 3.08e-18 6.25e-28 1.51e-31 
2292.92 1.20e-08 1.00e+00 4.33e-18 1.35e-27 1.55e-31 
2432.98 1.18e-08 1.00e+00 4.17e-18 2.22e-27 1.51e-31 
2581.60 1.17e-08 1.00e+00 1.37e-17 5.45e-27 1.37e-31 
2739.29 1.19e-08 1.00e+00 1.09e-17 5.31e-27 1.19e-31 
2906.62 1.24e-08 1.00e+00 2.51e-18 1.13e-27 1.00e-31 
3084.17 1.28e-08 1.00e+00 1.59e-18 8.91e-28 8.41e-32 
3272.56 1.28e-08 1.00e+00 5.36e-18 2.80e-27 6.77e-32 
3472.46 1.33e-08 1.00e+00 9.25e-19 2.83e-28 5.07e-32 
3684.57 1.38e-08 1.00e+00 7.30e-19 7.85e-28 3.65e-32 
3909.64 1.44e-08 1.00e+00 3.73e-19 1.80e-27 2.83e-32 
4148.46 1.59e-08 1.00e+00 6.33e-20 4.91e-28 2.28e-32 
4401.86 2.04e-08 1.00e+00 2.28e-20 3.32e-28 1.94e-32 
4670.75 2.53e-08 1.00e+00 8.37e-21 7.78e-28 2.05e-32 
4956.05 2.71e-08 1.00e+00 5.34e-21 7.24e-28 2.83e-32 
5258.79 2.99e-08 1.00e+00 1.69e-21 3.33e-27 4.39e-32 
5580.02 3.63e-08 1.00e+00 1.56e-22 5.23e-28 6.60e-32 
5920.87 4.45e-08 1.00e+00 7.33e-23 3.72e-28 9.19e-32 
6282.54 5.69e-08 1.00e+00 4.12e-23 8.82e-27 1.12e-31 
6666.30 7.24e-08 1.00e+00 1.06e-23 4.20e-27 1.17e-31 
7073.50 1.05e-07 1.00e+00 8.01e-24 5.73e-27 1.11e-31 
7505.58 1.53e-07 1.00e+00 5.52e-24 2.65e-27 1.04e-31 
7964.05 2.17e-07 1.00e+00 3.36e-24 1.67e-27 9.42e-32 
8450.53 2.37e-07 1.00e+00 1.91e-24 7.10e-28 8.01e-32 
8966.72 2.24e-07 1.00e+00 1.26e-24 1.57e-28 6.83e-32 
9514.44 2.45e-07 1.00e+00 7.37e-25 3.62e-29 5.86e-32 
10095.62 2.29e-07 1.00e+00 4.66e-25 9.30e-30 4.94e-32 
10712.30 2.41e-07 1.00e+00 2.74e-25 1.50e-30 4.31e-32 
11366.65 2.16e-07 1.00e+00 2.15e-25 8.97e-31 4.01e-32 
12061.10 1.64e-07 1.00e+00 1.66e-25 1.38e-30 3.36e-32 
12793.43 1.39e-07 1.00e+00 6.57e-26 3.92e-31 1.46e-32 
13528.61 1.01e-07 1.00e+00 1.77e-26 1.66e-31 4.73e-33 
14194.74 7.84e-08 1.00e+00 1.30e-26 7.57e-32 2.29e-33 
14757.77 7.03e-08 1.00e+00 1.09e-26 4.89e-32 1.64e-33 
15240.48 8.01e-08 1.00e+00 7.76e-27 6.08e-31 1.24e-33 
15646.99 8.37e-08 1.00e+00 6.99e-27 9.72e-32 9.88e-34 
15960.30 1.06e-07 1.00e+00 4.90e-27 3.39e-32 8.05e-34 
16187.41 8.33e-08 1.00e+00 6.75e-27 1.22e-33 8.83e-34 
16354.17 9.25e-08 1.00e+00 8.34e-27 3.36e-32 1.07e-33 
16484.18 1.72e-07 1.00e+00 6.68e-27 6.44e-32 1.42e-33 
16593.12 5.28e-08 1.00e+00 2.76e-26 2.37e-31 1.97e-33 
16691.99 5.15e-08 1.00e+00 4.90e-26 3.69e-29 2.64e-33 
16788.59 4.76e-08 1.00e+00 5.74e-26 1.39e-30 3.43e-33 
16888.37 3.39e-08 1.00e+00 9.90e-26 6.18e-33 4.48e-33 
16998.79 2.95e-08 1.00e+00 1.82e-25 8.46e-33 6.13e-33 
17146.37 2.57e-08 1.00e+00 2.77e-25 1.24e-32 8.99e-33 
17415.23 2.41e-08 1.00e+00 5.78e-25 3.68e-28 1.58e-32 
17888.12 1.66e-08 1.00e+00 2.00e-24 6.86e-28 4.28e-32 
18532.37 1.25e-08 1.00e+00 7.45e-24 1.15e-26 1.14e-31 
19260.76 8.81e-09 1.00e+00 1.65e-23 7.35e-28 2.29e-31 
20034.10 6.06e-09 1.00e+00 2.00e-23 5.37e-27 2.67e-31 
20838.00 2.60e-08 1.00e+00 3.21e-24 2.96e-27 1.81e-31 
21647.97 3.28e-09 1.00e+00 1.26e-23 2.60e-26 1.17e-31 
22447.94 2.56e-09 1.00e+00 1.55e-23 1.38e-25 1.13e-31 
23245.88 1.83e-09 1.00e+00 2.35e-23 3.81e-25 1.42e-31 
24052.47 1.19e-09 1.00e+00 2.27e-23 6.20e-28 1.96e-31 
24867.72 1.12e-09 1.00e+00 3.64e-23 9.58e-25 2.77e-31 
25698.86 5.57e-10 1.00e+00 6.78e-23 5.58e-31 4.05e-31 
26587.16 5.53e-10 1.00e+00 1.33e-22 1.15e-25 6.29e-31 
27637.54 2.00e-09 1.00e+00 8.42e-23 1.70e-25 1.11e-30 
28986.97 1.71e-09 1.00e+00 1.84e-22 5.35e-24 2.45e-30 
#TIME: 54.56 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.69e-08 1.00e+00 2.48e-19 1.24e-27 4.29e-31 
999.11 1.66e-08 1.00e+00 3.55e-19 2.06e-27 4.29e-31 
1267.34 1.66e-08 1.00e+00 3.73e-19 4.36e-28 4.25e-31 
1514.05 1.70e-08 1.00e+00 2.73e-18 6.11e-27 2.37e-31 
1808.80 1.67e-08 1.00e+00 6.16e-19 9.73e-28 1.63e-31 
1919.29 1.74e-08 1.00e+00 3.91e-19 6.76e-29 1.58e-31 
2160.92 1.70e-08 1.00e+00 9.23e-19 2.12e-27 1.61e-31 
2292.92 1.65e-08 1.00e+00 1.46e-18 2.13e-27 1.64e-31 
2432.98 1.57e-08 1.00e+00 9.14e-19 1.91e-27 1.60e-31 
2581.60 1.58e-08 1.00e+00 1.02e-18 6.64e-28 1.46e-31 
2739.29 1.59e-08 1.00e+00 8.19e-19 5.32e-28 1.26e-31 
2906.62 1.60e-08 1.00e+00 2.15e-18 6.64e-27 1.07e-31 
3084.17 1.70e-08 1.00e+00 4.74e-19 2.14e-27 8.94e-32 
3272.56 1.62e-08 1.00e+00 3.65e-19 4.51e-28 7.20e-32 
3472.46 1.68e-08 1.00e+00 3.80e-19 2.13e-27 5.39e-32 
3684.57 1.79e-08 1.00e+00 7.66e-20 3.64e-28 3.88e-32 
3909.64 1.86e-08 1.00e+00 1.28e-19 1.24e-27 3.01e-32 
4148.46 2.11e-08 1.00e+00 1.33e-20 5.91e-28 2.42e-32 
4401.86 2.69e-08 1.00e+00 7.99e-21 7.64e-28 2.06e-32 
4670.75 3.35e-08 1.00e+00 2.92e-21 6.32e-28 2.18e-32 
4956.05 3.54e-08 1.00e+00 7.41e-22 2.98e-28 3.01e-32 
5258.79 3.91e-08 1.00e+00 1.03e-22 2.46e-28 4.67e-32 
5580.02 4.72e-08 1.00e+00 2.72e-23 1.04e-27 7.02e-32 
5920.87 5.71e-08 1.00e+00 6.58e-23 8.16e-27 9.77e-32 
6282.54 7.14e-08 1.00e+00 1.75e-23 3.79e-27 1.19e-31 
6666.30 9.52e-08 1.00e+00 1.13e-23 6.44e-27 1.24e-31 
7073.50 1.37e-07 1.00e+00 7.57e-24 4.06e-27 1.18e-31 
7505.58 1.96e-07 1.00e+00 5.27e-24 2.14e-27 1.11e-31 
7964.05 2.17e-07 1.00e+00 3.44e-24 1.98e-27 1.00e-31 
8450.53 2.34e-07 1.00e+00 2.02e-24 1.03e-27 8.52e-32 
8966.72 2.36e-07 1.00e+00 1.34e-24 1.30e-28 7.26e-32 
9514.44 2.52e-07 1.00e+00 8.15e-25 4.13e-29 6.24e-32 
10095.62 2.46e-07 1.00e+00 4.93e-25 1.31e-29 5.25e-32 
10712.30 2.10e-07 1.00e+00 3.60e-25 2.21e-30 4.58e-32 
11366.65 2.05e-07 1.00e+00 2.60e-25 2.38e-30 4.26e-32 
12061.10 1.67e-07 1.00e+00 2.03e-25 1.06e-30 3.57e-32 
12793.43 1.26e-07 1.00e+00 7.33e-26 8.00e-32 1.55e-32 
13528.61 1.05e-07 1.00e+00 1.98e-26 4.16e-32 5.03e-33 
14194.74 8.18e-08 1.00e+00 1.11e-26 1.19e-32 2.44e-33 
14757.77 6.41e-08 1.00e+00 1.15e-26 2.47e-31 1.74e-33 
15240.48 5.94e-08 1.00e+00 1.12e-26 1.82e-33 1.32e-33 
15646.99 9.17e-08 1.00e+00 6.19e-27 1.01e-31 1.05e-33 
15960.30 8.63e-08 1.00e+00 7.44e-27 1.18e-33 8.56e-34 
16187.41 1.05e-07 1.00e+00 6.31e-27 7.47e-32 9.39e-34 
16354.17 8.03e-08 1.00e+00 1.07e-26 1.57e-33 1.14e-33 
16484.18 6.83e-08 1.00e+00 1.57e-26 2.09e-33 1.51e-33 
16593.12 5.44e-08 1.00e+00 3.11e-26 2.90e-33 2.10e-33 
16691.99 4.89e-08 1.00e+00 5.66e-26 3.67e-30 2.81e-33 
16788.59 4.00e-08 1.00e+00 8.14e-26 5.03e-33 3.64e-33 
16888.37 3.55e-08 1.00e+00 1.07e-25 1.66e-29 4.76e-33 
16998.79 3.22e-08 1.00e+00 1.90e-25 3.92e-30 6.52e-33 
17146.37 2.72e-08 1.00e+00 2.76e-25 1.32e-32 9.56e-33 
17415.23 2.55e-08 1.00e+00 5.16e-25 5.54e-28 1.68e-32 
17888.12 1.74e-08 1.00e+00 2.18e-24 1.80e-27 4.55e-32 
18532.37 1.31e-08 1.00e+00 8.02e-24 4.99e-27 1.21e-31 
19260.76 9.67e-09 1.00e+00 1.84e-23 7.95e-27 2.44e-31 
20034.10 6.42e-09 1.00e+00 2.71e-23 6.47e-27 2.83e-31 
20838.00 4.58e-09 1.00e+00 1.68e-23 3.34e-26 1.93e-31 
21647.97 3.88e-09 1.00e+00 1.25e-23 9.00e-27 1.25e-31 
22447.94 2.43e-09 1.00e+00 1.38e-23 8.57e-27 1.21e-31 
23245.88 1.69e-09 1.00e+00 2.11e-23 7.88e-27 1.51e-31 
24052.47 1.30e-09 1.00e+00 3.22e-23 3.99e-26 2.08e-31 
24867.72 8.83e-10 1.00e+00 5.99e-23 4.07e-31 2.95e-31 
25698.86 6.42e-10 1.00e+00 7.21e-23 5.94e-31 4.30e-31 
26587.16 4.07e-09 1.00e+00 1.60e-23 1.11e-26 6.69e-31 
27637.54 2.82e-09 1.00e+00 5.70e-23 1.51e-25 1.18e-30 
28986.97 6.54e-10 1.00e+00 3.85e-22 7.21e-24 2.60e-30 
#TIME: 55.69 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 2.06e-08 1.00e+00 1.91e-20 1.19e-28 4.56e-31 
999.11 2.15e-08 1.00e+00 2.79e-20 2.07e-28 4.56e-31 
1267.34 2.20e-08 1.00e+00 8.30e-19 2.32e-26 4.52e-31 
1514.05 2.40e-08 1.00e+00 8.33e-20 1.41e-28 2.52e-31 
1808.80 2.38e-08 1.00e+00 9.22e-20 5.79e-28 1.73e-31 
1919.29 2.23e-08 1.00e+00 2.00e-19 2.92e-27 1.69e-31 
2160.92 2.36e-08 1.00e+00 2.95e-19 1.86e-27 1.71e-31 
2292.92 2.14e-08 1.00e+00 2.10e-19 9.76e-28 1.75e-31 
2432.98 1.97e-08 1.00e+00 3.98e-19 5.25e-27 1.70e-31 
2581.60 2.03e-08 1.00e+00 8.57e-19 7.59e-27 1.55e-31 
2739.29 2.09e-08 1.00e+00 8.51e-19 9.92e-27 1.34e-31 
2906.62 2.09e-08 1.00e+00 2.68e-19 1.20e-27 1.13e-31 
3084.17 2.13e-08 1.00e+00 2.52e-19 3.90e-27 9.51e-32 
3272.56 2.02e-08 1.00e+00 6.50e-19 1.38e-26 7.66e-32 
3472.46 2.15e-08 1.00e+00 1.10e-19 1.68e-27 5.73e-32 
3684.57 2.21e-08 1.00e+00 1.08e-19 6.90e-27 4.13e-32 
3909.64 2.38e-08 1.00e+00 3.86e-20 1.21e-27 3.20e-32 
4148.46 2.64e-08 1.00e+00 2.25e-20 5.31e-27 2.57e-32 
4401.86 3.39e-08 1.00e+00 8.34e-22 2.18e-28 2.20e-32 
4670.75 4.13e-08 1.00e+00 1.03e-21 7.30e-28 2.32e-32 
4956.05 4.59e-08 1.00e+00 1.88e-22 7.08e-28 3.20e-32 
5258.79 4.93e-08 1.00e+00 4.55e-23 1.80e-27 4.96e-32 
5580.02 5.98e-08 1.00e+00 1.53e-23 4.18e-27 7.46e-32 
5920.87 7.31e-08 1.00e+00 2.64e-23 3.14e-27 1.04e-31 
6282.54 8.98e-08 1.00e+00 1.60e-23 8.75e-27 1.27e-31 
6666.30 1.18e-07 1.00e+00 1.08e-23 7.04e-27 1.32e-31 
7073.50 1.68e-07 1.00e+00 7.51e-24 4.41e-27 1.25e-31 
7505.58 2.14e-07 1.00e+00 5.24e-24 2.67e-27 1.18e-31 
7964.05 2.19e-07 1.00e+00 3.79e-24 2.30e-27 1.07e-31 
8450.53 2.45e-07 1.00e+00 2.23e-24 9.30e-28 9.06e-32 
8966.72 2.46e-07 1.00e+00 1.47e-24 1.84e-28 7.72e-32 
9514.44 2.54e-07 1.00e+00 9.03e-25 3.07e-29 6.63e-32 
10095.62 2.57e-07 1.00e+00 5.20e-25 9.27e-30 5.59e-32 
10712.30 2.29e-07 1.00e+00 3.78e-25 3.18e-30 4.87e-32 
11366.65 2.01e-07 1.00e+00 2.89e-25 1.49e-30 4.53e-32 
12061.10 1.92e-07 1.00e+00 1.84e-25 1.65e-30 3.80e-32 
12793.43 1.56e-07 1.00e+00 6.71e-26 7.13e-32 1.65e-32 
13528.61 1.09e-07 1.00e+00 2.28e-26 7.96e-32 5.35e-33 
14194.74 1.06e-07 1.00e+00 1.08e-26 9.63e-32 2.59e-33 
14757.77 6.50e-08 1.00e+00 1.20e-26 2.56e-33 1.85e-33 
15240.48 6.18e-08 1.00e+00 1.04e-26 1.93e-33 1.40e-33 
15646.99 6.98e-08 1.00e+00 7.95e-27 1.01e-31 1.12e-33 
15960.30 1.12e-07 1.00e+00 6.53e-27 4.39e-33 9.10e-34 
16187.41 1.16e-07 1.00e+00 6.73e-27 2.19e-31 9.98e-34 
16354.17 1.03e-07 1.00e+00 1.02e-26 1.11e-31 1.21e-33 
16484.18 7.08e-08 1.00e+00 2.15e-26 2.22e-33 1.61e-33 
16593.12 6.03e-08 1.00e+00 2.80e-26 1.13e-31 2.23e-33 
16691.99 5.77e-08 1.00e+00 4.74e-26 5.27e-30 2.98e-33 
16788.59 4.89e-08 1.00e+00 5.73e-26 2.13e-30 3.87e-33 
16888.37 4.43e-08 1.00e+00 8.95e-26 3.67e-31 5.06e-33 
16998.79 4.43e-08 1.00e+00 1.50e-25 1.61e-30 6.93e-33 
17146.37 2.82e-08 1.00e+00 3.24e-25 1.40e-32 1.02e-32 
17415.23 2.65e-08 1.00e+00 5.80e-25 7.05e-28 1.78e-32 
17888.12 1.83e-08 1.00e+00 2.32e-24 7.22e-27 4.84e-32 
18532.37 1.38e-08 1.00e+00 7.64e-24 2.82e-26 1.29e-31 
19260.76 1.02e-08 1.00e+00 1.67e-23 2.86e-26 2.59e-31 
20034.10 4.58e-08 1.00e+00 4.54e-24 3.34e-28 3.01e-31 
20838.00 4.97e-09 1.00e+00 1.65e-23 1.42e-26 2.05e-31 
21647.97 3.54e-09 1.00e+00 1.28e-23 1.67e-26 1.32e-31 
22447.94 9.16e-09 1.00e+00 5.05e-24 3.12e-27 1.28e-31 
23245.88 1.30e-08 1.00e+00 3.55e-24 9.28e-29 1.60e-31 
24052.47 1.46e-09 1.00e+00 4.30e-23 1.51e-25 2.21e-31 
24867.72 1.24e-09 1.00e+00 7.25e-23 2.93e-25 3.14e-31 
25698.86 2.62e-09 1.00e+00 3.16e-23 6.51e-26 4.57e-31 
26587.16 3.92e-09 1.00e+00 2.00e-23 6.51e-26 7.12e-31 
27637.54 6.50e-10 1.00e+00 2.04e-22 2.49e-24 1.25e-30 
28986.97 1.92e-09 1.00e+00 1.58e-22 3.49e-25 2.77e-30 
#TIME: 56.84 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 3.17e-08 1.00e+00 6.37e-21 1.96e-27 4.85e-31 
999.11 3.20e-08 1.00e+00 5.81e-21 1.00e-27 4.85e-31 
1267.34 2.99e-08 1.00e+00 1.38e-20 1.31e-28 4.80e-31 
1514.05 3.30e-08 1.00e+00 1.70e-20 1.06e-27 2.67e-31 
1808.80 3.08e-08 1.00e+00 2.51e-20 1.12e-27 1.84e-31 
1919.29 2.79e-08 1.00e+00 6.10e-20 1.68e-27 1.79e-31 
2160.92 2.94e-08 1.00e+00 4.22e-20 8.52e-28 1.82e-31 
2292.92 2.79e-08 1.00e+00 5.79e-20 2.14e-27 1.86e-31 
2432.98 2.63e-08 1.00e+00 1.43e-19 3.79e-27 1.81e-31 
2581.60 2.46e-08 1.00e+00 1.11e-19 1.42e-27 1.65e-31 
2739.29 2.59e-08 1.00e+00 2.88e-19 3.51e-27 1.42e-31 
2906.62 2.64e-08 1.00e+00 7.24e-20 2.69e-27 1.21e-31 
3084.17 2.58e-08 1.00e+00 8.39e-20 3.16e-27 1.01e-31 
3272.56 2.57e-08 1.00e+00 3.02e-19 4.00e-27 8.14e-32 
3472.46 2.64e-08 1.00e+00 3.57e-20 2.31e-27 6.09e-32 
3684.57 2.92e-08 1.00e+00 2.52e-20 1.20e-27 4.39e-32 
3909.64 2.89e-08 1.00e+00 2.64e-20 3.06e-27 3.40e-32 
4148.46 3.29e-08 1.00e+00 5.19e-21 8.30e-28 2.74e-32 
4401.86 4.34e-08 1.00e+00 7.10e-22 1.95e-27 2.33e-32 
4670.75 5.40e-08 1.00e+00 2.69e-22 6.39e-28 2.47e-32 
4956.05 5.80e-08 1.00e+00 6.39e-23 1.04e-27 3.40e-32 
5258.79 6.28e-08 1.00e+00 4.50e-23 4.64e-27 5.28e-32 
5580.02 7.51e-08 1.00e+00 1.03e-23 5.07e-27 7.94e-32 
5920.87 9.21e-08 1.00e+00 1.08e-23 3.66e-27 1.10e-31 
6282.54 1.16e-07 1.00e+00 1.20e-23 7.78e-27 1.35e-31 
6666.30 1.48e-07 1.00e+00 1.05e-23 7.06e-27 1.40e-31 
7073.50 2.07e-07 1.00e+00 7.64e-24 5.46e-27 1.33e-31 
7505.58 2.17e-07 1.00e+00 5.68e-24 3.52e-27 1.25e-31 
7964.05 2.21e-07 1.00e+00 3.86e-24 1.73e-27 1.13e-31 
8450.53 2.54e-07 1.00e+00 2.45e-24 1.60e-27 9.63e-32 
8966.72 2.66e-07 1.00e+00 1.51e-24 2.81e-28 8.21e-32 
9514.44 2.65e-07 1.00e+00 9.93e-25 3.20e-29 7.05e-32 
10095.62 2.72e-07 1.00e+00 5.92e-25 2.16e-29 5.94e-32 
10712.30 2.37e-07 1.00e+00 4.03e-25 4.53e-30 5.18e-32 
11366.65 2.02e-07 1.00e+00 3.06e-25 2.36e-30 4.82e-32 
12061.10 2.04e-07 1.00e+00 1.71e-25 1.40e-30 4.04e-32 
12793.43 1.35e-07 1.00e+00 8.43e-26 1.71e-31 1.76e-32 
13528.61 1.21e-07 1.00e+00 2.27e-26 1.15e-31 5.69e-33 
14194.74 8.81e-08 1.00e+00 1.42e-26 4.85e-32 2.75e-33 
14757.77 7.85e-08 1.00e+00 1.10e-26 2.72e-33 1.97e-33 
15240.48 6.48e-08 1.00e+00 1.29e-26 3.52e-32 1.49e-33 
15646.99 1.29e-07 1.00e+00 5.96e-27 1.64e-33 1.19e-33 
15960.30 1.16e-07 1.00e+00 7.41e-27 1.18e-32 9.68e-34 
16187.41 1.22e-07 1.00e+00 7.51e-27 3.38e-31 1.06e-33 
16354.17 8.82e-08 1.00e+00 1.67e-26 1.78e-33 1.29e-33 
16484.18 8.40e-08 1.00e+00 2.74e-26 1.12e-31 1.71e-33 
16593.12 5.95e-08 1.00e+00 4.00e-26 3.50e-30 2.37e-33 
16691.99 5.94e-08 1.00e+00 5.58e-26 2.06e-30 3.17e-33 
16788.59 5.18e-08 1.00e+00 7.33e-26 8.32e-31 4.12e-33 
16888.37 7.91e-08 1.00e+00 9.50e-26 8.95e-30 5.38e-33 
16998.79 3.43e-08 1.00e+00 2.12e-25 1.52e-29 7.37e-33 
17146.37 2.97e-08 1.00e+00 3.88e-25 4.15e-30 1.08e-32 
17415.23 2.77e-08 1.00e+00 6.29e-25 3.20e-28 1.89e-32 
17888.12 1.90e-08 1.00e+00 1.96e-24 2.11e-27 5.14e-32 
18532.37 1.43e-08 1.00e+00 7.64e-24 1.97e-26 1.37e-31 
19260.76 1.06e-08 1.00e+00 2.06e-23 1.14e-25 2.76e-31 
20034.10 2.26e-08 1.00e+00 8.70e-24 5.09e-26 3.21e-31 
20838.00 3.17e-08 1.00e+00 3.32e-24 2.46e-29 2.18e-31 
21647.97 2.42e-08 1.00e+00 2.96e-24 1.17e-28 1.41e-31 
22447.94 2.77e-09 1.00e+00 1.63e-23 3.37e-26 1.36e-31 
23245.88 1.99e-09 1.00e+00 2.68e-23 1.03e-25 1.70e-31 
24052.47 1.61e-09 1.00e+00 3.71e-23 7.36e-26 2.35e-31 
24867.72 1.30e-09 1.00e+00 7.88e-23 7.21e-25 3.34e-31 
25698.86 9.08e-10 1.00e+00 1.03e-22 3.86e-25 4.86e-31 
26587.16 6.61e-10 1.00e+00 1.42e-22 1.04e-30 7.57e-31 
27637.54 3.23e-09 1.00e+00 4.36e-23 2.25e-26 1.33e-30 
28986.97 5.69e-10 1.00e+00 3.94e-22 2.77e-24 2.94e-30 
#TIME: 58.02 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 3.98e-08 1.00e+00 3.40e-21 5.18e-27 5.16e-31 
999.11 3.80e-08 1.00e+00 2.91e-21 3.87e-27 5.16e-31 
1267.34 3.90e-08 1.00e+00 4.35e-21 3.30e-27 5.11e-31 
1514.05 3.87e-08 1.00e+00 9.28e-21 3.38e-27 2.84e-31 
1808.80 3.87e-08 1.00e+00 8.23e-21 1.49e-27 1.96e-31 
1919.29 3.78e-08 1.00e+00 1.54e-20 1.74e-27 1.91e-31 
2160.92 3.47e-08 1.00e+00 2.44e-20 5.14e-27 1.94e-31 
2292.92 3.20e-08 1.00e+00 4.48e-19 7.86e-26 1.98e-31 
2432.98 3.53e-08 1.00e+00 2.08e-20 1.71e-27 1.92e-31 
2581.60 3.00e-08 1.00e+00 4.49e-20 5.59e-27 1.75e-31 
2739.29 3.08e-08 1.00e+00 4.85e-20 2.27e-27 1.52e-31 
2906.62 3.14e-08 1.00e+00 1.94e-19 3.30e-26 1.28e-31 
3084.17 3.15e-08 1.00e+00 2.13e-20 2.65e-27 1.07e-31 
3272.56 3.13e-08 1.00e+00 1.27e-20 3.94e-28 8.66e-32 
3472.46 3.25e-08 1.00e+00 4.93e-20 1.08e-26 6.48e-32 
3684.57 3.58e-08 1.00e+00 1.99e-21 4.66e-28 4.67e-32 
3909.64 3.59e-08 1.00e+00 1.09e-21 1.95e-28 3.61e-32 
4148.46 4.08e-08 1.00e+00 1.64e-21 1.25e-27 2.91e-32 
4401.86 5.40e-08 1.00e+00 8.01e-23 2.85e-28 2.48e-32 
4670.75 6.75e-08 1.00e+00 2.74e-23 2.22e-28 2.63e-32 
4956.05 7.25e-08 1.00e+00 4.64e-23 2.49e-27 3.62e-32 
5258.79 7.93e-08 1.00e+00 8.34e-24 9.24e-28 5.61e-32 
5580.02 9.40e-08 1.00e+00 9.70e-24 6.16e-27 8.44e-32 
5920.87 1.17e-07 1.00e+00 1.08e-23 9.67e-27 1.17e-31 
6282.54 1.43e-07 1.00e+00 1.19e-23 9.53e-27 1.43e-31 
