#NTIMES:    65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    1.962851E+04   1.0000E-099   9.7586E-001   2.4144E-002   6.2420E-038   2.3482E-053
    2.067444E+04   1.0000E-099   9.7978E-001   2.0220E-002   1.9107E-037   2.0822E-053
    2.182447E+04   1.0000E-099   9.8138E-001   1.8623E-002   4.4082E-037   2.0278E-053
    2.306690E+04   1.0000E-099   9.7679E-001   2.3215E-002   1.4160E-036   2.7146E-053
    2.438107E+04   1.0000E-099   9.6841E-001   3.1591E-002   3.5179E-036   4.1281E-053
    2.587845E+04   1.0000E-099   9.5722E-001   4.2780E-002   6.8422E-036   7.2098E-053
    2.749199E+04   1.0000E-099   9.3279E-001   6.7212E-002   1.4504E-035   1.2372E-052
    2.896661E+04   1.0000E-099   9.2666E-001   7.3337E-002   1.5415E-035   1.1609E-052
    3.023928E+04   1.0000E-099   9.3767E-001   6.2331E-002   1.1199E-035   9.0030E-053
    3.138852E+04   1.0000E-099   9.2759E-001   7.2407E-002   1.6165E-035   8.6888E-053
    3.250795E+04   1.0000E-099   9.1586E-001   8.4135E-002   2.1954E-035   9.1354E-053
    3.365620E+04   1.0000E-099   8.8701E-001   1.1299E-001   3.7495E-035   1.1009E-052
    3.486705E+04   1.0000E-099   8.5736E-001   1.4264E-001   5.5139E-035   1.3016E-052
    3.613166E+04   1.0000E-099   8.1847E-001   1.8153E-001   8.3655E-035   1.5673E-052
    3.742115E+04   1.0000E-099   7.6676E-001   2.3324E-001   1.3128E-034   1.9200E-052
    3.871394E+04   1.0000E-099   7.0816E-001   2.9184E-001   2.0321E-034   2.3181E-052
    3.997047E+04   1.0000E-099   6.7571E-001   3.2429E-001   2.5122E-034   2.5547E-052
    4.112379E+04   1.0000E-099   6.3744E-001   3.6256E-001   3.2433E-034   2.8243E-052
    4.218343E+04   1.0000E-099   5.8150E-001   4.1850E-001   4.6911E-034   3.1994E-052
    4.320753E+04   1.0000E-099   5.2178E-001   4.7822E-001   6.9641E-034   3.5938E-052
    4.423621E+04   1.0000E-099   4.7076E-001   5.2924E-001   1.0046E-033   3.9312E-052
    4.529664E+04   1.0000E-099   4.3504E-001   5.6496E-001   1.3627E-033   4.1745E-052
    4.639486E+04   1.0000E-099   4.1622E-001   5.8378E-001   1.7199E-033   4.3145E-052
    4.752261E+04   1.0000E-099   4.0957E-001   5.9043E-001   2.0860E-033   4.3756E-052
    4.867617E+04   1.0000E-099   4.1423E-001   5.8577E-001   2.4381E-033   4.3591E-052
    4.985675E+04   1.0000E-099   4.2799E-001   5.7201E-001   2.7490E-033   4.2771E-052
    5.106564E+04   1.0000E-099   4.4620E-001   5.5380E-001   3.0147E-033   4.1616E-052
    5.230378E+04   1.0000E-099   4.6310E-001   5.3690E-001   3.2632E-033   4.0566E-052
    5.357136E+04   1.0000E-099   4.7460E-001   5.2540E-001   3.5246E-033   3.9932E-052
    5.486695E+04   1.0000E-099   4.7731E-001   5.2269E-001   3.8327E-033   3.9987E-052
    5.618695E+04   1.0000E-099   4.6802E-001   5.3198E-001   4.2301E-033   4.1000E-052
    5.752536E+04   1.0000E-099   4.4757E-001   5.5243E-001   4.7244E-033   4.2895E-052
    5.887450E+04   1.0000E-099   4.2224E-001   5.7776E-001   5.2531E-033   4.5153E-052
