#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 18
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5 Ca6 Ca7
1.926078E+04 3.617101E-14 3.840187E-05 9.999616E-01 1.040394E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.003410E+04 3.240709E-14 3.944972E-05 9.999606E-01 3.966815E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.083800E+04 2.950574E-14 4.079183E-05 9.999592E-01 1.513414E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.164798E+04 3.064710E-14 4.507412E-05 9.999549E-01 5.269903E-20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.244795E+04 2.723806E-14 4.573997E-05 9.999543E-01 2.182424E-20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.324590E+04 2.297828E-14 4.514345E-05 9.999549E-01 9.432430E-21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.405250E+04 1.922053E-14 4.383061E-05 9.999562E-01 4.927874E-21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.486775E+04 1.726789E-14 4.408981E-05 9.999559E-01 2.480999E-21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.569888E+04 1.525855E-14 4.376429E-05 9.999562E-01 1.355732E-21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.658715E+04 1.267236E-14 4.204836E-05 9.999580E-01 7.887664E-22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.763753E+04 1.048033E-14 4.081586E-05 9.999592E-01 3.883287E-22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.898698E+04 8.728379E-15 4.015187E-05 9.999598E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.065218E+04 6.371651E-15 3.733291E-05 9.999627E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.251555E+04 3.478606E-15 2.991760E-05 9.999701E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.423965E+04 1.679329E-15 2.234422E-05 9.999777E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
