#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] na0 na1 na2 na3 na4 na5 na6
8.8623e+02 4.8827e-10 9.9833e-01 1.6729e-03 1.7526e-14 5.1582e-35 0.0000e+00 0.0000e+00
9.0614e+02 4.8722e-10 9.9828e-01 1.7163e-03 1.8683e-14 5.7939e-35 0.0000e+00 0.0000e+00
9.4442e+02 4.8688e-10 9.9827e-01 1.7340e-03 1.9168e-14 6.0713e-35 0.0000e+00 0.0000e+00
9.9911e+02 4.8707e-10 9.9828e-01 1.7230e-03 1.8863e-14 5.8961e-35 0.0000e+00 0.0000e+00
1.0608e+03 4.8664e-10 9.9827e-01 1.7335e-03 1.9147e-14 6.0571e-35 0.0000e+00 0.0000e+00
1.1257e+03 4.8746e-10 9.9828e-01 1.7219e-03 1.8842e-14 5.8871e-35 0.0000e+00 0.0000e+00
1.1944e+03 4.8722e-10 9.9821e-01 1.7854e-03 2.0652e-14 6.9686e-35 0.0000e+00 0.0000e+00
1.2673e+03 4.9076e-10 9.9825e-01 1.7543e-03 1.9827e-14 6.4969e-35 0.0000e+00 0.0000e+00
1.3448e+03 4.9782e-10 9.9819e-01 1.8092e-03 2.1604e-14 7.6843e-35 0.0000e+00 0.0000e+00
1.4269e+03 5.1056e-10 9.9821e-01 1.7897e-03 2.1307e-14 7.6204e-35 0.0000e+00 0.0000e+00
1.5140e+03 5.1361e-10 9.9829e-01 1.7056e-03 1.8913e-14 6.1432e-35 0.0000e+00 0.0000e+00
1.6065e+03 5.0082e-10 9.9826e-01 1.7411e-03 1.9663e-14 6.4872e-35 0.0000e+00 0.0000e+00
1.7047e+03 4.9441e-10 9.9819e-01 1.8110e-03 2.1580e-14 7.6324e-35 0.0000e+00 0.0000e+00
1.8088e+03 4.9063e-10 9.9809e-01 1.9089e-03 2.4565e-14 9.6390e-35 0.0000e+00 0.0000e+00
1.9193e+03 4.8540e-10 9.9812e-01 1.8807e-03 2.3519e-14 8.8316e-35 0.0000e+00 0.0000e+00
2.0365e+03 4.8016e-10 9.9813e-01 1.8681e-03 2.2987e-14 8.4052e-35 0.0000e+00 0.0000e+00
2.1609e+03 4.6814e-10 9.9812e-01 1.8769e-03 2.2950e-14 8.2364e-35 0.0000e+00 0.0000e+00
2.2929e+03 4.4318e-10 9.9809e-01 1.9055e-03 2.3157e-14 8.0671e-35 0.0000e+00 0.0000e+00
2.4330e+03 4.1845e-10 9.9808e-01 1.9239e-03 2.3010e-14 7.6670e-35 0.0000e+00 0.0000e+00
2.5816e+03 4.0368e-10 9.9823e-01 1.7734e-03 1.8353e-14 4.9321e-35 0.0000e+00 0.0000e+00
2.7393e+03 3.9532e-10 9.9849e-01 1.5149e-03 1.2164e-14 2.2791e-35 0.0000e+00 0.0000e+00
2.9067e+03 3.8351e-10 9.9877e-01 1.2346e-03 7.1190e-15 8.3213e-36 0.0000e+00 0.0000e+00
3.0842e+03 3.5935e-10 9.9903e-01 9.7432e-04 3.7688e-15 2.4666e-36 0.0000e+00 0.0000e+00
3.2726e+03 3.2816e-10 9.9929e-01 7.0660e-04 1.5880e-15 4.7181e-37 0.0000e+00 0.0000e+00
3.4725e+03 2.9630e-10 9.9950e-01 4.9709e-04 6.1565e-16 7.6812e-38 0.0000e+00 0.0000e+00
3.6846e+03 2.6143e-10 9.9967e-01 3.3269e-04 2.0771e-16 9.5283e-39 0.0000e+00 0.0000e+00
3.9097e+03 2.2070e-10 9.9977e-01 2.3153e-04 7.5549e-17 1.3168e-39 0.0000e+00 0.0000e+00
4.1484e+03 2.0275e-10 9.9985e-01 1.5160e-04 2.4632e-17 1.5760e-40 0.0000e+00 0.0000e+00
4.4019e+03 2.0969e-10 9.9992e-01 8.1184e-05 5.1371e-18 8.9781e-42 0.0000e+00 0.0000e+00
4.6708e+03 2.0976e-10 9.9996e-01 3.8623e-05 7.7888e-19 2.7746e-43 0.0000e+00 0.0000e+00
4.9561e+03 1.8950e-10 9.9998e-01 1.8026e-05 1.0640e-19 7.0065e-45 0.0000e+00 0.0000e+00
5.2588e+03 1.6950e-10 9.9999e-01 7.4086e-06 1.0457e-20 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 1.6162e-10 1.0000e+00 2.3963e-06 5.7806e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 1.5914e-10 1.0000e+00 6.4283e-07 2.0173e-23 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 1.6073e-10 1.0000e+00 1.5278e-07 5.2346e-25 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 1.7100e-10 1.0000e+00 3.1302e-08 9.5507e-27 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 1.8598e-10 1.0000e+00 5.4073e-09 1.1386e-28 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 1.9546e-10 1.0000e+00 9.1123e-10 1.2462e-30 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 2.0924e-10 1.0000e+00 1.4402e-10 1.1654e-32 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 2.3700e-10 1.0000e+00 1.9582e-11 7.6267e-35 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 2.7138e-10 1.0000e+00 2.0948e-12 2.7080e-37 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 3.0803e-10 1.0000e+00 1.9011e-13 6.2478e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 3.6282e-10 1.0000e+00 1.2113e-14 5.9135e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 4.3383e-10 1.0000e+00 5.7865e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 5.1013e-10 1.0000e+00 2.2403e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 5.7702e-10 1.0000e+00 7.4519e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 6.9585e-10 1.0000e+00 1.6098e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 8.1062e-10 1.0000e+00 4.6898e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 9.0090e-10 1.0000e+00 1.4263e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 9.5069e-10 1.0000e+00 7.5467e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.2411e-09 1.0000e+00 4.0735e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 2.0224e-09 1.0000e+00 2.4628e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 3.9128e-09 1.0000e+00 1.1218e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 5.6663e-09 1.0000e+00 7.0529e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 6.5938e-09 1.0000e+00 1.0394e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 6.6167e-09 1.0000e+00 2.8619e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.1974e-09 1.0000e+00 8.6187e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 5.8667e-09 1.0000e+00 3.8606e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 5.6594e-09 1.0000e+00 1.6495e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 5.5744e-09 1.0000e+00 5.6224e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 5.3972e-09 1.0000e+00 2.5450e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 5.1818e-09 1.0000e+00 9.6236e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 4.8704e-09 1.0000e+00 1.7197e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 4.2269e-09 1.0000e+00 1.9642e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 3.8775e-09 1.0000e+00 1.6822e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 3.5761e-09 1.0000e+00 1.2212e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 3.2161e-09 1.0000e+00 9.4893e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 2.7319e-09 1.0000e+00 2.3824e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 2.2562e-09 1.0000e+00 1.8268e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.8071e-09 1.0000e+00 1.2609e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.4227e-09 1.0000e+00 9.2391e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.1922e-09 1.0000e+00 4.4929e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.1355e-09 1.0000e+00 7.1811e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0572e-09 1.0000e+00 2.5326e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0673e-09 1.0000e+00 4.5178e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.2188e-09 1.0000e+00 2.9988e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.5039e-09 1.0000e+00 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.5953e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.2944e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 9.5834e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 6.9160e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 4.7369e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 3.6595e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 2.8368e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 3.1428e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 2.7022e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 2.4261e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.1409e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 4.1279e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.1113e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.9981e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 4.3214e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 5.4268e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 5.9294e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.6383e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.1452e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.8957e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 2.3180e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.6735e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 7.7593e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 4.0837e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.3767e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 2.2913e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 5.6881e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.2223e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 4.1962e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0474e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 4.1634e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 8.1461e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.3808e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 9.0014e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 6.9359e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 4.7077e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.7130e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 25.1644
#NVEL: 115
#vel_mid[km/s] na0 na1 na2 na3 na4 na5 na6
4.4010e+02 4.2371e-12 8.8275e-01 1.1725e-01 8.5088e-11 1.4930e-29 0.0000e+00 0.0000e+00
8.8623e+02 4.8406e-10 9.9925e-01 7.5367e-04 2.3044e-15 1.2215e-36 0.0000e+00 0.0000e+00
9.0614e+02 4.8233e-10 9.9921e-01 7.9249e-04 2.6126e-15 1.5355e-36 0.0000e+00 0.0000e+00
9.4442e+02 4.8306e-10 9.9923e-01 7.7380e-04 2.4611e-15 1.3769e-36 0.0000e+00 0.0000e+00
9.9911e+02 4.8181e-10 9.9919e-01 8.0574e-04 2.7233e-15 1.6562e-36 0.0000e+00 0.0000e+00
1.0608e+03 4.8349e-10 9.9924e-01 7.5694e-04 2.3283e-15 1.2439e-36 0.0000e+00 0.0000e+00
1.1257e+03 4.8352e-10 9.9923e-01 7.7095e-04 2.4394e-15 1.3555e-36 0.0000e+00 0.0000e+00
1.1944e+03 4.8416e-10 9.9922e-01 7.7867e-04 2.5036e-15 1.4233e-36 0.0000e+00 0.0000e+00
1.2673e+03 4.8571e-10 9.9919e-01 8.1458e-04 2.8120e-15 1.7666e-36 0.0000e+00 0.0000e+00
1.3448e+03 4.9364e-10 9.9918e-01 8.1545e-04 2.8442e-15 1.8241e-36 0.0000e+00 0.0000e+00
1.4269e+03 5.0695e-10 9.9922e-01 7.8453e-04 2.6155e-15 1.5918e-36 0.0000e+00 0.0000e+00
1.5140e+03 5.0855e-10 9.9923e-01 7.7318e-04 2.5247e-15 1.4947e-36 0.0000e+00 0.0000e+00
1.6065e+03 4.9559e-10 9.9921e-01 7.9343e-04 2.6589e-15 1.6155e-36 0.0000e+00 0.0000e+00
1.7047e+03 4.9006e-10 9.9920e-01 8.0016e-04 2.7002e-15 1.6495e-36 0.0000e+00 0.0000e+00
1.8088e+03 4.8706e-10 9.9918e-01 8.1935e-04 2.8582e-15 1.8239e-36 0.0000e+00 0.0000e+00
1.9193e+03 4.8114e-10 9.9918e-01 8.1742e-04 2.8226e-15 1.7675e-36 0.0000e+00 0.0000e+00
2.0365e+03 4.7539e-10 9.9918e-01 8.1805e-04 2.8099e-15 1.7385e-36 0.0000e+00 0.0000e+00
2.1609e+03 4.6360e-10 9.9919e-01 8.0883e-04 2.6937e-15 1.5811e-36 0.0000e+00 0.0000e+00
2.2929e+03 4.3889e-10 9.9919e-01 8.1458e-04 2.6631e-15 1.4913e-36 0.0000e+00 0.0000e+00
2.4330e+03 4.1445e-10 9.9918e-01 8.1528e-04 2.5881e-15 1.3606e-36 0.0000e+00 0.0000e+00
2.5816e+03 3.9934e-10 9.9925e-01 7.5363e-04 2.0781e-15 8.8541e-37 0.0000e+00 0.0000e+00
2.7393e+03 3.9039e-10 9.9936e-01 6.4470e-04 1.3812e-15 4.1084e-37 0.0000e+00 0.0000e+00
2.9067e+03 3.7846e-10 9.9949e-01 5.1100e-04 7.5310e-16 1.3160e-37 0.0000e+00 0.0000e+00
3.0842e+03 3.5440e-10 9.9961e-01 3.8721e-04 3.5955e-16 3.2235e-38 0.0000e+00 0.0000e+00
3.2726e+03 3.2285e-10 9.9973e-01 2.7398e-04 1.4213e-16 5.4722e-39 0.0000e+00 0.0000e+00
3.4725e+03 2.9082e-10 9.9981e-01 1.8561e-04 5.0006e-17 7.4362e-40 0.0000e+00 0.0000e+00
3.6846e+03 2.5591e-10 9.9988e-01 1.2065e-04 1.5639e-17 8.0039e-41 0.0000e+00 0.0000e+00
3.9097e+03 2.1592e-10 9.9992e-01 8.1279e-05 5.2344e-18 9.4812e-42 0.0000e+00 0.0000e+00
4.1484e+03 1.9848e-10 9.9995e-01 5.0095e-05 1.4635e-18 8.5479e-43 0.0000e+00 0.0000e+00
4.4019e+03 2.0507e-10 9.9997e-01 2.5349e-05 2.6402e-19 3.7835e-44 0.0000e+00 0.0000e+00
4.6708e+03 2.0506e-10 9.9999e-01 1.1415e-05 3.4777e-20 1.4013e-45 0.0000e+00 0.0000e+00
4.9561e+03 1.8623e-10 1.0000e+00 4.8216e-06 3.6930e-21 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 1.6871e-10 1.0000e+00 1.8268e-06 2.9676e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 1.6436e-10 1.0000e+00 5.6192e-07 1.4579e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 1.6506e-10 1.0000e+00 1.5167e-07 5.2128e-25 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 1.6860e-10 1.0000e+00 3.7695e-08 1.5216e-26 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 1.8002e-10 1.0000e+00 8.2480e-09 3.2818e-28 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 1.9504e-10 1.0000e+00 1.5814e-09 5.0811e-30 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 2.0407e-10 1.0000e+00 2.9021e-10 6.8793e-32 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 2.1672e-10 1.0000e+00 5.1465e-11 8.5761e-34 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 2.4577e-10 1.0000e+00 7.0610e-12 5.7348e-36 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 2.7996e-10 1.0000e+00 7.9862e-13 2.3357e-38 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 3.1659e-10 1.0000e+00 7.4150e-14 5.6884e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 3.7442e-10 1.0000e+00 4.7176e-15 5.3249e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 4.5214e-10 1.0000e+00 2.2216e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 5.3958e-10 1.0000e+00 7.8874e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 6.1875e-10 1.0000e+00 2.3619e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 7.3462e-10 1.0000e+00 5.7625e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 8.6982e-10 1.0000e+00 1.3223e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 9.6503e-10 1.0000e+00 3.5447e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.0561e-09 1.0000e+00 1.1727e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.3712e-09 1.0000e+00 7.8203e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 2.3349e-09 1.0000e+00 3.5554e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 4.4906e-09 1.0000e+00 1.5607e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 6.1987e-09 1.0000e+00 1.2614e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 6.9284e-09 1.0000e+00 2.5520e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 7.0488e-09 1.0000e+00 4.9360e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.5002e-09 1.0000e+00 1.7386e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 6.1970e-09 1.0000e+00 6.4172e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 5.9948e-09 1.0000e+00 2.4091e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 5.7928e-09 1.0000e+00 1.0910e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 5.6390e-09 1.0000e+00 4.2132e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 5.4100e-09 1.0000e+00 1.5440e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 5.1126e-09 1.0000e+00 2.4741e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 4.4667e-09 1.0000e+00 2.6448e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 4.1844e-09 1.0000e+00 1.9731e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 4.0078e-09 1.0000e+00 1.1456e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 3.6938e-09 1.0000e+00 8.7614e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 3.2080e-09 1.0000e+00 1.8708e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 2.6535e-09 1.0000e+00 1.3238e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 2.0735e-09 1.0000e+00 1.1427e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.6173e-09 1.0000e+00 8.7686e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.3466e-09 1.0000e+00 4.7700e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.2227e-09 1.0000e+00 1.5976e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.2418e-09 1.0000e+00 2.3906e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.2436e-09 1.0000e+00 5.2689e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.4052e-09 1.0000e+00 4.0638e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.7314e-09 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.8078e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.4569e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0501e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 7.1332e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 5.0717e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 4.1234e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 3.4281e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.8645e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
