#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
20034.10 1.9600e-04 1.1190e+00 1.3840e+00 1.5550e+00
20838.00 3.5740e-05 6.1100e-01 9.1460e-01 1.1880e+00
21647.97 3.0330e-05 3.7220e-01 6.3010e-01 8.9950e-01
22447.94 5.4040e-06 2.0430e-01 4.1850e-01 6.4720e-01
23245.88 6.7740e-06 9.8310e-02 2.6250e-01 4.8210e-01
24052.47 1.2000e-03 4.2520e-02 1.4990e-01 3.8240e-01
24867.72 6.3860e-04 2.2890e-02 1.0270e-01 2.7620e-01
25698.86 1.3560e-04 1.1730e-02 5.9650e-02 2.0330e-01
26587.16 3.7940e-05 5.5580e-03 3.3190e-02 1.3410e-01
27637.54 2.5470e-07 2.1910e-03 1.6550e-02 7.5410e-02
28986.97 3.3690e-05 6.0720e-04 5.9450e-03 3.4680e-02
#TIME: 239.76
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.2470e+05 8.7150e+04 3.5330e+04 1.3860e+04
1919.29 2.7950e+05 1.0500e+05 5.8530e+04 2.1220e+04
2581.60 1.9700e+05 1.4790e+05 7.0430e+04 3.0130e+04
3084.17 2.0100e+04 1.1720e+05 4.8950e+04 2.6770e+04
3472.46 2.1420e+02 5.5260e+04 2.6950e+04 1.6310e+04
3909.64 1.8590e+01 1.7330e+04 1.1090e+04 7.5050e+03
4148.46 1.0750e+01 9.6050e+03 6.3160e+03 4.4360e+03
4670.75 4.8200e+00 4.1140e+03 2.6610e+03 1.8660e+03
4956.05 1.8440e+00 2.7590e+03 2.0300e+03 1.5000e+03
5258.79 5.6610e-01 2.0300e+03 1.7880e+03 1.3770e+03
5580.02 1.6130e-01 1.6850e+03 1.7430e+03 1.3780e+03
5920.87 7.3190e-02 1.4220e+03 1.6840e+03 1.3960e+03
6282.54 4.9650e-02 1.1780e+03 1.5840e+03 1.3770e+03
6666.30 4.3000e-02 1.0610e+03 1.4570e+03 1.3100e+03
7073.50 3.8210e-02 9.2210e+02 1.3210e+03 1.2160e+03
7505.58 2.7310e-02 7.2760e+02 1.1170e+03 1.0820e+03
7964.05 2.8230e-02 5.9750e+02 9.2520e+02 9.2330e+02
8450.53 3.9080e-02 5.4940e+02 7.7280e+02 7.6330e+02
8966.72 7.4550e-02 4.8490e+02 6.1880e+02 6.0750e+02
9514.44 1.3080e-01 3.9860e+02 4.7290e+02 4.6410e+02
10095.62 2.1310e-01 3.3020e+02 3.5130e+02 3.3780e+02
10712.30 3.3920e-01 2.5270e+02 2.4670e+02 2.2800e+02
11366.65 2.3480e-01 1.7330e+02 1.5790e+02 1.4350e+02
12061.10 4.8530e-01 1.0580e+02 9.5630e+01 8.7280e+01
12793.43 3.6200e-01 6.8490e+01 6.0890e+01 5.5650e+01
13528.61 2.9860e-01 4.4630e+01 4.1230e+01 3.8690e+01
14194.74 3.6960e-01 2.9600e+01 2.7310e+01 2.5460e+01
14757.77 5.4000e-02 1.9090e+01 1.8100e+01 1.7280e+01
15240.48 7.9830e-02 1.7160e+01 1.3740e+01 1.1790e+01
15646.99 3.9130e-02 2.0650e+01 1.1230e+01 7.7570e+00
15960.30 3.5820e-02 2.9430e+01 9.5290e+00 5.1730e+00
16187.41 1.6860e-01 2.8750e+01 8.5060e+00 4.5440e+00
16354.17 4.6770e-02 2.7110e+01 7.7230e+00 4.0620e+00
16484.18 5.4720e-01 2.2730e+01 7.1180e+00 3.8430e+00
16593.12 4.2300e-02 1.9050e+01 6.4650e+00 3.6480e+00
16691.99 1.5050e-01 1.5950e+01 6.1800e+00 3.6270e+00
16788.59 8.4960e-02 1.4310e+01 5.8770e+00 3.5600e+00
16888.37 7.9560e-03 1.3750e+01 5.3270e+00 3.1100e+00
16998.79 1.0020e-02 1.2040e+01 5.2880e+00 3.2390e+00
17146.37 1.5450e-03 1.0730e+01 4.9360e+00 3.0690e+00
17415.23 3.1080e-03 7.9490e+00 4.5790e+00 3.2040e+00
17888.12 4.2430e-04 5.0210e+00 3.5630e+00 2.8080e+00
18532.37 1.8060e-04 3.3800e+00 2.7090e+00 2.3070e+00
19260.76 1.1680e-04 2.0940e+00 1.9700e+00 1.8260e+00
20034.10 3.3260e-04 1.2340e+00 1.3230e+00 1.3300e+00
20838.00 3.9750e-04 5.8260e-01 8.7750e-01 1.1390e+00
21647.97 2.2490e-05 3.8340e-01 6.1190e-01 8.2680e-01
22447.94 3.7250e-04 1.8680e-01 3.8610e-01 6.4350e-01
23245.88 5.7670e-05 9.1160e-02 2.4180e-01 4.7450e-01
24052.47 2.3600e-05 3.9290e-02 1.5460e-01 3.5790e-01
24867.72 1.1830e-06 2.2260e-02 9.8010e-02 2.6530e-01
25698.86 1.0360e-06 1.3180e-02 6.1800e-02 1.8840e-01
26587.16 1.5700e-07 3.6220e-03 3.6320e-02 1.2570e-01
27637.54 7.1320e-08 1.8050e-03 1.7880e-02 7.0520e-02
28986.97 2.7370e-05 5.3990e-04 5.5360e-03 3.3440e-02
#TIME: 243.21
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.1820e+05 7.7780e+04 3.8390e+04 1.5710e+04
1919.29 2.6710e+05 1.0290e+05 5.5010e+04 1.9800e+04
2581.60 1.8430e+05 1.4330e+05 6.9160e+04 3.0090e+04
3084.17 1.8600e+04 1.1300e+05 4.6900e+04 2.5590e+04
3472.46 2.1090e+02 5.2990e+04 2.5760e+04 1.5630e+04
3909.64 1.6860e+01 1.6660e+04 1.0610e+04 7.1510e+03
4148.46 9.5180e+00 9.1910e+03 6.0820e+03 4.2320e+03
4670.75 4.4880e+00 3.9410e+03 2.5550e+03 1.7820e+03
4956.05 2.1760e+00 2.6270e+03 1.9570e+03 1.4410e+03
5258.79 5.0190e-01 1.9460e+03 1.7120e+03 1.3200e+03
5580.02 1.5050e-01 1.6240e+03 1.6620e+03 1.3190e+03
5920.87 6.9890e-02 1.3630e+03 1.6150e+03 1.3340e+03
6282.54 4.7080e-02 1.1280e+03 1.5190e+03 1.3190e+03
6666.30 4.0720e-02 1.0020e+03 1.4100e+03 1.2550e+03
7073.50 3.5080e-02 8.7060e+02 1.2780e+03 1.1650e+03
7505.58 2.8690e-02 6.9590e+02 1.0720e+03 1.0360e+03
7964.05 2.8230e-02 5.7400e+02 8.8480e+02 8.8470e+02
8450.53 3.7170e-02 5.2280e+02 7.4440e+02 7.3100e+02
8966.72 7.0360e-02 4.6330e+02 5.9340e+02 5.8280e+02
9514.44 1.2910e-01 3.8080e+02 4.5290e+02 4.4580e+02
10095.62 2.3780e-01 3.1620e+02 3.3710e+02 3.2320e+02
10712.30 3.3220e-01 2.4490e+02 2.3560e+02 2.1650e+02
11366.65 3.5760e-01 1.6830e+02 1.5110e+02 1.3530e+02
12061.10 4.1340e-01 1.0100e+02 9.1520e+01 8.4100e+01
12793.43 4.1860e-01 6.5900e+01 5.8260e+01 5.3040e+01
13528.61 4.6710e-01 4.3350e+01 3.9370e+01 3.6440e+01
14194.74 3.1110e-01 2.8860e+01 2.6150e+01 2.3930e+01
14757.77 2.2740e-02 1.8190e+01 1.7450e+01 1.6590e+01
15240.48 8.0620e-02 1.6270e+01 1.3260e+01 1.1380e+01
15646.99 3.9760e-02 1.9710e+01 1.0760e+01 7.4920e+00
15960.30 2.6080e-02 2.7110e+01 9.6610e+00 5.5240e+00
16187.41 1.0500e-01 2.7540e+01 8.1840e+00 4.3810e+00
16354.17 5.7650e-02 2.6180e+01 7.2740e+00 3.7930e+00
16484.18 2.8960e-02 2.2990e+01 6.4740e+00 3.3170e+00
16593.12 2.2270e-02 1.7800e+01 6.4500e+00 3.7090e+00
16691.99 1.3420e+00 1.4140e+01 5.8720e+00 3.4620e+00
16788.59 4.2650e-01 1.3620e+01 5.5000e+00 3.2910e+00
16888.37 3.8790e-03 1.2820e+01 5.2680e+00 3.1770e+00
16998.79 4.5350e-03 1.1300e+01 5.1440e+00 3.2620e+00
17146.37 5.3760e-03 9.9530e+00 4.8470e+00 3.1460e+00
17415.23 1.1310e-03 7.4800e+00 4.4320e+00 3.1630e+00
17888.12 1.4650e-03 4.8420e+00 3.3930e+00 2.6790e+00
18532.37 1.7960e-03 3.5720e+00 2.5190e+00 1.9520e+00
19260.76 2.0830e-04 2.0320e+00 1.8830e+00 1.7280e+00
20034.10 3.5180e-04 1.2250e+00 1.2690e+00 1.2310e+00
20838.00 2.5320e-05 6.4250e-01 8.5660e-01 9.9160e-01
21647.97 5.9120e-04 3.6460e-01 5.9480e-01 7.8580e-01
22447.94 4.1820e-05 1.6480e-01 3.6540e-01 6.3550e-01
23245.88 1.9210e-03 9.5570e-02 2.4340e-01 4.3270e-01
24052.47 6.7400e-06 4.2590e-02 1.4930e-01 3.3680e-01
24867.72 1.1140e-04 2.2830e-02 9.1360e-02 2.5510e-01
25698.86 2.0850e-05 1.1230e-02 5.4630e-02 1.8640e-01
26587.16 8.2410e-06 6.3360e-03 3.3040e-02 1.1930e-01
27637.54 1.1080e-05 2.1590e-03 1.5620e-02 6.8630e-02
28986.97 7.0580e-05 5.0190e-04 5.1380e-03 3.2170e-02
#TIME: 246.70
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.2740e+05 6.8410e+04 3.1740e+04 1.2060e+04
1919.29 2.5620e+05 9.9700e+04 5.1770e+04 1.8490e+04
2581.60 1.7750e+05 1.3720e+05 6.5740e+04 2.8440e+04
3084.17 1.7840e+04 1.0860e+05 4.4720e+04 2.4300e+04
3472.46 1.9450e+02 5.0930e+04 2.4680e+04 1.4830e+04
3909.64 1.5310e+01 1.6070e+04 1.0120e+04 6.7880e+03
4148.46 8.6910e+00 8.8280e+03 5.8110e+03 4.0480e+03
4670.75 5.0420e+00 3.7730e+03 2.4480e+03 1.7100e+03
4956.05 2.0450e+00 2.5320e+03 1.8660e+03 1.3750e+03
5258.79 4.8250e-01 1.8620e+03 1.6490e+03 1.2580e+03
5580.02 1.4110e-01 1.5630e+03 1.5900e+03 1.2590e+03
5920.87 6.7770e-02 1.2990e+03 1.5540e+03 1.2790e+03
6282.54 4.7690e-02 1.0830e+03 1.4540e+03 1.2620e+03
6666.30 4.0440e-02 9.6900e+02 1.3430e+03 1.2020e+03
7073.50 3.2070e-02 8.3380e+02 1.2250e+03 1.1160e+03
7505.58 2.7180e-02 6.6530e+02 1.0290e+03 9.9260e+02
7964.05 2.8290e-02 5.5440e+02 8.4410e+02 8.4670e+02
8450.53 4.0950e-02 5.0480e+02 7.0960e+02 7.0000e+02
8966.72 8.1810e-02 4.3910e+02 5.7220e+02 5.5950e+02
9514.44 1.3550e-01 3.6700e+02 4.3380e+02 4.2520e+02
10095.62 2.2070e-01 3.0200e+02 3.2360e+02 3.1000e+02
10712.30 2.5170e-01 2.3240e+02 2.2490e+02 2.1060e+02
11366.65 3.1490e-01 1.6000e+02 1.4450e+02 1.3110e+02
12061.10 2.7700e-01 9.8210e+01 8.7400e+01 7.9540e+01
12793.43 3.6010e-01 6.2660e+01 5.5960e+01 5.1190e+01
13528.61 3.3740e-01 4.1060e+01 3.7800e+01 3.5410e+01
14194.74 9.5180e-02 2.6980e+01 2.5140e+01 2.3720e+01
14757.77 5.5410e-02 1.7490e+01 1.6610e+01 1.5900e+01
15240.48 5.6910e-02 1.5760e+01 1.2640e+01 1.0810e+01
15646.99 1.5900e-02 2.0240e+01 9.7880e+00 6.3790e+00
15960.30 6.6650e-01 2.5410e+01 9.1890e+00 5.2790e+00
16187.41 4.6360e-02 2.6630e+01 7.7590e+00 4.0900e+00
16354.17 1.0270e-01 2.4940e+01 7.0260e+00 3.6740e+00
16484.18 5.2950e-02 2.1490e+01 6.4340e+00 3.4560e+00
16593.12 4.4180e-02 1.7660e+01 5.8630e+00 3.2350e+00
16691.99 6.1630e-02 1.4390e+01 5.8050e+00 3.5190e+00
16788.59 1.1130e-02 1.3190e+01 5.4250e+00 3.2530e+00
16888.37 4.7430e-01 1.1530e+01 5.1650e+00 3.2060e+00
16998.79 3.1160e-03 1.0730e+01 4.9710e+00 3.1840e+00
17146.37 3.4920e-03 9.4400e+00 4.6640e+00 3.0900e+00
17415.23 8.6150e-04 7.4500e+00 4.1290e+00 2.8640e+00
17888.12 5.9620e-04 4.7470e+00 3.2260e+00 2.4830e+00
18532.37 9.7570e-04 3.1430e+00 2.4840e+00 2.0800e+00
19260.76 1.4470e-04 1.9280e+00 1.7970e+00 1.6810e+00
20034.10 8.5530e-05 1.0770e+00 1.2170e+00 1.2750e+00
20838.00 1.6560e-05 6.4310e-01 8.3120e-01 9.1190e-01
21647.97 4.5710e-05 3.4630e-01 5.6760e-01 7.5860e-01
22447.94 2.9540e-03 1.7800e-01 3.6320e-01 5.7280e-01
23245.88 3.2810e-05 9.1260e-02 2.4050e-01 4.0950e-01
24052.47 7.6170e-04 4.3150e-02 1.3780e-01 3.2480e-01
24867.72 1.0990e-04 2.3390e-02 9.5090e-02 2.3540e-01
25698.86 7.7310e-06 1.0620e-02 5.2100e-02 1.7900e-01
26587.16 5.3710e-05 5.2680e-03 2.9970e-02 1.1680e-01
27637.54 4.9980e-07 2.1080e-03 1.4410e-02 6.6280e-02
28986.97 5.2420e-07 6.5180e-04 5.4490e-03 3.0190e-02
#TIME: 250.25
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.1350e+05 7.2130e+04 3.1560e+04 1.2400e+04
1919.29 2.4200e+05 1.0010e+05 4.8840e+04 1.7410e+04
2581.60 1.7680e+05 1.2900e+05 6.0530e+04 2.5540e+04
3084.17 1.7710e+04 1.0360e+05 4.2750e+04 2.3210e+04
3472.46 1.7040e+02 4.8940e+04 2.3530e+04 1.4180e+04
3909.64 1.4920e+01 1.5430e+04 9.6660e+03 6.4980e+03
4148.46 9.5940e+00 8.4970e+03 5.5410e+03 3.8650e+03
4670.75 4.4900e+00 3.6480e+03 2.3250e+03 1.6260e+03
4956.05 1.6970e+00 2.4420e+03 1.7790e+03 1.3100e+03
5258.79 4.5430e-01 1.7920e+03 1.5760e+03 1.2010e+03
5580.02 1.4700e-01 1.4990e+03 1.5220e+03 1.2060e+03
5920.87 7.5120e-02 1.2650e+03 1.4700e+03 1.2230e+03
6282.54 4.5890e-02 1.0420e+03 1.3910e+03 1.2070e+03
6666.30 4.1880e-02 9.2820e+02 1.2880e+03 1.1500e+03
7073.50 3.3590e-02 8.0830e+02 1.1660e+03 1.0680e+03
7505.58 2.8510e-02 6.4150e+02 9.8190e+02 9.5050e+02
7964.05 2.6620e-02 5.2300e+02 8.1690e+02 8.1120e+02
8450.53 3.5910e-02 4.8370e+02 6.7980e+02 6.7070e+02
8966.72 6.6300e-02 4.2680e+02 5.4300e+02 5.3520e+02
9514.44 1.1810e-01 3.5160e+02 4.1410e+02 4.0890e+02
10095.62 2.3880e-01 2.9070e+02 3.0920e+02 2.9650e+02
10712.30 2.5800e-01 2.2480e+02 2.1550e+02 1.9950e+02
11366.65 3.9830e-01 1.5250e+02 1.3890e+02 1.2580e+02
12061.10 2.3310e-01 9.4270e+01 8.3650e+01 7.6150e+01
12793.43 2.1180e-01 5.9910e+01 5.3620e+01 4.9300e+01
13528.61 2.7700e-01 4.0820e+01 3.5930e+01 3.2780e+01
14194.74 7.0720e-02 2.6500e+01 2.3940e+01 2.2250e+01
14757.77 2.5410e-01 1.7410e+01 1.5720e+01 1.4570e+01
15240.48 2.6120e-01 1.5160e+01 1.2020e+01 1.0180e+01
15646.99 2.3800e-02 1.8650e+01 9.6760e+00 6.5450e+00
15960.30 5.4850e-02 2.5540e+01 8.5130e+00 4.7410e+00
16187.41 1.8860e-02 2.6210e+01 7.0580e+00 3.6160e+00
16354.17 2.0750e-02 2.4010e+01 6.7100e+00 3.5020e+00
16484.18 6.1840e-02 2.1300e+01 5.7770e+00 2.9800e+00
16593.12 5.8340e-01 1.6690e+01 5.4610e+00 2.9420e+00
16691.99 1.2150e+00 1.3650e+01 5.1020e+00 2.8160e+00
16788.59 1.9200e-01 1.3250e+01 4.7670e+00 2.7490e+00
16888.37 8.2260e-02 1.1950e+01 4.7130e+00 2.7790e+00
16998.79 3.9690e-03 1.0380e+01 4.7220e+00 2.9920e+00
17146.37 1.5830e-03 9.1170e+00 4.4530e+00 2.9060e+00
17415.23 2.4450e-03 7.1130e+00 3.9530e+00 2.7700e+00
17888.12 1.6520e-03 4.6450e+00 3.0600e+00 2.3120e+00
18532.37 2.6480e-04 3.0600e+00 2.3540e+00 1.9700e+00
19260.76 7.9730e-05 1.9380e+00 1.7090e+00 1.5330e+00
20034.10 1.3400e-04 1.1540e+00 1.1700e+00 1.0940e+00
20838.00 5.1600e-05 5.8950e-01 7.8930e-01 9.0750e-01
21647.97 2.2000e-05 3.3300e-01 5.4340e-01 7.2610e-01
22447.94 2.6860e-03 1.9000e-01 3.5530e-01 5.2220e-01
23245.88 2.1380e-03 8.4150e-02 2.1400e-01 4.0990e-01
24052.47 2.4830e-04 4.0400e-02 1.3090e-01 3.1370e-01
24867.72 1.8690e-04 2.2420e-02 8.7210e-02 2.2930e-01
25698.86 4.1150e-04 1.2360e-02 5.5020e-02 1.6380e-01
26587.16 1.0550e-04 4.5080e-03 2.7510e-02 1.1360e-01
27637.54 3.8110e-05 1.7030e-03 1.2890e-02 6.4700e-02
28986.97 5.3720e-07 6.5300e-04 5.6770e-03 2.8440e-02
#TIME: 253.85
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.0790e+05 7.0990e+04 2.9540e+04 1.1510e+04
1919.29 2.3700e+05 9.2000e+04 4.6040e+04 1.6190e+04
2581.60 1.6810e+05 1.2260e+05 5.9330e+04 2.5370e+04
3084.17 1.7620e+04 9.8860e+04 4.0820e+04 2.2150e+04
3472.46 1.8650e+02 4.6930e+04 2.2530e+04 1.3550e+04
3909.64 1.5840e+01 1.4710e+04 9.3250e+03 6.2340e+03
4148.46 8.6460e+00 8.1150e+03 5.3340e+03 3.7040e+03
4670.75 4.5980e+00 3.4970e+03 2.2310e+03 1.5520e+03
4956.05 1.3430e+00 2.3420e+03 1.7080e+03 1.2500e+03
5258.79 4.5010e-01 1.7190e+03 1.5100e+03 1.1480e+03
5580.02 1.3770e-01 1.4340e+03 1.4630e+03 1.1520e+03
5920.87 7.0740e-02 1.2110e+03 1.4120e+03 1.1690e+03
6282.54 4.8910e-02 1.0030e+03 1.3290e+03 1.1550e+03
6666.30 3.9640e-02 8.7870e+02 1.2440e+03 1.1020e+03
7073.50 3.4940e-02 7.8270e+02 1.1100e+03 1.0220e+03
7505.58 2.7540e-02 6.2090e+02 9.3600e+02 9.0910e+02
7964.05 2.6920e-02 5.0890e+02 7.7480e+02 7.7720e+02
8450.53 3.5620e-02 4.6500e+02 6.5010e+02 6.4220e+02
8966.72 6.4220e-02 4.0500e+02 5.2400e+02 5.1290e+02
9514.44 1.0600e-01 3.3620e+02 3.9780e+02 3.9130e+02
10095.62 2.2070e-01 2.7680e+02 2.9700e+02 2.8510e+02
10712.30 2.4540e-01 2.1570e+02 2.0750e+02 1.8990e+02
11366.65 2.7130e-01 1.4700e+02 1.3290e+02 1.2000e+02
12061.10 3.8350e-01 9.0170e+01 8.0360e+01 7.2740e+01
12793.43 3.0950e-01 5.8800e+01 5.1110e+01 4.5990e+01
13528.61 4.1520e-01 3.8680e+01 3.4610e+01 3.1500e+01
14194.74 1.8210e-01 2.4740e+01 2.3060e+01 2.1730e+01
14757.77 5.4300e-02 1.6850e+01 1.5180e+01 1.3870e+01
15240.48 1.1940e-01 1.4610e+01 1.1500e+01 9.8100e+00
15646.99 9.1520e-02 1.8060e+01 9.1810e+00 6.0950e+00
15960.30 1.3950e-01 2.4010e+01 8.3240e+00 4.7470e+00
16187.41 4.9030e-02 2.4660e+01 6.9770e+00 3.6750e+00
16354.17 3.0520e-02 2.3120e+01 6.3540e+00 3.3060e+00
16484.18 6.6550e-02 2.0000e+01 5.7510e+00 3.0380e+00
16593.12 3.1880e-02 1.6380e+01 5.2980e+00 2.9000e+00
16691.99 1.4330e-01 1.3640e+01 5.1030e+00 2.9420e+00
16788.59 6.4340e-03 1.2150e+01 4.9420e+00 2.9900e+00
16888.37 1.2060e-01 1.1140e+01 4.6320e+00 2.8080e+00
16998.79 2.4730e-02 1.0540e+01 4.2750e+00 2.4980e+00
17146.37 2.0940e-03 8.8710e+00 4.1960e+00 2.7180e+00
17415.23 3.0640e-03 6.8320e+00 3.7800e+00 2.6440e+00
17888.12 7.3770e-04 4.5170e+00 2.9230e+00 2.1590e+00
18532.37 7.7870e-04 3.0400e+00 2.2330e+00 1.8020e+00
19260.76 1.9390e-03 1.7630e+00 1.6480e+00 1.5500e+00
20034.10 3.3510e-03 1.0240e+00 1.1120e+00 1.1370e+00
20838.00 3.7950e-03 5.4390e-01 7.4720e-01 8.9560e-01
21647.97 8.0940e-05 3.2910e-01 5.2430e-01 6.8190e-01
22447.94 1.8630e-05 1.9190e-01 3.4620e-01 4.8710e-01
23245.88 3.3130e-04 8.0670e-02 2.0690e-01 3.9250e-01
24052.47 3.5440e-04 4.5270e-02 1.4110e-01 2.7820e-01
24867.72 7.1310e-05 2.1580e-02 9.1600e-02 2.1160e-01
25698.86 3.3760e-04 1.0710e-02 5.0610e-02 1.6020e-01
26587.16 7.6400e-05 5.2430e-03 2.8420e-02 1.0590e-01
27637.54 1.1000e-04 2.2040e-03 1.4070e-02 5.9620e-02
28986.97 8.9290e-06 5.2390e-04 5.1030e-03 2.7680e-02
#TIME: 257.49
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.0830e+05 6.4470e+04 2.7490e+04 1.0510e+04
1919.29 2.2590e+05 9.0390e+04 4.3320e+04 1.5150e+04
2581.60 1.6440e+05 1.1740e+05 5.4900e+04 2.2990e+04
3084.17 1.6210e+04 9.5440e+04 3.9100e+04 2.1180e+04
3472.46 1.8150e+02 4.4980e+04 2.1570e+04 1.2970e+04
3909.64 1.6090e+01 1.4200e+04 8.8550e+03 5.9450e+03
4148.46 9.4380e+00 7.8400e+03 5.0680e+03 3.5250e+03
4670.75 3.6850e+00 3.3670e+03 2.1340e+03 1.4750e+03
4956.05 1.8500e+00 2.2520e+03 1.6360e+03 1.1890e+03
5258.79 4.3830e-01 1.6630e+03 1.4340e+03 1.0970e+03
5580.02 1.3880e-01 1.3820e+03 1.3980e+03 1.1010e+03
5920.87 6.9890e-02 1.1610e+03 1.3540e+03 1.1180e+03
6282.54 4.6570e-02 9.5970e+02 1.2770e+03 1.1050e+03
6666.30 3.9110e-02 8.4420e+02 1.1910e+03 1.0550e+03
7073.50 3.4630e-02 7.4230e+02 1.0710e+03 9.7920e+02
7505.58 2.6690e-02 5.7930e+02 9.1210e+02 8.7130e+02
7964.05 2.7080e-02 4.8820e+02 7.4250e+02 7.4390e+02
8450.53 3.5530e-02 4.4130e+02 6.2740e+02 6.1500e+02
8966.72 6.4410e-02 3.9270e+02 4.9880e+02 4.8990e+02
9514.44 1.2180e-01 3.2070e+02 3.8290e+02 3.7450e+02
10095.62 2.1890e-01 2.6740e+02 2.8420e+02 2.7130e+02
10712.30 2.4600e-01 2.0680e+02 1.9820e+02 1.8230e+02
11366.65 3.1940e-01 1.4050e+02 1.2750e+02 1.1510e+02
12061.10 3.0830e-01 8.6760e+01 7.6950e+01 6.9420e+01
12793.43 3.1810e-01 5.6400e+01 4.9020e+01 4.3920e+01
13528.61 2.2510e-01 3.7820e+01 3.2990e+01 2.9750e+01
14194.74 8.6120e-02 2.4360e+01 2.1990e+01 2.0350e+01
14757.77 7.8080e-02 1.6190e+01 1.4480e+01 1.3280e+01
15240.48 1.9200e-01 1.4610e+01 1.0930e+01 8.7970e+00
15646.99 1.0430e-01 1.7300e+01 8.7530e+00 5.8710e+00
15960.30 2.8450e-01 2.3720e+01 7.5360e+00 4.1150e+00
16187.41 5.5020e-02 2.3760e+01 6.6010e+00 3.4590e+00
16354.17 1.6240e-02 2.2770e+01 5.7550e+00 2.8960e+00
16484.18 1.2210e-01 1.9040e+01 5.5310e+00 2.9470e+00
16593.12 1.2300e-01 1.5340e+01 5.2230e+00 2.8850e+00
16691.99 1.5430e+00 1.1800e+01 4.8230e+00 2.7420e+00
16788.59 6.0210e-01 1.1220e+01 4.6390e+00 2.7860e+00
16888.37 1.4100e-02 1.0850e+01 4.4140e+00 2.6420e+00
16998.79 2.4010e-02 9.7120e+00 4.2370e+00 2.6350e+00
17146.37 4.1120e-03 8.3240e+00 4.0940e+00 2.7030e+00
17415.23 2.0960e-03 6.6940e+00 3.5670e+00 2.4400e+00
17888.12 1.4380e-03 4.2960e+00 2.7870e+00 2.1130e+00
18532.37 1.5500e-03 2.8470e+00 2.1650e+00 1.7650e+00
19260.76 5.7510e-03 1.7560e+00 1.5640e+00 1.4290e+00
20034.10 5.2040e-05 9.6610e-01 1.0660e+00 1.1060e+00
20838.00 2.4390e-05 5.5080e-01 7.1980e-01 8.2810e-01
21647.97 1.1870e-05 3.1690e-01 5.0560e-01 6.4850e-01
22447.94 4.8220e-06 1.6960e-01 3.2680e-01 4.8600e-01
23245.88 2.6850e-05 7.7340e-02 1.9800e-01 3.7650e-01
24052.47 4.1200e-04 4.0520e-02 1.3100e-01 2.7350e-01
24867.72 2.5840e-04 2.5160e-02 8.8400e-02 1.9750e-01
25698.86 1.8880e-04 1.0620e-02 5.4280e-02 1.4750e-01
26587.16 3.3880e-06 4.9090e-03 2.6930e-02 1.0190e-01
27637.54 8.4590e-07 2.0510e-03 1.3190e-02 5.7580e-02
28986.97 1.2050e-06 5.2680e-04 4.9070e-03 2.6490e-02
#TIME: 261.20
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 1.0910e+05 5.7970e+04 2.5410e+04 9.4510e+03
1919.29 2.1000e+05 8.2310e+04 4.8730e+04 1.8030e+04
2581.60 1.6190e+05 1.0690e+05 5.3330e+04 2.2440e+04
3084.17 1.5570e+04 9.1670e+04 3.7290e+04 2.0210e+04
3472.46 1.7830e+02 4.3310e+04 2.0590e+04 1.2280e+04
3909.64 1.3720e+01 1.3660e+04 8.4650e+03 5.6620e+03
4148.46 9.2090e+00 7.5270e+03 4.8590e+03 3.3590e+03
4670.75 3.7090e+00 3.2350e+03 2.0360e+03 1.4120e+03
4956.05 1.2000e+00 2.1430e+03 1.5760e+03 1.1450e+03
5258.79 3.7380e-01 1.5860e+03 1.3880e+03 1.0440e+03
5580.02 1.4780e-01 1.3280e+03 1.3370e+03 1.0520e+03
5920.87 6.6120e-02 1.1100e+03 1.3030e+03 1.0690e+03
6282.54 4.3990e-02 9.1980e+02 1.2240e+03 1.0570e+03
6666.30 4.0200e-02 8.1840e+02 1.1330e+03 1.0090e+03
7073.50 3.1960e-02 7.1070e+02 1.0270e+03 9.3740e+02
7505.58 2.6760e-02 5.6640e+02 8.6310e+02 8.3420e+02
7964.05 2.5870e-02 4.6460e+02 7.1510e+02 7.1210e+02
8450.53 3.3140e-02 4.2750e+02 5.9640e+02 5.8910e+02
8966.72 5.7990e-02 3.7410e+02 4.8010e+02 4.6940e+02
9514.44 1.2360e-01 3.0900e+02 3.6550e+02 3.5850e+02
10095.62 1.7490e-01 2.5660e+02 2.7220e+02 2.5960e+02
