#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
6.482466e+04 5.109127e+03 5.629833e+01 9.141914e-01 8.580858e-02 1.552805e-22 6.419142e-66 4.933993e-142 2.920792e-247 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 6.389334e+03 6.879948e+01 8.720674e-07 9.999991e-01 3.603408e-08 4.477608e-31 7.547968e-76 1.874199e-140 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 5.391521e+03 4.277263e+01 2.572311e-04 9.997428e-01 5.998457e-13 2.691199e-43 1.507720e-99 4.458312e-179 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 6.443953e+03 4.466583e+01 5.573767e-07 9.999994e-01 5.704915e-08 1.144262e-30 3.190162e-75 1.337704e-139 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 6.465034e+03 3.725352e+01 4.133856e-07 9.999995e-01 8.503933e-08 2.858266e-30 1.586613e-74 1.543306e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 6.520037e+03 2.556291e+01 2.988505e-07 9.999996e-01 1.126436e-07 4.758619e-30 3.068964e-74 3.241378e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 7.593221e+03 2.334121e+01 7.739514e-05 9.999226e-01 3.372620e-12 1.547903e-41 2.197570e-96 3.570345e-174 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 6.521534e+03 2.532863e+01 2.953756e-07 9.999996e-01 1.132948e-07 4.826588e-30 3.144507e-74 3.352600e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 6.523662e+03 2.500082e+01 2.923528e-07 9.999996e-01 1.152941e-07 4.988233e-30 3.294116e-74 3.570587e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 6.527490e+03 2.442514e+01 2.838322e-07 9.999996e-01 1.179640e-07 5.245507e-30 3.574849e-74 4.011974e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 7.785237e+03 1.646306e+01 3.525299e-05 9.999647e-01 1.084708e-11 2.466015e-40 3.372762e-94 9.321705e-171 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 6.634528e+03 1.652692e+01 9.469020e-08 9.999993e-01 6.451323e-07 3.159290e-28 6.840703e-71 5.999996e-133 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.740360e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
4.386064e+02 2.072825e+04 2.546863e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 2.074010e+04 5.068190e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 2.074848e+04 3.931784e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 2.074278e+04 3.434450e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 2.071124e+04 2.696049e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 2.071751e+04 2.756452e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 2.073935e+04 2.757411e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 2.075315e+04 2.765538e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 2.077732e+04 2.785900e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 2.081335e+04 2.834369e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 2.084055e+04 2.911790e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 2.086439e+04 2.920814e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 2.090338e+04 2.857060e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 2.093743e+04 2.829685e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 2.099569e+04 2.822341e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 2.103118e+04 2.792095e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 2.105569e+04 2.762225e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 2.108313e+04 2.695319e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 2.111624e+04 2.548268e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 2.112377e+04 2.397006e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 2.111390e+04 2.285889e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 2.106069e+04 2.200723e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 2.097578e+04 2.089053e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 2.084224e+04 1.908531e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 2.063929e+04 1.692211e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 2.040350e+04 1.488138e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 2.013995e+04 1.284462e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 1.986010e+04 1.068705e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 1.958236e+04 9.706259e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 1.931429e+04 9.807635e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 1.903242e+04 9.409186e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 1.874570e+04 8.053314e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 1.846255e+04 6.804277e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 1.815973e+04 6.098068e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 1.783247e+04 5.529021e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 1.747174e+04 5.016299e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 1.706367e+04 4.678384e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 1.659949e+04 4.343651e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 1.608620e+04 3.841811e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 1.551295e+04 3.415297e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 1.485425e+04 3.130045e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 1.406310e+04 2.720708e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 1.311803e+04 2.165599e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 1.207128e+04 1.756881e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 1.104761e+04 1.502343e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 1.020404e+04 1.205396e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 9.534360e+03 8.843217e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 8.989606e+03 6.326134e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 8.542858e+03 4.304396e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 8.200395e+03 2.998996e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 7.954957e+03 2.403615e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 7.758735e+03 2.296898e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 7.577884e+03 2.622136e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 7.402128e+03 3.624168e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 7.239810e+03 4.032520e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 7.117572e+03 4.079051e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 7.012686e+03 3.663927e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 6.925235e+03 3.169595e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 6.862531e+03 2.834124e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 6.814853e+03 2.572985e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 6.762436e+03 2.404702e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 6.726942e+03 2.277864e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 6.678703e+03 2.503780e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 6.604157e+03 2.410711e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 6.499311e+03 1.300028e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 6.379990e+03 8.722030e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 6.226455e+03 6.264747e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 6.059290e+03 4.317903e+07 9.995853e-01 4.147216e-04 3.849467e-24 2.892417e-63 9.251481e-130 8.762322e-221 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 5.905262e+03 2.962420e+07 9.997939e-01 2.061219e-04 3.732107e-25 1.842086e-65 7.601173e-134 2.300896e-227 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 5.777313e+03 2.190062e+07 9.999033e-01 9.667681e-05 3.294028e-26 1.062275e-67 5.749931e-138 5.808405e-234 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 5.659022e+03 1.573552e+07 9.999484e-01 5.161272e-05 4.122864e-27 1.192246e-69 1.369160e-141 8.461102e-240 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 5.547923e+03 1.105529e+07 9.999700e-01 2.999910e-05 6.371117e-28 1.983063e-71 6.244538e-145 3.303698e-245 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 5.462931e+03 7.909194e+06 9.999799e-01 2.014124e-05 1.518383e-28 8.073492e-73 1.419235e-147 1.623197e-249 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 5.369649e+03 5.911977e+06 9.999880e-01 1.199091e-05 2.662160e-29 1.832193e-74 1.221462e-150 1.845615e-254 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 5.292379e+03 4.585753e+06 9.999926e-01 7.418644e-06 5.386139e-30 5.812965e-76 1.987790e-153 5.934915e-259 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 5.201514e+03 3.600040e+06 9.999962e-01 3.834731e-06 6.525399e-31 6.652517e-78 5.444894e-157 1.201267e-264 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 5.115762e+03 2.852914e+06 9.999980e-01 1.984207e-06 8.052616e-32 7.999984e-80 1.644734e-160 2.842100e-270 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 5.015432e+03 2.052284e+06 9.999989e-01 1.066666e-06 1.023808e-32 9.238085e-82 4.057139e-164 4.380948e-276 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 4.903791e+03 1.197908e+06 9.999995e-01 5.143719e-07 7.881993e-34 3.161874e-84 8.956122e-169 1.193645e-283 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 4.766546e+03 6.184891e+05 9.999998e-01 2.201298e-07 3.863636e-35 3.883116e-87 2.746753e-174 1.279220e-292 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 4.628565e+03 2.944763e+05 9.999999e-01 9.343065e-08 1.715328e-36 3.576642e-90 4.549878e-180 4.720194e-302 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 4.500632e+03 1.524838e+05 1.000000e+00 3.920635e-08 7.936508e-38 3.925926e-93 1.148148e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 4.402728e+03 8.821695e+04 1.000000e+00 1.875000e-08 5.955357e-39 1.258929e-95 2.223214e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 4.324987e+03 6.010649e+04 1.000000e+00 9.657360e-09 6.307107e-40 9.467005e-98 2.385787e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 4.245214e+03 4.090488e+04 1.000000e+00 3.884007e-09 3.286467e-41 1.724077e-100 2.091388e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 4.178013e+03 2.687054e+04 1.000000e+00 2.361257e-09 5.392670e-42 3.010471e-102 9.554974e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 4.121270e+03 1.755134e+04 1.000000e+00 1.674603e-09 1.384921e-42 1.281746e-103 2.067460e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 4.075797e+03 1.131475e+04 1.000000e+00 1.152439e-09 3.237805e-43 4.451220e-105 3.085366e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 3.986287e+03 7.125072e+03 1.000000e+00 4.281818e-10 1.245455e-44 4.081818e-108 7.254545e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 3.919890e+03 4.679572e+03 1.000000e+00 2.305630e-10 1.461126e-45 3.672922e-110 1.017426e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.830628e+03 3.015987e+03 1.000000e+00 7.470588e-11 3.862745e-47 1.598039e-113 6.588235e-224 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 3.866116e+03 2.260759e+03 1.000000e+00 2.211429e-10 6.800000e-46 3.771429e-111 7.085714e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 3.827306e+03 1.544187e+03 1.000000e+00 1.618257e-10 1.991701e-46 2.182573e-112 2.800830e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 3.784131e+03 1.053132e+03 1.000000e+00 1.132530e-10 5.108434e-47 9.698795e-114 6.927711e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 3.799116e+03 7.734158e+02 1.000000e+00 1.982609e-10 1.956522e-46 1.043478e-112 3.104348e-223 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 3.738536e+03 5.150773e+02 1.000000e+00 9.974811e-11 1.889169e-47 6.372796e-115 2.216625e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 3.791548e+03 4.010106e+02 1.000000e+00 3.290909e-10 4.690909e-46 3.109091e-112 9.000000e-223 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 3.902050e+03 3.255135e+02 1.000000e+00 2.585937e-09 1.471354e-43 2.557292e-107 3.333333e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 4.109804e+03 2.452256e+02 9.999999e-01 5.186567e-08 6.417910e-40 3.805970e-100 1.085821e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 7.961598e+03 2.784141e+02 1.268419e-06 9.999987e-01 5.947361e-08 3.373680e-30 1.199998e-73 2.347365e-136 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 5.646403e+03 1.931334e+02 2.407349e-05 9.999759e-01 1.836993e-10 1.199971e-36 3.414733e-86 7.629446e-157 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 5.017849e+03 9.112823e+01 9.774972e-01 2.250280e-02 4.470013e-24 7.993076e-69 6.526830e-147 1.232054e-254 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 5.075289e+03 6.717501e+01 9.469173e-01 5.308267e-02 4.285319e-23 5.612386e-67 8.169754e-144 5.916505e-250 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 7.564149e+03 5.050048e+01 8.776449e-01 1.223551e-01 4.213431e-22 4.434223e-65 1.344986e-140 4.563017e-245 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 7.571134e+03 3.924850e+01 5.106888e-01 4.893112e-01 4.940618e-20 8.218527e-61 5.011876e-133 3.016627e-233 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 6.443730e+03 4.863061e+01 6.024092e-07 9.999993e-01 5.271081e-08 9.819271e-31 2.542167e-75 9.969873e-140 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 6.466040e+03 4.005721e+01 4.432232e-07 9.999995e-01 7.985344e-08 2.520145e-30 1.322344e-74 1.223443e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 6.489482e+03 3.340548e+01 3.785086e-07 9.999995e-01 9.078943e-08 3.192981e-30 1.793859e-74 1.714911e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 6.546474e+03 2.292316e+01 2.647435e-07 9.999996e-01 1.288461e-07 6.314100e-30 4.826921e-74 6.147433e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 7.603654e+03 2.136391e+01 5.987063e-05 9.999401e-01 4.980834e-12 3.980894e-41 1.257786e-95 5.616016e-173 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 6.547965e+03 2.271316e+01 2.599999e-07 9.999996e-01 1.309677e-07 6.516126e-30 5.141933e-74 6.774191e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 6.550072e+03 2.241935e+01 2.549019e-07 9.999996e-01 1.339869e-07 6.928102e-30 5.692808e-74 7.908494e-138 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 6.553835e+03 2.190340e+01 2.463086e-07 9.999996e-01 1.416107e-07 7.852346e-30 7.046977e-74 1.087248e-137 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 8.713287e+03 1.527486e+01 1.320737e-05 9.999868e-01 6.282936e-11 2.037709e-38 1.556583e-90 7.669710e-165 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 6.867416e+03 1.511818e+01 1.712847e-08 9.999856e-01 1.435623e-05 7.791967e-25 2.128682e-64 1.871260e-122 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.804802e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ne0 ne1 ne2 ne3 ne4 ne5 ne6 ne7 ne8
4.386064e+02 2.010852e+04 2.235561e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 2.010549e+04 4.487485e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 2.010992e+04 3.471458e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
