#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8
5.414644e+03 2.156927e+03 7.827854e+04 4.909639e-01 5.090361e-01 2.078313e-19 3.795181e-72 1.234940e-165 4.799197e-303 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 2.146280e+03 6.561368e+04 5.011038e-01 4.988962e-01 1.545254e-19 1.357616e-72 1.258278e-166 7.858720e-305 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 2.143682e+03 5.877208e+04 4.861279e-01 5.138721e-01 1.592280e-19 1.254524e-72 9.107358e-167 3.896261e-305 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 2.135453e+03 5.492943e+04 5.106918e-01 4.893082e-01 1.140881e-19 4.805031e-73 1.237736e-167 1.213836e-306 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 2.118235e+03 5.161482e+04 5.751295e-01 4.248705e-01 5.336788e-20 6.152850e-74 1.955959e-169 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 2.104909e+03 4.778136e+04 6.496552e-01 3.503448e-01 2.096552e-20 5.048276e-75 1.275862e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 2.083052e+03 4.614436e+04 7.159420e-01 2.840580e-01 8.391304e-21 4.855072e-76 1.242029e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 2.056749e+03 4.633885e+04 7.940741e-01 2.059259e-01 2.474074e-21 2.400000e-77 3.600000e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 2.032304e+03 4.497779e+04 8.602151e-01 1.397849e-01 6.130637e-22 7.639223e-79 4.365270e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 2.006809e+03 4.111154e+04 9.020129e-01 9.798709e-02 1.659704e-22 2.848462e-80 6.570452e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 1.974284e+03 3.484560e+04 9.390126e-01 6.098742e-02 2.879961e-23 3.291384e-82 9.390126e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 1.928599e+03 2.547149e+04 9.649926e-01 3.500740e-02 3.335212e-24 1.151652e-84 1.060083e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 1.869692e+03 1.478655e+04 9.828599e-01 1.714012e-02 1.875824e-25 5.082105e-88 1.540213e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 1.805407e+03 6.692674e+03 9.924281e-01 7.571945e-03 5.793065e-27 3.557761e-92 4.259951e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 1.855213e+03 6.311160e+03 9.733303e-01 2.666971e-02 2.894917e-25 3.328015e-88 1.565990e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 1.923332e+03 4.859733e+03 8.603667e-01 1.396333e-01 4.936530e-23 4.546309e-83 7.428303e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 2.017765e+03 3.451739e+03 4.051896e-01 5.948104e-01 1.566866e-20 5.419162e-77 3.453094e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 2.110739e+03 2.960196e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 2.152530e+03 3.038182e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 2.183826e+03 3.634302e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 2.191825e+03 4.535300e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 2.234445e+03 6.297542e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.280375e+03 8.585380e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 2.336641e+03 1.126808e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 2.400280e+03 1.445020e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 2.454312e+03 1.743957e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 2.520178e+03 2.142330e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 2.600454e+03 2.615477e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 2.764511e+03 3.242202e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 2.645892e+03 2.944589e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 2.774590e+03 3.332810e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 3.261217e+03 2.136012e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 3.607050e+03 1.461405e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 3.701126e+03 1.099977e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 3.666072e+03 7.578028e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 3.394192e+03 4.918039e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.384466e+03 3.747440e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.464009e+03 2.780890e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 3.510796e+03 2.044810e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 3.543522e+03 1.558277e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.568867e+03 1.275625e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.590520e+03 1.110793e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.611435e+03 1.016285e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.633958e+03 9.717447e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.667830e+03 8.770844e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 3.710970e+03 6.453545e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.748517e+03 4.045402e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.897860e+03 2.526412e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 5.688917e+03 1.464287e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 7.183270e+03 1.358919e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 7.021776e+03 9.469053e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 7.033510e+03 6.839680e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 8.079901e+03 4.671590e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 7.137572e+03 2.996821e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 5.979749e+03 1.335444e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 6.317778e+03 1.042524e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 8.230068e+03 9.126335e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 8.061823e+03 6.303400e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 5.673044e+03 5.453623e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 1.016618e+04 2.942065e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 9.779052e+03 2.033172e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 8.391043e+03 1.356366e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 8.787230e+03 9.821368e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 8.958454e+03 6.797781e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 9.145013e+03 4.723738e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 9.069889e+03 3.497454e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 8.457835e+03 2.912163e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 8.630208e+03 2.100757e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 8.885403e+03 1.527283e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 9.137171e+03 1.128275e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 9.368839e+03 8.492718e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 9.532072e+03 6.593495e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 9.526774e+03 5.247124e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 8.979416e+03 4.556183e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 8.447250e+03 4.280970e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 8.552431e+03 3.110409e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 8.540863e+03 3.160782e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 8.558863e+03 3.083103e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 8.568080e+03 3.044803e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 8.584864e+03 2.977318e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 8.863372e+03 2.143909e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 8.910352e+03 2.042221e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.917850e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8
4.386064e+02 2.015222e+03 8.555345e+04 9.405887e-01 5.941132e-02 7.201043e-23 1.314217e-80 5.202563e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 2.005288e+03 1.154447e+05 9.603004e-01 3.969957e-02 2.741416e-23 2.194206e-81 2.784335e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 2.010041e+03 9.537763e+04 9.576018e-01 4.239817e-02 2.754840e-23 1.616820e-81 1.117202e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 2.003947e+03 8.567611e+04 9.562515e-01 4.374851e-02 2.701410e-23 1.290940e-81 6.024384e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 2.008380e+03 7.412490e+04 9.513070e-01 4.869298e-02 3.218862e-23 1.527422e-81 6.488980e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 2.015202e+03 6.553747e+04 9.577776e-01 4.222245e-02 1.775148e-23 2.998696e-82 2.306689e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 1.999386e+03 7.778420e+04 9.500902e-01 4.990980e-02 3.688114e-23 2.285027e-81 1.523351e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 2.003406e+03 6.870784e+04 9.559044e-01 4.409559e-02 2.149785e-23 5.139486e-82 7.049295e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 2.002042e+03 7.414138e+04 9.528068e-01 4.719324e-02 2.921013e-23 1.212121e-81 4.162941e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 2.005761e+03 6.787359e+04 9.563431e-01 4.365691e-02 2.054443e-23 4.499230e-82 5.341551e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 2.012543e+03 6.704759e+04 9.540076e-01 4.599244e-02 2.403318e-23 6.380383e-82 1.024765e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 2.032295e+03 7.303863e+04 9.423992e-01 5.760085e-02 5.443016e-23 5.161177e-81 6.552757e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 2.046402e+03 9.181529e+04 9.128631e-01 8.713693e-02 2.746888e-22 3.623790e-79 3.430152e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 2.061247e+03 1.041582e+05 8.829405e-01 1.170595e-01 8.509788e-22 6.711946e-78 1.166600e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 2.087773e+03 1.149964e+05 8.461948e-01 1.538052e-01 2.432145e-21 1.000532e-76 2.538584e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 2.092641e+03 1.121322e+05 8.138712e-01 1.861288e-01 4.677990e-21 4.720453e-76 4.939844e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 2.129201e+03 1.116026e+05 7.633588e-01 2.366412e-01 1.125954e-20 4.017176e-75 3.110687e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 2.135776e+03 1.165957e+05 6.773779e-01 3.226221e-01 3.984576e-20 9.961440e-74 1.735219e-168 1.336761e-307 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 2.159620e+03 1.185685e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 2.190541e+03 1.175285e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 2.245802e+03 1.297772e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 2.262981e+03 1.336279e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 2.263363e+03 1.281549e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 2.257201e+03 1.187560e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 2.248877e+03 1.056089e+05 2.366255e-01 7.633745e-01 4.794239e-18 2.757202e-68 9.794239e-158 1.839506e-289 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 2.241833e+03 9.474007e+04 2.690909e-01 7.309091e-01 2.818182e-18 5.490909e-69 3.290909e-159 4.963636e-292 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 2.221521e+03 9.151518e+04 3.333333e-01 6.666667e-01 1.296970e-18 6.242424e-70 4.000000e-161 2.621212e-295 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 2.194385e+03 9.282331e+04 4.175532e-01 5.824468e-01 5.398936e-19 5.997340e-71 3.789894e-163 9.853723e-299 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 2.172938e+03 1.005859e+05 5.134503e-01 4.865497e-01 2.175439e-19 6.128655e-72 4.584795e-165 6.269006e-302 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 2.160887e+03 1.137229e+05 5.915354e-01 4.084646e-01 1.072835e-19 1.171260e-72 2.106299e-166 4.153543e-304 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 2.151236e+03 1.146041e+05 6.320501e-01 3.679499e-01 6.786034e-20 3.724261e-73 2.238138e-167 9.579230e-306 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 2.141307e+03 9.742462e+04 6.317757e-01 3.682243e-01 5.691589e-20 1.859813e-73 4.495327e-168 5.056075e-307 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 2.130681e+03 7.894977e+04 5.936214e-01 4.063786e-01 6.965021e-20 2.283951e-73 4.866255e-168 4.238683e-307 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 2.128428e+03 6.582362e+04 5.677492e-01 4.322508e-01 7.558791e-20 2.150056e-73 3.303471e-168 1.690929e-307 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 2.127303e+03 5.587318e+04 5.559656e-01 4.440344e-01 7.183272e-20 1.488315e-73 1.254613e-168 2.595326e-308 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 2.118941e+03 4.874530e+04 5.658602e-01 4.341398e-01 5.524194e-20 6.196237e-74 1.814516e-169 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 2.107704e+03 4.515985e+04 6.016830e-01 3.983170e-01 3.422160e-20 1.612903e-74 1.152875e-170 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 2.097067e+03 4.361344e+04 6.416185e-01 3.583815e-01 2.066474e-20 4.277457e-75 8.005780e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 2.078146e+03 4.099480e+04 7.030769e-01 2.969231e-01 8.907692e-21 4.692308e-76 9.661538e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 2.060585e+03 3.992178e+04 7.625202e-01 2.374798e-01 3.586430e-21 4.717286e-77 1.058158e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 2.037698e+03 4.053937e+04 8.264463e-01 1.735537e-01 1.181818e-21 3.173554e-78 5.785124e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 2.011488e+03 3.933612e+04 8.850349e-01 1.149651e-01 2.717683e-22 8.582156e-80 5.131414e-181 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 1.984836e+03 3.530150e+04 9.287532e-01 7.124682e-02 4.834606e-23 1.153520e-81 1.064461e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 1.950726e+03 2.991560e+04 9.532811e-01 4.671888e-02 1.015393e-23 2.133405e-83 3.780718e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 1.904258e+03 2.125518e+04 9.745363e-01 2.546369e-02 9.823955e-25 4.676202e-86 1.670072e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 1.847066e+03 1.151485e+04 9.887100e-01 1.129000e-02 3.801189e-26 7.615739e-90 3.206627e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 1.814897e+03 6.689286e+03 9.903315e-01 9.668454e-03 1.249984e-26 2.178990e-91 1.370024e-204 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 1.870425e+03 6.109085e+03 9.613428e-01 3.865717e-02 9.181078e-25 4.857579e-87 2.520346e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 1.941415e+03 4.471325e+03 7.962284e-01 2.037716e-01 1.744369e-22 8.538502e-82 1.885804e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
