#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
16354.17 2.22e-12 1.07e-04 1.00e+00 5.52e-19 3.43e-38 
16484.18 3.08e-12 1.42e-04 1.00e+00 1.14e-19 5.18e-38 
16593.12 4.23e-12 1.92e-04 1.00e+00 2.19e-20 7.54e-38 
16691.99 5.04e-12 2.33e-04 1.00e+00 5.20e-21 1.02e-37 
16788.59 7.43e-12 3.20e-04 1.00e+00 1.07e-21 1.33e-37 
16888.37 6.77e-12 3.13e-04 1.00e+00 6.93e-22 1.76e-37 
16998.79 9.55e-12 4.08e-04 1.00e+00 1.41e-22 2.43e-37 
17146.37 1.46e-11 5.90e-04 9.99e-01 2.50e-23 3.62e-37 
17415.23 2.72e-11 9.62e-04 9.99e-01 1.46e-24 6.42e-37 
17888.12 7.69e-11 2.32e-03 9.98e-01 1.26e-26 1.71e-36 
18532.37 3.44e-10 7.35e-03 9.93e-01 3.86e-28 3.92e-36 
19260.76 9.35e-10 1.81e-02 9.82e-01 7.76e-28 6.43e-36 
20034.10 2.37e-09 4.35e-02 9.57e-01 1.45e-27 8.90e-36 
20838.00 4.66e-09 8.69e-02 9.13e-01 2.84e-27 1.22e-35 
21647.97 5.16e-09 9.05e-02 9.10e-01 5.18e-27 1.65e-35 
22447.94 1.22e-08 2.34e-01 7.66e-01 9.92e-27 2.47e-35 
23245.88 1.49e-08 3.07e-01 6.93e-01 2.34e-26 4.02e-35 
24052.47 2.56e-08 4.64e-01 5.36e-01 4.49e-26 6.71e-35 
24867.72 3.31e-08 5.90e-01 4.10e-01 9.20e-26 1.14e-34 
25698.86 4.66e-08 7.37e-01 2.63e-01 1.66e-25 2.00e-34 
26587.16 4.76e-08 8.03e-01 1.97e-01 5.12e-25 3.79e-34 
27637.54 4.85e-08 8.73e-01 1.27e-01 1.43e-24 7.67e-34 
28986.97 4.33e-08 9.27e-01 7.28e-02 4.10e-24 1.43e-33 
#TIME: 5.51 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 2.52e-20 2.04e-12 7.14e-05 3.24e-01 6.76e-01 
999.11 1.79e-21 1.66e-13 7.12e-06 1.02e-01 8.98e-01 
1267.34 1.94e-22 1.81e-14 8.29e-07 3.09e-02 9.69e-01 
1514.05 4.28e-23 3.95e-15 1.85e-07 1.32e-02 9.87e-01 
1808.80 8.70e-24 8.86e-16 4.70e-08 6.28e-03 9.94e-01 
1919.29 2.07e-24 2.09e-16 1.13e-08 2.68e-03 9.97e-01 
2160.92 6.92e-25 7.59e-17 4.52e-09 1.63e-03 9.98e-01 
2292.92 2.90e-25 2.74e-17 1.59e-09 8.33e-04 9.99e-01 
2432.98 6.62e-26 7.16e-18 4.69e-10 4.18e-04 1.00e+00 
2581.60 4.76e-26 5.47e-18 3.83e-10 3.79e-04 1.00e+00 
2739.29 3.48e-26 4.23e-18 3.14e-10 3.45e-04 1.00e+00 
2906.62 2.77e-26 3.52e-18 2.75e-10 3.23e-04 1.00e+00 
3084.17 2.19e-26 2.99e-18 2.51e-10 3.13e-04 1.00e+00 
3272.56 1.68e-26 2.48e-18 2.29e-10 3.00e-04 1.00e+00 
3472.46 1.53e-26 2.42e-18 2.41e-10 3.11e-04 1.00e+00 
3684.57 1.42e-26 2.44e-18 2.64e-10 3.31e-04 1.00e+00 
3909.64 1.18e-26 2.29e-18 2.82e-10 3.45e-04 1.00e+00 
4148.46 1.24e-26 2.54e-18 3.27e-10 3.71e-04 1.00e+00 
4401.86 2.06e-26 4.01e-18 4.89e-10 4.58e-04 1.00e+00 
4670.75 3.24e-26 6.22e-18 7.46e-10 5.82e-04 9.99e-01 
4956.05 3.06e-26 6.62e-18 8.78e-10 6.55e-04 9.99e-01 
5258.79 2.91e-26 6.98e-18 1.02e-09 7.22e-04 9.99e-01 
5580.02 3.74e-26 9.46e-18 1.44e-09 8.88e-04 9.99e-01 
5920.87 4.76e-26 1.29e-17 2.08e-09 1.11e-03 9.99e-01 
6282.54 7.91e-26 2.24e-17 3.70e-09 1.55e-03 9.98e-01 
6666.30 1.46e-25 4.30e-17 7.22e-09 2.30e-03 9.98e-01 
7073.50 3.39e-25 1.03e-16 1.74e-08 3.78e-03 9.96e-01 
7505.58 8.21e-25 2.70e-16 4.69e-08 6.64e-03 9.93e-01 
7964.05 3.16e-24 1.08e-15 1.87e-07 1.42e-02 9.86e-01 
8450.53 2.45e-23 8.10e-15 1.26e-06 4.02e-02 9.60e-01 
8966.72 2.20e-22 7.38e-14 1.06e-05 1.29e-01 8.71e-01 
9514.44 3.61e-21 1.22e-12 1.54e-04 4.74e-01 5.26e-01 
10095.62 6.15e-20 2.04e-11 2.06e-03 9.19e-01 7.93e-02 
10712.30 1.27e-18 4.06e-10 2.88e-02 9.68e-01 2.92e-03 
11366.65 3.32e-17 1.13e-08 5.07e-01 4.93e-01 1.19e-05 
12061.10 1.02e-16 3.89e-08 9.88e-01 1.24e-02 8.82e-10 
12793.43 2.17e-16 8.65e-08 1.00e+00 9.08e-05 1.09e-14 
13528.61 5.54e-16 2.29e-07 1.00e+00 2.86e-07 1.10e-20 
14194.74 1.64e-15 6.44e-07 1.00e+00 9.97e-10 2.03e-26 
14757.77 3.94e-15 1.44e-06 1.00e+00 1.17e-11 4.24e-31 
15240.48 1.18e-14 3.36e-06 1.00e+00 2.69e-13 5.57e-35 
15646.99 5.15e-14 8.99e-06 1.00e+00 6.88e-15 1.54e-38 
15960.30 3.16e-13 2.83e-05 1.00e+00 1.32e-16 1.68e-38 
16187.41 9.44e-13 5.98e-05 1.00e+00 5.85e-18 2.41e-38 
16354.17 2.02e-12 1.03e-04 1.00e+00 5.07e-19 3.64e-38 
16484.18 3.00e-12 1.44e-04 1.00e+00 8.10e-20 5.51e-38 
16593.12 3.98e-12 1.88e-04 1.00e+00 1.25e-20 8.02e-38 
16691.99 3.97e-12 2.00e-04 1.00e+00 5.48e-21 1.09e-37 
16788.59 6.13e-12 2.87e-04 1.00e+00 1.23e-21 1.42e-37 
16888.37 6.50e-12 3.07e-04 1.00e+00 6.66e-22 1.87e-37 
16998.79 8.88e-12 3.98e-04 1.00e+00 1.05e-22 2.59e-37 
17146.37 1.44e-11 5.87e-04 9.99e-01 1.31e-23 3.85e-37 
17415.23 2.30e-11 8.85e-04 9.99e-01 1.13e-24 6.83e-37 
17888.12 5.72e-11 1.91e-03 9.98e-01 1.15e-26 1.82e-36 
18532.37 3.11e-10 7.02e-03 9.93e-01 4.28e-28 4.17e-36 
19260.76 8.16e-10 1.66e-02 9.83e-01 8.80e-28 6.84e-36 
20034.10 1.78e-09 3.30e-02 9.67e-01 1.57e-27 9.47e-36 
20838.00 3.21e-09 7.16e-02 9.28e-01 3.57e-27 1.30e-35 
21647.97 8.07e-09 1.29e-01 8.71e-01 4.28e-27 1.75e-35 
22447.94 9.46e-09 2.01e-01 7.99e-01 1.19e-26 2.63e-35 
23245.88 1.56e-08 3.20e-01 6.80e-01 2.23e-26 4.27e-35 
24052.47 2.01e-08 4.26e-01 5.74e-01 5.09e-26 7.14e-35 
24867.72 2.30e-08 4.03e-01 5.97e-01 1.24e-25 1.21e-34 
25698.86 3.88e-08 6.76e-01 3.24e-01 2.31e-25 2.13e-34 
26587.16 4.35e-08 7.92e-01 2.08e-01 4.93e-25 4.03e-34 
27637.54 2.61e-08 2.41e-01 7.59e-01 3.63e-24 8.16e-34 
28986.97 4.16e-08 9.15e-01 8.47e-02 4.39e-24 1.52e-33 
#TIME: 5.62 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 1.69e-20 1.47e-12 5.64e-05 2.87e-01 7.13e-01 
999.11 1.53e-21 1.48e-13 6.58e-06 9.83e-02 9.02e-01 
1267.34 1.76e-22 1.71e-14 8.08e-07 3.05e-02 9.69e-01 
1514.05 4.09e-23 3.88e-15 1.88e-07 1.33e-02 9.87e-01 
1808.80 9.18e-24 9.43e-16 5.09e-08 6.47e-03 9.94e-01 
1919.29 2.44e-24 2.43e-16 1.33e-08 2.88e-03 9.97e-01 
2160.92 9.08e-25 9.51e-17 5.61e-09 1.76e-03 9.98e-01 
2292.92 3.36e-25 3.41e-17 2.09e-09 9.99e-04 9.99e-01 
2432.98 7.64e-26 8.36e-18 5.60e-10 4.58e-04 1.00e+00 
2581.60 5.38e-26 6.30e-18 4.51e-10 4.14e-04 1.00e+00 
2739.29 4.06e-26 5.02e-18 3.81e-10 3.83e-04 1.00e+00 
2906.62 3.17e-26 4.14e-18 3.32e-10 3.61e-04 1.00e+00 
3084.17 2.48e-26 3.48e-18 3.02e-10 3.47e-04 1.00e+00 
3272.56 1.91e-26 2.92e-18 2.77e-10 3.36e-04 1.00e+00 
3472.46 1.75e-26 2.88e-18 2.96e-10 3.51e-04 1.00e+00 
3684.57 1.66e-26 2.94e-18 3.28e-10 3.75e-04 1.00e+00 
3909.64 1.39e-26 2.80e-18 3.54e-10 3.94e-04 1.00e+00 
4148.46 1.44e-26 3.03e-18 4.01e-10 4.16e-04 1.00e+00 
4401.86 2.50e-26 4.99e-18 6.23e-10 5.25e-04 9.99e-01 
4670.75 3.73e-26 7.50e-18 9.31e-10 6.65e-04 9.99e-01 
4956.05 3.68e-26 8.23e-18 1.12e-09 7.53e-04 9.99e-01 
5258.79 3.40e-26 8.48e-18 1.28e-09 8.24e-04 9.99e-01 
5580.02 4.32e-26 1.15e-17 1.81e-09 1.02e-03 9.99e-01 
5920.87 6.30e-26 1.76e-17 2.89e-09 1.34e-03 9.99e-01 
6282.54 1.01e-25 2.95e-17 4.98e-09 1.84e-03 9.98e-01 
6666.30 1.81e-25 5.60e-17 9.74e-09 2.74e-03 9.97e-01 
7073.50 4.23e-25 1.35e-16 2.35e-08 4.51e-03 9.95e-01 
7505.58 1.12e-24 3.78e-16 6.69e-08 8.09e-03 9.92e-01 
7964.05 4.43e-24 1.56e-15 2.73e-07 1.75e-02 9.82e-01 
8450.53 3.12e-23 1.11e-14 1.81e-06 4.98e-02 9.50e-01 
8966.72 3.30e-22 1.14e-13 1.64e-05 1.61e-01 8.39e-01 
9514.44 4.96e-21 1.74e-12 2.21e-04 5.47e-01 4.53e-01 
10095.62 7.52e-20 2.62e-11 2.69e-03 9.39e-01 5.80e-02 
10712.30 1.57e-18 5.27e-10 3.73e-02 9.61e-01 2.00e-03 
11366.65 3.75e-17 1.33e-08 5.90e-01 4.10e-01 6.32e-06 
12061.10 1.00e-16 3.99e-08 9.91e-01 8.73e-03 3.85e-10 
12793.43 2.22e-16 9.08e-08 1.00e+00 5.78e-05 3.18e-15 
13528.61 5.48e-16 2.37e-07 1.00e+00 1.93e-07 6.71e-21 
14194.74 1.68e-15 6.77e-07 1.00e+00 6.53e-10 4.57e-27 
14757.77 3.86e-15 1.47e-06 1.00e+00 9.22e-12 2.57e-31 
15240.48 1.17e-14 3.45e-06 1.00e+00 1.84e-13 3.01e-35 
15646.99 4.93e-14 9.02e-06 1.00e+00 6.06e-15 1.64e-38 
15960.30 2.91e-13 2.77e-05 1.00e+00 2.84e-16 1.78e-38 
16187.41 9.87e-13 6.26e-05 1.00e+00 1.70e-17 2.57e-38 
16354.17 2.13e-12 1.09e-04 1.00e+00 3.65e-19 3.87e-38 
16484.18 2.95e-12 1.45e-04 1.00e+00 6.60e-20 5.86e-38 
16593.12 3.77e-12 1.85e-04 1.00e+00 1.54e-20 8.52e-38 
16691.99 4.07e-12 2.08e-04 1.00e+00 6.33e-21 1.15e-37 
16788.59 6.46e-12 2.99e-04 1.00e+00 8.51e-22 1.51e-37 
16888.37 7.30e-12 3.40e-04 1.00e+00 3.42e-22 1.99e-37 
16998.79 7.86e-12 3.76e-04 1.00e+00 1.06e-22 2.75e-37 
17146.37 1.36e-11 5.77e-04 9.99e-01 1.27e-23 4.09e-37 
17415.23 2.19e-11 8.69e-04 9.99e-01 1.04e-24 7.26e-37 
17888.12 6.65e-11 2.15e-03 9.98e-01 1.38e-26 1.94e-36 
18532.37 2.47e-10 6.07e-03 9.94e-01 5.07e-28 4.44e-36 
19260.76 7.12e-10 1.55e-02 9.84e-01 9.69e-28 7.27e-36 
20034.10 1.49e-09 2.95e-02 9.70e-01 1.68e-27 1.01e-35 
20838.00 2.57e-09 6.03e-02 9.40e-01 3.82e-27 1.38e-35 
21647.97 4.06e-09 9.56e-02 9.04e-01 6.96e-27 1.86e-35 
22447.94 7.29e-09 1.76e-01 8.24e-01 1.36e-26 2.80e-35 
23245.88 1.34e-08 2.91e-01 7.09e-01 2.65e-26 4.54e-35 
24052.47 1.78e-08 4.02e-01 5.98e-01 5.68e-26 7.59e-35 
24867.72 2.69e-08 5.42e-01 4.58e-01 7.91e-26 1.29e-34 
25698.86 3.17e-08 5.85e-01 4.15e-01 2.64e-25 2.26e-34 
26587.16 4.23e-08 7.84e-01 2.16e-01 5.13e-25 4.28e-34 
27637.54 4.79e-08 8.72e-01 1.28e-01 2.03e-25 8.67e-34 
28986.97 5.77e-08 9.38e-01 6.23e-02 2.11e-24 1.62e-33 
#TIME: 5.74 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 1.37e-20 1.27e-12 5.10e-05 2.77e-01 7.23e-01 
999.11 1.29e-21 1.28e-13 5.94e-06 9.27e-02 9.07e-01 
1267.34 1.70e-22 1.67e-14 8.11e-07 3.00e-02 9.70e-01 
1514.05 3.74e-23 3.72e-15 1.88e-07 1.33e-02 9.87e-01 
1808.80 9.41e-24 9.93e-16 5.53e-08 6.75e-03 9.93e-01 
1919.29 2.61e-24 2.72e-16 1.55e-08 3.17e-03 9.97e-01 
2160.92 8.54e-25 9.64e-17 6.00e-09 1.88e-03 9.98e-01 
2292.92 3.88e-25 4.21e-17 2.70e-09 1.18e-03 9.99e-01 
2432.98 1.37e-25 1.44e-17 9.48e-10 6.12e-04 9.99e-01 
2581.60 5.69e-26 6.98e-18 5.20e-10 4.52e-04 1.00e+00 
2739.29 4.56e-26 5.82e-18 4.53e-10 4.24e-04 1.00e+00 
2906.62 3.69e-26 4.91e-18 4.03e-10 4.01e-04 1.00e+00 
3084.17 2.92e-26 4.19e-18 3.71e-10 3.90e-04 1.00e+00 
3272.56 2.20e-26 3.46e-18 3.37e-10 3.75e-04 1.00e+00 
3472.46 2.08e-26 3.51e-18 3.68e-10 3.98e-04 1.00e+00 
3684.57 1.96e-26 3.59e-18 4.11e-10 4.27e-04 1.00e+00 
3909.64 1.71e-26 3.52e-18 4.56e-10 4.55e-04 1.00e+00 
4148.46 1.76e-26 3.80e-18 5.13e-10 4.77e-04 1.00e+00 
4401.86 2.91e-26 6.04e-18 7.80e-10 6.01e-04 9.99e-01 
4670.75 4.33e-26 9.13e-18 1.18e-09 7.64e-04 9.99e-01 
4956.05 4.42e-26 1.02e-17 1.43e-09 8.67e-04 9.99e-01 
5258.79 4.21e-26 1.08e-17 1.66e-09 9.52e-04 9.99e-01 
5580.02 5.05e-26 1.40e-17 2.30e-09 1.17e-03 9.99e-01 
5920.87 8.09e-26 2.34e-17 3.93e-09 1.60e-03 9.98e-01 
6282.54 1.18e-25 3.68e-17 6.50e-09 2.17e-03 9.98e-01 
6666.30 2.32e-25 7.46e-17 1.33e-08 3.27e-03 9.97e-01 
7073.50 5.23e-25 1.76e-16 3.17e-08 5.36e-03 9.95e-01 
7505.58 1.40e-24 5.00e-16 9.21e-08 9.77e-03 9.90e-01 
7964.05 5.83e-24 2.17e-15 3.93e-07 2.17e-02 9.78e-01 
8450.53 4.57e-23 1.66e-14 2.73e-06 6.19e-02 9.38e-01 
8966.72 4.69e-22 1.69e-13 2.51e-05 2.03e-01 7.97e-01 
9514.44 6.52e-21 2.40e-12 3.12e-04 6.23e-01 3.76e-01 
10095.62 9.39e-20 3.41e-11 3.51e-03 9.55e-01 4.20e-02 
10712.30 2.08e-18 7.23e-10 5.07e-02 9.48e-01 1.29e-03 
11366.65 4.02e-17 1.51e-08 6.70e-01 3.30e-01 3.18e-06 
12061.10 9.88e-17 4.09e-08 9.94e-01 6.13e-03 1.67e-10 
12793.43 2.16e-16 9.28e-08 1.00e+00 4.11e-05 1.34e-15 
13528.61 5.47e-16 2.45e-07 1.00e+00 1.32e-07 1.81e-21 
14194.74 1.73e-15 7.13e-07 1.00e+00 4.18e-10 2.37e-27 
14757.77 3.93e-15 1.53e-06 1.00e+00 6.14e-12 1.46e-31 
15240.48 1.15e-14 3.52e-06 1.00e+00 1.51e-13 1.30e-35 
15646.99 5.04e-14 9.45e-06 1.00e+00 5.29e-15 1.74e-38 
15960.30 2.89e-13 2.83e-05 1.00e+00 1.46e-16 1.89e-38 
16187.41 8.70e-13 5.96e-05 1.00e+00 4.07e-18 2.73e-38 
16354.17 1.97e-12 1.07e-04 1.00e+00 3.17e-19 4.12e-38 
16484.18 2.74e-12 1.42e-04 1.00e+00 6.19e-20 6.23e-38 
16593.12 3.48e-12 1.81e-04 1.00e+00 1.21e-20 9.06e-38 
16691.99 3.89e-12 2.11e-04 1.00e+00 3.51e-21 1.23e-37 
16788.59 4.94e-12 2.54e-04 1.00e+00 1.01e-21 1.60e-37 
16888.37 6.17e-12 3.15e-04 1.00e+00 3.90e-22 2.11e-37 
16998.79 1.01e-11 4.52e-04 1.00e+00 6.02e-23 2.92e-37 
17146.37 1.16e-11 5.33e-04 9.99e-01 1.40e-23 4.35e-37 
17415.23 2.29e-11 9.29e-04 9.99e-01 8.77e-25 7.72e-37 
17888.12 5.80e-11 2.02e-03 9.98e-01 6.83e-27 2.06e-36 
18532.37 2.16e-10 5.59e-03 9.94e-01 5.59e-28 4.72e-36 
19260.76 6.59e-10 1.44e-02 9.86e-01 1.04e-27 7.73e-36 
20034.10 1.35e-09 3.10e-02 9.69e-01 2.09e-27 1.07e-35 
20838.00 2.38e-09 5.99e-02 9.40e-01 4.21e-27 1.47e-35 
21647.97 3.71e-09 9.18e-02 9.08e-01 7.45e-27 1.98e-35 
22447.94 6.29e-09 1.61e-01 8.39e-01 1.50e-26 2.98e-35 
23245.88 6.74e-09 1.69e-01 8.31e-01 3.46e-26 4.83e-35 
24052.47 1.58e-08 3.71e-01 6.29e-01 6.19e-26 8.07e-35 
24867.72 1.88e-08 4.50e-01 5.50e-01 1.48e-25 1.37e-34 
25698.86 2.91e-08 6.27e-01 3.73e-01 2.17e-25 2.41e-34 
26587.16 3.17e-08 7.14e-01 2.86e-01 7.81e-25 4.55e-34 
27637.54 3.92e-08 8.39e-01 1.61e-01 1.73e-24 9.22e-34 
28986.97 6.44e-08 9.42e-01 5.82e-02 2.40e-24 1.72e-33 
#TIME: 5.86 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 1.07e-20 1.04e-12 4.40e-05 2.56e-01 7.44e-01 
999.11 1.10e-21 1.14e-13 5.48e-06 8.83e-02 9.12e-01 
1267.34 1.62e-22 1.65e-14 8.30e-07 3.05e-02 9.69e-01 
1514.05 3.67e-23 3.75e-15 1.96e-07 1.36e-02 9.86e-01 
1808.80 9.70e-24 1.05e-15 6.03e-08 7.07e-03 9.93e-01 
1919.29 3.13e-24 3.25e-16 1.86e-08 3.46e-03 9.97e-01 
2160.92 9.88e-25 1.11e-16 7.03e-09 2.02e-03 9.98e-01 
2292.92 4.39e-25 5.05e-17 3.40e-09 1.35e-03 9.99e-01 
2432.98 1.75e-25 1.96e-17 1.35e-09 7.72e-04 9.99e-01 
2581.60 7.23e-26 8.83e-18 6.63e-10 5.11e-04 9.99e-01 
2739.29 5.24e-26 6.80e-18 5.41e-10 4.66e-04 1.00e+00 
2906.62 4.17e-26 5.74e-18 4.85e-10 4.47e-04 1.00e+00 
3084.17 3.53e-26 5.16e-18 4.66e-10 4.41e-04 1.00e+00 
3272.56 2.62e-26 4.20e-18 4.19e-10 4.23e-04 1.00e+00 
3472.46 2.44e-26 4.24e-18 4.57e-10 4.50e-04 1.00e+00 
3684.57 2.36e-26 4.44e-18 5.22e-10 4.89e-04 1.00e+00 
3909.64 2.03e-26 4.35e-18 5.79e-10 5.24e-04 9.99e-01 
4148.46 2.12e-26 4.70e-18 6.53e-10 5.49e-04 9.99e-01 
4401.86 3.24e-26 7.13e-18 9.62e-10 6.85e-04 9.99e-01 
4670.75 5.20e-26 1.13e-17 1.50e-09 8.78e-04 9.99e-01 
4956.05 5.28e-26 1.27e-17 1.83e-09 9.97e-04 9.99e-01 
5258.79 4.59e-26 1.26e-17 2.03e-09 1.09e-03 9.99e-01 
5580.02 6.66e-26 1.91e-17 3.19e-09 1.42e-03 9.99e-01 
5920.87 1.02e-25 3.06e-17 5.28e-09 1.91e-03 9.98e-01 
6282.54 1.48e-25 4.81e-17 8.79e-09 2.59e-03 9.97e-01 
6666.30 2.96e-25 9.89e-17 1.81e-08 3.91e-03 9.96e-01 
7073.50 6.89e-25 2.40e-16 4.44e-08 6.48e-03 9.94e-01 
7505.58 1.83e-24 6.84e-16 1.29e-07 1.18e-02 9.88e-01 
7964.05 7.98e-24 3.08e-15 5.70e-07 2.66e-02 9.73e-01 
8450.53 6.90e-23 2.58e-14 4.26e-06 7.92e-02 9.21e-01 
8966.72 6.54e-22 2.48e-13 3.76e-05 2.50e-01 7.49e-01 
9514.44 8.34e-21 3.22e-12 4.28e-04 6.89e-01 3.11e-01 
10095.62 1.15e-19 4.38e-11 4.56e-03 9.65e-01 3.00e-02 
10712.30 2.73e-18 1.00e-09 7.04e-02 9.29e-01 7.59e-04 
11366.65 4.35e-17 1.70e-08 7.44e-01 2.56e-01 1.45e-06 
12061.10 9.72e-17 4.19e-08 9.96e-01 4.42e-03 8.10e-11 
12793.43 2.11e-16 9.53e-08 1.00e+00 2.84e-05 6.14e-16 
13528.61 5.43e-16 2.55e-07 1.00e+00 9.24e-08 1.86e-21 
14194.74 1.71e-15 7.31e-07 1.00e+00 3.20e-10 1.64e-27 
14757.77 3.89e-15 1.58e-06 1.00e+00 4.72e-12 1.07e-31 
15240.48 1.24e-14 3.79e-06 1.00e+00 1.09e-13 6.27e-36 
15646.99 5.24e-14 9.91e-06 1.00e+00 2.24e-15 1.85e-38 
15960.30 3.04e-13 2.99e-05 1.00e+00 1.09e-16 2.02e-38 
16187.41 9.29e-13 6.37e-05 1.00e+00 4.77e-18 2.90e-38 
16354.17 2.11e-12 1.14e-04 1.00e+00 1.95e-19 4.38e-38 
16484.18 3.30e-12 1.63e-04 1.00e+00 3.11e-20 6.63e-38 
16593.12 3.74e-12 1.94e-04 1.00e+00 7.59e-21 9.64e-38 
16691.99 4.58e-12 2.34e-04 1.00e+00 2.22e-21 1.31e-37 
16788.59 4.80e-12 2.60e-04 1.00e+00 9.61e-22 1.71e-37 
16888.37 6.30e-12 3.30e-04 1.00e+00 1.88e-22 2.25e-37 
16998.79 8.94e-12 4.34e-04 1.00e+00 4.44e-23 3.11e-37 
17146.37 1.07e-11 5.11e-04 9.99e-01 1.34e-23 4.63e-37 
17415.23 1.84e-11 8.10e-04 9.99e-01 1.44e-24 8.21e-37 
17888.12 4.46e-11 1.72e-03 9.98e-01 1.85e-26 2.19e-36 
18532.37 1.67e-10 4.85e-03 9.95e-01 6.88e-28 5.02e-36 
19260.76 6.02e-10 1.41e-02 9.86e-01 1.18e-27 8.22e-36 
20034.10 1.11e-09 2.68e-02 9.73e-01 2.36e-27 1.14e-35 
20838.00 2.30e-09 5.55e-02 9.44e-01 4.28e-27 1.56e-35 
21647.97 3.45e-09 9.44e-02 9.06e-01 8.40e-27 2.11e-35 
22447.94 4.82e-09 1.36e-01 8.64e-01 1.73e-26 3.16e-35 
23245.88 9.56e-09 2.49e-01 7.51e-01 2.99e-26 5.14e-35 
24052.47 1.31e-08 3.17e-01 6.83e-01 7.09e-26 8.58e-35 
24867.72 1.79e-08 4.69e-01 5.31e-01 1.32e-25 1.45e-34 
25698.86 2.51e-08 5.91e-01 4.09e-01 3.01e-25 2.56e-34 
26587.16 3.18e-08 7.23e-01 2.77e-01 5.91e-25 4.84e-34 
27637.54 3.35e-08 8.07e-01 1.93e-01 2.06e-24 9.81e-34 
28986.97 3.27e-08 8.81e-01 1.19e-01 1.03e-23 1.83e-33 
#TIME: 5.98 
#NVEL: 67 
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 
440.10 1.06e-20 1.03e-12 4.43e-05 2.55e-01 7.45e-01 
999.11 9.56e-22 1.03e-13 5.15e-06 8.54e-02 9.15e-01 
1267.34 1.52e-22 1.59e-14 8.22e-07 3.02e-02 9.70e-01 
1514.05 3.77e-23 3.93e-15 2.10e-07 1.40e-02 9.86e-01 
1808.80 1.03e-23 1.14e-15 6.72e-08 7.44e-03 9.93e-01 
1919.29 3.15e-24 3.47e-16 2.09e-08 3.76e-03 9.96e-01 
2160.92 1.02e-24 1.21e-16 7.96e-09 2.19e-03 9.98e-01 
2292.92 4.96e-25 6.03e-17 4.22e-09 1.54e-03 9.98e-01 
2432.98 2.53e-25 2.86e-17 1.99e-09 9.62e-04 9.99e-01 
2581.60 1.15e-25 1.40e-17 1.05e-09 6.71e-04 9.99e-01 
2739.29 5.75e-26 7.76e-18 6.40e-10 5.14e-04 9.99e-01 
2906.62 4.96e-26 6.94e-18 5.98e-10 5.01e-04 9.99e-01 
3084.17 4.09e-26 6.17e-18 5.73e-10 4.97e-04 1.00e+00 
3272.56 3.12e-26 5.14e-18 5.25e-10 4.81e-04 1.00e+00 
3472.46 2.87e-26 5.15e-18 5.72e-10 5.13e-04 9.99e-01 
3684.57 2.65e-26 5.28e-18 6.46e-10 5.59e-04 9.99e-01 
3909.64 2.17e-26 4.96e-18 6.95e-10 5.91e-04 9.99e-01 
4148.46 2.38e-26 5.60e-18 8.10e-10 6.27e-04 9.99e-01 
4401.86 3.94e-26 8.95e-18 1.24e-09 7.90e-04 9.99e-01 
4670.75 6.29e-26 1.42e-17 1.93e-09 1.01e-03 9.99e-01 
4956.05 5.83e-26 1.49e-17 2.25e-09 1.14e-03 9.99e-01 
5258.79 5.56e-26 1.58e-17 2.63e-09 1.26e-03 9.99e-01 
5580.02 8.40e-26 2.49e-17 4.28e-09 1.68e-03 9.98e-01 
5920.87 1.17e-25 3.76e-17 6.84e-09 2.24e-03 9.98e-01 
6282.54 1.86e-25 6.30e-17 1.18e-08 3.08e-03 9.97e-01 
6666.30 3.58e-25 1.27e-16 2.43e-08 4.66e-03 9.95e-01 
7073.50 9.65e-25 3.44e-16 6.43e-08 7.95e-03 9.92e-01 
