#NTIMES:     65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    6.502854E+03    5.2891E-04    7.7842E-01    2.1356E-01    7.4906E-03    1.0000E-99
    6.889571E+03    5.5976E-04    7.7475E-01    2.1692E-01    7.7696E-03    1.0000E-99
    7.299285E+03    5.9056E-04    7.7179E-01    2.1963E-01    7.9874E-03    1.0000E-99
    7.733365E+03    6.3597E-04    7.7058E-01    2.2072E-01    8.0702E-03    1.0000E-99
    8.193259E+03    7.5742E-04    7.7501E-01    2.1648E-01    7.7538E-03    1.0000E-99
    8.680502E+03    9.2854E-04    7.8179E-01    2.1001E-01    7.2721E-03    1.0000E-99
    9.196318E+03    1.1607E-03    7.9078E-01    2.0141E-01    6.6528E-03    1.0000E-99
    9.710580E+03    1.4414E-03    8.0022E-01    1.9231E-01    6.0294E-03    1.0000E-99
    1.021610E+04    1.7216E-03    8.0809E-01    1.8467E-01    5.5255E-03    1.0000E-99
    1.071648E+04    1.8333E-03    8.0989E-01    1.8290E-01    5.3817E-03    1.0000E-99
    1.122060E+04    1.7248E-03    8.0440E-01    1.8823E-01    5.6504E-03    1.0000E-99
    1.173590E+04    1.6656E-03    7.9924E-01    1.9320E-01    5.8930E-03    1.0000E-99
    1.226648E+04    1.6285E-03    7.9127E-01    2.0084E-01    6.2653E-03    1.0000E-99
    1.281937E+04    1.5615E-03    7.7776E-01    2.1377E-01    6.9016E-03    1.0000E-99
    1.340947E+04    1.1760E-03    7.4478E-01    2.4538E-01    8.6690E-03    1.0000E-99
    1.403983E+04    8.1831E-04    7.0739E-01    2.8123E-01    1.0556E-02    1.0000E-99
    1.467485E+04    9.6999E-04    7.2880E-01    2.6188E-01    8.3494E-03    1.0000E-99
    1.525131E+04    1.1512E-03    7.5585E-01    2.3679E-01    6.2087E-03    1.0000E-99
    1.574427E+04    1.5639E-03    8.0105E-01    1.9347E-01    3.9097E-03    1.0000E-99
    1.616381E+04    1.5486E-03    8.1687E-01    1.7849E-01    3.0911E-03    1.0000E-99
    1.652426E+04    1.2153E-03    8.1574E-01    1.8017E-01    2.8771E-03    1.0000E-99
    1.685897E+04    4.1994E-04    7.2642E-01    2.6810E-01    5.0585E-03    1.0000E-99
    1.719652E+04    1.1072E-04    5.8696E-01    4.0348E-01    9.4424E-03    1.0000E-99
    1.756729E+04    3.6731E-05    4.7725E-01    5.0883E-01    1.3886E-02    1.0000E-99
    1.798623E+04    1.6665E-05    4.0468E-01    5.7730E-01    1.8009E-02    1.0000E-99
    1.844697E+04    1.0515E-05    3.6555E-01    6.1352E-01    2.0922E-02    1.0000E-99
    1.892778E+04    7.9737E-06    3.4516E-01    6.3221E-01    2.2625E-02    1.0000E-99
    1.941152E+04    5.5097E-06    2.9802E-01    6.7454E-01    2.7435E-02    1.0000E-99
    1.989923E+04    3.8330E-06    2.5238E-01    7.1374E-01    3.3876E-02    1.0000E-99
    2.039647E+04    2.9050E-06    2.1923E-01    7.4198E-01    3.8784E-02    1.0000E-99
    2.089860E+04    2.2170E-06    1.8763E-01    7.6670E-01    4.5667E-02    1.0000E-99
    2.140330E+04    1.6830E-06    1.5451E-01    7.9191E-01    5.3579E-02    1.0000E-99
    2.191065E+04    1.3955E-06    1.3526E-01    8.0364E-01    6.1106E-02    1.0000E-99
    2.242673E+04    1.3564E-06    1.3414E-01    8.0140E-01    6.4465E-02    1.0000E-99
    2.296010E+04    1.3385E-06    1.3336E-01    7.9916E-01    6.7475E-02    1.0000E-99
    2.351572E+04    1.2498E-06    1.2503E-01    8.0195E-01    7.3021E-02    1.0000E-99
    2.409578E+04    1.2985E-06    1.2737E-01    7.9672E-01    7.5909E-02    1.0000E-99
    2.469674E+04    1.5568E-06    1.4527E-01    7.7998E-01    7.4743E-02    1.0000E-99
    2.531349E+04    2.0151E-06    1.7543E-01    7.5356E-01    7.1012E-02    1.0000E-99
    2.593890E+04    2.5778E-06    2.0892E-01    7.2335E-01    6.7725E-02    1.0000E-99
    2.656974E+04    3.2645E-06    2.4761E-01    6.8805E-01    6.4340E-02    1.0000E-99
    2.720310E+04    4.1166E-06    2.9299E-01    6.4654E-01    6.0469E-02    1.0000E-99
    2.783781E+04    5.2004E-06    3.4645E-01    5.9784E-01    5.5706E-02    1.0000E-99
    2.847151E+04    6.3861E-06    3.9918E-01    5.4977E-01    5.1044E-02    1.0000E-99
    2.910250E+04    7.3976E-06    4.3866E-01    5.1357E-01    4.7765E-02    1.0000E-99
    2.973290E+04    8.0923E-06    4.6332E-01    4.9034E-01    4.6330E-02    1.0000E-99
    3.036568E+04    8.4234E-06    4.7569E-01    4.7749E-01    4.6805E-02    1.0000E-99
    3.100749E+04    8.4060E-06    4.7970E-01    4.7123E-01    4.9061E-02    1.0000E-99
    3.166467E+04    8.1750E-06    4.7962E-01    4.6789E-01    5.2478E-02    1.0000E-99
    3.234623E+04    7.8202E-06    4.7981E-01    4.6375E-01    5.6429E-02    1.0000E-99
    3.306072E+04    7.4585E-06    4.8373E-01    4.5619E-01    6.0082E-02    1.0000E-99
    3.381726E+04    7.1099E-06    4.9437E-01    4.4334E-01    6.2279E-02    1.0000E-99
    3.462968E+04    6.8253E-06    5.1244E-01    4.2509E-01    6.2470E-02    1.0000E-99
    3.550972E+04    6.4932E-06    5.3699E-01    4.0260E-01    6.0409E-02    1.0000E-99
    3.647388E+04    6.5309E-06    5.7205E-01    3.7357E-01    5.4371E-02    1.0000E-99
    3.753006E+04    6.3835E-06    6.1165E-01    3.4153E-01    4.6811E-02    1.0000E-99
    3.869189E+04    7.1989E-06    6.7046E-01    2.9521E-01    3.4322E-02    1.0000E-99
    3.936161E+04    7.0945E-06    6.9610E-01    2.7435E-01    2.9551E-02    1.0000E-99
    3.970081E+04    7.5436E-06    7.0787E-01    2.6468E-01    2.7449E-02    1.0000E-99
    3.987150E+04    7.4559E-06    7.1375E-01    2.5981E-01    2.6435E-02    1.0000E-99
    3.995712E+04    7.7370E-06    7.1714E-01    2.5690E-01    2.5949E-02    1.0000E-99
    3.999786E+04    7.8889E-06    7.2126E-01    2.5316E-01    2.5575E-02    1.0000E-99
    4.000000E+04    7.9579E-06    7.2222E-01    2.5224E-01    2.5531E-02    1.0000E-99
#TIME:    48.530
#NVEL: 100
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.772127E+02    2.9520E-02    9.1751E-01    5.2487E-02    4.8068E-04    1.0000E-99
    8.816940E+02    2.9515E-02    9.1751E-01    5.2498E-02    4.8088E-04    1.0000E-99
    8.952756E+02    2.9479E-02    9.1754E-01    5.2496E-02    4.8082E-04    1.0000E-99
    9.230697E+02    2.9377E-02    9.1766E-01    5.2486E-02    4.8052E-04    1.0000E-99
    9.756413E+02    2.9173E-02    9.1789E-01    5.2457E-02    4.7976E-04    1.0000E-99
    1.034208E+03    2.8474E-02    9.1735E-01    5.3671E-02    5.0197E-04    1.0000E-99
    1.096206E+03    2.8176E-02    9.1716E-01    5.4156E-02    5.1096E-04    1.0000E-99
    1.161920E+03    2.7991E-02    9.1675E-01    5.4738E-02    5.2206E-04    1.0000E-99
    1.231573E+03    2.8311E-02    9.1643E-01    5.4739E-02    5.2238E-04    1.0000E-99
    1.305403E+03    2.9029E-02    9.1585E-01    5.4597E-02    5.2025E-04    1.0000E-99
    1.383658E+03    2.9662E-02    9.1488E-01    5.4928E-02    5.2732E-04    1.0000E-99
    1.466604E+03    2.9584E-02    9.1322E-01    5.6635E-02    5.6141E-04    1.0000E-99
    1.554523E+03    2.9138E-02    9.1097E-01    5.9273E-02    6.1589E-04    1.0000E-99
    1.647711E+03    2.8573E-02    9.0839E-01    6.2359E-02    6.8293E-04    1.0000E-99
    1.746487E+03    2.8426E-02    9.0599E-01    6.4844E-02    7.4005E-04    1.0000E-99
    1.851184E+03    2.7805E-02    9.0264E-01    6.8718E-02    8.3297E-04    1.0000E-99
    1.962157E+03    2.7494E-02    8.9959E-01    7.1999E-02    9.1656E-04    1.0000E-99
    2.079782E+03    2.6586E-02    8.9586E-01    7.6513E-02    1.0374E-03    1.0000E-99
    2.204459E+03    2.4631E-02    8.9083E-01    8.3309E-02    1.2323E-03    1.0000E-99
    2.336610E+03    2.2672E-02    8.8567E-01    9.0209E-02    1.4474E-03    1.0000E-99
    2.476683E+03    2.1035E-02    8.8080E-01    9.6503E-02    1.6588E-03    1.0000E-99
    2.625153E+03    1.9447E-02    8.7582E-01    1.0284E-01    1.8855E-03    1.0000E-99
    2.782523E+03    1.8340E-02    8.7201E-01    1.0759E-01    2.0639E-03    1.0000E-99
    2.949327E+03    1.7099E-02    8.6850E-01    1.1216E-01    2.2410E-03    1.0000E-99
    3.126130E+03    1.5174E-02    8.6436E-01    1.1799E-01    2.4742E-03    1.0000E-99
    3.313532E+03    1.2597E-02    8.5956E-01    1.2507E-01    2.7670E-03    1.0000E-99
    3.512169E+03    9.0057E-03    8.5130E-01    1.3643E-01    3.2649E-03    1.0000E-99
    3.722713E+03    5.5702E-03    8.3939E-01    1.5109E-01    3.9539E-03    1.0000E-99
    3.945878E+03    3.3871E-03    8.2711E-01    1.6487E-01    4.6383E-03    1.0000E-99
    4.182422E+03    2.3893E-03    8.1868E-01    1.7384E-01    5.0911E-03    1.0000E-99
    4.433146E+03    2.0945E-03    8.1602E-01    1.7667E-01    5.2234E-03    1.0000E-99
    4.698900E+03    1.9248E-03    8.1230E-01    1.8034E-01    5.4323E-03    1.0000E-99
    4.980585E+03    1.6866E-03    8.0440E-01    1.8800E-01    5.9101E-03    1.0000E-99
    5.279157E+03    1.4105E-03    7.9296E-01    1.9898E-01    6.6430E-03    1.0000E-99
    5.595627E+03    1.2217E-03    7.8214E-01    2.0926E-01    7.3869E-03    1.0000E-99
    5.931068E+03    1.0861E-03    7.7231E-01    2.1850E-01    8.0997E-03    1.0000E-99
    6.286618E+03    1.0104E-03    7.6489E-01    2.2544E-01    8.6627E-03    1.0000E-99
    6.663482E+03    9.8855E-04    7.6046E-01    2.2955E-01    9.0100E-03    1.0000E-99
    7.062938E+03    9.5438E-04    7.5627E-01    2.3345E-01    9.3254E-03    1.0000E-99
    7.486340E+03    9.2581E-04    7.5316E-01    2.3637E-01    9.5444E-03    1.0000E-99
    7.935124E+03    9.5400E-04    7.5371E-01    2.3587E-01    9.4679E-03    1.0000E-99
    8.410812E+03    1.0707E-03    7.5916E-01    2.3076E-01    9.0087E-03    1.0000E-99
    8.915015E+03    1.2560E-03    7.6751E-01    2.2289E-01    8.3405E-03    1.0000E-99
    9.450785E+03    1.5279E-03    7.7815E-01    2.1279E-01    7.5352E-03    1.0000E-99
    9.996086E+03    1.7778E-03    7.8629E-01    2.0500E-01    6.9302E-03    1.0000E-99
    1.053276E+04    2.0162E-03    7.9276E-01    1.9876E-01    6.4623E-03    1.0000E-99
    1.106620E+04    1.9585E-03    7.8956E-01    2.0187E-01    6.6073E-03    1.0000E-99
    1.160728E+04    1.8392E-03    7.8289E-01    2.0831E-01    6.9659E-03    1.0000E-99
    1.216456E+04    1.8126E-03    7.7637E-01    2.1454E-01    7.2750E-03    1.0000E-99
    1.274230E+04    1.7132E-03    7.6356E-01    2.2682E-01    7.9102E-03    1.0000E-99
    1.335537E+04    1.2214E-03    7.2850E-01    2.6034E-01    9.9413E-03    1.0000E-99
    1.400793E+04    7.5279E-04    6.8200E-01    3.0464E-01    1.2608E-02    1.0000E-99
    1.466671E+04    8.3701E-04    7.0166E-01    2.8738E-01    1.0126E-02    1.0000E-99
    1.526487E+04    9.4149E-04    7.2815E-01    2.6329E-01    7.6179E-03    1.0000E-99
    1.577466E+04    1.2540E-03    7.7759E-01    2.1638E-01    4.7759E-03    1.0000E-99
    1.620205E+04    1.1891E-03    7.9241E-01    2.0257E-01    3.8256E-03    1.0000E-99
    1.656716E+04    8.4343E-04    7.8191E-01    2.1345E-01    3.7955E-03    1.0000E-99
    1.690594E+04    2.6567E-04    6.7417E-01    3.1881E-01    6.7534E-03    1.0000E-99
    1.725261E+04    6.5483E-05    5.2617E-01    4.6159E-01    1.2167E-02    1.0000E-99
    1.763899E+04    2.4094E-05    4.3859E-01    5.4504E-01    1.6341E-02    1.0000E-99
    1.808543E+04    1.0772E-05    3.5464E-01    6.2317E-01    2.2182E-02    1.0000E-99
    1.857425E+04    7.6760E-06    3.3281E-01    6.4293E-01    2.4257E-02    1.0000E-99
    1.908059E+04    5.5679E-06    3.0022E-01    6.7176E-01    2.8017E-02    1.0000E-99
    1.959670E+04    3.7729E-06    2.4907E-01    7.1633E-01    3.4589E-02    1.0000E-99
    2.011728E+04    2.8871E-06    2.2125E-01    7.3935E-01    3.9397E-02    1.0000E-99
    2.064690E+04    2.0355E-06    1.7918E-01    7.7305E-01    4.7770E-02    1.0000E-99
    2.118594E+04    1.4217E-06    1.3942E-01    8.0310E-01    5.7478E-02    1.0000E-99
    2.172630E+04    1.1921E-06    1.2431E-01    8.1308E-01    6.2611E-02    1.0000E-99
    2.226713E+04    8.5575E-07    9.6020E-02    8.3000E-01    7.3984E-02    1.0000E-99
    2.281674E+04    6.1145E-07    7.4232E-02    8.3941E-01    8.6357E-02    1.0000E-99
    2.338885E+04    3.8322E-07    5.0538E-02    8.4582E-01    1.0364E-01    1.0000E-99
    2.398661E+04    2.4877E-07    3.5253E-02    8.4186E-01    1.2288E-01    1.0000E-99
    2.460749E+04    2.8062E-07    4.0170E-02    8.3366E-01    1.2617E-01    1.0000E-99
    2.524400E+04    4.2486E-07    5.9102E-02    8.1981E-01    1.2108E-01    1.0000E-99
    2.589030E+04    6.5094E-07    8.7451E-02    7.9761E-01    1.1494E-01    1.0000E-99
    2.653981E+04    9.4996E-07    1.2412E-01    7.6739E-01    1.0849E-01    1.0000E-99
    2.719177E+04    1.3338E-06    1.7021E-01    7.2875E-01    1.0104E-01    1.0000E-99
    2.784264E+04    1.8307E-06    2.2698E-01    6.8086E-01    9.2156E-02    1.0000E-99
    2.848826E+04    2.4134E-06    2.8810E-01    6.2863E-01    8.3270E-02    1.0000E-99
    2.912771E+04    2.9664E-06    3.4221E-01    5.8151E-01    7.6279E-02    1.0000E-99
    2.976062E+04    3.3315E-06    3.7789E-01    5.4969E-01    7.2416E-02    1.0000E-99
    3.039135E+04    3.5037E-06    3.9792E-01    5.3069E-01    7.1387E-02    1.0000E-99
    3.102386E+04    3.5208E-06    4.0833E-01    5.1897E-01    7.2693E-02    1.0000E-99
    3.166400E+04    3.4378E-06    4.1322E-01    5.1118E-01    7.5593E-02    1.0000E-99
    3.231607E+04    3.3012E-06    4.1660E-01    5.0391E-01    7.9492E-02    1.0000E-99
    3.298530E+04    3.1639E-06    4.2295E-01    4.9432E-01    8.2735E-02    1.0000E-99
    3.367520E+04    3.0624E-06    4.3545E-01    4.8077E-01    8.3772E-02    1.0000E-99
    3.439025E+04    2.9394E-06    4.5037E-01    4.6512E-01    8.4506E-02    1.0000E-99
    3.513120E+04    2.8770E-06    4.7223E-01    4.4602E-01    8.1744E-02    1.0000E-99
    3.589803E+04    2.8230E-06    4.9662E-01    4.2557E-01    7.7804E-02    1.0000E-99
    3.668938E+04    2.8608E-06    5.3077E-01    4.0015E-01    6.9084E-02    1.0000E-99
    3.750216E+04    2.9068E-06    5.6036E-01    3.7726E-01    6.2378E-02    1.0000E-99
    3.832767E+04    3.0422E-06    6.0571E-01    3.4395E-01    5.0340E-02    1.0000E-99
    3.916264E+04    3.3272E-06    6.4405E-01    3.1474E-01    4.1211E-02    1.0000E-99
    3.959261E+04    3.3545E-06    6.5981E-01    3.0241E-01    3.7782E-02    1.0000E-99
    3.980937E+04    3.4788E-06    6.6781E-01    2.9610E-01    3.6094E-02    1.0000E-99
    3.991819E+04    3.4946E-06    6.7198E-01    2.9273E-01    3.5288E-02    1.0000E-99
    3.997271E+04    3.5890E-06    6.7557E-01    2.8963E-01    3.4796E-02    1.0000E-99
    3.999864E+04    3.6710E-06    6.7992E-01    2.8569E-01    3.4383E-02    1.0000E-99
    4.000000E+04    3.6916E-06    6.8076E-01    2.8490E-01    3.4334E-02    1.0000E-99
#TIME:    53.380
#NVEL: 100
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.772127E+02    7.2450E-02    8.6210E-01    6.4648E-02    8.0567E-04    1.0000E-99
    8.829031E+02    7.2447E-02    8.6210E-01    6.4649E-02    8.0570E-04    1.0000E-99
    9.001965E+02    7.2414E-02    8.6213E-01    6.4652E-02    8.0572E-04    1.0000E-99
    9.358061E+02    7.2282E-02    8.6225E-01    6.4658E-02    8.0573E-04    1.0000E-99
    9.943955E+02    7.1993E-02    8.6253E-01    6.4675E-02    8.0574E-04    1.0000E-99
    1.053935E+03    7.0913E-02    8.6298E-01    6.5284E-02    8.1992E-04    1.0000E-99
    1.117115E+03    6.7704E-02    8.6372E-01    6.7698E-02    8.7891E-04    1.0000E-99
    1.184082E+03    6.5856E-02    8.6402E-01    6.9204E-02    9.1673E-04    1.0000E-99
    1.255065E+03    6.5767E-02    8.6371E-01    6.9597E-02    9.2707E-04    1.0000E-99
    1.330302E+03    6.7738E-02    8.6276E-01    6.8599E-02    9.0235E-04    1.0000E-99
    1.410050E+03    6.8833E-02    8.6182E-01    6.8447E-02    8.9951E-04    1.0000E-99
    1.494578E+03    6.6769E-02    8.6136E-01    7.0908E-02    9.6408E-04    1.0000E-99
    1.584174E+03    6.5798E-02    8.6064E-01    7.2554E-02    1.0091E-03    1.0000E-99
    1.679140E+03    6.3560E-02    8.5999E-01    7.5364E-02    1.0874E-03    1.0000E-99
    1.779800E+03    6.0751E-02    8.5926E-01    7.8805E-02    1.1867E-03    1.0000E-99
    1.886494E+03    5.7560E-02    8.5841E-01    8.2725E-02    1.3047E-03    1.0000E-99
    1.999583E+03    5.4630E-02    8.5753E-01    8.6417E-02    1.4206E-03    1.0000E-99
    2.119452E+03    5.0700E-02    8.5662E-01    9.1103E-02    1.5741E-03    1.0000E-99
    2.246507E+03    4.4762E-02    8.5513E-01    9.8281E-02    1.8234E-03    1.0000E-99
    2.381179E+03    3.9542E-02    8.5337E-01    1.0501E-01    2.0726E-03    1.0000E-99
    2.523923E+03    3.5058E-02    8.5151E-01    1.1112E-01    2.3103E-03    1.0000E-99
    2.675225E+03    3.1279E-02    8.4984E-01    1.1636E-01    2.5213E-03    1.0000E-99
    2.835597E+03    2.7928E-02    8.4850E-01    1.2087E-01    2.7063E-03    1.0000E-99
    3.005583E+03    2.4263E-02    8.4697E-01    1.2586E-01    2.9153E-03    1.0000E-99
    3.185758E+03    2.0160E-02    8.4498E-01    1.3170E-01    3.1664E-03    1.0000E-99
    3.376735E+03    1.5204E-02    8.4103E-01    1.4021E-01    3.5509E-03    1.0000E-99
    3.579160E+03    9.8312E-03    8.3289E-01    1.5311E-01    4.1746E-03    1.0000E-99
    3.793721E+03    5.4880E-03    8.1926E-01    1.7018E-01    5.0712E-03    1.0000E-99
    4.021143E+03    3.2291E-03    8.0561E-01    1.8525E-01    5.9138E-03    1.0000E-99
    4.262199E+03    2.4674E-03    7.9964E-01    1.9164E-01    6.2615E-03    1.0000E-99
    4.517705E+03    2.2833E-03    7.9860E-01    1.9281E-01    6.3086E-03    1.0000E-99
    4.788528E+03    2.0931E-03    7.9436E-01    1.9697E-01    6.5797E-03    1.0000E-99
    5.075586E+03    1.8090E-03    7.8545E-01    2.0556E-01    7.1834E-03    1.0000E-99
    5.379852E+03    1.4963E-03    7.7316E-01    2.1728E-01    8.0636E-03    1.0000E-99
    5.702359E+03    1.2609E-03    7.6099E-01    2.2876E-01    8.9923E-03    1.0000E-99
    6.044198E+03    1.1484E-03    7.5244E-01    2.3672E-01    9.6899E-03    1.0000E-99
    6.406530E+03    1.1381E-03    7.4840E-01    2.4041E-01    1.0043E-02    1.0000E-99
    6.790583E+03    1.0954E-03    7.4377E-01    2.4471E-01    1.0431E-02    1.0000E-99
    7.197658E+03    1.0362E-03    7.3911E-01    2.4904E-01    1.0806E-02    1.0000E-99
    7.629136E+03    1.0070E-03    7.3646E-01    2.5153E-01    1.0999E-02    1.0000E-99
    8.086480E+03    1.0913E-03    7.4031E-01    2.4796E-01    1.0637E-02    1.0000E-99
    8.571241E+03    1.2137E-03    7.4606E-01    2.4262E-01    1.0108E-02    1.0000E-99
    9.085101E+03    1.4592E-03    7.5665E-01    2.3268E-01    9.2107E-03    1.0000E-99
    9.614945E+03    1.7186E-03    7.6609E-01    2.2376E-01    8.4341E-03    1.0000E-99
    1.012447E+04    1.9789E-03    7.7405E-01    2.1617E-01    7.8003E-03    1.0000E-99
    1.062740E+04    2.1136E-03    7.7700E-01    2.1335E-01    7.5362E-03    1.0000E-99
    1.112785E+04    2.0629E-03    7.7360E-01    2.1662E-01    7.7083E-03    1.0000E-99
    1.163617E+04    1.9929E-03    7.6825E-01    2.2175E-01    8.0061E-03    1.0000E-99
    1.215841E+04    1.8855E-03    7.5931E-01    2.3030E-01    8.5123E-03    1.0000E-99
    1.270016E+04    1.7717E-03    7.4835E-01    2.4081E-01    9.0719E-03    1.0000E-99
    1.327388E+04    1.2301E-03    7.1268E-01    2.7476E-01    1.1327E-02    1.0000E-99
    1.388598E+04    7.2944E-04    6.6248E-01    3.2221E-01    1.4574E-02    1.0000E-99
    1.450750E+04    7.8403E-04    6.8004E-01    3.0714E-01    1.2037E-02    1.0000E-99
    1.509132E+04    8.3567E-04    7.0200E-01    2.8770E-01    9.4666E-03    1.0000E-99
    1.560084E+04    1.0315E-03    7.4527E-01    2.4730E-01    6.3973E-03    1.0000E-99
    1.602378E+04    1.0152E-03    7.6283E-01    2.3106E-01    5.0907E-03    1.0000E-99
    1.638745E+04    8.8910E-04    7.7131E-01    2.2345E-01    4.3547E-03    1.0000E-99
    1.671178E+04    4.7361E-04    7.2525E-01    2.6885E-01    5.4304E-03    1.0000E-99
    1.702056E+04    1.5289E-04    6.1576E-01    3.7521E-01    8.8695E-03    1.0000E-99
    1.734854E+04    4.0284E-05    4.8210E-01    5.0331E-01    1.4550E-02    1.0000E-99
    1.772488E+04    1.4709E-05    3.8272E-01    5.9646E-01    2.0803E-02    1.0000E-99
    1.816062E+04    8.2867E-06    3.2851E-01    6.4632E-01    2.5163E-02    1.0000E-99
    1.863187E+04    5.6801E-06    2.9384E-01    6.7693E-01    2.9228E-02    1.0000E-99
    1.912135E+04    4.0878E-06    2.5792E-01    7.0791E-01    3.4166E-02    1.0000E-99
    1.962028E+04    2.9847E-06    2.2148E-01    7.3858E-01    3.9937E-02    1.0000E-99
    2.012876E+04    2.0293E-06    1.7488E-01    7.7558E-01    4.9538E-02    1.0000E-99
    2.065175E+04    1.8694E-06    1.7410E-01    7.7534E-01    5.0563E-02    1.0000E-99
    2.118737E+04    1.3760E-06    1.3894E-01    8.0180E-01    5.9257E-02    1.0000E-99
    2.173141E+04    9.3973E-07    1.0340E-01    8.2551E-01    7.1092E-02    1.0000E-99
    2.228583E+04    5.3453E-07    6.4504E-02    8.4743E-01    8.8067E-02    1.0000E-99
    2.285154E+04    3.6129E-07    4.7125E-02    8.5333E-01    9.9548E-02    1.0000E-99
    2.343078E+04    2.0075E-07    2.8576E-02    8.5287E-01    1.1856E-01    1.0000E-99
    2.402228E+04    1.5361E-07    2.3050E-02    8.4690E-01    1.3005E-01    1.0000E-99
    2.462086E+04    1.6101E-07    2.4541E-02    8.4296E-01    1.3250E-01    1.0000E-99
    2.522763E+04    2.0615E-07    3.1270E-02    8.3858E-01    1.3015E-01    1.0000E-99
    2.584120E+04    2.9168E-07    4.3881E-02    8.2976E-01    1.2635E-01    1.0000E-99
    2.646166E+04    4.2865E-07    6.4580E-02    8.1331E-01    1.2211E-01    1.0000E-99
    2.708710E+04    6.3712E-07    9.6905E-02    7.8650E-01    1.1660E-01    1.0000E-99
    2.771747E+04    9.3446E-07    1.4350E-01    7.4744E-01    1.0906E-01    1.0000E-99
    2.834848E+04    1.3027E-06    2.0047E-01    6.9929E-01    1.0024E-01    1.0000E-99
    2.897579E+04    1.6955E-06    2.5927E-01    6.4877E-01    9.1959E-02    1.0000E-99
    2.959830E+04    2.0297E-06    3.0836E-01    6.0509E-01    8.6549E-02    1.0000E-99
    3.022110E+04    2.2104E-06    3.4077E-01    5.7453E-01    8.4700E-02    1.0000E-99
    3.085047E+04    2.2514E-06    3.5807E-01    5.5638E-01    8.5542E-02    1.0000E-99
    3.149428E+04    2.1965E-06    3.6660E-01    5.4462E-01    8.8773E-02    1.0000E-99
    3.215966E+04    2.1009E-06    3.7203E-01    5.3468E-01    9.3289E-02    1.0000E-99
    3.285192E+04    1.9988E-06    3.7961E-01    5.2308E-01    9.7306E-02    1.0000E-99
    3.357874E+04    1.9262E-06    3.9428E-01    5.0733E-01    9.8384E-02    1.0000E-99
    3.434673E+04    1.8246E-06    4.0983E-01    4.9020E-01    9.9966E-02    1.0000E-99
    3.516003E+04    1.7855E-06    4.3535E-01    4.6856E-01    9.6085E-02    1.0000E-99
    3.602166E+04    1.7327E-06    4.6357E-01    4.4564E-01    9.0787E-02    1.0000E-99
    3.693635E+04    1.7823E-06    5.0416E-01    4.1672E-01    7.9109E-02    1.0000E-99
    3.790554E+04    1.7904E-06    5.4665E-01    3.8602E-01    6.7335E-02    1.0000E-99
    3.892514E+04    1.9970E-06    6.0182E-01    3.4643E-01    5.1742E-02    1.0000E-99
    3.947625E+04    1.9965E-06    6.2341E-01    3.3019E-01    4.6400E-02    1.0000E-99
    3.975472E+04    2.0841E-06    6.3404E-01    3.2207E-01    4.3881E-02    1.0000E-99
    3.989470E+04    2.0805E-06    6.3959E-01    3.1775E-01    4.2655E-02    1.0000E-99
    3.996487E+04    2.1433E-06    6.4389E-01    3.1416E-01    4.1954E-02    1.0000E-99
    3.999824E+04    2.1944E-06    6.4967E-01    3.0900E-01    4.1327E-02    1.0000E-99
    4.000000E+04    2.2089E-06    6.5077E-01    3.0798E-01    4.1249E-02    1.0000E-99
#TIME:    58.720
#NVEL: 100
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.772127E+02    7.8788E-02    8.4047E-01    7.9481E-02    1.2581E-03    1.0000E-99
    8.833022E+02    7.8774E-02    8.4049E-01    7.9483E-02    1.2581E-03    1.0000E-99
    9.018254E+02    7.8770E-02    8.4049E-01    7.9483E-02    1.2582E-03    1.0000E-99
    9.400453E+02    7.8740E-02    8.4051E-01    7.9488E-02    1.2583E-03    1.0000E-99
    1.000789E+03    7.8692E-02    8.4055E-01    7.9499E-02    1.2587E-03    1.0000E-99
    1.061167E+03    7.8684E-02    8.4054E-01    7.9517E-02    1.2592E-03    1.0000E-99
    1.125289E+03    7.8799E-02    8.4043E-01    7.9516E-02    1.2593E-03    1.0000E-99
    1.193285E+03    7.9394E-02    8.4005E-01    7.9302E-02    1.2534E-03    1.0000E-99
    1.265390E+03    8.1098E-02    8.3916E-01    7.8515E-02    1.2308E-03    1.0000E-99
    1.341851E+03    8.3073E-02    8.3794E-01    7.7776E-02    1.2102E-03    1.0000E-99
    1.422934E+03    8.4632E-02    8.3673E-01    7.7435E-02    1.2017E-03    1.0000E-99
    1.508915E+03    8.0809E-02    8.3691E-01    8.0971E-02    1.3092E-03    1.0000E-99
