#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
5.9209e+03 6.0643e-27 8.6508e-18 1.4132e-09 2.9690e-02 9.3553e-01 3.4779e-02 5.9363e-08
6.2825e+03 7.1981e-27 1.0596e-17 1.7817e-09 3.8690e-02 9.3701e-01 2.4300e-02 2.6255e-08
6.6663e+03 9.9991e-27 1.4737e-17 2.4752e-09 5.3846e-02 9.3074e-01 1.5413e-02 9.5100e-09
7.0735e+03 1.7443e-26 2.5132e-17 4.1174e-09 8.7431e-02 9.0493e-01 7.6369e-03 2.0427e-09
7.5056e+03 4.1672e-26 5.7732e-17 9.0892e-09 1.8399e-01 8.1376e-01 2.2474e-03 1.5050e-10
7.9641e+03 1.1264e-25 1.4469e-16 2.1199e-08 3.8995e-01 6.0962e-01 4.3344e-04 5.4331e-12
8.4505e+03 2.8672e-25 3.2615e-16 4.2692e-08 6.7234e-01 3.2761e-01 5.1532e-05 1.0118e-13
8.9668e+03 6.8566e-25 6.5752e-16 7.4001e-08 9.1636e-01 8.3638e-02 1.5059e-06 2.0579e-16
9.5145e+03 1.7559e-24 1.3075e-15 1.1854e-07 9.9172e-01 8.2794e-03 6.7914e-09 2.0851e-20
1.0096e+04 6.7903e-24 3.4650e-15 2.2665e-07 9.9970e-01 2.9523e-04 3.2879e-12 5.1562e-26
1.0712e+04 4.9109e-23 1.5262e-14 6.2970e-07 1.0000e+00 1.9958e-06 3.5851e-17 2.0731e-34
1.1367e+04 9.5174e-22 1.6361e-13 3.2325e-06 1.0000e+00 1.0436e-09 1.1269e-24 0.0000e+00
1.2062e+04 5.7595e-20 5.7883e-12 3.4564e-05 9.9997e-01 2.6739e-14 3.6058e-35 0.0000e+00
1.2794e+04 1.2906e-17 9.4871e-10 9.1239e-04 9.9909e-01 1.1717e-20 0.0000e+00 0.0000e+00
1.3528e+04 5.9397e-15 3.4606e-07 3.5660e-02 9.6434e-01 1.0842e-27 0.0000e+00 0.0000e+00
1.4194e+04 1.4304e-12 7.2367e-05 6.5718e-01 3.4274e-01 1.0263e-35 0.0000e+00 0.0000e+00
1.4758e+04 1.2734e-11 5.5552e-04 9.6335e-01 3.6099e-02 1.0550e-41 0.0000e+00 0.0000e+00
1.5240e+04 6.3484e-11 2.1184e-03 9.9278e-01 5.1060e-03 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 4.6009e-10 9.4544e-03 9.8996e-01 5.8355e-04 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 5.9863e-09 5.8767e-02 9.4119e-01 3.9605e-05 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 6.0632e-08 3.1549e-01 6.8450e-01 1.5372e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 2.4460e-07 7.5191e-01 2.4809e-01 3.2899e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 4.5907e-07 9.4452e-01 5.5475e-02 5.1197e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.2948e-07 9.8613e-01 1.3865e-02 1.3351e-11 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 8.6790e-07 9.9683e-01 3.1728e-03 2.9542e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.1011e-06 9.9912e-01 8.7480e-04 1.0391e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.3179e-06 9.9973e-01 2.6762e-04 4.6561e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.4818e-06 9.9990e-01 1.0195e-04 3.6257e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.7107e-06 9.9997e-01 3.2340e-05 1.7417e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 2.3521e-06 9.9999e-01 4.8040e-06 1.1901e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 3.6131e-06 1.0000e+00 4.9664e-07 3.2584e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 6.6447e-06 9.9999e-01 3.8938e-08 4.7602e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.2940e-05 9.9999e-01 2.4551e-09 3.9794e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 2.6554e-05 9.9997e-01 1.1515e-10 1.5313e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 4.5883e-05 9.9995e-01 1.0101e-11 2.8861e-35 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 6.3512e-05 9.9994e-01 2.0683e-12 4.7235e-37 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 8.4580e-05 9.9992e-01 4.2997e-13 7.8245e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.3047e-04 9.9987e-01 5.1976e-14 3.2611e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0799e-04 9.9989e-01 4.9852e-14 2.5246e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.2898e-04 9.9987e-01 1.4731e-14 1.0117e-42 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0595e-04 9.9989e-01 1.3864e-14 7.3989e-43 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 8.1330e-05 9.9992e-01 1.3274e-14 5.3810e-43 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 7.1315e-05 9.9993e-01 5.8682e-15 5.1848e-44 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 4.4667e-05 9.9996e-01 4.1524e-15 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 3.0588e-05 9.9997e-01 7.9547e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.5771e-05 9.9998e-01 1.5773e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.8056e-05 9.9998e-01 2.8688e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.6392e-05 9.9998e-01 4.1580e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 3.6432e-05 9.9996e-01 8.5961e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 3.5393e-06 1.0000e+00 7.5237e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 8.4493e-07 1.0000e+00 5.3683e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 9.6125e-06 9.9999e-01 6.5413e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 3.0994e-06 1.0000e+00 9.4985e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 2.7774e-05 9.9997e-01 3.0508e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 9.5708e-06 9.9999e-01 4.5950e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 7.0556e-06 9.9999e-01 5.4933e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 7.1186e-06 9.9999e-01 2.4003e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 3.3645e-05 9.9997e-01 5.7637e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 2.3877e-17 1.1896e-05 9.5859e-01 4.1394e-02 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.2674e-05 9.9999e-01 3.2795e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 5.4879e-08 1.0000e+00 1.5050e-13 1.8091e-42 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 5.0674e-08 1.0000e+00 2.9310e-14 1.9618e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 2.5037e-05 9.9997e-01 3.0515e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 9.4842e-05 9.9991e-01 1.0709e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 4.4322e-05 9.9996e-01 8.6669e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 7.5413e-08 1.0000e+00 5.8891e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 3.0323e-05 9.9997e-01 7.8817e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 5.3279e-07 1.0000e+00 2.5774e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 6.8086e-18 3.0785e-05 9.9808e-01 1.8849e-03 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 2.9735e-08 1.0000e+00 1.4633e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 6.2199e-09 1.0000e+00 3.2566e-11 9.2750e-37 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.1880e-05 9.9999e-01 1.1536e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 9.2460e-09 1.0000e+00 1.2375e-13 2.7886e-43 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.9800e-05 9.9998e-01 9.3330e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 2.7558e-06 1.0000e+00 6.1323e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 8.9765e-07 1.0000e+00 2.0930e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 6.4931e-07 1.0000e+00 5.6039e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 6.4031e-07 1.0000e+00 5.5832e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 2.6476e-08 1.0000e+00 1.7933e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 6.8906e-09 1.0000e+00 2.5817e-13 1.6872e-42 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 4.1025e-09 1.0000e+00 4.9319e-13 6.7809e-42 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 2.9694
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.4010e+02 1.6867e-23 1.4854e-14 1.2339e-06 1.0000e+00 1.1138e-10 3.9574e-27 0.0000e+00
8.8623e+02 1.4469e-18 2.0834e-11 3.5231e-05 9.9996e-01 1.5183e-10 2.8256e-26 0.0000e+00
9.0614e+02 7.5665e-20 2.1063e-12 7.7634e-06 9.9999e-01 8.5106e-08 5.1608e-20 7.9092e-39
9.4442e+02 2.5732e-20 9.3758e-13 4.5260e-06 9.9999e-01 8.9711e-07 1.1079e-17 6.8328e-35
9.9911e+02 2.1905e-20 8.3152e-13 4.1748e-06 9.9999e-01 1.2948e-06 2.5595e-17 2.8113e-34
1.0608e+03 2.1628e-20 8.2377e-13 4.1492e-06 9.9999e-01 1.3295e-06 2.7181e-17 3.1114e-34
1.1257e+03 2.1540e-20 8.2102e-13 4.1380e-06 9.9999e-01 1.3522e-06 2.8263e-17 3.3251e-34
1.1944e+03 2.1085e-20 8.0768e-13 4.0897e-06 9.9999e-01 1.4376e-06 3.2521e-17 4.2179e-34
1.2673e+03 1.9725e-20 7.6746e-13 3.9424e-06 9.9999e-01 1.7411e-06 5.0447e-17 8.8776e-34
1.3448e+03 1.3670e-20 5.8245e-13 3.2516e-06 9.9999e-01 4.5766e-06 4.6066e-16 3.7531e-32
1.4269e+03 6.2881e-21 3.2820e-13 2.1921e-06 9.9996e-01 3.3727e-05 4.4446e-14 8.5530e-29
1.5140e+03 2.5025e-21 1.6971e-13 1.4285e-06 9.9973e-01 2.6375e-04 4.8510e-12 2.3545e-25
1.6065e+03 1.1031e-21 9.5657e-14 1.0049e-06 9.9873e-01 1.2695e-03 1.7299e-10 9.6400e-23
1.7047e+03 5.4260e-22 5.8372e-14 7.4513e-07 9.9487e-01 5.1338e-03 4.1781e-09 2.0577e-20
1.8088e+03 2.7122e-22 3.5989e-14 5.5619e-07 9.7912e-01 2.0884e-02 1.0430e-07 4.7022e-18
1.9193e+03 1.2560e-22 2.0786e-14 3.9473e-07 9.1389e-01 8.6106e-02 2.8751e-06 1.3166e-15
2.0365e+03 4.6076e-23 9.6501e-15 2.2994e-07 6.9822e-01 3.0171e-01 7.0528e-05 3.4605e-13
2.1609e+03 9.8123e-24 2.6875e-15 8.3701e-08 3.3787e-01 6.6108e-01 1.0527e-03 5.3034e-11
2.2929e+03 1.2957e-24 4.7513e-16 1.9955e-08 1.0776e-01 8.8366e-01 8.5839e-03 3.8441e-09
2.4330e+03 1.4743e-25 7.1312e-17 4.0085e-09 2.8126e-02 9.2053e-01 5.1348e-02 1.9017e-07
2.5816e+03 1.8134e-26 1.1072e-17 8.0134e-10 6.9165e-03 7.8289e-01 2.1019e-01 5.2197e-06
2.7393e+03 2.4251e-27 1.8011e-18 1.6187e-10 1.6515e-03 5.1058e-01 4.8771e-01 5.6206e-05
2.9067e+03 4.4201e-28 3.8572e-19 4.1391e-11 4.8494e-04 3.0272e-01 6.9657e-01 2.3096e-04
3.0842e+03 1.4821e-28 1.4810e-19 1.8332e-11 2.4336e-04 2.1871e-01 7.8061e-01 4.3275e-04
3.2726e+03 1.1659e-28 1.2831e-19 1.7429e-11 2.5612e-04 2.2718e-01 7.7218e-01 3.9329e-04
3.4725e+03 1.9427e-28 2.2519e-19 3.1840e-11 5.0138e-04 3.1800e-01 6.8130e-01 1.9263e-04
3.6846e+03 7.5312e-28 8.7181e-19 1.2050e-10 1.9526e-03 5.6696e-01 4.3105e-01 3.3480e-05
3.9097e+03 4.9692e-27 5.4939e-18 7.0620e-10 1.1319e-02 8.7282e-01 1.1586e-01 1.0314e-06
4.1484e+03 2.6619e-26 2.6468e-17 3.0128e-09 4.4131e-02 9.3289e-01 2.2975e-02 2.5654e-08
4.4019e+03 6.4485e-26 5.7860e-17 5.9199e-09 7.8400e-02 9.1112e-01 1.0481e-02 4.6417e-09
4.6708e+03 5.7641e-26 5.3033e-17 5.5643e-09 7.5562e-02 9.1346e-01 1.0982e-02 5.1075e-09
4.9561e+03 2.8301e-26 3.0149e-17 3.6660e-09 5.7626e-02 9.2685e-01 1.5519e-02 1.0524e-08
5.2588e+03 1.3811e-26 1.7116e-17 2.4236e-09 4.4302e-02 9.3436e-01 2.1338e-02 2.0530e-08
5.5800e+03 8.4211e-27 1.1510e-17 1.7991e-09 3.6254e-02 9.3662e-01 2.7123e-02 3.4254e-08
5.9209e+03 7.3364e-27 1.0640e-17 1.7633e-09 3.7719e-02 9.3702e-01 2.5259e-02 2.8748e-08
6.2825e+03 8.7184e-27 1.3040e-17 2.2235e-09 4.9086e-02 9.3345e-01 1.7464e-02 1.2503e-08
6.6663e+03 1.2197e-26 1.8231e-17 3.1012e-09 6.8391e-02 9.2072e-01 1.0887e-02 4.3965e-09
7.0735e+03 2.1334e-26 3.1108e-17 5.1546e-09 1.1055e-01 8.8417e-01 5.2762e-03 9.1285e-10
7.5056e+03 5.0803e-26 7.0987e-17 1.1279e-08 2.2917e-01 7.6936e-01 1.4689e-03 6.1908e-11
7.9641e+03 1.3099e-25 1.6953e-16 2.5078e-08 4.6089e-01 5.3885e-01 2.5981e-04 2.0012e-12
8.4505e+03 3.0916e-25 3.5452e-16 4.6948e-08 7.3608e-01 2.6389e-01 2.7545e-05 3.2339e-14
8.9668e+03 6.9578e-25 6.7233e-16 7.6652e-08 9.3847e-01 6.1532e-02 7.1254e-07 5.5999e-17
9.5145e+03 1.7899e-24 1.3354e-15 1.2212e-07 9.9429e-01 5.7066e-03 2.8477e-09 4.6969e-21
1.0096e+04 7.0008e-24 3.5797e-15 2.3607e-07 9.9980e-01 1.9498e-04 1.2544e-12 9.9061e-27
1.0712e+04 5.2241e-23 1.6268e-14 6.7155e-07 1.0000e+00 1.2144e-06 1.1344e-17 2.8990e-35
1.1367e+04 1.0613e-21 1.8340e-13 3.5523e-06 1.0000e+00 5.7826e-10 2.8840e-25 0.0000e+00
1.2062e+04 6.6544e-20 6.8368e-12 3.9096e-05 9.9996e-01 1.3064e-14 6.9148e-36 0.0000e+00
1.2794e+04 1.7645e-17 1.3241e-09 1.1370e-03 9.9886e-01 3.8895e-21 0.0000e+00 0.0000e+00
1.3528e+04 7.5003e-15 4.5574e-07 4.2725e-02 9.5727e-01 3.9432e-28 0.0000e+00 0.0000e+00
1.4194e+04 1.6076e-12 8.4046e-05 6.9542e-01 3.0450e-01 3.6548e-36 0.0000e+00 0.0000e+00
1.4758e+04 1.2877e-11 5.8498e-04 9.6682e-01 3.2600e-02 5.0559e-42 0.0000e+00 0.0000e+00
1.5240e+04 6.2458e-11 2.1782e-03 9.9308e-01 4.7412e-03 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 4.5948e-10 9.8274e-03 9.8964e-01 5.3237e-04 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 5.6084e-09 5.7984e-02 9.4198e-01 3.9201e-05 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 5.8941e-08 3.1961e-01 6.8039e-01 1.4381e-06 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 2.3241e-07 7.4991e-01 2.5009e-01 3.2637e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 4.2218e-07 9.3808e-01 6.1922e-02 6.6081e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 5.9236e-07 9.8532e-01 1.4677e-02 1.4949e-11 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 7.9254e-07 9.9619e-01 3.8063e-03 4.5499e-13 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.0254e-06 9.9900e-01 9.9820e-04 1.4147e-14 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.2204e-06 9.9968e-01 3.2207e-04 7.3017e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.4003e-06 9.9989e-01 1.1101e-04 4.3896e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.6168e-06 9.9996e-01 3.4841e-05 2.0486e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 2.2508e-06 9.9999e-01 4.8316e-06 1.1702e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 3.1657e-06 1.0000e+00 6.6043e-07 6.4531e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 6.4902e-06 9.9999e-01 3.6603e-08 3.9480e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.2344e-05 9.9999e-01 2.4873e-09 3.9822e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 2.1269e-05 9.9998e-01 2.0252e-10 6.1151e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 2.9603e-05 9.9997e-01 3.4726e-11 6.1794e-34 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 3.8547e-05 9.9996e-01 8.6209e-12 1.6402e-35 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 5.0058e-05 9.9995e-01 1.9654e-12 3.4372e-37 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 5.8264e-05 9.9994e-01 6.0341e-13 1.5025e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.1999e-04 9.9988e-01 3.0830e-14 7.2952e-42 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 9.0767e-05 9.9991e-01 4.0189e-14 1.2267e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0275e-04 9.9990e-01 1.3358e-14 6.5301e-43 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0493e-04 9.9990e-01 5.1116e-15 4.7644e-44 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 6.8798e-05 9.9993e-01 5.7438e-15 4.7644e-44 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 5.0851e-05 9.9995e-01 2.4121e-15 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 3.3251e-05 9.9997e-01 5.3497e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.9690e-05 9.9998e-01 6.8962e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.3863e-05 9.9999e-01 5.7528e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.5837e-05 9.9998e-01 4.0482e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 5.5821e-07 1.0000e+00 7.9295e-14 1.7628e-42 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 5.9149e-06 9.9999e-01 1.2920e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 3.5711e-06 1.0000e+00 3.1028e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0518e-05 9.9999e-01 4.2599e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0026e-05 9.9999e-01 1.9838e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.8269e-06 1.0000e+00 1.7749e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.4053e-05 9.9998e-01 1.8339e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 4.7943e-05 9.9995e-01 7.4876e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 2.7565e-05 9.9997e-01 2.2252e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 4.4167e-06 1.0000e+00 4.4419e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.2332e-12 5.5801e-02 9.4420e-01 1.0834e-07 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 6.5677e-05 9.9993e-01 9.3944e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 6.8702e-08 1.0000e+00 3.7478e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 6.8465e-08 1.0000e+00 6.2704e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 3.1016e-05 9.9997e-01 1.2555e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 2.2049e-07 1.0000e+00 5.6583e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 3.0807e-05 9.9997e-01 2.7689e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 5.6385e-07 1.0000e+00 7.0884e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 2.5891e-05 9.9997e-01 1.1968e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 4.3450e-06 1.0000e+00 2.7458e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 2.1876e-12 4.2767e-01 5.7233e-01 2.7267e-10 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.7899e-07 1.0000e+00 2.0493e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.1832e-08 1.0000e+00 3.3160e-14 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 8.0409e-05 9.9992e-01 8.3809e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0937e-08 1.0000e+00 4.5698e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 7.3102e-05 9.9993e-01 5.7073e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.5857e-05 9.9998e-01 1.3571e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 6.3542e-06 9.9999e-01 2.8287e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 4.7676e-06 1.0000e+00 7.2498e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 4.6862e-06 1.0000e+00 7.3187e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.8268e-07 1.0000e+00 2.6235e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.0184e-09 1.0000e+00 2.1321e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 5.6335e-09 1.0000e+00 2.8195e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 3.0356
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.4010e+02 2.0896e-23 1.8311e-14 1.4375e-06 1.0000e+00 4.9052e-11 6.0027e-28 0.0000e+00
8.8623e+02 1.6758e-18 2.4112e-11 3.9623e-05 9.9996e-01 7.4846e-11 5.5296e-27 0.0000e+00
9.0614e+02 8.6927e-20 2.3815e-12 8.6005e-06 9.9999e-01 4.4694e-08 1.1687e-20 6.2954e-40
9.4442e+02 2.7309e-20 9.9547e-13 4.8160e-06 9.9999e-01 5.4368e-07 3.4716e-18 9.3967e-36
