#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7 s8
2.205069e+04 8.478860e-04 9.991521e-01 1.655965e-08 5.612767e-27 6.369097e-57 2.380450e-108 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 1.129972e-03 9.988700e-01 4.981864e-09 2.266186e-28 1.448362e-59 5.063022e-113 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 1.947172e-03 9.980528e-01 7.350318e-10 1.468025e-30 1.111213e-63 3.150136e-120 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 2.589592e-03 9.974104e-01 2.422521e-10 7.718653e-32 4.277003e-66 1.754239e-124 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 4.430983e-03 9.955690e-01 4.683381e-11 1.082506e-33 1.534018e-69 1.859330e-130 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 5.646330e-03 9.943537e-01 2.133613e-11 1.424074e-34 3.512717e-71 2.628292e-133 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 6.557748e-03 9.934423e-01 1.369200e-11 4.447327e-35 4.025243e-72 6.115075e-135 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 1.087094e-02 9.891291e-01 3.476172e-12 1.352547e-36 6.541524e-75 9.891291e-140 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 2.434457e-02 9.756554e-01 3.183521e-13 2.940075e-39 7.771536e-80 3.089888e-148 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.939689e-02 9.606031e-01 4.644942e-14 1.848249e-41 5.544747e-84 1.605058e-155 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.133485e-02 9.686652e-01 3.636163e-14 7.301680e-42 6.934762e-85 2.425332e-157 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 3.565978e-02 9.643402e-01 1.200222e-14 3.441099e-43 1.873179e-87 5.723602e-162 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 1.074342e-01 8.925658e-01 2.377068e-16 1.398275e-47 1.270100e-95 3.553950e-176 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 1.284252e-01 8.715748e-01 8.104985e-17 7.972928e-49 5.414328e-98 2.195444e-180 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 8.318099e-01 1.681901e-01 6.604205e-23 1.147166e-63 3.244973e-125 1.739031e-227 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.063584e-01 6.936416e-01 7.174430e-19 4.012241e-54 6.290377e-108 7.888473e-198 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 9.984480e-02 9.001552e-01 4.676668e-17 1.189860e-49 9.260217e-100 7.811692e-184 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 4.196358e-01 5.803642e-01 3.657957e-20 1.631037e-57 2.327791e-114 2.937451e-209 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 4.193739e-02 9.580626e-01 2.362670e-16 4.973420e-48 5.776728e-97 2.492617e-179 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 1.724860e-01 8.275140e-01 1.255237e-18 7.384777e-54 8.659218e-108 3.910615e-198 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 6.401428e-02 9.359857e-01 2.601377e-17 1.336394e-50 7.396072e-102 5.151747e-188 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 7.508735e-03 9.924913e-01 4.311947e-15 4.274775e-45 6.653780e-92 3.382648e-171 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 4.401836e-02 9.559816e-01 3.078585e-17 1.490683e-50 6.157170e-102 1.998380e-188 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 6.222571e-01 3.777429e-01 6.371473e-23 8.699060e-65 3.119122e-128 4.804075e-234 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 5.368899e-01 4.631101e-01 1.657208e-22 6.844495e-64 1.078320e-126 1.600454e-231 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 4.426230e-01 5.573770e-01 4.704918e-22 6.901639e-63 6.032787e-125 1.252459e-228 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 3.404255e-01 6.595745e-01 1.520095e-21 1.018913e-61 7.068558e-123 3.617021e-225 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 2.450914e-01 7.549086e-01 5.450237e-21 2.058226e-60 1.523358e-120 3.083954e-221 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 1.618217e-01 8.381783e-01 2.175388e-20 5.765504e-59 6.153101e-118 7.945736e-217 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 9.897611e-02 9.010239e-01 9.146758e-20 1.938567e-57 3.515358e-115 3.686007e-212 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 5.517109e-02 9.448289e-01 4.219531e-19 8.208381e-56 3.027682e-112 3.325644e-207 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 2.794332e-02 9.720567e-01 2.026222e-18 3.827308e-54 3.006224e-109 3.575685e-202 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 1.290949e-02 9.870905e-01 1.032040e-17 2.013737e-52 3.524039e-106 4.638786e-197 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 5.641075e-03 9.943589e-01 5.234726e-17 1.025433e-50 3.800555e-103 4.876183e-192 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 2.538432e-03 9.974616e-01 2.396378e-16 4.014551e-49 2.482846e-100 2.155505e-187 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 1.179000e-03 9.988210e-01 1.014489e-15 1.292592e-47 1.151582e-97 5.366215e-183 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 6.329325e-04 9.993671e-01 3.274117e-15 2.174813e-46 1.694165e-95 1.993975e-179 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 3.541602e-04 9.996458e-01 9.882213e-15 3.130320e-45 1.902183e-93 4.815437e-176 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 1.124873e-04 9.998875e-01 9.248959e-14 7.057539e-43 2.866344e-89 4.032880e-169 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 1.188383e-04 9.998812e-01 8.359662e-14 5.482955e-43 1.827652e-89 1.901413e-169 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 1.092318e-04 9.998908e-01 9.662810e-14 7.931907e-43 3.537429e-89 5.696857e-169 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 1.059717e-04 9.998940e-01 1.051171e-13 9.571635e-43 4.939647e-89 9.913479e-169 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 9.825122e-05 9.999017e-01 1.199882e-13 1.330304e-42 8.868694e-89 2.634524e-168 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 3.602811e-05 9.999640e-01 9.019283e-13 1.813660e-40 5.698324e-85 5.673815e-162 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 3.070873e-05 9.999693e-01 1.242542e-12 3.974072e-40 2.309606e-84 5.780468e-161 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 5.055458e+00 
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7 s8
4.386064e+02 1.181778e-21 1.654490e-13 5.371720e-07 1.149548e-02 9.443484e-01 4.415554e-02 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 2.623488e-21 2.146490e-13 5.140977e-07 9.963955e-03 9.221958e-01 6.783969e-02 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 7.016287e-22 7.566584e-14 2.476337e-07 6.713624e-03 8.942327e-01 9.905346e-02 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 1.806556e-22 2.377047e-14 1.030054e-07 4.017209e-03 8.319664e-01 1.640162e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 2.968531e-23 5.268383e-15 3.333266e-08 2.046564e-03 7.254159e-01 2.725375e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 1.545396e-23 2.813413e-15 1.971371e-08 1.436426e-03 6.508495e-01 3.477141e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 6.779432e-24 1.298400e-15 1.030791e-08 9.257295e-04 5.560324e-01 4.430419e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 2.184887e-24 4.438978e-16 4.162160e-09 4.883865e-04 4.261024e-01 5.734092e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 5.912232e-25 1.276728e-16 1.424043e-09 2.239184e-04 2.946295e-01 7.051466e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 1.382282e-25 3.159501e-17 4.227628e-10 8.975855e-05 1.840050e-01 8.159052e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 3.485786e-26 8.309551e-18 1.309811e-10 3.704088e-05 1.126719e-01 8.872911e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 7.278552e-27 1.890251e-18 3.601254e-11 1.390529e-05 6.572424e-02 9.342619e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 1.255656e-27 3.641402e-19 8.655055e-12 4.753554e-06 3.583103e-02 9.641642e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 1.632281e-28 5.403151e-20 1.651173e-12 1.348899e-06 1.760747e-02 9.823912e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 2.471276e-29 9.166637e-21 3.530394e-13 4.180730e-07 9.011795e-03 9.909878e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 4.111202e-30 1.712165e-21 8.222405e-14 1.376250e-07 4.788047e-03 9.952118e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 6.755682e-31 3.179145e-22 1.883643e-14 4.490542e-08 2.543316e-03 9.974566e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 1.262285e-31 6.631289e-23 4.821337e-15 1.591509e-08 1.405833e-03 9.985942e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 2.232815e-32 1.356959e-23 1.224964e-15 5.662221e-09 7.845691e-04 9.992154e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 4.521712e-33 3.150920e-24 3.503137e-16 2.218019e-09 4.635945e-04 9.995364e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 1.169866e-33 9.217126e-25 1.219497e-16 1.006794e-09 2.963660e-04 9.997036e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 4.174371e-34 3.617788e-25 5.462757e-17 5.514293e-10 2.123260e-04 9.997877e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 1.966939e-34 1.857866e-25 3.144920e-17 3.672104e-10 1.697893e-04 9.998302e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 1.076372e-34 1.127385e-25 2.124687e-17 2.805709e-10 1.471722e-04 9.998528e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 7.917000e-35 9.180162e-26 1.885847e-17 2.650861e-10 1.451747e-04 9.998548e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 8.479765e-35 1.069082e-25 2.308246e-17 3.207246e-10 1.652218e-04 9.998348e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 1.158091e-34 1.591334e-25 3.565921e-17 4.682354e-10 2.091229e-04 9.997909e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 1.455305e-34 2.284196e-25 5.460556e-17 6.896879e-10 2.689150e-04 9.997311e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 2.663992e-34 4.368946e-25 1.030077e-16 1.162008e-09 3.688994e-04 9.996311e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 8.064239e-34 1.235373e-24 2.552246e-16 2.320614e-09 5.490546e-04 9.994509e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 1.759961e-33 2.606183e-24 4.951297e-16 3.884518e-09 7.381934e-04 9.992618e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 1.690002e-33 2.732375e-24 5.507926e-16 4.360698e-09 8.018257e-04 9.991982e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 1.338706e-33 2.405791e-24 5.286920e-16 4.394449e-09 8.206851e-04 9.991793e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 1.316408e-33 2.516886e-24 5.750703e-16 4.804964e-09 8.725205e-04 9.991275e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 1.491693e-33 3.010757e-24 6.979481e-16 5.702191e-09 9.762150e-04 9.990238e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 2.015552e-33 4.263668e-24 9.898865e-16 7.662675e-09 1.168782e-03 9.988312e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 4.197058e-33 8.902851e-24 1.955448e-15 1.309991e-08 1.608872e-03 9.983911e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 1.294318e-32 2.692537e-23 5.313827e-15 2.873623e-08 2.544106e-03 9.974559e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 4.977375e-32 1.040724e-22 1.828586e-14 7.612456e-08 4.524887e-03 9.954750e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 3.052985e-31 6.196430e-22 9.113727e-14 2.668535e-07 9.475562e-03 9.905242e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 4.083479e-30 7.568047e-21 8.330296e-13 1.479127e-06 2.540831e-02 9.745902e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 1.298253e-28 2.148729e-19 1.592764e-11 1.437996e-05 9.391300e-02 9.060726e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 1.156711e-26 1.635487e-17 6.924441e-10 2.426852e-04 4.154664e-01 5.842909e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 1.665922e-24 1.798713e-15 3.368060e-08 3.223197e-03 9.029781e-01 9.379866e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 4.201111e-22 3.108337e-13 1.979136e-06 3.509021e-02 9.616416e-01 3.266182e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 2.926474e-19 1.362421e-10 2.184354e-04 4.326701e-01 5.670919e-01 1.960318e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 6.279232e-17 1.780650e-08 6.003020e-03 9.575369e-01 3.646006e-02 5.229625e-09 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 1.171825e-14 1.655515e-06 9.424468e-02 9.050481e-01 7.055884e-04 2.413462e-13 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 1.691522e-12 1.047814e-04 7.402643e-01 2.596289e-01 2.027680e-06 5.149665e-19 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 4.098914e-11 1.142917e-03 9.870643e-01 1.179282e-02 8.052366e-10 1.158502e-25 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 5.417052e-10 6.932739e-03 9.923332e-01 7.340547e-04 1.080692e-12 3.955739e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 5.075701e-09 3.122276e-02 9.687063e-01 7.093172e-05 4.635380e-15 1.409027e-35 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 4.501746e-08 1.254439e-01 8.745486e-01 7.428770e-06 2.766883e-17 1.120988e-39 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 4.132870e-07 4.339944e-01 5.660047e-01 4.616044e-07 8.119061e-20 3.658323e-44 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 1.467609e-06 7.510110e-01 2.489875e-01 2.793518e-08 3.532383e-22 2.995947e-48 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.898892e-06 8.938252e-01 1.061719e-01 2.633161e-09 4.384575e-24 1.703099e-51 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 4.213380e-06 9.472528e-01 5.274303e-02 4.061820e-10 1.347372e-25 4.228536e-54 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 5.311881e-06 9.697491e-01 3.024559e-02 9.168193e-11 8.260826e-27 3.289207e-56 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 6.126701e-06 9.793777e-01 2.061613e-02 3.331673e-11 1.240992e-27 1.207452e-57 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 7.310530e-06 9.867924e-01 1.320029e-02 1.046207e-11 1.438857e-28 2.919046e-59 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 8.669693e-06 9.912349e-01 8.756390e-03 3.612372e-12 2.040268e-29 1.017244e-60 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 9.807282e-06 9.935482e-01 6.442038e-03 1.640957e-12 4.711341e-30 8.204785e-62 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 1.382998e-05 9.964834e-01 3.502790e-03 3.804755e-13 3.563183e-31 1.189741e-63 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 2.113119e-05 9.985776e-01 1.401230e-03 3.833250e-14 5.508283e-33 1.021126e-66 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 1.998386e-05 9.991928e-01 7.872428e-04 6.782399e-15 1.665321e-34 1.471538e-69 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 2.619891e-05 9.996954e-01 2.783635e-04 4.265942e-16 8.876606e-37 1.456453e-73 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 4.976833e-05 9.999013e-01 4.897476e-05 4.818118e-18 2.210666e-40 8.740633e-80 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 9.889405e-05 9.998939e-01 7.182337e-06 3.442514e-20 2.347169e-44 1.201750e-86 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 1.912578e-04 9.998077e-01 1.086844e-06 2.633422e-22 2.767325e-48 1.919274e-93 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.281597e-04 9.996716e-01 2.218116e-07 4.314692e-24 1.346062e-51 3.524678e-99 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 5.241695e-04 9.994758e-01 4.886326e-08 8.262333e-26 8.306754e-55 8.928650e-105 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 7.616572e-04 9.992383e-01 1.264770e-08 2.326898e-27 9.852630e-58 6.470592e-110 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 1.181764e-03 9.988182e-01 2.522613e-09 3.318031e-29 3.329394e-61 5.272488e-116 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 1.575871e-03 9.984241e-01 8.177392e-10 1.646655e-30 1.139992e-63 2.384296e-120 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.249594e-03 9.967504e-01 9.061367e-11 5.499313e-33 2.840270e-68 2.465317e-128 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.030116e-03 9.969699e-01 9.017537e-11 5.102469e-33 2.273987e-68 1.467450e-128 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 5.272287e-03 9.947277e-01 2.021618e-11 1.127971e-34 2.056077e-71 8.741198e-134 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 8.090046e-03 9.919100e-01 6.049947e-12 5.170594e-36 6.999648e-74 4.924376e-138 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 1.004574e-02 9.899543e-01 2.318247e-12 3.947286e-37 5.263048e-76 8.562896e-142 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 1.317573e-02 9.868243e-01 6.167652e-13 1.123733e-38 5.991433e-79 5.083229e-147 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 9.860480e-03 9.901395e-01 5.278016e-13 5.564420e-39 1.116976e-79 1.477026e-148 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 3.265748e-02 9.673425e-01 1.323325e-14 4.147965e-43 2.476397e-87 8.357839e-162 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 9.185397e-02 9.081460e-01 3.494868e-16 3.520852e-47 6.573990e-95 5.547616e-175 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 2.081031e-01 7.918969e-01 1.023941e-17 4.143646e-51 3.112339e-102 9.300184e-188 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 1.507269e-01 8.492731e-01 2.550370e-17 3.545014e-50 1.397603e-100 5.228258e-185 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.199088e-01 6.800912e-01 5.015198e-19 1.534954e-54 1.018237e-108 3.073708e-199 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 8.251587e-02 9.174841e-01 7.674553e-17 3.952683e-49 7.963070e-99 2.925563e-182 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 1.535746e-01 8.464254e-01 4.810238e-18 3.000883e-52 1.138570e-104 1.659312e-192 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 8.035832e-03 9.919642e-01 1.304176e-14 1.084179e-43 4.281386e-89 5.427480e-166 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 2.567095e-02 9.743291e-01 4.764683e-16 2.314275e-47 7.351225e-96 1.221315e-177 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.299204e-02 9.670080e-01 1.535836e-16 1.140501e-48 2.445961e-98 5.091013e-182 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 7.418152e-01 2.581848e-01 1.446332e-23 4.057190e-66 1.786158e-130 1.164525e-237 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 4.942737e-01 5.057263e-01 7.655214e-22 4.020494e-62 2.670283e-123 1.965039e-225 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 2.062937e-01 7.937063e-01 7.159091e-20 2.561189e-57 1.573427e-114 2.351399e-210 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 5.037975e-01 4.962025e-01 2.455696e-22 1.645570e-63 5.050633e-126 2.101266e-230 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 4.076782e-01 5.923218e-01 7.129799e-22 1.804388e-62 3.345521e-124 2.212066e-227 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 3.087071e-01 6.912929e-01 2.348285e-21 2.849604e-61 4.432718e-122 8.021108e-224 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 2.165026e-01 7.834974e-01 8.591976e-21 6.169569e-60 1.101438e-119 8.819076e-220 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 1.391446e-01 8.608554e-01 3.519220e-20 1.867894e-58 5.143476e-117 2.896589e-215 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 8.256881e-02 9.174312e-01 1.521407e-19 6.704893e-57 3.302752e-114 1.636086e-210 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 4.414916e-02 9.558508e-01 7.233176e-19 3.075439e-55 3.257608e-111 1.821689e-205 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 2.143385e-02 9.785661e-01 3.621582e-18 1.581670e-53 3.784183e-108 2.468588e-200 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 9.464228e-03 9.905358e-01 1.920918e-17 9.043150e-52 5.113090e-105 3.950112e-195 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 4.031935e-03 9.959681e-01 1.006649e-16 4.939788e-50 6.141358e-102 4.832982e-190 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 1.786458e-03 9.982135e-01 4.646856e-16 1.965448e-48 4.130539e-99 2.230491e-185 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 8.326395e-04 9.991674e-01 1.972041e-15 6.354354e-47 1.928218e-96 5.521714e-181 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 4.466090e-04 9.995534e-01 6.380128e-15 1.084622e-45 2.908275e-94 2.169244e-177 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 2.521657e-04 9.997478e-01 1.897611e-14 1.509173e-44 3.088393e-92 4.839544e-174 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 8.138227e-05 9.999186e-01 1.740599e-13 3.305287e-42 4.508892e-88 3.934865e-167 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 8.526546e-05 9.999147e-01 1.581683e-13 2.627049e-42 2.999744e-88 2.008920e-167 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 7.924606e-05 9.999208e-01 1.831631e-13 3.766057e-42 5.700483e-88 5.803278e-167 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 7.675601e-05 9.999232e-01 1.990323e-13 4.561555e-42 7.980340e-88 1.009446e-166 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 7.145121e-05 9.999285e-01 2.271682e-13 6.349061e-42 1.436791e-87 2.708544e-166 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 2.568240e-05 9.999743e-01 1.775911e-12 9.466970e-40 1.079207e-83 7.527129e-160 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 2.172615e-05 9.999783e-01 2.474766e-12 2.129450e-39 4.546664e-83 8.201261e-159 0.000000e+00 0.000000e+00 0.000000e+00 
#
