#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    5.780645E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5366E-028
    5.915854E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5840E-028
    6.050461E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6314E-028
    6.182524E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6693E-028
    6.310967E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6952E-028
    6.433895E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7094E-028
    6.548939E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7158E-028
    6.655204E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7138E-028
    6.749602E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7002E-028
    6.831642E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6848E-028
    6.900837E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6638E-028
    6.956456E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6286E-028
    6.978896E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5568E-028
    6.990143E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4331E-028
    6.995773E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2429E-028
    6.998590E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0397E-028
    6.999929E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.4605E-029
    6.999999E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.2404E-029
#TIME:     5.964
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    8.772128E+02   1.0000E-099   1.0000E-099   5.9335E-004   9.9941E-001
    8.823774E+02   1.0000E-099   1.0000E-099   5.9335E-004   9.9941E-001
    8.980545E+02   1.0000E-099   1.0000E-099   5.9089E-004   9.9941E-001
    9.302491E+02   1.0000E-099   1.0000E-099   5.7418E-004   9.9943E-001
    9.854857E+02   1.0000E-099   1.0000E-099   5.1745E-004   9.9948E-001
    1.043263E+03   1.0000E-099   1.0000E-099   4.3602E-004   9.9956E-001
    1.104452E+03   1.0000E-099   1.0000E-099   3.4574E-004   9.9965E-001
    1.169230E+03   1.0000E-099   1.0000E-099   2.6019E-004   9.9974E-001
    1.237807E+03   1.0000E-099   1.0000E-099   1.8767E-004   9.9981E-001
    1.310406E+03   1.0000E-099   1.0000E-099   1.3074E-004   9.9987E-001
    1.387263E+03   1.0000E-099   1.0000E-099   8.6486E-005   9.9991E-001
    1.468628E+03   1.0000E-099   1.0000E-099   5.3522E-005   9.9995E-001
    1.554765E+03   1.0000E-099   1.0000E-099   3.1425E-005   9.9997E-001
    1.645955E+03   1.0000E-099   1.0000E-099   1.7651E-005   9.9998E-001
    1.742492E+03   1.0000E-099   1.0000E-099   9.7631E-006   9.9999E-001
    1.844692E+03   1.0000E-099   1.0000E-099   5.5371E-006   9.9999E-001
    1.952886E+03   1.0000E-099   1.0000E-099   3.3153E-006   1.0000E+000
    2.067425E+03   1.0000E-099   1.0000E-099   2.0927E-006   1.0000E+000
    2.188683E+03   1.0000E-099   1.0000E-099   1.3773E-006   1.0000E+000
    2.317052E+03   1.0000E-099   1.0000E-099   9.4787E-007   1.0000E+000
    2.452951E+03   1.0000E-099   1.0000E-099   6.9164E-007   1.0000E+000
    2.596820E+03   1.0000E-099   1.0000E-099   5.4043E-007   1.0000E+000
    2.749127E+03   1.0000E-099   1.0000E-099   4.5186E-007   1.0000E+000
    2.910367E+03   1.0000E-099   1.0000E-099   4.0253E-007   1.0000E+000
    3.081064E+03   1.0000E-099   1.0000E-099   3.8304E-007   1.0000E+000
    3.261773E+03   1.0000E-099   1.0000E-099   3.9069E-007   1.0000E+000
    3.453081E+03   1.0000E-099   1.0000E-099   4.1870E-007   1.0000E+000
    3.655609E+03   1.0000E-099   1.0000E-099   4.5264E-007   1.0000E+000
    3.870016E+03   1.0000E-099   1.0000E-099   4.8975E-007   1.0000E+000
    4.096998E+03   1.0000E-099   1.0000E-099   5.5341E-007   1.0000E+000
    4.337292E+03   1.0000E-099   1.0000E-099   6.5933E-007   1.0000E+000
    4.591681E+03   1.0000E-099   1.0000E-099   7.8327E-007   1.0000E+000
    4.860989E+03   1.0000E-099   1.0000E-099   8.8561E-007   1.0000E+000
    5.146093E+03   1.0000E-099   1.0000E-099   9.6322E-007   1.0000E+000
    5.447919E+03   1.0000E-099   1.0000E-099   1.0431E-006   1.0000E+000
    5.767447E+03   1.0000E-099   1.0000E-099   1.1477E-006   1.0000E+000
    6.105716E+03   1.0000E-099   1.0000E-099   1.3034E-006   1.0000E+000
    6.463825E+03   1.0000E-099   1.0000E-099   1.5594E-006   1.0000E+000
    6.842938E+03   1.0000E-099   1.0000E-099   1.9909E-006   1.0000E+000
    7.244286E+03   1.0000E-099   1.0000E-099   2.7555E-006   1.0000E+000
    7.669174E+03   1.0000E-099   1.0000E-099   4.3155E-006   1.0000E+000
    8.118982E+03   1.0000E-099   1.0000E-099   8.0249E-006   9.9999E-001
    8.595172E+03   1.0000E-099   1.0000E-099   1.8089E-005   9.9998E-001
    9.099291E+03   1.0000E-099   1.0000E-099   5.0493E-005   9.9995E-001
    9.632977E+03   1.0000E-099   1.0000E-099   1.8061E-004   9.9982E-001
    1.019797E+04   1.0000E-099   1.0000E-099   8.8180E-004   9.9912E-001
    1.078815E+04   1.0000E-099   1.0000E-099   7.6912E-003   9.9231E-001
    1.132471E+04   1.0000E-099   1.0000E-099   9.4545E-002   9.0546E-001
    1.181061E+04   1.0000E-099   1.0000E-099   5.6580E-001   4.3420E-001
    1.233364E+04   1.0000E-099   1.0000E-099   9.4924E-001   5.0760E-002
    1.289255E+04   1.0000E-099   1.0000E-099   9.9762E-001   2.3825E-003
    1.346565E+04   1.0000E-099   1.0000E-099   9.9993E-001   6.6634E-005
    1.415462E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1146E-006
    1.497774E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1437E-008
    1.569856E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3488E-010
    1.622140E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7215E-012
    1.665300E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.1602E-014
    1.709204E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.9210E-015
    1.765789E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.3254E-016
    1.832639E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7906E-017
    1.902138E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4104E-018
    1.970410E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2400E-019
    2.038164E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1178E-020
    2.104676E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.4987E-022
    2.168980E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.3791E-023
    2.230383E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.5271E-024
    2.289320E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.5663E-025
    2.347531E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.3412E-026
    2.405765E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.4784E-027
    2.464997E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.1298E-028
    2.526750E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.6369E-029
    2.593647E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.9992E-031
    2.666910E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5685E-032
    2.742649E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7115E-034
    2.813969E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.0912E-035
    2.879319E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.0460E-034
    2.941195E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.3490E-033
    3.005162E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1243E-032
    3.080484E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.2086E-032
    3.190140E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.7520E-032
    3.369832E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.0366E-031
    3.568099E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5873E-030
    3.771812E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.2838E-030
    3.951609E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1197E-029
    4.108626E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0396E-029
    4.248581E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7526E-029
    4.378422E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.3315E-029
    4.504725E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.1495E-029
    4.629669E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1350E-028
    4.754852E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2936E-028
    4.879946E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3968E-028
    5.005857E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4528E-028
    5.132932E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4744E-028
    5.261425E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4774E-028
    5.391744E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4766E-028
    5.523611E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4827E-028
    5.657007E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5031E-028
    5.791296E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5399E-028
    5.925594E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5874E-028
    6.059199E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6342E-028
    6.190205E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6712E-028
    6.317550E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6962E-028
    6.439345E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7099E-028
    6.553256E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7159E-028
    6.658474E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7135E-028
    6.751891E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6998E-028
    6.833113E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6844E-028
    6.901634E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6634E-028
    6.956777E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6278E-028
    6.979052E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5555E-028
    6.990216E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4313E-028
    6.995805E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2409E-028
    6.998601E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0383E-028
    6.999929E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.4589E-029
    6.999999E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.2404E-029
#TIME:     6.560
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    8.772128E+02   1.0000E-099   1.0000E-099   5.8304E-004   9.9942E-001
    8.818079E+02   1.0000E-099   1.0000E-099   5.8305E-004   9.9942E-001
    8.957380E+02   1.0000E-099   1.0000E-099   5.8139E-004   9.9942E-001
    9.242619E+02   1.0000E-099   1.0000E-099   5.6989E-004   9.9943E-001
    9.766039E+02   1.0000E-099   1.0000E-099   5.2576E-004   9.9947E-001
    1.033945E+03   1.0000E-099   1.0000E-099   4.5516E-004   9.9954E-001
    1.094587E+03   1.0000E-099   1.0000E-099   3.7256E-004   9.9963E-001
    1.158786E+03   1.0000E-099   1.0000E-099   2.9048E-004   9.9971E-001
    1.226751E+03   1.0000E-099   1.0000E-099   2.1772E-004   9.9978E-001
    1.298702E+03   1.0000E-099   1.0000E-099   1.5859E-004   9.9984E-001
    1.374872E+03   1.0000E-099   1.0000E-099   1.1094E-004   9.9989E-001
    1.455511E+03   1.0000E-099   1.0000E-099   7.3291E-005   9.9993E-001
    1.540878E+03   1.0000E-099   1.0000E-099   4.6349E-005   9.9995E-001
    1.631253E+03   1.0000E-099   1.0000E-099   2.8154E-005   9.9997E-001
    1.726928E+03   1.0000E-099   1.0000E-099   1.6622E-005   9.9998E-001
    1.828215E+03   1.0000E-099   1.0000E-099   9.7122E-006   9.9999E-001
    1.935443E+03   1.0000E-099   1.0000E-099   5.7808E-006   9.9999E-001
    2.048959E+03   1.0000E-099   1.0000E-099   3.5893E-006   1.0000E+000
    2.169133E+03   1.0000E-099   1.0000E-099   2.3375E-006   1.0000E+000
    2.296356E+03   1.0000E-099   1.0000E-099   1.6014E-006   1.0000E+000
    2.431041E+03   1.0000E-099   1.0000E-099   1.1646E-006   1.0000E+000
    2.573625E+03   1.0000E-099   1.0000E-099   9.0677E-007   1.0000E+000
    2.724572E+03   1.0000E-099   1.0000E-099   7.5550E-007   1.0000E+000
    2.884372E+03   1.0000E-099   1.0000E-099   6.7049E-007   1.0000E+000
    3.053544E+03   1.0000E-099   1.0000E-099   6.3508E-007   1.0000E+000
    3.232639E+03   1.0000E-099   1.0000E-099   6.4498E-007   1.0000E+000
    3.422238E+03   1.0000E-099   1.0000E-099   6.9078E-007   1.0000E+000
    3.622957E+03   1.0000E-099   1.0000E-099   7.4796E-007   1.0000E+000
    3.835449E+03   1.0000E-099   1.0000E-099   8.0673E-007   1.0000E+000
    4.060403E+03   1.0000E-099   1.0000E-099   9.0349E-007   1.0000E+000
    4.298552E+03   1.0000E-099   1.0000E-099   1.0726E-006   1.0000E+000
    4.550668E+03   1.0000E-099   1.0000E-099   1.2866E-006   1.0000E+000
    4.817571E+03   1.0000E-099   1.0000E-099   1.4791E-006   1.0000E+000
    5.100128E+03   1.0000E-099   1.0000E-099   1.6316E-006   1.0000E+000
    5.399258E+03   1.0000E-099   1.0000E-099   1.7835E-006   1.0000E+000
    5.715932E+03   1.0000E-099   1.0000E-099   1.9766E-006   1.0000E+000
    6.051180E+03   1.0000E-099   1.0000E-099   2.2626E-006   1.0000E+000
    6.406090E+03   1.0000E-099   1.0000E-099   2.7457E-006   1.0000E+000
    6.781817E+03   1.0000E-099   1.0000E-099   3.6025E-006   1.0000E+000
    7.179580E+03   1.0000E-099   1.0000E-099   5.1862E-006   9.9999E-001
    7.600673E+03   1.0000E-099   1.0000E-099   8.4376E-006   9.9999E-001
    8.046463E+03   1.0000E-099   1.0000E-099   1.6080E-005   9.9998E-001
    8.518399E+03   1.0000E-099   1.0000E-099   3.6731E-005   9.9996E-001
    9.018016E+03   1.0000E-099   1.0000E-099   1.0328E-004   9.9990E-001
    9.546935E+03   1.0000E-099   1.0000E-099   3.6634E-004   9.9963E-001
    1.010688E+04   1.0000E-099   1.0000E-099   1.8504E-003   9.9815E-001
    1.069155E+04   1.0000E-099   1.0000E-099   1.7852E-002   9.8215E-001
    1.121100E+04   1.0000E-099   1.0000E-099   1.9267E-001   8.0733E-001
    1.170707E+04   1.0000E-099   1.0000E-099   7.3981E-001   2.6019E-001
    1.224188E+04   1.0000E-099   1.0000E-099   9.7635E-001   2.3652E-002
    1.280590E+04   1.0000E-099   1.0000E-099   9.9897E-001   1.0327E-003
    1.338674E+04   1.0000E-099   1.0000E-099   9.9997E-001   2.7201E-005
    1.407642E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6488E-007
    1.489471E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.8921E-009
    1.564561E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.4217E-011
    1.620133E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.2042E-013
    1.664498E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.3473E-014
    1.708978E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7939E-015
    1.765600E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6419E-016
    1.833903E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4022E-017
    1.905411E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1959E-018
    1.976237E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0984E-019
    2.046480E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0026E-020
    2.115897E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.3185E-022
    2.183594E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.1202E-023
    2.248304E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.3556E-024
    2.311791E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.3529E-025
    2.375057E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.9595E-026
    2.437994E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.7674E-027
    2.500966E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.1634E-028
    2.565240E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1139E-029
    2.634176E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.1802E-031
    2.709358E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6208E-033
    2.787718E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.0255E-035
    2.861365E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.0834E-034
    2.928337E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.2965E-033
    2.990512E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.1461E-033
    3.053088E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.1533E-032
    3.124688E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.0860E-032
    3.222943E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2861E-031
    3.379282E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.3007E-031
    3.574655E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6480E-030
    3.773417E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.3071E-030
    3.953502E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1248E-029
    4.110595E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0510E-029
    4.249832E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7648E-029
    4.379814E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.3542E-029
    4.505792E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.1625E-029
    4.630719E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1358E-028
    4.755833E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2940E-028
    4.880858E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3968E-028
    5.006816E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4527E-028
    5.133808E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4743E-028
    5.262322E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4772E-028
    5.392577E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4765E-028
    5.524395E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4827E-028
    5.657792E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5032E-028
    5.791972E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5401E-028
    5.926267E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5876E-028
    6.059747E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6343E-028
    6.190710E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6713E-028
    6.318026E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6962E-028
    6.439731E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7099E-028
    6.553550E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7159E-028
    6.658669E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7135E-028
    6.751977E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6998E-028
    6.833194E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6844E-028
    6.901665E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6634E-028
    6.956792E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6277E-028
    6.979059E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5554E-028
    6.990219E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4312E-028
    6.995806E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2408E-028
    6.998601E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0383E-028
    6.999929E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.4586E-029
    6.999999E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.2403E-029
#TIME:     7.216
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    8.772128E+02   1.0000E-099   1.0000E-099   5.5859E-004   9.9944E-001
    8.812485E+02   1.0000E-099   1.0000E-099   5.5859E-004   9.9944E-001
    8.934672E+02   1.0000E-099   1.0000E-099   5.5756E-004   9.9944E-001
    9.184152E+02   1.0000E-099   1.0000E-099   5.5041E-004   9.9945E-001
    9.679528E+02   1.0000E-099   1.0000E-099   5.1898E-004   9.9948E-001
    1.024868E+03   1.0000E-099   1.0000E-099   4.6245E-004   9.9954E-001
    1.084978E+03   1.0000E-099   1.0000E-099   3.9207E-004   9.9961E-001
    1.148613E+03   1.0000E-099   1.0000E-099   3.1799E-004   9.9968E-001
    1.215981E+03   1.0000E-099   1.0000E-099   2.4862E-004   9.9975E-001
    1.287300E+03   1.0000E-099   1.0000E-099   1.8956E-004   9.9981E-001
    1.362802E+03   1.0000E-099   1.0000E-099   1.3996E-004   9.9986E-001
    1.442733E+03   1.0000E-099   1.0000E-099   9.8259E-005   9.9990E-001
    1.527351E+03   1.0000E-099   1.0000E-099   6.6436E-005   9.9993E-001
    1.616932E+03   1.0000E-099   1.0000E-099   4.3499E-005   9.9996E-001
    1.711768E+03   1.0000E-099   1.0000E-099   2.7772E-005   9.9997E-001
    1.812165E+03   1.0000E-099   1.0000E-099   1.7386E-005   9.9998E-001
    1.918451E+03   1.0000E-099   1.0000E-099   1.0761E-005   9.9999E-001
    2.030971E+03   1.0000E-099   1.0000E-099   6.7133E-006   9.9999E-001
    2.150090E+03   1.0000E-099   1.0000E-099   4.3192E-006   1.0000E+000
    2.276196E+03   1.0000E-099   1.0000E-099   2.9238E-006   1.0000E+000
    2.409699E+03   1.0000E-099   1.0000E-099   2.1111E-006   1.0000E+000
    2.551031E+03   1.0000E-099   1.0000E-099   1.6372E-006   1.0000E+000
    2.700652E+03   1.0000E-099   1.0000E-099   1.3607E-006   1.0000E+000
    2.859050E+03   1.0000E-099   1.0000E-099   1.2039E-006   1.0000E+000
    3.026737E+03   1.0000E-099   1.0000E-099   1.1341E-006   1.0000E+000
    3.204259E+03   1.0000E-099   1.0000E-099   1.1434E-006   1.0000E+000
    3.392194E+03   1.0000E-099   1.0000E-099   1.2175E-006   1.0000E+000
    3.591151E+03   1.0000E-099   1.0000E-099   1.3134E-006   1.0000E+000
    3.801777E+03   1.0000E-099   1.0000E-099   1.4070E-006   1.0000E+000
    4.024756E+03   1.0000E-099   1.0000E-099   1.5590E-006   1.0000E+000
    4.260814E+03   1.0000E-099   1.0000E-099   1.8439E-006   1.0000E+000
    4.510717E+03   1.0000E-099   1.0000E-099   2.2352E-006   1.0000E+000
    4.775277E+03   1.0000E-099   1.0000E-099   2.6179E-006   1.0000E+000
    5.055354E+03   1.0000E-099   1.0000E-099   2.9366E-006   1.0000E+000
    5.351858E+03   1.0000E-099   1.0000E-099   3.2517E-006   1.0000E+000
    5.665752E+03   1.0000E-099   1.0000E-099   3.6491E-006   1.0000E+000
    5.998056E+03   1.0000E-099   1.0000E-099   4.2420E-006   1.0000E+000
    6.349851E+03   1.0000E-099   1.0000E-099   5.2614E-006   9.9999E-001
    6.722279E+03   1.0000E-099   1.0000E-099   7.1156E-006   9.9999E-001
    7.116550E+03   1.0000E-099   1.0000E-099   1.0591E-005   9.9999E-001
    7.533946E+03   1.0000E-099   1.0000E-099   1.7715E-005   9.9998E-001
    7.975822E+03   1.0000E-099   1.0000E-099   3.4472E-005   9.9997E-001
    8.443616E+03   1.0000E-099   1.0000E-099   8.0542E-005   9.9992E-001
    8.938846E+03   1.0000E-099   1.0000E-099   2.2816E-004   9.9977E-001
    9.463122E+03   1.0000E-099   1.0000E-099   8.1074E-004   9.9919E-001
    1.001854E+04   1.0000E-099   1.0000E-099   4.5058E-003   9.9549E-001
    1.058661E+04   1.0000E-099   1.0000E-099   4.6136E-002   9.5386E-001
    1.109463E+04   1.0000E-099   1.0000E-099   3.6640E-001   6.3360E-001
    1.159983E+04   1.0000E-099   1.0000E-099   8.6930E-001   1.3070E-001
    1.214474E+04   1.0000E-099   1.0000E-099   9.9014E-001   9.8571E-003
    1.270795E+04   1.0000E-099   1.0000E-099   9.9959E-001   4.1040E-004
    1.329144E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.0457E-005
    1.399960E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6698E-007
    1.482114E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.5059E-009
    1.559844E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.3866E-011
    1.617175E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.5329E-013
    1.662769E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1897E-014
    1.707748E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.4880E-016
    1.764866E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.5329E-017
    1.834107E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.9924E-018
    1.906827E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.2994E-019
    1.979020E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.9876E-020
    2.050885E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.3630E-021
    2.122287E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.0183E-022
    2.192053E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.3364E-023
    2.259460E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.9865E-024
    2.326339E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.2165E-025
    2.393384E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8773E-026
    2.459982E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6153E-027
    2.526003E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0799E-028
    2.592493E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6661E-030
    2.662971E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1596E-031
    2.739560E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4563E-033
    2.819576E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2352E-034
    2.895482E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.8344E-034
    2.964101E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6500E-033
    3.027378E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4032E-032
    3.089858E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.2973E-032
    3.159418E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.0649E-032
    3.249208E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5869E-031
    3.388489E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.5729E-031
    3.581154E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7111E-030
