#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
16187.41 2.1565e-04 6.5735e-01 3.4089e-01 1.5443e-03
16354.17 1.9735e-04 5.3533e-01 4.6249e-01 1.9802e-03
16484.18 1.8038e-04 3.9754e-01 5.9968e-01 2.6020e-03
16593.12 8.7590e-05 4.0557e-01 5.9114e-01 3.1969e-03
16691.99 1.0802e-04 5.3014e-01 4.6672e-01 3.0292e-03
16788.59 4.4423e-05 3.1866e-01 6.7699e-01 4.3092e-03
16888.37 6.8839e-05 3.3834e-01 6.5695e-01 4.6423e-03
16998.79 6.3386e-05 2.9915e-01 6.9582e-01 4.9648e-03
17146.37 4.2211e-05 2.5680e-01 7.3767e-01 5.4883e-03
17415.23 2.3738e-05 1.8538e-01 8.0737e-01 7.2347e-03
17888.12 1.4227e-05 1.4986e-01 8.4071e-01 9.4131e-03
18532.37 1.3438e-05 1.6024e-01 8.2873e-01 1.1023e-02
19260.76 7.9265e-06 1.2411e-01 8.6161e-01 1.4280e-02
20034.10 3.4695e-06 6.7015e-02 9.1463e-01 1.8354e-02
20838.00 3.1396e-06 5.7881e-02 9.1793e-01 2.4184e-02
21647.97 7.3776e-06 1.2284e-01 8.5332e-01 2.3833e-02
22447.94 4.7082e-06 9.2066e-02 8.7519e-01 3.2742e-02
23245.88 4.6656e-06 1.1910e-01 8.4301e-01 3.7890e-02
24052.47 2.4182e-06 5.1545e-02 8.7980e-01 6.8653e-02
24867.72 4.0520e-06 7.4872e-02 8.1821e-01 1.0691e-01
25698.86 5.0459e-06 8.4368e-02 7.8924e-01 1.2639e-01
26587.16 9.7215e-06 2.6121e-01 6.6714e-01 7.1646e-02
27637.54 4.9107e-06 1.6633e-01 6.4682e-01 1.8684e-01
28986.97 1.1089e-05 3.3406e-01 5.7152e-01 9.4406e-02
#TIME: 264.95
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 2.0736e-03 9.5027e-01 4.7479e-02 1.7397e-04
1919.29 1.1349e-02 9.3851e-01 4.9944e-02 2.0053e-04
2581.60 8.0926e-04 9.3398e-01 6.4890e-02 3.2109e-04
3084.17 6.5992e-04 8.9220e-01 1.0629e-01 8.5454e-04
3472.46 4.9013e-04 7.8851e-01 2.0842e-01 2.5806e-03
3909.64 2.9509e-04 6.5724e-01 3.3625e-01 6.2191e-03
4148.46 2.9924e-04 6.9657e-01 2.9776e-01 5.3701e-03
4670.75 3.0435e-04 6.9367e-01 3.0086e-01 5.1706e-03
4956.05 2.0586e-04 5.6406e-01 4.2483e-01 1.0900e-02
5258.79 7.9125e-05 3.6166e-01 6.1813e-01 2.0129e-02
5580.02 2.0889e-05 1.6824e-01 7.9303e-01 3.8702e-02
5920.87 7.6060e-06 9.0425e-02 8.5666e-01 5.2906e-02
6282.54 3.7750e-06 6.0948e-02 8.7056e-01 6.8487e-02
6666.30 3.2499e-06 5.9962e-02 8.6521e-01 7.4825e-02
7073.50 2.8389e-06 5.7260e-02 8.7034e-01 7.2397e-02
7505.58 2.7143e-06 5.8415e-02 8.6725e-01 7.4335e-02
7964.05 4.0366e-06 7.9349e-02 8.5284e-01 6.7805e-02
8450.53 8.7403e-06 1.3582e-01 8.0836e-01 5.5814e-02
8966.72 2.5210e-05 2.6738e-01 6.9556e-01 3.7029e-02
9514.44 5.4455e-05 4.2188e-01 5.5506e-01 2.3005e-02
10095.62 1.1006e-04 5.5610e-01 4.3050e-01 1.3288e-02
10712.30 1.6484e-04 6.8502e-01 3.0824e-01 6.5729e-03
11366.65 1.9578e-04 7.4497e-01 2.5052e-01 4.3241e-03
12061.10 2.2899e-04 7.6206e-01 2.3375e-01 3.9588e-03
12793.43 2.4939e-04 7.9165e-01 2.0473e-01 3.3753e-03
13528.61 2.1037e-04 7.8613e-01 2.1037e-01 3.2926e-03
14194.74 1.4796e-04 7.3742e-01 2.5854e-01 3.8994e-03
14757.77 1.2092e-04 6.9992e-01 2.9541e-01 4.5419e-03
15240.48 1.1740e-04 6.4419e-01 3.5151e-01 4.1866e-03
15646.99 1.2948e-04 6.9150e-01 3.0579e-01 2.5791e-03
15960.30 1.9050e-04 6.2919e-01 3.6864e-01 1.9839e-03
16187.41 4.5039e-04 7.4635e-01 2.5204e-01 1.1572e-03
16354.17 1.7606e-04 5.1908e-01 4.7872e-01 2.0285e-03
16484.18 1.7027e-04 5.7525e-01 4.2265e-01 1.9306e-03
16593.12 1.3376e-04 4.8648e-01 5.1067e-01 2.7179e-03
16691.99 1.1244e-04 5.4820e-01 4.4890e-01 2.7794e-03
16788.59 5.0702e-05 4.2806e-01 5.6820e-01 3.6829e-03
16888.37 9.3058e-05 4.4888e-01 5.4721e-01 3.8183e-03
16998.79 6.4840e-05 3.7762e-01 6.1789e-01 4.4173e-03
17146.37 6.1191e-05 2.7461e-01 7.1977e-01 5.5608e-03
17415.23 3.4026e-05 2.5131e-01 7.4164e-01 7.0121e-03
17888.12 1.5543e-05 1.5299e-01 8.3649e-01 1.0509e-02
18532.37 1.4175e-05 1.5997e-01 8.2921e-01 1.0809e-02
19260.76 8.0511e-06 1.1380e-01 8.7404e-01 1.2155e-02
20034.10 4.2786e-06 8.7552e-02 8.9309e-01 1.9358e-02
20838.00 3.0587e-06 6.9675e-02 9.0927e-01 2.1054e-02
21647.97 4.3504e-06 8.0354e-02 8.9576e-01 2.3877e-02
22447.94 4.2097e-06 9.3349e-02 8.7648e-01 3.0162e-02
23245.88 3.0524e-06 6.2352e-02 8.9840e-01 3.9245e-02
24052.47 2.5332e-06 6.8753e-02 8.2485e-01 1.0640e-01
24867.72 1.6370e-06 4.6220e-02 8.9874e-01 5.5036e-02
25698.86 2.4749e-06 5.8009e-02 8.3146e-01 1.1053e-01
26587.16 2.7859e-06 5.7397e-02 8.6657e-01 7.6028e-02
27637.54 4.2304e-06 8.5892e-02 8.2306e-01 9.1040e-02
28986.97 9.6573e-06 2.6799e-01 6.3957e-01 9.2429e-02
#TIME: 268.76
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 1.2870e-03 9.3791e-01 6.0514e-02 2.8868e-04
1919.29 4.8878e-03 9.4675e-01 4.8177e-02 1.8200e-04
2581.60 5.6490e-04 9.1395e-01 8.4864e-02 6.1766e-04
3084.17 6.1604e-04 8.9208e-01 1.0646e-01 8.4554e-04
3472.46 4.7575e-04 7.9353e-01 2.0348e-01 2.5130e-03
3909.64 2.6255e-04 6.4327e-01 3.5017e-01 6.2902e-03
4148.46 2.9960e-04 6.9907e-01 2.9519e-01 5.4346e-03
4670.75 3.1824e-04 7.0072e-01 2.9395e-01 5.0107e-03
4956.05 1.9986e-04 5.6651e-01 4.2335e-01 9.9418e-03
5258.79 7.6455e-05 3.9354e-01 5.8649e-01 1.9895e-02
5580.02 2.2162e-05 1.8116e-01 7.8247e-01 3.6347e-02
5920.87 7.0187e-06 9.2069e-02 8.5395e-01 5.3974e-02
6282.54 3.9716e-06 6.3378e-02 8.7127e-01 6.5345e-02
6666.30 3.2244e-06 5.8601e-02 8.7074e-01 7.0651e-02
7073.50 2.9454e-06 6.0080e-02 8.6430e-01 7.5621e-02
7505.58 3.2719e-06 6.6979e-02 8.5166e-01 8.1359e-02
7964.05 4.3380e-06 8.3263e-02 8.4821e-01 6.8518e-02
8450.53 8.8629e-06 1.3412e-01 8.1136e-01 5.4505e-02
8966.72 2.6482e-05 2.6605e-01 6.9766e-01 3.6262e-02
9514.44 5.5121e-05 4.2597e-01 5.5121e-01 2.2771e-02
10095.62 1.0244e-04 5.6256e-01 4.2505e-01 1.2284e-02
10712.30 1.7563e-04 6.6159e-01 3.3093e-01 7.2978e-03
11366.65 2.1388e-04 7.3246e-01 2.6247e-01 4.8520e-03
12061.10 2.2221e-04 7.7323e-01 2.2284e-01 3.7135e-03
12793.43 2.3820e-04 7.9525e-01 2.0139e-01 3.1183e-03
13528.61 2.1318e-04 8.0186e-01 1.9501e-01 2.9170e-03
14194.74 1.6512e-04 7.6390e-01 2.3267e-01 3.2569e-03
14757.77 1.1215e-04 6.4423e-01 3.5051e-01 5.1467e-03
15240.48 1.1392e-04 6.5848e-01 3.3728e-01 4.1267e-03
15646.99 1.4814e-04 6.4865e-01 3.4824e-01 2.9589e-03
15960.30 2.7859e-04 6.1097e-01 3.8674e-01 2.0074e-03
16187.41 2.7121e-04 6.9977e-01 2.9856e-01 1.3980e-03
16354.17 1.7898e-04 6.0479e-01 3.9331e-01 1.7226e-03
16484.18 1.8529e-04 5.1416e-01 4.8361e-01 2.0387e-03
16593.12 1.1092e-04 5.7149e-01 4.2613e-01 2.2666e-03
16691.99 9.6740e-05 4.3994e-01 5.5642e-01 3.5428e-03
16788.59 2.0584e-04 6.0056e-01 3.9644e-01 2.7867e-03
16888.37 1.2850e-04 5.5768e-01 4.3895e-01 3.2437e-03
16998.79 7.0276e-05 3.7127e-01 6.2396e-01 4.7046e-03
17146.37 8.6764e-05 3.8470e-01 6.1033e-01 4.8899e-03
17415.23 2.9950e-05 1.7580e-01 8.1782e-01 6.3471e-03
17888.12 1.4632e-05 1.3888e-01 8.5193e-01 9.1825e-03
18532.37 1.6026e-05 1.5883e-01 8.3087e-01 1.0285e-02
19260.76 6.8211e-06 8.4111e-02 9.0371e-01 1.2171e-02
20034.10 4.6616e-06 6.4836e-02 9.1805e-01 1.7105e-02
20838.00 2.7680e-06 4.9405e-02 9.2725e-01 2.3339e-02
21647.97 3.7000e-06 8.4339e-02 8.9212e-01 2.3539e-02
22447.94 3.4082e-06 7.8627e-02 8.9031e-01 3.1064e-02
23245.88 2.0242e-05 4.1225e-01 5.5971e-01 2.8019e-02
24052.47 7.3517e-06 1.9476e-01 7.6451e-01 4.0725e-02
24867.72 2.5136e-06 7.7457e-02 8.6752e-01 5.5024e-02
25698.86 1.3958e-06 3.9855e-02 8.9777e-01 6.2378e-02
26587.16 2.8902e-06 8.5153e-02 8.3457e-01 8.0277e-02
27637.54 1.3251e-06 3.7006e-02 8.7880e-01 8.4195e-02
28986.97 8.3455e-07 2.5319e-02 8.6006e-01 1.1462e-01
#TIME: 272.62
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 6.3815e-03 9.4020e-01 5.3202e-02 2.1667e-04
1919.29 3.8567e-03 9.4905e-01 4.6927e-02 1.7134e-04
2581.60 5.9454e-03 9.2409e-01 6.9566e-02 3.9821e-04
3084.17 6.5300e-04 8.9175e-01 1.0674e-01 8.5587e-04
3472.46 4.9060e-04 7.9917e-01 1.9793e-01 2.4084e-03
3909.64 2.8964e-04 6.5828e-01 3.3500e-01 6.4254e-03
4148.46 3.4092e-04 6.9954e-01 2.9470e-01 5.4143e-03
4670.75 2.9940e-04 6.9547e-01 2.9920e-01 5.0336e-03
4956.05 2.2455e-04 5.8773e-01 4.0285e-01 9.1909e-03
5258.79 7.9131e-05 3.7119e-01 6.0772e-01 2.1020e-02
5580.02 2.2856e-05 1.7676e-01 7.8518e-01 3.8037e-02
5920.87 7.2073e-06 9.1030e-02 8.4637e-01 6.2595e-02
6282.54 4.1525e-06 6.6112e-02 8.6497e-01 6.8917e-02
6666.30 3.6584e-06 6.4128e-02 8.6172e-01 7.4148e-02
7073.50 3.0495e-06 5.8634e-02 8.6048e-01 8.0882e-02
7505.58 3.1013e-06 6.5842e-02 8.5646e-01 7.7699e-02
7964.05 4.5344e-06 8.4460e-02 8.4242e-01 7.3114e-02
8450.53 9.4621e-06 1.4249e-01 8.0480e-01 5.2709e-02
8966.72 2.5549e-05 2.6132e-01 7.0173e-01 3.6923e-02
9514.44 5.0180e-05 3.9853e-01 5.7802e-01 2.3397e-02
10095.62 9.9905e-05 5.7579e-01 4.1208e-01 1.2038e-02
10712.30 1.6043e-04 6.8333e-01 3.0970e-01 6.8100e-03
11366.65 2.0905e-04 7.4318e-01 2.5216e-01 4.4442e-03
12061.10 2.3010e-04 7.7668e-01 2.1948e-01 3.6024e-03
12793.43 2.8030e-04 7.9698e-01 1.9978e-01 2.9580e-03
13528.61 2.3001e-04 7.9138e-01 2.0524e-01 3.1494e-03
14194.74 1.7176e-04 7.6829e-01 2.2781e-01 3.7260e-03
14757.77 1.3866e-04 7.2903e-01 2.6665e-01 4.1803e-03
15240.48 1.1845e-04 6.7859e-01 3.1749e-01 3.7980e-03
15646.99 1.5800e-04 7.1032e-01 2.8718e-01 2.3398e-03
15960.30 2.2241e-04 7.1450e-01 2.8380e-01 1.4827e-03
16187.41 2.0374e-04 6.7391e-01 3.2452e-01 1.3640e-03
16354.17 2.0945e-04 6.8975e-01 3.0868e-01 1.3643e-03
16484.18 1.3235e-04 5.4016e-01 4.5754e-01 2.1597e-03
16593.12 1.5793e-04 5.5099e-01 4.4645e-01 2.3931e-03
16691.99 1.5167e-04 4.1357e-01 5.8310e-01 3.1731e-03
16788.59 1.2590e-04 5.0425e-01 4.9233e-01 3.2878e-03
16888.37 2.0553e-04 4.6853e-01 5.2797e-01 3.2876e-03
16998.79 6.2999e-05 3.9043e-01 6.0487e-01 4.6410e-03
17146.37 6.3646e-05 2.5159e-01 7.4298e-01 5.3675e-03
17415.23 2.7110e-05 1.7655e-01 8.1601e-01 7.4061e-03
17888.12 2.0256e-05 1.6465e-01 8.2643e-01 8.9075e-03
18532.37 1.2591e-05 1.4487e-01 8.4463e-01 1.0483e-02
19260.76 6.5452e-06 7.2858e-02 9.1321e-01 1.3924e-02
20034.10 5.4845e-06 7.4044e-02 9.0916e-01 1.6788e-02
20838.00 4.5458e-06 6.1791e-02 9.1518e-01 2.3019e-02
21647.97 4.6038e-06 8.0248e-02 8.9701e-01 2.2735e-02
22447.94 6.2735e-06 1.0137e-01 8.6471e-01 3.3921e-02
23245.88 8.6044e-06 1.8445e-01 7.8126e-01 3.4278e-02
24052.47 1.5994e-06 3.4512e-02 9.1522e-01 5.0262e-02
24867.72 3.5047e-06 1.0845e-01 7.8993e-01 1.0162e-01
25698.86 6.4755e-06 1.9946e-01 7.4980e-01 5.0724e-02
26587.16 1.4711e-05 4.4006e-01 5.0734e-01 5.2579e-02
27637.54 4.6137e-06 1.1690e-01 7.9783e-01 8.5266e-02
28986.97 2.1412e-06 6.2037e-02 8.1944e-01 1.1852e-01
#TIME: 276.54
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 4.6746e-03 9.4532e-01 4.9819e-02 1.8472e-04
1919.29 3.4405e-03 9.5103e-01 4.5374e-02 1.5866e-04
2581.60 1.7221e-03 9.3150e-01 6.6435e-02 3.4471e-04
3084.17 6.5920e-04 8.9444e-01 1.0410e-01 8.0125e-04
3472.46 4.8702e-04 7.9882e-01 1.9831e-01 2.3881e-03
3909.64 2.7722e-04 6.6166e-01 3.3197e-01 6.0915e-03
4148.46 3.2267e-04 6.8163e-01 3.1225e-01 5.8032e-03
4670.75 3.0106e-04 7.0314e-01 2.9163e-01 4.9238e-03
4956.05 2.0394e-04 5.9394e-01 3.9661e-01 9.2449e-03
5258.79 7.5762e-05 3.8819e-01 5.9082e-01 2.0916e-02
5580.02 2.3859e-05 1.8024e-01 7.8198e-01 3.7761e-02
5920.87 7.5834e-06 9.1108e-02 8.5098e-01 5.7905e-02
6282.54 4.3115e-06 6.5819e-02 8.6470e-01 6.9479e-02
6666.30 3.8111e-06 6.4061e-02 8.6421e-01 7.1727e-02
7073.50 3.2537e-06 6.0092e-02 8.6473e-01 7.5174e-02
7505.58 3.2093e-06 6.6339e-02 8.5566e-01 7.7994e-02
7964.05 4.4823e-06 8.2420e-02 8.4511e-01 7.2462e-02
8450.53 8.7676e-06 1.3320e-01 8.1314e-01 5.3642e-02
8966.72 2.5813e-05 2.7725e-01 6.8634e-01 3.6380e-02
9514.44 5.1612e-05 4.1633e-01 5.6140e-01 2.2223e-02
10095.62 8.8252e-05 5.5877e-01 4.2803e-01 1.3113e-02
10712.30 1.4209e-04 6.8406e-01 3.0868e-01 7.1196e-03
11366.65 2.1688e-04 7.4092e-01 2.5399e-01 4.8762e-03
12061.10 2.5548e-04 7.8788e-01 2.0856e-01 3.3044e-03
12793.43 2.7255e-04 7.9540e-01 2.0121e-01 3.1164e-03
13528.61 2.1099e-04 7.8175e-01 2.1483e-01 3.2077e-03
14194.74 1.9365e-04 7.8208e-01 2.1480e-01 2.9275e-03
14757.77 1.2081e-04 6.8843e-01 3.0695e-01 4.4979e-03
15240.48 1.5593e-04 7.0663e-01 2.8966e-01 3.5469e-03
15646.99 1.7980e-04 6.2796e-01 3.6885e-01 3.0137e-03
15960.30 2.1262e-04 7.1298e-01 2.8534e-01 1.4683e-03
16187.41 2.2914e-04 6.6975e-01 3.2861e-01 1.4072e-03
16354.17 2.3837e-04 6.6731e-01 3.3109e-01 1.3617e-03
16484.18 1.4534e-04 5.0742e-01 4.9034e-01 2.0979e-03
16593.12 1.9031e-04 5.5304e-01 4.4433e-01 2.4391e-03
16691.99 9.6395e-05 4.7839e-01 5.1830e-01 3.2152e-03
16788.59 2.8483e-04 3.3393e-01 6.6158e-01 4.1983e-03
16888.37 8.1150e-05 2.9855e-01 6.9661e-01 4.7548e-03
16998.79 8.5618e-05 3.0986e-01 6.8494e-01 5.1163e-03
17146.37 4.6350e-05 3.1692e-01 6.7772e-01 5.3097e-03
17415.23 3.5846e-05 2.1805e-01 7.7528e-01 6.6404e-03
17888.12 2.2330e-05 1.7450e-01 8.1661e-01 8.8586e-03
18532.37 1.7355e-05 1.4804e-01 8.4125e-01 1.0689e-02
19260.76 8.1497e-06 8.2298e-02 9.0483e-01 1.2865e-02
20034.10 8.1126e-06 9.4033e-02 8.9078e-01 1.5183e-02
20838.00 4.2810e-06 5.6963e-02 9.2308e-01 1.9950e-02
21647.97 3.6519e-06 6.2598e-02 9.1220e-01 2.5198e-02
22447.94 3.1489e-06 6.1107e-02 9.0575e-01 3.3140e-02
23245.88 3.0989e-06 5.3302e-02 9.1121e-01 3.5486e-02
24052.47 2.3832e-06 4.7560e-02 9.0834e-01 4.4100e-02
24867.72 1.9235e-06 3.6744e-02 9.0870e-01 5.4557e-02
25698.86 1.0108e-05 1.7488e-01 7.6243e-01 6.2679e-02
26587.16 1.6901e-05 4.4481e-01 5.0395e-01 5.1226e-02
27637.54 7.7373e-06 1.9225e-01 7.3031e-01 7.7439e-02
28986.97 1.5240e-06 4.8186e-02 8.4661e-01 1.0521e-01
#TIME: 280.51
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 4.0621e-03 9.4787e-01 4.7895e-02 1.7350e-04
1919.29 3.1592e-03 9.5228e-01 4.4413e-02 1.4884e-04
2581.60 1.4334e-03 9.3378e-01 6.4465e-02 3.2267e-04
3084.17 7.1363e-04 8.9660e-01 1.0191e-01 7.7603e-04
3472.46 4.7493e-04 8.0553e-01 1.9168e-01 2.3117e-03
3909.64 2.9401e-04 6.6675e-01 3.2699e-01 5.9622e-03
4148.46 3.1373e-04 6.8663e-01 3.0747e-01 5.5910e-03
4670.75 3.1887e-04 7.0124e-01 2.9354e-01 4.8980e-03
4956.05 2.1879e-04 6.0494e-01 3.8637e-01 8.4780e-03
5258.79 8.3897e-05 4.0737e-01 5.7385e-01 1.8696e-02
5580.02 2.4974e-05 1.8865e-01 7.7622e-01 3.5105e-02
5920.87 8.2224e-06 9.2792e-02 8.5273e-01 5.4469e-02
6282.54 4.2723e-06 6.6550e-02 8.6515e-01 6.8296e-02
6666.30 3.7902e-06 6.3110e-02 8.6632e-01 7.0567e-02
7073.50 3.4297e-06 6.2090e-02 8.5731e-01 8.0598e-02
7505.58 3.5659e-06 7.2898e-02 8.5403e-01 7.3070e-02
7964.05 4.5413e-06 8.6613e-02 8.4086e-01 7.2527e-02
8450.53 9.1465e-06 1.3681e-01 8.0779e-01 5.5387e-02
8966.72 2.5522e-05 2.6718e-01 6.9628e-01 3.6517e-02
9514.44 5.1888e-05 4.1713e-01 5.6077e-01 2.2044e-02
10095.62 1.0432e-04 5.8539e-01 4.0307e-01 1.1440e-02
10712.30 1.5332e-04 6.7483e-01 3.1779e-01 7.2325e-03
11366.65 2.1709e-04 7.4420e-01 2.5115e-01 4.4350e-03
12061.10 2.4013e-04 7.8368e-01 2.1269e-01 3.3949e-03
12793.43 2.7016e-04 7.9523e-01 2.0156e-01 2.9338e-03
13528.61 2.0419e-04 7.9270e-01 2.0419e-01 2.9086e-03
14194.74 1.9230e-04 7.7426e-01 2.2230e-01 3.2479e-03
14757.77 1.2690e-04 7.0003e-01 2.9571e-01 4.1258e-03
15240.48 1.5469e-04 7.7454e-01 2.2270e-01 2.6061e-03
15646.99 1.8764e-04 7.2764e-01 2.7000e-01 2.1748e-03
15960.30 2.3444e-04 7.2546e-01 2.7295e-01 1.3605e-03
16187.41 2.2040e-04 5.8648e-01 4.1160e-01 1.6970e-03
16354.17 2.5375e-04 6.0089e-01 3.9725e-01 1.6043e-03
16484.18 1.5651e-04 6.1372e-01 3.8452e-01 1.6032e-03
16593.12 1.8164e-04 5.2847e-01 4.6894e-01 2.4075e-03
16691.99 8.5841e-05 3.8175e-01 6.1472e-01 3.4471e-03
16788.59 1.3727e-04 5.4580e-01 4.5127e-01 2.7981e-03
16888.37 7.9742e-05 3.4915e-01 6.4667e-01 4.1054e-03
16998.79 7.8432e-05 3.7873e-01 6.1698e-01 4.2177e-03
17146.37 7.7665e-05 2.7578e-01 7.1852e-01 5.6135e-03
17415.23 5.0944e-05 3.6048e-01 6.3347e-01 5.9969e-03
17888.12 2.3309e-05 1.8517e-01 8.0648e-01 8.3270e-03
18532.37 1.1202e-05 1.0062e-01 8.8928e-01 1.0090e-02
19260.76 1.1267e-05 9.5992e-02 8.9145e-01 1.2548e-02
20034.10 1.1533e-05 1.0590e-01 8.7701e-01 1.7076e-02
20838.00 5.0002e-06 5.7452e-02 9.2383e-01 1.8711e-02
21647.97 5.9427e-06 7.4249e-02 9.0180e-01 2.3946e-02
22447.94 5.0396e-06 8.4927e-02 8.6294e-01 5.2130e-02
23245.88 4.1735e-06 7.9944e-02 8.8316e-01 3.6889e-02
24052.47 3.8903e-06 9.8907e-02 8.4809e-01 5.3001e-02
24867.72 2.5190e-06 5.6485e-02 8.9038e-01 5.3134e-02
25698.86 3.7024e-06 7.0750e-02 8.6435e-01 6.4896e-02
26587.16 1.9191e-05 4.5222e-01 4.9859e-01 4.9176e-02
27637.54 3.4894e-06 8.8899e-02 8.2034e-01 9.0753e-02
28986.97 2.4369e-06 6.9311e-02 8.1862e-01 1.1207e-01
#TIME: 284.55
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 3.7531e-03 9.5045e-01 4.5637e-02 1.5855e-04
1919.29 2.3992e-03 9.4538e-01 5.2004e-02 2.2073e-04
2581.60 1.2361e-03 9.3480e-01 6.3655e-02 3.0857e-04
3084.17 6.7681e-04 8.9869e-01 9.9875e-02 7.5656e-04
3472.46 4.7944e-04 8.0992e-01 1.8743e-01 2.1673e-03
3909.64 3.2719e-04 6.8005e-01 3.1415e-01 5.4722e-03
4148.46 3.2136e-04 6.9668e-01 2.9742e-01 5.5751e-03
4670.75 3.1946e-04 7.1455e-01 2.8046e-01 4.6762e-03
4956.05 2.0118e-04 6.0722e-01 3.8421e-01 8.3766e-03
5258.79 8.9875e-05 4.1381e-01 5.6744e-01 1.8667e-02
5580.02 2.6749e-05 1.9249e-01 7.7195e-01 3.5536e-02
5920.87 7.5081e-06 9.1862e-02 8.5243e-01 5.5696e-02
6282.54 4.6253e-06 6.7767e-02 8.6560e-01 6.6628e-02
6666.30 3.8200e-06 6.2525e-02 8.6484e-01 7.2629e-02
7073.50 3.4298e-06 6.6258e-02 8.5888e-01 7.4862e-02
7505.58 3.3925e-06 6.8301e-02 8.5762e-01 7.4074e-02
7964.05 4.3096e-06 8.0373e-02 8.4816e-01 7.1465e-02
8450.53 9.5771e-06 1.4076e-01 8.0355e-01 5.5681e-02
8966.72 2.5598e-05 2.7699e-01 6.8718e-01 3.5810e-02
9514.44 5.0368e-05 4.1110e-01 5.6657e-01 2.2279e-02
10095.62 9.9265e-05 5.7431e-01 4.1372e-01 1.1872e-02
10712.30 1.4581e-04 6.7006e-01 3.2284e-01 6.9616e-03
11366.65 2.0560e-04 7.4220e-01 2.5302e-01 4.5755e-03
12061.10 2.0566e-04 7.7444e-01 2.2189e-01 3.4629e-03
12793.43 2.1179e-04 8.0598e-01 1.9096e-01 2.8514e-03
13528.61 2.4720e-04 7.9567e-01 2.0133e-01 2.7552e-03
14194.74 1.7181e-04 7.8948e-01 2.0732e-01 3.0260e-03
14757.77 1.2578e-04 6.9878e-01 2.9707e-01 4.0227e-03
15240.48 1.5632e-04 6.9852e-01 2.9786e-01 3.4622e-03
15646.99 1.7452e-04 6.9272e-01 3.0482e-01 2.2894e-03
15960.30 3.1145e-04 7.4657e-01 2.5189e-01 1.2239e-03
16187.41 2.7842e-04 6.4151e-01 3.5676e-01 1.4514e-03
16354.17 3.3252e-04 6.3359e-01 3.6464e-01 1.4468e-03
16484.18 1.8047e-04 6.4839e-01 3.4982e-01 1.6071e-03
16593.12 2.9267e-04 5.7741e-01 4.2023e-01 2.0697e-03
16691.99 1.3445e-04 5.2945e-01 4.6789e-01 2.5236e-03
16788.59 1.1942e-04 6.0627e-01 3.9116e-01 2.4484e-03
16888.37 1.1176e-04 4.0140e-01 5.9444e-01 4.0459e-03
16998.79 8.7534e-05 4.0388e-01 5.9215e-01 3.8786e-03
17146.37 7.7585e-05 3.2886e-01 6.6642e-01 4.6362e-03
17415.23 3.2231e-05 2.4756e-01 7.4635e-01 6.0609e-03
17888.12 1.9677e-05 1.5899e-01 8.3260e-01 8.3926e-03
18532.37 7.8178e-06 7.7580e-02 9.1174e-01 1.0671e-02
19260.76 9.4640e-06 8.1666e-02 9.0606e-01 1.2264e-02
20034.10 6.7353e-06 6.2739e-02 9.2035e-01 1.6900e-02
20838.00 3.6100e-06 3.9279e-02 9.4366e-01 1.7056e-02
21647.97 3.0934e-06 4.3213e-02 9.3298e-01 2.3802e-02
22447.94 4.0799e-06 6.5843e-02 9.1094e-01 2.3210e-02
23245.88 3.8208e-06 7.5436e-02 8.9072e-01 3.3839e-02
24052.47 8.8191e-06 1.9594e-01 7.6902e-01 3.5035e-02
24867.72 1.6987e-06 4.1452e-02 7.6076e-01 1.9779e-01
25698.86 2.3693e-06 4.2307e-02 8.9838e-01 5.9315e-02
26587.16 3.7616e-06 8.7665e-02 8.4142e-01 7.0912e-02
27637.54 8.5673e-06 1.5637e-01 7.5859e-01 8.5028e-02
28986.97 1.0320e-05 2.6622e-01 5.7483e-01 1.5894e-01
#TIME: 288.64
#NVEL 78
#vel_mid[km/s] c0 c1 c2 c3
1060.83 3.5114e-03 9.5194e-01 4.4401e-02 1.5072e-04
1919.29 1.0403e-02 9.4414e-01 4.5298e-02 1.6186e-04
2581.60 1.1975e-03 9.3549e-01 6.3009e-02 2.9913e-04
3084.17 7.0393e-04 8.9829e-01 1.0025e-01 7.4747e-04
3472.46 4.9021e-04 8.0680e-01 1.9049e-01 2.2245e-03
3909.64 3.0511e-04 6.6805e-01 3.2608e-01 5.5593e-03
4148.46 3.0274e-04 6.9171e-01 3.0295e-01 5.0364e-03
4670.75 3.2622e-04 7.0430e-01 2.9034e-01 5.0296e-03
4956.05 2.1943e-04 6.1080e-01 3.8019e-01 8.7893e-03
