#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    1.357661E+03   1.0000E-099   7.4074E-014   6.7205E-006   9.9999E-001
    1.436191E+03   1.0000E-099   6.7629E-014   6.3050E-006   9.9999E-001
    1.519263E+03   1.0000E-099   6.0006E-014   5.8195E-006   9.9999E-001
    1.607140E+03   1.0000E-099   5.2159E-014   5.3085E-006   9.9999E-001
    1.700100E+03   1.0000E-099   4.4825E-014   4.8089E-006   1.0000E+000
    1.798436E+03   1.0000E-099   3.8409E-014   4.3444E-006   1.0000E+000
    1.902461E+03   1.0000E-099   3.2792E-014   3.9151E-006   1.0000E+000
    2.012503E+03   1.0000E-099   2.7618E-014   3.5051E-006   1.0000E+000
    2.128910E+03   1.0000E-099   2.2659E-014   3.1012E-006   1.0000E+000
    2.252050E+03   1.0000E-099   1.8229E-014   2.7228E-006   1.0000E+000
    2.382313E+03   1.0000E-099   1.4845E-014   2.4141E-006   1.0000E+000
    2.520110E+03   1.0000E-099   1.2624E-014   2.1977E-006   1.0000E+000
    2.665878E+03   1.0000E-099   1.1277E-014   2.0625E-006   1.0000E+000
    2.820077E+03   1.0000E-099   1.0446E-014   1.9861E-006   1.0000E+000
    2.983195E+03   1.0000E-099   9.9465E-015   1.9579E-006   1.0000E+000
    3.155749E+03   1.0000E-099   9.7286E-015   1.9774E-006   1.0000E+000
    3.338283E+03   1.0000E-099   9.6130E-015   2.0295E-006   1.0000E+000
    3.531375E+03   1.0000E-099   9.1900E-015   2.0661E-006   1.0000E+000
    3.735637E+03   1.0000E-099   8.4882E-015   2.0740E-006   1.0000E+000
    3.951713E+03   1.0000E-099   8.2575E-015   2.1360E-006   1.0000E+000
    4.180287E+03   1.0000E-099   9.1831E-015   2.3535E-006   1.0000E+000
    4.422082E+03   1.0000E-099   1.1326E-014   2.7400E-006   1.0000E+000
    4.677864E+03   1.0000E-099   1.4014E-014   3.2090E-006   1.0000E+000
    4.948440E+03   1.0000E-099   1.6604E-014   3.6927E-006   1.0000E+000
    5.234667E+03   1.0000E-099   1.9356E-014   4.2320E-006   1.0000E+000
    5.537449E+03   1.0000E-099   2.3193E-014   4.9435E-006   1.0000E+000
    5.857745E+03   1.0000E-099   2.9564E-014   6.0069E-006   9.9999E-001
    6.196568E+03   1.0000E-099   4.1333E-014   7.7361E-006   9.9999E-001
    6.554989E+03   1.0000E-099   6.5523E-014   1.0799E-005   9.9999E-001
    6.934141E+03   1.0000E-099   1.1898E-013   1.6497E-005   9.9998E-001
    7.335225E+03   1.0000E-099   2.4783E-013   2.7634E-005   9.9997E-001
    7.759507E+03   1.0000E-099   6.0306E-013   5.1231E-005   9.9995E-001
    8.208331E+03   1.0000E-099   1.7638E-012   1.0694E-004   9.9989E-001
    8.683116E+03   1.0000E-099   6.3539E-012   2.5583E-004   9.9974E-001
    9.185363E+03   1.0000E-099   3.0287E-011   7.3747E-004   9.9926E-001
    9.716711E+03   1.0000E-099   2.2753E-010   2.9045E-003   9.9710E-001
    1.027267E+04   1.0000E-099   2.7150E-009   1.6041E-002   9.8396E-001
    1.080883E+04   1.0000E-099   2.9915E-008   8.3266E-002   9.1673E-001
    1.137614E+04   1.0000E-099   2.6227E-007   3.3795E-001   6.6205E-001
    1.201969E+04   1.0000E-099   1.3805E-006   7.7512E-001   2.2488E-001
    1.271600E+04   1.0000E-099   4.1717E-006   9.6522E-001   3.4772E-002
    1.345152E+04   1.0000E-099   8.9383E-006   9.9452E-001   5.4725E-003
    1.422958E+04   1.0000E-099   1.5123E-005   9.9872E-001   1.2694E-003
    1.505169E+04   1.0000E-099   3.4066E-005   9.9972E-001   2.4275E-004
    1.582750E+04   1.0000E-099   1.0825E-004   9.9986E-001   3.0982E-005
    1.638942E+04   1.0000E-099   3.3320E-004   9.9966E-001   4.0339E-006
    1.684463E+04   1.0000E-099   5.9608E-004   9.9940E-001   1.0933E-006
    1.732553E+04   1.0000E-099   7.4271E-004   9.9926E-001   5.8344E-007
    1.793691E+04   1.0000E-099   1.0556E-003   9.9894E-001   2.2847E-007
    1.863263E+04   1.0000E-099   1.6732E-003   9.9833E-001   7.0493E-008
    1.934568E+04   1.0000E-099   2.7339E-003   9.9727E-001   2.2862E-008
    2.005835E+04   1.0000E-099   4.5400E-003   9.9546E-001   6.7138E-009
    2.077552E+04   1.0000E-099   7.9019E-003   9.9210E-001   1.6984E-009
    2.149795E+04   1.0000E-099   1.4258E-002   9.8574E-001   3.7669E-010
    2.221781E+04   1.0000E-099   2.4692E-002   9.7531E-001   1.0010E-010
    2.294249E+04   1.0000E-099   3.9210E-002   9.6079E-001   3.9597E-011
    2.369145E+04   1.0000E-099   5.8769E-002   9.4123E-001   2.0276E-011
    2.446557E+04   1.0000E-099   8.6839E-002   9.1316E-001   1.0953E-011
    2.524697E+04   1.0000E-099   1.2723E-001   8.7277E-001   6.0499E-012
    2.602182E+04   1.0000E-099   1.7964E-001   8.2036E-001   3.8074E-012
    2.679753E+04   1.0000E-099   2.3839E-001   7.6161E-001   2.7655E-012
    2.760400E+04   1.0000E-099   3.0550E-001   6.9450E-001   1.9407E-012
    2.845749E+04   1.0000E-099   3.9831E-001   6.0169E-001   9.9482E-013
    2.931947E+04   1.0000E-099   5.2569E-001   4.7431E-001   3.8791E-013
    3.013789E+04   1.0000E-099   6.5603E-001   3.4397E-001   1.5984E-013
    3.087969E+04   1.0000E-099   7.5311E-001   2.4689E-001   9.8982E-014
    3.157001E+04   1.0000E-099   8.1080E-001   1.8920E-001   9.0983E-014
    3.224921E+04   1.0000E-099   8.4914E-001   1.5086E-001   1.1616E-013
    3.299169E+04   1.0000E-099   8.8566E-001   1.1434E-001   1.8178E-013
    3.390695E+04   1.0000E-099   9.2464E-001   7.5360E-002   3.5546E-013
    3.520826E+04   1.0000E-099   9.6315E-001   3.6853E-002   8.2222E-013
    3.686423E+04   1.0000E-099   9.8598E-001   1.4024E-002   9.4804E-013
    3.862559E+04   1.0000E-099   9.9399E-001   6.0067E-003   3.7156E-013
    4.024578E+04   1.0000E-099   9.9655E-001   3.4467E-003   9.7947E-014
    4.169153E+04   1.0000E-099   9.9759E-001   2.4130E-003   6.9825E-014
    4.301915E+04   1.0000E-099   9.9801E-001   1.9861E-003   2.0036E-013
    4.427397E+04   1.0000E-099   9.9790E-001   2.0955E-003   1.1581E-012
    4.550731E+04   1.0000E-099   9.9716E-001   2.8442E-003   6.7031E-012
    4.673893E+04   1.0000E-099   9.9583E-001   4.1654E-003   2.8957E-011
    4.796808E+04   1.0000E-099   9.9381E-001   6.1948E-003   1.0678E-010
    4.920309E+04   1.0000E-099   9.9112E-001   8.8800E-003   3.3909E-010
    5.044419E+04   1.0000E-099   9.8802E-001   1.1980E-002   8.8998E-010
    5.169785E+04   1.0000E-099   9.8566E-001   1.4343E-002   1.8307E-009
    5.296722E+04   1.0000E-099   9.8400E-001   1.6004E-002   3.1310E-009
    5.425172E+04   1.0000E-099   9.8320E-001   1.6796E-002   4.4141E-009
    5.555316E+04   1.0000E-099   9.8295E-001   1.7049E-002   5.3234E-009
    5.686737E+04   1.0000E-099   9.8284E-001   1.7162E-002   5.7087E-009
    5.818808E+04   1.0000E-099   9.8259E-001   1.7411E-002   5.6175E-009
    5.950974E+04   1.0000E-099   9.8212E-001   1.7875E-002   5.1959E-009
    6.081770E+04   1.0000E-099   9.8154E-001   1.8462E-002   4.5902E-009
    6.210180E+04   1.0000E-099   9.8104E-001   1.8962E-002   3.8935E-009
    6.334815E+04   1.0000E-099   9.8064E-001   1.9359E-002   3.2229E-009
    6.453606E+04   1.0000E-099   9.8040E-001   1.9605E-002   2.6336E-009
    6.564811E+04   1.0000E-099   9.8021E-001   1.9786E-002   2.1535E-009
    6.667126E+04   1.0000E-099   9.8020E-001   1.9804E-002   1.7693E-009
    6.757839E+04   1.0000E-099   9.8026E-001   1.9741E-002   1.4793E-009
    6.837046E+04   1.0000E-099   9.8053E-001   1.9468E-002   1.2485E-009
    6.903755E+04   1.0000E-099   9.8089E-001   1.9105E-002   1.0767E-009
    6.957671E+04   1.0000E-099   9.8185E-001   1.8152E-002   9.2937E-010
    6.979486E+04   1.0000E-099   9.8309E-001   1.6908E-002   8.3956E-010
    6.990419E+04   1.0000E-099   9.8464E-001   1.5355E-002   7.6018E-010
    6.995892E+04   1.0000E-099   9.8622E-001   1.3778E-002   6.9117E-010
    6.998630E+04   1.0000E-099   9.8742E-001   1.2584E-002   6.4243E-010
    6.999931E+04   1.0000E-099   9.8861E-001   1.1392E-002   5.9540E-010
    7.000000E+04   1.0000E-099   9.8877E-001   1.1226E-002   5.8998E-010
#TIME:    15.470
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.772128E+02   1.0000E-099   1.8359E-013   1.3908E-005   9.9999E-001
    8.831208E+02   1.0000E-099   1.8360E-013   1.3908E-005   9.9999E-001
    9.010847E+02   1.0000E-099   1.8349E-013   1.3902E-005   9.9999E-001
    9.381161E+02   1.0000E-099   1.8274E-013   1.3862E-005   9.9999E-001
    9.968846E+02   1.0000E-099   1.8020E-013   1.3731E-005   9.9999E-001
    1.053477E+03   1.0000E-099   1.7631E-013   1.3528E-005   9.9999E-001
    1.113560E+03   1.0000E-099   1.7091E-013   1.3244E-005   9.9999E-001
    1.177070E+03   1.0000E-099   1.6436E-013   1.2891E-005   9.9999E-001
    1.244201E+03   1.0000E-099   1.5859E-013   1.2543E-005   9.9999E-001
    1.315162E+03   1.0000E-099   1.5429E-013   1.2226E-005   9.9999E-001
    1.390169E+03   1.0000E-099   1.4683E-013   1.1757E-005   9.9999E-001
    1.469454E+03   1.0000E-099   1.3418E-013   1.1052E-005   9.9999E-001
    1.553262E+03   1.0000E-099   1.2025E-013   1.0271E-005   9.9999E-001
    1.641848E+03   1.0000E-099   1.0579E-013   9.4421E-006   9.9999E-001
    1.735488E+03   1.0000E-099   9.2531E-014   8.6436E-006   9.9999E-001
    1.834467E+03   1.0000E-099   8.0734E-014   7.8918E-006   9.9999E-001
    1.939092E+03   1.0000E-099   6.9872E-014   7.1690E-006   9.9999E-001
    2.049684E+03   1.0000E-099   5.9250E-014   6.4453E-006   9.9999E-001
    2.166584E+03   1.0000E-099   4.8877E-014   5.7205E-006   9.9999E-001
    2.290150E+03   1.0000E-099   3.9896E-014   5.0638E-006   9.9999E-001
    2.420764E+03   1.0000E-099   3.3331E-014   4.5554E-006   1.0000E+000
    2.558827E+03   1.0000E-099   2.9247E-014   4.2249E-006   1.0000E+000
    2.704764E+03   1.0000E-099   2.6958E-014   4.0449E-006   1.0000E+000
    2.859024E+03   1.0000E-099   2.5790E-014   3.9820E-006   1.0000E+000
    3.022082E+03   1.0000E-099   2.5401E-014   4.0206E-006   1.0000E+000
    3.194440E+03   1.0000E-099   2.5773E-014   4.1716E-006   1.0000E+000
    3.376628E+03   1.0000E-099   2.6363E-014   4.3981E-006   1.0000E+000
    3.569207E+03   1.0000E-099   2.6106E-014   4.5978E-006   1.0000E+000
    3.772769E+03   1.0000E-099   2.5255E-014   4.7588E-006   1.0000E+000
    3.987941E+03   1.0000E-099   2.6151E-014   5.0959E-006   9.9999E-001
    4.215384E+03   1.0000E-099   3.1061E-014   5.8587E-006   9.9999E-001
    4.455800E+03   1.0000E-099   4.0438E-014   7.0829E-006   9.9999E-001
    4.709927E+03   1.0000E-099   5.2289E-014   8.5675E-006   9.9999E-001
    4.978547E+03   1.0000E-099   6.4600E-014   1.0158E-005   9.9999E-001
    5.262488E+03   1.0000E-099   7.8820E-014   1.2001E-005   9.9999E-001
    5.562622E+03   1.0000E-099   1.0010E-013   1.4542E-005   9.9999E-001
    5.879874E+03   1.0000E-099   1.3632E-013   1.8383E-005   9.9998E-001
    6.215220E+03   1.0000E-099   2.0474E-013   2.4679E-005   9.9998E-001
    6.569692E+03   1.0000E-099   3.4522E-013   3.5674E-005   9.9996E-001
    6.944380E+03   1.0000E-099   6.5413E-013   5.5823E-005   9.9994E-001
    7.340438E+03   1.0000E-099   1.3822E-012   9.4193E-005   9.9991E-001
    7.759084E+03   1.0000E-099   3.3794E-012   1.7504E-004   9.9982E-001
    8.201606E+03   1.0000E-099   1.0030E-011   3.6896E-004   9.9963E-001
    8.669367E+03   1.0000E-099   3.8533E-011   9.2296E-004   9.9908E-001
    9.165377E+03   1.0000E-099   2.2260E-010   3.0497E-003   9.9695E-001
    9.622978E+03   1.0000E-099   1.5883E-009   1.1745E-002   9.8826E-001
    1.005310E+04   1.0000E-099   1.1230E-008   4.4782E-002   9.5522E-001
    1.047558E+04   1.0000E-099   6.5802E-008   1.4463E-001   8.5537E-001
    1.091374E+04   1.0000E-099   3.1285E-007   3.7867E-001   6.2133E-001
    1.139554E+04   1.0000E-099   1.1031E-006   7.1314E-001   2.8686E-001
    1.192227E+04   1.0000E-099   2.7152E-006   9.1884E-001   8.1158E-002
    1.249138E+04   1.0000E-099   5.8824E-006   9.8375E-001   1.6246E-002
    1.311485E+04   1.0000E-099   1.1098E-005   9.9658E-001   3.4078E-003
    1.382490E+04   1.0000E-099   1.6879E-005   9.9898E-001   1.0002E-003
    1.461381E+04   1.0000E-099   3.0010E-005   9.9970E-001   2.6867E-004
    1.531636E+04   1.0000E-099   6.1610E-005   9.9987E-001   6.9430E-005
    1.588179E+04   1.0000E-099   1.5362E-004   9.9983E-001   1.4381E-005
    1.630286E+04   1.0000E-099   3.5686E-004   9.9964E-001   3.1865E-006
    1.665723E+04   1.0000E-099   6.4669E-004   9.9935E-001   9.8055E-007
    1.699592E+04   1.0000E-099   8.4111E-004   9.9916E-001   5.6618E-007
    1.736181E+04   1.0000E-099   9.6364E-004   9.9904E-001   3.9317E-007
    1.779137E+04   1.0000E-099   1.2014E-003   9.9880E-001   2.3602E-007
    1.827906E+04   1.0000E-099   1.6081E-003   9.9839E-001   1.1366E-007
    1.879024E+04   1.0000E-099   2.2434E-003   9.9776E-001   5.0644E-008
    1.930650E+04   1.0000E-099   3.1317E-003   9.9687E-001   2.5644E-008
    1.982156E+04   1.0000E-099   4.3667E-003   9.9563E-001   1.3323E-008
    2.033838E+04   1.0000E-099   6.2614E-003   9.9374E-001   6.1342E-009
    2.086176E+04   1.0000E-099   9.3058E-003   9.9069E-001   2.2027E-009
    2.139187E+04   1.0000E-099   1.4076E-002   9.8592E-001   8.4985E-010
    2.192863E+04   1.0000E-099   2.0714E-002   9.7929E-001   5.0940E-010
    2.247451E+04   1.0000E-099   2.9351E-002   9.7065E-001   3.7193E-010
    2.303751E+04   1.0000E-099   4.0369E-002   9.5963E-001   2.5355E-010
    2.362540E+04   1.0000E-099   5.3904E-002   9.4610E-001   2.1906E-010
    2.424182E+04   1.0000E-099   7.0997E-002   9.2900E-001   2.6135E-010
    2.488057E+04   1.0000E-099   9.2900E-002   9.0710E-001   3.4666E-010
    2.553047E+04   1.0000E-099   1.2122E-001   8.7878E-001   3.9775E-010
    2.618894E+04   1.0000E-099   1.5764E-001   8.4236E-001   3.1963E-010
    2.686350E+04   1.0000E-099   1.9924E-001   8.0076E-001   2.7943E-010
    2.756869E+04   1.0000E-099   2.4854E-001   7.5146E-001   2.4101E-010
    2.831641E+04   1.0000E-099   3.1956E-001   6.8044E-001   1.7490E-010
    2.908981E+04   1.0000E-099   4.2462E-001   5.7538E-001   1.0403E-010
    2.984816E+04   1.0000E-099   5.4910E-001   4.5090E-001   6.6198E-011
    3.057126E+04   1.0000E-099   6.6665E-001   3.3335E-001   5.8298E-011
    3.125805E+04   1.0000E-099   7.5191E-001   2.4809E-001   7.1426E-011
    3.193283E+04   1.0000E-099   8.0428E-001   1.9572E-001   1.1399E-010
    3.262506E+04   1.0000E-099   8.4353E-001   1.5647E-001   2.2778E-010
    3.338265E+04   1.0000E-099   8.7972E-001   1.2028E-001   5.5725E-010
    3.425064E+04   1.0000E-099   9.1179E-001   8.8210E-002   1.4763E-009
    3.526037E+04   1.0000E-099   9.3707E-001   6.2931E-002   2.6256E-009
    3.640114E+04   1.0000E-099   9.4702E-001   5.2983E-002   5.8124E-009
    3.763051E+04   1.0000E-099   9.5344E-001   4.6560E-002   8.3925E-009
    3.892700E+04   1.0000E-099   9.6312E-001   3.6884E-002   7.8547E-009
    4.024795E+04   1.0000E-099   9.7123E-001   2.8769E-002   6.6596E-009
    4.156464E+04   1.0000E-099   9.6900E-001   3.1002E-002   1.3022E-008
    4.285914E+04   1.0000E-099   9.5229E-001   4.7712E-002   5.7469E-008
    4.412992E+04   1.0000E-099   9.0881E-001   9.1191E-002   3.9195E-007
    4.537580E+04   1.0000E-099   8.3688E-001   1.6312E-001   2.0368E-006
    4.661644E+04   1.0000E-099   7.4284E-001   2.5715E-001   7.3807E-006
    4.786069E+04   1.0000E-099   6.4912E-001   3.5085E-001   2.2454E-005
    4.911473E+04   1.0000E-099   5.8721E-001   4.1273E-001   5.9780E-005
    5.039120E+04   1.0000E-099   5.6582E-001   4.3404E-001   1.3840E-004
    5.170312E+04   1.0000E-099   5.7693E-001   4.2279E-001   2.7712E-004
    5.307393E+04   1.0000E-099   6.0932E-001   3.9018E-001   4.9389E-004
    5.452630E+04   1.0000E-099   6.5718E-001   3.4207E-001   7.5036E-004
    5.608912E+04   1.0000E-099   7.1470E-001   2.8436E-001   9.3753E-004
    5.781204E+04   1.0000E-099   7.7753E-001   2.2156E-001   9.0910E-004
    5.983487E+04   1.0000E-099   8.4057E-001   1.5877E-001   6.6338E-004
    6.261016E+04   1.0000E-099   9.0063E-001   9.9043E-002   3.2326E-004
    6.622310E+04   1.0000E-099   9.4209E-001   5.7804E-002   1.0396E-004
    6.814630E+04   1.0000E-099   9.5446E-001   4.5484E-002   5.6451E-005
    6.912875E+04   1.0000E-099   9.5976E-001   4.0203E-002   4.0998E-005
    6.962527E+04   1.0000E-099   9.6276E-001   3.7202E-002   3.4394E-005
    6.987486E+04   1.0000E-099   9.6574E-001   3.4228E-002   3.0167E-005
    6.999374E+04   1.0000E-099   9.7004E-001   2.9932E-002   2.5889E-005
    7.000000E+04   1.0000E-099   9.7093E-001   2.9049E-002   2.5138E-005
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.772128E+02   1.0000E-099   4.3308E-013   2.5901E-005   9.9997E-001
    8.820596E+02   1.0000E-099   4.3328E-013   2.5903E-005   9.9997E-001
    8.967610E+02   1.0000E-099   4.3341E-013   2.5898E-005   9.9997E-001
    9.269030E+02   1.0000E-099   4.3277E-013   2.5864E-005   9.9997E-001
    9.769650E+02   1.0000E-099   4.2980E-013   2.5737E-005   9.9997E-001
    1.027058E+03   1.0000E-099   4.2467E-013   2.5524E-005   9.9997E-001
    1.079873E+03   1.0000E-099   4.1726E-013   2.5217E-005   9.9997E-001
    1.135404E+03   1.0000E-099   4.0778E-013   2.4821E-005   9.9998E-001
    1.193790E+03   1.0000E-099   3.9749E-013   2.4370E-005   9.9998E-001
    1.255179E+03   1.0000E-099   3.9097E-013   2.4003E-005   9.9998E-001
    1.319725E+03   1.0000E-099   3.8760E-013   2.3700E-005   9.9998E-001
    1.387590E+03   1.0000E-099   3.7785E-013   2.3164E-005   9.9998E-001
    1.458945E+03   1.0000E-099   3.5553E-013   2.2200E-005   9.9998E-001
    1.533969E+03   1.0000E-099   3.2869E-013   2.1049E-005   9.9998E-001
    1.612851E+03   1.0000E-099   2.9912E-013   1.9776E-005   9.9998E-001
    1.695790E+03   1.0000E-099   2.6991E-013   1.8476E-005   9.9998E-001
    1.782993E+03   1.0000E-099   2.4327E-013   1.7232E-005   9.9998E-001
    1.874681E+03   1.0000E-099   2.1894E-013   1.6047E-005   9.9998E-001
    1.971083E+03   1.0000E-099   1.9511E-013   1.4858E-005   9.9999E-001
    2.072444E+03   1.0000E-099   1.7051E-013   1.3619E-005   9.9999E-001
    2.179016E+03   1.0000E-099   1.4621E-013   1.2382E-005   9.9999E-001
    2.291069E+03   1.0000E-099   1.2439E-013   1.1233E-005   9.9999E-001
    2.408883E+03   1.0000E-099   1.0783E-013   1.0322E-005   9.9999E-001
    2.532757E+03   1.0000E-099   9.7369E-014   9.7295E-006   9.9999E-001
    2.663000E+03   1.0000E-099   9.2124E-014   9.4544E-006   9.9999E-001
    2.799941E+03   1.0000E-099   9.0548E-014   9.4450E-006   9.9999E-001
    2.943924E+03   1.0000E-099   9.1992E-014   9.6926E-006   9.9999E-001
    3.095311E+03   1.0000E-099   9.6580E-014   1.0228E-005   9.9999E-001
    3.254483E+03   1.0000E-099   1.0399E-013   1.1056E-005   9.9999E-001
    3.421840E+03   1.0000E-099   1.1193E-013   1.2061E-005   9.9999E-001
    3.597803E+03   1.0000E-099   1.1676E-013   1.3008E-005   9.9999E-001
    3.782815E+03   1.0000E-099   1.1947E-013   1.3889E-005   9.9999E-001
    3.977340E+03   1.0000E-099   1.2929E-013   1.5241E-005   9.9998E-001
    4.181869E+03   1.0000E-099   1.5569E-013   1.7654E-005   9.9998E-001
    4.396916E+03   1.0000E-099   2.0287E-013   2.1331E-005   9.9998E-001
    4.623021E+03   1.0000E-099   2.6631E-013   2.5936E-005   9.9997E-001
    4.860753E+03   1.0000E-099   3.3880E-013   3.1104E-005   9.9997E-001
    5.110710E+03   1.0000E-099   4.2166E-013   3.6954E-005   9.9996E-001
    5.373521E+03   1.0000E-099   5.3043E-013   4.4240E-005   9.9996E-001
    5.649846E+03   1.0000E-099   6.9482E-013   5.4267E-005   9.9995E-001
    5.940381E+03   1.0000E-099   9.6870E-013   6.9163E-005   9.9993E-001
    6.245857E+03   1.0000E-099   1.4665E-012   9.2866E-005   9.9991E-001
    6.567041E+03   1.0000E-099   2.4277E-012   1.3224E-004   9.9987E-001
    6.904741E+03   1.0000E-099   4.4052E-012   2.0070E-004   9.9980E-001
    7.259807E+03   1.0000E-099   8.7797E-012   3.2533E-004   9.9967E-001
    7.633132E+03   1.0000E-099   2.0182E-011   5.8014E-004   9.9942E-001
    8.026424E+03   1.0000E-099   5.7573E-011   1.1928E-003   9.9881E-001
    8.427985E+03   1.0000E-099   2.1234E-010   2.9127E-003   9.9709E-001
    8.810879E+03   1.0000E-099   9.2961E-010   8.0034E-003   9.9200E-001
    9.162461E+03   1.0000E-099   4.0613E-009   2.1853E-002   9.7815E-001
    9.490810E+03   1.0000E-099   1.6228E-008   5.4942E-002   9.4506E-001
    9.808674E+03   1.0000E-099   5.8218E-008   1.2468E-001   8.7532E-001
    1.012570E+04   1.0000E-099   1.8976E-007   2.5571E-001   7.4429E-001
    1.045590E+04   1.0000E-099   5.5349E-007   4.6059E-001   5.3941E-001
    1.080065E+04   1.0000E-099   1.3330E-006   6.7859E-001   3.2141E-001
    1.116091E+04   1.0000E-099   2.6612E-006   8.2627E-001   1.7373E-001
    1.153982E+04   1.0000E-099   4.7371E-006   8.9594E-001   1.0405E-001
    1.194108E+04   1.0000E-099   7.9599E-006   9.2340E-001   7.6590E-002
    1.236873E+04   1.0000E-099   1.3015E-005   9.3306E-001   6.6927E-002
    1.282405E+04   1.0000E-099   2.0098E-005   9.3412E-001   6.5857E-002
    1.331962E+04   1.0000E-099   2.8675E-005   9.2798E-001   7.1991E-002
    1.386996E+04   1.0000E-099   3.8221E-005   9.1683E-001   8.3132E-002
    1.446656E+04   1.0000E-099   5.5940E-005   9.0739E-001   9.2550E-002
    1.502534E+04   1.0000E-099   9.6326E-005   9.1190E-001   8.8000E-002
    1.551154E+04   1.0000E-099   1.7901E-004   9.1820E-001   8.1619E-002
    1.589773E+04   1.0000E-099   3.6327E-004   9.2678E-001   7.2858E-002
    1.621852E+04   1.0000E-099   7.0032E-004   9.2155E-001   7.7748E-002
    1.648847E+04   1.0000E-099   1.2555E-003   9.1081E-001   8.7936E-002
    1.673738E+04   1.0000E-099   1.8531E-003   8.7969E-001   1.1846E-001
    1.698029E+04   1.0000E-099   2.1428E-003   8.3409E-001   1.6377E-001
    1.724277E+04   1.0000E-099   1.9996E-003   7.6661E-001   2.3139E-001
    1.754216E+04   1.0000E-099   1.8148E-003   7.0853E-001   2.8966E-001
    1.788660E+04   1.0000E-099   1.8318E-003   6.7705E-001   3.2112E-001
    1.826066E+04   1.0000E-099   2.0928E-003   6.7509E-001   3.2281E-001
    1.865156E+04   1.0000E-099   2.1449E-003   6.4442E-001   3.5343E-001
    1.904879E+04   1.0000E-099   2.1988E-003   6.1930E-001   3.7850E-001
    1.944809E+04   1.0000E-099   2.0994E-003   5.8521E-001   4.1269E-001
    1.984837E+04   1.0000E-099   1.6873E-003   5.2293E-001   4.7539E-001
    2.025256E+04   1.0000E-099   1.7747E-003   5.2267E-001   4.7555E-001
    2.066466E+04   1.0000E-099   1.7367E-003   5.0452E-001   4.9374E-001
    2.108747E+04   1.0000E-099   1.7935E-003   4.9830E-001   4.9991E-001
    2.152182E+04   1.0000E-099   1.9380E-003   5.0194E-001   4.9613E-001
    2.196589E+04   1.0000E-099   1.6613E-003   4.6245E-001   5.3588E-001
    2.242000E+04   1.0000E-099   1.7303E-003   4.6486E-001   5.3341E-001
    2.288873E+04   1.0000E-099   1.9363E-003   4.8074E-001   5.1733E-001
    2.338360E+04   1.0000E-099   2.3101E-003   5.1106E-001   4.8663E-001
    2.390795E+04   1.0000E-099   3.0448E-003   5.6226E-001   4.3470E-001
    2.446188E+04   1.0000E-099   4.4138E-003   6.2998E-001   3.6561E-001
    2.503249E+04   1.0000E-099   6.7448E-003   6.9696E-001   2.9630E-001
    2.561371E+04   1.0000E-099   1.0652E-002   7.4907E-001   2.4028E-001
    2.620991E+04   1.0000E-099   1.7696E-002   7.8172E-001   2.0059E-001
    2.683499E+04   1.0000E-099   3.1274E-002   7.9440E-001   1.7433E-001
    2.751199E+04   1.0000E-099   5.1862E-002   7.9024E-001   1.5790E-001
    2.824847E+04   1.0000E-099   7.7645E-002   7.7566E-001   1.4669E-001
    2.903518E+04   1.0000E-099   1.1709E-001   7.4964E-001   1.3327E-001
    2.984488E+04   1.0000E-099   1.7834E-001   7.0491E-001   1.1675E-001
    3.065729E+04   1.0000E-099   2.5785E-001   6.4134E-001   1.0081E-001
    3.147622E+04   1.0000E-099   3.4306E-001   5.7078E-001   8.6164E-002
    3.232047E+04   1.0000E-099   4.2965E-001   4.9805E-001   7.2294E-002
    3.322020E+04   1.0000E-099   5.2235E-001   4.1962E-001   5.8027E-002
    3.420139E+04   1.0000E-099   6.1219E-001   3.4336E-001   4.4456E-002
    3.528066E+04   1.0000E-099   6.8624E-001   2.8034E-001   3.3415E-002
    3.645994E+04   1.0000E-099   7.3683E-001   2.3769E-001   2.5481E-002
    3.774241E+04   1.0000E-099   7.8187E-001   1.9945E-001   1.8674E-002
    3.919835E+04   1.0000E-099   8.2945E-001   1.5801E-001   1.2548E-002
    4.093969E+04   1.0000E-099   8.6594E-001   1.2583E-001   8.2281E-003
    4.301668E+04   1.0000E-099   8.5014E-001   1.4183E-001   8.0315E-003
    4.522875E+04   1.0000E-099   7.0810E-001   2.7702E-001   1.4878E-002
    4.755457E+04   1.0000E-099   4.7460E-001   5.0060E-001   2.4800E-002
    4.880141E+04   1.0000E-099   4.0502E-001   5.6754E-001   2.7444E-002
