#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
15240.48 1.78e-07 7.56e-01 2.44e-01 1.70e-15 8.21e-30 
15646.99 4.57e-07 9.46e-01 5.42e-02 3.25e-17 3.85e-30 
15960.30 1.08e-06 9.91e-01 9.00e-03 1.94e-19 2.59e-31 
16187.41 1.61e-06 9.95e-01 5.14e-03 1.92e-20 3.18e-31 
16354.17 1.52e-06 9.97e-01 2.71e-03 3.31e-21 1.22e-30 
16484.18 2.32e-06 9.95e-01 4.57e-03 2.05e-21 1.80e-30 
16593.12 1.65e-06 9.99e-01 9.13e-04 2.60e-22 1.50e-30 
16691.99 1.44e-06 9.99e-01 7.98e-04 1.59e-22 7.44e-31 
16788.59 1.01e-06 9.99e-01 9.08e-04 1.38e-22 1.80e-30 
16888.37 1.64e-06 9.99e-01 1.19e-03 8.95e-23 1.41e-29 
16998.79 1.20e-06 9.99e-01 1.20e-03 6.59e-23 3.95e-30 
17146.37 2.12e-06 1.00e+00 3.99e-04 1.66e-23 3.31e-29 
17415.23 1.30e-06 9.98e-01 2.04e-03 2.04e-23 1.51e-28 
17888.12 1.35e-06 1.00e+00 4.56e-04 1.02e-24 1.42e-28 
18532.37 2.26e-06 1.00e+00 1.37e-04 6.70e-26 7.22e-29 
19260.76 3.43e-06 1.00e+00 1.67e-04 5.43e-26 3.32e-28 
20034.10 1.28e-06 1.00e+00 1.57e-04 3.58e-25 8.06e-27 
20838.00 1.89e-06 1.00e+00 2.46e-04 1.96e-24 1.73e-24 
21647.97 7.00e-06 1.00e+00 2.71e-06 1.51e-26 6.27e-29 
22447.94 1.60e-06 9.99e-01 5.10e-04 1.66e-24 1.03e-27 
23245.88 2.99e-06 9.99e-01 6.57e-04 1.77e-22 2.85e-24 
24052.47 9.67e-06 1.00e+00 1.02e-06 1.12e-24 1.95e-26 
24867.72 6.21e-06 1.00e+00 5.84e-07 2.65e-24 4.77e-26 
25698.86 2.08e-05 1.00e+00 2.51e-07 4.51e-24 4.16e-25 
26587.16 1.23e-05 1.00e+00 1.22e-07 8.56e-24 1.87e-25 
27637.54 1.01e-05 1.00e+00 5.56e-08 1.86e-23 3.49e-25 
28986.97 1.65e-05 1.00e+00 4.10e-08 4.26e-23 2.25e-25 
#TIME: 22.17 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 7.27e-19 2.20e-10 9.26e-04 8.76e-01 1.23e-01 
999.11 8.22e-19 2.45e-10 9.86e-04 8.83e-01 1.16e-01 
1267.34 9.18e-19 2.71e-10 1.05e-03 8.91e-01 1.08e-01 
1514.05 1.23e-18 3.44e-10 1.23e-03 9.06e-01 9.28e-02 
1808.80 1.16e-18 3.38e-10 1.24e-03 9.09e-01 9.01e-02 
1919.29 1.18e-18 3.50e-10 1.28e-03 9.11e-01 8.72e-02 
2160.92 1.13e-18 3.51e-10 1.32e-03 9.14e-01 8.47e-02 
2292.92 1.04e-18 3.44e-10 1.34e-03 9.19e-01 8.00e-02 
2432.98 9.52e-19 3.36e-10 1.35e-03 9.23e-01 7.60e-02 
2581.60 8.94e-19 3.33e-10 1.38e-03 9.26e-01 7.31e-02 
2739.29 9.28e-19 3.58e-10 1.48e-03 9.31e-01 6.72e-02 
2906.62 1.03e-18 4.13e-10 1.67e-03 9.41e-01 5.75e-02 
3084.17 1.09e-18 4.66e-10 1.87e-03 9.50e-01 4.77e-02 
3272.56 1.03e-18 4.86e-10 2.01e-03 9.53e-01 4.46e-02 
3472.46 1.14e-18 5.78e-10 2.35e-03 9.63e-01 3.43e-02 
3684.57 1.35e-18 7.44e-10 2.91e-03 9.71e-01 2.63e-02 
3909.64 1.43e-18 8.97e-10 3.49e-03 9.77e-01 1.91e-02 
4148.46 1.99e-18 1.29e-09 4.60e-03 9.83e-01 1.27e-02 
4401.86 3.84e-18 2.32e-09 6.74e-03 9.86e-01 7.73e-03 
4670.75 7.09e-18 4.10e-09 9.96e-03 9.85e-01 4.79e-03 
4956.05 1.01e-17 6.23e-09 1.37e-02 9.84e-01 2.73e-03 
5258.79 1.33e-17 8.89e-09 1.84e-02 9.80e-01 1.87e-03 
5580.02 2.56e-17 1.73e-08 2.97e-02 9.69e-01 8.81e-04 
5920.87 5.13e-17 3.49e-08 4.93e-02 9.50e-01 4.95e-04 
6282.54 1.10e-16 7.50e-08 8.49e-02 9.15e-01 1.67e-04 
6666.30 2.85e-16 1.87e-07 1.58e-01 8.41e-01 5.58e-05 
7073.50 8.71e-16 5.30e-07 3.13e-01 6.87e-01 2.13e-05 
7505.58 2.66e-15 1.48e-06 5.68e-01 4.32e-01 1.90e-06 
7964.05 8.93e-15 4.10e-06 8.45e-01 1.55e-01 9.64e-08 
8450.53 3.18e-14 1.04e-05 9.70e-01 3.04e-02 1.71e-09 
8966.72 1.11e-13 2.50e-05 9.95e-01 4.74e-03 2.07e-11 
9514.44 4.88e-13 7.24e-05 9.99e-01 5.48e-04 1.16e-13 
10095.62 2.49e-12 2.28e-04 1.00e+00 4.18e-05 2.87e-16 
10712.30 1.50e-11 8.45e-04 9.99e-01 2.46e-06 4.02e-19 
11366.65 9.28e-11 3.26e-03 9.97e-01 3.85e-07 1.36e-21 
12061.10 5.27e-10 1.24e-02 9.88e-01 6.23e-09 3.89e-25 
12793.43 2.60e-09 4.14e-02 9.59e-01 2.78e-10 2.03e-28 
13528.61 1.47e-08 1.55e-01 8.45e-01 9.40e-12 5.98e-30 
14194.74 4.40e-08 3.39e-01 6.61e-01 4.24e-13 9.03e-30 
14757.77 1.01e-07 5.98e-01 4.02e-01 1.63e-14 1.01e-29 
15240.48 2.19e-07 8.66e-01 1.34e-01 3.79e-16 5.59e-30 
15646.99 5.10e-07 9.00e-01 1.00e-01 2.05e-17 8.52e-30 
15960.30 1.12e-06 9.82e-01 1.77e-02 1.31e-19 4.42e-30 
16187.41 1.65e-06 9.88e-01 1.23e-02 2.00e-20 6.01e-30 
16354.17 1.59e-06 9.94e-01 6.25e-03 2.82e-21 6.22e-30 
16484.18 1.51e-06 9.99e-01 7.42e-04 1.50e-22 7.61e-31 
16593.12 1.54e-06 9.99e-01 8.10e-04 9.96e-23 5.74e-30 
16691.99 1.24e-06 9.99e-01 1.38e-03 1.21e-22 1.57e-29 
16788.59 1.24e-06 9.97e-01 3.39e-03 1.88e-22 3.61e-29 
16888.37 2.86e-06 9.99e-01 1.41e-03 2.49e-22 5.02e-29 
16998.79 3.09e-06 1.00e+00 2.29e-04 3.20e-24 1.26e-30 
17146.37 1.52e-06 9.91e-01 8.96e-03 1.29e-22 3.83e-28 
17415.23 1.94e-06 1.00e+00 2.60e-04 9.77e-25 2.62e-30 
17888.12 3.05e-06 1.00e+00 3.75e-04 5.63e-25 4.17e-29 
18532.37 1.56e-06 1.00e+00 7.32e-05 2.06e-26 1.09e-28 
19260.76 1.16e-06 1.00e+00 3.95e-05 1.18e-26 1.45e-28 
20034.10 8.94e-07 1.00e+00 2.20e-05 1.36e-26 5.09e-29 
20838.00 2.34e-06 1.00e+00 1.01e-05 7.72e-27 1.00e-29 
21647.97 1.58e-06 1.00e+00 1.66e-05 1.93e-24 5.26e-25 
22447.94 6.32e-06 1.00e+00 2.45e-06 2.87e-27 1.31e-29 
23245.88 1.27e-06 1.00e+00 1.80e-06 3.23e-27 2.65e-31 
24052.47 7.33e-06 1.00e+00 5.08e-07 2.46e-25 1.32e-27 
24867.72 4.83e-06 1.00e+00 4.77e-07 3.38e-24 6.19e-26 
25698.86 3.34e-05 1.00e+00 2.23e-07 7.00e-24 1.40e-25 
26587.16 4.58e-06 1.00e+00 1.14e-07 1.48e-23 3.04e-25 
27637.54 3.46e-05 1.00e+00 6.08e-08 5.43e-23 1.56e-24 
28986.97 3.88e-05 1.00e+00 6.47e-08 2.22e-22 7.53e-24 
#TIME: 22.62 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 1.51e-18 4.48e-10 1.52e-03 9.29e-01 6.99e-02 
999.11 1.78e-18 5.19e-10 1.68e-03 9.35e-01 6.33e-02 
1267.34 2.14e-18 6.09e-10 1.86e-03 9.40e-01 5.76e-02 
1514.05 2.67e-18 7.28e-10 2.09e-03 9.49e-01 4.93e-02 
1808.80 2.42e-18 6.95e-10 2.07e-03 9.49e-01 4.93e-02 
1919.29 2.65e-18 7.66e-10 2.22e-03 9.53e-01 4.47e-02 
2160.92 2.34e-18 7.16e-10 2.18e-03 9.53e-01 4.45e-02 
2292.92 2.04e-18 6.71e-10 2.16e-03 9.53e-01 4.46e-02 
2432.98 1.91e-18 6.69e-10 2.22e-03 9.57e-01 4.07e-02 
2581.60 1.81e-18 6.63e-10 2.25e-03 9.58e-01 3.99e-02 
2739.29 1.85e-18 7.04e-10 2.39e-03 9.59e-01 3.85e-02 
2906.62 2.14e-18 8.39e-10 2.75e-03 9.67e-01 3.05e-02 
3084.17 2.16e-18 9.10e-10 3.00e-03 9.71e-01 2.65e-02 
3272.56 2.07e-18 9.59e-10 3.24e-03 9.73e-01 2.38e-02 
3472.46 2.33e-18 1.16e-09 3.82e-03 9.77e-01 1.93e-02 
3684.57 2.68e-18 1.45e-09 4.65e-03 9.81e-01 1.40e-02 
3909.64 2.87e-18 1.77e-09 5.62e-03 9.85e-01 9.79e-03 
4148.46 3.96e-18 2.53e-09 7.34e-03 9.86e-01 6.90e-03 
4401.86 7.77e-18 4.59e-09 1.08e-02 9.85e-01 4.19e-03 
4670.75 1.48e-17 8.37e-09 1.64e-02 9.81e-01 2.31e-03 
4956.05 2.10e-17 1.26e-08 2.25e-02 9.76e-01 1.59e-03 
5258.79 2.78e-17 1.82e-08 3.03e-02 9.69e-01 9.31e-04 
5580.02 5.33e-17 3.53e-08 4.88e-02 9.51e-01 4.69e-04 
5920.87 1.08e-16 7.19e-08 8.16e-02 9.18e-01 1.81e-04 
6282.54 2.33e-16 1.55e-07 1.40e-01 8.60e-01 7.20e-05 
6666.30 5.86e-16 3.72e-07 2.51e-01 7.49e-01 2.29e-05 
7073.50 1.76e-15 1.01e-06 4.59e-01 5.41e-01 4.70e-06 
7505.58 4.85e-15 2.50e-06 7.20e-01 2.80e-01 4.85e-07 
7964.05 1.44e-14 5.98e-06 9.17e-01 8.29e-02 1.94e-08 
8450.53 4.90e-14 1.44e-05 9.85e-01 1.51e-02 3.22e-10 
8966.72 1.66e-13 3.36e-05 9.98e-01 2.39e-03 4.03e-12 
9514.44 7.14e-13 9.57e-05 1.00e+00 2.68e-04 2.31e-14 
10095.62 3.75e-12 3.12e-04 1.00e+00 2.00e-05 5.21e-17 
10712.30 2.12e-11 1.10e-03 9.99e-01 1.82e-06 1.23e-19 
11366.65 1.33e-10 4.30e-03 9.96e-01 6.59e-08 6.58e-23 
12061.10 7.34e-10 1.58e-02 9.84e-01 3.14e-09 6.69e-26 
12793.43 4.04e-09 5.88e-02 9.41e-01 1.40e-10 4.92e-29 
13528.61 1.92e-08 1.88e-01 8.12e-01 4.26e-12 6.78e-30 
14194.74 5.83e-08 4.05e-01 5.95e-01 1.32e-13 6.23e-30 
14757.77 1.33e-07 7.52e-01 2.48e-01 3.20e-15 5.86e-30 
15240.48 2.55e-07 8.67e-01 1.33e-01 1.24e-16 8.42e-30 
15646.99 5.73e-07 9.80e-01 1.98e-02 1.31e-18 9.33e-31 
15960.30 1.38e-06 9.89e-01 1.06e-02 4.07e-20 2.02e-30 
16187.41 1.91e-06 9.97e-01 3.04e-03 1.64e-21 5.17e-31 
16354.17 2.06e-06 9.99e-01 6.77e-04 1.14e-22 2.38e-31 
16484.18 1.95e-06 9.99e-01 6.21e-04 6.40e-23 4.10e-30 
16593.12 1.65e-06 9.95e-01 5.09e-03 3.68e-22 4.41e-29 
16691.99 1.20e-06 1.00e+00 4.27e-04 1.58e-23 3.05e-30 
16788.59 1.05e-06 1.00e+00 3.84e-04 9.60e-24 1.53e-30 
16888.37 1.13e-06 1.00e+00 4.03e-04 6.61e-24 9.98e-31 
16998.79 1.87e-06 1.00e+00 2.90e-04 2.45e-24 2.16e-29 
17146.37 1.44e-06 1.00e+00 2.20e-04 9.33e-25 4.60e-31 
17415.23 1.12e-06 1.00e+00 2.53e-04 4.94e-25 5.06e-29 
17888.12 2.23e-06 9.99e-01 6.80e-04 3.40e-25 5.80e-29 
18532.37 1.04e-06 9.96e-01 4.42e-03 1.87e-24 3.56e-26 
19260.76 2.25e-06 9.99e-01 1.32e-03 1.72e-24 1.08e-25 
20034.10 1.89e-06 1.00e+00 1.26e-05 6.13e-26 6.66e-27 
20838.00 1.68e-06 1.00e+00 7.16e-06 1.48e-25 5.31e-26 
21647.97 9.38e-07 1.00e+00 4.39e-06 9.12e-26 2.10e-28 
22447.94 1.74e-06 1.00e+00 1.86e-06 4.92e-25 1.39e-24 
23245.88 2.90e-06 1.00e+00 8.78e-07 6.35e-25 3.11e-24 
24052.47 1.97e-05 1.00e+00 4.33e-07 2.17e-24 2.67e-25 
24867.72 2.27e-05 1.00e+00 2.74e-07 2.70e-24 4.38e-26 
25698.86 2.00e-05 1.00e+00 1.27e-07 5.36e-24 8.14e-26 
26587.16 2.98e-06 1.00e+00 7.33e-08 1.13e-23 1.46e-25 
27637.54 2.54e-06 1.00e+00 4.04e-06 1.74e-21 8.97e-24 
28986.97 3.36e-05 1.00e+00 7.06e-08 1.76e-22 1.31e-24 
#TIME: 23.09 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 3.40e-18 9.75e-10 2.62e-03 9.62e-01 3.57e-02 
999.11 4.09e-18 1.15e-09 2.91e-03 9.65e-01 3.21e-02 
1267.34 4.86e-18 1.34e-09 3.25e-03 9.68e-01 2.86e-02 
1514.05 5.41e-18 1.45e-09 3.40e-03 9.71e-01 2.60e-02 
1808.80 4.90e-18 1.38e-09 3.36e-03 9.70e-01 2.67e-02 
1919.29 5.81e-18 1.63e-09 3.78e-03 9.73e-01 2.30e-02 
2160.92 4.88e-18 1.47e-09 3.60e-03 9.73e-01 2.30e-02 
2292.92 4.26e-18 1.36e-09 3.53e-03 9.73e-01 2.37e-02 
2432.98 3.81e-18 1.31e-09 3.55e-03 9.72e-01 2.41e-02 
2581.60 3.53e-18 1.29e-09 3.58e-03 9.74e-01 2.22e-02 
2739.29 3.82e-18 1.42e-09 3.90e-03 9.76e-01 1.96e-02 
2906.62 4.41e-18 1.70e-09 4.49e-03 9.79e-01 1.65e-02 
3084.17 4.64e-18 1.90e-09 5.00e-03 9.82e-01 1.34e-02 
3272.56 4.24e-18 1.93e-09 5.27e-03 9.83e-01 1.17e-02 
3472.46 4.76e-18 2.33e-09 6.22e-03 9.84e-01 9.52e-03 
3684.57 5.32e-18 2.84e-09 7.43e-03 9.86e-01 7.02e-03 
3909.64 6.07e-18 3.64e-09 9.26e-03 9.86e-01 5.02e-03 
4148.46 8.46e-18 5.24e-09 1.22e-02 9.85e-01 3.31e-03 
4401.86 1.63e-17 9.35e-09 1.78e-02 9.80e-01 1.90e-03 
4670.75 3.15e-17 1.73e-08 2.71e-02 9.72e-01 1.18e-03 
4956.05 4.49e-17 2.63e-08 3.75e-02 9.62e-01 6.24e-04 
5258.79 5.96e-17 3.78e-08 5.03e-02 9.49e-01 4.24e-04 
5580.02 1.15e-16 7.42e-08 8.18e-02 9.18e-01 2.51e-04 
5920.87 2.31e-16 1.49e-07 1.35e-01 8.65e-01 1.08e-04 
6282.54 4.90e-16 3.15e-07 2.26e-01 7.74e-01 5.28e-05 
6666.30 1.23e-15 7.45e-07 3.88e-01 6.12e-01 2.19e-05 
7073.50 3.35e-15 1.81e-06 6.24e-01 3.76e-01 1.32e-06 
7505.58 8.26e-15 3.90e-06 8.38e-01 1.62e-01 1.07e-07 
7964.05 2.30e-14 8.58e-06 9.59e-01 4.15e-02 3.55e-09 
8450.53 7.61e-14 1.98e-05 9.93e-01 7.11e-03 5.40e-11 
8966.72 2.68e-13 4.87e-05 9.99e-01 1.17e-03 7.13e-13 
9514.44 1.07e-12 1.29e-04 1.00e+00 1.30e-04 4.22e-15 
10095.62 5.37e-12 4.09e-04 1.00e+00 1.04e-05 1.14e-17 
10712.30 3.08e-11 1.45e-03 9.99e-01 6.59e-07 1.58e-20 
11366.65 1.97e-10 5.78e-03 9.94e-01 3.35e-08 1.30e-23 
12061.10 1.10e-09 2.14e-02 9.79e-01 1.76e-09 9.26e-26 
12793.43 5.83e-09 7.72e-02 9.23e-01 6.28e-11 9.70e-30 
13528.61 2.58e-08 2.28e-01 7.72e-01 2.00e-12 7.38e-30 
14194.74 8.20e-08 5.30e-01 4.70e-01 4.46e-14 7.31e-30 
14757.77 1.59e-07 7.98e-01 2.02e-01 1.20e-15 1.16e-29 
15240.48 3.04e-07 9.28e-01 7.18e-02 2.17e-17 4.68e-30 
15646.99 7.12e-07 9.83e-01 1.74e-02 4.03e-19 4.49e-30 
15960.30 1.42e-06 9.95e-01 4.81e-03 4.06e-21 7.21e-31 
16187.41 2.06e-06 9.97e-01 3.15e-03 6.48e-22 2.29e-30 
16354.17 1.47e-06 1.00e+00 4.59e-04 3.16e-23 2.73e-30 
16484.18 1.83e-06 1.00e+00 3.79e-04 1.26e-23 2.50e-30 
16593.12 1.85e-06 9.94e-01 5.65e-03 1.09e-22 5.71e-30 
16691.99 1.33e-06 1.00e+00 3.10e-04 4.39e-24 7.35e-30 
16788.59 1.57e-06 1.00e+00 2.37e-04 1.75e-24 5.68e-30 
16888.37 1.33e-06 1.00e+00 2.25e-04 1.33e-24 8.51e-30 
16998.79 2.71e-06 1.00e+00 2.39e-04 8.55e-25 9.85e-30 
17146.37 1.38e-06 1.00e+00 1.51e-04 2.76e-25 2.12e-29 
17415.23 1.51e-06 1.00e+00 4.63e-04 3.00e-25 6.77e-29 
17888.12 1.42e-06 9.94e-01 5.79e-03 1.00e-24 6.93e-28 
18532.37 1.48e-06 1.00e+00 3.76e-05 1.11e-27 2.56e-31 
19260.76 1.49e-06 1.00e+00 1.77e-05 8.18e-28 3.82e-31 
20034.10 2.05e-06 1.00e+00 8.62e-06 8.05e-26 2.09e-27 
20838.00 3.68e-06 1.00e+00 5.80e-06 1.84e-25 3.70e-27 
21647.97 4.17e-06 1.00e+00 1.98e-06 1.70e-25 8.86e-27 
22447.94 7.06e-06 1.00e+00 1.99e-06 6.40e-25 9.59e-27 
23245.88 1.47e-06 1.00e+00 7.01e-07 1.12e-24 2.98e-26 
24052.47 3.01e-06 1.00e+00 3.59e-07 2.22e-24 3.20e-26 
24867.72 8.30e-06 1.00e+00 1.68e-07 3.14e-24 6.82e-26 
25698.86 1.97e-06 1.00e+00 1.14e-07 8.07e-24 1.51e-25 
26587.16 8.08e-07 1.00e+00 1.06e-07 2.44e-23 3.98e-25 
27637.54 1.32e-06 1.00e+00 8.59e-08 8.41e-25 2.02e-28 
28986.97 2.25e-06 1.00e+00 7.59e-08 1.41e-22 1.05e-24 
#TIME: 23.57 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 6.98e-18 1.98e-09 4.29e-03 9.77e-01 1.85e-02 
999.11 8.48e-18 2.37e-09 4.86e-03 9.79e-01 1.58e-02 
1267.34 8.85e-18 2.46e-09 5.03e-03 9.80e-01 1.50e-02 
1514.05 1.10e-17 2.91e-09 5.54e-03 9.81e-01 1.33e-02 
1808.80 9.98e-18 2.78e-09 5.47e-03 9.81e-01 1.37e-02 
1919.29 1.02e-17 2.90e-09 5.70e-03 9.82e-01 1.26e-02 
2160.92 1.07e-17 3.13e-09 6.11e-03 9.83e-01 1.14e-02 
2292.92 8.83e-18 2.78e-09 5.80e-03 9.82e-01 1.22e-02 
2432.98 7.83e-18 2.64e-09 5.77e-03 9.83e-01 1.15e-02 
2581.60 7.92e-18 2.79e-09 6.12e-03 9.83e-01 1.06e-02 
2739.29 7.98e-18 2.91e-09 6.40e-03 9.84e-01 9.71e-03 
2906.62 9.14e-18 3.43e-09 7.32e-03 9.84e-01 8.40e-03 
3084.17 9.25e-18 3.73e-09 8.00e-03 9.84e-01 7.54e-03 
3272.56 9.23e-18 4.06e-09 8.84e-03 9.85e-01 5.83e-03 
3472.46 1.01e-17 4.80e-09 1.03e-02 9.85e-01 4.83e-03 
3684.57 1.15e-17 5.96e-09 1.24e-02 9.84e-01 3.38e-03 
3909.64 1.32e-17 7.63e-09 1.55e-02 9.82e-01 2.38e-03 
4148.46 1.83e-17 1.10e-08 2.04e-02 9.78e-01 1.58e-03 
4401.86 3.63e-17 2.02e-08 3.04e-02 9.69e-01 9.00e-04 
4670.75 6.93e-17 3.70e-08 4.59e-02 9.54e-01 4.76e-04 
4956.05 9.75e-17 5.55e-08 6.29e-02 9.37e-01 3.42e-04 
5258.79 1.31e-16 8.09e-08 8.54e-02 9.14e-01 1.82e-04 
5580.02 2.52e-16 1.57e-07 1.37e-01 8.63e-01 7.40e-05 
5920.87 4.85e-16 3.04e-07 2.17e-01 7.83e-01 5.06e-05 
6282.54 1.02e-15 6.28e-07 3.50e-01 6.50e-01 2.85e-05 
6666.30 2.39e-15 1.36e-06 5.46e-01 4.54e-01 2.24e-06 
7073.50 6.00e-15 2.99e-06 7.69e-01 2.31e-01 2.80e-07 
7505.58 1.39e-14 5.90e-06 9.17e-01 8.29e-02 1.96e-08 
7964.05 3.68e-14 1.21e-05 9.81e-01 1.90e-02 5.51e-10 
8450.53 1.18e-13 2.74e-05 9.97e-01 3.39e-03 9.12e-12 
8966.72 3.99e-13 6.48e-05 9.99e-01 5.48e-04 1.31e-13 
9514.44 1.58e-12 1.74e-04 1.00e+00 6.92e-05 8.95e-16 
10095.62 8.16e-12 5.62e-04 9.99e-01 5.63e-06 2.45e-18 
10712.30 4.81e-11 2.03e-03 9.98e-01 3.20e-07 3.10e-21 
11366.65 2.75e-10 7.37e-03 9.93e-01 4.97e-08 8.24e-24 
12061.10 1.67e-09 2.99e-02 9.70e-01 7.73e-10 4.64e-27 
12793.43 8.27e-09 9.98e-02 9.00e-01 2.79e-11 7.61e-30 
13528.61 3.70e-08 2.95e-01 7.05e-01 6.19e-13 5.12e-30 
14194.74 1.15e-07 6.72e-01 3.28e-01 1.10e-14 5.84e-30 
14757.77 1.97e-07 8.78e-01 1.22e-01 1.88e-16 5.16e-30 
15240.48 3.62e-07 9.06e-01 9.41e-02 7.82e-18 9.55e-30 
15646.99 8.67e-07 9.86e-01 1.39e-02 8.10e-20 3.00e-30 
15960.30 1.86e-06 9.99e-01 1.24e-03 3.79e-22 6.96e-31 
16187.41 2.67e-06 9.99e-01 6.78e-04 4.88e-23 4.89e-31 
16354.17 2.95e-06 9.99e-01 5.66e-04 9.44e-24 2.37e-30 
16484.18 1.99e-06 9.99e-01 8.26e-04 8.82e-24 1.03e-29 
16593.12 3.74e-06 1.00e+00 1.27e-04 4.60e-25 5.33e-32 
16691.99 4.21e-06 1.00e+00 8.70e-05 1.75e-25 5.61e-31 
16788.59 2.22e-06 1.00e+00 1.69e-04 3.99e-25 8.64e-30 
16888.37 1.75e-06 1.00e+00 1.62e-04 3.39e-25 1.21e-29 
16998.79 1.43e-06 1.00e+00 1.25e-04 1.49e-25 1.06e-29 
17146.37 3.22e-06 1.00e+00 9.83e-05 5.22e-26 9.78e-30 
17415.23 2.79e-06 9.89e-01 1.11e-02 6.75e-24 1.35e-27 
17888.12 1.08e-06 1.00e+00 3.72e-04 2.86e-26 7.44e-30 
18532.37 1.56e-06 1.00e+00 7.66e-05 6.79e-26 2.91e-26 
19260.76 1.70e-06 1.00e+00 1.24e-05 4.45e-26 4.74e-26 
20034.10 2.18e-06 1.00e+00 6.25e-06 9.39e-26 2.01e-27 
20838.00 5.58e-06 1.00e+00 2.66e-06 1.14e-25 1.98e-27 
21647.97 4.38e-06 1.00e+00 1.44e-06 3.01e-25 9.08e-27 
22447.94 1.71e-05 1.00e+00 1.92e-04 1.83e-23 6.65e-26 
23245.88 2.62e-06 1.00e+00 4.35e-07 9.48e-25 1.51e-26 
24052.47 1.66e-05 1.00e+00 1.59e-07 1.26e-24 1.86e-26 
24867.72 2.92e-05 1.00e+00 4.55e-08 5.58e-25 4.14e-27 
25698.86 5.91e-06 1.00e+00 3.37e-06 2.62e-22 3.18e-24 
26587.16 4.72e-05 1.00e+00 5.66e-08 1.28e-23 1.34e-25 
27637.54 1.87e-06 1.00e+00 7.99e-08 4.13e-23 2.29e-23 
28986.97 5.90e-06 1.00e+00 4.76e-08 6.45e-23 4.75e-25 
#TIME: 24.06 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 1.73e-17 4.68e-09 7.79e-03 9.84e-01 8.28e-03 
999.11 1.75e-17 4.80e-09 7.99e-03 9.84e-01 7.96e-03 
1267.34 1.92e-17 5.19e-09 8.36e-03 9.84e-01 7.49e-03 
1514.05 2.54e-17 6.50e-09 9.60e-03 9.84e-01 6.36e-03 
1808.80 2.25e-17 6.05e-09 9.37e-03 9.84e-01 6.39e-03 
1919.29 2.29e-17 6.28e-09 9.71e-03 9.84e-01 6.00e-03 
2160.92 2.11e-17 6.10e-09 9.73e-03 9.84e-01 5.97e-03 
2292.92 1.96e-17 5.99e-09 9.85e-03 9.84e-01 5.77e-03 
2432.98 1.67e-17 5.49e-09 9.60e-03 9.84e-01 6.00e-03 
2581.60 1.77e-17 6.01e-09 1.04e-02 9.84e-01 5.54e-03 
2739.29 1.78e-17 6.27e-09 1.09e-02 9.84e-01 4.95e-03 
2906.62 1.96e-17 7.16e-09 1.22e-02 9.84e-01 4.10e-03 
3084.17 2.03e-17 7.93e-09 1.35e-02 9.83e-01 3.45e-03 
3272.56 1.92e-17 8.24e-09 1.44e-02 9.82e-01 3.24e-03 
3472.46 2.12e-17 9.87e-09 1.69e-02 9.81e-01 2.31e-03 
3684.57 2.47e-17 1.24e-08 2.07e-02 9.78e-01 1.68e-03 
3909.64 2.80e-17 1.58e-08 2.58e-02 9.73e-01 1.13e-03 
4148.46 4.00e-17 2.34e-08 3.44e-02 9.65e-01 7.06e-04 
4401.86 8.15e-17 4.39e-08 5.21e-02 9.48e-01 4.16e-04 
4670.75 1.56e-16 8.05e-08 7.84e-02 9.21e-01 2.08e-04 
4956.05 2.23e-16 1.23e-07 1.08e-01 8.92e-01 1.43e-04 
5258.79 2.95e-16 1.75e-07 1.44e-01 8.56e-01 9.05e-05 
5580.02 5.37e-16 3.24e-07 2.23e-01 7.77e-01 2.89e-05 
5920.87 1.02e-15 6.13e-07 3.41e-01 6.59e-01 1.31e-05 
