#NTIMES: 257
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
7.000e+09 1.646535e-02 1e-99 6.884813e-01 1e-99 1e-99
#TIME: 12.574673
#NVEL: 114
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
4.401e+07 1.839120e-01 1e-99 2.976516e-01 1e-99 1e-99
8.862e+07 1.868767e-01 1e-99 3.009802e-01 1e-99 1e-99
9.061e+07 1.877183e-01 1e-99 3.019271e-01 1e-99 1e-99
9.444e+07 1.905917e-01 1e-99 3.051653e-01 1e-99 1e-99
9.991e+07 1.935867e-01 1e-99 3.085466e-01 1e-99 1e-99
1.061e+08 1.985310e-01 1e-99 3.141287e-01 1e-99 1e-99
1.126e+08 2.060614e-01 1e-99 3.225708e-01 1e-99 1e-99
1.194e+08 2.156496e-01 1e-99 3.330240e-01 1e-99 1e-99
1.267e+08 2.265722e-01 1e-99 3.443668e-01 1e-99 1e-99
1.345e+08 2.420076e-01 1e-99 3.607930e-01 1e-99 1e-99
1.427e+08 2.652283e-01 1e-99 3.885364e-01 1e-99 1e-99
1.514e+08 2.997167e-01 1e-99 4.348617e-01 1e-99 1e-99
1.607e+08 3.514442e-01 1e-99 5.039315e-01 1e-99 1e-99
1.705e+08 4.262225e-01 1e-99 5.926417e-01 1e-99 1e-99
1.809e+08 5.290199e-01 1e-99 7.039725e-01 1e-99 1e-99
1.919e+08 6.831249e-01 1e-99 8.586485e-01 1e-99 1e-99
2.037e+08 8.629931e-01 1e-99 1.027522e+00 1e-99 1e-99
2.161e+08 1.052723e+00 1e-99 1.203381e+00 1e-99 1e-99
2.293e+08 1.260977e+00 1e-99 1.405630e+00 1e-99 1e-99
2.433e+08 1.512879e+00 1e-99 1.646490e+00 1e-99 1e-99
2.582e+08 1.817416e+00 1e-99 1.921025e+00 1e-99 1e-99
2.739e+08 2.140658e+00 1e-99 2.204201e+00 1e-99 1e-99
2.907e+08 2.400280e+00 1e-99 2.445930e+00 1e-99 1e-99
3.084e+08 2.477597e+00 1e-99 2.568072e+00 1e-99 1e-99
3.273e+08 2.324311e+00 1e-99 2.540709e+00 1e-99 1e-99
3.472e+08 1.959678e+00 1e-99 2.387429e+00 1e-99 1e-99
3.685e+08 1.550801e+00 1e-99 2.238781e+00 1e-99 1e-99
3.910e+08 1.246096e+00 1e-99 2.195246e+00 1e-99 1e-99
4.148e+08 1.052447e+00 1e-99 2.112394e+00 1e-99 1e-99
4.402e+08 9.427312e-01 1e-99 1.951019e+00 1e-99 1e-99
4.671e+08 8.971034e-01 1e-99 1.883317e+00 1e-99 1e-99
4.956e+08 8.846156e-01 1e-99 1.956789e+00 1e-99 1e-99
5.259e+08 8.729776e-01 1e-99 2.055906e+00 1e-99 1e-99
5.580e+08 8.482814e-01 1e-99 2.097705e+00 1e-99 1e-99
5.921e+08 8.003501e-01 1e-99 2.115608e+00 1e-99 1e-99
6.282e+08 7.298732e-01 1e-99 2.109808e+00 1e-99 1e-99
6.666e+08 6.340151e-01 1e-99 2.025262e+00 1e-99 1e-99
7.074e+08 5.031266e-01 1e-99 1.845251e+00 1e-99 1e-99
7.506e+08 3.459090e-01 1e-99 1.555496e+00 1e-99 1e-99
7.964e+08 2.215385e-01 1e-99 1.174351e+00 1e-99 1e-99
8.451e+08 1.573760e-01 1e-99 8.833159e-01 1e-99 1e-99
8.967e+08 1.296274e-01 1e-99 7.523053e-01 1e-99 1e-99
9.514e+08 1.189942e-01 1e-99 7.297067e-01 1e-99 1e-99
1.010e+09 1.189171e-01 1e-99 7.849753e-01 1e-99 1e-99
1.071e+09 1.212597e-01 1e-99 9.205172e-01 1e-99 1e-99
1.137e+09 1.066789e-01 1e-99 1.057135e+00 1e-99 1e-99
1.206e+09 7.392250e-02 1e-99 9.298346e-01 1e-99 1e-99
1.279e+09 5.811720e-02 1e-99 6.368255e-01 1e-99 1e-99
1.353e+09 5.139745e-02 1e-99 4.779980e-01 1e-99 1e-99
1.419e+09 4.687769e-02 1e-99 4.214072e-01 1e-99 1e-99
1.476e+09 4.306266e-02 1e-99 3.947608e-01 1e-99 1e-99
1.524e+09 4.041237e-02 1e-99 3.532367e-01 1e-99 1e-99
1.565e+09 3.902092e-02 1e-99 2.981759e-01 1e-99 1e-99
1.596e+09 3.863451e-02 1e-99 2.441394e-01 1e-99 1e-99
1.619e+09 3.772264e-02 1e-99 2.060025e-01 1e-99 1e-99
1.635e+09 3.670885e-02 1e-99 1.825744e-01 1e-99 1e-99
1.648e+09 3.574836e-02 1e-99 1.715450e-01 1e-99 1e-99
1.659e+09 3.502021e-02 1e-99 1.708050e-01 1e-99 1e-99
1.669e+09 3.453040e-02 1e-99 1.730983e-01 1e-99 1e-99
1.679e+09 3.414319e-02 1e-99 1.748206e-01 1e-99 1e-99
1.689e+09 3.376054e-02 1e-99 1.745414e-01 1e-99 1e-99
1.700e+09 3.333156e-02 1e-99 1.727782e-01 1e-99 1e-99
1.715e+09 3.285437e-02 1e-99 1.718577e-01 1e-99 1e-99
1.742e+09 3.220744e-02 1e-99 1.746115e-01 1e-99 1e-99
1.789e+09 3.121669e-02 1e-99 1.804740e-01 1e-99 1e-99
1.853e+09 3.045999e-02 1e-99 1.939145e-01 1e-99 1e-99
1.926e+09 2.987443e-02 1e-99 2.208487e-01 1e-99 1e-99
2.003e+09 2.938935e-02 1e-99 2.642520e-01 1e-99 1e-99
2.084e+09 2.899820e-02 1e-99 3.215090e-01 1e-99 1e-99
2.165e+09 2.865387e-02 1e-99 3.840497e-01 1e-99 1e-99
2.245e+09 2.824374e-02 1e-99 4.541343e-01 1e-99 1e-99
2.325e+09 2.771145e-02 1e-99 5.266950e-01 1e-99 1e-99
2.405e+09 2.702950e-02 1e-99 5.916878e-01 1e-99 1e-99
2.487e+09 2.623904e-02 1e-99 6.449997e-01 1e-99 1e-99
2.570e+09 2.545780e-02 1e-99 6.907474e-01 1e-99 1e-99
2.659e+09 2.497338e-02 1e-99 7.460949e-01 1e-99 1e-99
2.764e+09 2.501631e-02 1e-99 8.047650e-01 1e-99 1e-99
2.899e+09 2.589004e-02 1e-99 8.404490e-01 1e-99 1e-99
3.065e+09 2.696062e-02 1e-99 8.634459e-01 1e-99 1e-99
3.252e+09 2.753985e-02 1e-99 9.989270e-01 1e-99 1e-99
3.446e+09 2.743507e-02 1e-99 1.197461e+00 1e-99 1e-99
3.637e+09 2.624623e-02 1e-99 1.283176e+00 1e-99 1e-99
3.815e+09 2.484479e-02 1e-99 1.307865e+00 1e-99 1e-99
3.975e+09 2.404720e-02 1e-99 1.337679e+00 1e-99 1e-99
4.117e+09 2.267865e-02 1e-99 1.314872e+00 1e-99 1e-99
4.247e+09 2.210118e-02 1e-99 1.392265e+00 1e-99 1e-99
4.369e+09 2.159659e-02 1e-99 1.511871e+00 1e-99 1e-99
4.488e+09 2.088678e-02 1e-99 1.640737e+00 1e-99 1e-99
4.608e+09 2.161994e-02 1e-99 1.986250e+00 1e-99 1e-99
4.729e+09 2.042429e-02 1e-99 2.050529e+00 1e-99 1e-99
4.852e+09 1.964404e-02 1e-99 2.122178e+00 1e-99 1e-99
4.975e+09 1.869726e-02 1e-99 2.067896e+00 1e-99 1e-99
5.101e+09 1.919756e-02 1e-99 2.271693e+00 1e-99 1e-99
5.229e+09 1.858246e-02 1e-99 2.142622e+00 1e-99 1e-99
5.360e+09 1.737453e-02 1e-99 1.757950e+00 1e-99 1e-99
5.492e+09 1.778502e-02 1e-99 1.828972e+00 1e-99 1e-99
5.627e+09 1.777175e-02 1e-99 1.742648e+00 1e-99 1e-99
5.762e+09 1.727503e-02 1e-99 1.501307e+00 1e-99 1e-99
5.899e+09 1.728502e-02 1e-99 1.413978e+00 1e-99 1e-99
6.034e+09 1.666742e-02 1e-99 1.132343e+00 1e-99 1e-99
6.168e+09 1.662616e-02 1e-99 1.044945e+00 1e-99 1e-99
6.297e+09 1.664567e-02 1e-99 9.821547e-01 1e-99 1e-99
6.422e+09 1.738317e-02 1e-99 1.114775e+00 1e-99 1e-99
6.539e+09 1.740868e-02 1e-99 1.056746e+00 1e-99 1e-99
6.646e+09 1.728563e-02 1e-99 9.753718e-01 1e-99 1e-99
6.742e+09 1.685123e-02 1e-99 8.309542e-01 1e-99 1e-99
6.826e+09 1.735383e-02 1e-99 9.057947e-01 1e-99 1e-99
6.896e+09 1.662140e-02 1e-99 7.162004e-01 1e-99 1e-99
6.948e+09 1.650162e-02 1e-99 6.707122e-01 1e-99 1e-99
6.976e+09 1.638077e-02 1e-99 6.424809e-01 1e-99 1e-99
6.989e+09 1.669683e-02 1e-99 7.013677e-01 1e-99 1e-99
6.995e+09 1.599711e-02 1e-99 6.224191e-01 1e-99 1e-99
6.998e+09 1.620265e-02 1e-99 6.205049e-01 1e-99 1e-99
7.000e+09 1.602119e-02 1e-99 6.203612e-01 1e-99 1e-99
#TIME: 13.574673
#NVEL: 114
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
4.401e+07 1.733598e-01 1e-99 3.044889e-01 1e-99 1e-99
8.862e+07 1.770032e-01 1e-99 3.088416e-01 1e-99 1e-99
9.061e+07 1.767620e-01 1e-99 3.085526e-01 1e-99 1e-99
9.444e+07 1.796240e-01 1e-99 3.119877e-01 1e-99 1e-99
9.991e+07 1.823439e-01 1e-99 3.152621e-01 1e-99 1e-99
1.061e+08 1.865520e-01 1e-99 3.203319e-01 1e-99 1e-99
1.126e+08 1.929663e-01 1e-99 3.280052e-01 1e-99 1e-99
1.194e+08 2.002053e-01 1e-99 3.363577e-01 1e-99 1e-99
1.267e+08 2.081369e-01 1e-99 3.449235e-01 1e-99 1e-99
1.345e+08 2.200903e-01 1e-99 3.583454e-01 1e-99 1e-99
1.427e+08 2.371857e-01 1e-99 3.806981e-01 1e-99 1e-99
1.514e+08 2.611259e-01 1e-99 4.178347e-01 1e-99 1e-99
1.607e+08 2.977482e-01 1e-99 4.746957e-01 1e-99 1e-99
1.705e+08 3.493526e-01 1e-99 5.456121e-01 1e-99 1e-99
1.809e+08 4.248883e-01 1e-99 6.401076e-01 1e-99 1e-99
1.919e+08 5.377053e-01 1e-99 7.718840e-01 1e-99 1e-99
2.037e+08 6.922612e-01 1e-99 9.361365e-01 1e-99 1e-99
2.161e+08 8.771053e-01 1e-99 1.124558e+00 1e-99 1e-99
2.293e+08 1.068489e+00 1e-99 1.328312e+00 1e-99 1e-99
2.433e+08 1.259327e+00 1e-99 1.534725e+00 1e-99 1e-99
2.582e+08 1.462149e+00 1e-99 1.740362e+00 1e-99 1e-99
2.739e+08 1.675370e+00 1e-99 1.941984e+00 1e-99 1e-99
2.907e+08 1.835928e+00 1e-99 2.109618e+00 1e-99 1e-99
3.084e+08 1.860352e+00 1e-99 2.204747e+00 1e-99 1e-99
3.273e+08 1.706267e+00 1e-99 2.199218e+00 1e-99 1e-99
3.472e+08 1.424707e+00 1e-99 2.112590e+00 1e-99 1e-99
3.685e+08 1.161850e+00 1e-99 2.046936e+00 1e-99 1e-99
3.910e+08 9.689366e-01 1e-99 2.057692e+00 1e-99 1e-99
4.148e+08 8.385583e-01 1e-99 2.003105e+00 1e-99 1e-99
4.402e+08 7.589779e-01 1e-99 1.853368e+00 1e-99 1e-99
4.671e+08 7.195287e-01 1e-99 1.783745e+00 1e-99 1e-99
4.956e+08 6.990988e-01 1e-99 1.845040e+00 1e-99 1e-99
5.259e+08 6.763461e-01 1e-99 1.926271e+00 1e-99 1e-99
5.580e+08 6.437722e-01 1e-99 1.948632e+00 1e-99 1e-99
5.921e+08 5.931208e-01 1e-99 1.941398e+00 1e-99 1e-99
6.282e+08 5.193031e-01 1e-99 1.888209e+00 1e-99 1e-99
6.666e+08 4.179966e-01 1e-99 1.717897e+00 1e-99 1e-99
7.074e+08 3.003527e-01 1e-99 1.435944e+00 1e-99 1e-99
7.506e+08 2.062276e-01 1e-99 1.143470e+00 1e-99 1e-99
7.964e+08 1.522162e-01 1e-99 9.170289e-01 1e-99 1e-99
8.451e+08 1.265550e-01 1e-99 7.815670e-01 1e-99 1e-99
8.967e+08 1.153994e-01 1e-99 7.397309e-01 1e-99 1e-99
9.514e+08 1.131651e-01 1e-99 7.756042e-01 1e-99 1e-99
1.010e+09 1.167299e-01 1e-99 8.766025e-01 1e-99 1e-99
1.071e+09 1.165271e-01 1e-99 1.036320e+00 1e-99 1e-99
1.137e+09 9.214970e-02 1e-99 1.082368e+00 1e-99 1e-99
1.206e+09 6.564651e-02 1e-99 8.466967e-01 1e-99 1e-99
1.279e+09 5.475445e-02 1e-99 5.829802e-01 1e-99 1e-99
1.353e+09 4.940944e-02 1e-99 4.649824e-01 1e-99 1e-99
1.419e+09 4.513063e-02 1e-99 4.257367e-01 1e-99 1e-99
1.476e+09 4.153842e-02 1e-99 4.071080e-01 1e-99 1e-99
1.524e+09 3.925322e-02 1e-99 3.698049e-01 1e-99 1e-99
1.565e+09 3.820851e-02 1e-99 3.161395e-01 1e-99 1e-99
1.596e+09 3.800644e-02 1e-99 2.599177e-01 1e-99 1e-99
1.619e+09 3.719836e-02 1e-99 2.205543e-01 1e-99 1e-99
1.635e+09 3.623817e-02 1e-99 1.943786e-01 1e-99 1e-99
1.648e+09 3.532132e-02 1e-99 1.821117e-01 1e-99 1e-99
1.659e+09 3.463796e-02 1e-99 1.825743e-01 1e-99 1e-99
1.669e+09 3.417508e-02 1e-99 1.855678e-01 1e-99 1e-99
1.679e+09 3.380366e-02 1e-99 1.871911e-01 1e-99 1e-99
1.689e+09 3.344319e-02 1e-99 1.876979e-01 1e-99 1e-99
1.700e+09 3.302700e-02 1e-99 1.848980e-01 1e-99 1e-99
1.715e+09 3.256882e-02 1e-99 1.839331e-01 1e-99 1e-99
1.742e+09 3.193869e-02 1e-99 1.857271e-01 1e-99 1e-99
1.789e+09 3.097940e-02 1e-99 1.915716e-01 1e-99 1e-99
1.853e+09 3.023539e-02 1e-99 2.051475e-01 1e-99 1e-99
1.926e+09 2.965288e-02 1e-99 2.325166e-01 1e-99 1e-99
2.003e+09 2.917372e-02 1e-99 2.764933e-01 1e-99 1e-99
2.084e+09 2.878836e-02 1e-99 3.348924e-01 1e-99 1e-99
2.165e+09 2.848467e-02 1e-99 3.975540e-01 1e-99 1e-99
2.245e+09 2.809660e-02 1e-99 4.702160e-01 1e-99 1e-99
2.325e+09 2.758736e-02 1e-99 5.470076e-01 1e-99 1e-99
2.405e+09 2.694140e-02 1e-99 6.178136e-01 1e-99 1e-99
2.487e+09 2.618708e-02 1e-99 6.780944e-01 1e-99 1e-99
2.570e+09 2.540299e-02 1e-99 7.273821e-01 1e-99 1e-99
2.659e+09 2.491777e-02 1e-99 7.852534e-01 1e-99 1e-99
2.764e+09 2.501010e-02 1e-99 8.512577e-01 1e-99 1e-99
2.899e+09 2.597466e-02 1e-99 8.975268e-01 1e-99 1e-99
3.065e+09 2.715999e-02 1e-99 9.264302e-01 1e-99 1e-99
3.252e+09 2.757828e-02 1e-99 1.044714e+00 1e-99 1e-99
3.446e+09 2.735882e-02 1e-99 1.226343e+00 1e-99 1e-99
3.637e+09 2.650715e-02 1e-99 1.339737e+00 1e-99 1e-99
3.815e+09 2.569829e-02 1e-99 1.417798e+00 1e-99 1e-99
3.975e+09 2.390410e-02 1e-99 1.344856e+00 1e-99 1e-99
4.117e+09 2.241979e-02 1e-99 1.311911e+00 1e-99 1e-99
4.247e+09 2.206534e-02 1e-99 1.415674e+00 1e-99 1e-99
4.369e+09 2.158078e-02 1e-99 1.549288e+00 1e-99 1e-99
4.488e+09 2.128595e-02 1e-99 1.744462e+00 1e-99 1e-99
4.608e+09 2.033600e-02 1e-99 1.852258e+00 1e-99 1e-99
4.729e+09 1.950155e-02 1e-99 1.936958e+00 1e-99 1e-99
4.852e+09 1.976715e-02 1e-99 2.176810e+00 1e-99 1e-99
4.975e+09 2.016951e-02 1e-99 2.397215e+00 1e-99 1e-99
5.101e+09 1.841152e-02 1e-99 2.054295e+00 1e-99 1e-99
5.229e+09 1.821331e-02 1e-99 2.000558e+00 1e-99 1e-99
5.360e+09 1.873602e-02 1e-99 2.091821e+00 1e-99 1e-99
5.492e+09 1.737244e-02 1e-99 1.638376e+00 1e-99 1e-99
5.627e+09 1.701557e-02 1e-99 1.438001e+00 1e-99 1e-99
5.762e+09 1.751097e-02 1e-99 1.507317e+00 1e-99 1e-99
5.899e+09 1.691475e-02 1e-99 1.235787e+00 1e-99 1e-99
6.034e+09 1.720391e-02 1e-99 1.240619e+00 1e-99 1e-99
6.168e+09 1.739866e-02 1e-99 1.209942e+00 1e-99 1e-99
6.297e+09 1.749207e-02 1e-99 1.154423e+00 1e-99 1e-99
6.422e+09 1.677952e-02 1e-99 9.098819e-01 1e-99 1e-99
6.539e+09 1.816868e-02 1e-99 1.145477e+00 1e-99 1e-99
6.646e+09 1.725882e-02 1e-99 9.209796e-01 1e-99 1e-99
6.742e+09 1.713224e-02 1e-99 8.514679e-01 1e-99 1e-99
6.826e+09 1.680699e-02 1e-99 7.462644e-01 1e-99 1e-99
6.896e+09 1.691898e-02 1e-99 7.449661e-01 1e-99 1e-99
6.948e+09 1.692031e-02 1e-99 7.247456e-01 1e-99 1e-99
6.976e+09 1.692673e-02 1e-99 7.180420e-01 1e-99 1e-99
6.989e+09 1.685145e-02 1e-99 6.982940e-01 1e-99 1e-99
6.995e+09 1.950056e-02 1e-99 1.077452e+00 1e-99 1e-99
6.998e+09 1.878484e-02 1e-99 9.931613e-01 1e-99 1e-99
7.000e+09 1.920046e-02 1e-99 1.041362e+00 1e-99 1e-99
#TIME: 14.574673
#NVEL: 114
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
4.401e+07 1.655026e-01 1e-99 3.133842e-01 1e-99 1e-99
8.862e+07 1.684177e-01 1e-99 3.171070e-01 1e-99 1e-99
9.061e+07 1.686035e-01 1e-99 3.173450e-01 1e-99 1e-99
9.444e+07 1.700488e-01 1e-99 3.191995e-01 1e-99 1e-99
9.991e+07 1.732061e-01 1e-99 3.232637e-01 1e-99 1e-99
1.061e+08 1.774670e-01 1e-99 3.287596e-01 1e-99 1e-99
1.126e+08 1.812806e-01 1e-99 3.336159e-01 1e-99 1e-99
1.194e+08 1.870501e-01 1e-99 3.406815e-01 1e-99 1e-99
1.267e+08 1.947956e-01 1e-99 3.496565e-01 1e-99 1e-99
1.345e+08 2.048013e-01 1e-99 3.615686e-01 1e-99 1e-99
1.427e+08 2.185394e-01 1e-99 3.811686e-01 1e-99 1e-99
1.514e+08 2.377113e-01 1e-99 4.146872e-01 1e-99 1e-99
1.607e+08 2.639627e-01 1e-99 4.624110e-01 1e-99 1e-99
1.705e+08 2.995814e-01 1e-99 5.192353e-01 1e-99 1e-99
1.809e+08 3.515987e-01 1e-99 5.948419e-01 1e-99 1e-99
1.919e+08 4.321427e-01 1e-99 7.053621e-01 1e-99 1e-99
2.037e+08 5.463907e-01 1e-99 8.481857e-01 1e-99 1e-99
2.161e+08 7.050248e-01 1e-99 1.032911e+00 1e-99 1e-99
2.293e+08 8.821140e-01 1e-99 1.243473e+00 1e-99 1e-99
2.433e+08 1.046179e+00 1e-99 1.444962e+00 1e-99 1e-99
2.582e+08 1.193755e+00 1e-99 1.622043e+00 1e-99 1e-99
2.739e+08 1.320796e+00 1e-99 1.769810e+00 1e-99 1e-99
2.907e+08 1.398067e+00 1e-99 1.883658e+00 1e-99 1e-99
3.084e+08 1.382500e+00 1e-99 1.955334e+00 1e-99 1e-99
3.273e+08 1.258035e+00 1e-99 1.967270e+00 1e-99 1e-99
3.472e+08 1.076295e+00 1e-99 1.932651e+00 1e-99 1e-99
3.685e+08 9.097450e-01 1e-99 1.914633e+00 1e-99 1e-99
3.910e+08 7.765218e-01 1e-99 1.950150e+00 1e-99 1e-99
4.148e+08 6.790859e-01 1e-99 1.902591e+00 1e-99 1e-99
4.402e+08 6.136068e-01 1e-99 1.748391e+00 1e-99 1e-99
4.671e+08 5.727487e-01 1e-99 1.663096e+00 1e-99 1e-99
4.956e+08 5.429208e-01 1e-99 1.700027e+00 1e-99 1e-99
5.259e+08 5.102599e-01 1e-99 1.752079e+00 1e-99 1e-99
5.580e+08 4.658026e-01 1e-99 1.732016e+00 1e-99 1e-99
5.921e+08 4.056207e-01 1e-99 1.665047e+00 1e-99 1e-99
6.282e+08 3.297637e-01 1e-99 1.533277e+00 1e-99 1e-99
6.666e+08 2.494727e-01 1e-99 1.304382e+00 1e-99 1e-99
7.074e+08 1.845794e-01 1e-99 1.060046e+00 1e-99 1e-99
7.506e+08 1.434980e-01 1e-99 8.949723e-01 1e-99 1e-99
7.964e+08 1.216498e-01 1e-99 7.984117e-01 1e-99 1e-99
8.451e+08 1.114443e-01 1e-99 7.506148e-01 1e-99 1e-99
8.967e+08 1.083946e-01 1e-99 7.675591e-01 1e-99 1e-99
9.514e+08 1.104932e-01 1e-99 8.502159e-01 1e-99 1e-99
1.010e+09 1.149637e-01 1e-99 9.887762e-01 1e-99 1e-99
1.071e+09 1.075978e-01 1e-99 1.132643e+00 1e-99 1e-99
1.137e+09 7.821375e-02 1e-99 1.042033e+00 1e-99 1e-99
1.206e+09 5.989541e-02 1e-99 7.540472e-01 1e-99 1e-99
1.279e+09 5.221240e-02 1e-99 5.441128e-01 1e-99 1e-99
1.353e+09 4.758391e-02 1e-99 4.593401e-01 1e-99 1e-99
1.419e+09 4.342541e-02 1e-99 4.355503e-01 1e-99 1e-99
1.476e+09 4.013317e-02 1e-99 4.250489e-01 1e-99 1e-99
1.524e+09 3.826190e-02 1e-99 3.916496e-01 1e-99 1e-99
1.565e+09 3.753439e-02 1e-99 3.380206e-01 1e-99 1e-99
1.596e+09 3.747326e-02 1e-99 2.781269e-01 1e-99 1e-99
1.619e+09 3.674711e-02 1e-99 2.370590e-01 1e-99 1e-99
1.635e+09 3.585345e-02 1e-99 2.113549e-01 1e-99 1e-99
1.648e+09 3.497295e-02 1e-99 1.977412e-01 1e-99 1e-99
1.659e+09 3.431566e-02 1e-99 1.979870e-01 1e-99 1e-99
1.669e+09 3.386527e-02 1e-99 2.000359e-01 1e-99 1e-99
1.679e+09 3.350095e-02 1e-99 2.002822e-01 1e-99 1e-99
1.689e+09 3.315261e-02 1e-99 2.004467e-01 1e-99 1e-99
1.700e+09 3.276346e-02 1e-99 1.994110e-01 1e-99 1e-99
1.715e+09 3.232181e-02 1e-99 1.986123e-01 1e-99 1e-99
1.742e+09 3.170953e-02 1e-99 2.001604e-01 1e-99 1e-99
1.789e+09 3.077273e-02 1e-99 2.057620e-01 1e-99 1e-99
1.853e+09 3.002917e-02 1e-99 2.180497e-01 1e-99 1e-99
1.926e+09 2.943830e-02 1e-99 2.457088e-01 1e-99 1e-99
2.003e+09 2.895496e-02 1e-99 2.901681e-01 1e-99 1e-99
2.084e+09 2.856139e-02 1e-99 3.496742e-01 1e-99 1e-99
2.165e+09 2.822385e-02 1e-99 4.141068e-01 1e-99 1e-99
2.245e+09 2.784879e-02 1e-99 4.878508e-01 1e-99 1e-99
2.325e+09 2.737021e-02 1e-99 5.664717e-01 1e-99 1e-99
2.405e+09 2.675402e-02 1e-99 6.399714e-01 1e-99 1e-99
2.487e+09 2.600072e-02 1e-99 7.012752e-01 1e-99 1e-99
2.570e+09 2.532448e-02 1e-99 7.611198e-01 1e-99 1e-99
2.659e+09 2.489419e-02 1e-99 8.276482e-01 1e-99 1e-99
2.764e+09 2.491928e-02 1e-99 8.851432e-01 1e-99 1e-99
2.899e+09 2.584581e-02 1e-99 9.241413e-01 1e-99 1e-99
3.065e+09 2.722625e-02 1e-99 9.765934e-01 1e-99 1e-99
3.252e+09 2.791883e-02 1e-99 1.128035e+00 1e-99 1e-99
3.446e+09 2.743666e-02 1e-99 1.270053e+00 1e-99 1e-99
3.637e+09 2.611241e-02 1e-99 1.321574e+00 1e-99 1e-99
3.815e+09 2.514005e-02 1e-99 1.379843e+00 1e-99 1e-99
3.975e+09 2.381961e-02 1e-99 1.356630e+00 1e-99 1e-99
4.117e+09 2.313065e-02 1e-99 1.399895e+00 1e-99 1e-99
4.247e+09 2.271578e-02 1e-99 1.512429e+00 1e-99 1e-99
4.369e+09 2.187206e-02 1e-99 1.624575e+00 1e-99 1e-99
4.488e+09 2.162783e-02 1e-99 1.844180e+00 1e-99 1e-99
4.608e+09 2.071412e-02 1e-99 1.963825e+00 1e-99 1e-99
4.729e+09 2.052950e-02 1e-99 2.163752e+00 1e-99 1e-99
4.852e+09 2.079151e-02 1e-99 2.400142e+00 1e-99 1e-99
4.975e+09 1.908926e-02 1e-99 2.155142e+00 1e-99 1e-99
5.101e+09 1.923558e-02 1e-99 2.226784e+00 1e-99 1e-99
5.229e+09 1.856302e-02 1e-99 2.046861e+00 1e-99 1e-99
5.360e+09 1.780130e-02 1e-99 1.786376e+00 1e-99 1e-99
5.492e+09 1.767508e-02 1e-99 1.673590e+00 1e-99 1e-99
5.627e+09 1.773194e-02 1e-99 1.600470e+00 1e-99 1e-99
5.762e+09 1.740166e-02 1e-99 1.415616e+00 1e-99 1e-99
5.899e+09 1.741275e-02 1e-99 1.328094e+00 1e-99 1e-99
6.034e+09 1.710431e-02 1e-99 1.158506e+00 1e-99 1e-99
