#NTIMES:     65
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]       temp[K]        rho[gcc]     ne[/cm^3]   natom[/cm^3]
    2.450254E+03    1.6436E+05    1.1130E-08    8.3362E+14    1.2125E+14
    2.600920E+03    1.7477E+05    1.0660E-08    8.0100E+14    1.1626E+14
    2.760850E+03    1.8203E+05    1.0275E-08    7.7334E+14    1.1226E+14
    2.930615E+03    1.8691E+05    9.7606E-09    7.3497E+14    1.0698E+14
    3.110818E+03    1.8793E+05    8.8215E-09    6.6415E+14    9.7258E+13
    3.302102E+03    1.8480E+05    7.7098E-09    5.8014E+14    8.5930E+13
    3.505148E+03    1.7902E+05    6.6054E-09    4.9671E+14    7.5128E+13
    3.720679E+03    1.7148E+05    5.4755E-09    4.1148E+14    6.4730E+13
    3.949463E+03    1.6228E+05    4.2755E-09    3.2130E+14    5.4093E+13
    4.192316E+03    1.5467E+05    3.6421E-09    2.7396E+14    4.9927E+13
    4.450101E+03    1.5325E+05    3.6325E-09    2.7324E+14    5.1965E+13
    4.723737E+03    1.5645E+05    3.5991E-09    2.6990E+14    5.0289E+13
    5.014199E+03    1.5799E+05    3.1401E-09    2.3450E+14    4.1044E+13
    5.322522E+03    1.5909E+05    2.8896E-09    2.1526E+14    3.5381E+13
    5.649804E+03    1.5899E+05    2.7609E-09    2.0551E+14    3.2395E+13
    5.997210E+03    1.5702E+05    2.5694E-09    1.9122E+14    2.9483E+13
    6.365978E+03    1.5412E+05    2.3511E-09    1.7493E+14    2.6780E+13
    6.757421E+03    1.5169E+05    2.2080E-09    1.6420E+14    2.5223E+13
    7.172935E+03    1.4841E+05    2.0340E-09    1.5115E+14    2.3486E+13
    7.613998E+03    1.4294E+05    1.7483E-09    1.2981E+14    2.0575E+13
    8.082182E+03    1.3769E+05    1.5329E-09    1.1373E+14    1.8597E+13
    8.579155E+03    1.3284E+05    1.3936E-09    1.0337E+14    1.7677E+13
    9.106686E+03    1.2563E+05    1.2046E-09    8.9487E+13    1.6207E+13
    9.666656E+03    1.1590E+05    1.0102E-09    7.5379E+13    1.4618E+13
    1.026106E+04    1.0476E+05    8.6170E-10    6.4845E+13    1.3530E+13
    1.089201E+04    9.0436E+04    6.8989E-10    5.2544E+13    1.1736E+13
    1.156176E+04    7.4319E+04    5.1973E-10    3.9737E+13    9.4356E+12
    1.227269E+04    5.9133E+04    3.6358E-10    2.7994E+13    6.8827E+12
    1.302734E+04    4.8905E+04    2.7274E-10    2.1153E+13    5.2828E+12
    1.382861E+04    4.1175E+04    2.0282E-10    1.5861E+13    4.0031E+12
    1.462901E+04    3.2706E+04    1.4468E-10    1.1363E+13    2.9628E+12
    1.525056E+04    2.4396E+04    1.1729E-10    7.6411E+12    2.5637E+12
    1.570852E+04    1.9170E+04    1.4203E-10    7.8633E+12    3.4994E+12
