#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
2.7638e+04 9.9069e-04 9.9901e-01 9.3376e-08 6.9537e-36 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 8.3905e-04 9.9916e-01 7.9165e-08 2.5043e-36 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.3497e-03 9.9865e-01 9.0643e-09 9.6767e-40 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.6682e-03 9.9833e-01 1.3988e-09 7.2868e-43 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.5608e-03 9.9844e-01 5.2649e-10 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 4.7374e-04 9.9953e-01 1.6852e-08 1.3672e-39 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 2.5110e-03 9.9749e-01 2.1727e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 2.2967e-03 9.9770e-01 1.8482e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 9.1588e-04 9.9908e-01 2.7487e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.8145e-03 9.9819e-01 1.4871e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 2.7151e-03 9.9728e-01 2.6809e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 2.6691e-03 9.9733e-01 1.7013e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.9094e-03 9.9809e-01 2.6438e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 5.0690e-04 9.9949e-01 1.2667e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 8.4221e-04 9.9916e-01 1.2339e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.7452e-03 9.9825e-01 8.8355e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 2.4498e-03 9.9755e-01 2.5005e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 4.0491e-04 9.9960e-01 3.4005e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 2.2773e-03 9.9772e-01 1.3449e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.1588e-03 9.9884e-01 4.7567e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.1328e-03 9.9887e-01 3.3353e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 5.7491e-04 9.9943e-01 1.4697e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 4.6332e-04 9.9954e-01 1.8402e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.7373e-04 9.9983e-01 3.5700e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 6.0173e-04 9.9940e-01 3.6755e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 4.5009e-04 9.9955e-01 5.7897e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 9.6947e-04 9.9903e-01 5.4449e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0692e-03 9.9893e-01 3.2437e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 4.6283e-03 9.9537e-01 1.1320e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 5.0155e-04 9.9950e-01 1.2534e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 3.8315e-03 9.9617e-01 1.1194e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.2423e-02 9.8758e-01 8.9389e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 4.4316e-04 9.9956e-01 1.0228e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 3.3294e-04 9.9967e-01 2.1135e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.9799e-03 9.9802e-01 3.0824e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 7.9002e-03 9.9210e-01 1.8055e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 8.3779e-03 9.9162e-01 1.6842e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 7.0787e-03 9.9292e-01 2.0065e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.9362e-03 9.9706e-01 4.8209e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 5.2655
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
4.4010e+02 1.1160e-21 1.1020e-12 3.5704e-05 2.8244e-01 7.1752e-01 2.0168e-30 0.0000e+00
8.8623e+02 7.6210e-16 9.3515e-09 4.8217e-03 9.1928e-01 7.5896e-02 1.2649e-31 0.0000e+00
9.0614e+02 8.4431e-17 1.3138e-09 1.2023e-03 7.1775e-01 2.8105e-01 1.2068e-28 0.0000e+00
9.4442e+02 1.3807e-18 2.9930e-11 6.2563e-05 2.0043e-01 7.9951e-01 1.5198e-24 0.0000e+00
9.9911e+02 9.5849e-20 2.4320e-12 7.8344e-06 6.3441e-02 9.3655e-01 2.3167e-22 0.0000e+00
1.0608e+03 3.5273e-20 9.5003e-13 3.5770e-06 4.0467e-02 9.5953e-01 1.3883e-21 0.0000e+00
1.1257e+03 2.3022e-20 6.3627e-13 2.5591e-06 3.3350e-02 9.6665e-01 2.9579e-21 0.0000e+00
1.1944e+03 1.7270e-20 4.8555e-13 2.0410e-06 2.9253e-02 9.7075e-01 4.9286e-21 0.0000e+00
1.2673e+03 9.2553e-21 2.7022e-13 1.2496e-06 2.1995e-02 9.7800e-01 1.4840e-20 0.0000e+00
1.3448e+03 2.6913e-21 8.5070e-14 4.7542e-07 1.2518e-02 9.8748e-01 1.2696e-19 0.0000e+00
1.4269e+03 3.8472e-22 1.4045e-14 1.0629e-07 5.2180e-03 9.9478e-01 3.2835e-18 1.8918e-43
1.5140e+03 4.2012e-23 1.8723e-15 2.0275e-08 1.9875e-03 9.9801e-01 1.0562e-16 4.2808e-40
1.6065e+03 5.3704e-24 2.9581e-16 4.5127e-09 8.3001e-04 9.9917e-01 2.2648e-15 3.9092e-37
1.7047e+03 8.7738e-25 5.7788e-17 1.1829e-09 3.7877e-04 9.9962e-01 3.8162e-14 2.1019e-34
1.8088e+03 1.5520e-25 1.1994e-17 3.2230e-10 1.7544e-04 9.9982e-01 6.6720e-13 1.2356e-31
1.9193e+03 2.6351e-26 2.4209e-18 8.6333e-11 8.0212e-05 9.9992e-01 1.2364e-11 8.2665e-29
2.0365e+03 4.2475e-27 4.7771e-19 2.3155e-11 3.6744e-05 9.9996e-01 2.1534e-10 4.7867e-26
2.1609e+03 6.5314e-28 9.3058e-20 6.3091e-12 1.7042e-05 9.9998e-01 3.2955e-09 2.0596e-23
2.2929e+03 9.6557e-29 1.7920e-20 1.7448e-12 7.9880e-06 9.9999e-01 4.5632e-08 7.0410e-21
2.4330e+03 1.7000e-29 4.0129e-21 5.4746e-13 4.0085e-06 1.0000e+00 5.2570e-07 1.6038e-18
2.5816e+03 3.9747e-30 1.1443e-21 2.0857e-13 2.2438e-06 9.9999e-01 4.3802e-06 1.7843e-16
2.7393e+03 1.1448e-30 3.9389e-22 9.3050e-14 1.3814e-06 9.9997e-01 2.5519e-05 8.9373e-15
2.9067e+03 4.3601e-31 1.7500e-22 5.1083e-14 9.6914e-07 9.9991e-01 8.5695e-05 1.3069e-13
3.0842e+03 2.2200e-31 1.0171e-22 3.4755e-14 7.8126e-07 9.9985e-01 1.5256e-04 4.6201e-13
3.2726e+03 1.6195e-31 8.1653e-23 3.0345e-14 7.3782e-07 9.9986e-01 1.3657e-04 3.5194e-13
3.4725e+03 1.8553e-31 9.7241e-23 3.5771e-14 8.3849e-07 9.9994e-01 5.8639e-05 5.2207e-14
3.6846e+03 3.3334e-31 1.7357e-22 5.8136e-14 1.1653e-06 9.9999e-01 1.0912e-05 1.1980e-15
3.9097e+03 7.5906e-31 3.9367e-22 1.1739e-13 1.8669e-06 1.0000e+00 1.0304e-06 5.9919e-18
4.1484e+03 2.0493e-30 9.9537e-22 2.5377e-13 3.0446e-06 1.0000e+00 1.2087e-07 4.9551e-20
4.4019e+03 4.9170e-30 2.1308e-21 4.6158e-13 4.3480e-06 1.0000e+00 3.3554e-08 2.8691e-21
4.6708e+03 5.4590e-30 2.3647e-21 5.0608e-13 4.6162e-06 1.0000e+00 2.5237e-08 1.5139e-21
4.9561e+03 3.0060e-30 1.4979e-21 3.7030e-13 3.9295e-06 1.0000e+00 3.2094e-08 2.5092e-21
5.2588e+03 1.4921e-30 8.7224e-22 2.5474e-13 3.2322e-06 1.0000e+00 4.4655e-08 5.0649e-21
5.5800e+03 9.5948e-31 6.2054e-22 2.0136e-13 2.8592e-06 1.0000e+00 5.4786e-08 7.8189e-21
5.9209e+03 7.8757e-31 5.4576e-22 1.8806e-13 2.7926e-06 1.0000e+00 4.7213e-08 5.5053e-21
6.2825e+03 8.2946e-31 5.9914e-22 2.0998e-13 3.0380e-06 1.0000e+00 2.7015e-08 1.5565e-21
6.6663e+03 1.1097e-30 8.0117e-22 2.7184e-13 3.5905e-06 1.0000e+00 1.2256e-08 2.6412e-22
7.0735e+03 1.9454e-30 1.3625e-21 4.2772e-13 4.7657e-06 1.0000e+00 3.6257e-09 1.7295e-23
7.5056e+03 4.1776e-30 2.8481e-21 8.1253e-13 7.1278e-06 9.9999e-01 6.1726e-10 3.2766e-25
7.9641e+03 1.1312e-29 7.3297e-21 1.8323e-12 1.1769e-05 9.9999e-01 7.4668e-11 2.9029e-27
8.4505e+03 4.5414e-29 2.6536e-20 5.4162e-12 2.2631e-05 9.9998e-01 5.6447e-12 9.0866e-30
8.9668e+03 3.3769e-28 1.7241e-19 2.6437e-11 5.8653e-05 9.9994e-01 1.3304e-13 2.1049e-33
9.5145e+03 6.8801e-27 2.8550e-18 2.8140e-10 2.3918e-04 9.9976e-01 6.1017e-16 1.2710e-38
1.0096e+04 3.7627e-25 1.1701e-16 6.2401e-09 1.4771e-03 9.9852e-01 7.0976e-19 4.2039e-45
1.0712e+04 8.7423e-23 1.9421e-14 4.4685e-07 1.7886e-02 9.8211e-01 6.3744e-23 0.0000e+00
1.1367e+04 9.0423e-20 1.4828e-11 1.1311e-04 3.7856e-01 6.2132e-01 6.8427e-29 0.0000e+00
1.2062e+04 1.7863e-17 2.2764e-09 5.0902e-03 9.6692e-01 2.7992e-02 5.8573e-37 0.0000e+00
1.2794e+04 8.4769e-15 6.3956e-07 2.3479e-01 7.6513e-01 8.0973e-05 0.0000e+00 0.0000e+00
1.3528e+04 5.0612e-13 1.9226e-05 9.6521e-01 3.4768e-02 7.5226e-09 0.0000e+00 0.0000e+00
1.4194e+04 4.6103e-12 9.2715e-05 9.9871e-01 1.1970e-03 2.4784e-12 0.0000e+00 0.0000e+00
1.4758e+04 1.5900e-11 2.2807e-04 9.9962e-01 1.4884e-04 1.7302e-14 0.0000e+00 0.0000e+00
1.5240e+04 5.9785e-11 5.5140e-04 9.9942e-01 2.4063e-05 2.4095e-16 0.0000e+00 0.0000e+00
1.5647e+04 3.2424e-10 1.5860e-03 9.9841e-01 3.3870e-06 2.6069e-18 0.0000e+00 0.0000e+00
1.5960e+04 2.7902e-09 5.8373e-03 9.9416e-01 3.4409e-07 1.4021e-20 0.0000e+00 0.0000e+00
1.6187e+04 1.2698e-08 1.5170e-02 9.8483e-01 5.5056e-08 2.0319e-22 0.0000e+00 0.0000e+00
1.6354e+04 3.9728e-08 3.1926e-02 9.6807e-01 1.1667e-08 5.5110e-24 0.0000e+00 0.0000e+00
1.6484e+04 1.0611e-07 6.2345e-02 9.3766e-01 2.4679e-09 1.4632e-25 0.0000e+00 0.0000e+00
1.6593e+04 1.6290e-07 8.6871e-02 9.1313e-01 9.6801e-10 1.5929e-26 0.0000e+00 0.0000e+00
1.6692e+04 2.5327e-07 1.1979e-01 8.8021e-01 3.9513e-10 1.9620e-27 0.0000e+00 0.0000e+00
1.6788e+04 4.5197e-07 1.7780e-01 8.2220e-01 1.2924e-10 1.5114e-28 0.0000e+00 0.0000e+00
1.6888e+04 6.8125e-07 2.3487e-01 7.6513e-01 5.3570e-11 2.0463e-29 0.0000e+00 0.0000e+00
1.6999e+04 9.5774e-07 2.9529e-01 7.0471e-01 2.3795e-11 3.3030e-30 0.0000e+00 0.0000e+00
1.7146e+04 1.4902e-06 3.9150e-01 6.0850e-01 7.6208e-12 2.6800e-31 0.0000e+00 0.0000e+00
1.7416e+04 3.7776e-06 6.4615e-01 3.5384e-01 4.3237e-13 6.2152e-34 0.0000e+00 0.0000e+00
1.7888e+04 8.6126e-06 8.7712e-01 1.2287e-01 6.5906e-15 1.2589e-37 0.0000e+00 0.0000e+00
1.8532e+04 1.9164e-05 9.7596e-01 2.4023e-02 2.5652e-17 2.2253e-42 0.0000e+00 0.0000e+00
1.9260e+04 3.4649e-05 9.9547e-01 4.4980e-03 8.5330e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 4.9178e-05 9.9878e-01 1.1703e-03 7.1551e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 6.7694e-05 9.9959e-01 3.4516e-04 9.5068e-24 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 9.1191e-05 9.9978e-01 1.2748e-04 3.0323e-25 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.4346e-04 9.9982e-01 3.4622e-05 3.8120e-27 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.9375e-04 9.9979e-01 1.3384e-05 1.4730e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 2.7916e-04 9.9972e-01 4.7610e-06 4.6387e-30 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 4.0713e-04 9.9959e-01 1.6946e-06 1.5015e-31 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 4.1680e-04 9.9958e-01 1.2436e-06 4.4582e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 5.4326e-04 9.9946e-01 5.1849e-07 2.1767e-33 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 7.1251e-04 9.9929e-01 1.8783e-07 6.0653e-35 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 9.3525e-04 9.9906e-01 5.5372e-08 7.2961e-37 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0329e-03 9.9897e-01 1.8213e-08 9.5664e-39 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 7.5179e-04 9.9925e-01 1.8304e-08 5.0264e-39 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 9.2087e-04 9.9908e-01 3.1940e-09 6.1335e-42 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 9.2241e-04 9.9908e-01 1.3049e-09 1.5835e-43 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 8.6035e-04 9.9914e-01 8.2925e-10 2.1019e-44 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.2285e-03 9.9877e-01 1.3841e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 2.1434e-03 9.9786e-01 1.3710e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.5379e-03 9.9846e-01 2.3216e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 7.0507e-04 9.9929e-01 1.9587e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 5.3109e-04 9.9947e-01 3.0150e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 4.3982e-03 9.9560e-01 3.0062e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 7.4386e-04 9.9926e-01 2.8919e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 2.3162e-03 9.9768e-01 6.0661e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 8.9329e-04 9.9911e-01 5.6884e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 6.1576e-04 9.9938e-01 1.1822e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.2158e-03 9.9878e-01 9.1068e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 5.5982e-04 9.9944e-01 6.0247e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.5930e-03 9.9841e-01 1.9723e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 6.5218e-04 9.9935e-01 1.4457e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 8.8886e-04 9.9911e-01 3.8839e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 5.5979e-04 9.9944e-01 9.4446e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 4.8704e-04 9.9951e-01 9.3725e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 6.8607e-04 9.9931e-01 2.3770e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 7.0013e-04 9.9930e-01 1.5708e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 5.6752e-04 9.9943e-01 1.9509e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.8028e-03 9.9820e-01 9.5494e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 3.8493e-03 9.9615e-01 1.5432e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 7.3225e-04 9.9927e-01 4.4821e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0259e-04 9.9990e-01 1.5986e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 8.4498e-03 9.9155e-01 1.8255e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 3.7425e-03 9.9626e-01 8.3810e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 2.2607e-03 9.9774e-01 2.2284e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 8.2616e-03 9.9174e-01 1.5816e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 3.4553e-04 9.9965e-01 1.6750e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 3.1752e-04 9.9968e-01 2.2649e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 2.6793e-04 9.9973e-01 3.0381e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.5378e-04 9.9985e-01 5.3637e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 5.3828
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
4.4010e+02 1.3008e-21 1.3341e-12 4.2886e-05 3.1165e-01 6.8831e-01 9.8288e-31 0.0000e+00
8.8623e+02 8.3393e-16 1.0570e-08 5.3656e-03 9.2895e-01 6.5688e-02 5.3225e-32 0.0000e+00
9.0614e+02 1.1444e-16 1.8045e-09 1.5541e-03 7.7019e-01 2.2826e-01 3.0609e-29 0.0000e+00
9.4442e+02 2.3995e-18 5.2584e-11 1.0198e-04 2.6061e-01 7.3928e-01 3.3931e-25 0.0000e+00
9.9911e+02 1.4988e-19 3.8898e-12 1.1962e-05 8.1525e-02 9.1846e-01 6.9800e-23 0.0000e+00
1.0608e+03 4.9893e-20 1.3800e-12 5.0421e-06 4.9822e-02 9.5017e-01 5.1542e-22 0.0000e+00
1.1257e+03 3.1517e-20 8.9524e-13 3.5118e-06 4.0457e-02 9.5954e-01 1.1768e-21 0.0000e+00
1.1944e+03 2.2455e-20 6.5043e-13 2.6877e-06 3.4662e-02 9.6534e-01 2.1617e-21 0.0000e+00
1.2673e+03 1.1765e-20 3.5377e-13 1.6134e-06 2.5777e-02 9.7422e-01 6.8622e-21 0.0000e+00
1.3448e+03 3.4190e-21 1.1094e-13 6.1100e-07 1.4637e-02 9.8536e-01 6.0147e-20 0.0000e+00
1.4269e+03 4.8232e-22 1.8018e-14 1.3455e-07 6.0497e-03 9.9395e-01 1.6268e-18 3.9236e-44
1.5140e+03 5.3396e-23 2.4245e-15 2.5837e-08 2.3142e-03 9.9769e-01 5.1773e-17 8.6300e-41
1.6065e+03 6.6674e-24 3.7446e-16 5.6444e-09 9.5666e-04 9.9904e-01 1.1475e-15 8.4798e-38
1.7047e+03 1.0604e-24 7.1428e-17 1.4525e-09 4.3240e-04 9.9957e-01 1.9780e-14 4.7914e-35
1.8088e+03 1.7931e-25 1.4244e-17 3.8335e-10 1.9683e-04 9.9980e-01 3.6330e-13 3.1405e-32
1.9193e+03 2.9722e-26 2.8043e-18 1.0036e-10 8.8812e-05 9.9991e-01 7.0881e-12 2.3578e-29
2.0365e+03 4.7364e-27 5.4510e-19 2.6477e-11 4.0278e-05 9.9996e-01 1.2951e-10 1.5209e-26
2.1609e+03 7.2329e-28 1.0524e-19 7.1395e-12 1.8574e-05 9.9998e-01 2.0291e-09 6.9004e-24
2.2929e+03 1.0513e-28 1.9955e-20 1.9465e-12 8.6430e-06 9.9999e-01 2.8592e-08 2.4519e-21
2.4330e+03 1.7988e-29 4.3606e-21 5.9814e-13 4.2899e-06 1.0000e+00 3.3799e-07 5.9104e-19
2.5816e+03 4.1780e-30 1.2343e-21 2.2583e-13 2.3892e-06 9.9999e-01 2.8639e-06 6.8288e-17
2.7393e+03 1.2204e-30 4.2893e-22 1.0110e-13 1.4734e-06 9.9998e-01 1.6675e-05 3.4194e-15
2.9067e+03 4.6800e-31 1.9140e-22 5.5549e-14 1.0340e-06 9.9994e-01 5.6064e-05 5.0164e-14
3.0842e+03 2.3870e-31 1.1136e-22 3.7788e-14 8.3343e-07 9.9990e-01 9.9819e-05 1.7741e-13
3.2726e+03 1.7467e-31 8.9648e-23 3.3076e-14 7.8828e-07 9.9991e-01 8.8906e-05 1.3362e-13
3.4725e+03 2.0242e-31 1.0792e-22 3.9380e-14 9.0129e-07 9.9996e-01 3.7355e-05 1.8885e-14
3.6846e+03 3.6290e-31 1.9274e-22 6.4281e-14 1.2562e-06 9.9999e-01 6.8567e-06 4.1998e-16
3.9097e+03 8.1973e-31 4.3519e-22 1.2994e-13 2.0131e-06 1.0000e+00 6.4681e-07 2.0941e-18
4.1484e+03 2.2354e-30 1.1102e-21 2.8348e-13 3.2969e-06 1.0000e+00 7.5511e-08 1.7139e-20
4.4019e+03 5.3551e-30 2.3740e-21 5.1570e-13 4.7058e-06 1.0000e+00 2.1097e-08 1.0069e-21
4.6708e+03 6.0724e-30 2.6845e-21 5.7412e-13 5.0413e-06 9.9999e-01 1.5358e-08 4.9408e-22
4.9561e+03 3.3814e-30 1.7175e-21 4.2341e-13 4.3120e-06 1.0000e+00 1.9174e-08 7.8590e-22
5.2588e+03 1.6951e-30 1.0090e-21 2.9337e-13 3.5628e-06 1.0000e+00 2.6190e-08 1.5222e-21
5.5800e+03 1.0966e-30 7.2186e-22 2.3295e-13 3.1608e-06 1.0000e+00 3.1723e-08 2.2836e-21
5.9209e+03 9.0150e-31 6.3586e-22 2.1790e-13 3.0899e-06 1.0000e+00 2.7256e-08 1.5971e-21
6.2825e+03 9.5580e-31 7.0221e-22 2.4458e-13 3.3705e-06 1.0000e+00 1.5486e-08 4.4461e-22
6.6663e+03 1.3004e-30 9.5315e-22 3.2063e-13 4.0114e-06 1.0000e+00 6.8751e-09 7.1899e-23
7.0735e+03 2.3305e-30 1.6536e-21 5.1317e-13 5.3754e-06 9.9999e-01 1.9716e-09 4.3936e-24
7.5056e+03 5.0307e-30 3.4786e-21 9.8171e-13 8.0689e-06 9.9999e-01 3.3162e-10 8.1013e-26
7.9641e+03 1.3525e-29 8.9211e-21 2.2132e-12 1.3317e-05 9.9999e-01 4.0046e-11 7.1457e-28
8.4505e+03 5.5840e-29 3.3268e-20 6.7254e-12 2.6030e-05 9.9997e-01 2.8286e-12 1.9207e-30
8.9668e+03 4.4249e-28 2.2984e-19 3.4601e-11 6.9539e-05 9.9993e-01 5.9705e-14 3.4787e-34
9.5145e+03 9.3233e-27 3.9292e-18 3.7769e-10 2.8724e-04 9.9971e-01 2.6577e-16 1.9674e-39
1.0096e+04 5.0517e-25 1.6022e-16 8.3368e-09 1.7667e-03 9.9823e-01 3.1576e-19 0.0000e+00
1.0712e+04 1.2514e-22 2.8421e-14 6.3145e-07 2.2055e-02 9.7794e-01 2.4789e-23 0.0000e+00
1.1367e+04 1.3073e-19 2.2019e-11 1.5962e-04 4.4548e-01 5.5436e-01 1.8481e-29 0.0000e+00
