#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    6.245857E+03   1.0000E-099   1.4498E-011   1.7557E-004   9.9982E-001
    6.567041E+03   1.0000E-099   2.6676E-011   2.5883E-004   9.9974E-001
    6.904741E+03   1.0000E-099   5.4393E-011   4.0671E-004   9.9959E-001
    7.259807E+03   1.0000E-099   1.2355E-010   6.8365E-004   9.9932E-001
    7.633132E+03   1.0000E-099   3.3024E-010   1.2683E-003   9.9873E-001
    8.026424E+03   1.0000E-099   1.1328E-009   2.7334E-003   9.9727E-001
    8.427985E+03   1.0000E-099   5.2659E-009   7.0807E-003   9.9292E-001
    8.810879E+03   1.0000E-099   3.0293E-008   2.0853E-002   9.7915E-001
    9.162461E+03   1.0000E-099   1.7589E-007   6.0879E-002   9.3912E-001
    9.490810E+03   1.0000E-099   9.0264E-007   1.5821E-001   8.4179E-001
    9.808674E+03   1.0000E-099   3.8082E-006   3.4041E-001   6.5959E-001
    1.012570E+04   1.0000E-099   1.2877E-005   5.8116E-001   4.1883E-001
    1.045590E+04   1.0000E-099   3.5820E-005   7.9050E-001   2.0947E-001
    1.080065E+04   1.0000E-099   8.5824E-005   9.0742E-001   9.2492E-002
    1.116091E+04   1.0000E-099   1.9052E-004   9.5586E-001   4.3946E-002
    1.153982E+04   1.0000E-099   4.1017E-004   9.7311E-001   2.6483E-002
    1.194108E+04   1.0000E-099   8.6769E-004   9.7888E-001   2.0254E-002
    1.236873E+04   1.0000E-099   1.8259E-003   9.8011E-001   1.8062E-002
    1.282405E+04   1.0000E-099   3.6873E-003   9.7848E-001   1.7832E-002
    1.331962E+04   1.0000E-099   6.9744E-003   9.7369E-001   1.9340E-002
    1.386996E+04   1.0000E-099   1.2350E-002   9.6579E-001   2.1861E-002
    1.446656E+04   1.0000E-099   2.3552E-002   9.5339E-001   2.3062E-002
    1.502534E+04   1.0000E-099   4.9553E-002   9.3044E-001   2.0008E-002
    1.551154E+04   1.0000E-099   1.0604E-001   8.7761E-001   1.6347E-002
    1.589773E+04   1.0000E-099   2.2173E-001   7.6634E-001   1.1931E-002
    1.621852E+04   1.0000E-099   3.9857E-001   5.9204E-001   9.3856E-003
    1.648847E+04   1.0000E-099   5.9035E-001   4.0258E-001   7.0675E-003
    1.673738E+04   1.0000E-099   7.1861E-001   2.7476E-001   6.6289E-003
    1.698029E+04   1.0000E-099   7.6483E-001   2.2721E-001   7.9605E-003
    1.724277E+04   1.0000E-099   7.5523E-001   2.3226E-001   1.2514E-002
    1.754216E+04   1.0000E-099   7.3349E-001   2.4837E-001   1.8138E-002
    1.788660E+04   1.0000E-099   7.2600E-001   2.5260E-001   2.1403E-002
    1.826066E+04   1.0000E-099   7.3952E-001   2.4000E-001   2.0482E-002
    1.865156E+04   1.0000E-099   7.2414E-001   2.5130E-001   2.4561E-002
    1.904879E+04   1.0000E-099   7.0837E-001   2.6304E-001   2.8592E-002
    1.944809E+04   1.0000E-099   6.8001E-001   2.8439E-001   3.5599E-002
    1.984837E+04   1.0000E-099   6.1701E-001   3.2986E-001   5.3128E-002
    2.025256E+04   1.0000E-099   6.1716E-001   3.2971E-001   5.3140E-002
    2.066466E+04   1.0000E-099   5.9610E-001   3.4421E-001   5.9688E-002
    2.108747E+04   1.0000E-099   5.8685E-001   3.5071E-001   6.2441E-002
    2.152182E+04   1.0000E-099   5.8732E-001   3.5092E-001   6.1765E-002
    2.196589E+04   1.0000E-099   5.3220E-001   3.8753E-001   8.0267E-002
    2.242000E+04   1.0000E-099   5.2473E-001   3.9381E-001   8.1465E-002
    2.288873E+04   1.0000E-099   5.3120E-001   3.9174E-001   7.7056E-002
    2.338360E+04   1.0000E-099   5.5179E-001   3.8054E-001   6.7673E-002
    2.390795E+04   1.0000E-099   5.9463E-001   3.5277E-001   5.2607E-002
    2.446188E+04   1.0000E-099   6.5716E-001   3.0694E-001   3.5901E-002
    2.503249E+04   1.0000E-099   7.2397E-001   2.5317E-001   2.2857E-002
    2.561371E+04   1.0000E-099   7.8163E-001   2.0371E-001   1.4665E-002
    2.620991E+04   1.0000E-099   8.2471E-001   1.6525E-001   1.0044E-002
    2.683499E+04   1.0000E-099   8.5283E-001   1.3954E-001   7.6382E-003
    2.751199E+04   1.0000E-099   8.6754E-001   1.2590E-001   6.5609E-003
    2.824847E+04   1.0000E-099   8.7516E-001   1.1880E-001   6.0339E-003
    2.903518E+04   1.0000E-099   8.8298E-001   1.1159E-001   5.4291E-003
    2.984488E+04   1.0000E-099   8.9122E-001   1.0400E-001   4.7824E-003
    3.065729E+04   1.0000E-099   8.9715E-001   9.8500E-002   4.3535E-003
    3.147622E+04   1.0000E-099   9.0159E-001   9.4358E-002   4.0501E-003
    3.232047E+04   1.0000E-099   9.0566E-001   9.0571E-002   3.7704E-003
    3.322020E+04   1.0000E-099   9.1025E-001   8.6304E-002   3.4425E-003
    3.420139E+04   1.0000E-099   9.1594E-001   8.1029E-002   3.0347E-003
    3.528066E+04   1.0000E-099   9.2247E-001   7.4949E-002   2.5849E-003
    3.645994E+04   1.0000E-099   9.2983E-001   6.8054E-002   2.1136E-003
    3.774241E+04   1.0000E-099   9.3820E-001   6.0163E-002   1.6324E-003
    3.919835E+04   1.0000E-099   9.4706E-001   5.1753E-002   1.1907E-003
    4.093969E+04   1.0000E-099   9.5558E-001   4.3592E-002   8.3219E-004
    4.301668E+04   1.0000E-099   9.6100E-001   3.8362E-002   6.4072E-004
    4.522875E+04   1.0000E-099   9.6331E-001   3.6121E-002   5.6860E-004
    4.755457E+04   1.0000E-099   9.6604E-001   3.3474E-002   4.8554E-004
    4.880141E+04   1.0000E-099   9.6686E-001   3.2676E-002   4.6083E-004
    4.943704E+04   1.0000E-099   9.6703E-001   3.2514E-002   4.5591E-004
    4.975795E+04   1.0000E-099   9.6695E-001   3.2594E-002   4.5822E-004
    4.991919E+04   1.0000E-099   9.6678E-001   3.2754E-002   4.6343E-004
    4.999596E+04   1.0000E-099   9.6679E-001   3.2751E-002   4.6361E-004
    5.000000E+04   1.0000E-099   9.6669E-001   3.2839E-002   4.6625E-004
#TIME:    18.720
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   7.0183E-012   7.9442E-005   9.9992E-001
    8.809475E+02   1.0000E-099   7.0471E-012   7.9679E-005   9.9992E-001
    8.922471E+02   1.0000E-099   7.1031E-012   8.0147E-005   9.9992E-001
    9.152830E+02   1.0000E-099   7.1444E-012   8.0497E-005   9.9992E-001
    9.592671E+02   1.0000E-099   7.1579E-012   8.0651E-005   9.9992E-001
    1.009509E+03   1.0000E-099   7.1187E-012   8.0416E-005   9.9992E-001
    1.062172E+03   1.0000E-099   7.0346E-012   7.9857E-005   9.9992E-001
    1.117581E+03   1.0000E-099   6.9119E-012   7.9017E-005   9.9992E-001
    1.175881E+03   1.0000E-099   6.7653E-012   7.7981E-005   9.9992E-001
    1.237223E+03   1.0000E-099   6.6596E-012   7.7119E-005   9.9992E-001
    1.301764E+03   1.0000E-099   6.6371E-012   7.6678E-005   9.9992E-001
    1.369673E+03   1.0000E-099   6.5600E-012   7.5858E-005   9.9992E-001
    1.441124E+03   1.0000E-099   6.2861E-012   7.3867E-005   9.9993E-001
    1.516302E+03   1.0000E-099   5.9288E-012   7.1332E-005   9.9993E-001
    1.595402E+03   1.0000E-099   5.5142E-012   6.8372E-005   9.9993E-001
    1.678628E+03   1.0000E-099   5.0856E-012   6.5237E-005   9.9993E-001
    1.766196E+03   1.0000E-099   4.6888E-012   6.2216E-005   9.9994E-001
    1.858332E+03   1.0000E-099   4.3143E-012   5.9249E-005   9.9994E-001
    1.955275E+03   1.0000E-099   3.9403E-012   5.6211E-005   9.9994E-001
    2.057274E+03   1.0000E-099   3.5541E-012   5.3050E-005   9.9995E-001
    2.164595E+03   1.0000E-099   3.1553E-012   4.9750E-005   9.9995E-001
    2.277514E+03   1.0000E-099   2.7851E-012   4.6620E-005   9.9995E-001
    2.396324E+03   1.0000E-099   2.5065E-012   4.4232E-005   9.9996E-001
    2.521331E+03   1.0000E-099   2.3549E-012   4.3031E-005   9.9996E-001
    2.652860E+03   1.0000E-099   2.3368E-012   4.3250E-005   9.9996E-001
    2.791250E+03   1.0000E-099   2.4493E-012   4.5001E-005   9.9996E-001
    2.936860E+03   1.0000E-099   2.7003E-012   4.8436E-005   9.9995E-001
    3.090065E+03   1.0000E-099   3.0945E-012   5.3581E-005   9.9995E-001
    3.251262E+03   1.0000E-099   3.6378E-012   6.0487E-005   9.9994E-001
    3.420869E+03   1.0000E-099   4.2479E-012   6.8442E-005   9.9993E-001
    3.599323E+03   1.0000E-099   4.7717E-012   7.6155E-005   9.9992E-001
    3.787087E+03   1.0000E-099   5.2301E-012   8.3662E-005   9.9992E-001
    3.984646E+03   1.0000E-099   6.0461E-012   9.4280E-005   9.9991E-001
    4.192510E+03   1.0000E-099   7.7991E-012   1.1224E-004   9.9989E-001
    4.411218E+03   1.0000E-099   1.0972E-011   1.3987E-004   9.9986E-001
    4.641336E+03   1.0000E-099   1.5729E-011   1.7649E-004   9.9982E-001
    4.883457E+03   1.0000E-099   2.2171E-011   2.2147E-004   9.9978E-001
    5.138210E+03   1.0000E-099   3.0911E-011   2.7700E-004   9.9972E-001
    5.406252E+03   1.0000E-099   4.3852E-011   3.5018E-004   9.9965E-001
    5.688276E+03   1.0000E-099   6.5651E-011   4.5666E-004   9.9954E-001
    5.985013E+03   1.0000E-099   1.0631E-010   6.2329E-004   9.9938E-001
    6.297230E+03   1.0000E-099   1.9068E-010   9.0364E-004   9.9910E-001
    6.625733E+03   1.0000E-099   3.8655E-010   1.4106E-003   9.9859E-001
    6.971374E+03   1.0000E-099   9.1020E-010   2.4160E-003   9.9758E-001
    7.335045E+03   1.0000E-099   2.6070E-009   4.6702E-003   9.9533E-001
    7.718431E+03   1.0000E-099   9.9252E-009   1.0737E-002   9.8926E-001
    8.096276E+03   1.0000E-099   4.6032E-008   2.7709E-002   9.7229E-001
    8.437320E+03   1.0000E-099   2.0286E-007   6.8126E-002   9.3187E-001
    8.757146E+03   1.0000E-099   8.0365E-007   1.5180E-001   8.4820E-001
    9.065968E+03   1.0000E-099   2.7744E-006   2.9568E-001   7.0431E-001
    9.373769E+03   1.0000E-099   8.2865E-006   4.9172E-001   5.0827E-001
    9.690263E+03   1.0000E-099   2.1495E-005   6.9041E-001   3.0957E-001
    1.001624E+04   1.0000E-099   5.0491E-005   8.3929E-001   1.6066E-001
    1.034955E+04   1.0000E-099   1.1118E-004   9.2082E-001   7.9071E-002
    1.068998E+04   1.0000E-099   2.3765E-004   9.5623E-001   4.3534E-002
    1.104079E+04   1.0000E-099   4.9942E-004   9.6952E-001   2.9985E-002
    1.140733E+04   1.0000E-099   1.0245E-003   9.7394E-001   2.5039E-002
    1.179613E+04   1.0000E-099   2.0193E-003   9.7451E-001   2.3466E-002
    1.221006E+04   1.0000E-099   3.9375E-003   9.7354E-001   2.2527E-002
    1.264823E+04   1.0000E-099   7.5527E-003   9.7047E-001   2.1977E-002
    1.311920E+04   1.0000E-099   1.3850E-002   9.6326E-001   2.2894E-002
    1.364111E+04   1.0000E-099   2.3610E-002   9.5006E-001   2.6333E-002
    1.421794E+04   1.0000E-099   4.0428E-002   9.3025E-001   2.9323E-002
    1.478337E+04   1.0000E-099   8.0067E-002   8.9460E-001   2.5334E-002
    1.528450E+04   1.0000E-099   1.5482E-001   8.2285E-001   2.2326E-002
    1.569814E+04   1.0000E-099   2.9304E-001   6.9036E-001   1.6603E-002
    1.603289E+04   1.0000E-099   4.9002E-001   4.9934E-001   1.0647E-002
    1.631451E+04   1.0000E-099   6.8200E-001   3.1135E-001   6.6503E-003
    1.656113E+04   1.0000E-099   8.0551E-001   1.8984E-001   4.6490E-003
    1.679497E+04   1.0000E-099   8.4360E-001   1.5131E-001   5.0869E-003
    1.703457E+04   1.0000E-099   8.2987E-001   1.6224E-001   7.8973E-003
    1.730332E+04   1.0000E-099   7.9378E-001   1.9301E-001   1.3205E-002
    1.762007E+04   1.0000E-099   7.4481E-001   2.3337E-001   2.1817E-002
    1.798651E+04   1.0000E-099   6.9838E-001   2.6969E-001   3.1934E-002
    1.838705E+04   1.0000E-099   6.5595E-001   3.0123E-001   4.2828E-002
    1.880921E+04   1.0000E-099   6.2957E-001   3.2003E-001   5.0401E-002
    1.924390E+04   1.0000E-099   6.1080E-001   3.3319E-001   5.6009E-002
    1.968496E+04   1.0000E-099   5.5066E-001   3.7287E-001   7.6471E-002
    2.013205E+04   1.0000E-099   4.7877E-001   4.1572E-001   1.0551E-001
    2.058898E+04   1.0000E-099   3.8006E-001   4.6492E-001   1.5502E-001
    2.105837E+04   1.0000E-099   3.2095E-001   4.8992E-001   1.8913E-001
    2.153640E+04   1.0000E-099   3.1004E-001   4.9694E-001   1.9301E-001
    2.201736E+04   1.0000E-099   2.9305E-001   5.0646E-001   2.0048E-001
    2.249813E+04   1.0000E-099   2.7949E-001   5.1722E-001   2.0329E-001
    2.298392E+04   1.0000E-099   2.6339E-001   5.3142E-001   2.0519E-001
    2.348481E+04   1.0000E-099   2.5712E-001   5.4643E-001   1.9645E-001
    2.400382E+04   1.0000E-099   2.7681E-001   5.5570E-001   1.6750E-001
    2.454131E+04   1.0000E-099   3.2868E-001   5.4659E-001   1.2473E-001
    2.509380E+04   1.0000E-099   4.0535E-001   5.1035E-001   8.4308E-002
    2.565837E+04   1.0000E-099   4.9111E-001   4.5379E-001   5.5094E-002
    2.623318E+04   1.0000E-099   5.7252E-001   3.9058E-001   3.6904E-002
    2.681891E+04   1.0000E-099   6.4796E-001   3.2631E-001   2.5735E-002
    2.741859E+04   1.0000E-099   7.1517E-001   2.6618E-001   1.8644E-002
    2.803834E+04   1.0000E-099   7.6517E-001   2.2054E-001   1.4290E-002
    2.868353E+04   1.0000E-099   7.9682E-001   1.9130E-001   1.1881E-002
    2.935870E+04   1.0000E-099   8.1810E-001   1.7163E-001   1.0264E-002
    3.006283E+04   1.0000E-099   8.3162E-001   1.5914E-001   9.2395E-003
    3.080221E+04   1.0000E-099   8.3797E-001   1.5326E-001   8.7767E-003
    3.158017E+04   1.0000E-099   8.4103E-001   1.5041E-001   8.5572E-003
    3.241824E+04   1.0000E-099   8.4391E-001   1.4778E-001   8.3034E-003
    3.333645E+04   1.0000E-099   8.4836E-001   1.4379E-001   7.8518E-003
    3.435759E+04   1.0000E-099   8.5539E-001   1.3749E-001   7.1234E-003
    3.554025E+04   1.0000E-099   8.6538E-001   1.2848E-001   6.1357E-003
    3.696384E+04   1.0000E-099   8.7941E-001   1.1572E-001   4.8755E-003
    3.876733E+04   1.0000E-099   8.9888E-001   9.7743E-002   3.3802E-003
    4.079738E+04   1.0000E-099   9.1793E-001   7.9871E-002   2.1952E-003
    4.292564E+04   1.0000E-099   9.2630E-001   7.1938E-002   1.7590E-003
    4.516491E+04   1.0000E-099   9.2929E-001   6.9090E-002   1.6174E-003
    4.752100E+04   1.0000E-099   9.3408E-001   6.4526E-002   1.3961E-003
    4.878474E+04   1.0000E-099   9.3718E-001   6.1558E-002   1.2638E-003
    4.942916E+04   1.0000E-099   9.3618E-001   6.2514E-002   1.3063E-003
    4.975455E+04   1.0000E-099   9.3587E-001   6.2809E-002   1.3193E-003
    4.991805E+04   1.0000E-099   9.3542E-001   6.3237E-002   1.3412E-003
    4.999590E+04   1.0000E-099   9.3535E-001   6.3301E-002   1.3450E-003
    5.000000E+04   1.0000E-099   9.3515E-001   6.3493E-002   1.3537E-003
#TIME:    20.590
#NVEL: 105
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   5.1474E-011   2.8807E-004   9.9971E-001
    8.831422E+02   1.0000E-099   5.1880E-011   2.8973E-004   9.9971E-001
    9.011721E+02   1.0000E-099   5.2667E-011   2.9299E-004   9.9971E-001
    9.383438E+02   1.0000E-099   5.3272E-011   2.9549E-004   9.9970E-001
    9.977034E+02   1.0000E-099   5.3535E-011   2.9672E-004   9.9970E-001
    1.054716E+03   1.0000E-099   5.3378E-011   2.9638E-004   9.9970E-001
    1.115310E+03   1.0000E-099   5.2950E-011   2.9504E-004   9.9970E-001
    1.179385E+03   1.0000E-099   5.2411E-011   2.9322E-004   9.9971E-001
    1.247141E+03   1.0000E-099   5.2479E-011   2.9292E-004   9.9971E-001
    1.318790E+03   1.0000E-099   5.3273E-011   2.9439E-004   9.9971E-001
    1.394555E+03   1.0000E-099   5.3274E-011   2.9352E-004   9.9971E-001
    1.474672E+03   1.0000E-099   5.1443E-011   2.8741E-004   9.9971E-001
    1.559393E+03   1.0000E-099   4.9004E-011   2.7943E-004   9.9972E-001
    1.648981E+03   1.0000E-099   4.6168E-011   2.7018E-004   9.9973E-001
    1.743715E+03   1.0000E-099   4.3489E-011   2.6121E-004   9.9974E-001
    1.843893E+03   1.0000E-099   4.1075E-011   2.5286E-004   9.9975E-001
    1.949825E+03   1.0000E-099   3.8683E-011   2.4454E-004   9.9976E-001
    2.061843E+03   1.0000E-099   3.5912E-011   2.3508E-004   9.9976E-001
    2.180297E+03   1.0000E-099   3.2664E-011   2.2409E-004   9.9978E-001
    2.305556E+03   1.0000E-099   2.9525E-011   2.1342E-004   9.9979E-001
    2.438011E+03   1.0000E-099   2.7640E-011   2.0767E-004   9.9979E-001
    2.578076E+03   1.0000E-099   2.7625E-011   2.0996E-004   9.9979E-001
    2.726187E+03   1.0000E-099   2.9380E-011   2.2042E-004   9.9978E-001
    2.882808E+03   1.0000E-099   3.2656E-011   2.3829E-004   9.9976E-001
    3.048427E+03   1.0000E-099   3.7983E-011   2.6592E-004   9.9973E-001
    3.223560E+03   1.0000E-099   4.5605E-011   3.0416E-004   9.9970E-001
    3.408755E+03   1.0000E-099   5.4264E-011   3.4858E-004   9.9965E-001
    3.604589E+03   1.0000E-099   6.1484E-011   3.9094E-004   9.9961E-001
    3.811674E+03   1.0000E-099   6.7542E-011   4.3118E-004   9.9957E-001
    4.030657E+03   1.0000E-099   8.0237E-011   4.9405E-004   9.9951E-001
    4.262219E+03   1.0000E-099   1.1042E-010   6.1052E-004   9.9939E-001
    4.507086E+03   1.0000E-099   1.6613E-010   7.9173E-004   9.9921E-001
    4.766020E+03   1.0000E-099   2.5347E-010   1.0391E-003   9.9896E-001
    5.039829E+03   1.0000E-099   3.8495E-010   1.3670E-003   9.9863E-001
    5.329370E+03   1.0000E-099   6.0106E-010   1.8319E-003   9.9817E-001
    5.635544E+03   1.0000E-099   1.0135E-009   2.5685E-003   9.9743E-001
    5.959309E+03   1.0000E-099   1.9287E-009   3.8664E-003   9.9613E-001
    6.301673E+03   1.0000E-099   4.3461E-009   6.4375E-003   9.9356E-001
    6.663707E+03   1.0000E-099   1.2217E-008   1.2262E-002   9.8774E-001
    7.047071E+03   1.0000E-099   4.2703E-008   2.6684E-002   9.7332E-001
    7.444781E+03   1.0000E-099   1.7026E-007   6.2228E-002   9.3777E-001
    7.825225E+03   1.0000E-099   6.4062E-007   1.3565E-001   8.6435E-001
    8.187479E+03   1.0000E-099   2.1253E-006   2.6104E-001   7.3895E-001
    8.550550E+03   1.0000E-099   6.3052E-006   4.3934E-001   5.6065E-001
    8.922104E+03   1.0000E-099   1.6677E-005   6.3540E-001   3.6458E-001
    9.303063E+03   1.0000E-099   4.0261E-005   7.9629E-001   2.0367E-001
    9.687560E+03   1.0000E-099   9.2456E-005   8.9507E-001   1.0484E-001
    1.007085E+04   1.0000E-099   2.1045E-004   9.4204E-001   5.7749E-002
    1.045470E+04   1.0000E-099   4.8857E-004   9.6083E-001   3.8678E-002
    1.084565E+04   1.0000E-099   1.1316E-003   9.6760E-001   3.1265E-002
    1.125179E+04   1.0000E-099   2.4570E-003   9.6888E-001   2.8661E-002
    1.168011E+04   1.0000E-099   4.9270E-003   9.6704E-001   2.8033E-002
    1.213554E+04   1.0000E-099   9.6480E-003   9.6308E-001   2.7275E-002
    1.261847E+04   1.0000E-099   1.8691E-002   9.5461E-001   2.6696E-002
    1.313497E+04   1.0000E-099   3.4323E-002   9.3755E-001   2.8131E-002
    1.370193E+04   1.0000E-099   5.8073E-002   9.0986E-001   3.2066E-002
    1.431299E+04   1.0000E-099   1.0138E-001   8.6545E-001   3.3174E-002
    1.489414E+04   1.0000E-099   1.9472E-001   7.7790E-001   2.7372E-002
    1.539085E+04   1.0000E-099   3.4593E-001   6.3315E-001   2.0922E-002
    1.580413E+04   1.0000E-099   5.6114E-001   4.2651E-001   1.2345E-002
    1.613600E+04   1.0000E-099   7.3900E-001   2.5377E-001   7.2281E-003
    1.642113E+04   1.0000E-099   8.4553E-001   1.5018E-001   4.2966E-003
    1.668277E+04   1.0000E-099   8.7168E-001   1.2398E-001   4.3417E-003
    1.694135E+04   1.0000E-099   8.3895E-001   1.5295E-001   8.1068E-003
    1.722707E+04   1.0000E-099   7.5978E-001   2.2052E-001   1.9699E-002
    1.757055E+04   1.0000E-099   6.7264E-001   2.8860E-001   3.8760E-002
    1.798371E+04   1.0000E-099   6.1021E-001   3.3285E-001   5.6939E-002
    1.843885E+04   1.0000E-099   5.4923E-001   3.7247E-001   7.8305E-002
    1.891677E+04   1.0000E-099   5.0141E-001   4.0116E-001   9.7427E-002
    1.941135E+04   1.0000E-099   4.3930E-001   4.3470E-001   1.2600E-001
    1.991953E+04   1.0000E-099   3.6047E-001   4.7027E-001   1.6926E-001
    2.043601E+04   1.0000E-099   3.1567E-001   4.8678E-001   1.9754E-001
    2.095202E+04   1.0000E-099   2.8218E-001   4.9700E-001   2.2083E-001
    2.146426E+04   1.0000E-099   2.7196E-001   5.0222E-001   2.2583E-001
    2.197965E+04   1.0000E-099   2.5992E-001   5.0932E-001   2.3076E-001
    2.250447E+04   1.0000E-099   2.3771E-001   5.2085E-001   2.4144E-001
    2.304520E+04   1.0000E-099   2.0830E-001   5.3670E-001   2.5500E-001
    2.360896E+04   1.0000E-099   1.9053E-001   5.5718E-001   2.5229E-001
    2.419824E+04   1.0000E-099   2.0308E-001   5.8188E-001   2.1504E-001
    2.481049E+04   1.0000E-099   2.4875E-001   5.9528E-001   1.5597E-001
    2.544114E+04   1.0000E-099   3.1792E-001   5.7997E-001   1.0211E-001
    2.608706E+04   1.0000E-099   3.9146E-001   5.4190E-001   6.6638E-002
    2.674981E+04   1.0000E-099   4.6222E-001   4.9208E-001   4.5707E-002
    2.743230E+04   1.0000E-099   5.4162E-001   4.2617E-001   3.2208E-002
    2.813558E+04   1.0000E-099   6.2778E-001   3.4917E-001   2.3045E-002
    2.885647E+04   1.0000E-099   6.9937E-001   2.8317E-001   1.7464E-002
    2.958790E+04   1.0000E-099   7.4766E-001   2.3809E-001   1.4248E-002
    3.033214E+04   1.0000E-099   7.7687E-001   2.1052E-001   1.2613E-002
    3.110203E+04   1.0000E-099   7.9359E-001   1.9446E-001   1.1955E-002
    3.191936E+04   1.0000E-099   8.0391E-001   1.8441E-001   1.1677E-002
    3.281611E+04   1.0000E-099   8.0975E-001   1.7884E-001   1.1410E-002
    3.381457E+04   1.0000E-099   8.1440E-001   1.7468E-001   1.0923E-002
    3.494842E+04   1.0000E-099   8.2244E-001   1.6762E-001   9.9337E-003
    3.628936E+04   1.0000E-099   8.3616E-001   1.5549E-001   8.3529E-003
    3.792738E+04   1.0000E-099   8.5809E-001   1.3575E-001   6.1609E-003
    3.997988E+04   1.0000E-099   8.8443E-001   1.1157E-001   3.9996E-003
    4.228535E+04   1.0000E-099   9.0078E-001   9.6310E-002   2.9067E-003
    4.471467E+04   1.0000E-099   9.0548E-001   9.1899E-002   2.6251E-003
    4.728354E+04   1.0000E-099   9.1173E-001   8.6008E-002   2.2661E-003
    4.866663E+04   1.0000E-099   9.1455E-001   8.3343E-002   2.1111E-003
    4.937328E+04   1.0000E-099   9.1396E-001   8.3889E-002   2.1465E-003
    4.973043E+04   1.0000E-099   9.1430E-001   8.3566E-002   2.1304E-003
    4.990998E+04   1.0000E-099   9.1416E-001   8.3694E-002   2.1453E-003
    4.999550E+04   1.0000E-099   9.1430E-001   8.3561E-002   2.1405E-003
    5.000000E+04   1.0000E-099   9.1404E-001   8.3810E-002   2.1542E-003
#TIME:    22.650
#NVEL: 105
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   6.0095E-010   1.3800E-003   9.9862E-001
    8.825120E+02   1.0000E-099   6.0600E-010   1.3888E-003   9.9861E-001
    8.986023E+02   1.0000E-099   6.1672E-010   1.4077E-003   9.9859E-001
    9.316685E+02   1.0000E-099   6.2624E-010   1.4241E-003   9.9858E-001
    9.872440E+02   1.0000E-099   6.3368E-010   1.4371E-003   9.9856E-001
    1.043847E+03   1.0000E-099   6.3613E-010   1.4420E-003   9.9856E-001
    1.103816E+03   1.0000E-099   6.3554E-010   1.4423E-003   9.9856E-001
    1.167231E+03   1.0000E-099   6.3353E-010   1.4400E-003   9.9856E-001
    1.234289E+03   1.0000E-099   6.3712E-010   1.4433E-003   9.9856E-001
    1.305199E+03   1.0000E-099   6.5012E-010   1.4556E-003   9.9854E-001
    1.380183E+03   1.0000E-099   6.5887E-010   1.4625E-003   9.9854E-001
    1.459475E+03   1.0000E-099   6.4706E-010   1.4466E-003   9.9855E-001
    1.543323E+03   1.0000E-099   6.2929E-010   1.4241E-003   9.9858E-001
    1.631987E+03   1.0000E-099   6.0566E-010   1.3948E-003   9.9861E-001
    1.725746E+03   1.0000E-099   5.8445E-010   1.3685E-003   9.9863E-001
    1.824890E+03   1.0000E-099   5.6973E-010   1.3506E-003   9.9865E-001
    1.929731E+03   1.0000E-099   5.5414E-010   1.3316E-003   9.9867E-001
    2.040595E+03   1.0000E-099   5.2988E-010   1.3025E-003   9.9870E-001
    2.157828E+03   1.0000E-099   4.9253E-010   1.2571E-003   9.9874E-001
    2.281796E+03   1.0000E-099   4.5149E-010   1.2068E-003   9.9879E-001
    2.412886E+03   1.0000E-099   4.2791E-010   1.1829E-003   9.9882E-001
    2.551508E+03   1.0000E-099   4.2796E-010   1.1961E-003   9.9880E-001
    2.698093E+03   1.0000E-099   4.5872E-010   1.2607E-003   9.9874E-001
    2.853099E+03   1.0000E-099   5.2177E-010   1.3805E-003   9.9862E-001
    3.017011E+03   1.0000E-099   6.2210E-010   1.5615E-003   9.9844E-001
    3.190340E+03   1.0000E-099   7.7222E-010   1.8191E-003   9.9818E-001
    3.373626E+03   1.0000E-099   9.6242E-010   2.1397E-003   9.9786E-001
    3.567442E+03   1.0000E-099   1.1470E-009   2.4702E-003   9.9753E-001
    3.772393E+03   1.0000E-099   1.3162E-009   2.7971E-003   9.9720E-001
    3.989119E+03   1.0000E-099   1.6117E-009   3.2697E-003   9.9673E-001
    4.218296E+03   1.0000E-099   2.3036E-009   4.1405E-003   9.9586E-001
    4.460638E+03   1.0000E-099   3.7015E-009   5.5860E-003   9.9441E-001
    4.716904E+03   1.0000E-099   6.2552E-009   7.7863E-003   9.9221E-001
    4.987892E+03   1.0000E-099   1.0699E-008   1.0986E-002   9.8901E-001
    5.274448E+03   1.0000E-099   1.9043E-008   1.5907E-002   9.8409E-001
    5.577468E+03   1.0000E-099   3.6721E-008   2.4128E-002   9.7587E-001
