#NTIMES:    65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    2.422861E+03   1.0000E-099   1.3439E-019   4.3013E-011   1.6322E-004   9.9984E-001
    2.563985E+03   1.0000E-099   7.7528E-020   2.7878E-011   1.2623E-004   9.9987E-001
    2.713328E+03   1.0000E-099   5.1740E-020   2.0343E-011   1.0493E-004   9.9990E-001
    2.871370E+03   1.0000E-099   3.9042E-020   1.6506E-011   9.3319E-005   9.9991E-001
    3.038617E+03   1.0000E-099   3.3032E-020   1.4847E-011   8.8816E-005   9.9991E-001
    3.215606E+03   1.0000E-099   3.1465E-020   1.4868E-011   9.0729E-005   9.9991E-001
    3.402904E+03   1.0000E-099   3.2381E-020   1.6110E-011   9.7990E-005   9.9990E-001
    3.601112E+03   1.0000E-099   3.2992E-020   1.7686E-011   1.0775E-004   9.9989E-001
    3.810864E+03   1.0000E-099   3.3261E-020   1.9410E-011   1.1887E-004   9.9988E-001
    4.032834E+03   1.0000E-099   3.8008E-020   2.3110E-011   1.3639E-004   9.9986E-001
    4.267732E+03   1.0000E-099   5.2927E-020   3.1311E-011   1.6675E-004   9.9983E-001
    4.516313E+03   1.0000E-099   7.9581E-020   4.4602E-011   2.0894E-004   9.9979E-001
    4.779373E+03   1.0000E-099   1.1061E-019   6.0202E-011   2.5462E-004   9.9975E-001
    5.057755E+03   1.0000E-099   1.3940E-019   7.5968E-011   2.9964E-004   9.9970E-001
    5.352351E+03   1.0000E-099   1.7271E-019   9.4784E-011   3.5067E-004   9.9965E-001
    5.664107E+03   1.0000E-099   2.2567E-019   1.2319E-010   4.2023E-004   9.9958E-001
    5.994022E+03   1.0000E-099   3.2723E-019   1.7384E-010   5.2861E-004   9.9947E-001
    6.343153E+03   1.0000E-099   5.5659E-019   2.7875E-010   7.1761E-004   9.9928E-001
    6.712620E+03   1.0000E-099   1.1412E-018   5.2156E-010   1.0705E-003   9.9893E-001
    7.103607E+03   1.0000E-099   2.8110E-018   1.1418E-009   1.7625E-003   9.9824E-001
    7.517368E+03   1.0000E-099   8.6164E-018   3.0024E-009   3.2474E-003   9.9675E-001
    7.955228E+03   1.0000E-099   3.5442E-017   1.0014E-008   6.8881E-003   9.9311E-001
    8.418593E+03   1.0000E-099   2.0565E-016   4.4149E-008   1.7208E-002   9.8279E-001
    8.908947E+03   1.0000E-099   1.8781E-015   2.8368E-007   5.3546E-002   9.4645E-001
    9.427862E+03   1.0000E-099   3.4503E-014   3.2264E-006   2.2305E-001   7.7695E-001
    9.980186E+03   1.0000E-099   9.0526E-013   4.3322E-005   7.3444E-001   2.6552E-001
    1.051024E+04   1.0000E-099   1.1197E-011   2.6303E-004   9.7004E-001   2.9701E-002
    1.103266E+04   1.0000E-099   1.1307E-010   1.2891E-003   9.9628E-001   2.4345E-003
    1.157520E+04   1.0000E-099   1.3923E-009   7.2244E-003   9.9263E-001   1.4778E-004
    1.212776E+04   1.0000E-099   2.3065E-008   4.9846E-002   9.5015E-001   5.6428E-006
    1.269479E+04   1.0000E-099   4.1770E-007   3.3496E-001   6.6504E-001   9.7575E-008
    1.331965E+04   1.0000E-099   3.5213E-006   8.6950E-001   1.3050E-001   2.8810E-010
    1.408523E+04   1.0000E-099   1.2732E-005   9.8917E-001   1.0820E-002   3.1770E-013
    1.491186E+04   1.0000E-099   4.7752E-005   9.9915E-001   8.0423E-004   3.9007E-016
    1.568821E+04   1.0000E-099   2.3849E-004   9.9972E-001   4.5327E-005   2.7292E-019
    1.625502E+04   1.0000E-099   1.1159E-003   9.9888E-001   2.7774E-006   2.3667E-022
    1.670819E+04   1.0000E-099   3.1587E-003   9.9684E-001   3.0574E-007   7.6711E-025
    1.717963E+04   1.0000E-099   5.4478E-003   9.9455E-001   6.6063E-008   1.1999E-026
    1.778636E+04   1.0000E-099   9.5176E-003   9.9048E-001   1.5375E-008   2.3947E-028
    1.850376E+04   1.0000E-099   1.8601E-002   9.8140E-001   3.1465E-009   3.7901E-030
    1.923697E+04   1.0000E-099   3.8099E-002   9.6190E-001   6.3618E-010   5.9957E-032
    1.996553E+04   1.0000E-099   7.7446E-002   9.2255E-001   1.2527E-010   8.9237E-034
    2.069635E+04   1.0000E-099   1.6222E-001   8.3778E-001   2.1633E-011   1.0331E-035
    2.142328E+04   1.0000E-099   3.3774E-001   6.6226E-001   2.9901E-012   8.6120E-038
    2.213571E+04   1.0000E-099   5.9657E-001   4.0343E-001   3.0891E-013   5.1492E-040
    2.283975E+04   1.0000E-099   8.1326E-001   1.8674E-001   2.5863E-014   2.6217E-042
    2.354614E+04   1.0000E-099   9.2287E-001   7.7130E-002   2.1847E-015   1.5463E-044
    2.426134E+04   1.0000E-099   9.6782E-001   3.2182E-002   2.0101E-016   1.1048E-046
    2.497286E+04   1.0000E-099   9.8584E-001   1.4163E-002   1.8828E-017   7.4415E-049
    2.567087E+04   1.0000E-099   9.9340E-001   6.6002E-003   1.5923E-018   3.3242E-051
    2.637258E+04   1.0000E-099   9.9675E-001   3.2470E-003   1.1377E-019   1.4483E-053
    2.710938E+04   1.0000E-099   9.9835E-001   1.6506E-003   6.5755E-021   3.6486E-054
    2.790409E+04   1.0000E-099   9.9922E-001   7.8404E-004   2.4168E-022   2.0714E-054
    2.872727E+04   1.0000E-099   9.9968E-001   3.1793E-004   5.0091E-024   8.7285E-055
    2.950465E+04   1.0000E-099   9.9989E-001   1.1130E-004   6.1281E-026   2.9129E-055
    3.021305E+04   1.0000E-099   9.9997E-001   3.4418E-005   4.8734E-028   8.8847E-056
    3.086675E+04   1.0000E-099   9.9999E-001   1.2991E-005   6.6930E-030   3.6592E-056
    3.151185E+04   1.0000E-099   9.9999E-001   6.3522E-006   2.0037E-031   2.0949E-056
    3.221179E+04   1.0000E-099   1.0000E+000   3.3810E-006   7.7487E-033   1.3116E-056
    3.310577E+04   1.0000E-099   1.0000E+000   1.5072E-006   1.9041E-034   6.3919E-057
    3.443180E+04   1.0000E-099   1.0000E+000   6.3212E-007   1.3704E-035   2.0618E-057
    3.625360E+04   1.0000E-099   1.0000E+000   3.4580E-007   1.3574E-034   7.8159E-058
    3.811533E+04   1.0000E-099   1.0000E+000   1.8459E-007   6.8205E-033   3.4861E-058
    3.984017E+04   1.0000E-099   1.0000E+000   1.1983E-007   1.6832E-031   2.3953E-058
    4.135820E+04   1.0000E-099   1.0000E+000   9.9363E-008   4.7753E-030   2.5038E-058
    4.271974E+04   1.0000E-099   1.0000E+000   1.3337E-007   2.5701E-028   6.0188E-058
    4.400381E+04   1.0000E-099   1.0000E+000   3.9391E-007   1.4527E-026   2.2370E-057
    4.524987E+04   1.0000E-099   1.0000E+000   1.3047E-006   4.4935E-025   7.8944E-057
    4.649392E+04   1.0000E-099   1.0000E+000   3.7194E-006   6.6047E-024   3.0154E-056
    4.773521E+04   1.0000E-099   9.9999E-001   9.7088E-006   5.5091E-023   1.7205E-055
    4.897861E+04   1.0000E-099   9.9998E-001   2.3634E-005   2.8908E-022   1.1024E-054
    5.023066E+04   1.0000E-099   9.9995E-001   5.0688E-005   1.0014E-021   5.1884E-054
    5.149270E+04   1.0000E-099   9.9991E-001   9.1066E-005   2.4785E-021   1.7028E-053
    5.277132E+04   1.0000E-099   9.9986E-001   1.4033E-004   4.7669E-021   4.1752E-053
    5.406596E+04   1.0000E-099   9.9980E-001   1.9824E-004   7.7681E-021   8.3216E-053
    5.537690E+04   1.0000E-099   9.9975E-001   2.5295E-004   1.1418E-020   1.4159E-052
    5.670300E+04   1.0000E-099   9.9970E-001   3.0337E-004   1.5115E-020   2.1348E-052
    5.803532E+04   1.0000E-099   9.9966E-001   3.4029E-004   1.8490E-020   2.9492E-052
    5.936923E+04   1.0000E-099   9.9964E-001   3.5846E-004   2.0947E-020   3.6432E-052
    6.069210E+04   1.0000E-099   9.9964E-001   3.5688E-004   2.2072E-020   4.1308E-052
    6.199076E+04   1.0000E-099   9.9966E-001   3.3968E-004   2.1873E-020   4.3192E-052
    6.325251E+04   1.0000E-099   9.9969E-001   3.1415E-004   2.0773E-020   4.2564E-052
    6.445702E+04   1.0000E-099   9.9972E-001   2.8407E-004   1.9082E-020   4.0036E-052
    6.558380E+04   1.0000E-099   9.9975E-001   2.5469E-004   1.7260E-020   3.6741E-052
    6.662307E+04   1.0000E-099   9.9977E-001   2.2903E-004   1.5558E-020   3.3328E-052
    6.754490E+04   1.0000E-099   9.9979E-001   2.1456E-004   1.4499E-020   3.0978E-052
    6.834849E+04   1.0000E-099   9.9980E-001   2.0268E-004   1.3650E-020   2.9013E-052
    6.902560E+04   1.0000E-099   9.9981E-001   1.8811E-004   1.2504E-020   2.6297E-052
    6.957168E+04   1.0000E-099   9.9982E-001   1.7691E-004   1.1457E-020   2.3497E-052
    6.979241E+04   1.0000E-099   9.9984E-001   1.6440E-004   1.0332E-020   2.0417E-052
    6.990305E+04   1.0000E-099   9.9985E-001   1.4675E-004   8.4711E-021   1.5355E-052
    6.995843E+04   1.0000E-099   9.9987E-001   1.3159E-004   6.7281E-021   1.0560E-052
    6.998614E+04   1.0000E-099   9.9988E-001   1.1703E-004   4.8973E-021   6.4585E-053
    6.999930E+04   1.0000E-099   9.9990E-001   1.0316E-004   3.3460E-021   3.6254E-053
    6.999999E+04   1.0000E-099   9.9990E-001   1.0168E-004   3.1502E-021   3.3308E-053
#TIME:     9.600
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.772128E+02   1.0000E-099   1.0410E-015   7.4190E-008   1.6090E-002   9.8391E-001
    8.812950E+02   1.0000E-099   1.0411E-015   7.4191E-008   1.6090E-002   9.8391E-001
    8.936559E+02   1.0000E-099   1.0390E-015   7.4064E-008   1.6073E-002   9.8393E-001
    9.189003E+02   1.0000E-099   1.0242E-015   7.3202E-008   1.5960E-002   9.8404E-001
    9.683238E+02   1.0000E-099   9.5987E-016   6.9408E-008   1.5455E-002   9.8455E-001
    1.024878E+03   1.0000E-099   8.4381E-016   6.2447E-008   1.4498E-002   9.8550E-001
    1.084574E+03   1.0000E-099   6.9826E-016   5.3463E-008   1.3197E-002   9.8680E-001
    1.147746E+03   1.0000E-099   5.4597E-016   4.3683E-008   1.1677E-002   9.8832E-001
    1.214599E+03   1.0000E-099   4.0779E-016   3.4323E-008   1.0081E-002   9.8992E-001
    1.285345E+03   1.0000E-099   2.9941E-016   2.6431E-008   8.5732E-003   9.9143E-001
    1.360212E+03   1.0000E-099   2.1088E-016   1.9620E-008   7.1207E-003   9.9288E-001
    1.439439E+03   1.0000E-099   1.3495E-016   1.3558E-008   5.6804E-003   9.9432E-001
    1.523282E+03   1.0000E-099   8.0954E-017   8.9199E-009   4.4056E-003   9.9559E-001
    1.612008E+03   1.0000E-099   4.6314E-017   5.6589E-009   3.3455E-003   9.9665E-001
    1.705902E+03   1.0000E-099   2.5802E-017   3.5131E-009   2.5069E-003   9.9749E-001
    1.805264E+03   1.0000E-099   1.4224E-017   2.1578E-009   1.8641E-003   9.9814E-001
    1.910415E+03   1.0000E-099   7.7338E-018   1.3089E-009   1.3746E-003   9.9863E-001
    2.021690E+03   1.0000E-099   4.0884E-018   7.7767E-010   1.0018E-003   9.9900E-001
    2.139447E+03   1.0000E-099   2.0810E-018   4.5098E-010   7.2157E-004   9.9928E-001
    2.264062E+03   1.0000E-099   1.0470E-018   2.6081E-010   5.2046E-004   9.9948E-001
    2.395936E+03   1.0000E-099   5.5133E-019   1.5685E-010   3.8478E-004   9.9962E-001
    2.535491E+03   1.0000E-099   3.2122E-019   1.0218E-010   2.9830E-004   9.9970E-001
    2.683174E+03   1.0000E-099   2.1179E-019   7.3555E-011   2.4561E-004   9.9975E-001
    2.839460E+03   1.0000E-099   1.5708E-019   5.8615E-011   2.1575E-004   9.9978E-001
    3.004849E+03   1.0000E-099   1.3110E-019   5.1994E-011   2.0336E-004   9.9980E-001
    3.179871E+03   1.0000E-099   1.2450E-019   5.1873E-011   2.0710E-004   9.9979E-001
    3.365087E+03   1.0000E-099   1.3006E-019   5.6860E-011   2.2505E-004   9.9977E-001
    3.561092E+03   1.0000E-099   1.3620E-019   6.3808E-011   2.5055E-004   9.9975E-001
    3.768513E+03   1.0000E-099   1.3944E-019   7.1080E-011   2.7903E-004   9.9972E-001
    3.988016E+03   1.0000E-099   1.5805E-019   8.4581E-011   3.2075E-004   9.9968E-001
    4.220304E+03   1.0000E-099   2.1953E-019   1.1496E-010   3.9356E-004   9.9961E-001
    4.466122E+03   1.0000E-099   3.4166E-019   1.6848E-010   5.0144E-004   9.9950E-001
    4.726259E+03   1.0000E-099   5.0606E-019   2.3888E-010   6.2843E-004   9.9937E-001
    5.001547E+03   1.0000E-099   6.8003E-019   3.1719E-010   7.6188E-004   9.9924E-001
    5.292870E+03   1.0000E-099   8.8811E-019   4.1348E-010   9.1570E-004   9.9908E-001
    5.601161E+03   1.0000E-099   1.2152E-018   5.5881E-010   1.1242E-003   9.9888E-001
    5.927409E+03   1.0000E-099   1.8359E-018   8.1623E-010   1.4449E-003   9.9856E-001
    6.272660E+03   1.0000E-099   3.2344E-018   1.3470E-009   1.9966E-003   9.9800E-001
    6.638021E+03   1.0000E-099   6.8525E-018   2.5852E-009   3.0224E-003   9.9698E-001
    7.024663E+03   1.0000E-099   1.7375E-017   5.7856E-009   5.0318E-003   9.9497E-001
    7.433826E+03   1.0000E-099   5.3845E-017   1.5348E-008   9.2944E-003   9.9071E-001
    7.866820E+03   1.0000E-099   2.2007E-016   5.1031E-008   1.9606E-002   9.8039E-001
    8.325035E+03   1.0000E-099   1.3171E-015   2.3190E-007   4.9558E-002   9.5044E-001
    8.809940E+03   1.0000E-099   1.3399E-014   1.6319E-006   1.5849E-001   8.4151E-001
    9.323088E+03   1.0000E-099   2.2474E-013   1.6303E-005   5.2712E-001   4.7287E-001
    9.867901E+03   1.0000E-099   3.1032E-012   1.1532E-004   9.1439E-001   8.5499E-002
    1.041453E+04   1.0000E-099   3.1578E-011   5.7267E-004   9.9142E-001   8.0105E-003
    1.095745E+04   1.0000E-099   3.4238E-010   2.9134E-003   9.9649E-001   5.9237E-004
    1.150536E+04   1.0000E-099   4.7280E-009   1.7692E-002   9.8228E-001   3.0613E-005
    1.205242E+04   1.0000E-099   7.8950E-008   1.2171E-001   8.7829E-001   9.6653E-007
    1.262887E+04   1.0000E-099   1.0593E-006   5.8452E-001   4.1548E-001   1.0468E-008
    1.329539E+04   1.0000E-099   6.0857E-006   9.5415E-001   4.5848E-002   1.4796E-011
    1.406593E+04   1.0000E-099   1.8746E-005   9.9603E-001   3.9522E-003   2.0798E-014
    1.489008E+04   1.0000E-099   6.6319E-005   9.9961E-001   3.2213E-004   3.2518E-017
    1.568678E+04   1.0000E-099   3.3005E-004   9.9965E-001   1.8488E-005   2.3610E-020
    1.625916E+04   1.0000E-099   1.5203E-003   9.9848E-001   1.1751E-006   2.3004E-023
    1.672381E+04   1.0000E-099   4.2526E-003   9.9575E-001   1.2971E-007   7.6359E-026
    1.720136E+04   1.0000E-099   7.1701E-003   9.9283E-001   2.8815E-008   1.2903E-027
    1.781011E+04   1.0000E-099   1.2375E-002   9.8762E-001   6.8777E-009   2.7819E-029
    1.852390E+04   1.0000E-099   2.3964E-002   9.7604E-001   1.4451E-009   4.7408E-031
    1.925634E+04   1.0000E-099   4.9271E-002   9.5073E-001   2.9238E-010   7.5781E-033
    1.998558E+04   1.0000E-099   1.0099E-001   8.9901E-001   5.6111E-011   1.0824E-034
    2.071829E+04   1.0000E-099   2.1154E-001   7.8846E-001   9.1639E-012   1.1602E-036
    2.144937E+04   1.0000E-099   4.2230E-001   5.7770E-001   1.1697E-012   9.0403E-039
    2.216628E+04   1.0000E-099   6.8185E-001   3.1815E-001   1.1365E-013   5.4238E-041
    2.287842E+04   1.0000E-099   8.6031E-001   1.3969E-001   9.5943E-015   3.0130E-043
    2.359730E+04   1.0000E-099   9.4193E-001   5.8072E-002   8.4907E-016   1.9501E-045
    2.432697E+04   1.0000E-099   9.7502E-001   2.4978E-002   8.1396E-017   1.4569E-047
    2.505530E+04   1.0000E-099   9.8862E-001   1.1382E-002   7.8270E-018   9.7911E-050
    2.576983E+04   1.0000E-099   9.9450E-001   5.4971E-003   6.8567E-019   4.5245E-052
    2.648728E+04   1.0000E-099   9.9722E-001   2.7778E-003   5.0747E-020   6.3694E-054
    2.723720E+04   1.0000E-099   9.9857E-001   1.4329E-003   2.9717E-021   3.1857E-054
    2.804372E+04   1.0000E-099   9.9931E-001   6.8674E-004   1.0732E-022   1.8248E-054
    2.887742E+04   1.0000E-099   9.9972E-001   2.8400E-004   2.1709E-024   7.8082E-055
    2.966788E+04   1.0000E-099   9.9990E-001   1.0382E-004   2.7681E-026   2.6978E-055
    3.038967E+04   1.0000E-099   9.9997E-001   3.3309E-005   2.4290E-028   8.4138E-056
    3.105752E+04   1.0000E-099   9.9999E-001   1.2308E-005   3.2844E-030   3.4129E-056
    3.171382E+04   1.0000E-099   9.9999E-001   6.0280E-006   1.0241E-031   1.9700E-056
    3.242261E+04   1.0000E-099   1.0000E+000   3.2496E-006   4.1997E-033   1.2414E-056
    3.330890E+04   1.0000E-099   1.0000E+000   1.5923E-006   1.2846E-034   6.4537E-057
    3.460308E+04   1.0000E-099   1.0000E+000   7.9521E-007   1.4682E-035   2.4367E-057
    3.635954E+04   1.0000E-099   1.0000E+000   4.4017E-007   1.5223E-034   9.6853E-058
    3.818650E+04   1.0000E-099   1.0000E+000   2.2221E-007   7.4283E-033   4.1328E-058
    3.989849E+04   1.0000E-099   1.0000E+000   1.3487E-007   1.8146E-031   2.6592E-058
    4.140604E+04   1.0000E-099   1.0000E+000   1.0705E-007   5.2216E-030   2.6519E-058
    4.276000E+04   1.0000E-099   1.0000E+000   1.3851E-007   2.8279E-028   6.2016E-058
    4.404090E+04   1.0000E-099   1.0000E+000   4.0543E-007   1.5881E-026   2.2988E-057
    4.528526E+04   1.0000E-099   1.0000E+000   1.3355E-006   4.8296E-025   8.1171E-057
    4.652740E+04   1.0000E-099   1.0000E+000   3.7941E-006   6.9725E-024   3.1176E-056
    4.776741E+04   1.0000E-099   9.9999E-001   9.8912E-006   5.7420E-023   1.7885E-055
    4.900917E+04   1.0000E-099   9.9998E-001   2.4023E-005   2.9792E-022   1.1419E-054
    5.026000E+04   1.0000E-099   9.9995E-001   5.1347E-005   1.0229E-021   5.3306E-054
    5.152081E+04   1.0000E-099   9.9991E-001   9.1896E-005   2.5149E-021   1.7365E-053
    5.279801E+04   1.0000E-099   9.9986E-001   1.4121E-004   4.8147E-021   4.2340E-053
    5.409135E+04   1.0000E-099   9.9980E-001   1.9929E-004   7.8209E-021   8.4065E-053
    5.540078E+04   1.0000E-099   9.9975E-001   2.5375E-004   1.1482E-020   1.4263E-052
    5.672537E+04   1.0000E-099   9.9970E-001   3.0398E-004   1.5167E-020   2.1456E-052
    5.805599E+04   1.0000E-099   9.9966E-001   3.4061E-004   1.8528E-020   2.9608E-052
    5.938796E+04   1.0000E-099   9.9964E-001   3.5848E-004   2.0966E-020   3.6501E-052
    6.070906E+04   1.0000E-099   9.9964E-001   3.5668E-004   2.2072E-020   4.1339E-052
    6.200561E+04   1.0000E-099   9.9966E-001   3.3938E-004   2.1861E-020   4.3189E-052
    6.326509E+04   1.0000E-099   9.9969E-001   3.1383E-004   2.0755E-020   4.2540E-052
    6.446746E+04   1.0000E-099   9.9972E-001   2.8378E-004   1.9064E-020   4.0004E-052
    6.559199E+04   1.0000E-099   9.9975E-001   2.5447E-004   1.7245E-020   3.6711E-052
    6.662929E+04   1.0000E-099   9.9977E-001   2.2890E-004   1.5549E-020   3.3308E-052
    6.754935E+04   1.0000E-099   9.9979E-001   2.1448E-004   1.4494E-020   3.0965E-052
    6.835127E+04   1.0000E-099   9.9980E-001   2.0263E-004   1.3646E-020   2.9002E-052
    6.902715E+04   1.0000E-099   9.9981E-001   1.8807E-004   1.2500E-020   2.6288E-052
    6.957230E+04   1.0000E-099   9.9982E-001   1.7687E-004   1.1454E-020   2.3488E-052
    6.979272E+04   1.0000E-099   9.9984E-001   1.6435E-004   1.0328E-020   2.0407E-052
    6.990319E+04   1.0000E-099   9.9985E-001   1.4671E-004   8.4668E-021   1.5342E-052
    6.995849E+04   1.0000E-099   9.9987E-001   1.3156E-004   6.7244E-021   1.0551E-052
    6.998616E+04   1.0000E-099   9.9988E-001   1.1701E-004   4.8948E-021   6.4536E-053
    6.999930E+04   1.0000E-099   9.9990E-001   1.0316E-004   3.3456E-021   3.6248E-053
    6.999999E+04   1.0000E-099   9.9990E-001   1.0168E-004   3.1502E-021   3.3307E-053
#TIME:    10.560
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.772128E+02   1.0000E-099   1.4970E-015   1.1408E-007   2.2178E-002   9.7782E-001
    8.810851E+02   1.0000E-099   1.4974E-015   1.1409E-007   2.2179E-002   9.7782E-001
    8.928049E+02   1.0000E-099   1.4952E-015   1.1396E-007   2.2163E-002   9.7784E-001
    9.167143E+02   1.0000E-099   1.4802E-015   1.1301E-007   2.2052E-002   9.7795E-001
    9.650665E+02   1.0000E-099   1.4100E-015   1.0860E-007   2.1528E-002   9.7847E-001
    1.021466E+03   1.0000E-099   1.2746E-015   9.9958E-008   2.0478E-002   9.7952E-001
    1.080963E+03   1.0000E-099   1.0963E-015   8.8322E-008   1.9003E-002   9.8100E-001
    1.143926E+03   1.0000E-099   8.9887E-016   7.5016E-008   1.7215E-002   9.8278E-001
    1.210555E+03   1.0000E-099   7.0887E-016   6.1626E-008   1.5274E-002   9.8473E-001
    1.281066E+03   1.0000E-099   5.5288E-016   4.9869E-008   1.3391E-002   9.8661E-001
    1.355684E+03   1.0000E-099   4.1755E-016   3.9183E-008   1.1514E-002   9.8849E-001
    1.434647E+03   1.0000E-099   2.8842E-016   2.8806E-008   9.5384E-003   9.9046E-001
    1.518211E+03   1.0000E-099   1.8683E-016   2.0179E-008   7.6881E-003   9.9231E-001
    1.606641E+03   1.0000E-099   1.1571E-016   1.3660E-008   6.0759E-003   9.9392E-001
    1.700223E+03   1.0000E-099   6.9820E-017   9.0578E-009   4.7425E-003   9.9526E-001
    1.799255E+03   1.0000E-099   4.1774E-017   5.9555E-009   3.6795E-003   9.9632E-001
    1.904055E+03   1.0000E-099   2.4730E-017   3.8796E-009   2.8375E-003   9.9716E-001
    2.014960E+03   1.0000E-099   1.4278E-017   2.4833E-009   2.1675E-003   9.9783E-001
    2.132324E+03   1.0000E-099   7.9399E-018   1.5530E-009   1.6381E-003   9.9836E-001
    2.256525E+03   1.0000E-099   4.3532E-018   9.6687E-010   1.2387E-003   9.9876E-001
    2.387959E+03   1.0000E-099   2.4853E-018   6.2338E-010   9.5752E-004   9.9904E-001
    2.527050E+03   1.0000E-099   1.5574E-018   4.3221E-010   7.7231E-004   9.9923E-001
    2.674242E+03   1.0000E-099   1.0908E-018   3.2741E-010   6.5663E-004   9.9934E-001
    2.830007E+03   1.0000E-099   8.4648E-019   2.7086E-010   5.9026E-004   9.9941E-001
    2.994845E+03   1.0000E-099   7.2860E-019   2.4632E-010   5.6474E-004   9.9944E-001
    3.169285E+03   1.0000E-099   7.0609E-019   2.4960E-010   5.8012E-004   9.9942E-001
    3.353884E+03   1.0000E-099   7.4797E-019   2.7602E-010   6.3272E-004   9.9937E-001
    3.549237E+03   1.0000E-099   7.9066E-019   3.1102E-010   7.0457E-004   9.9930E-001
    3.755967E+03   1.0000E-099   8.1357E-019   3.4688E-010   7.8379E-004   9.9922E-001
    3.974740E+03   1.0000E-099   9.2712E-019   4.1393E-010   9.0161E-004   9.9910E-001
    4.206254E+03   1.0000E-099   1.3079E-018   5.6914E-010   1.1133E-003   9.9889E-001
    4.451254E+03   1.0000E-099   2.1035E-018   8.5559E-010   1.4395E-003   9.9856E-001
    4.710524E+03   1.0000E-099   3.2622E-018   1.2582E-009   1.8432E-003   9.9816E-001
    4.984896E+03   1.0000E-099   4.6099E-018   1.7406E-009   2.2908E-003   9.9771E-001
    5.275249E+03   1.0000E-099   6.3301E-018   2.3662E-009   2.8253E-003   9.9717E-001
    5.582514E+03   1.0000E-099   9.1075E-018   3.3366E-009   3.5606E-003   9.9644E-001
    5.907676E+03   1.0000E-099   1.4461E-017   5.0826E-009   4.6944E-003   9.9531E-001
    6.251778E+03   1.0000E-099   2.6695E-017   8.7235E-009   6.6373E-003   9.9336E-001
    6.615923E+03   1.0000E-099   5.8879E-017   1.7312E-008   1.0232E-002   9.8977E-001
    7.001277E+03   1.0000E-099   1.5457E-016   3.9885E-008   1.7279E-002   9.8272E-001
    7.409078E+03   1.0000E-099   5.0063E-016   1.1000E-007   3.2526E-002   9.6747E-001
    7.840631E+03   1.0000E-099   2.2312E-015   3.9515E-007   7.1280E-002   9.2872E-001
    8.297320E+03   1.0000E-099   1.5432E-014   2.0265E-006   1.8752E-001   8.1248E-001
    8.780611E+03   1.0000E-099   1.6045E-013   1.3775E-005   5.0750E-001   4.9249E-001
    9.292051E+03   1.0000E-099   1.5615E-012   7.6680E-005   8.7203E-001   1.2789E-001
    9.833741E+03   1.0000E-099   1.3393E-011   3.4143E-004   9.8367E-001   1.5986E-002
    1.040044E+04   1.0000E-099   1.3805E-010   1.6642E-003   9.9702E-001   1.3172E-003
    1.095459E+04   1.0000E-099   1.7411E-009   9.3773E-003   9.9054E-001   8.0402E-005
    1.149895E+04   1.0000E-099   2.7393E-008   6.2374E-002   9.3762E-001   3.1686E-006
    1.204707E+04   1.0000E-099   3.8321E-007   3.5309E-001   6.4691E-001   6.9021E-008
    1.265617E+04   1.0000E-099   2.8456E-006   8.5941E-001   1.4058E-001   3.0521E-010
    1.337288E+04   1.0000E-099   1.1679E-005   9.8943E-001   1.0562E-002   2.7594E-013
    1.415263E+04   1.0000E-099   3.3083E-005   9.9898E-001   9.8743E-004   5.1975E-016
    1.498346E+04   1.0000E-099   1.1576E-004   9.9980E-001   8.4532E-005   9.2929E-019
    1.575990E+04   1.0000E-099   5.5927E-004   9.9944E-001   5.2195E-006   8.1386E-022
    1.632026E+04   1.0000E-099   2.4564E-003   9.9754E-001   3.5306E-007   9.5212E-025
    1.678288E+04   1.0000E-099   6.3282E-003   9.9367E-001   4.2800E-008   3.9744E-027
    1.727265E+04   1.0000E-099   1.0403E-002   9.8960E-001   9.8252E-009   7.3646E-029
    1.789450E+04   1.0000E-099   1.8207E-002   9.8179E-001   2.3249E-009   1.5922E-030
    1.860857E+04   1.0000E-099   3.5724E-002   9.6428E-001   4.8596E-010   2.7226E-032
    1.933781E+04   1.0000E-099   7.4313E-002   9.2569E-001   9.6000E-011   4.2071E-034
    2.006432E+04   1.0000E-099   1.5279E-001   8.4721E-001   1.7504E-011   5.6482E-036
    2.079488E+04   1.0000E-099   3.1055E-001   6.8945E-001   2.6255E-012   5.6722E-038
    2.152576E+04   1.0000E-099   5.5870E-001   4.4130E-001   3.0066E-013   4.2702E-040
    2.224356E+04   1.0000E-099   7.8564E-001   2.1436E-001   2.7911E-014   2.7541E-042
    2.295986E+04   1.0000E-099   9.0885E-001   9.1147E-002   2.4814E-015   1.8008E-044
