#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
8450.53 9.2773e-05 1.9345e-01 7.3018e-01 7.6278e-02
8966.72 2.0325e-04 2.4247e-01 6.8535e-01 7.1983e-02
9514.44 4.3260e-04 3.1141e-01 6.2535e-01 6.2802e-02
10095.62 8.9032e-04 3.8734e-01 5.6029e-01 5.1486e-02
10712.30 1.5691e-03 4.7365e-01 4.8302e-01 4.1761e-02
11366.65 2.3090e-03 5.4368e-01 4.2005e-01 3.3963e-02
12061.10 3.9577e-03 6.1349e-01 3.5430e-01 2.8251e-02
12793.43 5.6286e-03 5.6540e-01 3.9755e-01 3.1420e-02
13528.61 5.3884e-03 6.5032e-01 3.2143e-01 2.2871e-02
14194.74 5.1489e-03 6.2193e-01 3.4697e-01 2.5956e-02
14757.77 3.6985e-03 6.5501e-01 3.1502e-01 2.6264e-02
15240.48 5.5753e-03 6.1501e-01 3.5825e-01 2.1168e-02
15646.99 6.5694e-03 7.6532e-01 2.1959e-01 8.5214e-03
15960.30 1.2599e-02 8.4010e-01 1.4331e-01 3.9943e-03
16187.41 1.4220e-02 8.5179e-01 1.3107e-01 2.9207e-03
16354.17 1.2829e-02 8.5390e-01 1.3032e-01 2.9497e-03
16484.18 1.0892e-02 8.5352e-01 1.3244e-01 3.1532e-03
16593.12 6.5352e-03 8.3483e-01 1.5463e-01 4.0074e-03
16691.99 7.2825e-03 7.9975e-01 1.8695e-01 6.0124e-03
16788.59 5.7653e-03 8.0714e-01 1.8128e-01 5.8128e-03
16888.37 3.8092e-03 7.9405e-01 1.9445e-01 7.6893e-03
16998.79 3.4605e-03 7.8634e-01 2.0295e-01 7.2534e-03
17146.37 3.0548e-03 7.6303e-01 2.2519e-01 8.7237e-03
17415.23 3.1217e-03 7.3096e-01 2.5383e-01 1.2090e-02
17888.12 1.2512e-03 6.9230e-01 2.9083e-01 1.5621e-02
18532.37 8.5295e-04 6.3852e-01 3.3921e-01 2.1410e-02
19260.76 7.4027e-04 6.2140e-01 3.5010e-01 2.7757e-02
20034.10 6.9804e-04 5.2306e-01 4.2891e-01 4.7325e-02
20838.00 3.6323e-04 5.2239e-01 4.2905e-01 4.8189e-02
21647.97 2.8129e-04 4.0578e-01 5.3157e-01 6.2374e-02
22447.94 1.5180e-04 2.1241e-01 6.9504e-01 9.2401e-02
23245.88 1.5084e-04 3.5531e-01 5.2975e-01 1.1479e-01
24052.47 3.0624e-04 2.1380e-01 6.3740e-01 1.4849e-01
24867.72 3.1931e-04 2.1324e-01 6.1261e-01 1.7383e-01
25698.86 6.3127e-05 8.2945e-02 6.8697e-01 2.3003e-01
26587.16 1.4658e-04 2.1516e-01 5.6506e-01 2.1963e-01
27637.54 3.5565e-05 5.1937e-02 6.7133e-01 2.7670e-01
28986.97 3.6579e-05 3.1367e-02 6.3347e-01 3.3513e-01
#TIME: 292.79
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.8453e-02 8.5332e-01 1.2563e-01 2.6026e-03
1919.29 2.8729e-02 8.6477e-01 1.0458e-01 1.9187e-03
2581.60 1.0562e-02 8.4094e-01 1.4507e-01 3.4328e-03
3084.17 5.5131e-03 7.4713e-01 2.3933e-01 8.0265e-03
3472.46 3.2156e-03 6.3764e-01 3.4492e-01 1.4221e-02
3909.64 2.0936e-03 5.2849e-01 4.4606e-01 2.3362e-02
4148.46 2.0530e-03 5.3734e-01 4.3719e-01 2.3422e-02
4670.75 2.1647e-03 5.5020e-01 4.2473e-01 2.2896e-02
4956.05 1.3700e-03 4.5720e-01 5.1086e-01 3.0570e-02
5258.79 5.6737e-04 3.6077e-01 5.9890e-01 3.9763e-02
5580.02 2.0556e-04 2.6200e-01 6.8651e-01 5.1284e-02
5920.87 8.4789e-05 2.0529e-01 7.3441e-01 6.0220e-02
6282.54 5.5960e-05 1.7208e-01 7.5886e-01 6.9003e-02
6666.30 4.4317e-05 1.6702e-01 7.6180e-01 7.1135e-02
7073.50 4.5160e-05 1.6616e-01 7.5865e-01 7.5144e-02
7505.58 3.8759e-05 1.5980e-01 7.5824e-01 8.1926e-02
7964.05 4.7152e-05 1.6207e-01 7.5752e-01 8.0365e-02
8450.53 9.6709e-05 1.9881e-01 7.2490e-01 7.6195e-02
8966.72 2.0689e-04 2.4114e-01 6.8767e-01 7.0983e-02
9514.44 4.4432e-04 3.1196e-01 6.2554e-01 6.2055e-02
10095.62 8.9005e-04 3.8779e-01 5.5962e-01 5.1700e-02
10712.30 1.4698e-03 4.6815e-01 4.8681e-01 4.3568e-02
11366.65 2.6319e-03 5.4276e-01 4.2122e-01 3.3395e-02
12061.10 3.3737e-03 5.9655e-01 3.7173e-01 2.8353e-02
12793.43 5.4329e-03 6.2935e-01 3.3983e-01 2.5386e-02
13528.61 5.0615e-03 6.4145e-01 3.2988e-01 2.3607e-02
14194.74 6.6176e-03 6.2819e-01 3.3852e-01 2.6674e-02
14757.77 4.8800e-03 6.5357e-01 3.1707e-01 2.4479e-02
15240.48 1.1150e-02 6.6704e-01 3.0284e-01 1.8969e-02
15646.99 7.0581e-03 7.6468e-01 2.1942e-01 8.8472e-03
15960.30 1.3808e-02 8.1095e-01 1.7042e-01 4.8209e-03
16187.41 1.4734e-02 8.4597e-01 1.3599e-01 3.3076e-03
16354.17 1.1535e-02 8.5490e-01 1.3037e-01 3.1990e-03
16484.18 1.2839e-02 8.4412e-01 1.3981e-01 3.2363e-03
16593.12 4.8269e-03 8.4279e-01 1.4851e-01 3.8720e-03
16691.99 6.5191e-03 8.0853e-01 1.7969e-01 5.2667e-03
16788.59 1.7835e-02 7.7265e-01 1.9941e-01 1.0106e-02
16888.37 3.3559e-03 8.0521e-01 1.8420e-01 7.2388e-03
16998.79 3.5949e-03 7.9859e-01 1.9107e-01 6.7421e-03
17146.37 3.1614e-03 7.5099e-01 2.3602e-01 9.8244e-03
17415.23 2.6446e-03 7.1134e-01 2.7358e-01 1.2441e-02
17888.12 1.7090e-03 6.8136e-01 3.0112e-01 1.5809e-02
18532.37 1.1117e-03 6.3359e-01 3.4267e-01 2.2628e-02
19260.76 1.5267e-03 6.3194e-01 3.4153e-01 2.5009e-02
20034.10 8.7241e-04 5.4058e-01 4.1618e-01 4.2370e-02
20838.00 3.6965e-04 4.4914e-01 5.0129e-01 4.9210e-02
21647.97 2.4981e-04 4.7760e-01 4.5673e-01 6.5424e-02
22447.94 2.0894e-04 4.5118e-01 4.7448e-01 7.4137e-02
23245.88 3.8524e-04 3.7170e-01 5.1078e-01 1.1713e-01
24052.47 5.2245e-04 2.5584e-01 5.2664e-01 2.1700e-01
24867.72 1.9774e-04 1.9370e-01 6.3656e-01 1.6954e-01
25698.86 2.2676e-04 1.9476e-01 6.0948e-01 1.9553e-01
26587.16 1.2181e-04 1.2791e-01 6.4824e-01 2.2373e-01
27637.54 8.7657e-05 1.3322e-01 6.0657e-01 2.6012e-01
28986.97 1.1822e-04 1.4001e-01 5.6804e-01 2.9183e-01
#TIME: 296.99
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 4.4839e-02 8.3868e-01 1.1434e-01 2.1442e-03
1919.29 3.1453e-02 8.6625e-01 1.0050e-01 1.7930e-03
2581.60 6.7921e-03 8.0325e-01 1.8480e-01 5.1571e-03
3084.17 5.3960e-03 7.5076e-01 2.3610e-01 7.7412e-03
3472.46 3.2379e-03 6.2066e-01 3.6133e-01 1.4775e-02
3909.64 2.0114e-03 5.4744e-01 4.2793e-01 2.2625e-02
4148.46 2.0174e-03 5.2104e-01 4.5251e-01 2.4429e-02
4670.75 2.2209e-03 5.5274e-01 4.2233e-01 2.2704e-02
4956.05 1.3438e-03 4.8480e-01 4.8587e-01 2.7987e-02
5258.79 6.0033e-04 3.6545e-01 5.9242e-01 4.1525e-02
5580.02 2.2735e-04 2.6817e-01 6.7973e-01 5.1870e-02
5920.87 9.3410e-05 2.1474e-01 7.2419e-01 6.0973e-02
6282.54 5.8686e-05 1.8165e-01 7.5174e-01 6.6553e-02
6666.30 4.2930e-05 1.5783e-01 7.6966e-01 7.2464e-02
7073.50 4.4328e-05 1.6465e-01 7.6136e-01 7.3949e-02
7505.58 3.9879e-05 1.5250e-01 7.6789e-01 7.9572e-02
7964.05 5.2359e-05 1.6595e-01 7.5167e-01 8.2331e-02
8450.53 1.0064e-04 1.9868e-01 7.2403e-01 7.7186e-02
8966.72 2.2052e-04 2.5378e-01 6.7751e-01 6.8484e-02
9514.44 4.2503e-04 3.1797e-01 6.1940e-01 6.2201e-02
10095.62 9.1267e-04 4.0124e-01 5.4723e-01 5.0624e-02
10712.30 1.8337e-03 4.9306e-01 4.6479e-01 4.0311e-02
11366.65 2.9181e-03 5.6435e-01 4.0114e-01 3.1585e-02
12061.10 3.8628e-03 5.9354e-01 3.7442e-01 2.8183e-02
12793.43 4.5420e-03 6.5090e-01 3.2149e-01 2.3065e-02
13528.61 5.4437e-03 6.2867e-01 3.3962e-01 2.6268e-02
14194.74 6.8702e-03 6.3492e-01 3.3346e-01 2.4751e-02
14757.77 6.1707e-03 6.6826e-01 3.0267e-01 2.2899e-02
15240.48 6.7122e-03 6.8577e-01 2.8969e-01 1.7836e-02
15646.99 8.8287e-03 7.6544e-01 2.1710e-01 8.6300e-03
15960.30 1.5035e-02 8.1780e-01 1.6284e-01 4.3241e-03
16187.41 1.4572e-02 8.4421e-01 1.3814e-01 3.0763e-03
16354.17 1.3014e-02 8.6224e-01 1.2172e-01 3.0259e-03
16484.18 7.7441e-03 8.4178e-01 1.4746e-01 3.0216e-03
16593.12 6.7804e-03 8.4678e-01 1.4285e-01 3.5927e-03
16691.99 9.4235e-03 8.0368e-01 1.8168e-01 5.2074e-03
16788.59 9.9162e-03 7.7892e-01 2.0493e-01 6.2385e-03
16888.37 5.8197e-03 7.8437e-01 1.9992e-01 9.8889e-03
16998.79 8.5914e-03 7.6483e-01 2.1822e-01 8.3585e-03
17146.37 3.1467e-03 7.7887e-01 2.1009e-01 7.8901e-03
17415.23 2.1296e-03 7.3237e-01 2.5507e-01 1.0436e-02
17888.12 1.7191e-03 7.1727e-01 2.6723e-01 1.3790e-02
18532.37 1.2265e-03 6.6609e-01 3.1332e-01 1.9362e-02
19260.76 1.1414e-03 6.3084e-01 3.4275e-01 2.5272e-02
20034.10 5.6719e-04 5.5047e-01 4.1123e-01 3.7728e-02
20838.00 4.8458e-04 4.9441e-01 4.5509e-01 5.0017e-02
21647.97 8.0244e-04 4.0406e-01 5.3349e-01 6.1651e-02
22447.94 7.3091e-04 2.7136e-01 6.3408e-01 9.3829e-02
23245.88 7.8023e-04 3.3927e-01 5.5157e-01 1.0838e-01
24052.47 1.1524e-04 2.7343e-01 5.9059e-01 1.3587e-01
24867.72 1.2134e-04 2.5823e-01 5.8099e-01 1.6066e-01
25698.86 1.7973e-04 2.5056e-01 5.6307e-01 1.8619e-01
26587.16 7.1680e-05 1.3143e-01 4.8526e-01 3.8324e-01
27637.54 6.0813e-05 6.8371e-02 6.7474e-01 2.5683e-01
28986.97 5.5274e-05 6.6968e-02 4.1070e-01 5.2228e-01
#TIME: 301.26
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 3.1972e-02 8.5865e-01 1.0738e-01 2.0010e-03
1919.29 2.9373e-02 8.7007e-01 9.8840e-02 1.7197e-03
2581.60 4.7933e-02 7.8880e-01 1.5921e-01 4.0552e-03
3084.17 5.9542e-03 7.4826e-01 2.3798e-01 7.8014e-03
3472.46 3.2640e-03 6.3576e-01 3.4676e-01 1.4222e-02
3909.64 1.9036e-03 5.4510e-01 4.3088e-01 2.2115e-02
4148.46 2.0767e-03 5.3444e-01 4.4018e-01 2.3303e-02
4670.75 2.2532e-03 5.5092e-01 4.2400e-01 2.2827e-02
4956.05 1.3620e-03 4.6768e-01 5.0000e-01 3.0953e-02
5258.79 5.9649e-04 3.5067e-01 6.0720e-01 4.1536e-02
5580.02 2.2533e-04 2.6231e-01 6.8566e-01 5.1804e-02
5920.87 9.0089e-05 2.1136e-01 7.2788e-01 6.0668e-02
6282.54 5.5847e-05 1.6983e-01 7.6179e-01 6.8331e-02
6666.30 4.6131e-05 1.6658e-01 7.6173e-01 7.1645e-02
7073.50 4.6010e-05 1.6605e-01 7.6128e-01 7.2626e-02
7505.58 4.3010e-05 1.5264e-01 7.6725e-01 8.0071e-02
7964.05 5.4091e-05 1.6375e-01 7.5561e-01 8.0587e-02
8450.53 1.0274e-04 2.0441e-01 7.2050e-01 7.4987e-02
8966.72 2.2463e-04 2.5753e-01 6.7407e-01 6.8172e-02
9514.44 4.6104e-04 3.1540e-01 6.2249e-01 6.1642e-02
10095.62 9.5031e-04 3.8964e-01 5.5869e-01 5.0714e-02
10712.30 1.7400e-03 4.9547e-01 4.6276e-01 4.0025e-02
11366.65 3.0575e-03 5.7492e-01 3.9069e-01 3.1331e-02
12061.10 3.7809e-03 6.1473e-01 3.5510e-01 2.6390e-02
12793.43 4.7820e-03 6.3965e-01 3.3137e-01 2.4201e-02
13528.61 5.5259e-03 6.2773e-01 3.4266e-01 2.4079e-02
14194.74 5.5344e-03 6.6654e-01 3.0617e-01 2.1753e-02
14757.77 6.4138e-03 6.7088e-01 3.0120e-01 2.1499e-02
15240.48 6.6464e-03 6.6749e-01 3.0832e-01 1.7545e-02
15646.99 1.1235e-02 7.4564e-01 2.3400e-01 9.1225e-03
15960.30 1.6493e-02 8.3919e-01 1.4065e-01 3.6662e-03
16187.41 1.2750e-02 8.5659e-01 1.2792e-01 2.7441e-03
16354.17 1.0693e-02 8.6006e-01 1.2660e-01 2.6468e-03
16484.18 6.7794e-03 8.5595e-01 1.3445e-01 2.8199e-03
16593.12 1.2866e-02 8.3930e-01 1.4399e-01 3.8362e-03
16691.99 1.7074e-02 8.2613e-01 1.5220e-01 4.5910e-03
16788.59 6.1468e-03 8.3095e-01 1.5808e-01 4.8188e-03
16888.37 3.0518e-03 7.7202e-01 2.1872e-01 6.2084e-03
16998.79 4.6190e-03 7.6677e-01 2.2091e-01 7.7036e-03
17146.37 3.0259e-03 7.9140e-01 1.9831e-01 7.2571e-03
17415.23 2.9840e-03 7.5098e-01 2.3608e-01 9.9553e-03
17888.12 1.6338e-03 7.0876e-01 2.7487e-01 1.4728e-02
18532.37 1.2448e-03 6.7884e-01 3.0196e-01 1.7954e-02
19260.76 1.0342e-03 5.7636e-01 3.9654e-01 2.6065e-02
20034.10 1.0234e-03 5.9203e-01 3.7474e-01 3.2202e-02
20838.00 8.6834e-04 5.4318e-01 4.0351e-01 5.2441e-02
21647.97 4.3667e-04 3.5758e-01 5.8003e-01 6.1958e-02
22447.94 4.9576e-04 4.2218e-01 5.0038e-01 7.6949e-02
23245.88 3.7078e-04 2.8337e-01 5.5199e-01 1.6427e-01
24052.47 5.2490e-04 3.4757e-01 5.2723e-01 1.2468e-01
24867.72 2.9437e-04 2.7712e-01 5.4795e-01 1.7463e-01
25698.86 1.5976e-04 2.4651e-01 5.7535e-01 1.7798e-01
26587.16 6.1410e-05 7.5668e-02 6.8794e-01 2.3633e-01
27637.54 1.1623e-04 1.8914e-01 5.6829e-01 2.4246e-01
28986.97 1.7591e-05 4.2419e-02 3.2931e-01 6.2826e-01
#TIME: 305.59
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 2.9897e-02 8.6394e-01 1.0431e-01 1.8600e-03
1919.29 2.0847e-02 8.6431e-01 1.1269e-01 2.1525e-03
2581.60 1.7099e-02 8.3477e-01 1.4449e-01 3.6437e-03
3084.17 5.9270e-03 7.5274e-01 2.3380e-01 7.5274e-03
3472.46 3.2914e-03 6.4443e-01 3.3861e-01 1.3665e-02
3909.64 2.3423e-03 5.3507e-01 4.3935e-01 2.3236e-02
4148.46 2.1787e-03 5.2122e-01 4.5195e-01 2.4654e-02
4670.75 1.9950e-03 5.5287e-01 4.2261e-01 2.2517e-02
4956.05 1.2045e-03 4.5705e-01 5.1086e-01 3.0886e-02
5258.79 6.2974e-04 3.5247e-01 6.0530e-01 4.1603e-02
5580.02 2.4565e-04 2.6813e-01 6.8014e-01 5.1484e-02
5920.87 1.0339e-04 2.2142e-01 7.2063e-01 5.7845e-02
6282.54 5.8321e-05 1.7518e-01 7.5761e-01 6.7152e-02
6666.30 4.9726e-05 1.6779e-01 7.6120e-01 7.0963e-02
7073.50 4.8909e-05 1.6400e-01 7.6389e-01 7.2065e-02
7505.58 4.5646e-05 1.5369e-01 7.6945e-01 7.6816e-02
7964.05 5.4801e-05 1.6226e-01 7.5760e-01 8.0091e-02
8450.53 1.0536e-04 1.9663e-01 7.2846e-01 7.4800e-02
8966.72 2.3067e-04 2.5752e-01 6.7224e-01 7.0018e-02
9514.44 4.9792e-04 3.0552e-01 6.3090e-01 6.3074e-02
10095.62 9.1201e-04 3.8651e-01 5.5986e-01 5.2715e-02
10712.30 1.6977e-03 4.8578e-01 4.7265e-01 3.9877e-02
11366.65 2.3508e-03 5.3405e-01 4.3056e-01 3.3037e-02
12061.10 3.6790e-03 5.9092e-01 3.7498e-01 3.0426e-02
12793.43 5.6809e-03 6.2480e-01 3.4442e-01 2.5097e-02
13528.61 6.0712e-03 6.3477e-01 3.3534e-01 2.3813e-02
14194.74 5.5133e-03 6.6632e-01 3.0499e-01 2.3173e-02
14757.77 6.1739e-03 6.4441e-01 3.2540e-01 2.4019e-02
15240.48 5.3007e-03 6.8492e-01 2.9257e-01 1.7211e-02
15646.99 6.9800e-03 7.9902e-01 1.8664e-01 7.3605e-03
15960.30 1.4923e-02 8.2937e-01 1.5204e-01 3.6672e-03
16187.41 1.5021e-02 8.5603e-01 1.2637e-01 2.5815e-03
16354.17 1.4652e-02 8.7386e-01 1.0924e-01 2.2430e-03
16484.18 1.9858e-02 8.4370e-01 1.3349e-01 2.9480e-03
16593.12 1.1996e-02 8.2810e-01 1.5567e-01 4.2408e-03
16691.99 1.3101e-02 8.3828e-01 1.4471e-01 3.9118e-03
16788.59 1.2928e-02 7.8921e-01 1.9099e-01 6.8730e-03
16888.37 3.1675e-03 8.2015e-01 1.7087e-01 5.8091e-03
16998.79 5.2664e-03 7.6667e-01 2.2097e-01 7.0885e-03
17146.37 2.8373e-03 7.7328e-01 2.1689e-01 6.9921e-03
17415.23 2.5843e-03 7.6024e-01 2.2879e-01 8.3874e-03
17888.12 1.9846e-03 6.8951e-01 2.9258e-01 1.5925e-02
18532.37 1.0210e-03 6.2517e-01 3.5396e-01 1.9847e-02
19260.76 8.1395e-04 6.3998e-01 3.3697e-01 2.2242e-02
20034.10 7.4269e-04 5.6404e-01 4.0267e-01 3.2552e-02
20838.00 3.9470e-04 5.3707e-01 4.2161e-01 4.0933e-02
21647.97 2.9804e-04 4.0139e-01 5.3313e-01 6.5179e-02
22447.94 3.6700e-04 4.5710e-01 4.6674e-01 7.5790e-02
23245.88 5.4130e-04 3.4445e-01 5.4192e-01 1.1308e-01
24052.47 2.7327e-04 2.3807e-01 6.2561e-01 1.3605e-01
24867.72 3.4903e-04 2.3378e-01 6.1461e-01 1.5126e-01
25698.86 4.5992e-04 1.3752e-01 6.6765e-01 1.9437e-01
26587.16 1.6072e-05 1.5761e-02 7.5433e-01 2.2990e-01
27637.54 1.4032e-04 1.8187e-01 5.6344e-01 2.5454e-01
28986.97 1.0569e-04 7.1551e-02 4.3460e-01 4.9374e-01
#TIME: 309.99
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 3.0482e-02 8.5822e-01 1.0924e-01 2.0535e-03
1919.29 6.1069e-02 8.3919e-01 9.8074e-02 1.6713e-03
2581.60 1.3138e-02 8.4135e-01 1.4208e-01 3.4376e-03
3084.17 5.8170e-03 7.6096e-01 2.2604e-01 7.1857e-03
3472.46 3.4450e-03 6.4946e-01 3.3365e-01 1.3445e-02
3909.64 1.8286e-03 5.2930e-01 4.4598e-01 2.2885e-02
4148.46 2.0204e-03 5.2493e-01 4.4939e-01 2.3655e-02
4670.75 2.2037e-03 5.6240e-01 4.1322e-01 2.2180e-02
4956.05 1.4056e-03 4.8887e-01 4.8215e-01 2.7574e-02
5258.79 6.1755e-04 3.6893e-01 5.9009e-01 4.0368e-02
5580.02 2.4560e-04 2.7440e-01 6.7518e-01 5.0179e-02
5920.87 1.1779e-04 2.1421e-01 7.2645e-01 5.9219e-02
6282.54 6.1643e-05 1.8651e-01 7.4698e-01 6.6448e-02
6666.30 5.0011e-05 1.6614e-01 7.6289e-01 7.0922e-02
7073.50 4.8438e-05 1.6181e-01 7.6406e-01 7.4078e-02
7505.58 4.6239e-05 1.6580e-01 7.5725e-01 7.6908e-02
7964.05 5.0838e-05 1.5760e-01 7.6155e-01 8.0803e-02
8450.53 1.0655e-04 1.9934e-01 7.2483e-01 7.5722e-02
8966.72 2.3488e-04 2.5780e-01 6.7295e-01 6.9014e-02
9514.44 4.3836e-04 3.0321e-01 6.3428e-01 6.2070e-02
10095.62 9.4021e-04 4.0207e-01 5.4694e-01 5.0044e-02
10712.30 1.9090e-03 5.0164e-01 4.5779e-01 3.8654e-02
11366.65 3.1091e-03 5.7341e-01 3.9177e-01 3.1717e-02
12061.10 3.5440e-03 6.1924e-01 3.4991e-01 2.7315e-02
12793.43 6.4471e-03 6.5623e-01 3.1581e-01 2.1515e-02
13528.61 6.0727e-03 6.6451e-01 3.0870e-01 2.0721e-02
14194.74 6.8408e-03 6.6626e-01 3.0598e-01 2.0921e-02
14757.77 1.0101e-02 6.5498e-01 3.1233e-01 2.2597e-02
15240.48 4.1483e-03 3.5485e-01 1.2971e-01 5.1130e-01
15646.99 1.3550e-02 7.6722e-01 2.1085e-01 8.3846e-03
15960.30 1.1866e-02 8.4601e-01 1.3882e-01 3.3071e-03
16187.41 9.8817e-03 8.7504e-01 1.1298e-01 2.1007e-03
16354.17 1.4284e-02 8.6554e-01 1.1785e-01 2.3207e-03
16484.18 1.3206e-02 8.6661e-01 1.1783e-01 2.3564e-03
16593.12 9.1025e-03 8.4325e-01 1.4445e-01 3.2024e-03
16691.99 1.0493e-02 8.3056e-01 1.5467e-01 4.2736e-03
16788.59 4.9065e-03 8.2634e-01 1.6402e-01 4.7335e-03
16888.37 7.1878e-03 8.1731e-01 1.7000e-01 5.5045e-03
16998.79 4.7064e-03 7.9974e-01 1.8930e-01 6.2521e-03
17146.37 3.0181e-03 7.8191e-01 2.0787e-01 7.2091e-03
17415.23 3.7753e-03 7.4429e-01 2.4191e-01 1.0027e-02
17888.12 1.6278e-03 7.0281e-01 2.8034e-01 1.5218e-02
18532.37 8.9698e-04 6.6660e-01 3.1249e-01 2.0014e-02
19260.76 1.1277e-03 6.5158e-01 3.2579e-01 2.1497e-02
20034.10 4.9731e-04 5.5940e-01 4.0980e-01 3.0308e-02
20838.00 6.3966e-04 4.8479e-01 4.7007e-01 4.4498e-02
21647.97 3.9625e-04 4.6086e-01 4.8275e-01 5.5992e-02
22447.94 3.4680e-04 4.2188e-01 5.0591e-01 7.1864e-02
23245.88 4.3845e-04 3.8186e-01 5.2116e-01 9.6533e-02
24052.47 4.1960e-04 3.3343e-01 5.4110e-01 1.2505e-01
24867.72 3.3304e-04 2.5787e-01 5.9050e-01 1.5129e-01
25698.86 3.8029e-04 2.7113e-01 5.5566e-01 1.7283e-01
26587.16 1.4297e-04 8.7524e-02 6.8763e-01 2.2470e-01
27637.54 1.5925e-04 1.9737e-01 5.6542e-01 2.3705e-01
28986.97 3.0261e-04 1.5466e-01 5.5874e-01 2.8630e-01
#TIME: 314.44
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 4.1824e-02 8.5653e-01 9.9901e-02 1.7400e-03
1919.29 5.1096e-02 8.5372e-01 9.3603e-02 1.5840e-03
2581.60 7.9782e-03 8.1294e-01 1.7432e-01 4.7672e-03
3084.17 6.0189e-03 7.6182e-01 2.2497e-01 7.1864e-03
3472.46 3.7390e-03 6.5244e-01 3.3062e-01 1.3200e-02
3909.64 2.1669e-03 5.3651e-01 4.3746e-01 2.3872e-02
4148.46 2.1097e-03 5.3182e-01 4.4300e-01 2.3063e-02
4670.75 2.3737e-03 5.6985e-01 4.0660e-01 2.1183e-02
4956.05 1.5654e-03 4.8787e-01 4.8170e-01 2.8868e-02
5258.79 7.0387e-04 3.7717e-01 5.8263e-01 3.9493e-02
5580.02 2.6438e-04 2.8229e-01 6.6815e-01 4.9296e-02
5920.87 1.1327e-04 2.1651e-01 7.2350e-01 5.9877e-02
6282.54 6.0915e-05 1.7833e-01 7.5423e-01 6.7381e-02
6666.30 5.2406e-05 1.6935e-01 7.6254e-01 6.8062e-02
7073.50 5.0763e-05 1.6340e-01 7.6440e-01 7.2156e-02
7505.58 4.8856e-05 1.6031e-01 7.5939e-01 8.0255e-02
7964.05 5.8527e-05 1.7113e-01 7.5002e-01 7.8789e-02
8450.53 1.0790e-04 1.9765e-01 7.2726e-01 7.4979e-02
8966.72 2.2296e-04 2.4734e-01 6.8366e-01 6.8774e-02
9514.44 4.8477e-04 3.1755e-01 6.2019e-01 6.1782e-02
10095.62 9.8807e-04 3.9149e-01 5.5770e-01 4.9830e-02
10712.30 1.7317e-03 4.8244e-01 4.7590e-01 3.9927e-02
11366.65 2.8100e-03 5.6234e-01 4.0457e-01 3.0282e-02
12061.10 3.8536e-03 6.0685e-01 3.6291e-01 2.6385e-02
12793.43 5.3733e-03 6.5950e-01 3.1324e-01 2.1890e-02
13528.61 5.5855e-03 6.4556e-01 3.2676e-01 2.2097e-02
14194.74 6.6352e-03 6.4383e-01 3.2700e-01 2.2537e-02
14757.77 6.8140e-03 6.4216e-01 3.2725e-01 2.3778e-02
15240.48 3.6296e-03 3.9904e-01 5.5169e-01 4.5640e-02
15646.99 9.1668e-03 7.6724e-01 2.1437e-01 9.2240e-03
15960.30 1.4062e-02 8.4083e-01 1.4158e-01 3.5250e-03
16187.41 6.9577e-03 8.7860e-01 1.1222e-01 2.2232e-03
16354.17 2.2708e-02 8.5783e-01 1.1717e-01 2.2941e-03
16484.18 1.2237e-02 8.4920e-01 1.3575e-01 2.8131e-03
16593.12 1.4811e-02 8.3694e-01 1.4475e-01 3.4993e-03
16691.99 8.4275e-03 8.3120e-01 1.5605e-01 4.3240e-03
16788.59 9.5423e-03 8.2746e-01 1.5835e-01 4.6521e-03
16888.37 7.8040e-03 8.2410e-01 1.6286e-01 5.2318e-03
16998.79 4.1997e-03 7.8138e-01 2.0781e-01 6.6127e-03
17146.37 5.0486e-03 7.7910e-01 2.0851e-01 7.3348e-03
17415.23 2.2163e-03 7.7462e-01 2.1434e-01 8.8280e-03
17888.12 2.1181e-03 7.0850e-01 2.7593e-01 1.3459e-02
18532.37 1.3433e-03 6.4210e-01 3.3615e-01 2.0404e-02
19260.76 9.1820e-04 6.2807e-01 3.4947e-01 2.1543e-02
20034.10 5.1944e-04 5.8263e-01 3.8558e-01 3.1268e-02
20838.00 5.9686e-04 5.1602e-01 4.3889e-01 4.4487e-02
21647.97 4.1955e-04 4.9335e-01 4.5476e-01 5.1470e-02
22447.94 3.9619e-04 4.5828e-01 4.5991e-01 8.1411e-02
23245.88 4.5385e-04 4.0982e-01 4.9562e-01 9.4109e-02
24052.47 3.2888e-04 2.1720e-01 6.4897e-01 1.3350e-01
24867.72 3.1262e-04 3.0646e-01 5.4765e-01 1.4557e-01
