#NTIMES: 49
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
17146.37 1.7971e-05 2.4538e-01 7.2341e-01 3.1188e-02
17415.23 9.1556e-06 1.5995e-01 7.9867e-01 4.1374e-02
17888.12 9.1180e-06 1.4369e-01 8.0923e-01 4.7079e-02
18532.37 5.1667e-06 1.1709e-01 8.2145e-01 6.1459e-02
19260.76 3.6182e-06 9.0629e-02 8.3660e-01 7.2763e-02
20034.10 2.2848e-06 6.8786e-02 8.3961e-01 9.1600e-02
20838.00 2.1018e-06 7.2958e-02 8.2101e-01 1.0603e-01
21647.97 1.3552e-06 5.0664e-02 8.2735e-01 1.2198e-01
22447.94 1.5305e-06 6.4616e-02 7.8785e-01 1.4754e-01
23245.88 1.2655e-06 5.3796e-02 7.6292e-01 1.8328e-01
24052.47 3.2062e-06 1.7804e-01 6.4453e-01 1.7743e-01
24867.72 2.3530e-06 1.6926e-01 5.9624e-01 2.3450e-01
25698.86 2.3414e-06 1.8276e-01 5.8492e-01 2.3233e-01
26587.16 1.1487e-06 1.1513e-01 6.0675e-01 2.7812e-01
27637.54 5.4791e-07 4.9453e-02 6.0691e-01 3.4363e-01
28986.97 9.3107e-07 9.8701e-02 5.2984e-01 3.7146e-01
#TIME: 239.76
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 5.3424e-04 8.3604e-01 1.5961e-01 3.8224e-03
1919.29 1.0900e-03 8.3942e-01 1.5592e-01 3.5692e-03
2581.60 3.3683e-04 8.0121e-01 1.9301e-01 5.4467e-03
3084.17 2.4676e-04 7.3015e-01 2.5970e-01 9.9018e-03
3472.46 1.5394e-04 5.9957e-01 3.8133e-01 1.8945e-02
3909.64 7.9136e-05 4.6374e-01 5.0226e-01 3.3913e-02
4148.46 8.0183e-05 4.6353e-01 5.0255e-01 3.3842e-02
4670.75 7.4722e-05 4.7318e-01 4.9433e-01 3.2411e-02
4956.05 4.7519e-05 3.8762e-01 5.6886e-01 4.3471e-02
5258.79 1.6839e-05 2.1229e-01 7.1665e-01 7.1048e-02
5580.02 3.5987e-06 7.8808e-02 8.2010e-01 1.0109e-01
5920.87 1.1790e-06 3.8661e-02 8.3838e-01 1.2296e-01
6282.54 6.1406e-07 2.5687e-02 8.3199e-01 1.4232e-01
6666.30 5.3487e-07 2.3970e-02 8.3172e-01 1.4431e-01
7073.50 5.1760e-07 2.3907e-02 8.2851e-01 1.4759e-01
7505.58 4.5907e-07 2.3192e-02 8.1979e-01 1.5701e-01
7964.05 7.0014e-07 3.1061e-02 8.1318e-01 1.5576e-01
8450.53 1.7301e-06 5.7406e-02 8.0985e-01 1.3274e-01
8966.72 4.7295e-06 1.1708e-01 7.7288e-01 1.1003e-01
9514.44 1.3258e-05 2.1806e-01 6.9436e-01 8.7566e-02
10095.62 3.0271e-05 3.3148e-01 6.0386e-01 6.4629e-02
10712.30 5.3406e-05 4.2043e-01 5.2804e-01 5.1472e-02
11366.65 7.1888e-05 4.7551e-01 4.8212e-01 4.2297e-02
12061.10 7.4299e-05 5.0496e-01 4.5540e-01 3.9562e-02
12793.43 7.0604e-05 5.0866e-01 4.5301e-01 3.8258e-02
13528.61 6.1294e-05 5.1213e-01 4.4864e-01 3.9170e-02
14194.74 5.2959e-05 5.0732e-01 4.5352e-01 3.9115e-02
14757.77 3.9897e-05 4.8831e-01 4.6961e-01 4.2046e-02
15240.48 4.6331e-05 5.1317e-01 4.5224e-01 3.4550e-02
15646.99 4.6934e-05 4.7011e-01 5.0348e-01 2.6363e-02
15960.30 8.3821e-05 5.3000e-01 4.5548e-01 1.4436e-02
16187.41 9.4604e-05 5.6451e-01 4.2357e-01 1.1820e-02
16354.17 7.1538e-05 5.2836e-01 4.5920e-01 1.2374e-02
16484.18 7.5608e-05 5.8034e-01 4.0793e-01 1.1651e-02
16593.12 6.7269e-05 4.0848e-01 5.7351e-01 1.7942e-02
16691.99 3.4592e-05 4.6452e-01 5.1755e-01 1.7891e-02
16788.59 1.5482e-05 2.5614e-01 7.1700e-01 2.6852e-02
16888.37 2.9376e-05 2.7990e-01 6.9441e-01 2.5665e-02
16998.79 2.0278e-05 2.0607e-01 7.6324e-01 3.0671e-02
17146.37 1.4480e-05 2.0271e-01 7.6531e-01 3.1959e-02
17415.23 1.6401e-05 2.4488e-01 7.1789e-01 3.7217e-02
17888.12 7.4091e-06 1.2827e-01 8.2023e-01 5.1491e-02
18532.37 3.1720e-06 6.7058e-02 8.7022e-01 6.2722e-02
19260.76 3.4306e-06 8.7064e-02 8.4008e-01 7.2855e-02
20034.10 2.6187e-06 7.3467e-02 8.4410e-01 8.2430e-02
20838.00 1.3082e-06 4.2963e-02 8.4749e-01 1.0955e-01
21647.97 2.5227e-06 8.3977e-02 8.0082e-01 1.1520e-01
22447.94 1.9142e-06 7.0305e-02 7.9186e-01 1.3783e-01
23245.88 8.7119e-07 3.9333e-02 7.8549e-01 1.7518e-01
24052.47 2.1015e-06 1.2810e-01 6.5132e-01 2.2058e-01
24867.72 6.5347e-07 4.1056e-02 6.9768e-01 2.6126e-01
25698.86 8.0398e-07 5.8095e-02 6.4233e-01 2.9958e-01
26587.16 4.8751e-07 3.3053e-02 4.7842e-01 4.8852e-01
27637.54 4.5166e-07 3.7052e-02 4.9728e-01 4.6567e-01
28986.97 8.0392e-07 9.0825e-02 5.1342e-01 3.9575e-01
#TIME: 243.21
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 3.6861e-04 8.1790e-01 1.7710e-01 4.6320e-03
1919.29 1.1334e-03 8.4174e-01 1.5361e-01 3.5180e-03
2581.60 3.4623e-04 7.9962e-01 1.9437e-01 5.6597e-03
3084.17 2.5168e-04 7.2951e-01 2.6026e-01 9.9750e-03
3472.46 1.5978e-04 6.1790e-01 3.6396e-01 1.7981e-02
3909.64 8.8138e-05 4.6458e-01 5.0151e-01 3.3827e-02
4148.46 9.1799e-05 4.6829e-01 4.9747e-01 3.4150e-02
4670.75 8.4354e-05 4.8428e-01 4.8317e-01 3.2469e-02
4956.05 4.6388e-05 4.0813e-01 5.4875e-01 4.3073e-02
5258.79 1.7253e-05 2.1322e-01 7.1602e-01 7.0743e-02
5580.02 3.7298e-06 7.8668e-02 8.2197e-01 9.9354e-02
5920.87 1.0836e-06 3.4220e-02 8.4033e-01 1.2545e-01
6282.54 6.6068e-07 2.5888e-02 8.3090e-01 1.4321e-01
6666.30 4.9812e-07 2.1721e-02 8.2994e-01 1.4834e-01
7073.50 5.4031e-07 2.4734e-02 8.1996e-01 1.5530e-01
7505.58 5.2327e-07 2.5301e-02 8.1801e-01 1.5668e-01
7964.05 6.7808e-07 3.0842e-02 8.1559e-01 1.5357e-01
8450.53 1.7403e-06 5.8023e-02 8.0335e-01 1.3863e-01
8966.72 5.0184e-06 1.2246e-01 7.6775e-01 1.0979e-01
9514.44 1.4241e-05 2.3637e-01 6.7757e-01 8.6046e-02
10095.62 3.2593e-05 3.4673e-01 5.8913e-01 6.4100e-02
10712.30 4.8114e-05 4.1548e-01 5.3378e-01 5.0686e-02
11366.65 6.4399e-05 4.7123e-01 4.8605e-01 4.2657e-02
12061.10 7.6926e-05 5.1155e-01 4.4985e-01 3.8520e-02
12793.43 7.3185e-05 5.0706e-01 4.5472e-01 3.8150e-02
13528.61 7.0213e-05 5.1937e-01 4.4265e-01 3.7918e-02
14194.74 5.0145e-05 4.8428e-01 4.7452e-01 4.1146e-02
14757.77 3.8246e-05 4.4916e-01 5.0479e-01 4.6015e-02
15240.48 5.1319e-05 5.3761e-01 4.2948e-01 3.2860e-02
15646.99 5.1262e-05 5.1379e-01 4.6199e-01 2.4176e-02
15960.30 9.9884e-05 5.4076e-01 4.4399e-01 1.5151e-02
16187.41 1.1809e-04 6.1258e-01 3.7680e-01 1.0502e-02
16354.17 8.2547e-05 4.8517e-01 5.0174e-01 1.3013e-02
16484.18 1.1333e-04 5.2495e-01 4.6286e-01 1.2083e-02
16593.12 5.3974e-05 5.0068e-01 4.8329e-01 1.5971e-02
16691.99 3.2031e-05 3.0546e-01 6.7056e-01 2.3946e-02
16788.59 2.1025e-05 2.1421e-01 7.5841e-01 2.7355e-02
16888.37 1.5584e-05 1.6056e-01 8.0929e-01 3.0134e-02
16998.79 1.2984e-05 1.3359e-01 8.3221e-01 3.4183e-02
17146.37 1.5793e-05 1.8042e-01 7.8516e-01 3.4396e-02
17415.23 2.2347e-05 3.1651e-01 6.4891e-01 3.4555e-02
17888.12 8.2700e-06 1.4352e-01 8.0606e-01 5.0413e-02
18532.37 7.7329e-06 1.4961e-01 7.9946e-01 5.0920e-02
19260.76 3.1459e-06 7.1246e-02 8.5654e-01 7.2214e-02
20034.10 3.8473e-06 8.8161e-02 8.3295e-01 7.8881e-02
20838.00 1.6743e-06 4.3453e-02 8.5495e-01 1.0160e-01
21647.97 4.5626e-06 1.5160e-01 7.3766e-01 1.1074e-01
22447.94 1.8039e-06 7.0985e-02 7.8181e-01 1.4720e-01
23245.88 4.2235e-06 1.5579e-01 6.7448e-01 1.6973e-01
24052.47 4.5528e-07 2.0673e-02 7.5720e-01 2.2213e-01
24867.72 1.3400e-06 6.6260e-02 6.9459e-01 2.3915e-01
25698.86 7.3806e-07 4.9564e-02 6.9338e-01 2.5706e-01
26587.16 2.7424e-07 1.8205e-02 6.9097e-01 2.9082e-01
27637.54 3.8779e-07 3.7286e-02 5.7634e-01 3.8637e-01
28986.97 8.9487e-07 1.0436e-01 5.5659e-01 3.3904e-01
#TIME: 246.70
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 2.6511e-03 8.3124e-01 1.6217e-01 3.9339e-03
1919.29 8.9405e-04 8.4610e-01 1.4965e-01 3.3567e-03
2581.60 3.1125e-04 8.0146e-01 1.9265e-01 5.5786e-03
3084.17 2.2830e-04 7.2690e-01 2.6289e-01 9.9870e-03
3472.46 1.5368e-04 6.0634e-01 3.7485e-01 1.8657e-02
3909.64 9.0198e-05 4.5645e-01 5.0949e-01 3.3969e-02
4148.46 8.1755e-05 4.6397e-01 5.0153e-01 3.4414e-02
4670.75 9.3524e-05 4.9735e-01 4.7102e-01 3.1532e-02
4956.05 4.9359e-05 3.9773e-01 5.5914e-01 4.3082e-02
5258.79 1.7435e-05 2.1769e-01 7.1035e-01 7.1944e-02
5580.02 3.5798e-06 7.7808e-02 8.2177e-01 1.0042e-01
5920.87 1.2082e-06 3.7946e-02 8.3663e-01 1.2542e-01
6282.54 7.2491e-07 2.8782e-02 8.2869e-01 1.4253e-01
6666.30 5.4032e-07 2.3949e-02 8.3029e-01 1.4576e-01
7073.50 4.9417e-07 2.2944e-02 8.1993e-01 1.5713e-01
7505.58 4.8670e-07 2.4619e-02 8.1561e-01 1.5977e-01
7964.05 6.6705e-07 2.9750e-02 8.1813e-01 1.5212e-01
8450.53 1.7007e-06 5.5548e-02 8.0862e-01 1.3583e-01
8966.72 5.4921e-06 1.2674e-01 7.6106e-01 1.1220e-01
9514.44 1.2854e-05 2.1547e-01 6.9697e-01 8.7546e-02
10095.62 3.0793e-05 3.4082e-01 5.9384e-01 6.5310e-02
10712.30 4.7034e-05 4.2413e-01 5.2576e-01 5.0062e-02
11366.65 7.3927e-05 4.9446e-01 4.6476e-01 4.0698e-02
12061.10 9.3787e-05 5.0836e-01 4.5319e-01 3.8358e-02
12793.43 7.3004e-05 5.1659e-01 4.4491e-01 3.8428e-02
13528.61 7.8917e-05 5.3352e-01 4.2916e-01 3.7246e-02
14194.74 6.5532e-05 4.9672e-01 4.6216e-01 4.1053e-02
14757.77 5.7011e-05 4.7420e-01 4.8247e-01 4.3276e-02
15240.48 6.6382e-05 4.9980e-01 4.6503e-01 3.5100e-02
15646.99 6.8292e-05 4.7476e-01 5.0179e-01 2.3379e-02
15960.30 1.1773e-04 6.5154e-01 3.3700e-01 1.1342e-02
16187.41 1.2450e-04 5.8263e-01 4.0608e-01 1.1159e-02
16354.17 8.0276e-05 5.3637e-01 4.5167e-01 1.1881e-02
16484.18 6.4473e-05 4.1529e-01 5.6891e-01 1.5735e-02
16593.12 6.1609e-05 5.4265e-01 4.4382e-01 1.3468e-02
16691.99 5.5576e-05 3.8504e-01 5.9332e-01 2.1584e-02
16788.59 4.1592e-05 3.9647e-01 5.8173e-01 2.1762e-02
16888.37 3.8692e-05 3.9620e-01 5.8091e-01 2.2847e-02
16998.79 1.8452e-05 1.9394e-01 7.7344e-01 3.2604e-02
17146.37 9.1709e-06 1.1234e-01 8.4965e-01 3.8003e-02
17415.23 1.5188e-05 1.9418e-01 7.6746e-01 3.8342e-02
17888.12 1.0177e-05 1.4928e-01 8.0179e-01 4.8914e-02
18532.37 6.6610e-06 1.2851e-01 8.1432e-01 5.7162e-02
19260.76 2.7144e-06 6.3265e-02 8.6483e-01 7.1901e-02
20034.10 3.6429e-06 9.0367e-02 8.2505e-01 8.4583e-02
20838.00 2.0002e-06 4.9908e-02 8.4591e-01 1.0418e-01
21647.97 3.6442e-06 1.0384e-01 7.7874e-01 1.1741e-01
22447.94 7.0482e-06 2.4361e-01 6.4428e-01 1.1210e-01
23245.88 3.5806e-06 1.5225e-01 6.4749e-01 2.0026e-01
24052.47 3.7652e-06 1.8639e-01 6.3983e-01 1.7378e-01
24867.72 1.3226e-06 5.9796e-02 6.8494e-01 2.5526e-01
25698.86 1.1447e-06 6.1666e-02 6.8432e-01 2.5401e-01
26587.16 1.0362e-06 6.7922e-02 6.5671e-01 2.7537e-01
27637.54 3.4313e-07 3.0491e-02 6.5164e-01 3.1787e-01
28986.97 6.2381e-07 6.3032e-02 6.0429e-01 3.3268e-01
#TIME: 250.25
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 1.5104e-03 8.3087e-01 1.6367e-01 3.9423e-03
1919.29 7.9963e-04 8.5002e-01 1.4598e-01 3.1941e-03
2581.60 3.4574e-04 8.1003e-01 1.8450e-01 5.1308e-03
3084.17 2.3879e-04 7.2660e-01 2.6316e-01 1.0007e-02
3472.46 1.6544e-04 6.0606e-01 3.7533e-01 1.8449e-02
3909.64 7.6951e-05 4.4811e-01 5.1751e-01 3.4299e-02
4148.46 8.5397e-05 4.7719e-01 4.8976e-01 3.2970e-02
4670.75 8.7618e-05 4.9251e-01 4.7678e-01 3.0630e-02
4956.05 4.8915e-05 3.9041e-01 5.6682e-01 4.2726e-02
5258.79 1.8965e-05 2.0954e-01 7.1792e-01 7.2520e-02
5580.02 3.8608e-06 8.2697e-02 8.1839e-01 9.8914e-02
5920.87 1.4179e-06 4.1693e-02 8.3846e-01 1.1985e-01
6282.54 6.7667e-07 2.6487e-02 8.3015e-01 1.4337e-01
6666.30 6.2940e-07 2.6156e-02 8.2585e-01 1.4800e-01
7073.50 4.9747e-07 2.3517e-02 8.2474e-01 1.5175e-01
7505.58 5.4014e-07 2.5132e-02 8.1665e-01 1.5822e-01
7964.05 6.9363e-07 3.1104e-02 8.1186e-01 1.5704e-01
8450.53 1.6294e-06 5.5205e-02 8.0971e-01 1.3508e-01
8966.72 4.9545e-06 1.2279e-01 7.6797e-01 1.0923e-01
9514.44 1.2945e-05 2.1785e-01 6.9516e-01 8.6979e-02
10095.62 3.2868e-05 3.4438e-01 5.9178e-01 6.3808e-02
10712.30 4.9667e-05 4.2073e-01 5.2877e-01 5.0449e-02
11366.65 7.1312e-05 4.7548e-01 4.8149e-01 4.2964e-02
12061.10 7.5537e-05 5.2426e-01 4.3849e-01 3.7175e-02
12793.43 7.5079e-05 5.4480e-01 4.1956e-01 3.5562e-02
13528.61 7.8901e-05 5.2776e-01 4.3591e-01 3.6256e-02
14194.74 5.8596e-05 5.3064e-01 4.3255e-01 3.6744e-02
14757.77 6.2919e-05 5.1890e-01 4.4363e-01 3.7414e-02
15240.48 5.7744e-05 5.1219e-01 4.5381e-01 3.3939e-02
15646.99 5.5284e-05 4.4571e-01 5.2774e-01 2.6494e-02
15960.30 9.6592e-05 5.6907e-01 4.1752e-01 1.3308e-02
16187.41 1.1583e-04 5.5067e-01 4.3799e-01 1.1224e-02
16354.17 1.0974e-04 6.1207e-01 3.7791e-01 9.9105e-03
16484.18 5.9418e-05 3.4748e-01 6.3487e-01 1.7597e-02
16593.12 6.9824e-05 4.7077e-01 5.1399e-01 1.5172e-02
16691.99 3.9617e-05 4.3840e-01 5.4368e-01 1.7889e-02
16788.59 2.6287e-05 2.2401e-01 7.5153e-01 2.4441e-02
16888.37 3.2026e-05 2.9662e-01 6.7862e-01 2.4732e-02
16998.79 2.0856e-05 1.9712e-01 7.7100e-01 3.1858e-02
17146.37 1.6935e-05 1.2970e-01 8.3367e-01 3.6619e-02
17415.23 8.7506e-06 1.1971e-01 8.3828e-01 4.2004e-02
17888.12 9.5039e-06 1.7899e-01 7.7465e-01 4.6356e-02
18532.37 7.2481e-06 1.3747e-01 8.0699e-01 5.5539e-02
19260.76 2.8717e-06 6.2853e-02 8.6863e-01 6.8511e-02
20034.10 2.4600e-06 6.1254e-02 8.5567e-01 8.3070e-02
20838.00 3.3014e-06 9.0924e-02 8.0983e-01 9.9242e-02
21647.97 3.8059e-06 9.8125e-02 7.8882e-01 1.1305e-01
22447.94 5.1856e-06 1.6462e-01 7.0461e-01 1.3077e-01
23245.88 1.9715e-06 7.6616e-02 7.5277e-01 1.7062e-01
24052.47 1.4125e-06 7.5143e-02 7.2930e-01 1.9556e-01
24867.72 6.5380e-07 3.9257e-02 7.2658e-01 2.3416e-01
25698.86 2.1464e-06 1.3436e-01 6.3083e-01 2.3481e-01
26587.16 9.9277e-07 6.9386e-02 6.4518e-01 2.8543e-01
27637.54 7.8032e-07 6.3891e-02 6.0330e-01 3.3281e-01
28986.97 9.5693e-07 7.6147e-02 5.6078e-01 3.6307e-01
#TIME: 253.85
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 1.0349e-03 8.3544e-01 1.5973e-01 3.7900e-03
1919.29 7.0028e-04 8.4966e-01 1.4640e-01 3.2352e-03
2581.60 3.5222e-04 8.0390e-01 1.9028e-01 5.4648e-03
3084.17 2.4197e-04 7.3335e-01 2.5669e-01 9.7232e-03
3472.46 1.5672e-04 6.1045e-01 3.7116e-01 1.8235e-02
3909.64 8.5931e-05 4.7022e-01 4.9623e-01 3.3458e-02
4148.46 7.8852e-05 4.7638e-01 4.8978e-01 3.3768e-02
4670.75 9.3085e-05 4.9549e-01 4.7360e-01 3.0813e-02
4956.05 5.4969e-05 3.9679e-01 5.6004e-01 4.3111e-02
5258.79 1.9359e-05 2.1340e-01 7.1535e-01 7.1236e-02
5580.02 4.0302e-06 8.4596e-02 8.1437e-01 1.0103e-01
5920.87 1.4433e-06 4.2081e-02 8.3778e-01 1.2014e-01
6282.54 6.6025e-07 2.5355e-02 8.3334e-01 1.4131e-01
6666.30 6.0414e-07 2.5371e-02 8.2257e-01 1.5206e-01
7073.50 5.2966e-07 2.4075e-02 8.2603e-01 1.4989e-01
7505.58 5.2157e-07 2.4852e-02 8.2132e-01 1.5383e-01
7964.05 7.7154e-07 3.3925e-02 8.1332e-01 1.5276e-01
8450.53 1.6973e-06 5.7388e-02 8.0800e-01 1.3461e-01
8966.72 5.3332e-06 1.2669e-01 7.6138e-01 1.1192e-01
9514.44 1.3530e-05 2.2329e-01 6.8964e-01 8.7060e-02
10095.62 3.2750e-05 3.4930e-01 5.8623e-01 6.4436e-02
10712.30 5.2258e-05 4.1494e-01 5.3330e-01 5.1714e-02
11366.65 6.7805e-05 4.7922e-01 4.7844e-01 4.2275e-02
12061.10 7.6862e-05 5.2152e-01 4.4054e-01 3.7863e-02
12793.43 8.2618e-05 5.3760e-01 4.2719e-01 3.5118e-02
13528.61 7.8980e-05 5.4679e-01 4.1696e-01 3.6169e-02
14194.74 6.3537e-05 5.1409e-01 4.4625e-01 3.9593e-02
14757.77 5.6781e-05 4.8329e-01 4.7530e-01 4.1349e-02
15240.48 6.3094e-05 5.2428e-01 4.4274e-01 3.2921e-02
15646.99 6.9467e-05 5.1077e-01 4.6589e-01 2.3264e-02
15960.30 1.4427e-04 5.9607e-01 3.9089e-01 1.2902e-02
16187.41 1.1421e-04 5.4823e-01 4.3970e-01 1.1954e-02
16354.17 9.8125e-05 6.1388e-01 3.7631e-01 9.7148e-03
16484.18 1.4074e-04 5.0455e-01 4.8251e-01 1.2807e-02
16593.12 4.9141e-05 3.8187e-01 6.0002e-01 1.8056e-02
16691.99 4.4841e-05 3.3165e-01 6.4614e-01 2.2160e-02
16788.59 4.4992e-05 4.9296e-01 4.8859e-01 1.8407e-02
16888.37 2.7691e-05 3.5006e-01 6.2612e-01 2.3792e-02
16998.79 1.9309e-05 1.7394e-01 7.9597e-01 3.0069e-02
17146.37 1.9773e-05 2.3745e-01 7.3129e-01 3.1235e-02
17415.23 1.9695e-05 2.4814e-01 7.1598e-01 3.5860e-02
17888.12 6.1908e-06 1.0597e-01 8.4457e-01 4.9447e-02
18532.37 8.4744e-06 1.5800e-01 7.8914e-01 5.2857e-02
19260.76 3.0330e-06 6.7821e-02 8.6093e-01 7.1246e-02
20034.10 3.9563e-06 8.7522e-02 8.3228e-01 8.0195e-02
20838.00 4.7653e-06 1.3267e-01 7.7291e-01 9.4414e-02
21647.97 1.4751e-06 4.4587e-02 8.3476e-01 1.2065e-01
22447.94 1.3023e-06 4.4033e-02 8.1720e-01 1.3877e-01
23245.88 2.7848e-06 1.0992e-01 7.2273e-01 1.6735e-01
24052.47 1.4199e-06 6.1528e-02 7.1551e-01 2.2296e-01
24867.72 3.8987e-07 1.7149e-02 6.8179e-01 3.0106e-01
25698.86 1.5606e-06 9.2538e-02 6.5390e-01 2.5356e-01
26587.16 1.4324e-06 9.1795e-02 6.5047e-01 2.5773e-01
27637.54 4.6441e-07 3.2414e-02 6.6900e-01 2.9858e-01
28986.97 9.8729e-07 9.0929e-02 5.2823e-01 3.8084e-01
#TIME: 257.49
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 1.1930e-03 8.4146e-01 1.5383e-01 3.5170e-03
1919.29 7.3975e-04 8.5249e-01 1.4367e-01 3.1080e-03
2581.60 3.2897e-04 8.1127e-01 1.8333e-01 5.0742e-03
3084.17 2.4616e-04 7.3592e-01 2.5422e-01 9.6184e-03
3472.46 1.6260e-04 6.1531e-01 3.6645e-01 1.8074e-02
3909.64 8.2525e-05 4.7016e-01 4.9693e-01 3.2832e-02
4148.46 8.9181e-05 4.8372e-01 4.8380e-01 3.2394e-02
4670.75 8.7836e-05 4.8218e-01 4.8599e-01 3.1747e-02
4956.05 5.4335e-05 4.0004e-01 5.5677e-01 4.3137e-02
5258.79 2.0433e-05 2.2147e-01 7.0972e-01 6.8791e-02
5580.02 4.2863e-06 8.4501e-02 8.1605e-01 9.9449e-02
5920.87 1.4818e-06 4.2014e-02 8.3628e-01 1.2171e-01
6282.54 6.8132e-07 2.7261e-02 8.3108e-01 1.4166e-01
6666.30 5.9674e-07 2.4966e-02 8.2290e-01 1.5213e-01
7073.50 5.1863e-07 2.2873e-02 8.2236e-01 1.5477e-01
7505.58 5.8948e-07 2.7925e-02 8.0776e-01 1.6431e-01
7964.05 7.7899e-07 3.4457e-02 8.1467e-01 1.5088e-01
8450.53 1.6629e-06 5.6136e-02 8.0572e-01 1.3814e-01
8966.72 5.4278e-06 1.2474e-01 7.6543e-01 1.0983e-01
9514.44 1.3527e-05 2.3226e-01 6.7924e-01 8.8488e-02
10095.62 3.3021e-05 3.4926e-01 5.8598e-01 6.4719e-02
10712.30 5.3764e-05 4.2262e-01 5.2663e-01 5.0693e-02
11366.65 6.7202e-05 4.8908e-01 4.6903e-01 4.1828e-02
12061.10 7.5875e-05 5.2881e-01 4.3377e-01 3.7345e-02
12793.43 7.9026e-05 5.3462e-01 4.2942e-01 3.5880e-02
13528.61 8.0188e-05 5.2489e-01 4.3836e-01 3.6662e-02
14194.74 6.7745e-05 5.1255e-01 4.4877e-01 3.8610e-02
14757.77 5.2915e-05 5.0563e-01 4.5549e-01 3.8823e-02
15240.48 5.3934e-05 5.4763e-01 4.2197e-01 3.0347e-02
15646.99 6.8282e-05 5.4842e-01 4.3066e-01 2.0860e-02
15960.30 1.3317e-04 5.6901e-01 4.1812e-01 1.2736e-02
16187.41 1.2771e-04 5.7461e-01 4.1436e-01 1.0896e-02
16354.17 1.0815e-04 4.8434e-01 5.0357e-01 1.1977e-02
16484.18 8.6218e-05 4.1426e-01 5.7023e-01 1.5424e-02
16593.12 5.7868e-05 4.8620e-01 4.9810e-01 1.5644e-02
16691.99 1.6280e-04 6.1545e-01 3.7148e-01 1.2915e-02
16788.59 4.8304e-05 3.4101e-01 6.3575e-01 2.3197e-02
16888.37 2.7854e-05 2.5929e-01 7.1372e-01 2.6965e-02
16998.79 2.3852e-05 1.9774e-01 7.7109e-01 3.1147e-02
17146.37 2.0449e-05 1.9245e-01 7.7306e-01 3.4460e-02
17415.23 1.9890e-05 2.0875e-01 7.5511e-01 3.6124e-02
17888.12 1.0471e-05 1.3664e-01 8.1590e-01 4.7455e-02
18532.37 8.7654e-06 1.4450e-01 7.9940e-01 5.6086e-02
19260.76 5.9090e-06 1.3065e-01 8.0571e-01 6.3635e-02
20034.10 1.9688e-06 4.9448e-02 8.6412e-01 8.6434e-02
20838.00 2.1925e-06 5.1314e-02 8.5068e-01 9.8005e-02
21647.97 2.7208e-06 7.3532e-02 8.0644e-01 1.2003e-01
22447.94 2.0259e-06 7.0173e-02 7.9022e-01 1.3961e-01
23245.88 9.2874e-07 3.7105e-02 7.9153e-01 1.7137e-01
24052.47 4.6243e-07 1.8576e-02 7.3957e-01 2.4185e-01
24867.72 2.2132e-06 1.1469e-01 6.4897e-01 2.3634e-01
25698.86 2.0343e-06 1.2185e-01 5.5641e-01 3.2174e-01
26587.16 6.1446e-07 4.3085e-02 6.8158e-01 2.7533e-01
27637.54 9.6242e-07 7.7310e-02 6.3527e-01 2.8742e-01
28986.97 1.3926e-06 9.7358e-02 5.5562e-01 3.4702e-01
#TIME: 261.20
#NVEL 78
#vel_mid[km/s] s0 s1 s2 s3
1060.83 7.2752e-04 8.4122e-01 1.5452e-01 3.5378e-03
1919.29 4.8165e-04 8.3114e-01 1.6489e-01 3.4838e-03
2581.60 3.4491e-04 8.1076e-01 1.8367e-01 5.2219e-03
3084.17 2.3941e-04 7.3226e-01 2.5785e-01 9.6494e-03
3472.46 1.5011e-04 6.1187e-01 3.6971e-01 1.8273e-02
3909.64 9.5805e-05 4.6365e-01 5.0320e-01 3.3050e-02
4148.46 9.2701e-05 4.8406e-01 4.8305e-01 3.2801e-02
4670.75 8.5987e-05 4.9269e-01 4.7652e-01 3.0695e-02
4956.05 6.0034e-05 4.1864e-01 5.3946e-01 4.1845e-02
5258.79 1.9806e-05 2.1506e-01 7.1170e-01 7.3224e-02
5580.02 4.5163e-06 8.6418e-02 8.1441e-01 9.9162e-02
5920.87 1.4511e-06 4.0654e-02 8.3432e-01 1.2503e-01
6282.54 7.3799e-07 2.8293e-02 8.2706e-01 1.4464e-01
6666.30 6.0693e-07 2.5523e-02 8.2653e-01 1.4795e-01
7073.50 5.1241e-07 2.3626e-02 8.2265e-01 1.5372e-01
7505.58 5.5855e-07 2.5970e-02 8.1853e-01 1.5550e-01
7964.05 7.6048e-07 3.2708e-02 8.1254e-01 1.5475e-01
