#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
10095.62 6.56e-04 9.99e-01 6.40e-10 3.95e-37 1.79e-37 2.94e-36 1.79e-37 
10712.30 8.88e-04 9.99e-01 3.90e-11 6.91e-37 3.13e-37 5.15e-36 3.13e-37 
11366.65 9.38e-04 9.99e-01 3.40e-11 1.45e-36 6.57e-37 1.08e-35 6.57e-37 
12061.10 1.22e-03 9.99e-01 4.16e-10 3.55e-36 1.61e-36 2.65e-35 1.61e-36 
12793.43 9.84e-04 9.99e-01 2.75e-11 8.61e-36 3.90e-36 6.41e-35 3.90e-36 
13528.61 1.27e-03 9.99e-01 1.79e-09 1.95e-35 8.84e-36 1.45e-34 8.84e-36 
14194.74 1.22e-03 9.99e-01 7.23e-09 1.31e-33 1.94e-35 3.19e-34 1.94e-35 
14757.77 6.28e-04 9.99e-01 4.15e-11 9.32e-35 4.23e-35 6.94e-34 4.23e-35 
15240.48 4.76e-04 1.00e+00 5.53e-08 1.84e-34 8.35e-35 1.37e-33 8.35e-35 
15646.99 1.13e-03 9.99e-01 3.46e-11 3.44e-34 1.56e-34 2.56e-33 1.56e-34 
15960.30 9.88e-04 9.99e-01 2.58e-11 5.68e-34 2.57e-34 4.23e-33 2.57e-34 
16187.41 8.55e-04 9.99e-01 2.97e-11 1.11e-33 5.05e-34 8.30e-33 5.05e-34 
16354.17 8.20e-04 9.99e-01 1.30e-08 2.18e-33 9.90e-34 1.63e-32 9.90e-34 
16484.18 7.82e-04 9.99e-01 2.07e-11 3.98e-33 1.80e-33 2.96e-32 1.80e-33 
16593.12 7.46e-04 9.99e-01 3.90e-09 5.96e-33 2.70e-33 4.44e-32 2.70e-33 
16691.99 6.26e-04 9.99e-01 3.00e-10 7.54e-33 3.42e-33 5.61e-32 3.42e-33 
16788.59 4.07e-04 1.00e+00 4.52e-11 8.81e-33 3.99e-33 6.56e-32 3.99e-33 
16888.37 7.85e-05 1.00e+00 5.64e-08 9.99e-33 4.53e-33 7.44e-32 4.53e-33 
16998.79 4.64e-04 1.00e+00 3.69e-11 1.13e-32 5.13e-33 8.42e-32 5.13e-33 
17146.37 2.81e-05 1.00e+00 5.63e-10 1.26e-32 5.69e-33 9.35e-32 5.69e-33 
17415.23 6.47e-05 1.00e+00 2.84e-09 1.33e-32 6.03e-33 9.90e-32 6.03e-33 
17888.12 8.99e-05 1.00e+00 3.38e-10 1.34e-32 6.06e-33 9.95e-32 6.06e-33 
18532.37 1.38e-05 1.00e+00 7.37e-08 1.29e-32 5.86e-33 9.61e-32 5.86e-33 
19260.76 1.90e-05 1.00e+00 7.04e-09 1.41e-32 6.41e-33 1.05e-31 6.41e-33 
20034.10 7.94e-06 1.00e+00 1.53e-08 1.84e-32 8.33e-33 1.37e-31 8.33e-33 
20838.00 4.89e-06 1.00e+00 2.91e-08 2.68e-32 1.21e-32 1.99e-31 1.21e-32 
21647.97 2.21e-06 1.00e+00 1.35e-07 4.01e-32 1.82e-32 2.98e-31 1.82e-32 
22447.94 3.04e-06 1.00e+00 5.10e-08 6.31e-32 2.86e-32 4.70e-31 2.86e-32 
23245.88 5.46e-06 1.00e+00 4.40e-08 9.47e-32 4.29e-32 7.05e-31 4.29e-32 
24052.47 7.43e-06 1.00e+00 7.12e-08 1.27e-31 5.78e-32 9.48e-31 5.78e-32 
24867.72 4.56e-06 7.27e-01 2.73e-01 7.95e-27 7.22e-32 1.19e-30 7.22e-32 
25698.86 7.79e-06 8.01e-01 1.99e-01 4.16e-27 9.21e-32 1.51e-30 9.21e-32 
26587.16 4.95e-06 1.00e+00 3.05e-08 2.91e-31 1.32e-31 2.17e-30 1.32e-31 
27637.54 1.01e-06 9.99e-01 9.11e-04 5.21e-31 2.36e-31 3.88e-30 2.36e-31 
28986.97 2.37e-06 9.99e-01 1.10e-03 1.70e-29 6.18e-31 1.01e-29 6.18e-31 
#TIME: 53.46 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 1.31e-05 1.00e+00 3.32e-05 3.50e-37 1.49e-37 2.74e-36 1.49e-37 
999.11 1.21e-05 1.00e+00 3.04e-05 3.50e-37 1.49e-37 2.74e-36 1.49e-37 
1267.34 1.04e-05 1.00e+00 1.07e-04 3.47e-37 1.48e-37 2.71e-36 1.48e-37 
1514.05 1.02e-05 1.00e+00 3.36e-04 2.18e-25 9.81e-38 1.80e-36 9.81e-38 
1808.80 9.13e-06 1.00e+00 5.03e-05 1.47e-37 6.28e-38 1.15e-36 6.28e-38 
1919.29 9.12e-06 9.99e-01 5.10e-04 2.06e-24 5.23e-38 9.60e-37 5.23e-38 
2160.92 7.81e-06 1.00e+00 6.43e-05 8.11e-38 3.46e-38 6.35e-37 3.46e-38 
2292.92 6.52e-06 9.96e-01 4.17e-03 1.29e-22 4.13e-38 5.18e-37 2.82e-38 
2432.98 6.13e-06 1.00e+00 8.76e-05 5.33e-38 2.27e-38 4.17e-37 2.27e-38 
2581.60 5.64e-06 1.00e+00 2.69e-04 4.28e-38 1.82e-38 3.34e-37 1.82e-38 
2739.29 5.29e-06 1.00e+00 2.46e-04 3.52e-38 1.50e-38 2.75e-37 1.50e-38 
2906.62 5.04e-06 1.00e+00 7.98e-05 3.06e-38 1.31e-38 2.39e-37 1.31e-38 
3084.17 4.87e-06 1.00e+00 7.41e-05 2.89e-38 1.23e-38 2.25e-37 1.23e-38 
3272.56 4.36e-06 1.00e+00 2.86e-04 2.96e-38 1.27e-38 2.30e-37 1.27e-38 
3472.46 4.63e-06 1.00e+00 8.46e-05 3.25e-38 1.39e-38 2.53e-37 1.39e-38 
3684.57 3.99e-06 1.00e+00 1.59e-04 1.41e-26 1.70e-38 3.07e-37 1.70e-38 
3909.64 4.19e-06 1.00e+00 1.78e-04 2.50e-27 2.35e-38 4.22e-37 2.35e-38 
4148.46 4.50e-06 9.99e-01 5.46e-04 2.51e-26 3.14e-38 5.59e-37 3.14e-38 
4401.86 5.45e-06 1.00e+00 2.35e-04 2.57e-27 3.50e-38 6.21e-37 3.50e-38 
4670.75 6.61e-06 1.00e+00 3.38e-05 4.58e-29 3.46e-38 6.11e-37 3.46e-38 
4956.05 6.52e-06 1.00e+00 2.73e-05 8.66e-30 3.37e-38 5.92e-37 3.37e-38 
5258.79 5.94e-06 1.00e+00 1.66e-05 8.37e-31 3.28e-38 5.72e-37 3.28e-38 
5580.02 6.94e-06 1.00e+00 2.51e-04 1.29e-29 3.18e-38 5.50e-37 3.18e-38 
5920.87 8.05e-06 1.00e+00 3.41e-06 7.32e-38 3.24e-38 5.56e-37 3.24e-38 
6282.54 1.08e-05 1.00e+00 4.58e-06 7.77e-38 3.45e-38 5.88e-37 3.45e-38 
6666.30 1.25e-05 1.00e+00 2.27e-07 8.26e-38 3.69e-38 6.22e-37 3.69e-38 
7073.50 1.70e-05 1.00e+00 1.57e-06 2.52e-35 4.06e-38 6.76e-37 4.06e-38 
7505.58 3.04e-05 1.00e+00 1.63e-08 1.06e-37 4.79e-38 7.88e-37 4.79e-38 
7964.05 4.85e-05 1.00e+00 7.48e-09 1.27e-37 5.77e-38 9.48e-37 5.77e-38 
8450.53 8.42e-05 1.00e+00 2.39e-09 1.53e-37 6.95e-38 1.14e-36 6.95e-38 
8966.72 1.60e-04 1.00e+00 6.16e-10 1.97e-37 8.95e-38 1.47e-36 8.95e-38 
9514.44 3.63e-04 1.00e+00 2.97e-09 2.78e-37 1.26e-37 2.07e-36 1.26e-37 
10095.62 5.67e-04 9.99e-01 8.40e-11 4.24e-37 1.92e-37 3.15e-36 1.92e-37 
10712.30 8.81e-04 9.99e-01 1.06e-09 7.41e-37 3.36e-37 5.52e-36 3.36e-37 
11366.65 1.00e-03 9.99e-01 2.68e-10 1.55e-36 7.04e-37 1.16e-35 7.04e-37 
12061.10 1.12e-03 9.99e-01 2.81e-11 3.81e-36 1.73e-36 2.84e-35 1.73e-36 
12793.43 1.24e-03 9.99e-01 1.20e-10 9.23e-36 4.18e-36 6.87e-35 4.18e-36 
13528.61 1.20e-03 9.99e-01 1.95e-11 2.09e-35 9.47e-36 1.55e-34 9.47e-36 
14194.74 9.41e-04 9.99e-01 1.87e-11 4.59e-35 2.08e-35 3.41e-34 2.08e-35 
14757.77 9.32e-04 9.99e-01 6.89e-10 9.99e-35 4.53e-35 7.43e-34 4.53e-35 
15240.48 7.16e-04 9.99e-01 2.72e-10 1.97e-34 8.94e-35 1.47e-33 8.94e-35 
15646.99 8.25e-04 9.99e-01 4.75e-08 2.43e-31 1.67e-34 2.74e-33 1.67e-34 
15960.30 9.36e-04 9.99e-01 5.01e-11 6.08e-34 2.76e-34 4.53e-33 2.76e-34 
16187.41 1.00e-03 9.99e-01 1.35e-11 1.19e-33 5.41e-34 8.89e-33 5.41e-34 
16354.17 7.87e-04 9.99e-01 4.86e-11 2.34e-33 1.06e-33 1.74e-32 1.06e-33 
16484.18 1.38e-03 9.99e-01 4.65e-06 2.53e-27 1.93e-33 3.17e-32 1.93e-33 
16593.12 6.53e-04 9.99e-01 3.46e-11 6.37e-33 2.89e-33 4.74e-32 2.89e-33 
16691.99 1.33e-04 1.00e+00 8.09e-09 8.06e-33 3.65e-33 6.00e-32 3.65e-33 
16788.59 4.39e-04 1.00e+00 2.64e-07 9.98e-29 4.26e-33 7.00e-32 4.26e-33 
16888.37 3.79e-04 1.00e+00 5.32e-11 1.07e-32 4.83e-33 7.94e-32 4.83e-33 
16998.79 2.80e-04 1.00e+00 9.02e-11 1.21e-32 5.47e-33 8.98e-32 5.47e-33 
17146.37 3.78e-04 1.00e+00 1.89e-11 1.34e-32 6.07e-33 9.96e-32 6.07e-33 
17415.23 7.17e-05 1.00e+00 1.55e-08 1.42e-32 6.42e-33 1.05e-31 6.42e-33 
17888.12 4.10e-05 1.00e+00 4.44e-09 1.42e-32 6.45e-33 1.06e-31 6.45e-33 
18532.37 1.09e-05 1.00e+00 8.90e-08 1.37e-32 6.23e-33 1.02e-31 6.23e-33 
19260.76 8.19e-06 1.00e+00 2.16e-09 1.50e-32 6.81e-33 1.12e-31 6.81e-33 
20034.10 1.23e-05 1.00e+00 5.29e-09 1.95e-32 8.86e-33 1.45e-31 8.86e-33 
20838.00 2.37e-05 1.00e+00 2.71e-04 5.59e-27 1.29e-32 2.12e-31 1.29e-32 
21647.97 3.78e-06 1.00e+00 3.88e-08 4.26e-32 1.93e-32 3.17e-31 1.93e-32 
22447.94 1.67e-06 1.00e+00 6.03e-07 6.71e-32 3.04e-32 4.99e-31 3.04e-32 
23245.88 9.53e-07 1.00e+00 1.07e-06 1.01e-31 4.57e-32 7.50e-31 4.57e-32 
24052.47 8.66e-06 1.00e+00 2.12e-09 1.35e-31 6.14e-32 1.01e-30 6.14e-32 
24867.72 4.20e-06 1.00e+00 8.14e-07 1.69e-31 7.68e-32 1.26e-30 7.68e-32 
25698.86 4.62e-05 1.00e+00 3.36e-10 2.16e-31 9.80e-32 1.61e-30 9.80e-32 
26587.16 1.06e-05 1.00e+00 2.00e-08 3.10e-31 1.40e-31 2.31e-30 1.40e-31 
27637.54 2.88e-07 2.88e-02 9.71e-01 1.52e-22 1.71e-21 4.13e-30 2.51e-31 
28986.97 2.41e-06 9.99e-01 8.74e-04 5.01e-27 6.57e-31 1.08e-29 6.57e-31 
#TIME: 54.56 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 1.54e-05 1.00e+00 1.49e-05 3.73e-37 1.59e-37 2.90e-36 1.59e-37 
999.11 1.48e-05 1.00e+00 1.85e-05 3.72e-37 1.59e-37 2.90e-36 1.59e-37 
1267.34 1.41e-05 1.00e+00 1.96e-05 3.69e-37 1.58e-37 2.88e-36 1.58e-37 
1514.05 1.18e-05 1.00e+00 1.14e-04 1.30e-26 1.05e-37 1.91e-36 1.05e-37 
1808.80 1.11e-05 1.00e+00 2.03e-04 1.18e-26 6.72e-38 1.22e-36 6.72e-38 
1919.29 1.04e-05 1.00e+00 2.34e-05 1.31e-37 5.60e-38 1.02e-36 5.60e-38 
2160.92 8.34e-06 1.00e+00 4.31e-05 8.65e-38 3.70e-38 6.74e-37 3.70e-38 
2292.92 7.86e-06 1.00e+00 7.58e-05 3.70e-27 3.02e-38 5.51e-37 3.02e-38 
2432.98 6.87e-06 1.00e+00 5.09e-05 5.69e-38 2.43e-38 4.44e-37 2.43e-38 
2581.60 5.91e-06 1.00e+00 5.49e-05 4.56e-38 1.95e-38 3.56e-37 1.95e-38 
2739.29 5.84e-06 1.00e+00 5.75e-05 2.01e-27 1.61e-38 2.93e-37 1.61e-38 
2906.62 5.16e-06 9.98e-01 1.80e-03 8.77e-25 1.40e-38 2.55e-37 1.40e-38 
3084.17 5.20e-06 1.00e+00 4.69e-05 3.08e-38 1.32e-38 2.40e-37 1.32e-38 
3272.56 4.62e-06 1.00e+00 4.78e-05 3.16e-38 1.36e-38 2.46e-37 1.36e-38 
3472.46 4.66e-06 9.99e-01 1.05e-03 2.98e-24 5.45e-28 2.69e-37 1.49e-38 
3684.57 4.79e-06 1.00e+00 5.38e-05 5.96e-28 1.82e-38 3.27e-37 1.82e-38 
3909.64 4.45e-06 1.00e+00 1.60e-04 2.93e-27 2.52e-38 4.49e-37 2.52e-38 
4148.46 4.68e-06 1.00e+00 3.29e-05 7.40e-29 3.36e-38 5.95e-37 3.36e-38 
4401.86 5.99e-06 1.00e+00 6.20e-05 1.84e-28 3.75e-38 6.61e-37 3.75e-38 
4670.75 7.29e-06 1.00e+00 2.17e-05 4.13e-30 3.71e-38 6.50e-37 3.71e-38 
4956.05 7.45e-06 1.00e+00 1.99e-05 7.01e-30 3.62e-38 6.29e-37 3.62e-38 
5258.79 7.32e-06 1.00e+00 2.38e-06 7.99e-38 3.52e-38 6.09e-37 3.52e-38 
5580.02 8.09e-06 9.99e-01 1.36e-03 1.73e-26 5.94e-38 5.85e-37 3.41e-38 
5920.87 8.63e-06 1.00e+00 7.27e-06 7.82e-38 3.47e-38 5.92e-37 3.47e-38 
6282.54 1.06e-05 1.00e+00 5.46e-06 5.26e-33 3.70e-38 6.25e-37 3.70e-38 
6666.30 1.52e-05 1.00e+00 3.95e-06 8.37e-34 3.96e-38 6.62e-37 3.96e-38 
7073.50 2.32e-05 1.00e+00 1.84e-07 3.71e-37 4.35e-38 7.20e-37 4.35e-38 
7505.58 3.72e-05 1.00e+00 2.14e-08 1.13e-37 5.13e-38 8.43e-37 5.13e-38 
7964.05 4.69e-05 1.00e+00 4.69e-08 3.86e-37 6.19e-38 1.02e-36 6.19e-38 
8450.53 7.99e-05 1.00e+00 8.57e-08 4.85e-36 7.45e-38 1.22e-36 7.45e-38 
8966.72 1.62e-04 1.00e+00 1.04e-09 2.12e-37 9.59e-38 1.58e-36 9.59e-38 
9514.44 2.78e-04 1.00e+00 4.76e-09 2.98e-37 1.35e-37 2.22e-36 1.35e-37 
10095.62 4.59e-04 1.00e+00 7.66e-10 4.54e-37 2.06e-37 3.38e-36 2.06e-37 
10712.30 7.57e-04 9.99e-01 4.75e-11 7.94e-37 3.60e-37 5.91e-36 3.60e-37 
11366.65 9.66e-04 9.99e-01 3.93e-11 1.67e-36 7.55e-37 1.24e-35 7.55e-37 
12061.10 1.18e-03 9.99e-01 1.47e-07 1.63e-34 1.85e-36 3.04e-35 1.85e-36 
12793.43 1.08e-03 9.99e-01 2.19e-11 9.89e-36 4.48e-36 7.36e-35 4.48e-36 
13528.61 1.12e-03 9.99e-01 2.00e-11 2.24e-35 1.01e-35 1.67e-34 1.01e-35 
14194.74 1.10e-03 9.99e-01 1.27e-11 4.92e-35 2.23e-35 3.66e-34 2.23e-35 
14757.77 5.78e-04 9.99e-01 6.20e-11 1.07e-34 4.85e-35 7.97e-34 4.85e-35 
15240.48 8.53e-04 9.99e-01 1.19e-11 2.11e-34 9.58e-35 1.57e-33 9.58e-35 
15646.99 1.16e-03 9.99e-01 6.41e-11 3.95e-34 1.79e-34 2.94e-33 1.79e-34 
15960.30 8.16e-04 9.99e-01 3.00e-11 6.52e-34 2.95e-34 4.85e-33 2.95e-34 
16187.41 9.66e-04 9.99e-01 1.18e-08 1.33e-31 5.80e-34 9.52e-33 5.80e-34 
16354.17 9.64e-04 9.99e-01 9.60e-12 2.50e-33 1.13e-33 1.86e-32 1.13e-33 
16484.18 7.29e-04 9.99e-01 3.00e-11 4.55e-33 2.06e-33 3.39e-32 2.06e-33 
16593.12 3.71e-04 1.00e+00 1.84e-11 6.81e-33 3.09e-33 5.07e-32 3.09e-33 
16691.99 5.64e-05 1.00e+00 5.22e-10 8.61e-33 3.90e-33 6.41e-32 3.90e-33 
16788.59 5.36e-04 9.99e-01 1.30e-11 1.00e-32 4.55e-33 7.48e-32 4.55e-33 
16888.37 1.87e-04 1.00e+00 7.10e-10 1.14e-32 5.16e-33 8.47e-32 5.16e-33 
16998.79 1.46e-04 1.00e+00 2.00e-10 1.29e-32 5.83e-33 9.58e-32 5.83e-33 
17146.37 2.71e-04 1.00e+00 3.70e-11 1.43e-32 6.47e-33 1.06e-31 6.47e-33 
17415.23 5.03e-05 1.00e+00 4.15e-08 1.51e-32 6.83e-33 1.12e-31 6.83e-33 
17888.12 1.49e-05 1.00e+00 4.19e-08 1.51e-32 6.86e-33 1.13e-31 6.86e-33 
18532.37 2.08e-05 1.00e+00 3.45e-08 1.46e-32 6.62e-33 1.09e-31 6.62e-33 
19260.76 1.11e-05 1.00e+00 7.41e-09 1.60e-32 7.25e-33 1.19e-31 7.25e-33 
20034.10 5.86e-06 1.00e+00 5.28e-09 2.08e-32 9.42e-33 1.55e-31 9.42e-33 
20838.00 3.93e-06 1.00e+00 9.39e-09 3.03e-32 1.37e-32 2.25e-31 1.37e-32 
21647.97 2.32e-06 1.00e+00 1.46e-07 2.10e-31 2.05e-32 3.37e-31 2.05e-32 
22447.94 9.66e-06 1.00e+00 1.49e-08 7.13e-32 3.23e-32 5.31e-31 3.23e-32 
23245.88 1.23e-05 1.00e+00 1.06e-08 1.07e-31 4.86e-32 7.97e-31 4.86e-32 
24052.47 6.29e-06 1.00e+00 2.50e-08 1.44e-31 6.53e-32 1.07e-30 6.53e-32 
24867.72 2.64e-05 1.00e+00 1.90e-09 1.80e-31 8.17e-32 1.34e-30 8.17e-32 
25698.86 2.70e-05 1.00e+00 1.61e-09 2.30e-31 1.04e-31 1.71e-30 1.04e-31 
26587.16 5.16e-06 9.92e-01 7.65e-03 8.21e-23 1.49e-31 2.45e-30 1.49e-31 
27637.54 4.45e-06 9.94e-01 6.03e-03 2.58e-30 2.67e-31 4.39e-30 2.67e-31 
28986.97 2.08e-06 1.00e+00 6.44e-07 1.54e-30 6.98e-31 1.15e-29 6.98e-31 
#TIME: 55.69 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.30e-05 1.00e+00 4.25e-06 3.95e-37 1.70e-37 3.07e-36 1.70e-37 
999.11 1.93e-05 1.00e+00 5.29e-06 3.96e-37 1.70e-37 3.07e-36 1.70e-37 
1267.34 1.52e-05 1.00e+00 8.99e-05 3.92e-37 1.69e-37 3.05e-36 1.69e-37 
1514.05 1.43e-05 1.00e+00 1.12e-05 2.61e-37 1.12e-37 2.03e-36 1.12e-37 
1808.80 1.36e-05 1.00e+00 1.27e-05 1.67e-37 7.19e-38 1.30e-36 7.19e-38 
1919.29 9.84e-06 1.00e+00 2.27e-05 1.40e-37 6.00e-38 1.09e-36 6.00e-38 
2160.92 9.38e-06 9.99e-01 1.25e-03 1.42e-23 7.23e-26 7.18e-37 3.97e-38 
2292.92 7.87e-06 9.97e-01 2.86e-03 9.86e-24 1.14e-36 5.86e-37 3.24e-38 
2432.98 6.32e-06 1.00e+00 4.18e-05 6.07e-38 2.61e-38 4.72e-37 2.61e-38 
2581.60 6.65e-06 1.00e+00 2.45e-04 9.56e-26 2.09e-38 3.79e-37 2.09e-38 
2739.29 5.99e-06 1.00e+00 1.08e-04 4.02e-38 1.73e-38 3.12e-37 1.73e-38 
2906.62 5.32e-06 1.00e+00 4.10e-05 3.49e-38 1.50e-38 2.71e-37 1.50e-38 
3084.17 5.62e-06 1.00e+00 5.87e-05 6.20e-28 1.42e-38 2.56e-37 1.42e-38 
3272.56 4.89e-06 1.00e+00 3.82e-04 1.94e-26 1.45e-38 2.61e-37 1.45e-38 
3472.46 4.94e-06 9.99e-01 7.49e-04 6.00e-26 1.60e-38 2.87e-37 1.60e-38 
3684.57 4.72e-06 1.00e+00 2.25e-04 3.74e-27 1.96e-38 3.48e-37 1.96e-38 
3909.64 4.72e-06 1.00e+00 6.22e-05 6.22e-38 2.70e-38 4.79e-37 2.70e-38 
4148.46 5.23e-06 9.99e-01 1.29e-03 8.06e-27 3.60e-38 6.34e-37 3.60e-38 
4401.86 6.29e-06 1.00e+00 5.43e-06 9.18e-38 4.02e-38 7.03e-37 4.02e-38 
4670.75 7.65e-06 1.00e+00 2.48e-05 4.40e-30 3.98e-38 6.92e-37 3.98e-38 
4956.05 7.78e-06 1.00e+00 7.38e-06 1.24e-31 3.88e-38 6.70e-37 3.88e-38 
5258.79 7.94e-06 1.00e+00 1.49e-05 2.67e-31 3.77e-38 6.48e-37 3.77e-38 
5580.02 8.08e-06 1.00e+00 4.37e-06 7.30e-33 3.66e-38 6.23e-37 3.66e-38 
5920.87 1.01e-05 1.00e+00 5.37e-06 8.35e-38 3.72e-38 6.30e-37 3.72e-38 
6282.54 1.16e-05 1.00e+00 1.14e-05 8.63e-33 3.97e-38 6.65e-37 3.97e-38 
6666.30 1.56e-05 1.00e+00 2.04e-06 1.62e-34 4.25e-38 7.05e-37 4.25e-38 
7073.50 2.57e-05 1.00e+00 1.71e-06 7.58e-36 4.67e-38 7.66e-37 4.67e-38 
7505.58 4.00e-05 1.00e+00 8.27e-08 2.57e-37 5.50e-38 9.04e-37 5.50e-38 
7964.05 5.05e-05 1.00e+00 7.33e-08 1.70e-37 6.63e-38 1.09e-36 6.63e-38 
8450.53 7.47e-05 1.00e+00 1.44e-07 1.76e-37 7.98e-38 1.31e-36 7.98e-38 
8966.72 1.55e-04 1.00e+00 1.18e-09 2.27e-37 1.03e-37 1.69e-36 1.03e-37 
9514.44 2.59e-04 1.00e+00 7.09e-10 3.20e-37 1.45e-37 2.38e-36 1.45e-37 
10095.62 5.00e-04 9.99e-01 2.10e-09 4.87e-37 2.21e-37 3.62e-36 2.21e-37 
10712.30 8.26e-04 9.99e-01 4.63e-11 8.52e-37 3.86e-37 6.34e-36 3.86e-37 
11366.65 8.79e-04 9.99e-01 7.05e-08 1.14e-35 8.10e-37 1.33e-35 8.10e-37 
12061.10 1.02e-03 9.99e-01 2.32e-09 4.38e-36 1.98e-36 3.26e-35 1.98e-36 
12793.43 1.21e-03 9.99e-01 2.01e-11 1.06e-35 4.81e-36 7.89e-35 4.81e-36 
13528.61 1.01e-03 9.99e-01 2.05e-11 2.40e-35 1.09e-35 1.79e-34 1.09e-35 
14194.74 9.91e-04 9.99e-01 2.54e-11 5.27e-35 2.39e-35 3.92e-34 2.39e-35 
14757.77 5.89e-04 9.99e-01 4.10e-11 1.15e-34 5.20e-35 8.54e-34 5.20e-35 
15240.48 6.72e-04 9.99e-01 3.43e-11 2.27e-34 1.03e-34 1.69e-33 1.03e-34 
15646.99 5.95e-04 9.99e-01 5.63e-11 4.23e-34 1.92e-34 3.15e-33 1.92e-34 
15960.30 1.20e-03 9.99e-01 1.41e-08 2.11e-32 3.17e-34 5.20e-33 3.17e-34 
16187.41 1.11e-03 9.99e-01 8.28e-08 8.08e-33 6.21e-34 1.02e-32 6.21e-34 
16354.17 9.91e-04 9.99e-01 4.19e-11 2.68e-33 1.21e-33 1.99e-32 1.21e-33 
16484.18 8.23e-04 9.99e-01 1.66e-11 4.87e-33 2.21e-33 3.63e-32 2.21e-33 
16593.12 9.92e-05 1.00e+00 1.61e-10 7.28e-33 3.30e-33 5.42e-32 3.30e-33 
16691.99 3.51e-05 1.00e+00 8.25e-10 9.20e-33 4.17e-33 6.85e-32 4.17e-33 
16788.59 2.77e-04 1.00e+00 2.67e-10 1.07e-32 4.86e-33 7.98e-32 4.86e-33 
16888.37 5.98e-04 9.99e-01 1.11e-10 1.21e-32 5.51e-33 9.04e-32 5.51e-33 
16998.79 4.35e-04 1.00e+00 4.90e-07 1.70e-28 6.22e-33 1.02e-31 6.22e-33 
17146.37 3.48e-04 1.00e+00 4.38e-11 1.52e-32 6.89e-33 1.13e-31 6.89e-33 
17415.23 4.26e-05 1.00e+00 3.36e-08 1.60e-32 7.27e-33 1.19e-31 7.27e-33 
17888.12 1.69e-05 1.00e+00 1.46e-07 1.61e-32 7.30e-33 1.20e-31 7.30e-33 
18532.37 9.93e-06 1.00e+00 2.52e-07 1.55e-32 7.04e-33 1.16e-31 7.04e-33 
19260.76 3.61e-06 1.00e+00 9.48e-08 1.70e-32 7.71e-33 1.27e-31 7.71e-33 
20034.10 1.13e-05 6.88e-01 3.12e-01 8.83e-23 1.96e-23 1.64e-31 1.00e-32 
20838.00 4.71e-06 1.00e+00 2.77e-06 3.22e-32 1.46e-32 2.40e-31 1.46e-32 
21647.97 6.54e-06 1.00e+00 2.35e-08 4.82e-32 2.18e-32 3.58e-31 2.18e-32 
22447.94 8.59e-06 1.00e+00 9.41e-06 3.79e-27 3.44e-32 5.65e-31 3.44e-32 
23245.88 1.30e-04 1.00e+00 9.73e-05 6.47e-26 5.16e-32 8.48e-31 5.16e-32 
24052.47 1.98e-06 1.00e+00 8.99e-08 1.53e-31 6.94e-32 1.14e-30 6.94e-32 
24867.72 1.24e-06 1.00e+00 1.52e-07 1.92e-31 8.69e-32 1.43e-30 8.69e-32 
25698.86 2.06e-06 1.00e+00 1.70e-05 3.96e-25 1.11e-31 1.82e-30 1.11e-31 
26587.16 5.48e-06 1.00e+00 9.04e-05 9.16e-30 1.59e-31 2.61e-30 1.59e-31 
27637.54 2.83e-06 1.00e+00 8.77e-08 6.27e-31 2.84e-31 4.67e-30 2.84e-31 
28986.97 3.60e-06 9.97e-01 2.61e-03 5.67e-24 7.43e-31 1.22e-29 7.43e-31 
#TIME: 56.84 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.11e-05 1.00e+00 3.39e-06 4.21e-37 1.82e-37 3.26e-36 1.82e-37 
999.11 2.59e-05 1.00e+00 2.80e-06 4.22e-37 1.82e-37 3.26e-36 1.82e-37 
