#NTIMES 50
#NSTAGES 5
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
15646.99 4.8758e-06 5.9595e-02 5.5700e-01 3.0084e-01 8.2568e-02
15960.30 1.1054e-05 8.7204e-02 6.0429e-01 2.5298e-01 5.5513e-02
16187.41 1.0060e-05 7.7350e-02 6.5092e-01 2.3055e-01 4.1162e-02
16354.17 8.3664e-06 6.5396e-02 6.4652e-01 2.4481e-01 4.3269e-02
16484.18 5.4452e-06 5.4298e-02 6.4209e-01 2.6142e-01 4.2180e-02
16593.12 3.4036e-06 3.7508e-02 6.0499e-01 2.9907e-01 5.8427e-02
16691.99 4.6441e-06 6.3783e-02 5.8877e-01 2.8495e-01 6.2500e-02
16788.59 7.8833e-07 1.7806e-02 4.8436e-01 4.2375e-01 7.4080e-02
16888.37 1.2470e-06 2.3423e-02 5.4705e-01 3.5133e-01 7.8197e-02
16998.79 1.1317e-06 2.2252e-02 5.5299e-01 3.4351e-01 8.1255e-02
17146.37 6.6797e-07 2.4483e-02 4.9724e-01 3.8568e-01 9.2594e-02
17415.23 3.9179e-07 1.0322e-02 4.3992e-01 4.5274e-01 9.7016e-02
17888.12 1.0635e-07 5.8038e-03 3.8680e-01 4.7813e-01 1.2926e-01
18532.37 5.0960e-08 3.8946e-03 3.1919e-01 5.1864e-01 1.5827e-01
19260.76 3.0754e-08 2.0074e-03 2.3837e-01 5.6504e-01 1.9458e-01
20034.10 3.9713e-08 2.8247e-03 2.5293e-01 5.2400e-01 2.2025e-01
20838.00 2.4805e-08 1.5926e-03 2.1287e-01 5.2562e-01 2.5993e-01
21647.97 4.9797e-08 2.4424e-03 2.3913e-01 4.8749e-01 2.7094e-01
22447.94 5.1040e-08 2.9667e-03 2.0362e-01 4.5017e-01 3.4325e-01
23245.88 9.3369e-08 6.2504e-03 1.7690e-01 4.2157e-01 3.9528e-01
24052.47 1.7495e-08 1.5741e-03 1.0641e-01 4.1736e-01 4.7466e-01
24867.72 2.2223e-08 3.3108e-03 1.1342e-01 4.0384e-01 4.7943e-01
25698.86 3.5400e-09 6.0888e-04 8.0926e-02 3.8189e-01 5.3658e-01
26587.16 2.0630e-09 3.8211e-04 7.0872e-02 3.8088e-01 5.4787e-01
27637.54 6.8195e-09 9.6952e-04 5.6000e-02 2.9979e-01 6.4324e-01
28986.97 7.6455e-09 8.5163e-04 4.2581e-02 2.7099e-01 6.8558e-01
#TIME: 233.01
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 3.5535e-04 5.4865e-01 3.4407e-01 9.1251e-02 1.5671e-02
1919.29 8.4459e-04 5.9455e-01 3.0690e-01 8.3853e-02 1.3854e-02
2581.60 1.3297e-04 4.5230e-01 4.0041e-01 1.2308e-01 2.4080e-02
3084.17 6.2511e-05 3.0630e-01 4.8008e-01 1.7455e-01 3.9018e-02
3472.46 2.2009e-05 1.6586e-01 5.4317e-01 2.3291e-01 5.8045e-02
3909.64 6.0289e-06 7.3948e-02 5.4336e-01 2.9796e-01 8.4730e-02
4148.46 4.8382e-06 7.4279e-02 5.3232e-01 3.0306e-01 9.0342e-02
4670.75 4.2073e-06 7.5981e-02 5.3526e-01 2.9975e-01 8.9002e-02
4956.05 1.5047e-06 4.2544e-02 5.2408e-01 3.3104e-01 1.0234e-01
5258.79 3.9130e-07 1.7126e-02 4.9687e-01 3.6616e-01 1.1984e-01
5580.02 9.2062e-08 6.0498e-03 4.5849e-01 4.0022e-01 1.3524e-01
5920.87 2.8347e-08 2.4918e-03 4.2190e-01 4.2480e-01 1.5081e-01
6282.54 1.4980e-08 1.5613e-03 3.8348e-01 4.4916e-01 1.6580e-01
6666.30 1.2529e-08 1.4208e-03 3.7223e-01 4.5450e-01 1.7185e-01
7073.50 1.1433e-08 1.3509e-03 3.6082e-01 4.5970e-01 1.7813e-01
7505.58 1.0486e-08 1.2853e-03 3.4792e-01 4.5982e-01 1.9097e-01
7964.05 1.3468e-08 1.5228e-03 3.4423e-01 4.5907e-01 1.9518e-01
8450.53 2.9648e-08 2.6761e-03 3.7088e-01 4.4075e-01 1.8570e-01
8966.72 8.7454e-08 5.8940e-03 3.9402e-01 4.2147e-01 1.7862e-01
9514.44 2.3520e-07 1.2140e-02 4.0743e-01 4.0750e-01 1.7293e-01
10095.62 7.2553e-07 2.2952e-02 4.2676e-01 3.8944e-01 1.6085e-01
10712.30 1.5883e-06 3.5788e-02 4.4306e-01 3.7247e-01 1.4867e-01
11366.65 2.9377e-06 5.3724e-02 4.4481e-01 3.5947e-01 1.4199e-01
12061.10 3.5799e-06 5.4318e-02 4.4809e-01 3.5741e-01 1.4017e-01
12793.43 4.2409e-06 6.0471e-02 4.3629e-01 3.5860e-01 1.4463e-01
13528.61 5.2630e-06 6.7508e-02 4.3258e-01 3.5643e-01 1.4348e-01
14194.74 5.9363e-06 7.3916e-02 4.0360e-01 3.6466e-01 1.5782e-01
14757.77 2.7449e-06 4.3171e-02 4.2522e-01 3.7750e-01 1.5410e-01
15240.48 3.7010e-06 5.1724e-02 4.8012e-01 3.4722e-01 1.2094e-01
15646.99 4.6147e-06 5.6837e-02 5.3483e-01 3.2038e-01 8.7940e-02
15960.30 1.0584e-05 9.2012e-02 6.0409e-01 2.5035e-01 5.3537e-02
16187.41 9.3631e-06 8.1215e-02 6.3507e-01 2.3998e-01 4.3729e-02
16354.17 7.0495e-06 5.9335e-02 6.4999e-01 2.4805e-01 4.2620e-02
16484.18 3.8005e-06 3.9211e-02 6.0782e-01 3.0396e-01 4.9002e-02
16593.12 7.3912e-06 6.0045e-02 6.1700e-01 2.6899e-01 5.3961e-02
16691.99 2.8787e-06 4.4126e-02 5.6649e-01 3.2903e-01 6.0351e-02
16788.59 2.5296e-06 3.3108e-02 5.7238e-01 3.2736e-01 6.7158e-02
16888.37 9.7619e-07 2.3964e-02 5.5180e-01 3.5007e-01 7.4167e-02
16998.79 1.3233e-06 3.4252e-02 5.5442e-01 3.2936e-01 8.1965e-02
17146.37 8.5531e-07 2.8468e-02 5.5676e-01 3.2946e-01 8.5310e-02
17415.23 2.1097e-07 7.6695e-03 3.8930e-01 4.9055e-01 1.1247e-01
17888.12 1.0866e-07 5.7144e-03 3.8735e-01 4.7722e-01 1.2971e-01
18532.37 2.9380e-08 2.2268e-03 2.6208e-01 5.7473e-01 1.6096e-01
19260.76 2.4651e-08 1.8782e-03 2.1814e-01 5.9227e-01 1.8771e-01
20034.10 3.7040e-08 2.8996e-03 2.5622e-01 5.2046e-01 2.2042e-01
20838.00 3.9916e-08 2.6374e-03 2.4652e-01 4.9668e-01 2.5417e-01
21647.97 8.7013e-08 4.7061e-03 2.4228e-01 4.8979e-01 2.6323e-01
22447.94 5.5136e-08 3.1940e-03 2.2761e-01 4.5512e-01 3.1407e-01
23245.88 4.1065e-08 3.3390e-03 1.6047e-01 4.5968e-01 3.7651e-01
24052.47 2.9092e-08 2.7054e-03 1.4997e-01 4.1052e-01 4.3680e-01
24867.72 5.1476e-09 6.7392e-04 1.1378e-01 3.8282e-01 5.0273e-01
25698.86 1.9736e-09 2.9359e-04 9.2287e-02 3.5921e-01 5.4821e-01
26587.16 5.4920e-09 1.0161e-03 7.0245e-02 3.6058e-01 5.6816e-01
27637.54 4.8083e-09 6.4182e-04 5.1364e-02 3.2957e-01 6.1843e-01
28986.97 8.3742e-09 8.6977e-04 3.6755e-02 2.5169e-01 7.1069e-01
#TIME: 236.36
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 4.2323e-04 5.7426e-01 3.2641e-01 8.4777e-02 1.4128e-02
1919.29 1.1570e-03 5.8192e-01 3.1610e-01 8.6315e-02 1.4514e-02
2581.60 1.4373e-04 4.5521e-01 3.9904e-01 1.2188e-01 2.3715e-02
3084.17 6.3314e-05 3.1098e-01 4.7666e-01 1.7354e-01 3.8750e-02
3472.46 2.1928e-05 1.6924e-01 5.4088e-01 2.3212e-01 5.7735e-02
3909.64 6.4062e-06 7.5862e-02 5.4247e-01 2.9729e-01 8.4375e-02
4148.46 4.8227e-06 7.1733e-02 5.3605e-01 3.0299e-01 8.9223e-02
4670.75 4.5427e-06 7.6828e-02 5.3556e-01 2.9905e-01 8.8553e-02
4956.05 1.6344e-06 4.7183e-02 5.1979e-01 3.3127e-01 1.0176e-01
5258.79 4.2821e-07 1.8122e-02 4.9666e-01 3.6515e-01 1.2006e-01
5580.02 9.9242e-08 6.1046e-03 4.5848e-01 4.0025e-01 1.3517e-01
5920.87 3.0977e-08 2.6641e-03 4.1753e-01 4.2998e-01 1.4982e-01
6282.54 1.5909e-08 1.5909e-03 3.8707e-01 4.4593e-01 1.6541e-01
6666.30 1.3280e-08 1.4478e-03 3.7058e-01 4.5581e-01 1.7216e-01
7073.50 1.2100e-08 1.3555e-03 3.6458e-01 4.5552e-01 1.7855e-01
7505.58 1.0823e-08 1.2790e-03 3.4272e-01 4.6529e-01 1.9071e-01
7964.05 1.4054e-08 1.5844e-03 3.4999e-01 4.5372e-01 1.9471e-01
8450.53 3.1508e-08 2.7399e-03 3.7289e-01 4.3838e-01 1.8599e-01
8966.72 8.5621e-08 5.7416e-03 3.9117e-01 4.2448e-01 1.7861e-01
9514.44 2.4132e-07 1.1972e-02 4.0709e-01 4.0815e-01 1.7278e-01
10095.62 7.6318e-07 2.4171e-02 4.2445e-01 3.9016e-01 1.6122e-01
10712.30 1.6261e-06 3.5442e-02 4.4154e-01 3.7307e-01 1.4995e-01
11366.65 3.0949e-06 5.5066e-02 4.4333e-01 3.5979e-01 1.4181e-01
12061.10 3.8066e-06 5.6335e-02 4.4527e-01 3.5708e-01 1.4131e-01
12793.43 4.2344e-06 5.8365e-02 4.3855e-01 3.5819e-01 1.4489e-01
13528.61 4.9105e-06 5.9962e-02 4.3279e-01 3.6173e-01 1.4551e-01
14194.74 4.7665e-06 5.6372e-02 4.5918e-01 3.5088e-01 1.3356e-01
14757.77 3.8492e-06 5.8872e-02 4.1691e-01 3.6919e-01 1.5502e-01
15240.48 3.3237e-06 4.4634e-02 4.6804e-01 3.5344e-01 1.3389e-01
15646.99 5.1677e-06 5.4133e-02 5.4789e-01 3.1171e-01 8.6263e-02
15960.30 1.2496e-05 1.1025e-01 6.0568e-01 2.3284e-01 5.1221e-02
16187.41 1.0808e-05 7.4388e-02 6.6956e-01 2.1824e-01 3.7796e-02
16354.17 8.9489e-06 7.7087e-02 6.3190e-01 2.4877e-01 4.2227e-02
16484.18 5.1024e-06 5.8491e-02 6.3043e-01 2.6409e-01 4.6986e-02
16593.12 3.0480e-06 3.9706e-02 6.2749e-01 2.7928e-01 5.3522e-02
16691.99 7.4222e-06 8.5603e-02 5.9677e-01 2.5802e-01 5.9595e-02
16788.59 7.9191e-07 1.9816e-02 5.0439e-01 4.0165e-01 7.4145e-02
16888.37 6.8533e-07 1.2159e-02 4.5558e-01 4.5200e-01 8.0264e-02
16998.79 1.1293e-06 2.3676e-02 5.0047e-01 3.9546e-01 8.0389e-02
17146.37 1.0343e-06 1.9163e-02 5.2852e-01 3.7334e-01 7.8972e-02
17415.23 2.9924e-07 1.0404e-02 4.4859e-01 4.3994e-01 1.0107e-01
17888.12 1.0341e-07 4.7552e-03 3.5753e-01 5.1573e-01 1.2198e-01
18532.37 5.0373e-08 3.7674e-03 3.6126e-01 4.8438e-01 1.5059e-01
19260.76 2.2216e-08 2.0706e-03 3.0330e-01 5.2022e-01 1.7440e-01
20034.10 3.2309e-08 2.2878e-03 2.4805e-01 5.2980e-01 2.1986e-01
20838.00 2.6957e-08 1.7131e-03 2.5178e-01 4.9301e-01 2.5350e-01
21647.97 3.4088e-08 1.6785e-03 2.1531e-01 4.9809e-01 2.8493e-01
22447.94 2.6824e-08 1.7209e-03 1.6982e-01 5.0799e-01 3.2046e-01
23245.88 2.6137e-08 1.6931e-03 1.4878e-01 4.8255e-01 3.6697e-01
24052.47 2.8869e-08 2.5494e-03 1.3207e-01 4.1335e-01 4.5203e-01
24867.72 2.9212e-08 3.2074e-03 1.0849e-01 3.9341e-01 4.9490e-01
25698.86 5.5348e-09 7.1383e-04 9.4265e-02 3.6486e-01 5.4016e-01
26587.16 2.0276e-09 3.6892e-04 7.5067e-02 3.3628e-01 5.8829e-01
27637.54 3.2083e-09 5.2752e-04 5.6493e-02 3.0703e-01 6.3594e-01
28986.97 2.1583e-08 1.9814e-03 3.7617e-02 2.4875e-01 7.1165e-01
#TIME: 239.76
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 4.7220e-04 5.6907e-01 3.2837e-01 8.7379e-02 1.4713e-02
1919.29 1.3111e-03 5.8859e-01 3.1151e-01 8.4516e-02 1.4073e-02
2581.60 1.6335e-04 4.7841e-01 3.8459e-01 1.1500e-01 2.1836e-02
3084.17 6.9704e-05 3.1185e-01 4.7681e-01 1.7282e-01 3.8455e-02
3472.46 2.5187e-05 1.7193e-01 5.3933e-01 2.3124e-01 5.7468e-02
3909.64 6.5103e-06 7.8197e-02 5.4178e-01 2.9605e-01 8.3968e-02
4148.46 5.0252e-06 7.1227e-02 5.3772e-01 3.0189e-01 8.9158e-02
4670.75 4.6425e-06 7.7066e-02 5.3714e-01 2.9782e-01 8.7975e-02
4956.05 1.8956e-06 4.7778e-02 5.2350e-01 3.2713e-01 1.0159e-01
5258.79 4.6407e-07 1.8897e-02 4.9683e-01 3.6488e-01 1.1938e-01
5580.02 1.0304e-07 6.1385e-03 4.5765e-01 4.0151e-01 1.3470e-01
5920.87 3.1434e-08 2.6414e-03 4.1964e-01 4.2745e-01 1.5028e-01
6282.54 1.6381e-08 1.5738e-03 3.8626e-01 4.4766e-01 1.6450e-01
6666.30 1.3806e-08 1.4488e-03 3.7595e-01 4.5053e-01 1.7207e-01
7073.50 1.3248e-08 1.4296e-03 3.6622e-01 4.5484e-01 1.7752e-01
7505.58 1.1859e-08 1.3407e-03 3.4636e-01 4.6160e-01 1.9070e-01
7964.05 1.5168e-08 1.5968e-03 3.4597e-01 4.5692e-01 1.9552e-01
8450.53 3.2247e-08 2.7312e-03 3.7197e-01 4.3912e-01 1.8618e-01
8966.72 8.6247e-08 5.5490e-03 3.9315e-01 4.2212e-01 1.7917e-01
9514.44 2.4769e-07 1.1961e-02 4.0762e-01 4.0779e-01 1.7264e-01
10095.62 7.2887e-07 2.3407e-02 4.2731e-01 3.8788e-01 1.6140e-01
10712.30 1.7392e-06 3.7546e-02 4.4024e-01 3.7333e-01 1.4888e-01
11366.65 2.7853e-06 4.8442e-02 4.5110e-01 3.6005e-01 1.4041e-01
12061.10 3.9561e-06 5.8776e-02 4.4540e-01 3.5589e-01 1.3993e-01
12793.43 5.6798e-06 6.8290e-02 4.4252e-01 3.5137e-01 1.3781e-01
13528.61 6.2660e-06 7.6610e-02 4.2579e-01 3.5366e-01 1.4394e-01
14194.74 4.0142e-06 5.2954e-02 4.3750e-01 3.6376e-01 1.4578e-01
14757.77 4.6221e-06 6.3299e-02 4.2529e-01 3.6180e-01 1.4961e-01
15240.48 3.6369e-06 5.0040e-02 4.7698e-01 3.4529e-01 1.2769e-01
15646.99 6.0357e-06 6.6901e-02 5.4812e-01 3.0143e-01 8.3535e-02
15960.30 1.0840e-05 8.5428e-02 6.2549e-01 2.4269e-01 4.6377e-02
16187.41 1.1783e-05 8.4265e-02 6.4436e-01 2.2916e-01 4.2206e-02
16354.17 8.0495e-06 7.6398e-02 6.5540e-01 2.2763e-01 4.0559e-02
16484.18 9.7090e-06 8.7591e-02 6.4205e-01 2.2708e-01 4.3270e-02
16593.12 2.8799e-06 2.9708e-02 6.3230e-01 2.8458e-01 5.3409e-02
16691.99 2.7245e-06 5.9291e-02 6.1520e-01 2.6880e-01 5.6697e-02
16788.59 1.1691e-06 2.6199e-02 6.1938e-01 2.9092e-01 6.3505e-02
16888.37 9.6798e-07 1.2913e-02 5.0728e-01 4.1004e-01 6.9768e-02
16998.79 9.9921e-07 2.5558e-02 5.6087e-01 3.4232e-01 7.1259e-02
17146.37 6.7179e-07 1.5121e-02 4.9289e-01 4.1325e-01 7.8737e-02
17415.23 3.4897e-07 1.1479e-02 4.4975e-01 4.3790e-01 1.0087e-01
17888.12 1.5839e-07 7.6607e-03 4.2095e-01 4.4735e-01 1.2404e-01
18532.37 4.3038e-08 2.8588e-03 3.6281e-01 4.8693e-01 1.4740e-01
19260.76 3.9242e-08 2.6430e-03 2.6582e-01 5.5469e-01 1.7684e-01
20034.10 2.8851e-08 1.8541e-03 2.3438e-01 5.5981e-01 2.0395e-01
20838.00 3.1003e-08 1.4236e-03 2.1969e-01 5.1989e-01 2.5900e-01
21647.97 5.7285e-08 2.8841e-03 2.1442e-01 4.9693e-01 2.8576e-01
22447.94 1.1741e-08 7.7628e-04 1.4997e-01 5.1223e-01 3.3702e-01
23245.88 7.9641e-09 5.7314e-04 1.1823e-01 4.9192e-01 3.8928e-01
24052.47 7.2944e-08 5.4153e-03 1.4036e-01 4.2445e-01 4.2977e-01
24867.72 1.1086e-08 1.3299e-03 1.0972e-01 4.0934e-01 4.7961e-01
25698.86 2.1276e-08 2.7003e-03 1.0426e-01 3.8273e-01 5.1031e-01
26587.16 2.3135e-09 3.7335e-04 5.2441e-02 3.7362e-01 5.7356e-01
27637.54 4.9903e-09 6.8765e-04 4.9903e-02 3.4647e-01 6.0294e-01
28986.97 1.8151e-08 1.9158e-03 3.8081e-02 2.6601e-01 6.9399e-01
#TIME: 243.21
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 2.5786e-04 4.5331e-01 4.1783e-01 1.0846e-01 2.0144e-02
1919.29 1.2491e-03 5.9303e-01 3.0976e-01 8.2385e-02 1.3578e-02
2581.60 1.6676e-04 4.7358e-01 3.8525e-01 1.1822e-01 2.2790e-02
3084.17 7.1130e-05 3.1297e-01 4.7644e-01 1.7224e-01 3.8277e-02
3472.46 2.6493e-05 1.7674e-01 5.3626e-01 2.2978e-01 5.7195e-02
3909.64 6.8265e-06 7.8133e-02 5.4301e-01 2.9510e-01 8.3747e-02
4148.46 5.4148e-06 7.1602e-02 5.3588e-01 3.0345e-01 8.9056e-02
4670.75 4.9491e-06 7.8640e-02 5.3544e-01 2.9849e-01 8.7423e-02
4956.05 2.1347e-06 5.4620e-02 5.1721e-01 3.2667e-01 1.0149e-01
5258.79 5.0067e-07 1.9437e-02 4.9461e-01 3.6542e-01 1.2054e-01
5580.02 1.0480e-07 6.1008e-03 4.6113e-01 3.9824e-01 1.3453e-01
5920.87 3.2254e-08 2.5390e-03 4.1784e-01 4.2967e-01 1.4995e-01
6282.54 1.8144e-08 1.6727e-03 3.8559e-01 4.4792e-01 1.6482e-01
6666.30 1.4538e-08 1.4721e-03 3.7219e-01 4.5472e-01 1.7162e-01
7073.50 1.3537e-08 1.4095e-03 3.6173e-01 4.5936e-01 1.7750e-01
7505.58 1.2220e-08 1.3393e-03 3.4621e-01 4.6286e-01 1.8959e-01
7964.05 1.4792e-08 1.5266e-03 3.4679e-01 4.5673e-01 1.9495e-01
8450.53 3.3194e-08 2.7004e-03 3.6671e-01 4.4341e-01 1.8718e-01
8966.72 9.0527e-08 5.8426e-03 3.9235e-01 4.2259e-01 1.7922e-01
9514.44 2.5711e-07 1.2248e-02 4.0715e-01 4.0732e-01 1.7328e-01
10095.62 7.3755e-07 2.3118e-02 4.2624e-01 3.8973e-01 1.6091e-01
10712.30 1.5383e-06 3.3900e-02 4.4712e-01 3.7179e-01 1.4719e-01
11366.65 2.4519e-06 4.4655e-02 4.5695e-01 3.5915e-01 1.3925e-01
12061.10 4.2148e-06 6.1296e-02 4.4298e-01 3.5519e-01 1.4052e-01
12793.43 5.1058e-06 6.4808e-02 4.4545e-01 3.5204e-01 1.3769e-01
13528.61 4.8675e-06 6.0620e-02 4.4108e-01 3.5604e-01 1.4225e-01
14194.74 3.2354e-06 4.4098e-02 4.4961e-01 3.6301e-01 1.4328e-01
14757.77 2.7572e-06 4.3512e-02 4.3245e-01 3.7142e-01 1.5262e-01
15240.48 3.9034e-06 5.3707e-02 4.6571e-01 3.5225e-01 1.2834e-01
15646.99 5.8330e-06 6.4827e-02 5.4706e-01 3.0382e-01 8.4283e-02
15960.30 1.5011e-05 1.1005e-01 6.0552e-01 2.3438e-01 5.0030e-02
16187.41 1.2554e-05 9.8257e-02 6.4156e-01 2.1879e-01 4.1384e-02
16354.17 1.1278e-05 9.7379e-02 6.5770e-01 2.0697e-01 3.7940e-02
16484.18 8.1057e-06 6.8792e-02 6.3071e-01 2.5968e-01 4.0803e-02
16593.12 5.7783e-06 7.3300e-02 6.2560e-01 2.4902e-01 5.2074e-02
16691.99 5.2596e-06 5.3983e-02 6.3737e-01 2.5079e-01 5.7853e-02
16788.59 5.1841e-07 1.7903e-02 5.3391e-01 3.7971e-01 6.8472e-02
16888.37 6.3980e-07 8.7577e-03 4.2405e-01 4.8934e-01 7.7854e-02
16998.79 8.2552e-07 1.2796e-02 4.7159e-01 4.3412e-01 8.1490e-02
17146.37 5.7503e-07 1.2722e-02 5.1610e-01 3.8838e-01 8.2802e-02
17415.23 9.3545e-07 2.6243e-02 4.9102e-01 3.8468e-01 9.8057e-02
17888.12 1.2249e-07 5.4749e-03 4.0748e-01 4.6114e-01 1.2590e-01
18532.37 6.1972e-08 2.9994e-03 3.1523e-01 5.4844e-01 1.3333e-01
19260.76 3.3982e-08 1.8770e-03 2.5327e-01 5.6991e-01 1.7494e-01
20034.10 3.4054e-08 1.9977e-03 2.0984e-01 5.8873e-01 1.9943e-01
20838.00 3.4464e-08 1.8403e-03 2.7200e-01 4.9996e-01 2.2620e-01
21647.97 9.3302e-08 4.6422e-03 2.2647e-01 5.0231e-01 2.6658e-01
22447.94 7.4934e-08 3.6805e-03 2.2261e-01 4.4016e-01 3.3355e-01
23245.88 4.6968e-08 2.7342e-03 2.0386e-01 4.3459e-01 3.5882e-01
24052.47 1.0853e-08 6.9617e-04 1.5298e-01 4.2613e-01 4.2019e-01
24867.72 5.6356e-09 6.6179e-04 1.0029e-01 4.1174e-01 4.8731e-01
25698.86 1.6632e-08 1.9730e-03 9.6424e-02 3.6359e-01 5.3801e-01
26587.16 4.2091e-09 4.5560e-04 8.0189e-02 3.2093e-01 5.9843e-01
27637.54 5.9274e-09 9.1121e-04 6.0034e-02 3.1937e-01 6.1968e-01
28986.97 1.1759e-08 1.2915e-03 3.9170e-02 2.5883e-01 7.0071e-01
#TIME: 246.70
#NVEL 78
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
1060.83 1.3535e-03 5.6847e-01 3.2816e-01 8.7366e-02 1.4650e-02
1919.29 1.1518e-03 5.9645e-01 3.0860e-01 8.0639e-02 1.3161e-02
2581.60 1.5578e-04 4.6973e-01 3.8936e-01 1.1808e-01 2.2683e-02
3084.17 6.9582e-05 3.0980e-01 4.8016e-01 1.7195e-01 3.8021e-02
3472.46 2.6731e-05 1.7312e-01 5.3971e-01 2.3030e-01 5.6840e-02
3909.64 6.6065e-06 7.5627e-02 5.4741e-01 2.9399e-01 8.2960e-02
4148.46 5.5353e-06 7.3073e-02 5.3585e-01 3.0249e-01 8.8578e-02
4670.75 5.0342e-06 8.0668e-02 5.3352e-01 2.9824e-01 8.7566e-02
4956.05 2.2174e-06 5.3427e-02 5.1920e-01 3.2555e-01 1.0182e-01
5258.79 5.4394e-07 2.0349e-02 4.9279e-01 3.6675e-01 1.2011e-01
5580.02 1.0472e-07 5.9310e-03 4.6141e-01 3.9839e-01 1.3427e-01
5920.87 3.3257e-08 2.4846e-03 4.1933e-01 4.2824e-01 1.4995e-01
6282.54 1.9695e-08 1.7554e-03 3.8430e-01 4.4882e-01 1.6513e-01
6666.30 1.6028e-08 1.5461e-03 3.7499e-01 4.5169e-01 1.7177e-01
7073.50 1.2624e-08 1.2596e-03 3.5968e-01 4.6085e-01 1.7821e-01
7505.58 1.3104e-08 1.3741e-03 3.4638e-01 4.6205e-01 1.9019e-01
7964.05 1.5007e-08 1.5101e-03 3.4834e-01 4.5504e-01 1.9510e-01
8450.53 3.3760e-08 2.6834e-03 3.6816e-01 4.4219e-01 1.8697e-01
8966.72 9.6196e-08 5.9535e-03 3.8780e-01 4.2619e-01 1.8006e-01
9514.44 2.5664e-07 1.1862e-02 4.0822e-01 4.0739e-01 1.7253e-01
10095.62 7.3598e-07 2.3108e-02 4.2515e-01 3.9018e-01 1.6156e-01
10712.30 1.7625e-06 3.8378e-02 4.4091e-01 3.7134e-01 1.4937e-01
11366.65 2.6734e-06 4.6720e-02 4.5323e-01 3.5957e-01 1.4048e-01
12061.10 3.8858e-06 5.7644e-02 4.4929e-01 3.5453e-01 1.3854e-01
12793.43 5.1102e-06 6.2589e-02 4.4458e-01 3.5314e-01 1.3969e-01
13528.61 6.4945e-06 7.2529e-02 4.2848e-01 3.5575e-01 1.4323e-01
14194.74 4.9723e-06 5.6907e-02 4.3296e-01 3.6194e-01 1.4819e-01
14757.77 3.4080e-06 4.8387e-02 4.2861e-01 3.6947e-01 1.5352e-01
15240.48 5.5473e-06 6.6210e-02 4.5671e-01 3.5135e-01 1.2573e-01
15646.99 7.4465e-06 6.8050e-02 5.7854e-01 2.8049e-01 7.2919e-02
15960.30 1.4868e-05 1.0126e-01 6.3728e-01 2.1217e-01 4.9273e-02
16187.41 1.3170e-05 9.6119e-02 6.3959e-01 2.2368e-01 4.0602e-02
16354.17 1.3652e-05 9.1341e-02 6.3408e-01 2.3465e-01 3.9914e-02
16484.18 6.6329e-06 6.0489e-02 6.3671e-01 2.5800e-01 4.4795e-02
16593.12 4.1126e-06 4.6236e-02 6.4377e-01 2.6080e-01 4.9189e-02
16691.99 4.8325e-06 8.9366e-02 6.2869e-01 2.2615e-01 5.5795e-02
16788.59 3.3236e-06 5.6590e-02 5.6854e-01 3.1177e-01 6.3090e-02
16888.37 1.7428e-06 2.1780e-02 5.6551e-01 3.4094e-01 7.1772e-02
16998.79 8.1215e-07 1.8295e-02 5.0819e-01 3.9384e-01 7.9673e-02
17146.37 4.0897e-07 1.2201e-02 4.8836e-01 4.1146e-01 8.7982e-02
17415.23 3.7075e-07 1.1150e-02 4.5041e-01 4.4007e-01 9.8366e-02
17888.12 1.5942e-07 7.0398e-03 3.8042e-01 4.8899e-01 1.2355e-01
18532.37 7.5186e-08 4.1912e-03 2.9278e-01 5.5269e-01 1.5033e-01
19260.76 4.8316e-08 3.1317e-03 3.4697e-01 4.8425e-01 1.6564e-01
20034.10 3.3458e-08 2.0678e-03 2.1765e-01 5.6545e-01 2.1484e-01
20838.00 2.4043e-08 1.1843e-03 1.8267e-01 5.8523e-01 2.3091e-01
21647.97 3.9221e-08 1.9916e-03 1.7640e-01 5.4363e-01 2.7798e-01
22447.94 5.3343e-08 2.7014e-03 2.0741e-01 4.7613e-01 3.1376e-01
23245.88 3.0709e-08 1.9252e-03 1.7015e-01 4.8194e-01 3.4598e-01
24052.47 1.8623e-08 1.3579e-03 1.2915e-01 4.1505e-01 4.5444e-01
24867.72 5.9754e-09 5.3435e-04 8.3371e-02 4.5103e-01 4.6507e-01
25698.86 9.9909e-09 1.2585e-03 9.4540e-02 3.6359e-01 5.4061e-01
26587.16 9.4488e-09 1.2162e-03 7.8547e-02 3.4285e-01 5.7739e-01
