#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    4.096998E+03   1.0000E-099   1.8058E-016   2.0296E-007   1.0000E+000
    4.337292E+03   1.0000E-099   2.0775E-016   2.2214E-007   1.0000E+000
    4.591681E+03   1.0000E-099   2.4164E-016   2.4420E-007   1.0000E+000
    4.860989E+03   1.0000E-099   2.5873E-016   2.5728E-007   1.0000E+000
    5.146093E+03   1.0000E-099   2.6047E-016   2.6255E-007   1.0000E+000
    5.447919E+03   1.0000E-099   2.6205E-016   2.6771E-007   1.0000E+000
    5.767447E+03   1.0000E-099   2.7043E-016   2.7671E-007   1.0000E+000
    6.105716E+03   1.0000E-099   2.9068E-016   2.9267E-007   1.0000E+000
    6.463825E+03   1.0000E-099   3.3251E-016   3.2081E-007   1.0000E+000
    6.842938E+03   1.0000E-099   4.0481E-016   3.6547E-007   1.0000E+000
    7.244286E+03   1.0000E-099   5.2493E-016   4.3438E-007   1.0000E+000
    7.669174E+03   1.0000E-099   7.6163E-016   5.5452E-007   1.0000E+000
    8.118982E+03   1.0000E-099   1.3130E-015   7.8804E-007   1.0000E+000
    8.595172E+03   1.0000E-099   2.7746E-015   1.2717E-006   1.0000E+000
    9.099291E+03   1.0000E-099   7.4312E-015   2.3721E-006   1.0000E+000
    9.632977E+03   1.0000E-099   2.5918E-014   5.2155E-006   9.9999E-001
    1.019797E+04   1.0000E-099   1.2479E-013   1.4193E-005   9.9999E-001
    1.078815E+04   1.0000E-099   1.0430E-012   5.6458E-005   9.9994E-001
    1.132471E+04   1.0000E-099   1.2611E-011   2.9602E-004   9.9970E-001
    1.181061E+04   1.0000E-099   1.3779E-010   1.4987E-003   9.9850E-001
    1.233364E+04   1.0000E-099   1.8296E-009   8.6307E-003   9.9137E-001
    1.289255E+04   1.0000E-099   3.7281E-008   6.5545E-002   9.3445E-001
    1.346565E+04   1.0000E-099   7.0622E-007   4.3778E-001   5.6222E-001
    1.415462E+04   1.0000E-099   4.4762E-006   9.2500E-001   7.4999E-002
    1.497774E+04   1.0000E-099   2.2214E-005   9.9684E-001   3.1380E-003
    1.569856E+04   1.0000E-099   1.1600E-004   9.9976E-001   1.2105E-004
    1.622140E+04   1.0000E-099   5.6130E-004   9.9943E-001   4.8205E-006
    1.665300E+04   1.0000E-099   1.6818E-003   9.9832E-001   3.2270E-007
    1.709204E+04   1.0000E-099   2.9470E-003   9.9705E-001   5.0401E-008
    1.765789E+04   1.0000E-099   5.3052E-003   9.9469E-001   8.3965E-009
    1.832639E+04   1.0000E-099   1.0166E-002   9.8983E-001   1.2968E-009
    1.902138E+04   1.0000E-099   2.0155E-002   9.7984E-001   1.9866E-010
    1.970410E+04   1.0000E-099   3.7672E-002   9.6233E-001   3.3856E-011
    2.038164E+04   1.0000E-099   6.9200E-002   9.3080E-001   5.8119E-012
    2.104676E+04   1.0000E-099   1.2970E-001   8.7030E-001   9.1550E-013
    2.168980E+04   1.0000E-099   2.4284E-001   7.5716E-001   1.2509E-013
    2.230383E+04   1.0000E-099   4.1991E-001   5.8009E-001   1.4853E-014
    2.289320E+04   1.0000E-099   6.1780E-001   3.8220E-001   1.6543E-015
    2.347531E+04   1.0000E-099   7.7509E-001   2.2491E-001   1.8521E-016
    2.405765E+04   1.0000E-099   8.7388E-001   1.2612E-001   2.1228E-017
    2.464997E+04   1.0000E-099   9.3028E-001   6.9720E-002   2.2495E-018
    2.526750E+04   1.0000E-099   9.6186E-001   3.8140E-002   1.8958E-019
    2.593647E+04   1.0000E-099   9.8016E-001   1.9840E-002   1.0593E-020
    2.666910E+04   1.0000E-099   9.9110E-001   8.9043E-003   3.3863E-022
    2.742649E+04   1.0000E-099   9.9702E-001   2.9789E-003   5.7201E-024
    2.813969E+04   1.0000E-099   9.9929E-001   7.1476E-004   4.8546E-026
    2.879319E+04   1.0000E-099   9.9984E-001   1.6478E-004   2.7563E-028
    2.941195E+04   1.0000E-099   9.9996E-001   4.2890E-005   1.4564E-030
    3.005162E+04   1.0000E-099   9.9999E-001   1.2359E-005   8.1694E-033
    3.080484E+04   1.0000E-099   1.0000E+000   3.7661E-006   4.6802E-035
    3.190140E+04   1.0000E-099   1.0000E+000   9.7661E-007   1.1715E-037
    3.369832E+04   1.0000E-099   1.0000E+000   1.9917E-007   4.2299E-039
    3.568099E+04   1.0000E-099   1.0000E+000   9.8731E-008   1.1901E-037
    3.771812E+04   1.0000E-099   1.0000E+000   7.6991E-008   9.7487E-036
    3.951609E+04   1.0000E-099   1.0000E+000   6.2949E-008   3.0666E-034
    4.108626E+04   1.0000E-099   1.0000E+000   5.4748E-008   9.3431E-033
    4.248581E+04   1.0000E-099   1.0000E+000   6.1075E-008   5.9128E-031
    4.378422E+04   1.0000E-099   1.0000E+000   8.9044E-008   4.5304E-029
    4.504725E+04   1.0000E-099   1.0000E+000   1.5966E-007   2.1076E-027
    4.629669E+04   1.0000E-099   1.0000E+000   3.1637E-007   4.5619E-026
    4.754852E+04   1.0000E-099   1.0000E+000   7.8366E-007   5.5253E-025
    4.879946E+04   1.0000E-099   1.0000E+000   2.5995E-006   4.0889E-024
    5.005857E+04   1.0000E-099   9.9999E-001   9.5875E-006   1.9440E-023
    5.132932E+04   1.0000E-099   9.9997E-001   3.0874E-005   6.2602E-023
    5.261425E+04   1.0000E-099   9.9992E-001   7.8591E-005   1.4662E-022
    5.391744E+04   1.0000E-099   9.9984E-001   1.6057E-004   2.6796E-022
    5.523611E+04   1.0000E-099   9.9973E-001   2.6729E-004   4.1166E-022
    5.657007E+04   1.0000E-099   9.9961E-001   3.9413E-004   5.6579E-022
    5.791296E+04   1.0000E-099   9.9948E-001   5.2088E-004   7.2366E-022
    5.925594E+04   1.0000E-099   9.9936E-001   6.4464E-004   8.8320E-022
    6.059199E+04   1.0000E-099   9.9925E-001   7.5427E-004   1.0300E-021
    6.190205E+04   1.0000E-099   9.9916E-001   8.3779E-004   1.1432E-021
    6.317550E+04   1.0000E-099   9.9911E-001   8.8577E-004   1.2059E-021
    6.439345E+04   1.0000E-099   9.9910E-001   9.0352E-004   1.2241E-021
    6.553256E+04   1.0000E-099   9.9910E-001   9.0296E-004   1.2166E-021
    6.658474E+04   1.0000E-099   9.9911E-001   8.8535E-004   1.1840E-021
    6.751891E+04   1.0000E-099   9.9914E-001   8.6077E-004   1.1372E-021
    6.833113E+04   1.0000E-099   9.9920E-001   7.9873E-004   1.0428E-021
    6.901634E+04   1.0000E-099   9.9924E-001   7.6064E-004   9.7921E-022
    6.956777E+04   1.0000E-099   9.9930E-001   6.9555E-004   8.7422E-022
    6.979052E+04   1.0000E-099   9.9936E-001   6.3623E-004   7.6614E-022
    6.990216E+04   1.0000E-099   9.9942E-001   5.8372E-004   6.5422E-022
    6.995805E+04   1.0000E-099   9.9946E-001   5.3603E-004   5.2810E-022
    6.998601E+04   1.0000E-099   9.9949E-001   5.0642E-004   4.0757E-022
    6.999929E+04   1.0000E-099   9.9952E-001   4.7651E-004   2.9800E-022
    6.999999E+04   1.0000E-099   9.9953E-001   4.7286E-004   2.8269E-022
#TIME:     6.560
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.772128E+02   1.0000E-099   5.4819E-013   2.1816E-005   9.9998E-001
    8.818079E+02   1.0000E-099   5.4821E-013   2.1817E-005   9.9998E-001
    8.957380E+02   1.0000E-099   5.4655E-013   2.1776E-005   9.9998E-001
    9.242619E+02   1.0000E-099   5.3509E-013   2.1494E-005   9.9998E-001
    9.766039E+02   1.0000E-099   4.9126E-013   2.0393E-005   9.9998E-001
    1.033945E+03   1.0000E-099   4.2159E-013   1.8564E-005   9.9998E-001
    1.094587E+03   1.0000E-099   3.4094E-013   1.6295E-005   9.9998E-001
    1.158786E+03   1.0000E-099   2.6205E-013   1.3865E-005   9.9999E-001
    1.226751E+03   1.0000E-099   1.9400E-013   1.1522E-005   9.9999E-001
    1.298702E+03   1.0000E-099   1.4137E-013   9.4536E-006   9.9999E-001
    1.374872E+03   1.0000E-099   9.9341E-014   7.5798E-006   9.9999E-001
    1.455511E+03   1.0000E-099   6.5014E-014   5.8389E-006   9.9999E-001
    1.540878E+03   1.0000E-099   4.0649E-014   4.3790E-006   1.0000E+000
    1.631253E+03   1.0000E-099   2.4379E-014   3.2059E-006   1.0000E+000
    1.726928E+03   1.0000E-099   1.4197E-014   2.3090E-006   1.0000E+000
    1.828215E+03   1.0000E-099   8.1373E-015   1.6518E-006   1.0000E+000
    1.935443E+03   1.0000E-099   4.7057E-015   1.1926E-006   1.0000E+000
    2.048959E+03   1.0000E-099   2.8013E-015   8.7991E-007   1.0000E+000
    2.169133E+03   1.0000E-099   1.7195E-015   6.6434E-007   1.0000E+000
    2.296356E+03   1.0000E-099   1.0984E-015   5.1525E-007   1.0000E+000
    2.431041E+03   1.0000E-099   7.4834E-016   4.1519E-007   1.0000E+000
    2.573625E+03   1.0000E-099   5.5418E-016   3.5073E-007   1.0000E+000
    2.724572E+03   1.0000E-099   4.4272E-016   3.0951E-007   1.0000E+000
    2.884372E+03   1.0000E-099   3.7289E-016   2.8237E-007   1.0000E+000
    3.053544E+03   1.0000E-099   3.2831E-016   2.6546E-007   1.0000E+000
    3.232639E+03   1.0000E-099   3.0372E-016   2.5792E-007   1.0000E+000
    3.422238E+03   1.0000E-099   2.8798E-016   2.5567E-007   1.0000E+000
    3.622957E+03   1.0000E-099   2.6473E-016   2.5091E-007   1.0000E+000
    3.835449E+03   1.0000E-099   2.3963E-016   2.4472E-007   1.0000E+000
    4.060403E+03   1.0000E-099   2.3883E-016   2.5010E-007   1.0000E+000
    4.298552E+03   1.0000E-099   2.7279E-016   2.7319E-007   1.0000E+000
    4.550668E+03   1.0000E-099   3.2179E-016   3.0301E-007   1.0000E+000
    4.817571E+03   1.0000E-099   3.5307E-016   3.2387E-007   1.0000E+000
    5.100128E+03   1.0000E-099   3.6215E-016   3.3434E-007   1.0000E+000
    5.399258E+03   1.0000E-099   3.6830E-016   3.4344E-007   1.0000E+000
    5.715932E+03   1.0000E-099   3.8311E-016   3.5703E-007   1.0000E+000
    6.051180E+03   1.0000E-099   4.1491E-016   3.7971E-007   1.0000E+000
    6.406090E+03   1.0000E-099   4.8003E-016   4.1964E-007   1.0000E+000
    6.781817E+03   1.0000E-099   5.9710E-016   4.8532E-007   1.0000E+000
    7.179580E+03   1.0000E-099   7.9646E-016   5.8921E-007   1.0000E+000
    7.600673E+03   1.0000E-099   1.1821E-015   7.6796E-007   1.0000E+000
    8.046463E+03   1.0000E-099   2.0810E-015   1.1121E-006   1.0000E+000
    8.518399E+03   1.0000E-099   4.5099E-015   1.8241E-006   1.0000E+000
    9.018016E+03   1.0000E-099   1.2169E-014   3.4213E-006   1.0000E+000
    9.546935E+03   1.0000E-099   4.2231E-014   7.5281E-006   9.9999E-001
    1.010688E+04   1.0000E-099   2.1053E-013   2.1110E-005   9.9998E-001
    1.069155E+04   1.0000E-099   1.9541E-012   9.0663E-005   9.9991E-001
    1.121100E+04   1.0000E-099   2.2987E-011   4.7136E-004   9.9953E-001
    1.170707E+04   1.0000E-099   2.4370E-010   2.3463E-003   9.9765E-001
    1.224188E+04   1.0000E-099   3.2914E-009   1.3704E-002   9.8630E-001
    1.280590E+04   1.0000E-099   6.7171E-008   1.0423E-001   8.9577E-001
    1.338674E+04   1.0000E-099   1.0615E-006   5.7685E-001   4.2315E-001
    1.407642E+04   1.0000E-099   5.3016E-006   9.5606E-001   4.3932E-002
    1.489471E+04   1.0000E-099   2.3287E-005   9.9792E-001   2.0575E-003
    1.564561E+04   1.0000E-099   1.1596E-004   9.9980E-001   8.3235E-005
    1.620133E+04   1.0000E-099   5.6834E-004   9.9943E-001   3.2236E-006
    1.664498E+04   1.0000E-099   1.6882E-003   9.9831E-001   2.2277E-007
    1.708978E+04   1.0000E-099   2.8730E-003   9.9713E-001   3.7090E-008
    1.765600E+04   1.0000E-099   4.9312E-003   9.9507E-001   6.8553E-009
    1.833903E+04   1.0000E-099   9.1277E-003   9.9087E-001   1.1337E-009
    1.905411E+04   1.0000E-099   1.7700E-002   9.8230E-001   1.8210E-010
    1.976237E+04   1.0000E-099   3.2852E-002   9.6715E-001   3.1857E-011
    2.046480E+04   1.0000E-099   6.0812E-002   9.3919E-001   5.5099E-012
    2.115897E+04   1.0000E-099   1.1702E-001   8.8298E-001   8.4825E-013
    2.183594E+04   1.0000E-099   2.2812E-001   7.7188E-001   1.1054E-013
    2.248304E+04   1.0000E-099   4.0882E-001   5.9118E-001   1.2583E-014
    2.311791E+04   1.0000E-099   6.1700E-001   3.8300E-001   1.3168E-015
    2.375057E+04   1.0000E-099   7.8143E-001   2.1857E-001   1.3861E-016
    2.437994E+04   1.0000E-099   8.8216E-001   1.1784E-001   1.4703E-017
    2.500966E+04   1.0000E-099   9.3776E-001   6.2238E-002   1.3705E-018
    2.565240E+04   1.0000E-099   9.6721E-001   3.2793E-002   9.9104E-020
    2.634176E+04   1.0000E-099   9.8334E-001   1.6658E-002   4.9422E-021
    2.709358E+04   1.0000E-099   9.9256E-001   7.4442E-003   1.5030E-022
    2.787718E+04   1.0000E-099   9.9744E-001   2.5626E-003   2.4430E-024
    2.861365E+04   1.0000E-099   9.9936E-001   6.4443E-004   1.9085E-026
    2.928337E+04   1.0000E-099   9.9986E-001   1.4090E-004   8.1330E-029
    2.990512E+04   1.0000E-099   9.9996E-001   3.6390E-005   4.0380E-031
    3.053088E+04   1.0000E-099   9.9999E-001   1.1612E-005   3.2692E-033
    3.124688E+04   1.0000E-099   1.0000E+000   4.2510E-006   3.4556E-035
    3.222943E+04   1.0000E-099   1.0000E+000   1.4229E-006   1.8875E-037
    3.379282E+04   1.0000E-099   1.0000E+000   3.5596E-007   4.3901E-039
    3.574655E+04   1.0000E-099   1.0000E+000   1.5743E-007   1.1772E-037
    3.773417E+04   1.0000E-099   1.0000E+000   1.0748E-007   8.9630E-036
    3.953502E+04   1.0000E-099   1.0000E+000   8.1226E-008   2.8832E-034
    4.110595E+04   1.0000E-099   1.0000E+000   6.6574E-008   9.0371E-033
    4.249832E+04   1.0000E-099   1.0000E+000   6.8783E-008   5.7544E-031
    4.379814E+04   1.0000E-099   1.0000E+000   9.4268E-008   4.5072E-029
    4.505792E+04   1.0000E-099   1.0000E+000   1.6285E-007   2.0945E-027
    4.630719E+04   1.0000E-099   1.0000E+000   3.1700E-007   4.5524E-026
    4.755833E+04   1.0000E-099   1.0000E+000   7.7984E-007   5.5222E-025
    4.880858E+04   1.0000E-099   1.0000E+000   2.5881E-006   4.0892E-024
    5.006816E+04   1.0000E-099   9.9999E-001   9.5763E-006   1.9464E-023
    5.133808E+04   1.0000E-099   9.9997E-001   3.0861E-005   6.2635E-023
    5.262322E+04   1.0000E-099   9.9992E-001   7.8616E-005   1.4670E-022
    5.392577E+04   1.0000E-099   9.9984E-001   1.6058E-004   2.6797E-022
    5.524395E+04   1.0000E-099   9.9973E-001   2.6724E-004   4.1163E-022
    5.657792E+04   1.0000E-099   9.9961E-001   3.9420E-004   5.6584E-022
    5.791972E+04   1.0000E-099   9.9948E-001   5.2082E-004   7.2366E-022
    5.926267E+04   1.0000E-099   9.9936E-001   6.4462E-004   8.8328E-022
    6.059747E+04   1.0000E-099   9.9925E-001   7.5416E-004   1.0300E-021
    6.190710E+04   1.0000E-099   9.9916E-001   8.3763E-004   1.1430E-021
    6.318026E+04   1.0000E-099   9.9911E-001   8.8556E-004   1.2056E-021
    6.439731E+04   1.0000E-099   9.9910E-001   9.0329E-004   1.2238E-021
    6.553550E+04   1.0000E-099   9.9910E-001   9.0274E-004   1.2163E-021
    6.658669E+04   1.0000E-099   9.9911E-001   8.8515E-004   1.1837E-021
    6.751977E+04   1.0000E-099   9.9914E-001   8.6060E-004   1.1369E-021
    6.833194E+04   1.0000E-099   9.9920E-001   7.9859E-004   1.0426E-021
    6.901665E+04   1.0000E-099   9.9924E-001   7.6053E-004   9.7908E-022
    6.956792E+04   1.0000E-099   9.9930E-001   6.9545E-004   8.7409E-022
    6.979059E+04   1.0000E-099   9.9936E-001   6.3615E-004   7.6602E-022
    6.990219E+04   1.0000E-099   9.9942E-001   5.8365E-004   6.5411E-022
    6.995806E+04   1.0000E-099   9.9946E-001   5.3597E-004   5.2800E-022
    6.998601E+04   1.0000E-099   9.9949E-001   5.0636E-004   4.0749E-022
    6.999929E+04   1.0000E-099   9.9952E-001   4.7647E-004   2.9796E-022
    6.999999E+04   1.0000E-099   9.9953E-001   4.7282E-004   2.8267E-022
#TIME:     7.216
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.772128E+02   1.0000E-099   4.0103E-013   1.9222E-005   9.9998E-001
    8.812485E+02   1.0000E-099   4.0104E-013   1.9222E-005   9.9998E-001
    8.934672E+02   1.0000E-099   4.0026E-013   1.9199E-005   9.9998E-001
    9.184152E+02   1.0000E-099   3.9482E-013   1.9038E-005   9.9998E-001
    9.679528E+02   1.0000E-099   3.7096E-013   1.8321E-005   9.9998E-001
    1.024868E+03   1.0000E-099   3.2827E-013   1.6992E-005   9.9998E-001
    1.084978E+03   1.0000E-099   2.7556E-013   1.5257E-005   9.9998E-001
    1.148613E+03   1.0000E-099   2.2081E-013   1.3314E-005   9.9999E-001
    1.215981E+03   1.0000E-099   1.7071E-013   1.1360E-005   9.9999E-001
    1.287300E+03   1.0000E-099   1.3021E-013   9.5853E-006   9.9999E-001
    1.362802E+03   1.0000E-099   9.6762E-014   7.9480E-006   9.9999E-001
    1.442733E+03   1.0000E-099   6.7351E-014   6.3538E-006   9.9999E-001
    1.527351E+03   1.0000E-099   4.4887E-014   4.9544E-006   1.0000E+000
    1.616932E+03   1.0000E-099   2.8941E-014   3.7887E-006   1.0000E+000
    1.711768E+03   1.0000E-099   1.8270E-014   2.8600E-006   1.0000E+000
    1.812165E+03   1.0000E-099   1.1346E-014   2.1382E-006   1.0000E+000
    1.918451E+03   1.0000E-099   6.9299E-015   1.5863E-006   1.0000E+000
    2.030971E+03   1.0000E-099   4.1999E-015   1.1770E-006   1.0000E+000
    2.150090E+03   1.0000E-099   2.5660E-015   8.8288E-007   1.0000E+000
    2.276196E+03   1.0000E-099   1.6223E-015   6.7903E-007   1.0000E+000
    2.409699E+03   1.0000E-099   1.0937E-015   5.4323E-007   1.0000E+000
    2.551031E+03   1.0000E-099   8.0255E-016   4.5625E-007   1.0000E+000
    2.700652E+03   1.0000E-099   6.3744E-016   4.0114E-007   1.0000E+000
    2.859050E+03   1.0000E-099   5.3562E-016   3.6526E-007   1.0000E+000
    3.026737E+03   1.0000E-099   4.7089E-016   3.4288E-007   1.0000E+000
    3.204259E+03   1.0000E-099   4.3549E-016   3.3291E-007   1.0000E+000
    3.392194E+03   1.0000E-099   4.1490E-016   3.3074E-007   1.0000E+000
    3.591151E+03   1.0000E-099   3.8407E-016   3.2589E-007   1.0000E+000
    3.801777E+03   1.0000E-099   3.4612E-016   3.1753E-007   1.0000E+000
    4.024756E+03   1.0000E-099   3.3862E-016   3.2203E-007   1.0000E+000
    4.260814E+03   1.0000E-099   3.8206E-016   3.5023E-007   1.0000E+000
    4.510717E+03   1.0000E-099   4.5507E-016   3.9115E-007   1.0000E+000
    4.775277E+03   1.0000E-099   5.1056E-016   4.2376E-007   1.0000E+000
    5.055354E+03   1.0000E-099   5.3337E-016   4.4257E-007   1.0000E+000
    5.351858E+03   1.0000E-099   5.4832E-016   4.5817E-007   1.0000E+000
    5.665752E+03   1.0000E-099   5.7537E-016   4.7960E-007   1.0000E+000
    5.998056E+03   1.0000E-099   6.2913E-016   5.1416E-007   1.0000E+000
    6.349851E+03   1.0000E-099   7.3747E-016   5.7463E-007   1.0000E+000
    6.722279E+03   1.0000E-099   9.3623E-016   6.7590E-007   1.0000E+000
    7.116550E+03   1.0000E-099   1.2825E-015   8.3847E-007   1.0000E+000
    7.533946E+03   1.0000E-099   1.9633E-015   1.1181E-006   1.0000E+000
    7.975822E+03   1.0000E-099   3.5652E-015   1.6512E-006   1.0000E+000
    8.443616E+03   1.0000E-099   7.8965E-015   2.7445E-006   1.0000E+000
    8.938846E+03   1.0000E-099   2.1525E-014   5.1918E-006   9.9999E-001
    9.463122E+03   1.0000E-099   7.5160E-014   1.1540E-005   9.9999E-001
    1.001854E+04   1.0000E-099   4.1148E-013   3.4663E-005   9.9997E-001
    1.058661E+04   1.0000E-099   4.1365E-012   1.5841E-004   9.9984E-001
    1.109463E+04   1.0000E-099   4.4502E-011   7.8317E-004   9.9922E-001
    1.159983E+04   1.0000E-099   4.6848E-010   3.8778E-003   9.9612E-001
    1.214474E+04   1.0000E-099   6.5513E-009   2.3270E-002   9.7673E-001
    1.270795E+04   1.0000E-099   1.2836E-007   1.7111E-001   8.2889E-001
    1.329144E+04   1.0000E-099   1.5476E-006   7.1639E-001   2.8360E-001
    1.399960E+04   1.0000E-099   6.5956E-006   9.7752E-001   2.2474E-002
    1.482114E+04   1.0000E-099   2.6058E-005   9.9881E-001   1.1601E-003
    1.559844E+04   1.0000E-099   1.2335E-004   9.9983E-001   4.9408E-005
    1.617175E+04   1.0000E-099   5.8937E-004   9.9941E-001   2.0180E-006
    1.662769E+04   1.0000E-099   1.7635E-003   9.9824E-001   1.4119E-007
    1.707748E+04   1.0000E-099   2.9690E-003   9.9703E-001   2.4242E-008
    1.764866E+04   1.0000E-099   4.9199E-003   9.9508E-001   4.7741E-009
    1.834107E+04   1.0000E-099   8.8092E-003   9.9119E-001   8.3997E-010
    1.906827E+04   1.0000E-099   1.6734E-002   9.8327E-001   1.4114E-010
    1.979020E+04   1.0000E-099   3.0887E-002   9.6911E-001   2.5283E-011
    2.050885E+04   1.0000E-099   5.7699E-002   9.4230E-001   4.3421E-012
    2.122287E+04   1.0000E-099   1.1370E-001   8.8630E-001   6.4548E-013
    2.192053E+04   1.0000E-099   2.2776E-001   7.7224E-001   8.0432E-014
    2.259460E+04   1.0000E-099   4.1652E-001   5.8348E-001   8.6574E-015
    2.326339E+04   1.0000E-099   6.3075E-001   3.6925E-001   8.6499E-016
    2.393384E+04   1.0000E-099   7.9558E-001   2.0442E-001   8.7481E-017
    2.459982E+04   1.0000E-099   8.9407E-001   1.0593E-001   8.6690E-018
    2.526003E+04   1.0000E-099   9.4662E-001   5.3375E-002   7.1635E-019
    2.592493E+04   1.0000E-099   9.7302E-001   2.6978E-002   4.5249E-020
    2.662971E+04   1.0000E-099   9.8667E-001   1.3330E-002   2.0986E-021
    2.739560E+04   1.0000E-099   9.9412E-001   5.8841E-003   6.0552E-023
    2.819576E+04   1.0000E-099   9.9795E-001   2.0504E-003   9.2075E-025
    2.895482E+04   1.0000E-099   9.9946E-001   5.3757E-004   6.5049E-027
    2.964101E+04   1.0000E-099   9.9989E-001   1.1496E-004   2.3837E-029
    3.027378E+04   1.0000E-099   9.9997E-001   2.9947E-005   1.2873E-031
    3.089858E+04   1.0000E-099   9.9999E-001   1.0468E-005   1.4932E-033
    3.159418E+04   1.0000E-099   1.0000E+000   4.3622E-006   2.4719E-035
    3.249208E+04   1.0000E-099   1.0000E+000   1.7418E-006   2.4646E-037
    3.388489E+04   1.0000E-099   1.0000E+000   5.2253E-007   4.8899E-039
    3.581154E+04   1.0000E-099   1.0000E+000   2.2147E-007   1.1824E-037
    3.776695E+04   1.0000E-099   1.0000E+000   1.3972E-007   8.6716E-036
    3.955408E+04   1.0000E-099   1.0000E+000   9.8645E-008   2.7544E-034
    4.112023E+04   1.0000E-099   1.0000E+000   7.6839E-008   8.7375E-033
    4.251032E+04   1.0000E-099   1.0000E+000   7.5218E-008   5.6536E-031
    4.380898E+04   1.0000E-099   1.0000E+000   9.8782E-008   4.4787E-029
    4.506836E+04   1.0000E-099   1.0000E+000   1.6577E-007   2.0931E-027
    4.631736E+04   1.0000E-099   1.0000E+000   3.1785E-007   4.5597E-026
    4.756818E+04   1.0000E-099   1.0000E+000   7.7775E-007   5.5372E-025
    4.881806E+04   1.0000E-099   1.0000E+000   2.5836E-006   4.1007E-024
    5.007721E+04   1.0000E-099   9.9999E-001   9.5777E-006   1.9508E-023
    5.134669E+04   1.0000E-099   9.9997E-001   3.0886E-005   6.2730E-023
    5.263137E+04   1.0000E-099   9.9992E-001   7.8674E-005   1.4683E-022
    5.393343E+04   1.0000E-099   9.9984E-001   1.6065E-004   2.6805E-022
    5.525112E+04   1.0000E-099   9.9973E-001   2.6726E-004   4.1167E-022
    5.658457E+04   1.0000E-099   9.9961E-001   3.9428E-004   5.6590E-022
    5.792579E+04   1.0000E-099   9.9948E-001   5.2082E-004   7.2372E-022
    5.926814E+04   1.0000E-099   9.9936E-001   6.4459E-004   8.8333E-022
    6.060227E+04   1.0000E-099   9.9925E-001   7.5408E-004   1.0300E-021
    6.191123E+04   1.0000E-099   9.9916E-001   8.3749E-004   1.1429E-021
    6.318368E+04   1.0000E-099   9.9911E-001   8.8537E-004   1.2054E-021
    6.440003E+04   1.0000E-099   9.9910E-001   9.0310E-004   1.2236E-021
    6.553758E+04   1.0000E-099   9.9910E-001   9.0255E-004   1.2161E-021
    6.658817E+04   1.0000E-099   9.9912E-001   8.8499E-004   1.1835E-021
    6.752071E+04   1.0000E-099   9.9914E-001   8.6045E-004   1.1368E-021
    6.833248E+04   1.0000E-099   9.9920E-001   7.9848E-004   1.0425E-021
    6.901690E+04   1.0000E-099   9.9924E-001   7.6045E-004   9.7898E-022
    6.956800E+04   1.0000E-099   9.9930E-001   6.9538E-004   8.7401E-022
    6.979063E+04   1.0000E-099   9.9936E-001   6.3609E-004   7.6594E-022
    6.990221E+04   1.0000E-099   9.9942E-001   5.8360E-004   6.5403E-022
    6.995807E+04   1.0000E-099   9.9946E-001   5.3592E-004   5.2794E-022
    6.998602E+04   1.0000E-099   9.9949E-001   5.0633E-004   4.0745E-022
    6.999929E+04   1.0000E-099   9.9952E-001   4.7644E-004   2.9794E-022
    6.999999E+04   1.0000E-099   9.9953E-001   4.7279E-004   2.8265E-022
#TIME:     7.938
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.772128E+02   1.0000E-099   2.9808E-013   1.7108E-005   9.9998E-001
    8.830450E+02   1.0000E-099   2.9811E-013   1.7109E-005   9.9998E-001
    9.007754E+02   1.0000E-099   2.9710E-013   1.7074E-005   9.9998E-001
    9.373113E+02   1.0000E-099   2.9022E-013   1.6829E-005   9.9998E-001
    9.958855E+02   1.0000E-099   2.6813E-013   1.6026E-005   9.9998E-001
    1.053743E+03   1.0000E-099   2.3739E-013   1.4867E-005   9.9999E-001
    1.115120E+03   1.0000E-099   2.0136E-013   1.3432E-005   9.9999E-001
    1.180072E+03   1.0000E-099   1.6464E-013   1.1863E-005   9.9999E-001
    1.248807E+03   1.0000E-099   1.3180E-013   1.0325E-005   9.9999E-001
    1.321546E+03   1.0000E-099   1.0450E-013   8.9077E-006   9.9999E-001
    1.398522E+03   1.0000E-099   7.9403E-014   7.4949E-006   9.9999E-001
    1.479981E+03   1.0000E-099   5.6952E-014   6.1087E-006   9.9999E-001
    1.566184E+03   1.0000E-099   3.9606E-014   4.8909E-006   1.0000E+000
