#NTIMES: 265
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
2.161e+08 1.132623e+05 2.264073e-09 9.662888e+13 1.923436e+13
2.293e+08 1.201678e+05 2.139777e-09 9.125582e+13 1.786036e+13
2.433e+08 1.271401e+05 2.013168e-09 8.588320e+13 1.673122e+13
2.582e+08 1.331070e+05 1.923869e-09 8.219618e+13 1.615640e+13
2.739e+08 1.371106e+05 1.857206e-09 7.956878e+13 1.593343e+13
2.907e+08 1.390278e+05 1.765988e-09 7.600500e+13 1.557523e+13
3.084e+08 1.378247e+05 1.610647e-09 6.982519e+13 1.464090e+13
3.273e+08 1.345103e+05 1.417430e-09 6.218308e+13 1.330199e+13
3.472e+08 1.290389e+05 1.222125e-09 5.472643e+13 1.192258e+13
3.685e+08 1.225136e+05 1.012821e-09 4.703897e+13 1.046619e+13
3.910e+08 1.165953e+05 7.877686e-10 3.873819e+13 8.846340e+12
4.148e+08 1.134778e+05 6.670294e-10 3.497616e+13 8.190179e+12
4.402e+08 1.130823e+05 6.524661e-10 3.557848e+13 8.460062e+12
4.671e+08 1.135860e+05 6.402737e-10 3.461712e+13 8.246640e+12
4.956e+08 1.141339e+05 5.825853e-10 3.003286e+13 7.089725e+12
5.259e+08 1.141772e+05 5.280861e-10 2.569743e+13 5.983650e+12
5.580e+08 1.133461e+05 4.999418e-10 2.325953e+13 5.350440e+12
5.921e+08 1.119732e+05 4.681793e-10 2.121323e+13 4.841832e+12
6.282e+08 1.100469e+05 4.310205e-10 1.930905e+13 4.392538e+12
6.666e+08 1.073929e+05 4.032375e-10 1.805268e+13 4.107778e+12
7.074e+08 1.040695e+05 3.726604e-10 1.680828e+13 3.836390e+12
7.506e+08 1.002508e+05 3.259508e-10 1.493032e+13 3.427202e+12
7.964e+08 9.605164e+04 2.848295e-10 1.338577e+13 3.099170e+12
8.451e+08 9.109556e+04 2.567360e-10 1.254213e+13 2.937630e+12
8.967e+08 8.503552e+04 2.251316e-10 1.160679e+13 2.756655e+12
9.514e+08 7.768259e+04 1.909080e-10 1.054827e+13 2.543160e+12
1.010e+09 6.910705e+04 1.623517e-10 9.727350e+12 2.378935e+12
1.071e+09 5.928357e+04 1.329995e-10 8.661558e+12 2.142812e+12
1.137e+09 4.915238e+04 1.017845e-10 7.128928e+12 1.777151e+12
1.206e+09 4.002750e+04 7.272578e-11 5.366814e+12 1.343798e+12
1.279e+09 3.284148e+04 5.355314e-11 4.066024e+12 1.024674e+12
1.353e+09 2.693322e+04 4.049761e-11 3.088770e+12 7.949477e+11
1.419e+09 2.217523e+04 3.023787e-11 2.043937e+12 6.113995e+11
1.476e+09 1.844283e+04 2.314367e-11 1.372347e+12 4.877091e+11
1.524e+09 1.564777e+04 2.236865e-11 1.102966e+12 5.062590e+11
1.565e+09 1.352977e+04 2.668117e-11 1.067813e+12 6.644878e+11
1.596e+09 1.211480e+04 3.715427e-11 1.445831e+12 1.006713e+12
1.619e+09 1.101842e+04 4.074823e-11 1.528185e+12 1.167097e+12
1.635e+09 1.020360e+04 3.998789e-11 1.465376e+12 1.181060e+12
1.648e+09 9.108309e+03 3.516114e-11 1.168624e+12 1.055991e+12
1.659e+09 8.272463e+03 2.923538e-11 8.542909e+11 8.866527e+11
1.669e+09 7.792127e+03 2.515712e-11 6.316651e+11 7.685965e+11
1.679e+09 7.310411e+03 2.247308e-11 4.288556e+11 6.912505e+11
1.689e+09 6.974160e+03 2.033771e-11 2.909647e+11 6.297523e+11
1.700e+09 6.664054e+03 1.830619e-11 2.051409e+11 5.708080e+11
1.715e+09 6.344156e+03 1.622444e-11 1.426612e+11 5.094409e+11
1.742e+09 5.882163e+03 1.331462e-11 9.996671e+10 4.212774e+11
1.789e+09 5.213587e+03 9.532700e-12 6.264197e+10 3.045023e+11
1.853e+09 4.763574e+03 7.202020e-12 4.410393e+10 2.315340e+11
1.926e+09 4.121074e+03 5.313939e-12 3.056244e+10 1.714951e+11
2.003e+09 4.039549e+03 3.716105e-12 1.860932e+10 1.202177e+11
2.084e+09 3.713893e+03 2.640120e-12 1.247185e+10 8.556337e+10
2.165e+09 3.601648e+03 2.008426e-12 7.542062e+09 6.523646e+10
2.245e+09 3.063544e+03 1.443847e-12 7.565588e+09 4.703335e+10
2.325e+09 3.315065e+03 1.019764e-12 2.670716e+09 3.335900e+10
2.405e+09 3.044221e+03 7.472399e-13 2.617389e+09 2.462158e+10
2.487e+09 2.957818e+03 5.732151e-13 2.389891e+09 1.911162e+10
2.570e+09 2.714095e+03 4.455273e-13 1.594054e+09 1.512562e+10
2.659e+09 2.515057e+03 3.362523e-13 8.084960e+08 1.173171e+10
2.764e+09 2.727334e+03 2.404963e-13 4.981280e+06 8.749406e+09
2.899e+09 2.804050e+03 1.618662e-13 1.149015e+07 6.257274e+09
3.065e+09 2.328838e+03 9.440692e-14 9.110588e+05 3.884506e+09
3.252e+09 2.381148e+03 4.683261e-14 2.856475e+04 1.997581e+09
3.446e+09 1.928564e+03 2.322721e-14 2.037027e+03 1.003256e+09
3.637e+09 2.425569e+03 1.270387e-14 4.379979e+02 5.499219e+08
3.815e+09 1.960411e+03 7.761406e-15 1.178650e+03 3.360316e+08
3.975e+09 2.184140e+03 5.537185e-15 5.206342e+03 2.397372e+08
4.117e+09 1.988564e+03 3.959107e-15 7.764342e+01 1.714134e+08
4.247e+09 1.843295e+03 2.629282e-15 4.531402e+00 1.138374e+08
4.369e+09 2.389425e+03 1.692551e-15 9.572462e+00 7.328068e+07
4.488e+09 1.910447e+03 1.096531e-15 1.508622e+03 4.747542e+07
4.608e+09 1.919042e+03 7.331847e-16 6.030909e+01 3.174396e+07
4.729e+09 1.857305e+03 4.969784e-16 3.534039e-02 2.151717e+07
4.852e+09 1.412377e+03 3.391311e-16 3.505686e-03 1.468302e+07
4.975e+09 2.124104e+03 2.324358e-16 5.291278e-03 1.006354e+07
5.101e+09 1.479342e+03 1.598567e-16 1.558464e+02 6.921157e+06
5.229e+09 1.207230e+03 1.102289e-16 2.252141e+00 4.772470e+06
5.360e+09 1.406438e+03 7.618596e-17 4.712133e-03 3.298547e+06
5.492e+09 1.468812e+03 5.280861e-17 9.346712e-02 2.286401e+06
5.627e+09 1.383538e+03 3.672246e-17 8.741807e-01 1.589935e+06
5.762e+09 1.702126e+03 2.567304e-17 1.976707e+00 1.111540e+06
5.899e+09 2.178502e+03 1.806291e-17 2.581841e+00 7.820516e+05
6.034e+09 2.241091e+03 1.283878e-17 1.230481e+01 5.558676e+05
6.168e+09 2.055373e+03 9.233533e-18 8.997944e+00 3.997750e+05
6.297e+09 1.633836e+03 6.749319e-18 3.678644e+00 2.922185e+05
6.422e+09 1.939259e+03 5.027528e-18 4.806632e+00 2.176719e+05
6.539e+09 1.555453e+03 3.831030e-18 9.927428e-04 1.658683e+05
6.646e+09 1.672713e+03 2.999120e-18 6.844270e-04 1.298499e+05
6.742e+09 1.645678e+03 2.414954e-18 1.045597e-05 1.045579e+05
6.826e+09 1.607997e+03 2.008708e-18 8.697055e-06 8.696903e+04
6.896e+09 1.715041e+03 1.721621e-18 7.454060e-06 7.453930e+04
6.948e+09 1.146626e+03 1.523268e-18 6.595254e-06 6.595139e+04
6.976e+09 1.526017e+03 1.450677e-18 6.280962e-06 6.280852e+04
6.989e+09 1.724487e+03 1.415680e-18 6.129437e-06 6.129330e+04
6.995e+09 1.000000e+03 1.398521e-18 6.055141e-06 6.055035e+04
6.998e+09 1.000000e+03 1.389997e-18 6.018237e-06 6.018132e+04
7.000e+09 1.000000e+03 1.385990e-18 6.000885e-06 6.000780e+04
#TIME: 1.299056
#NVEL: 114
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
4.401e+07 6.516383e+04 1.716596e-09 7.466655e+13 1.692580e+13
8.862e+07 5.991121e+04 1.716596e-09 7.466482e+13 1.692580e+13
9.061e+07 6.121077e+04 1.716596e-09 7.466004e+13 1.692580e+13
9.444e+07 6.250341e+04 1.716596e-09 7.466430e+13 1.692580e+13
9.991e+07 6.373216e+04 1.716596e-09 7.466432e+13 1.692580e+13
1.061e+08 6.299540e+04 1.716680e-09 7.466547e+13 1.692664e+13
1.126e+08 6.471754e+04 1.717528e-09 7.470659e+13 1.693500e+13
1.194e+08 6.520291e+04 1.721769e-09 7.489101e+13 1.697682e+13
