#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
1.279e+09 1.000000e+00 1.240233e-31 1.186611e-140 1.235164e-322 0.000000e+00 0.000000e+00
1.353e+09 1.000000e+00 3.870224e-32 7.211730e-143 0.000000e+00 0.000000e+00 0.000000e+00
1.419e+09 1.000000e+00 2.987949e-32 1.747134e-143 0.000000e+00 0.000000e+00 0.000000e+00
1.476e+09 1.000000e+00 3.155713e-33 1.452242e-147 0.000000e+00 0.000000e+00 0.000000e+00
1.524e+09 1.000000e+00 2.832983e-33 7.753077e-148 0.000000e+00 0.000000e+00 0.000000e+00
1.565e+09 1.000000e+00 3.401984e-34 1.347966e-151 0.000000e+00 0.000000e+00 0.000000e+00
1.596e+09 1.000000e+00 5.976806e-34 1.183635e-150 0.000000e+00 0.000000e+00 0.000000e+00
1.619e+09 1.000000e+00 5.501442e-35 5.484825e-155 0.000000e+00 0.000000e+00 0.000000e+00
1.635e+09 1.000000e+00 2.739691e-35 2.180851e-156 0.000000e+00 0.000000e+00 0.000000e+00
1.648e+09 1.000000e+00 9.279623e-34 2.059867e-150 0.000000e+00 0.000000e+00 0.000000e+00
1.659e+09 1.000000e+00 1.631758e-35 1.211443e-157 0.000000e+00 0.000000e+00 0.000000e+00
1.669e+09 1.000000e+00 1.055311e-35 1.531791e-158 0.000000e+00 0.000000e+00 0.000000e+00
1.679e+09 1.000000e+00 6.058224e-37 1.212314e-163 0.000000e+00 0.000000e+00 0.000000e+00
1.689e+09 1.000000e+00 4.278574e-36 2.318927e-160 0.000000e+00 0.000000e+00 0.000000e+00
1.700e+09 1.000000e+00 4.222187e-35 1.686439e-156 0.000000e+00 0.000000e+00 0.000000e+00
1.715e+09 1.000000e+00 9.702238e-37 2.758649e-163 0.000000e+00 0.000000e+00 0.000000e+00
1.742e+09 1.000000e+00 1.222617e-36 3.932090e-163 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+09 1.000000e+00 1.811929e-37 7.217190e-167 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+09 1.000000e+00 8.024046e-39 8.419713e-173 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+09 1.000000e+00 1.305939e-40 2.592071e-179 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+09 1.000000e+00 5.882579e-43 1.310139e-187 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+09 1.000000e+00 4.493358e-43 3.783435e-188 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+09 1.000000e+00 5.603063e-43 1.024999e-187 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+09 1.000000e+00 8.307945e-43 5.551572e-187 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 5.150212e-42 3.635184e-184 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+09 1.000000e+00 1.800396e-41 1.196723e-182 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+09 1.000000e+00 1.074502e-40 9.656130e-180 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+09 1.000000e+00 2.746920e-41 1.148807e-181 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+09 1.000000e+00 2.290258e-40 1.418702e-178 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+09 1.000000e+00 2.002962e-40 1.510666e-178 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+09 1.000000e+00 1.523292e-38 7.600197e-172 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+09 1.000000e+00 2.162274e-24 4.028539e-119 2.432745e-280 0.000000e+00 0.000000e+00
3.252e+09 1.000000e+00 2.161000e-36 3.372578e-164 0.000000e+00 0.000000e+00 0.000000e+00
3.446e+09 1.000000e+00 2.028309e-35 4.684465e-161 0.000000e+00 0.000000e+00 0.000000e+00
3.637e+09 1.000000e+00 6.139662e-38 1.007943e-169 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+09 1.000000e+00 4.129838e-40 1.786184e-177 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 1.796278e-41 2.425531e-182 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+09 1.000000e+00 3.839259e-42 4.582519e-185 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+09 1.000000e+00 7.237444e-42 4.396341e-184 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 4.357564e-42 7.198560e-185 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 5.576473e-41 6.392019e-181 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 4.031614e-41 2.010110e-181 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 2.294837e-40 9.923490e-179 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 1.792719e-40 4.113735e-179 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 7.725037e-40 7.524748e-177 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 3.663785e-41 1.429037e-181 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 1.604387e-42 2.039807e-186 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 2.435864e-41 3.332871e-182 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 1.519100e-44 1.233948e-193 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 2.440027e-44 6.689957e-193 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 1.323785e-44 7.552617e-194 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 177.574676
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 1.000000e+00 1.281646e-19 5.603483e-92 1.185113e-214 0.000000e+00 0.000000e+00
8.862e+07 1.000000e+00 1.128803e-19 3.346185e-92 3.772918e-215 0.000000e+00 0.000000e+00
9.061e+07 1.000000e+00 2.367710e-19 6.762430e-91 2.982848e-212 0.000000e+00 0.000000e+00
9.444e+07 1.000000e+00 2.956929e-20 1.446971e-94 2.122632e-220 0.000000e+00 0.000000e+00
9.991e+07 1.000000e+00 4.701254e-20 9.531017e-94 1.396822e-218 0.000000e+00 0.000000e+00
1.061e+08 1.000000e+00 1.010568e-19 2.135242e-92 1.391673e-215 0.000000e+00 0.000000e+00
1.126e+08 1.000000e+00 1.720506e-19 1.852584e-91 1.685510e-213 0.000000e+00 0.000000e+00
1.194e+08 1.000000e+00 1.227661e-19 4.720264e-92 8.116269e-215 0.000000e+00 0.000000e+00
1.267e+08 1.000000e+00 1.485719e-19 1.030581e-91 4.614225e-214 0.000000e+00 0.000000e+00
1.345e+08 1.000000e+00 1.821774e-19 2.334110e-91 2.812853e-213 0.000000e+00 0.000000e+00
1.427e+08 1.000000e+00 1.989369e-19 3.090002e-91 4.969629e-213 0.000000e+00 0.000000e+00
1.514e+08 1.000000e+00 5.072548e-19 1.153606e-89 1.354158e-209 0.000000e+00 0.000000e+00
1.607e+08 1.000000e+00 7.788355e-19 5.266992e-89 3.375198e-208 0.000000e+00 0.000000e+00
1.705e+08 1.000000e+00 2.332391e-18 3.641791e-87 3.521408e-204 0.000000e+00 0.000000e+00
1.809e+08 1.000000e+00 3.263917e-18 1.153505e-86 3.927527e-203 0.000000e+00 0.000000e+00
1.919e+08 1.000000e+00 5.829531e-18 9.224037e-86 3.272254e-201 0.000000e+00 0.000000e+00
2.037e+08 1.000000e+00 9.232080e-18 4.358293e-85 8.256175e-200 0.000000e+00 0.000000e+00
2.161e+08 1.000000e+00 1.186424e-17 8.543791e-85 2.890255e-199 0.000000e+00 0.000000e+00
2.293e+08 1.000000e+00 2.054161e-17 5.202952e-84 1.187528e-197 0.000000e+00 0.000000e+00
2.433e+08 1.000000e+00 3.857723e-17 4.344853e-83 9.737351e-196 0.000000e+00 0.000000e+00
2.582e+08 1.000000e+00 4.894509e-17 8.179401e-83 3.140830e-195 0.000000e+00 0.000000e+00
2.739e+08 1.000000e+00 5.728963e-17 1.232770e-82 6.653860e-195 0.000000e+00 0.000000e+00
2.907e+08 1.000000e+00 6.655702e-17 1.959372e-82 1.681430e-194 0.000000e+00 0.000000e+00
3.084e+08 1.000000e+00 4.116590e-17 2.835485e-83 2.329915e-196 0.000000e+00 0.000000e+00
3.273e+08 1.000000e+00 2.673945e-17 5.534655e-84 6.729339e-198 0.000000e+00 0.000000e+00
3.472e+08 1.000000e+00 8.574959e-18 9.344008e-86 1.136465e-201 0.000000e+00 0.000000e+00
3.685e+08 1.000000e+00 1.717228e-18 3.624190e-88 9.974454e-207 0.000000e+00 0.000000e+00
3.910e+08 1.000000e+00 2.989778e-19 8.441335e-91 2.939182e-212 0.000000e+00 0.000000e+00
4.148e+08 1.000000e+00 4.875063e-20 1.394372e-93 3.825968e-218 0.000000e+00 0.000000e+00
4.402e+08 1.000000e+00 1.707353e-20 3.475958e-95 1.569600e-221 0.000000e+00 0.000000e+00
4.671e+08 1.000000e+00 8.837987e-21 2.932162e-96 7.458491e-224 0.000000e+00 0.000000e+00
4.956e+08 1.000000e+00 6.217820e-21 6.006875e-97 1.977768e-225 0.000000e+00 0.000000e+00
5.259e+08 1.000000e+00 2.803647e-21 2.008005e-98 9.326197e-229 0.000000e+00 0.000000e+00
5.580e+08 1.000000e+00 1.876982e-21 3.125675e-99 1.277004e-230 0.000000e+00 0.000000e+00
5.921e+08 1.000000e+00 1.308505e-21 5.938665e-100 2.789218e-232 0.000000e+00 0.000000e+00
6.282e+08 1.000000e+00 6.314372e-22 2.994732e-101 3.602324e-235 0.000000e+00 0.000000e+00
6.666e+08 1.000000e+00 2.609602e-22 9.362012e-103 1.788754e-238 0.000000e+00 0.000000e+00
7.074e+08 1.000000e+00 8.466709e-23 1.193176e-104 1.286238e-242 0.000000e+00 0.000000e+00
7.506e+08 1.000000e+00 1.852238e-23 3.084884e-107 2.688552e-248 0.000000e+00 0.000000e+00
7.964e+08 1.000000e+00 4.220709e-24 9.276963e-110 7.781228e-254 0.000000e+00 0.000000e+00
8.451e+08 1.000000e+00 5.343721e-25 2.696333e-113 1.302180e-261 0.000000e+00 0.000000e+00
8.967e+08 1.000000e+00 5.207266e-26 2.531687e-117 1.692307e-270 0.000000e+00 0.000000e+00
9.514e+08 1.000000e+00 5.689424e-27 3.415291e-121 4.577818e-279 0.000000e+00 0.000000e+00
1.010e+09 1.000000e+00 4.269315e-28 9.481843e-126 3.563053e-289 0.000000e+00 0.000000e+00
1.071e+09 1.000000e+00 3.859947e-29 4.891163e-130 9.969522e-299 0.000000e+00 0.000000e+00
1.137e+09 1.000000e+00 3.089453e-30 1.311338e-134 5.835377e-309 0.000000e+00 0.000000e+00
1.206e+09 1.000000e+00 6.783215e-31 1.771359e-137 1.814547e-315 0.000000e+00 0.000000e+00
1.279e+09 1.000000e+00 1.107122e-31 7.387338e-141 4.446591e-323 0.000000e+00 0.000000e+00
1.353e+09 1.000000e+00 1.370452e-32 1.087508e-144 0.000000e+00 0.000000e+00 0.000000e+00
1.419e+09 1.000000e+00 2.983378e-33 1.614948e-147 0.000000e+00 0.000000e+00 0.000000e+00
1.476e+09 1.000000e+00 3.083449e-33 1.300455e-147 0.000000e+00 0.000000e+00 0.000000e+00
1.524e+09 1.000000e+00 1.283538e-33 3.147411e-149 0.000000e+00 0.000000e+00 0.000000e+00
1.565e+09 1.000000e+00 2.336168e-33 3.085612e-148 0.000000e+00 0.000000e+00 0.000000e+00
1.596e+09 1.000000e+00 4.995062e-34 5.651529e-151 0.000000e+00 0.000000e+00 0.000000e+00
1.619e+09 1.000000e+00 3.411969e-33 8.854286e-148 0.000000e+00 0.000000e+00 0.000000e+00
1.635e+09 1.000000e+00 1.187512e-34 7.850142e-154 0.000000e+00 0.000000e+00 0.000000e+00
1.648e+09 1.000000e+00 5.199956e-34 1.969014e-151 0.000000e+00 0.000000e+00 0.000000e+00
1.659e+09 1.000000e+00 1.069195e-33 2.440599e-150 0.000000e+00 0.000000e+00 0.000000e+00
1.669e+09 1.000000e+00 8.497663e-36 6.291457e-159 0.000000e+00 0.000000e+00 0.000000e+00
1.679e+09 1.000000e+00 1.746779e-36 8.186637e-162 0.000000e+00 0.000000e+00 0.000000e+00
1.689e+09 1.000000e+00 8.798587e-36 4.167617e-159 0.000000e+00 0.000000e+00 0.000000e+00
1.700e+09 1.000000e+00 4.578256e-36 2.165400e-160 0.000000e+00 0.000000e+00 0.000000e+00
1.715e+09 1.000000e+00 1.481208e-36 1.500964e-162 0.000000e+00 0.000000e+00 0.000000e+00
1.742e+09 1.000000e+00 9.326788e-37 1.280136e-163 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+09 1.000000e+00 4.107929e-38 2.213319e-169 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+09 1.000000e+00 2.285434e-38 4.317676e-171 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+09 1.000000e+00 1.503146e-40 5.120414e-179 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+09 1.000000e+00 4.723197e-43 4.501627e-188 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+09 1.000000e+00 1.711030e-42 3.497156e-186 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+09 1.000000e+00 4.200314e-44 4.671302e-192 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+09 1.000000e+00 1.526750e-43 1.057862e-189 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 1.112604e-42 1.532301e-186 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+09 1.000000e+00 6.300912e-42 5.284894e-184 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+09 1.000000e+00 4.329555e-41 3.783128e-181 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+09 1.000000e+00 3.405881e-41 3.231919e-181 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+09 1.000000e+00 1.836560e-40 4.968516e-179 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+09 1.000000e+00 1.383300e-39 6.333147e-176 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+09 1.000000e+00 7.256227e-39 3.567820e-173 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+09 1.000000e+00 1.088035e-28 3.767757e-135 6.236480e-315 0.000000e+00 0.000000e+00
3.252e+09 1.000000e+00 2.724403e-32 7.931134e-150 0.000000e+00 0.000000e+00 0.000000e+00
3.446e+09 1.000000e+00 5.797430e-36 5.070867e-163 0.000000e+00 0.000000e+00 0.000000e+00
3.637e+09 1.000000e+00 1.419780e-37 2.005190e-168 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+09 1.000000e+00 4.323083e-40 2.071680e-177 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 7.486046e-42 6.802155e-184 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+09 1.000000e+00 3.929456e-43 1.350323e-188 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+09 1.000000e+00 7.992022e-43 1.698791e-187 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 2.470020e-41 3.502585e-182 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 1.779437e-41 1.087618e-182 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 1.935809e-40 5.409634e-179 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 5.629018e-41 6.609404e-181 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 1.005057e-39 1.923289e-176 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 8.632040e-40 1.117936e-176 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 2.760461e-41 5.206819e-182 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 3.100949e-41 7.883471e-182 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 6.081034e-41 8.705432e-181 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 2.315982e-43 2.048845e-189 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 4.640401e-44 6.625011e-192 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 6.852329e-45 7.210721e-195 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 4.800281e-46 5.486836e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 3.525710e-46 1.824818e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 178.574676
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 1.000000e+00 3.108182e-19 2.002226e-90 3.275742e-211 0.000000e+00 0.000000e+00
8.862e+07 1.000000e+00 5.774745e-20 2.159822e-93 8.486485e-218 0.000000e+00 0.000000e+00
9.061e+07 1.000000e+00 1.215790e-19 4.443261e-92 6.993024e-215 0.000000e+00 0.000000e+00
9.444e+07 1.000000e+00 1.191422e-19 4.092639e-92 5.826587e-215 0.000000e+00 0.000000e+00
9.991e+07 1.000000e+00 1.614498e-19 1.405042e-91 9.006783e-214 0.000000e+00 0.000000e+00
1.061e+08 1.000000e+00 3.448563e-19 3.051221e-90 8.342488e-211 0.000000e+00 0.000000e+00
1.126e+08 1.000000e+00 1.060091e-19 2.548623e-92 2.036681e-215 0.000000e+00 0.000000e+00
1.194e+08 1.000000e+00 1.700427e-19 1.739664e-91 1.450352e-213 0.000000e+00 0.000000e+00
1.267e+08 1.000000e+00 1.804368e-19 2.227349e-91 2.521312e-213 0.000000e+00 0.000000e+00
1.345e+08 1.000000e+00 1.500977e-19 1.044708e-91 4.664068e-214 0.000000e+00 0.000000e+00
1.427e+08 1.000000e+00 3.067605e-19 1.757441e-90 2.323765e-211 0.000000e+00 0.000000e+00
1.514e+08 1.000000e+00 6.626022e-19 3.341165e-89 1.414224e-208 0.000000e+00 0.000000e+00
1.607e+08 1.000000e+00 8.610479e-19 7.761191e-89 7.871932e-208 0.000000e+00 0.000000e+00
1.705e+08 1.000000e+00 1.952717e-18 1.747084e-87 6.831622e-205 0.000000e+00 0.000000e+00
1.809e+08 1.000000e+00 2.186642e-18 2.258391e-87 1.048325e-204 0.000000e+00 0.000000e+00
1.919e+08 1.000000e+00 4.937852e-18 4.652934e-86 7.111014e-202 0.000000e+00 0.000000e+00
2.037e+08 1.000000e+00 7.964088e-18 2.370135e-85 2.121587e-200 0.000000e+00 0.000000e+00
2.161e+08 1.000000e+00 1.136483e-17 7.062436e-85 1.873044e-199 0.000000e+00 0.000000e+00
2.293e+08 1.000000e+00 2.063711e-17 5.195930e-84 1.167385e-197 0.000000e+00 0.000000e+00
2.433e+08 1.000000e+00 3.187458e-17 2.009095e-83 1.761439e-196 0.000000e+00 0.000000e+00
2.582e+08 1.000000e+00 3.739213e-17 2.786026e-83 2.907680e-196 0.000000e+00 0.000000e+00
2.739e+08 1.000000e+00 4.362452e-17 4.156499e-83 6.035301e-196 0.000000e+00 0.000000e+00
2.907e+08 1.000000e+00 4.699926e-17 4.943215e-83 8.102302e-196 0.000000e+00 0.000000e+00
3.084e+08 1.000000e+00 3.482357e-17 1.453997e-83 5.331543e-197 0.000000e+00 0.000000e+00
3.273e+08 1.000000e+00 1.962977e-17 1.669466e-84 4.892591e-199 0.000000e+00 0.000000e+00
3.472e+08 1.000000e+00 6.879693e-18 4.021885e-86 1.812910e-202 0.000000e+00 0.000000e+00
3.685e+08 1.000000e+00 1.009602e-18 5.072243e-89 1.447639e-208 0.000000e+00 0.000000e+00
3.910e+08 1.000000e+00 1.624678e-19 8.799906e-92 2.257509e-214 0.000000e+00 0.000000e+00
4.148e+08 1.000000e+00 4.144360e-20 7.443702e-94 9.709214e-219 0.000000e+00 0.000000e+00
4.402e+08 1.000000e+00 1.400980e-20 1.611223e-95 2.916249e-222 0.000000e+00 0.000000e+00
4.671e+08 1.000000e+00 6.856946e-21 1.092160e-96 8.579844e-225 0.000000e+00 0.000000e+00
4.956e+08 1.000000e+00 4.294369e-21 1.432701e-97 8.615245e-227 0.000000e+00 0.000000e+00
5.259e+08 1.000000e+00 2.090473e-21 6.383669e-99 7.563056e-230 0.000000e+00 0.000000e+00
5.580e+08 1.000000e+00 1.318896e-21 7.900070e-100 6.273804e-232 0.000000e+00 0.000000e+00
5.921e+08 1.000000e+00 9.895186e-22 1.988414e-100 2.528131e-233 0.000000e+00 0.000000e+00
6.282e+08 1.000000e+00 5.108637e-22 1.294920e-101 5.686980e-236 0.000000e+00 0.000000e+00
6.666e+08 1.000000e+00 1.849334e-22 2.403360e-103 8.977488e-240 0.000000e+00 0.000000e+00
7.074e+08 1.000000e+00 5.368306e-23 1.957684e-105 2.396384e-244 0.000000e+00 0.000000e+00
7.506e+08 1.000000e+00 1.377436e-23 9.385037e-108 1.931900e-249 0.000000e+00 0.000000e+00
7.964e+08 1.000000e+00 2.631780e-24 1.390915e-110 1.168476e-255 0.000000e+00 0.000000e+00
8.451e+08 1.000000e+00 4.351190e-25 1.165280e-113 2.015514e-262 0.000000e+00 0.000000e+00
8.967e+08 1.000000e+00 5.907850e-26 4.127552e-117 4.926790e-270 0.000000e+00 0.000000e+00
9.514e+08 1.000000e+00 4.801634e-27 1.698741e-121 9.647396e-280 0.000000e+00 0.000000e+00
1.010e+09 1.000000e+00 2.879654e-28 1.914743e-126 1.021092e-290 0.000000e+00 0.000000e+00
1.071e+09 1.000000e+00 2.542196e-29 8.967946e-131 2.306141e-300 0.000000e+00 0.000000e+00
1.137e+09 1.000000e+00 2.174252e-30 3.137812e-135 2.432641e-310 0.000000e+00 0.000000e+00
1.206e+09 1.000000e+00 4.748927e-31 4.149693e-138 7.216900e-317 0.000000e+00 0.000000e+00
1.279e+09 1.000000e+00 5.675798e-32 4.939544e-142 0.000000e+00 0.000000e+00 0.000000e+00
1.353e+09 1.000000e+00 1.805999e-32 3.245551e-144 0.000000e+00 0.000000e+00 0.000000e+00
1.419e+09 1.000000e+00 4.248512e-33 6.584919e-147 0.000000e+00 0.000000e+00 0.000000e+00
