#NTIMES:    65
#NSTAGES:     8
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    9.168740E+03   1.0000E-099   3.0458E-031   1.2626E-022   6.8541E-015   1.3721E-008   6.0068E-004   3.1862E-001   6.8078E-001
    9.725083E+03   1.0000E-099   2.2949E-029   7.8397E-021   2.8146E-013   2.9991E-007   4.9600E-003   7.0227E-001   2.9277E-001
    1.031518E+04   1.0000E-099   6.3674E-027   1.5535E-018   2.9416E-011   1.1824E-005   4.5591E-002   9.1946E-001   3.4935E-002
    1.094109E+04   1.0000E-099   1.3105E-023   1.8982E-015   1.3648E-008   1.1972E-003   4.9347E-001   5.0484E-001   4.9290E-004
    1.160497E+04   1.0000E-099   8.4461E-020   5.5423E-012   9.0699E-006   7.1960E-002   9.1888E-001   9.1483E-003   3.0033E-008
    1.231049E+04   1.0000E-099   5.8248E-016   1.3407E-008   2.9719E-003   8.9030E-001   1.0673E-001   2.0750E-006   3.1603E-015
    1.302134E+04   1.0000E-099   5.5717E-013   4.2101E-006   1.0446E-001   8.9483E-001   7.1067E-004   1.6264E-011   6.1505E-024
    1.360240E+04   1.0000E-099   1.1740E-010   2.9940E-004   8.0620E-001   1.9350E-001   1.0036E-006   2.4742E-017   2.1236E-033
    1.408764E+04   1.0000E-099   3.8897E-009   3.5598E-003   9.9052E-001   5.9241E-003   1.6465E-010   2.9726E-024   4.8437E-044
    1.457236E+04   1.0000E-099   1.2198E-007   3.7435E-002   9.6244E-001   1.2671E-004   1.6449E-014   1.6722E-031   3.1072E-055
    1.510690E+04   1.0000E-099   6.7753E-006   4.5402E-001   5.4598E-001   6.1953E-007   1.1205E-019   1.1807E-040   1.9677E-069
    1.558162E+04   1.0000E-099   7.9447E-005   9.6220E-001   3.7722E-002   2.1479E-010   2.6138E-026   9.4911E-052   7.3124E-079
    1.595296E+04   1.0000E-099   8.0046E-004   9.9857E-001   6.3291E-004   7.6911E-015   2.2797E-034   7.4734E-065   7.2383E-087
    1.622259E+04   1.0000E-099   8.1966E-003   9.9180E-001   7.3642E-006   1.0284E-019   2.9081E-043   4.7705E-072   9.6548E-096
    1.642769E+04   1.0000E-099   7.4834E-002   9.2517E-001   7.7367E-008   1.0656E-024   2.1804E-052   4.9086E-077   7.3449E-105
    1.659880E+04   1.0000E-099   3.6064E-001   6.3936E-001   9.5461E-010   2.3288E-029   7.3471E-061   1.0686E-081   2.5090E-113
    1.675124E+04   1.0000E-099   7.5219E-001   2.4781E-001   1.0970E-011   1.0280E-033   3.3211E-064   4.8715E-086   1.1878E-116
    1.689808E+04   1.0000E-099   9.4088E-001   5.9122E-002   8.6606E-014   3.7934E-038   2.7804E-066   1.8697E-090   1.0461E-118
    1.704616E+04   1.0000E-099   9.8737E-001   1.2631E-002   6.8106E-016   1.6150E-042   2.3938E-068   8.5540E-095   9.7957E-121
    1.720761E+04   1.0000E-099   9.9697E-001   3.0302E-003   7.4700E-018   1.2730E-046   3.1231E-070   7.8793E-099   1.5156E-122
    1.739882E+04   1.0000E-099   9.9916E-001   8.3522E-004   1.1524E-019   1.8426E-050   6.2085E-072   1.4450E-102   3.8794E-124
    1.766047E+04   1.0000E-099   9.9978E-001   2.1764E-004   1.3948E-021   1.7354E-054   1.0327E-073   1.8372E-106   8.8577E-126
    1.808358E+04   1.0000E-099   9.9996E-001   3.8222E-005   4.9532E-024   5.0272E-056   5.1579E-076   7.3280E-108   6.2050E-128
    1.869655E+04   1.0000E-099   1.0000E+000   4.2720E-006   5.4459E-027   6.6968E-057   6.8639E-079   1.1539E-108   9.9640E-131
    1.939677E+04   1.0000E-099   1.0000E+000   4.5596E-007   5.7386E-030   7.4867E-058   7.6841E-082   1.3386E-109   1.1830E-133
    2.014557E+04   1.0000E-099   1.0000E+000   4.5479E-008   4.7798E-033   7.5283E-059   6.5496E-085   1.3443E-110   1.0314E-136
    2.093442E+04   1.0000E-099   1.0000E+000   4.9422E-009   5.0160E-036   8.1767E-060   6.9702E-088   1.4463E-111   1.1128E-139
    2.172462E+04   1.0000E-099   1.0000E+000   7.1756E-010   1.3444E-038   1.1918E-060   1.8975E-090   2.0991E-112   3.0712E-142
    2.249803E+04   1.0000E-099   1.0000E+000   1.3302E-010   7.3951E-041   2.2402E-061   1.0667E-092   3.9656E-113   1.7551E-144
    2.326971E+04   1.0000E-099   1.0000E+000   2.8836E-011   6.5148E-043   5.0164E-062   9.7386E-095   9.0681E-114   1.6433E-146
    2.404714E+04   1.0000E-099   1.0000E+000   7.6171E-012   1.1565E-044   1.4160E-062   1.8432E-096   2.6965E-114   3.2657E-148
    2.482338E+04   1.0000E-099   1.0000E+000   2.3703E-012   3.7798E-046   4.9132E-063   6.6769E-098   1.0270E-114   1.2892E-149
    2.558776E+04   1.0000E-099   1.0000E+000   7.8248E-013   1.5120E-047   1.8884E-063   3.0953E-099   4.5289E-115   6.8405E-151
    2.635692E+04   1.0000E-099   1.0000E+000   2.5724E-013   1.0727E-047   7.6078E-064   2.8700E-099   2.2101E-115   8.8958E-151
    2.718225E+04   1.0000E-099   1.0000E+000   1.6923E-013   2.2391E-045   6.6416E-064   8.0054E-097   2.5331E-115   3.3551E-148
    2.815089E+04   1.0000E-099   1.0000E+000   7.8214E-013   5.8334E-043   4.5072E-063   3.1033E-094   2.5069E-114   1.9723E-145
    2.950331E+04   1.0000E-099   1.0000E+000   1.8089E-012   1.4937E-040   1.6026E-062   1.2555E-091   1.3628E-113   1.2887E-142
    3.126853E+04   1.0000E-099   1.0000E+000   3.8546E-012   1.1427E-038   3.9946E-062   1.1070E-089   3.7908E-113   1.3268E-140
    3.316683E+04   1.0000E-099   1.0000E+000   2.1314E-011   2.1860E-037   1.6012E-061   1.5446E-088   1.0594E-112   1.3537E-139
    3.518328E+04   1.0000E-099   1.0000E+000   1.0873E-010   4.4676E-036   4.9839E-061   1.9692E-087   1.9574E-112   1.0809E-138
    3.723586E+04   1.0000E-099   1.0000E+000   5.3371E-010   1.3357E-034   1.6821E-060   4.0339E-086   4.4346E-112   1.5177E-137
    3.908135E+04   1.0000E-099   1.0000E+000   1.8648E-009   1.6457E-033   4.8132E-060   4.0301E-085   1.0267E-111   1.2267E-136
    4.069496E+04   1.0000E-099   1.0000E+000   5.3488E-009   1.3866E-032   1.2051E-059   2.9400E-084   2.2238E-111   7.7272E-136
    4.211475E+04   1.0000E-099   1.0000E+000   1.7378E-008   1.7552E-031   3.4184E-059   3.2173E-083   5.4493E-111   7.2804E-135
    4.342134E+04   1.0000E-099   1.0000E+000   5.5977E-008   2.6669E-030   9.7760E-059   4.2919E-082   1.3668E-110   8.4806E-134
    4.468030E+04   1.0000E-099   1.0000E+000   1.4355E-007   3.0885E-029   2.3075E-058   4.5204E-081   2.9320E-110   8.0781E-133
    4.592717E+04   1.0000E-099   1.0000E+000   2.7594E-007   2.1017E-028   4.2220E-058   2.8976E-080   5.0520E-110   4.8563E-132
    4.717615E+04   1.0000E-099   1.0000E+000   4.6335E-007   9.5804E-028   6.9067E-058   1.2704E-079   7.9596E-110   2.0420E-131
    4.842788E+04   1.0000E-099   1.0000E+000   7.2899E-007   3.1050E-027   1.0746E-057   4.0131E-079   1.2107E-109   6.2801E-131
    4.969075E+04   1.0000E-099   1.0000E+000   1.0816E-006   7.4776E-027   1.5914E-057   9.5068E-079   1.7718E-109   1.4647E-130
    5.096636E+04   1.0000E-099   1.0000E+000   1.4917E-006   1.3968E-026   2.2069E-057   1.7579E-078   2.4461E-109   2.6901E-130
    5.226155E+04   1.0000E-099   1.0000E+000   1.8926E-006   2.1592E-026   2.8406E-057   2.7028E-078   3.1570E-109   4.1530E-130
    5.357521E+04   1.0000E-099   1.0000E+000   2.2240E-006   2.8766E-026   3.4228E-057   3.5966E-078   3.8397E-109   5.6089E-130
    5.490968E+04   1.0000E-099   1.0000E+000   2.4639E-006   3.4754E-026   3.9395E-057   4.3552E-078   4.4933E-109   7.0130E-130
    5.626091E+04   1.0000E-099   1.0000E+000   2.6253E-006   3.9616E-026   4.4200E-057   4.9988E-078   5.1789E-109   8.4994E-130
    5.762457E+04   1.0000E-099   1.0000E+000   2.7329E-006   4.3757E-026   4.8830E-057   5.6006E-078   5.9673E-109   1.0240E-129
    5.899246E+04   1.0000E-099   1.0000E+000   2.8004E-006   4.7295E-026   5.3141E-057   6.2085E-078   6.9148E-109   1.2264E-129
    6.035217E+04   1.0000E-099   1.0000E+000   2.8208E-006   4.9738E-026   5.6573E-057   6.7861E-078   8.0084E-109   1.4337E-129
    6.169374E+04   1.0000E-099   1.0000E+000   2.7908E-006   5.0704E-026   5.8711E-057   7.2748E-078   9.1735E-109   1.6161E-129
    6.299598E+04   1.0000E-099   1.0000E+000   2.7109E-006   5.0092E-026   5.9334E-057   7.6097E-078   1.0262E-108   1.7511E-129
    6.424503E+04   1.0000E-099   1.0000E+000   2.6017E-006   4.8362E-026   5.8853E-057   7.7929E-078   1.1201E-108   1.8422E-129
    6.541756E+04   1.0000E-099   1.0000E+000   2.4690E-006   4.5930E-026   5.7394E-057   7.8322E-078   1.1891E-108   1.8961E-129
    6.649419E+04   1.0000E-099   1.0000E+000   2.3272E-006   4.3108E-026   5.5332E-057   7.7386E-078   1.2319E-108   1.9163E-129
    6.745852E+04   1.0000E-099   1.0000E+000   2.2331E-006   4.0492E-026   5.4062E-057   7.5954E-078   1.2763E-108   1.9197E-129
    6.829142E+04   1.0000E-099   1.0000E+000   2.0719E-006   3.7458E-026   5.0776E-057   7.2647E-078   1.2524E-108   1.8649E-129
    6.899586E+04   1.0000E-099   1.0000E+000   2.0031E-006   3.5427E-026   4.8841E-057   6.9816E-078   1.2317E-108   1.7970E-129
    6.956013E+04   1.0000E-099   1.0000E+000   1.9316E-006   3.3121E-026   4.5600E-057   6.4973E-078   1.1475E-108   1.6520E-129
    6.978680E+04   1.0000E-099   1.0000E+000   1.8241E-006   2.9904E-026   4.1383E-057   5.7889E-078   1.0270E-108   1.4523E-129
    6.990041E+04   1.0000E-099   1.0000E+000   1.6813E-006   2.5646E-026   3.6530E-057   4.8907E-078   8.9196E-109   1.2112E-129
    6.995729E+04   1.0000E-099   1.0000E+000   1.4771E-006   1.9713E-026   3.1115E-057   3.7354E-078   7.5355E-109   9.2133E-130
    6.998574E+04   1.0000E-099   1.0000E+000   1.2349E-006   1.3485E-026   2.5469E-057   2.5482E-078   6.1437E-109   6.2803E-130
    6.999926E+04   1.0000E-099   1.0000E+000   9.9368E-007   8.4479E-027   2.0148E-057   1.5959E-078   4.8535E-109   3.9392E-130
    6.999997E+04   1.0000E-099   1.0000E+000   9.6128E-007   7.8411E-027   1.9479E-057   1.4824E-078   4.6957E-109   3.6625E-130
#TIME:     1.730
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    8.772128E+02   1.0000E-099   7.1478E-020   1.1585E-012   1.0240E-006   1.2462E-002   8.2773E-001   1.5978E-001   3.4016E-005
    8.835391E+02   1.0000E-099   7.1478E-020   1.1585E-012   1.0240E-006   1.2462E-002   8.2773E-001   1.5978E-001   3.4016E-005
    9.027930E+02   1.0000E-099   7.1394E-020   1.1573E-012   1.0231E-006   1.2455E-002   8.2765E-001   1.5986E-001   3.4058E-005
    9.425687E+02   1.0000E-099   7.0820E-020   1.1489E-012   1.0172E-006   1.2409E-002   8.2715E-001   1.6040E-001   3.4343E-005
    1.004117E+03   1.0000E-099   6.8569E-020   1.1161E-012   9.9370E-007   1.2228E-002   8.2512E-001   1.6262E-001   3.5510E-005
    1.064557E+03   1.0000E-099   6.3309E-020   1.0390E-012   9.3795E-007   1.1789E-002   8.1999E-001   1.6818E-001   3.8558E-005
    1.128720E+03   1.0000E-099   5.2241E-020   8.7409E-013   8.1578E-007   1.0787E-002   8.0698E-001   1.8218E-001   4.6957E-005
    1.196751E+03   1.0000E-099   3.3478E-020   5.8517E-013   5.8907E-007   8.7486E-003   7.7347E-001   2.1771E-001   7.3469E-005
    1.268882E+03   1.0000E-099   1.3273E-020   2.5263E-013   2.9587E-007   5.5537E-003   6.8970E-001   3.0456E-001   1.7838E-004
    1.345361E+03   1.0000E-099   2.6362E-021   5.7328E-014   8.5839E-008   2.3639E-003   5.1536E-001   4.8157E-001   7.0778E-004
    1.426449E+03   1.0000E-099   2.4725E-022   6.4766E-015   1.3538E-008   6.1956E-004   2.8403E-001   7.1185E-001   3.5019E-003
    1.512425E+03   1.0000E-099   1.4968E-023   4.9035E-016   1.4959E-009   1.1881E-004   1.2082E-001   8.6383E-001   1.5232E-002
    1.603583E+03   1.0000E-099   9.0589E-025   3.7068E-017   1.6334E-010   2.1856E-005   4.7081E-002   9.0044E-001   5.2458E-002
    1.700235E+03   1.0000E-099   6.0724E-026   3.0401E-018   1.8828E-011   4.0634E-006   1.7521E-002   8.3484E-001   1.4763E-001
    1.802712E+03   1.0000E-099   3.8169E-027   2.3108E-019   1.9867E-012   6.7659E-007   5.6901E-003   6.5500E-001   3.3931E-001
    1.911366E+03   1.0000E-099   1.7768E-028   1.3137E-020   1.5875E-013   8.5784E-008   1.4150E-003   3.9556E-001   6.0303E-001
    2.026569E+03   1.0000E-099   5.8225E-030   5.3579E-022   9.2927E-015   8.0736E-009   2.6422E-004   1.8107E-001   8.1867E-001
    2.148715E+03   1.0000E-099   1.5851E-031   1.8555E-023   4.7033E-016   6.6141E-010   4.2792E-005   7.0891E-002   9.2907E-001
    2.278223E+03   1.0000E-099   4.6091E-033   6.9565E-025   2.5848E-017   5.8149E-011   7.2074E-006   2.7419E-002   9.7257E-001
    2.415538E+03   1.0000E-099   1.8760E-034   3.6001E-026   1.9050E-018   6.5577E-012   1.4537E-006   1.1559E-002   9.8844E-001
    2.561128E+03   1.0000E-099   1.2788E-035   3.0035E-027   2.1417E-019   1.0524E-012   3.7928E-007   5.5782E-003   9.9442E-001
    2.715494E+03   1.0000E-099   1.5652E-036   4.3122E-028   3.8908E-020   2.5264E-013   1.3306E-007   3.1575E-003   9.9684E-001
    2.879163E+03   1.0000E-099   3.5240E-037   1.1040E-028   1.1887E-020   9.4621E-014   6.5063E-008   2.1450E-003   9.9785E-001
    3.052698E+03   1.0000E-099   1.4862E-037   5.1877E-029   6.3142E-021   5.7282E-014   4.5723E-008   1.7827E-003   9.9822E-001
    3.236691E+03   1.0000E-099   1.2647E-037   4.7876E-029   6.1827E-021   5.8809E-014   4.7822E-008   1.8475E-003   9.9815E-001
    3.431775E+03   1.0000E-099   2.1540E-037   8.5709E-029   1.1004E-020   1.0088E-013   7.3517E-008   2.3690E-003   9.9763E-001
    3.638616E+03   1.0000E-099   6.2087E-037   2.5832E-028   3.1772E-020   2.6523E-013   1.5670E-007   3.6476E-003   9.9635E-001
    3.857925E+03   1.0000E-099   2.0070E-036   8.9509E-028   1.0646E-019   8.0686E-013   3.7651E-007   6.0222E-003   9.9398E-001
    4.090452E+03   1.0000E-099   6.7421E-036   3.1015E-027   3.4810E-019   2.3510E-012   8.6462E-007   9.6366E-003   9.9036E-001
    4.336993E+03   1.0000E-099   2.3386E-035   1.0218E-026   1.0271E-018   5.9714E-012   1.7412E-006   1.4166E-002   9.8583E-001
    4.598395E+03   1.0000E-099   4.2016E-035   1.7987E-026   1.7206E-018   9.3331E-012   2.4377E-006   1.7051E-002   9.8295E-001
    4.875551E+03   1.0000E-099   3.3349E-035   1.5149E-026   1.5254E-018   8.6639E-012   2.3446E-006   1.6807E-002   9.8319E-001
    5.169413E+03   1.0000E-099   1.9016E-035   9.5008E-027   1.0512E-018   6.5584E-012   1.9495E-006   1.5341E-002   9.8466E-001
    5.480987E+03   1.0000E-099   1.3345E-035   7.1241E-027   8.3948E-019   5.5686E-012   1.7547E-006   1.4584E-002   9.8541E-001
    5.811339E+03   1.0000E-099   1.2705E-035   7.0787E-027   8.5889E-019   5.8146E-012   1.8377E-006   1.5044E-002   9.8495E-001
    6.161603E+03   1.0000E-099   1.6273E-035   9.3488E-027   1.1383E-018   7.5898E-012   2.2756E-006   1.7014E-002   9.8298E-001
    6.532979E+03   1.0000E-099   3.0391E-035   1.7523E-026   2.0574E-018   1.2856E-011   3.4122E-006   2.1334E-002   9.7866E-001
    6.926738E+03   1.0000E-099   8.2819E-035   4.7019E-026   5.1418E-018   2.8726E-011   6.2862E-006   2.9902E-002   9.7009E-001
    7.344229E+03   1.0000E-099   3.0686E-034   1.7263E-025   1.7339E-017   8.3935E-011   1.4230E-005   4.6900E-002   9.5309E-001
    7.786884E+03   1.0000E-099   1.6669E-033   9.1797E-025   8.2167E-017   3.2856E-010   3.9977E-005   8.2184E-002   9.1778E-001
    8.256219E+03   1.0000E-099   1.5512E-032   8.0036E-024   6.0069E-016   1.8314E-009   1.4359E-004   1.6069E-001   8.3916E-001
    8.753842E+03   1.0000E-099   2.6180E-031   1.2233E-022   7.2359E-015   1.5304E-008   6.7212E-004   3.3965E-001   6.5968E-001
    9.281458E+03   1.0000E-099   8.4173E-030   3.4317E-021   1.4764E-013   1.8953E-007   3.8032E-003   6.5838E-001   3.3781E-001
    9.840875E+03   1.0000E-099   6.9035E-028   2.2177E-019   5.9129E-012   3.6192E-006   2.3665E-002   9.0434E-001   7.1995E-002
    1.043401E+04   1.0000E-099   3.0485E-025   6.5862E-017   8.4108E-010   1.6384E-004   1.9818E-001   7.9765E-001   4.0063E-003
    1.106289E+04   1.0000E-099   4.9210E-022   5.9872E-014   2.6079E-007   8.9905E-003   8.7040E-001   1.2060E-001   9.6272E-006
    1.172968E+04   1.0000E-099   3.7796E-018   1.8849E-010   1.5376E-004   3.4309E-001   6.5627E-001   4.8510E-004   6.2084E-011
    1.243511E+04   1.0000E-099   8.3573E-015   1.4059E-007   1.3860E-002   9.7241E-001   1.3730E-002   1.4097E-008   5.4829E-019
    1.310486E+04   1.0000E-099   5.7579E-012   3.1844E-005   3.4012E-001   6.5979E-001   5.9525E-005   6.6573E-014   5.8441E-028
    1.363047E+04   1.0000E-099   4.5006E-010   8.4834E-004   9.5026E-001   4.8896E-002   2.6579E-008   2.7501E-020   4.9216E-038
    1.409732E+04   1.0000E-099   1.2844E-008   8.6602E-003   9.9007E-001   1.2660E-003   3.7123E-012   2.7331E-027   9.3475E-049
    1.460733E+04   1.0000E-099   4.8604E-007   1.0021E-001   8.9977E-001   2.0138E-005   2.0440E-016   5.4519E-035   1.3128E-060
    1.515124E+04   1.0000E-099   1.5674E-005   7.1235E-001   2.8763E-001   5.0820E-008   6.2669E-022   1.3485E-044   1.8506E-074
    1.562811E+04   1.0000E-099   1.3124E-004   9.8808E-001   1.1789E-002   9.3631E-012   6.8853E-029   4.2677E-056   1.9884E-081
    1.599975E+04   1.0000E-099   1.3308E-003   9.9848E-001   1.8521E-004   2.9899E-016   5.0523E-037   1.6044E-068   1.6043E-089
    1.626744E+04   1.0000E-099   1.2667E-002   9.8733E-001   2.3797E-006   5.0691E-021   9.7254E-046   2.3328E-073   3.2397E-098
    1.647940E+04   1.0000E-099   1.0043E-001   8.9957E-001   2.9328E-008   7.9336E-026   1.5277E-054   3.6294E-078   5.1448E-107
    1.665813E+04   1.0000E-099   3.8207E-001   6.1793E-001   5.4505E-010   4.8556E-030   4.7881E-062   2.2280E-082   1.6393E-114
    1.682515E+04   1.0000E-099   7.4552E-001   2.5448E-001   8.6341E-012   4.4471E-034   2.6235E-064   2.1082E-086   9.3764E-117
    1.698828E+04   1.0000E-099   9.3218E-001   6.7817E-002   9.4524E-014   3.1832E-038   3.0352E-066   1.5658E-090   1.1357E-118
    1.715746E+04   1.0000E-099   9.8440E-001   1.5598E-002   9.1218E-016   2.0397E-042   3.1640E-068   1.0644E-094   1.2697E-120
    1.734397E+04   1.0000E-099   9.9621E-001   3.7904E-003   1.0449E-017   1.7774E-046   4.2099E-070   1.0587E-098   1.9569E-122
    1.756198E+04   1.0000E-099   9.9897E-001   1.0303E-003   1.5545E-019   2.4305E-050   7.9538E-072   1.8077E-102   4.6958E-124
    1.785372E+04   1.0000E-099   9.9973E-001   2.6623E-004   1.8117E-021   2.1286E-054   1.2844E-073   2.1552E-106   1.0512E-125
    1.829401E+04   1.0000E-099   9.9995E-001   5.0659E-005   8.0272E-024   6.5036E-056   8.1553E-076   9.2476E-108   9.5597E-128
    1.890343E+04   1.0000E-099   9.9999E-001   6.6291E-006   1.3858E-026   1.0385E-056   1.7449E-078   1.7896E-108   2.5310E-130
    1.959483E+04   1.0000E-099   1.0000E+000   7.8629E-007   1.9858E-029   1.3062E-057   2.6892E-081   2.3669E-109   4.1910E-133
    2.034171E+04   1.0000E-099   1.0000E+000   8.2818E-008   1.9686E-032   1.3907E-058   2.7353E-084   2.5246E-110   4.3721E-136
    2.112489E+04   1.0000E-099   1.0000E+000   9.8892E-009   2.8269E-035   1.6628E-059   3.9879E-087   2.9967E-111   6.4670E-139
    2.190307E+04   1.0000E-099   1.0000E+000   1.5852E-009   1.0558E-037   2.6832E-060   1.5153E-089   4.8285E-112   2.4932E-141
    2.266649E+04   1.0000E-099   1.0000E+000   3.1363E-010   7.4752E-040   5.4066E-061   1.0999E-091   9.8203E-113   1.8436E-143
    2.343147E+04   1.0000E-099   1.0000E+000   6.9591E-011   7.7473E-042   1.2478E-061   1.1880E-093   2.3297E-113   2.0517E-145
    2.420203E+04   1.0000E-099   1.0000E+000   1.8121E-011   1.4872E-043   3.4989E-062   2.4484E-095   6.9349E-114   4.4700E-147
    2.496777E+04   1.0000E-099   1.0000E+000   5.1941E-012   4.1108E-045   1.1244E-062   7.5467E-097   2.4605E-114   1.5119E-148
    2.572287E+04   1.0000E-099   1.0000E+000   1.4710E-012   1.0385E-046   3.7209E-063   2.2201E-098   9.3765E-115   5.1198E-150
    2.648730E+04   1.0000E-099   1.0000E+000   4.2189E-013   3.1922E-048   1.3137E-063   8.5271E-100   4.0282E-115   2.4943E-151
    2.731821E+04   1.0000E-099   1.0000E+000   2.2145E-013   3.6894E-046   9.2200E-064   1.4001E-097   3.7408E-115   6.2561E-149
    2.830773E+04   1.0000E-099   1.0000E+000   9.8838E-013   1.5185E-043   6.0872E-063   8.6431E-095   3.6332E-114   5.9046E-146
    2.969497E+04   1.0000E-099   1.0000E+000   2.0857E-012   5.8341E-041   1.9547E-062   5.1710E-092   1.7612E-113   5.6205E-143
    3.146381E+04   1.0000E-099   1.0000E+000   3.4127E-012   5.1862E-039   3.6073E-062   5.1265E-090   3.5272E-113   6.2818E-141
    3.336021E+04   1.0000E-099   1.0000E+000   1.6920E-011   1.0473E-037   1.2781E-061   7.3617E-089   8.5374E-113   6.4501E-140
    3.537116E+04   1.0000E-099   1.0000E+000   8.4961E-011   2.3082E-036   3.9443E-061   1.0153E-087   1.5688E-112   5.5663E-139
    3.743153E+04   1.0000E-099   1.0000E+000   4.1608E-010   7.5078E-035   1.3240E-060   2.2613E-086   3.4957E-112   8.4883E-138
    3.925923E+04   1.0000E-099   1.0000E+000   1.4457E-009   9.6752E-034   3.7948E-060   2.3748E-085   8.1368E-112   7.2492E-137
    4.084955E+04   1.0000E-099   1.0000E+000   4.2948E-009   9.1220E-033   9.8480E-060   1.9361E-084   1.8243E-111   5.0964E-136
    4.225198E+04   1.0000E-099   1.0000E+000   1.4679E-008   1.3276E-031   2.9375E-059   2.4314E-083   4.6920E-111   5.4980E-135
    4.355508E+04   1.0000E-099   1.0000E+000   4.9378E-008   2.2764E-030   8.7815E-059   3.6601E-082   1.2304E-110   7.2250E-134
    4.480876E+04   1.0000E-099   1.0000E+000   1.2941E-007   2.7913E-029   2.1199E-058   4.0887E-081   2.7042E-110   7.3144E-133
    4.605391E+04   1.0000E-099   1.0000E+000   2.5440E-007   1.9678E-028   3.9631E-058   2.7180E-080   4.7660E-110   4.5672E-132
    4.729951E+04   1.0000E-099   1.0000E+000   4.3739E-007   9.1789E-028   6.6171E-058   1.2197E-079   7.6645E-110   1.9668E-131
    4.854864E+04   1.0000E-099   1.0000E+000   7.0098E-007   3.0188E-027   1.0445E-057   3.9088E-079   1.1822E-109   6.1366E-131
    4.980834E+04   1.0000E-099   1.0000E+000   1.0580E-006   7.3238E-027   1.5666E-057   9.3249E-079   1.7503E-109   1.4405E-130
    5.108083E+04   1.0000E-099   1.0000E+000   1.4678E-006   1.3699E-026   2.1780E-057   1.7259E-078   2.4210E-109   2.6476E-130
    5.237236E+04   1.0000E-099   1.0000E+000   1.8697E-006   2.1299E-026   2.8071E-057   2.6700E-078   3.1263E-109   4.1033E-130
    5.368175E+04   1.0000E-099   1.0000E+000   2.2022E-006   2.8403E-026   3.3845E-057   3.5570E-078   3.8025E-109   5.5453E-130
    5.501140E+04   1.0000E-099   1.0000E+000   2.4442E-006   3.4401E-026   3.8992E-057   4.3206E-078   4.4533E-109   6.9485E-130
    5.635691E+04   1.0000E-099   1.0000E+000   2.6087E-006   3.9318E-026   4.3808E-057   4.9767E-078   5.1400E-109   8.4437E-130
    5.771422E+04   1.0000E-099   1.0000E+000   2.7197E-006   4.3528E-026   4.8471E-057   5.5943E-078   5.9318E-109   1.0201E-129
    5.907468E+04   1.0000E-099   1.0000E+000   2.7892E-006   4.7104E-026   5.2812E-057   6.2151E-078   6.8814E-109   1.2241E-129
    6.042643E+04   1.0000E-099   1.0000E+000   2.8105E-006   4.9550E-026   5.6266E-057   6.8009E-078   7.9757E-109   1.4327E-129
    6.175921E+04   1.0000E-099   1.0000E+000   2.7808E-006   5.0503E-026   5.8423E-057   7.2941E-078   9.1408E-109   1.6162E-129
    6.305221E+04   1.0000E-099   1.0000E+000   2.7014E-006   4.9888E-026   5.9075E-057   7.6323E-078   1.0232E-108   1.7525E-129
    6.429175E+04   1.0000E-099   1.0000E+000   2.5932E-006   4.8171E-026   5.8630E-057   7.8189E-078   1.1177E-108   1.8449E-129
    6.545461E+04   1.0000E-099   1.0000E+000   2.4616E-006   4.5762E-026   5.7210E-057   7.8610E-078   1.1873E-108   1.8999E-129
    6.652229E+04   1.0000E-099   1.0000E+000   2.3221E-006   4.2976E-026   5.5209E-057   7.7710E-078   1.2314E-108   1.9211E-129
    6.747816E+04   1.0000E-099   1.0000E+000   2.2284E-006   4.0383E-026   5.3952E-057   7.6287E-078   1.2760E-108   1.9246E-129
    6.830400E+04   1.0000E-099   1.0000E+000   2.0689E-006   3.7383E-026   5.0705E-057   7.3003E-078   1.2528E-108   1.8701E-129
    6.900268E+04   1.0000E-099   1.0000E+000   2.0013E-006   3.5375E-026   4.8795E-057   7.0194E-078   1.2327E-108   1.8024E-129
    6.956287E+04   1.0000E-099   1.0000E+000   1.9297E-006   3.3067E-026   4.5556E-057   6.5333E-078   1.1488E-108   1.6567E-129
    6.978813E+04   1.0000E-099   1.0000E+000   1.8219E-006   2.9843E-026   4.1340E-057   5.8208E-078   1.0283E-108   1.4561E-129
    6.990103E+04   1.0000E-099   1.0000E+000   1.6789E-006   2.5583E-026   3.6490E-057   4.9172E-078   8.9331E-109   1.2140E-129
    6.995755E+04   1.0000E-099   1.0000E+000   1.4746E-006   1.9651E-026   3.1081E-057   3.7541E-078   7.5482E-109   9.2311E-130
    6.998583E+04   1.0000E-099   1.0000E+000   1.2330E-006   1.3444E-026   2.5450E-057   2.5617E-078   6.1566E-109   6.2940E-130
