#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
27637.54 6.5008e-07 1.2483e-01 5.1579e-01 3.5938e-01
28986.97 4.8013e-07 9.9985e-02 4.9624e-01 4.0378e-01
#TIME: 280.51
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 2.9759e-03 9.3464e-01 6.0690e-02 1.6944e-03
886.22 1.6502e-03 9.4595e-01 5.0991e-02 1.4087e-03
906.14 1.2387e-03 9.2766e-01 6.9078e-02 2.0202e-03
944.43 1.5115e-02 9.3491e-01 4.8646e-02 1.3278e-03
999.11 4.2946e-02 9.0892e-01 4.6832e-02 1.3067e-03
1060.83 6.7068e-04 9.1824e-01 7.8924e-02 2.1685e-03
1125.62 1.2244e-03 9.5245e-01 4.5117e-02 1.2059e-03
1194.38 3.2804e-03 9.5108e-01 4.4442e-02 1.1995e-03
1267.34 3.8421e-03 9.4553e-01 4.9257e-02 1.3718e-03
1344.75 1.1860e-02 9.3777e-01 4.9003e-02 1.3631e-03
1426.89 1.1174e-02 9.4024e-01 4.7312e-02 1.2741e-03
1514.05 4.2589e-03 9.4277e-01 5.1641e-02 1.3351e-03
1606.54 3.5384e-03 9.4347e-01 5.1619e-02 1.3673e-03
1704.67 3.3526e-03 9.5019e-01 4.5266e-02 1.1914e-03
1808.80 7.3499e-03 9.4327e-01 4.8078e-02 1.3036e-03
1919.29 5.6393e-03 9.4601e-01 4.7084e-02 1.2653e-03
2036.53 2.4606e-03 9.4983e-01 4.6462e-02 1.2478e-03
2160.92 2.7667e-03 9.4587e-01 4.9988e-02 1.3721e-03
2292.92 2.2755e-03 9.3969e-01 5.6275e-02 1.7650e-03
2432.98 5.8241e-04 9.3885e-01 5.8666e-02 1.8994e-03
2581.60 2.4348e-04 9.3229e-01 6.5188e-02 2.2793e-03
2739.29 1.8430e-04 9.2037e-01 7.6463e-02 2.9836e-03
2906.62 1.5003e-04 9.0917e-01 8.7052e-02 3.6294e-03
3084.17 1.2642e-04 8.8591e-01 1.0878e-01 5.1818e-03
3272.56 1.0054e-04 8.6058e-01 1.3218e-01 7.1368e-03
3472.46 8.1107e-05 8.2368e-01 1.6617e-01 1.0074e-02
3684.57 6.0101e-05 7.6670e-01 2.1813e-01 1.5105e-02
3909.64 5.0975e-05 7.3442e-01 2.4614e-01 1.9396e-02
4148.46 4.4127e-05 7.2597e-01 2.5321e-01 2.0774e-02
4401.86 4.7801e-05 7.5573e-01 2.2648e-01 1.7739e-02
4670.75 3.6270e-05 7.4509e-01 2.3581e-01 1.9065e-02
4956.05 1.8169e-05 6.3348e-01 3.3572e-01 3.0778e-02
5258.79 8.2272e-06 4.5377e-01 4.8913e-01 5.7086e-02
5580.02 2.5465e-06 2.1056e-01 6.9178e-01 9.7657e-02
5920.87 1.0412e-06 1.1065e-01 7.6339e-01 1.2596e-01
6282.54 5.7620e-07 7.4711e-02 7.7934e-01 1.4595e-01
6666.30 4.0972e-07 5.7586e-02 7.8348e-01 1.5893e-01
7073.50 4.7966e-07 7.0135e-02 7.7032e-01 1.5954e-01
7505.58 4.2174e-07 6.5463e-02 7.6761e-01 1.6693e-01
7964.05 5.2543e-07 7.9080e-02 7.5630e-01 1.6462e-01
8450.53 1.1068e-06 1.4183e-01 7.1839e-01 1.3978e-01
8966.72 2.4397e-06 2.5293e-01 6.3737e-01 1.0970e-01
9514.44 5.3187e-06 4.1642e-01 5.0392e-01 7.9658e-02
10095.62 9.8259e-06 5.5047e-01 3.9451e-01 5.5014e-02
10712.30 1.5955e-05 6.4303e-01 3.1715e-01 3.9806e-02
11366.65 2.2943e-05 7.0497e-01 2.6434e-01 3.0668e-02
12061.10 2.9294e-05 7.3409e-01 2.3830e-01 2.7576e-02
12793.43 3.3260e-05 7.5322e-01 2.2193e-01 2.4816e-02
13528.61 3.7009e-05 7.5512e-01 2.2070e-01 2.4145e-02
14194.74 3.6069e-05 7.5525e-01 2.1975e-01 2.4955e-02
14757.77 3.2835e-05 7.5056e-01 2.2387e-01 2.5534e-02
15240.48 3.9060e-05 7.6662e-01 2.1343e-01 1.9913e-02
15646.99 5.8823e-05 7.9953e-01 1.8815e-01 1.2263e-02
15960.30 9.5001e-05 8.6473e-01 1.2971e-01 5.4621e-03
16187.41 1.0830e-04 8.4775e-01 1.4707e-01 5.0752e-03
16354.17 1.1156e-04 8.6431e-01 1.3121e-01 4.3720e-03
16484.18 9.4125e-05 8.2770e-01 1.6612e-01 6.0867e-03
16593.12 8.8462e-05 8.2987e-01 1.6252e-01 7.5207e-03
16691.99 7.0398e-05 7.6211e-01 2.2776e-01 1.0058e-02
16788.59 7.4033e-05 7.8397e-01 2.0632e-01 9.6325e-03
16888.37 5.9080e-05 7.4387e-01 2.4376e-01 1.2315e-02
16998.79 5.0331e-05 6.8444e-01 2.9979e-01 1.5727e-02
17146.37 3.8546e-05 5.8590e-01 3.9213e-01 2.1933e-02
17415.23 3.0372e-05 5.3156e-01 4.4327e-01 2.5141e-02
17888.12 1.9858e-05 4.7571e-01 4.8631e-01 3.7960e-02
18532.37 1.7907e-05 4.7075e-01 4.8574e-01 4.3496e-02
19260.76 8.1830e-06 2.3647e-01 6.8169e-01 8.1830e-02
20034.10 6.6234e-06 2.5327e-01 6.4676e-01 9.9966e-02
20838.00 5.2056e-06 2.2270e-01 6.7565e-01 1.0165e-01
21647.97 4.3961e-06 2.1138e-01 6.7145e-01 1.1716e-01
22447.94 4.0546e-06 2.2656e-01 6.2200e-01 1.5143e-01
23245.88 3.7170e-06 2.6695e-01 5.7238e-01 1.6066e-01
24052.47 3.5047e-06 3.7802e-01 4.5800e-01 1.6397e-01
24867.72 1.9909e-06 2.4559e-01 5.3171e-01 2.2269e-01
25698.86 1.3617e-06 1.5106e-01 5.4491e-01 3.0403e-01
26587.16 1.2254e-06 1.7815e-01 5.0563e-01 3.1622e-01
27637.54 1.3977e-06 2.3408e-01 4.4220e-01 3.2372e-01
28986.97 1.0218e-06 1.6905e-01 4.6330e-01 3.6765e-01
#TIME: 284.55
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 1.3072e-02 9.3729e-01 4.8326e-02 1.3083e-03
886.22 1.9967e-03 9.1946e-01 6.5284e-02 1.3255e-02
906.14 6.0917e-03 9.4439e-01 4.8152e-02 1.3631e-03
944.43 1.2539e-02 9.3849e-01 4.7655e-02 1.3113e-03
999.11 1.9146e-02 9.3521e-01 4.4479e-02 1.1681e-03
1060.83 1.1147e-03 9.4773e-01 4.9727e-02 1.4286e-03
1125.62 9.9412e-04 9.2959e-01 6.7521e-02 1.8926e-03
1194.38 1.3072e-03 9.4044e-01 5.6685e-02 1.5714e-03
1267.34 7.4979e-03 9.4557e-01 4.5684e-02 1.2444e-03
1344.75 1.6549e-02 9.3477e-01 4.7339e-02 1.3436e-03
1426.89 3.3428e-03 9.4378e-01 5.1539e-02 1.3395e-03
1514.05 7.3723e-03 9.4361e-01 4.7753e-02 1.2650e-03
1606.54 4.6359e-03 9.4852e-01 4.5691e-02 1.1564e-03
1704.67 2.9673e-03 9.5110e-01 4.4776e-02 1.1570e-03
1808.80 8.5536e-03 9.4289e-01 4.7308e-02 1.2451e-03
1919.29 4.1696e-03 9.4804e-01 4.6554e-02 1.2392e-03
2036.53 2.2785e-03 9.4930e-01 4.7152e-02 1.2650e-03
2160.92 2.9131e-03 9.4659e-01 4.9122e-02 1.3736e-03
2292.92 2.9238e-03 9.4091e-01 5.4471e-02 1.6990e-03
2432.98 4.8687e-04 9.3913e-01 5.8427e-02 1.9581e-03
2581.60 2.7004e-04 9.3100e-01 6.6363e-02 2.3683e-03
2739.29 2.0491e-04 9.2164e-01 7.5326e-02 2.8245e-03
2906.62 1.7787e-04 9.1005e-01 8.6046e-02 3.7268e-03
3084.17 1.3892e-04 8.8838e-01 1.0645e-01 5.0345e-03
3272.56 1.1171e-04 8.6308e-01 1.2990e-01 6.9094e-03
3472.46 8.9688e-05 8.1669e-01 1.7287e-01 1.0346e-02
3684.57 6.9793e-05 7.6252e-01 2.2212e-01 1.5285e-02
3909.64 4.9847e-05 7.1381e-01 2.6535e-01 2.0784e-02
4148.46 4.9417e-05 7.4481e-01 2.3561e-01 1.9529e-02
4401.86 4.9031e-05 7.5733e-01 2.2515e-01 1.7474e-02
4670.75 3.6880e-05 7.4695e-01 2.3430e-01 1.8711e-02
4956.05 1.9376e-05 6.5053e-01 3.1980e-01 2.9658e-02
5258.79 8.1130e-06 4.3997e-01 5.0229e-01 5.7739e-02
5580.02 2.7840e-06 2.2404e-01 6.8093e-01 9.5024e-02
5920.87 1.1736e-06 1.2153e-01 7.5352e-01 1.2495e-01
6282.54 6.4066e-07 7.8805e-02 7.7552e-01 1.4567e-01
6666.30 4.3462e-07 5.9179e-02 7.8146e-01 1.5936e-01
7073.50 4.8029e-07 7.0765e-02 7.6954e-01 1.5969e-01
7505.58 4.7534e-07 7.0375e-02 7.6621e-01 1.6342e-01
7964.05 5.4509e-07 7.8418e-02 7.5695e-01 1.6464e-01
8450.53 1.0576e-06 1.3300e-01 7.2428e-01 1.4272e-01
8966.72 2.4499e-06 2.5236e-01 6.3822e-01 1.0941e-01
9514.44 5.4409e-06 4.1621e-01 5.0562e-01 7.8168e-02
10095.62 9.7788e-06 5.4216e-01 4.0204e-01 5.5787e-02
10712.30 1.6057e-05 6.3915e-01 3.2099e-01 3.9852e-02
11366.65 2.3063e-05 7.0398e-01 2.6546e-01 3.0530e-02
12061.10 2.9255e-05 7.3748e-01 2.3591e-01 2.6585e-02
12793.43 3.0297e-05 7.3779e-01 2.3635e-01 2.5832e-02
13528.61 3.5605e-05 7.5418e-01 2.2128e-01 2.4509e-02
14194.74 3.4590e-05 7.4680e-01 2.2744e-01 2.5718e-02
14757.77 3.0001e-05 7.5146e-01 2.2377e-01 2.4737e-02
15240.48 3.7967e-05 7.7824e-01 2.0386e-01 1.7863e-02
15646.99 5.5097e-05 7.8013e-01 2.0673e-01 1.3083e-02
15960.30 8.5634e-05 8.4388e-01 1.4973e-01 6.3113e-03
16187.41 1.0603e-04 8.6164e-01 1.3359e-01 4.6697e-03
16354.17 1.0967e-04 8.5900e-01 1.3630e-01 4.5879e-03
16484.18 9.3009e-05 8.3023e-01 1.6400e-01 5.6816e-03
16593.12 8.0454e-05 7.7371e-01 2.1723e-01 8.9853e-03
16691.99 9.0194e-05 7.9677e-01 1.9243e-01 1.0707e-02
16788.59 7.2724e-05 7.2136e-01 2.6739e-01 1.1176e-02
16888.37 6.2503e-05 6.6109e-01 3.2403e-01 1.4821e-02
16998.79 5.9649e-05 6.7920e-01 3.0482e-01 1.5913e-02
17146.37 4.5656e-05 5.8089e-01 3.9754e-01 2.1518e-02
17415.23 3.6422e-05 5.6186e-01 4.1298e-01 2.5116e-02
17888.12 2.4143e-05 5.3036e-01 4.3576e-01 3.3848e-02
18532.37 1.8030e-05 4.7662e-01 4.8078e-01 4.2578e-02
19260.76 1.1379e-05 3.4766e-01 5.9114e-01 6.1189e-02
20034.10 7.2645e-06 2.5452e-01 6.6151e-01 8.3964e-02
20838.00 5.5640e-06 2.4407e-01 6.5591e-01 1.0001e-01
21647.97 4.8018e-06 2.5181e-01 6.3444e-01 1.1374e-01
22447.94 4.0772e-06 2.6201e-01 6.0702e-01 1.3096e-01
23245.88 4.3194e-06 3.1704e-01 5.3062e-01 1.5234e-01
24052.47 3.3589e-06 2.9317e-01 5.2932e-01 1.7751e-01
24867.72 2.3194e-06 2.6198e-01 5.1941e-01 2.1861e-01
25698.86 1.8236e-06 2.2729e-01 5.3485e-01 2.3786e-01
26587.16 1.2732e-06 1.7709e-01 5.3132e-01 2.9159e-01
27637.54 1.1080e-06 1.7765e-01 4.7204e-01 3.5031e-01
28986.97 9.8655e-07 1.8696e-01 4.4613e-01 3.6691e-01
#TIME: 288.64
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 7.5478e-03 9.4028e-01 5.0765e-02 1.4056e-03
886.22 3.6604e-03 9.4297e-01 5.1934e-02 1.4352e-03
906.14 2.8730e-02 9.2243e-01 4.7623e-02 1.2150e-03
944.43 2.7189e-03 9.4782e-01 4.8153e-02 1.3108e-03
999.11 1.7634e-02 9.3662e-01 4.4559e-02 1.1917e-03
1060.83 2.8356e-03 9.4841e-01 4.7405e-02 1.3470e-03
1125.62 1.0147e-02 9.4081e-01 4.7725e-02 1.3132e-03
1194.38 1.7657e-03 9.5021e-01 4.6735e-02 1.2854e-03
1267.34 4.2687e-03 9.4899e-01 4.5508e-02 1.2381e-03
1344.75 7.4110e-03 9.4512e-01 4.6227e-02 1.2448e-03
1426.89 5.4291e-03 9.5122e-01 4.2284e-02 1.0663e-03
1514.05 5.8889e-03 9.4438e-01 4.8516e-02 1.2140e-03
1606.54 4.9739e-03 9.4926e-01 4.4623e-02 1.1402e-03
1704.67 2.4799e-03 9.5630e-01 4.0218e-02 1.0025e-03
1808.80 7.3634e-03 9.4922e-01 4.2362e-02 1.0581e-03
1919.29 3.7137e-03 9.5201e-01 4.3159e-02 1.1195e-03
2036.53 1.3518e-03 9.3070e-01 6.6065e-02 1.8826e-03
2160.92 2.6247e-03 9.5156e-01 4.4618e-02 1.1962e-03
2292.92 2.3239e-03 9.4176e-01 5.4257e-02 1.6564e-03
2432.98 2.8483e-04 9.0224e-01 9.4016e-02 3.4543e-03
2581.60 1.2660e-04 8.9010e-01 1.0552e-01 4.2538e-03
2739.29 1.8737e-04 9.2152e-01 7.5378e-02 2.9108e-03
2906.62 1.6264e-04 9.0906e-01 8.7094e-02 3.6880e-03
3084.17 1.4146e-04 8.9164e-01 1.0332e-01 4.8957e-03
3272.56 1.0638e-04 8.5808e-01 1.3471e-01 7.1046e-03
3472.46 8.6290e-05 8.2247e-01 1.6743e-01 1.0019e-02
3684.57 6.8888e-05 7.7622e-01 2.0917e-01 1.4537e-02
3909.64 4.7521e-05 7.3109e-01 2.4921e-01 1.9652e-02
4148.46 4.9496e-05 7.3085e-01 2.4867e-01 2.0435e-02
4401.86 4.7729e-05 7.4859e-01 2.3328e-01 1.8078e-02
4670.75 3.6138e-05 7.4172e-01 2.3946e-01 1.8787e-02
4956.05 2.0335e-05 6.5340e-01 3.1789e-01 2.8695e-02
5258.79 8.3972e-06 4.4334e-01 5.0011e-01 5.6533e-02
5580.02 2.8526e-06 2.2039e-01 6.8636e-01 9.3253e-02
5920.87 1.2180e-06 1.2620e-01 7.5138e-01 1.2243e-01
6282.54 6.7330e-07 8.2123e-02 7.7304e-01 1.4483e-01
6666.30 5.1510e-07 6.9041e-02 7.7364e-01 1.5732e-01
7073.50 4.7618e-07 6.6801e-02 7.7164e-01 1.6156e-01
7505.58 4.7483e-07 6.9532e-02 7.6111e-01 1.6936e-01
7964.05 5.6698e-07 8.1218e-02 7.5437e-01 1.6441e-01
8450.53 1.1082e-06 1.3569e-01 7.2539e-01 1.3892e-01
8966.72 2.5488e-06 2.5337e-01 6.3672e-01 1.0991e-01
9514.44 5.5238e-06 4.1781e-01 5.0363e-01 7.8555e-02
10095.62 9.9396e-06 5.4888e-01 3.9591e-01 5.5198e-02
10712.30 1.5742e-05 6.4099e-01 3.1943e-01 3.9560e-02
11366.65 2.2693e-05 7.1630e-01 2.5386e-01 2.9814e-02
12061.10 2.7415e-05 7.2391e-01 2.4847e-01 2.7595e-02
12793.43 3.2910e-05 7.4554e-01 2.2976e-01 2.4664e-02
13528.61 3.8024e-05 7.5741e-01 2.1862e-01 2.3935e-02
14194.74 3.6136e-05 7.6493e-01 2.1156e-01 2.3478e-02
14757.77 3.7306e-05 7.4535e-01 2.2965e-01 2.4954e-02
15240.48 4.0322e-05 7.6941e-01 2.1141e-01 1.9139e-02
15646.99 5.2422e-05 8.1724e-01 1.7154e-01 1.1170e-02
15960.30 8.9726e-05 8.6289e-01 1.3171e-01 5.3083e-03
16187.41 1.0357e-04 8.5055e-01 1.4462e-01 4.7231e-03
16354.17 1.2456e-04 8.6251e-01 1.3330e-01 4.0686e-03
16484.18 1.1245e-04 8.0493e-01 1.8905e-01 5.9101e-03
16593.12 8.5605e-05 8.1132e-01 1.8133e-01 7.2580e-03
16691.99 7.6341e-05 8.3816e-01 1.5506e-01 6.7054e-03
16788.59 6.8193e-05 8.1304e-01 1.7733e-01 9.5598e-03
16888.37 6.2170e-05 7.2289e-01 2.6429e-01 1.2761e-02
16998.79 5.2624e-05 6.8442e-01 3.0015e-01 1.5380e-02
17146.37 4.5577e-05 6.1409e-01 3.6631e-01 1.9553e-02
17415.23 3.4801e-05 5.8925e-01 3.8675e-01 2.3966e-02
17888.12 2.0236e-05 4.4191e-01 5.1930e-01 3.8764e-02
18532.37 1.4510e-05 3.7301e-01 5.7857e-01 4.8413e-02
19260.76 1.1296e-05 3.3077e-01 5.9903e-01 7.0194e-02
20034.10 7.5536e-06 2.5190e-01 6.6637e-01 8.1722e-02
20838.00 7.3271e-06 3.1951e-01 5.8830e-01 9.2186e-02
21647.97 5.7405e-06 2.5688e-01 6.3543e-01 1.0769e-01
22447.94 3.8633e-06 2.2505e-01 6.1591e-01 1.5903e-01
23245.88 2.8494e-06 2.1053e-01 6.2185e-01 1.6762e-01
24052.47 3.1371e-06 2.8522e-01 5.4080e-01 1.7398e-01
24867.72 3.3204e-06 3.4573e-01 4.6892e-01 1.8534e-01
25698.86 1.3318e-06 1.4010e-01 5.8574e-01 2.7416e-01
26587.16 7.3380e-07 9.3569e-02 5.4011e-01 3.6632e-01
27637.54 1.1975e-06 2.0196e-01 4.8600e-01 3.1204e-01
28986.97 1.2693e-06 2.2826e-01 4.4766e-01 3.2408e-01
#TIME: 292.79
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 7.6007e-03 9.4770e-01 4.3567e-02 1.1358e-03
886.22 2.3652e-03 9.5193e-01 4.4478e-02 1.2242e-03
906.14 3.7217e-01 5.9895e-01 2.8055e-02 8.2118e-04
944.43 9.6094e-03 9.4859e-01 4.0754e-02 1.0451e-03
999.11 1.0048e-02 9.4613e-01 4.2644e-02 1.1765e-03
1060.83 3.3897e-03 9.5129e-01 4.4194e-02 1.1222e-03
1125.62 1.4492e-02 9.4037e-01 4.4015e-02 1.1220e-03
1194.38 2.3709e-03 9.4675e-01 4.9637e-02 1.2386e-03
1267.34 4.9144e-03 9.4796e-01 4.5894e-02 1.2271e-03
1344.75 6.5954e-03 9.5130e-01 4.1058e-02 1.0492e-03
1426.89 3.4079e-03 9.5247e-01 4.2989e-02 1.1298e-03
1514.05 8.9946e-03 9.4666e-01 4.3272e-02 1.0758e-03
1606.54 6.2226e-03 9.5387e-01 3.8942e-02 9.6711e-04
1704.67 2.6982e-03 9.4079e-01 5.5101e-02 1.4084e-03
1808.80 3.1869e-03 9.3887e-01 5.6454e-02 1.4846e-03
1919.29 2.7562e-03 9.3405e-01 6.1532e-02 1.6569e-03
2036.53 7.4131e-03 9.4387e-01 4.7437e-02 1.2804e-03
2160.92 1.1958e-03 9.2820e-01 6.8638e-02 1.9634e-03
2292.92 2.0479e-03 9.4499e-01 5.1440e-02 1.5208e-03
2432.98 1.5403e-03 9.3603e-01 6.0413e-02 2.0164e-03
2581.60 9.5381e-04 9.2938e-01 6.7209e-02 2.4543e-03
2739.29 2.2861e-04 9.2591e-01 7.1222e-02 2.6428e-03
2906.62 1.7070e-04 9.0872e-01 8.7427e-02 3.6794e-03
3084.17 1.2731e-04 8.9079e-01 1.0423e-01 4.8524e-03
3272.56 1.0460e-04 8.6714e-01 1.2603e-01 6.7242e-03
3472.46 8.4055e-05 8.1896e-01 1.7086e-01 1.0098e-02
3684.57 6.6999e-05 7.8129e-01 2.0476e-01 1.3883e-02
3909.64 4.7488e-05 7.5232e-01 2.2962e-01 1.8009e-02
4148.46 4.8902e-05 7.3697e-01 2.4323e-01 1.9746e-02
4401.86 4.4989e-05 7.5852e-01 2.2430e-01 1.7136e-02
4670.75 3.6149e-05 7.4755e-01 2.3401e-01 1.8398e-02
4956.05 2.0564e-05 6.4933e-01 3.2153e-01 2.9123e-02
5258.79 9.3270e-06 4.6397e-01 4.8143e-01 5.4597e-02
5580.02 3.0289e-06 2.2435e-01 6.8106e-01 9.4588e-02
5920.87 1.2628e-06 1.2305e-01 7.5708e-01 1.1987e-01
6282.54 6.8298e-07 8.0118e-02 7.7315e-01 1.4673e-01
6666.30 5.5506e-07 7.2626e-02 7.7423e-01 1.5314e-01
7073.50 5.1694e-07 7.0403e-02 7.7021e-01 1.5939e-01
7505.58 5.3505e-07 7.4898e-02 7.6157e-01 1.6353e-01
7964.05 5.6128e-07 7.8560e-02 7.5441e-01 1.6703e-01
8450.53 1.1867e-06 1.4166e-01 7.2276e-01 1.3557e-01
8966.72 2.6904e-06 2.6381e-01 6.2832e-01 1.0787e-01
9514.44 5.6851e-06 4.2391e-01 4.9943e-01 7.6653e-02
10095.62 9.7754e-06 5.5045e-01 3.9478e-01 5.4760e-02
10712.30 1.5813e-05 6.5990e-01 3.0233e-01 3.7757e-02
11366.65 2.2172e-05 7.0417e-01 2.6529e-01 3.0517e-02
12061.10 2.9749e-05 7.5203e-01 2.2270e-01 2.5241e-02
12793.43 3.3663e-05 7.5805e-01 2.1771e-01 2.4201e-02
13528.61 4.0509e-05 7.7524e-01 2.0242e-01 2.2299e-02
14194.74 3.9519e-05 7.6218e-01 2.1404e-01 2.3735e-02
14757.77 3.5436e-05 7.4227e-01 2.3264e-01 2.5055e-02
15240.48 4.7570e-05 8.0057e-01 1.8295e-01 1.6432e-02
15646.99 6.2758e-05 8.2182e-01 1.6767e-01 1.0444e-02
15960.30 9.5891e-05 8.7746e-01 1.1775e-01 4.6845e-03
16187.41 1.0564e-04 8.6313e-01 1.3244e-01 4.3211e-03
16354.17 1.2646e-04 8.8220e-01 1.1406e-01 3.6113e-03
16484.18 1.0797e-04 8.8838e-01 1.0777e-01 3.7402e-03
16593.12 9.4780e-05 8.3885e-01 1.5524e-01 5.8220e-03
16691.99 8.1566e-05 7.8394e-01 2.0736e-01 8.6147e-03
16788.59 7.4114e-05 7.7830e-01 2.1275e-01 8.8782e-03
16888.37 6.1873e-05 6.6116e-01 3.2460e-01 1.4174e-02
16998.79 4.8236e-05 6.5204e-01 3.2655e-01 2.1359e-02
17146.37 5.1204e-05 7.3726e-01 2.4816e-01 1.4523e-02
17415.23 3.6841e-05 6.0987e-01 3.5948e-01 3.0611e-02
17888.12 2.5966e-05 5.7004e-01 3.9354e-01 3.6395e-02
18532.37 1.6617e-05 4.0999e-01 5.4644e-01 4.3555e-02
19260.76 1.4400e-05 4.0070e-01 5.4626e-01 5.3026e-02
20034.10 9.2251e-06 2.9519e-01 6.2126e-01 8.3545e-02
20838.00 5.9702e-06 2.5054e-01 6.2045e-01 1.2900e-01
21647.97 4.3711e-06 2.0592e-01 6.2409e-01 1.6999e-01
22447.94 5.0172e-06 2.8206e-01 5.9492e-01 1.2302e-01
23245.88 2.7617e-06 2.1940e-01 6.0369e-01 1.7690e-01
24052.47 1.7847e-06 1.4212e-01 6.4603e-01 2.1185e-01
24867.72 2.6662e-06 2.5395e-01 5.4499e-01 2.0106e-01
25698.86 2.2840e-06 2.9050e-01 4.9298e-01 2.1652e-01
26587.16 1.3151e-06 1.5521e-01 4.2789e-01 4.1690e-01
27637.54 1.8954e-06 2.8440e-01 4.4339e-01 2.7221e-01
28986.97 8.8023e-07 1.6229e-01 4.8033e-01 3.5738e-01
#TIME: 296.99
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 3.4860e-03 9.4847e-01 4.6830e-02 1.2191e-03
886.22 3.5570e-02 9.2467e-01 3.8808e-02 9.4824e-04
906.14 3.6506e-02 9.1713e-01 4.5136e-02 1.2244e-03
944.43 2.4990e-03 9.3500e-01 6.0780e-02 1.7174e-03
999.11 7.6005e-03 9.2874e-01 6.2102e-02 1.5596e-03
1060.83 6.1487e-03 9.5020e-01 4.2568e-02 1.0848e-03
1125.62 1.1697e-02 9.4605e-01 4.1177e-02 1.0806e-03
1194.38 2.9918e-03 9.5298e-01 4.2916e-02 1.1146e-03
1267.34 5.5350e-03 9.3963e-01 5.3403e-02 1.4366e-03
1344.75 2.7395e-03 9.3666e-01 5.9027e-02 1.5685e-03
1426.89 2.4724e-03 9.4621e-01 5.0040e-02 1.2731e-03
1514.05 5.2052e-03 9.3973e-01 5.3707e-02 1.3552e-03
1606.54 5.3252e-03 9.4001e-01 5.3321e-02 1.3447e-03
1704.67 8.1862e-03 9.4763e-01 4.3111e-02 1.0683e-03
1808.80 1.3594e-02 9.4071e-01 4.4563e-02 1.1329e-03
1919.29 6.6882e-03 9.4756e-01 4.4616e-02 1.1317e-03
2036.53 1.0475e-02 9.4191e-01 4.6400e-02 1.2114e-03
2160.92 4.6322e-03 9.4723e-01 4.6882e-02 1.2513e-03
2292.92 7.6309e-04 9.1275e-01 8.3771e-02 2.7151e-03
2432.98 1.6195e-03 9.3935e-01 5.7148e-02 1.8849e-03
2581.60 6.3750e-04 9.3178e-01 6.5207e-02 2.3710e-03
2739.29 2.5357e-04 9.3033e-01 6.6927e-02 2.4926e-03
2906.62 1.7526e-04 9.1442e-01 8.2081e-02 3.3241e-03
3084.17 1.3444e-04 8.9408e-01 1.0107e-01 4.7239e-03
3272.56 1.0026e-04 8.6623e-01 1.2703e-01 6.6450e-03
3472.46 8.5020e-05 8.3114e-01 1.5932e-01 9.4528e-03
3684.57 6.4272e-05 7.8217e-01 2.0392e-01 1.3854e-02
3909.64 5.9625e-05 7.4400e-01 2.3747e-01 1.8471e-02
4148.46 5.1502e-05 7.3980e-01 2.4062e-01 1.9527e-02
4401.86 5.0094e-05 7.7237e-01 2.1139e-01 1.6191e-02
4670.75 3.9053e-05 7.5617e-01 2.2586e-01 1.7932e-02
4956.05 2.1847e-05 6.5726e-01 3.1358e-01 2.9144e-02
5258.79 8.4146e-06 4.4788e-01 4.9666e-01 5.5447e-02
5580.02 3.1169e-06 2.3131e-01 6.7625e-01 9.2441e-02
5920.87 1.4052e-06 1.3620e-01 7.4103e-01 1.2277e-01
6282.54 7.3280e-07 8.6265e-02 7.7038e-01 1.4335e-01
6666.30 5.6015e-07 7.0422e-02 7.7463e-01 1.5494e-01
7073.50 5.7486e-07 7.4815e-02 7.6812e-01 1.5707e-01
7505.58 5.5882e-07 7.5447e-02 7.5841e-01 1.6614e-01
7964.05 6.3734e-07 8.6046e-02 7.5336e-01 1.6059e-01
8450.53 1.2751e-06 1.4637e-01 7.1969e-01 1.3394e-01
8966.72 2.8150e-06 2.6679e-01 6.2586e-01 1.0735e-01
9514.44 5.9738e-06 4.3992e-01 4.8560e-01 7.4474e-02
10095.62 1.0136e-05 5.5806e-01 3.8884e-01 5.3088e-02
10712.30 1.6486e-05 6.6191e-01 3.0017e-01 3.7905e-02
11366.65 2.3252e-05 7.2194e-01 2.4902e-01 2.9010e-02
12061.10 2.9234e-05 7.3324e-01 2.4029e-01 2.6437e-02
12793.43 3.5510e-05 7.6575e-01 2.1189e-01 2.2321e-02
13528.61 4.0413e-05 7.6577e-01 2.1187e-01 2.2318e-02
14194.74 4.1549e-05 7.5475e-01 2.2193e-01 2.3274e-02
14757.77 3.8892e-05 7.4328e-01 2.3183e-01 2.4851e-02
