#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6
4.4884e+04 1.9324e-01 8.0676e-01 3.6835e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 7.0123e-01 2.9877e-01 2.9052e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 4.7081e-01 5.2919e-01 8.6626e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 9.0987e-01 9.0131e-02 3.5635e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 6.6078e-01 3.3922e-01 1.3737e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 5.9036e-01 4.0964e-01 2.8279e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 8.5889e-01 1.4111e-01 5.7483e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 8.3840e-01 1.6160e-01 6.6099e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 7.7007e-01 2.2993e-01 2.2786e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 7.5264e-01 2.4736e-01 2.0797e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 7.5445e-01 2.4555e-01 1.2565e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 6.4798e-01 3.5202e-01 6.0782e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 6.9158e-01 3.0842e-01 1.7729e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 3.9357e-01 6.0643e-01 1.5621e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 5.2308e-01 4.7692e-01 1.3085e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 8.8953e-01 1.1047e-01 3.9516e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 9.3146e-01 6.8537e-02 4.3009e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 9.3319e-01 6.6808e-02 2.8720e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 9.5513e-01 4.4866e-02 5.1074e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 9.6273e-01 3.7274e-02 2.1040e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 9.8257e-01 1.7431e-02 1.2891e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 7.7141e-01 2.2859e-01 2.2525e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 9.3988e-01 6.0120e-02 7.7808e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 9.4485e-01 5.5151e-02 5.5552e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 9.4549e-01 5.4505e-02 5.1718e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 9.5294e-01 4.7058e-02 3.2367e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.4571e-01 5.4289e-02 4.3982e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 8.9457e-01 1.0543e-01 1.7388e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 5.8787
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6
4.4010e+02 6.8524e-19 1.2730e-09 2.2748e-03 7.4171e-01 2.5601e-01 8.4288e-08 6.1408e-19
8.8623e+02 1.3696e-13 3.3139e-06 1.0927e-01 8.8095e-01 9.7764e-03 1.8789e-10 1.1485e-22
9.0614e+02 2.8511e-14 8.5403e-07 4.9187e-02 9.2040e-01 3.0409e-02 3.0870e-09 1.4143e-20
9.4442e+02 1.7595e-15 7.3504e-08 1.0714e-02 8.2186e-01 1.6743e-01 2.7303e-07 3.6202e-17
9.9911e+02 1.0210e-16 5.4915e-09 1.8085e-03 4.9062e-01 5.0756e-01 1.0010e-05 2.7560e-14
1.0608e+03 2.0985e-17 1.2473e-09 6.0526e-04 3.0397e-01 6.9538e-01 4.6731e-05 5.7618e-13
1.1257e+03 9.8083e-18 6.0658e-10 3.5040e-04 2.3310e-01 7.6646e-01 9.0412e-05 2.2224e-12
1.1944e+03 5.5735e-18 3.5407e-10 2.3195e-04 1.8929e-01 8.1033e-01 1.4401e-04 5.8558e-12
1.2673e+03 2.4012e-18 1.5815e-10 1.2436e-04 1.3691e-01 8.6269e-01 2.7979e-04 2.3845e-11
1.3448e+03 5.5301e-19 3.8657e-11 4.1434e-05 7.5954e-02 9.2317e-01 8.3077e-04 2.4885e-10
1.4269e+03 6.4943e-20 5.0052e-12 8.3562e-06 3.1557e-02 9.6485e-01 3.5869e-03 6.1634e-09
1.5140e+03 5.4293e-21 4.8564e-13 1.3521e-06 1.1487e-02 9.7179e-01 1.6718e-02 1.8840e-07
1.6065e+03 4.8248e-22 5.1275e-14 2.3371e-07 4.2673e-03 9.3089e-01 6.4839e-02 4.0522e-06
1.7047e+03 4.6806e-23 5.7785e-15 4.1149e-08 1.5221e-03 7.9671e-01 2.0171e-01 6.1727e-05
1.8088e+03 3.4129e-24 4.8330e-16 5.3396e-09 4.0374e-04 5.1450e-01 4.8434e-01 7.5406e-04
1.9193e+03 1.5550e-25 2.5017e-17 4.2752e-10 6.7264e-05 2.1428e-01 7.7911e-01 6.5425e-03
2.0365e+03 5.5277e-27 1.0118e-18 2.6310e-11 8.4809e-06 6.6261e-02 8.9486e-01 3.8867e-02
2.1609e+03 1.6038e-28 3.4876e-20 1.3933e-12 9.1476e-07 1.7212e-02 8.1398e-01 1.6881e-01
2.2929e+03 3.5764e-30 9.6447e-22 5.9538e-14 7.8307e-08 3.4373e-03 5.2695e-01 4.6961e-01
2.4330e+03 6.1071e-32 2.0387e-23 1.8962e-15 4.8256e-09 4.7413e-04 2.2044e-01 7.7909e-01
2.5816e+03 1.5015e-33 5.9249e-25 7.6726e-17 3.4019e-10 6.6334e-05 7.9582e-02 9.2035e-01
2.7393e+03 7.5293e-35 3.3865e-26 5.6559e-18 3.8754e-11 1.2972e-05 3.2816e-02 9.6717e-01
2.9067e+03 8.1289e-36 4.1269e-27 8.4291e-19 7.9927e-12 3.9788e-06 1.7182e-02 9.8281e-01
3.0842e+03 2.1801e-36 1.2457e-27 2.9562e-19 3.4249e-12 2.1453e-06 1.2323e-02 9.8767e-01
3.2726e+03 1.7317e-36 1.0901e-27 2.7984e-19 3.4073e-12 2.2054e-06 1.2680e-02 9.8732e-01
3.4725e+03 4.7514e-36 3.1667e-27 8.0136e-19 8.6063e-12 4.6051e-06 1.9345e-02 9.8065e-01
3.6846e+03 4.6032e-35 3.1840e-26 7.2904e-18 5.7857e-11 2.0337e-05 4.4607e-02 9.5537e-01
3.9097e+03 1.0380e-33 7.5027e-25 1.4714e-16 7.6247e-10 1.4948e-04 1.3301e-01 8.6684e-01
4.1484e+03 1.6447e-32 1.1624e-23 1.8806e-15 6.4822e-09 7.4570e-04 2.9959e-01 6.9967e-01
4.4019e+03 1.1064e-31 7.1761e-23 9.6306e-15 2.4385e-08 1.9192e-03 4.5304e-01 5.4504e-01
4.6708e+03 1.8921e-31 1.2240e-22 1.5752e-14 3.6526e-08 2.5622e-03 5.0841e-01 4.8903e-01
4.9561e+03 1.0116e-31 7.4340e-23 1.0807e-14 2.8118e-08 2.2045e-03 4.8477e-01 5.1302e-01
5.2588e+03 3.9658e-32 3.3891e-23 5.7730e-15 1.7755e-08 1.6541e-03 4.3711e-01 5.6124e-01
5.5800e+03 2.2129e-32 2.0814e-23 3.9163e-15 1.3361e-08 1.3842e-03 4.0893e-01 5.8969e-01
5.9209e+03 2.1105e-32 2.1298e-23 4.1919e-15 1.4523e-08 1.5016e-03 4.2635e-01 5.7215e-01
6.2825e+03 3.4767e-32 3.6932e-23 7.2128e-15 2.3170e-08 2.1342e-03 4.9465e-01 5.0322e-01
6.6663e+03 9.0131e-32 9.6930e-23 1.7678e-14 4.8429e-08 3.6052e-03 5.9982e-01 3.9657e-01
7.0735e+03 3.8658e-31 4.1332e-22 6.6381e-14 1.4026e-07 7.4427e-03 7.3992e-01 2.5264e-01
7.5056e+03 2.4154e-30 2.6281e-21 3.5913e-13 5.3495e-07 1.7877e-02 8.6532e-01 1.1680e-01
7.9641e+03 2.1069e-29 2.3057e-20 2.5387e-12 2.4397e-06 4.5942e-02 9.1446e-01 3.9594e-02
8.4505e+03 4.0214e-28 4.2003e-19 3.2853e-11 1.6927e-05 1.4351e-01 8.4853e-01 7.9462e-03
8.9668e+03 2.2153e-26 2.1026e-17 9.6218e-10 1.9524e-04 5.0596e-01 4.9336e-01 4.8509e-04
9.5145e+03 1.1870e-24 9.8329e-16 2.2828e-08 1.4818e-03 9.0221e-01 9.6303e-02 6.0837e-06
1.0096e+04 1.2968e-22 8.5559e-14 7.7733e-07 1.1080e-02 9.8339e-01 5.5299e-03 9.3502e-09
1.0712e+04 9.0570e-20 4.2788e-11 9.9136e-05 1.5863e-01 8.4121e-01 6.0612e-05 4.9327e-13
1.1367e+04 9.0394e-17 2.7517e-08 1.0409e-02 8.9145e-01 9.8139e-02 1.6004e-08 7.5470e-20
1.2062e+04 1.9070e-14 3.2448e-06 1.8859e-01 8.0982e-01 1.5807e-03 4.5273e-13 9.2348e-28
1.2794e+04 4.2540e-12 2.5186e-04 9.4517e-01 5.4574e-02 3.0139e-07 8.8609e-21 2.4963e-40
1.3528e+04 2.8574e-10 4.9307e-03 9.9446e-01 6.0431e-04 6.4605e-12 1.1136e-29 0.0000e+00
1.4194e+04 4.5078e-09 3.3975e-02 9.6600e-01 2.7818e-05 4.4417e-15 1.0842e-35 0.0000e+00
1.4758e+04 2.5582e-08 1.1557e-01 8.8443e-01 3.1855e-06 2.8064e-17 7.1682e-40 0.0000e+00
1.5240e+04 1.2057e-07 3.0627e-01 6.9373e-01 4.0174e-07 2.9577e-19 1.6675e-43 0.0000e+00
1.5647e+04 5.0293e-07 6.1972e-01 3.8028e-01 3.4389e-08 2.1862e-21 0.0000e+00 0.0000e+00
1.5960e+04 1.8020e-06 8.8348e-01 1.1651e-01 1.2691e-09 5.2059e-24 0.0000e+00 0.0000e+00
1.6187e+04 3.8134e-06 9.6361e-01 3.6382e-02 6.5470e-11 2.4499e-26 0.0000e+00 0.0000e+00
1.6354e+04 6.1355e-06 9.8555e-01 1.4440e-02 6.3702e-12 3.5555e-28 0.0000e+00 0.0000e+00
1.6484e+04 8.9161e-06 9.9396e-01 6.0292e-03 6.8225e-13 5.8154e-30 0.0000e+00 0.0000e+00
1.6593e+04 1.0196e-05 9.9625e-01 3.7402e-03 1.8996e-13 5.1298e-31 0.0000e+00 0.0000e+00
1.6692e+04 1.1700e-05 9.9757e-01 2.4230e-03 6.0433e-14 5.9424e-32 0.0000e+00 0.0000e+00
1.6788e+04 1.3360e-05 9.9836e-01 1.6223e-03 2.1121e-14 8.2803e-33 0.0000e+00 0.0000e+00
1.6888e+04 1.6195e-05 9.9901e-01 9.7123e-04 5.6306e-15 7.1322e-34 0.0000e+00 0.0000e+00
1.6999e+04 1.8619e-05 9.9933e-01 6.4928e-04 1.9759e-15 1.0105e-34 0.0000e+00 0.0000e+00
1.7146e+04 2.4300e-05 9.9965e-01 3.2274e-04 3.2853e-16 3.6544e-36 0.0000e+00 0.0000e+00
1.7416e+04 3.2972e-05 9.9983e-01 1.3463e-04 3.4040e-17 5.3498e-38 0.0000e+00 0.0000e+00
1.7888e+04 6.2154e-05 9.9991e-01 2.3317e-05 3.7035e-19 1.2110e-41 0.0000e+00 0.0000e+00
1.8532e+04 1.2966e-04 9.9987e-01 3.3526e-06 2.5903e-21 1.4013e-45 0.0000e+00 0.0000e+00
1.9260e+04 2.9949e-04 9.9970e-01 3.5460e-07 8.2144e-24 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 5.7489e-04 9.9943e-01 4.8393e-08 4.6470e-26 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0787e-03 9.9892e-01 6.1532e-09 2.1130e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.7803e-03 9.9822e-01 1.0811e-09 2.1903e-30 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 2.8980e-03 9.9710e-01 1.8506e-10 2.0897e-32 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 4.2438e-03 9.9576e-01 4.3996e-11 4.6919e-34 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 6.0608e-03 9.9394e-01 1.2527e-11 1.7361e-35 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 8.4081e-03 9.9159e-01 4.2522e-12 1.0409e-36 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.4142e-02 9.8586e-01 9.7222e-13 2.3958e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 2.4201e-02 9.7580e-01 2.0945e-13 4.7803e-40 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 3.9273e-02 9.6073e-01 4.6889e-14 1.0328e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 6.8798e-02 9.3120e-01 7.0813e-15 7.9874e-44 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.4379e-01 8.5621e-01 3.4097e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 2.2269e-01 7.7731e-01 2.3369e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 2.8121e-01 7.1879e-01 3.0048e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 3.4480e-01 6.5520e-01 4.4099e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 5.7690e-01 4.2310e-01 5.3348e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 3.3857e-01 6.6143e-01 1.6451e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 6.2604e-01 3.7396e-01 9.5536e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 7.0650e-01 2.9350e-01 1.2744e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 5.5159e-01 4.4841e-01 1.0905e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 5.2283e-01 4.7717e-01 9.8050e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 8.1058e-01 1.8942e-01 2.3878e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 7.6289e-01 2.3711e-01 4.5009e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 4.3030e-01 5.6970e-01 9.1746e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 7.7911e-01 2.2089e-01 1.1636e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 7.5804e-01 2.4196e-01 1.1468e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 6.9068e-01 3.0932e-01 2.7425e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 2.0850e-01 7.9150e-01 7.2017e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 5.9162e-01 4.0838e-01 5.9291e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 6.9682e-01 3.0318e-01 5.8159e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 7.2803e-01 2.7197e-01 1.9884e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 6.1716e-01 3.8284e-01 9.4624e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 7.1645e-01 2.8355e-01 1.0137e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 6.6310e-01 3.3690e-01 1.7763e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 6.1754e-01 3.8246e-01 2.5845e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 6.4850e-01 3.5150e-01 1.0358e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 4.1475e-01 5.8525e-01 3.1739e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 6.3574e-01 3.6426e-01 6.5610e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 8.9449e-01 1.0551e-01 1.1920e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 5.8132e-01 4.1868e-01 9.5760e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 9.3575e-01 6.4252e-02 1.1426e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 9.6744e-01 3.2562e-02 8.5855e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 9.9210e-01 7.8962e-03 6.9198e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 9.8993e-01 1.0068e-02 1.5088e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 9.8739e-01 1.2605e-02 3.0867e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 9.8589e-01 1.4111e-02 4.7772e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 9.8352e-01 1.6481e-02 6.5192e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 9.6267e-01 3.7328e-02 3.4171e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 6.0097
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6
4.4010e+02 7.5339e-19 1.4420e-09 2.5128e-03 7.6263e-01 2.3486e-01 6.2706e-08 3.4961e-19
8.8623e+02 1.4470e-13 3.6110e-06 1.1629e-01 8.7501e-01 8.7042e-03 1.3674e-10 6.4590e-23
9.0614e+02 3.3222e-14 1.0153e-06 5.5291e-02 9.1915e-01 2.5557e-02 1.9264e-09 6.0699e-21
9.4442e+02 2.6984e-15 1.1230e-07 1.4285e-02 8.5988e-01 1.2584e-01 1.1959e-07 8.1213e-18
9.9911e+02 1.7934e-16 9.6930e-09 2.7657e-03 5.7786e-01 4.1937e-01 4.6297e-06 6.1947e-15
1.0608e+03 3.4072e-17 2.0679e-09 9.0169e-04 3.6767e-01 6.3141e-01 2.6307e-05 1.7815e-13
1.1257e+03 1.4497e-17 9.2315e-10 4.9230e-04 2.7723e-01 7.2222e-01 5.7400e-05 8.5735e-13
1.1944e+03 7.7113e-18 5.0679e-10 3.1186e-04 2.2142e-01 7.7817e-01 9.8461e-05 2.6020e-12
1.2673e+03 3.2541e-18 2.2211e-10 1.6521e-04 1.5996e-01 8.3967e-01 1.9845e-04 1.1305e-11
1.3448e+03 7.2863e-19 5.2818e-11 5.3994e-05 8.8268e-02 9.1106e-01 6.1676e-04 1.2840e-10
1.4269e+03 8.6541e-20 6.8939e-12 1.0965e-05 3.6919e-02 9.6037e-01 2.7037e-03 3.2553e-09
1.5140e+03 7.3472e-21 6.7717e-13 1.7928e-06 1.3547e-02 9.7374e-01 1.2707e-02 1.0051e-07
1.6065e+03 6.5776e-22 7.1968e-14 3.1242e-07 5.0815e-03 9.4465e-01 5.0262e-02 2.2215e-06
1.7047e+03 6.4602e-23 8.2234e-15 5.6049e-08 1.8575e-03 8.3465e-01 1.6345e-01 3.5874e-05
1.8088e+03 4.8271e-24 7.0810e-16 7.5584e-09 5.1753e-04 5.7342e-01 4.2558e-01 4.8542e-04
1.9193e+03 2.2186e-25 3.7161e-17 6.2068e-10 8.9693e-05 2.5262e-01 7.4259e-01 4.7020e-03
2.0365e+03 7.9403e-27 1.5089e-18 3.8506e-11 1.1480e-05 8.0064e-02 8.9012e-01 2.9805e-02
2.1609e+03 2.2895e-28 5.1495e-20 2.0275e-12 1.2422e-06 2.1120e-02 8.4065e-01 1.3823e-01
2.2929e+03 5.3906e-30 1.5003e-21 9.1437e-14 1.1249e-07 4.4752e-03 5.8136e-01 4.1417e-01
2.4330e+03 9.7891e-32 3.3743e-23 3.1074e-15 7.4093e-09 6.6055e-04 2.6088e-01 7.3846e-01
2.5816e+03 2.4099e-33 9.8417e-25 1.2684e-16 5.2966e-10 9.4204e-05 9.6721e-02 9.0318e-01
2.7393e+03 1.2085e-34 5.6167e-26 9.3454e-18 6.0397e-11 1.8471e-05 4.0140e-02 9.5984e-01
2.9067e+03 1.3404e-35 7.0040e-27 1.4209e-18 1.2661e-11 5.7344e-06 2.1185e-02 9.7881e-01
3.0842e+03 3.6471e-36 2.1404e-27 5.0361e-19 5.4713e-12 3.1107e-06 1.5250e-02 9.8475e-01
3.2726e+03 2.9507e-36 1.9071e-27 4.8474e-19 5.5202e-12 3.2326e-06 1.5786e-02 9.8421e-01
3.4725e+03 8.2354e-36 5.6462e-27 1.4138e-18 1.4167e-11 6.8357e-06 2.4240e-02 9.7575e-01
3.6846e+03 8.3508e-35 5.9501e-26 1.3429e-17 9.8724e-11 3.1005e-05 5.6555e-02 9.4341e-01
3.9097e+03 1.9063e-33 1.4169e-24 2.7235e-16 1.2997e-09 2.2630e-04 1.6595e-01 8.3383e-01
4.1484e+03 2.6474e-32 1.9316e-23 3.0828e-15 9.9197e-09 1.0315e-03 3.4969e-01 6.4928e-01
4.4019e+03 1.6943e-31 1.1362e-22 1.5059e-14 3.5679e-08 2.5458e-03 5.0876e-01 4.8869e-01
4.6708e+03 2.9732e-31 1.9862e-22 2.5144e-14 5.4197e-08 3.4186e-03 5.6737e-01 4.2921e-01
4.9561e+03 1.7147e-31 1.2975e-22 1.8420e-14 4.4017e-08 3.0575e-03 5.5060e-01 4.4634e-01
5.2588e+03 6.9750e-32 6.1299e-23 1.0171e-14 2.8615e-08 2.3501e-03 5.0509e-01 4.9256e-01
5.5800e+03 4.1492e-32 4.0036e-23 7.2963e-15 2.2558e-08 2.0364e-03 4.8138e-01 5.1659e-01
5.9209e+03 4.0136e-32 4.1522e-23 7.8986e-15 2.4718e-08 2.2182e-03 5.0101e-01 4.9677e-01
6.2825e+03 6.3929e-32 6.9689e-23 1.3168e-14 3.8294e-08 3.0703e-03 5.6802e-01 4.2891e-01
6.6663e+03 1.6467e-31 1.8171e-22 3.1972e-14 7.8944e-08 5.0876e-03 6.6975e-01 3.2516e-01
7.0735e+03 6.8087e-31 7.4820e-22 1.1584e-13 2.2040e-07 1.0110e-02 7.9219e-01 1.9770e-01
7.5056e+03 4.1445e-30 4.6482e-21 6.1150e-13 8.1795e-07 2.3533e-02 8.8967e-01 8.6793e-02
7.9641e+03 3.6629e-29 4.1446e-20 4.3738e-12 3.7422e-06 5.9958e-02 9.1225e-01 2.7792e-02
8.4505e+03 7.4288e-28 8.0098e-19 5.9222e-11 2.6597e-05 1.8674e-01 8.0818e-01 5.0525e-03
8.9668e+03 3.8265e-26 3.7275e-17 1.5936e-09 2.7842e-04 5.8880e-01 4.1066e-01 2.6293e-04
9.5145e+03 1.7315e-24 1.4737e-15 3.2188e-08 1.8275e-03 9.2562e-01 7.2547e-02 3.0914e-06
1.0096e+04 2.0261e-22 1.3648e-13 1.1429e-06 1.3839e-02 9.8235e-01 3.8076e-03 4.0290e-09
1.0712e+04 1.4482e-19 6.9520e-11 1.4656e-04 1.9542e-01 8.0440e-01 3.7946e-05 1.8182e-13
1.1367e+04 1.2613e-16 3.8510e-08 1.3055e-02 9.1174e-01 7.5208e-02 7.5818e-09 1.9663e-20
1.2062e+04 2.4932e-14 4.2049e-06 2.1992e-01 7.7892e-01 1.1532e-03 2.0879e-13 2.4116e-28
1.2794e+04 4.7745e-12 2.8038e-04 9.5390e-01 4.5816e-02 1.9277e-07 3.5940e-21 5.7456e-41
1.3528e+04 3.0363e-10 5.2499e-03 9.9422e-01 5.3277e-04 4.7013e-12 5.8424e-30 0.0000e+00
1.4194e+04 4.6315e-09 3.5357e-02 9.6462e-01 2.5304e-05 3.4820e-15 6.5451e-36 0.0000e+00
1.4758e+04 2.5882e-08 1.1897e-01 8.8103e-01 2.9272e-06 2.2601e-17 4.5595e-40 0.0000e+00
1.5240e+04 1.1637e-07 3.0590e-01 6.9410e-01 3.9040e-07 2.7005e-19 1.3452e-43 0.0000e+00
1.5647e+04 4.6785e-07 6.0912e-01 3.9088e-01 3.6608e-08 2.3851e-21 0.0000e+00 0.0000e+00
1.5960e+04 1.7011e-06 8.7934e-01 1.2065e-01 1.3503e-09 5.6145e-24 0.0000e+00 0.0000e+00
1.6187e+04 3.6594e-06 9.6312e-01 3.6875e-02 6.5636e-11 2.3648e-26 0.0000e+00 0.0000e+00
1.6354e+04 5.9913e-06 9.8584e-01 1.4150e-02 5.8664e-12 2.9421e-28 0.0000e+00 0.0000e+00
1.6484e+04 7.6690e-06 9.9235e-01 7.6460e-03 1.1946e-12 1.5389e-29 0.0000e+00 0.0000e+00
