#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 81
#vel_mid[km/s] ca0 ca1 ca2 ca3
17750.00 8.5512e-11 1.8692e-05 6.2035e-01 3.7963e-01
18250.00 7.5022e-11 1.6648e-05 5.8502e-01 4.1496e-01
18750.00 8.1215e-11 1.7072e-05 5.5521e-01 4.4478e-01
19250.00 1.3073e-10 2.5628e-05 3.1354e-01 6.8643e-01
19750.00 8.3414e-11 1.6076e-05 5.4034e-01 4.5965e-01
20250.00 1.2350e-10 2.1728e-05 4.3839e-01 5.6158e-01
20750.00 9.5561e-11 1.6308e-05 5.2294e-01 4.7704e-01
21250.00 9.5939e-11 1.6965e-05 5.0258e-01 4.9741e-01
21750.00 6.2918e-11 1.2350e-05 3.7849e-01 6.2150e-01
22250.00 8.1338e-11 1.5110e-05 2.5746e-01 7.4253e-01
22750.00 6.9195e-11 1.2194e-05 4.3045e-01 5.6954e-01
23250.00 7.9927e-11 1.2090e-05 4.5613e-01 5.4385e-01
23750.00 3.5046e-11 7.3969e-06 3.0262e-01 6.9737e-01
24250.00 3.1470e-11 7.0854e-06 3.3787e-01 6.6212e-01
24750.00 2.3031e-11 5.8986e-06 3.1468e-01 6.8531e-01
25250.00 2.4759e-11 3.5311e-06 7.3052e-02 9.2694e-01
25750.00 1.0601e-11 3.2889e-06 2.4410e-01 7.5590e-01
26250.00 6.9822e-12 2.1451e-06 2.1393e-01 7.8607e-01
26750.00 4.5687e-12 1.6417e-06 1.7805e-01 8.2195e-01
27250.00 3.3112e-12 1.2343e-06 1.5946e-01 8.4054e-01
27750.00 2.5417e-12 1.1695e-06 1.3859e-01 8.6141e-01
28250.00 1.7022e-12 7.2614e-07 1.1888e-01 8.8112e-01
28750.00 2.1327e-12 1.0801e-06 1.0332e-01 8.9667e-01
29250.00 8.6582e-13 4.4808e-07 8.8673e-02 9.1133e-01
29750.00 6.6316e-13 4.6587e-07 7.7133e-02 9.2287e-01
30250.00 4.0308e-13 2.9140e-07 6.6119e-02 9.3388e-01
30750.00 3.4372e-13 3.0050e-07 5.8649e-02 9.4135e-01
31250.00 2.6818e-13 2.4257e-07 5.0977e-02 9.4902e-01
31750.00 1.8034e-13 1.8686e-07 4.1017e-02 9.5898e-01
32250.00 9.8026e-14 1.3301e-07 3.5799e-02 9.6420e-01
32750.00 1.2225e-13 1.7621e-07 2.6658e-02 9.7334e-01
33250.00 1.3004e-13 2.0419e-07 2.1138e-02 9.7886e-01
33750.00 5.9446e-14 1.1683e-07 1.7710e-02 9.8229e-01
34250.00 3.0922e-14 6.8231e-08 1.6083e-02 9.8392e-01
34750.00 1.9445e-14 5.0175e-08 1.1849e-02 9.8815e-01
35250.00 1.6729e-14 4.9672e-08 9.1560e-03 9.9084e-01
35750.00 3.5225e-15 1.2130e-08 1.1937e-02 9.8806e-01
36250.00 4.8453e-15 2.0090e-08 7.0034e-03 9.9300e-01
36750.00 1.7033e-15 7.3383e-09 8.6233e-03 9.9138e-01
37250.00 2.1648e-15 1.2560e-08 5.3755e-03 9.9462e-01
37750.00 8.4212e-16 4.8480e-09 6.4542e-03 9.9355e-01
38250.00 1.1155e-15 7.4847e-09 4.7303e-03 9.9527e-01
38750.00 9.6601e-16 6.3688e-09 2.9923e-03 9.9701e-01
39250.00 1.0164e-15 9.9304e-09 2.6794e-03 9.9732e-01
39750.00 3.9306e-16 4.0015e-09 2.8655e-03 9.9713e-01
40250.00 1.1113e-16 1.2298e-09 3.2060e-03 9.9679e-01
#TIME: 236.36
#NVEL 81
#vel_mid[km/s] ca0 ca1 ca2 ca3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 2.9454e-12 5.6328e-06 6.1942e-02 9.3805e-01
7250.00 2.5973e-12 4.8996e-06 6.1389e-02 9.3861e-01
7750.00 4.2071e-12 7.7065e-06 9.6986e-02 9.0301e-01
8250.00 1.2014e-11 1.7704e-05 2.0479e-01 7.9519e-01
8750.00 2.8046e-11 2.8239e-05 3.9948e-01 6.0049e-01
9250.00 6.1244e-11 4.8876e-05 4.7862e-01 5.2133e-01
9750.00 8.4555e-11 5.6757e-05 5.9860e-01 4.0135e-01
10250.00 1.4703e-10 7.0914e-05 6.5869e-01 3.4123e-01
10750.00 2.8344e-10 9.8836e-05 6.8792e-01 3.1198e-01
11250.00 2.5003e-10 7.0430e-05 7.2330e-01 2.7663e-01
11750.00 2.4373e-10 6.0126e-05 7.4777e-01 2.5217e-01
12250.00 2.3943e-10 4.7439e-05 7.6125e-01 2.3870e-01
12750.00 2.2746e-10 4.2958e-05 7.4413e-01 2.5583e-01
13250.00 1.9478e-10 3.5194e-05 7.4491e-01 2.5506e-01
13750.00 1.8081e-10 3.4762e-05 7.2175e-01 2.7822e-01
14250.00 1.5673e-10 3.0903e-05 7.1354e-01 2.8643e-01
14750.00 1.6104e-10 3.1751e-05 7.0218e-01 2.9779e-01
15250.00 1.5694e-10 3.1204e-05 6.6239e-01 3.3758e-01
15750.00 1.2999e-10 2.6752e-05 6.4751e-01 3.5246e-01
16250.00 1.1348e-10 2.3862e-05 6.5929e-01 3.4068e-01
16750.00 1.3256e-10 2.5611e-05 6.5509e-01 3.4488e-01
17250.00 1.8984e-10 3.8354e-05 4.2116e-01 5.7880e-01
17750.00 9.9966e-11 2.0525e-05 6.0100e-01 3.9898e-01
18250.00 2.1636e-10 3.5049e-05 4.9017e-01 5.0980e-01
18750.00 8.8176e-11 1.7342e-05 4.8679e-01 5.1319e-01
19250.00 1.2333e-10 2.1801e-05 5.7532e-01 4.2466e-01
19750.00 1.3708e-10 2.2713e-05 5.5633e-01 4.4365e-01
20250.00 7.7382e-11 1.4084e-05 5.2339e-01 4.7659e-01
20750.00 1.7725e-10 2.6832e-05 4.2950e-01 5.7047e-01
21250.00 1.2367e-10 2.0672e-05 4.9500e-01 5.0498e-01
21750.00 7.5817e-11 1.3056e-05 4.7434e-01 5.2565e-01
22250.00 7.9831e-11 1.3381e-05 4.4872e-01 5.5127e-01
22750.00 6.3519e-11 1.1254e-05 4.2914e-01 5.7085e-01
23250.00 8.4724e-11 7.3413e-06 1.0266e-01 8.9733e-01
23750.00 8.3716e-11 1.2980e-05 4.3177e-01 5.6822e-01
24250.00 3.9157e-11 8.3212e-06 3.4669e-01 6.5330e-01
24750.00 6.2221e-11 1.1580e-05 3.7407e-01 6.2592e-01
25250.00 3.3794e-11 4.9085e-06 1.0211e-01 8.9788e-01
25750.00 1.3102e-11 3.4338e-06 2.4888e-01 7.5111e-01
26250.00 7.5349e-12 2.2996e-06 2.1463e-01 7.8537e-01
26750.00 4.8106e-12 1.6499e-06 1.8272e-01 8.1728e-01
27250.00 4.3141e-12 1.3914e-06 1.5841e-01 8.4159e-01
27750.00 2.7244e-12 1.1902e-06 1.3808e-01 8.6192e-01
28250.00 1.8417e-12 8.8437e-07 1.1109e-01 8.8891e-01
28750.00 1.1445e-12 5.9044e-07 1.0318e-01 8.9682e-01
29250.00 9.3733e-13 5.3561e-07 9.0481e-02 9.0952e-01
29750.00 5.6700e-13 3.9542e-07 7.8057e-02 9.2194e-01
30250.00 3.2473e-13 2.3663e-07 6.7013e-02 9.3299e-01
30750.00 4.8015e-13 4.0585e-07 5.6522e-02 9.4348e-01
31250.00 4.2213e-13 3.7338e-07 4.9895e-02 9.5010e-01
31750.00 1.8874e-13 1.9026e-07 4.3227e-02 9.5677e-01
32250.00 1.9406e-13 2.4653e-07 3.4266e-02 9.6573e-01
32750.00 1.2846e-13 1.6641e-07 2.9757e-02 9.7024e-01
33250.00 1.3529e-13 2.0700e-07 2.3613e-02 9.7639e-01
33750.00 1.7792e-14 3.1915e-08 2.3309e-02 9.7669e-01
34250.00 7.6845e-14 1.6690e-07 1.3992e-02 9.8601e-01
34750.00 2.2395e-14 5.6402e-08 1.2682e-02 9.8732e-01
35250.00 1.4933e-14 4.9087e-08 9.7596e-03 9.9024e-01
35750.00 1.0671e-14 3.5108e-08 8.0447e-03 9.9196e-01
36250.00 7.4875e-15 2.9229e-08 5.8353e-03 9.9416e-01
36750.00 4.1666e-15 1.9024e-08 6.8720e-03 9.9313e-01
37250.00 3.4509e-15 1.7695e-08 4.6308e-03 9.9537e-01
37750.00 2.3002e-15 1.3985e-08 3.1470e-03 9.9685e-01
38250.00 4.6133e-16 2.9887e-09 5.6795e-03 9.9432e-01
38750.00 4.6985e-16 4.1494e-09 4.9525e-03 9.9505e-01
39250.00 4.8681e-16 4.5581e-09 3.6294e-03 9.9637e-01
39750.00 1.2500e-16 1.2515e-09 3.7248e-03 9.9628e-01
40250.00 1.6636e-16 1.9411e-09 3.2397e-03 9.9676e-01
#TIME: 239.76
#NVEL 81
#vel_mid[km/s] ca0 ca1 ca2 ca3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 2.7531e-12 4.9909e-06 5.7709e-02 9.4229e-01
7250.00 3.1370e-12 5.3555e-06 6.4723e-02 9.3527e-01
7750.00 4.6198e-12 7.1765e-06 8.6857e-02 9.1314e-01
8250.00 1.3347e-11 1.7523e-05 1.9544e-01 8.0454e-01
8750.00 3.6366e-11 3.3376e-05 3.5778e-01 6.4218e-01
9250.00 8.1072e-11 5.5965e-05 4.7072e-01 5.2923e-01
9750.00 9.1869e-11 5.5551e-05 5.8247e-01 4.1748e-01
10250.00 1.7875e-10 8.0108e-05 6.5591e-01 3.4401e-01
10750.00 3.4727e-10 1.0800e-04 6.8893e-01 3.1096e-01
11250.00 3.2156e-10 8.4152e-05 7.3035e-01 2.6957e-01
11750.00 3.3925e-10 7.4455e-05 7.4852e-01 2.5140e-01
12250.00 3.5934e-10 6.8757e-05 7.4034e-01 2.5959e-01
12750.00 3.0979e-10 5.4139e-05 7.5220e-01 2.4774e-01
13250.00 3.2266e-10 5.3728e-05 7.4534e-01 2.5461e-01
13750.00 2.9481e-10 5.0388e-05 6.6164e-01 3.3831e-01
14250.00 2.2725e-10 4.1539e-05 6.8898e-01 3.1098e-01
14750.00 1.6082e-10 2.8877e-05 6.9718e-01 3.0280e-01
15250.00 1.3829e-10 2.6283e-05 6.9785e-01 3.0212e-01
15750.00 1.8557e-10 3.5664e-05 6.6111e-01 3.3886e-01
16250.00 1.1405e-10 2.3536e-05 6.6264e-01 3.3733e-01
16750.00 1.3631e-10 2.5965e-05 6.5955e-01 3.4043e-01
17250.00 1.5097e-10 2.6649e-05 6.2864e-01 3.7134e-01
17750.00 1.8077e-10 3.2026e-05 5.8083e-01 4.1914e-01
18250.00 1.0822e-10 2.0315e-05 5.9117e-01 4.0881e-01
18750.00 1.1683e-10 2.1876e-05 5.4334e-01 4.5664e-01
19250.00 1.4991e-10 2.3489e-05 5.6803e-01 4.3195e-01
19750.00 9.3859e-11 1.6369e-05 5.3463e-01 4.6535e-01
20250.00 9.9739e-11 1.6849e-05 4.9351e-01 5.0647e-01
20750.00 1.1656e-10 1.9921e-05 5.1326e-01 4.8672e-01
21250.00 1.7130e-10 2.8419e-05 2.2008e-01 7.7989e-01
21750.00 9.4075e-11 1.4571e-05 4.4076e-01 5.5923e-01
22250.00 8.7364e-11 1.3650e-05 3.6903e-01 6.3096e-01
22750.00 1.6061e-10 2.0917e-05 4.9550e-01 5.0448e-01
23250.00 1.0390e-10 8.5848e-06 1.0777e-01 8.9222e-01
23750.00 9.0374e-11 1.0914e-05 1.6639e-01 8.3360e-01
24250.00 1.0131e-10 1.5823e-05 4.2318e-01 5.7681e-01
24750.00 5.3314e-11 5.4447e-06 8.8747e-02 9.1125e-01
25250.00 4.3568e-11 4.5497e-06 6.2913e-02 9.3708e-01
25750.00 1.4103e-11 3.6537e-06 2.6033e-01 7.3967e-01
26250.00 1.1838e-11 3.3603e-06 2.2719e-01 7.7281e-01
26750.00 7.9385e-12 2.3669e-06 1.2179e-01 8.7821e-01
27250.00 5.6757e-12 1.7795e-06 1.6969e-01 8.3031e-01
27750.00 3.2925e-12 1.2035e-06 1.4787e-01 8.5213e-01
28250.00 3.1120e-12 1.2931e-06 1.2264e-01 8.7736e-01
28750.00 1.6231e-12 7.5068e-07 1.0543e-01 8.9457e-01
29250.00 9.2025e-13 4.9384e-07 9.1356e-02 9.0864e-01
29750.00 6.4049e-13 4.3481e-07 7.9331e-02 9.2067e-01
30250.00 3.9358e-13 2.7832e-07 6.8256e-02 9.3174e-01
30750.00 3.2978e-13 2.6094e-07 5.8210e-02 9.4179e-01
31250.00 2.6058e-13 2.5078e-07 5.0326e-02 9.4967e-01
31750.00 1.8418e-13 2.0208e-07 4.2979e-02 9.5702e-01
32250.00 1.0796e-13 1.1872e-07 3.6595e-02 9.6340e-01
32750.00 1.2561e-13 1.8506e-07 2.8470e-02 9.7153e-01
33250.00 8.0831e-14 1.2434e-07 2.6333e-02 9.7367e-01
33750.00 2.1599e-14 3.8423e-08 2.3586e-02 9.7641e-01
34250.00 4.6518e-14 8.8615e-08 1.6141e-02 9.8386e-01
34750.00 9.2371e-15 2.4239e-08 1.7173e-02 9.8283e-01
35250.00 2.2110e-14 6.6106e-08 9.6480e-03 9.9035e-01
35750.00 1.4959e-14 4.6392e-08 6.7943e-03 9.9321e-01
36250.00 9.6510e-15 3.4443e-08 5.8207e-03 9.9418e-01
36750.00 1.3182e-15 5.7513e-09 8.9746e-03 9.9103e-01
37250.00 4.5498e-15 2.5504e-08 4.1971e-03 9.9580e-01
37750.00 3.3181e-15 1.8817e-08 3.6295e-03 9.9637e-01
38250.00 6.2236e-16 4.2941e-09 5.7514e-03 9.9425e-01
38750.00 2.1898e-15 1.5288e-08 2.7152e-03 9.9728e-01
39250.00 8.5175e-16 7.9382e-09 2.4247e-03 9.9758e-01
39750.00 6.0625e-16 6.6704e-09 2.4653e-03 9.9753e-01
40250.00 2.1356e-16 2.1835e-09 3.2752e-03 9.9672e-01
#TIME: 243.21
#NVEL 81
#vel_mid[km/s] ca0 ca1 ca2 ca3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 3.7501e-12 5.6883e-06 5.8018e-02 9.4198e-01
7250.00 3.7565e-12 5.8031e-06 6.4469e-02 9.3552e-01
7750.00 6.9351e-12 9.8967e-06 9.2981e-02 9.0701e-01
8250.00 1.5034e-11 1.7424e-05 1.8608e-01 8.1391e-01
8750.00 4.5478e-11 3.7526e-05 3.4479e-01 6.5517e-01
9250.00 8.6164e-11 5.5044e-05 4.9904e-01 5.0091e-01
9750.00 1.0902e-10 6.0034e-05 5.8061e-01 4.1933e-01
10250.00 2.1036e-10 8.7090e-05 6.5002e-01 3.4990e-01
10750.00 3.4160e-10 9.9370e-05 6.9009e-01 3.0981e-01
11250.00 3.8197e-10 9.2076e-05 7.3583e-01 2.6408e-01
11750.00 3.5240e-10 7.2868e-05 7.5793e-01 2.4200e-01
12250.00 3.0698e-10 5.4480e-05 7.6041e-01 2.3953e-01
12750.00 3.7357e-10 5.8626e-05 7.4215e-01 2.5779e-01
13250.00 3.5365e-10 5.4374e-05 7.2140e-01 2.7855e-01
13750.00 3.1407e-10 4.9017e-05 7.1630e-01 2.8365e-01
14250.00 2.6072e-10 4.4405e-05 7.2331e-01 2.7664e-01
14750.00 2.2013e-10 3.5676e-05 7.0512e-01 2.9484e-01
15250.00 2.1206e-10 3.5251e-05 7.1006e-01 2.8991e-01
15750.00 1.7360e-10 3.1624e-05 6.8615e-01 3.1382e-01
16250.00 1.6774e-10 3.0506e-05 6.5288e-01 3.4709e-01
16750.00 1.7938e-10 3.1442e-05 6.5468e-01 3.4529e-01
17250.00 1.7049e-10 2.9047e-05 6.1536e-01 3.8462e-01
17750.00 1.9596e-10 3.3803e-05 6.0981e-01 3.9016e-01
18250.00 1.5821e-10 2.6626e-05 6.1450e-01 3.8547e-01
18750.00 1.7131e-10 2.8510e-05 5.7244e-01 4.2753e-01
19250.00 1.2391e-10 2.1261e-05 5.4618e-01 4.5380e-01
19750.00 1.7385e-10 2.5932e-05 5.6819e-01 4.3179e-01
20250.00 1.0980e-10 1.8045e-05 5.4005e-01 4.5993e-01
20750.00 1.3441e-10 2.1739e-05 5.2225e-01 4.7772e-01
21250.00 1.4651e-10 2.3054e-05 4.9602e-01 5.0396e-01
21750.00 1.0381e-10 7.5686e-06 7.9250e-02 9.2074e-01
22250.00 1.0041e-10 1.5249e-05 4.5888e-01 5.4110e-01
22750.00 1.4561e-10 1.1658e-05 1.3771e-01 8.6228e-01
23250.00 1.0144e-10 7.6273e-06 9.2349e-02 9.0764e-01
23750.00 7.9765e-11 7.0631e-06 9.0782e-02 9.0921e-01
24250.00 7.1073e-11 7.0774e-06 1.0816e-01 8.9183e-01
24750.00 7.9926e-11 9.2208e-06 1.4734e-01 8.5265e-01
25250.00 6.8465e-11 7.6003e-06 1.1062e-01 8.8938e-01
25750.00 1.8002e-11 4.7969e-06 2.7059e-01 7.2941e-01
26250.00 1.0450e-11 2.9519e-06 2.2044e-01 7.7956e-01
26750.00 6.5858e-12 2.1992e-06 1.8812e-01 8.1188e-01
27250.00 4.7770e-12 1.5859e-06 1.6233e-01 8.3767e-01
27750.00 3.9588e-12 1.4819e-06 1.4522e-01 8.5478e-01
28250.00 2.7730e-12 1.1318e-06 1.2561e-01 8.7438e-01
28750.00 1.7469e-12 8.0205e-07 1.0656e-01 8.9344e-01
29250.00 1.2746e-12 6.2357e-07 9.3070e-02 9.0693e-01
29750.00 1.1466e-12 6.6800e-07 8.1090e-02 9.1891e-01
30250.00 8.9054e-13 6.0067e-07 6.8650e-02 9.3135e-01
30750.00 3.6228e-13 2.6576e-07 5.9085e-02 9.4091e-01
31250.00 2.5166e-13 1.8752e-07 5.0798e-02 9.4920e-01
31750.00 3.9000e-13 3.8624e-07 4.3687e-02 9.5631e-01
32250.00 2.5200e-13 2.6895e-07 3.5344e-02 9.6466e-01
32750.00 6.1461e-14 8.6570e-08 3.3119e-02 9.6688e-01
33250.00 9.3183e-14 1.4524e-07 2.6780e-02 9.7322e-01
33750.00 5.2989e-14 8.8286e-08 2.0300e-02 9.7970e-01
34250.00 3.8567e-14 8.0542e-08 1.6292e-02 9.8371e-01
34750.00 1.0782e-14 2.8426e-08 1.7475e-02 9.8252e-01
35250.00 1.1835e-14 3.2296e-08 1.3465e-02 9.8654e-01
35750.00 7.4928e-15 2.6449e-08 1.0350e-02 9.8965e-01
36250.00 5.2587e-15 1.6734e-08 8.4297e-03 9.9157e-01
36750.00 3.6628e-15 1.7051e-08 7.5059e-03 9.9249e-01
37250.00 3.4469e-15 1.8539e-08 5.0325e-03 9.9497e-01
37750.00 9.2218e-16 5.3838e-09 6.6766e-03 9.9332e-01
38250.00 1.1307e-15 6.7871e-09 4.8484e-03 9.9515e-01
38750.00 9.3065e-16 8.5272e-09 3.4620e-03 9.9654e-01
39250.00 3.5837e-16 2.5233e-09 4.3874e-03 9.9561e-01
39750.00 5.8055e-16 6.3436e-09 1.9229e-03 9.9808e-01
40250.00 5.5832e-16 5.7915e-09 1.8970e-03 9.9810e-01
#TIME: 246.70
#NVEL 81
#vel_mid[km/s] ca0 ca1 ca2 ca3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 3.7630e-12 5.4959e-06 6.0624e-02 9.3937e-01
7250.00 4.0926e-12 5.6278e-06 6.0459e-02 9.3954e-01
7750.00 8.4200e-12 1.0631e-05 9.6289e-02 9.0370e-01
8250.00 2.0340e-11 2.0450e-05 1.9361e-01 8.0637e-01
8750.00 4.8050e-11 3.5519e-05 3.5271e-01 6.4725e-01
9250.00 8.9602e-11 5.0726e-05 5.1286e-01 4.8709e-01
9750.00 1.2247e-10 6.0259e-05 6.0915e-01 3.9079e-01
10250.00 3.3127e-10 1.1676e-04 6.5223e-01 3.4766e-01
10750.00 4.0685e-10 1.0909e-04 6.8619e-01 3.1370e-01
11250.00 4.1235e-10 9.0018e-05 7.2589e-01 2.7402e-01
11750.00 4.9650e-10 9.1416e-05 7.6090e-01 2.3901e-01
12250.00 4.2478e-10 7.0124e-05 7.6463e-01 2.3530e-01
12750.00 3.4206e-10 5.4631e-05 7.5660e-01 2.4335e-01
13250.00 3.6107e-10 5.1866e-05 7.5524e-01 2.4471e-01
13750.00 3.6046e-10 5.5207e-05 6.7836e-01 3.2158e-01
14250.00 2.5889e-10 4.3253e-05 7.2972e-01 2.7023e-01
14750.00 2.3797e-10 3.7603e-05 7.1370e-01 2.8626e-01
15250.00 3.1191e-10 5.2674e-05 6.6769e-01 3.3226e-01
15750.00 2.3860e-10 4.1380e-05 6.8317e-01 3.1679e-01
16250.00 2.3515e-10 3.9708e-05 6.5962e-01 3.4034e-01
16750.00 2.0125e-10 3.3643e-05 6.6392e-01 3.3605e-01
17250.00 1.9460e-10 3.1429e-05 6.5570e-01 3.4427e-01
17750.00 1.9399e-10 3.2313e-05 6.3508e-01 3.6489e-01
18250.00 1.9181e-10 3.1025e-05 5.9480e-01 4.0517e-01
18750.00 2.4494e-10 3.9038e-05 4.4499e-01 5.5497e-01
19250.00 1.4465e-10 2.3204e-05 5.6465e-01 4.3533e-01
19750.00 1.4929e-10 2.3852e-05 5.6295e-01 4.3702e-01
20250.00 1.4232e-10 2.0829e-05 5.3768e-01 4.6230e-01
20750.00 1.4812e-10 2.2716e-05 5.0477e-01 4.9521e-01
21250.00 1.9162e-10 2.9373e-05 4.4767e-01 5.5230e-01
21750.00 2.7002e-10 2.1473e-05 2.5455e-01 7.4543e-01
22250.00 1.0949e-10 1.6909e-05 4.6423e-01 5.3575e-01
22750.00 3.9388e-11 5.7954e-06 2.4119e-01 7.5880e-01
23250.00 1.3331e-10 9.4855e-06 8.4506e-02 9.1548e-01
23750.00 1.2161e-10 1.0174e-05 1.2670e-01 8.7329e-01
24250.00 1.1300e-10 9.6045e-06 8.7998e-02 9.1199e-01
24750.00 9.4604e-11 8.8724e-06 1.0052e-01 8.9948e-01
25250.00 4.7478e-11 5.3452e-06 8.0857e-02 9.1914e-01
25750.00 2.4365e-11 5.2069e-06 2.7545e-01 7.2455e-01
26250.00 1.1617e-11 3.2879e-06 2.2230e-01 7.7770e-01
26750.00 1.1390e-11 3.4437e-06 1.9311e-01 8.0689e-01
27250.00 6.2198e-12 1.9374e-06 1.6663e-01 8.3337e-01
27750.00 3.2861e-12 1.2539e-06 1.4602e-01 8.5398e-01
28250.00 3.1755e-12 1.3537e-06 1.2441e-01 8.7558e-01
28750.00 1.9885e-12 9.5805e-07 1.0866e-01 8.9134e-01
29250.00 1.5859e-12 7.4917e-07 9.4668e-02 9.0533e-01
29750.00 8.0876e-13 5.0543e-07 8.1975e-02 9.1802e-01
30250.00 9.1596e-13 6.3520e-07 7.0295e-02 9.2970e-01
30750.00 5.9833e-13 4.5575e-07 6.0895e-02 9.3910e-01
31250.00 4.4519e-13 3.6452e-07 5.2829e-02 9.4717e-01
31750.00 2.6827e-13 2.6573e-07 4.4053e-02 9.5595e-01
32250.00 3.3226e-13 3.4186e-07 3.5571e-02 9.6443e-01
32750.00 1.0519e-13 1.2950e-07 3.3378e-02 9.6662e-01
33250.00 1.2856e-13 1.9255e-07 2.5921e-02 9.7408e-01
33750.00 7.3519e-14 1.2054e-07 2.0739e-02 9.7926e-01
34250.00 2.2527e-14 4.1814e-08 2.0871e-02 9.7913e-01
34750.00 5.1362e-14 1.1310e-07 1.4391e-02 9.8561e-01
35250.00 2.7472e-14 7.1618e-08 9.0170e-03 9.9098e-01
35750.00 1.1125e-14 3.2326e-08 9.7600e-03 9.9024e-01
36250.00 3.5919e-15 1.2763e-08 1.0961e-02 9.8904e-01
36750.00 5.6497e-15 2.5623e-08 6.1191e-03 9.9388e-01
37250.00 1.9913e-15 8.9961e-09 7.0364e-03 9.9296e-01
37750.00 2.6174e-15 1.5506e-08 3.8243e-03 9.9618e-01
38250.00 6.8571e-16 4.5133e-09 5.8089e-03 9.9419e-01
38750.00 3.9266e-16 2.9968e-09 5.1323e-03 9.9487e-01
39250.00 2.4304e-16 2.4289e-09 4.4345e-03 9.9557e-01
39750.00 2.2813e-16 2.1533e-09 3.8583e-03 9.9614e-01
40250.00 1.0053e-16 1.2982e-09 3.3548e-03 9.9665e-01
#TIME: 250.25
#NVEL 81
#vel_mid[km/s] ca0 ca1 ca2 ca3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 4.4029e-12 5.6840e-06 5.9576e-02 9.4042e-01
7250.00 4.5926e-12 5.8192e-06 6.1672e-02 9.3832e-01
7750.00 7.9833e-12 9.1523e-06 8.7788e-02 9.1220e-01
8250.00 2.2520e-11 2.1192e-05 1.9264e-01 8.0734e-01
8750.00 6.9362e-11 4.6324e-05 3.6296e-01 6.3700e-01
9250.00 1.0237e-10 5.4191e-05 5.1404e-01 4.8591e-01
