#NTIMES: 4
#NWAVE: 10000
#TIMES[d]: 5.0 10.0 15.0 20.0
#wavelength[Ang] flux_t0[erg/s/Ang] flux_t1[erg/s/Ang] ... flux_tn[erg/s/Ang]
9.467904E+02 3.104876E+35 7.250373E+35 5.327172E+34 4.351392E+35
9.466156E+02 3.121136E+35 6.903828E+35 5.270176E+34 4.243579E+35
9.464409E+02 3.133306E+35 6.649317E+35 5.236652E+34 4.239975E+35
9.462663E+02 3.071876E+35 6.426637E+35 5.219898E+34 4.209850E+35
9.460917E+02 3.016078E+35 6.279740E+35 5.242100E+34 4.179129E+35
9.459172E+02 3.006539E+35 6.069667E+35 5.210312E+34 4.209770E+35
9.457427E+02 2.959754E+35 5.871359E+35 5.214687E+34 4.211403E+35
9.455684E+02 2.903807E+35 5.714572E+35 5.165433E+34 4.189394E+35
9.453940E+02 2.946313E+35 5.519965E+35 5.183950E+34 4.170358E+35
9.452198E+02 2.871804E+35 5.281129E+35 5.131575E+34 4.131529E+35
9.450456E+02 2.897038E+35 5.066822E+35 5.139284E+34 4.162646E+35
9.448715E+02 2.892374E+35 4.931672E+35 5.107968E+34 4.090216E+35
9.446974E+02 2.916962E+35 4.725768E+35 5.088629E+34 4.097760E+35
9.445234E+02 2.861696E+35 4.679094E+35 5.062466E+34 4.094592E+35
9.443495E+02 2.747793E+35 4.526475E+35 5.027835E+34 4.027036E+35
9.441756E+02 2.723906E+35 4.414199E+35 5.019567E+34 4.090579E+35
9.440018E+02 2.645722E+35 4.266082E+35 4.966470E+34 4.149419E+35
9.438281E+02 2.632909E+35 4.142697E+35 4.922273E+34 4.168027E+35
9.436544E+02 2.629651E+35 4.010914E+35 4.902539E+34 4.180825E+35
9.434808E+02 2.605209E+35 3.908521E+35 4.863824E+34 4.197997E+35
9.433072E+02 2.600627E+35 3.807084E+35 4.829910E+34 4.195054E+35
9.431338E+02 2.604553E+35 3.737104E+35 4.806360E+34 4.269397E+35
9.429603E+02 2.618570E+35 3.665636E+35 4.790631E+34 4.245110E+35
9.427870E+02 2.617000E+35 3.613403E+35 4.773948E+34 4.236837E+35
9.426137E+02 2.616728E+35 3.526733E+35 4.757873E+34 4.287458E+35
9.424404E+02 2.613539E+35 3.458149E+35 4.762159E+34 4.307153E+35
9.422673E+02 2.620245E+35 3.529718E+35 4.749775E+34 4.301716E+35
9.420942E+02 2.584225E+35 3.426467E+35 4.729222E+34 4.333613E+35
9.419211E+02 2.583870E+35 3.432545E+35 4.720822E+34 4.333241E+35
9.417482E+02 2.608231E+35 3.460164E+35 4.703449E+34 4.344108E+35
9.415753E+02 2.593940E+35 3.441033E+35 4.689800E+34 4.377062E+35
9.414024E+02 2.598393E+35 3.431075E+35 4.672846E+34 4.484855E+35
9.412296E+02 2.611733E+35 3.425425E+35 4.681018E+34 4.386787E+35
9.410569E+02 2.585988E+35 3.472346E+35 4.658937E+34 4.512422E+35
9.408842E+02 2.585153E+35 3.457374E+35 4.645952E+34 4.416780E+35
9.407116E+02 2.572865E+35 3.466807E+35 4.622462E+34 4.527149E+35
9.405391E+02 2.544780E+35 3.445229E+35 4.595871E+34 4.492664E+35
9.403666E+02 2.475826E+35 3.431626E+35 4.597752E+34 4.552168E+35
9.401942E+02 2.368121E+35 3.444599E+35 4.581984E+34 4.518832E+35
9.400219E+02 2.331610E+35 3.423073E+35 4.546044E+34 4.619074E+35
9.398496E+02 2.320896E+35 3.483247E+35 4.539043E+34 4.578338E+35
9.396774E+02 2.360565E+35 3.456150E+35 4.501379E+34 4.626618E+35
9.395053E+02 2.351395E+35 3.499829E+35 4.486476E+34 4.609760E+35
9.393332E+02 2.327126E+35 3.451088E+35 4.457757E+34 4.622647E+35
9.391611E+02 2.328496E+35 3.478240E+35 4.438773E+34 4.600047E+35
9.389892E+02 2.321471E+35 3.427355E+35 4.403036E+34 4.580548E+35
9.388173E+02 2.358446E+35 3.495148E+35 4.372092E+34 4.622247E+35
9.386454E+02 2.321656E+35 3.400917E+35 4.353071E+34 4.618109E+35
9.384737E+02 2.286568E+35 3.472206E+35 4.334226E+34 4.713752E+35
9.383020E+02 2.244907E+35 3.465580E+35 4.311732E+34 4.609894E+35
9.381303E+02 2.197841E+35 3.400650E+35 4.294437E+34 4.518336E+35
9.379587E+02 2.144301E+35 3.458777E+35 4.289664E+34 4.568389E+35
9.377872E+02 2.166776E+35 3.404449E+35 4.261904E+34 4.576061E+35
9.376157E+02 2.137672E+35 3.510812E+35 4.261388E+34 4.554998E+35
9.374443E+02 2.119810E+35 3.486735E+35 4.251091E+34 4.611163E+35
9.372730E+02 2.075246E+35 3.476440E+35 4.220440E+34 4.556498E+35
9.371017E+02 2.070523E+35 3.497604E+35 4.203686E+34 4.652863E+35
9.369305E+02 2.010303E+35 3.484716E+35 4.178023E+34 4.657883E+35
9.367594E+02 1.997292E+35 3.362833E+35 4.189438E+34 4.669608E+35
9.365883E+02 2.024786E+35 3.239588E+35 4.167050E+34 4.694306E+35
9.364173E+02 2.002810E+35 3.086872E+35 4.120721E+34 4.671949E+35
9.362463E+02 2.026733E+35 2.933782E+35 4.073368E+34 4.608870E+35
9.360754E+02 1.964531E+35 2.871015E+35 4.031642E+34 4.516952E+35
9.359046E+02 1.960611E+35 2.929294E+35 4.001117E+34 4.605943E+35
9.357338E+02 1.928003E+35 2.930188E+35 3.976317E+34 4.598225E+35
9.355631E+02 1.912279E+35 2.930735E+35 3.947152E+34 4.531763E+35
9.353924E+02 1.887405E+35 2.842432E+35 3.889052E+34 4.641491E+35
9.352219E+02 1.889470E+35 2.921887E+35 3.889966E+34 4.643878E+35
9.350513E+02 1.895064E+35 2.924652E+35 3.865708E+34 4.618945E+35
9.348809E+02 1.882662E+35 2.909061E+35 3.848553E+34 4.614372E+35
9.347105E+02 1.822629E+35 2.963743E+35 3.819554E+34 4.671736E+35
9.345401E+02 1.814648E+35 2.956408E+35 3.806879E+34 4.600215E+35
9.343699E+02 1.766269E+35 2.879981E+35 3.777240E+34 4.654230E+35
9.341996E+02 1.771698E+35 2.868160E+35 3.751051E+34 4.659116E+35
9.340295E+02 1.732898E+35 2.869039E+35 3.726807E+34 4.602159E+35
9.338594E+02 1.743919E+35 2.843561E+35 3.692689E+34 4.694532E+35
9.336894E+02 1.685085E+35 2.792084E+35 3.668855E+34 4.640115E+35
9.335194E+02 1.710446E+35 2.631088E+35 3.627966E+34 4.533143E+35
9.333495E+02 1.689350E+35 2.638794E+35 3.610135E+34 4.608553E+35
9.331797E+02 1.728069E+35 2.530966E+35 3.572693E+34 4.590036E+35
9.330099E+02 1.710741E+35 2.421859E+35 3.542028E+34 4.719049E+35
9.328402E+02 1.723612E+35 2.338498E+35 3.523700E+34 4.711113E+35
9.326705E+02 1.735964E+35 2.334970E+35 3.499022E+34 4.674347E+35
9.325009E+02 1.691760E+35 2.381192E+35 3.476724E+34 4.698760E+35
9.323314E+02 1.729343E+35 2.392229E+35 3.453312E+34 4.682808E+35
9.321619E+02 1.667480E+35 2.447255E+35 3.421173E+34 4.685672E+35
9.319925E+02 1.681603E+35 2.454989E+35 3.408990E+34 4.671772E+35
9.318232E+02 1.648115E+35 2.377634E+35 3.397956E+34 4.671653E+35
9.316539E+02 1.658412E+35 2.380215E+35 3.396924E+34 4.838882E+35
9.314846E+02 1.590711E+35 2.405490E+35 3.374850E+34 4.852776E+35
9.313155E+02 1.641031E+35 2.387492E+35 3.369613E+34 4.852017E+35
9.311464E+02 1.575584E+35 2.369118E+35 3.359929E+34 4.838997E+35
9.309773E+02 1.551921E+35 2.353340E+35 3.333067E+34 4.866349E+35
9.308084E+02 1.558605E+35 2.314498E+35 3.253872E+34 4.900034E+35
9.306394E+02 1.454015E+35 2.299087E+35 3.175926E+34 4.906434E+35
9.304706E+02 1.455180E+35 2.300166E+35 3.098938E+34 4.946874E+35
9.303018E+02 1.446752E+35 2.344277E+35 3.014076E+34 4.846986E+35
9.301331E+02 1.469655E+35 2.341617E+35 2.933958E+34 4.921078E+35
9.299644E+02 1.433060E+35 2.282584E+35 2.848226E+34 4.911017E+35
9.297958E+02 1.453605E+35 2.349195E+35 2.811545E+34 4.971805E+35
9.296272E+02 1.471765E+35 2.334573E+35 2.782962E+34 4.869329E+35
9.294587E+02 1.419410E+35 2.324202E+35 2.774267E+34 4.924361E+35
9.292903E+02 1.462737E+35 2.342965E+35 2.746302E+34 5.015883E+35
9.291219E+02 1.411023E+35 2.340662E+35 2.721971E+34 5.025084E+35
9.289536E+02 1.439383E+35 2.366341E+35 2.702734E+34 4.912836E+35
9.287854E+02 1.393052E+35 2.315946E+35 2.679597E+34 4.984926E+35
9.286172E+02 1.395878E+35 2.377944E+35 2.673178E+34 4.944878E+35
9.284491E+02 1.378559E+35 2.369520E+35 2.786330E+34 4.850076E+35
9.282810E+02 1.363259E+35 2.309352E+35 2.769546E+34 4.838181E+35
9.281130E+02 1.378635E+35 2.389883E+35 2.884834E+34 5.003628E+35
9.279451E+02 1.390928E+35 2.389992E+35 3.004369E+34 4.944058E+35
9.277772E+02 1.359494E+35 2.395546E+35 2.985321E+34 4.821728E+35
9.276094E+02 1.373488E+35 2.425835E+35 3.109777E+34 5.029035E+35
9.274416E+02 1.371205E+35 2.420980E+35 3.238662E+34 4.934691E+35
9.272739E+02 1.385485E+35 2.417655E+35 3.233332E+34 4.852493E+35
9.271063E+02 1.363522E+35 2.423293E+35 3.358978E+34 4.932649E+35
9.269387E+02 1.383542E+35 2.381113E+35 3.483033E+34 4.982046E+35
9.267712E+02 1.404570E+35 2.358961E+35 3.488162E+34 5.029224E+35
9.266037E+02 1.389033E+35 2.434178E+35 3.609915E+34 4.945664E+35
9.264363E+02 1.390429E+35 2.358352E+35 3.600914E+34 4.979222E+35
9.262690E+02 1.373637E+35 2.328643E+35 3.593222E+34 5.055483E+35
9.261017E+02 1.355155E+35 2.358498E+35 3.718721E+34 5.019115E+35
9.259345E+02 1.385915E+35 2.342171E+35 3.727844E+34 4.937253E+35
9.257673E+02 1.376450E+35 2.281792E+35 3.727685E+34 5.041768E+35
9.256003E+02 1.354540E+35 2.200907E+35 3.722294E+34 5.054697E+35
9.254332E+02 1.361005E+35 2.255009E+35 3.725530E+34 4.987774E+35
9.252662E+02 1.386351E+35 2.137106E+35 3.728283E+34 5.067255E+35
9.250993E+02 1.346562E+35 2.091937E+35 3.726894E+34 5.162162E+35
9.249325E+02 1.360126E+35 2.150947E+35 3.848609E+34 5.015273E+35
9.247657E+02 1.376151E+35 2.129800E+35 3.723931E+34 5.092843E+35
9.245990E+02 1.347838E+35 2.110508E+35 3.726917E+34 5.034964E+35
9.244323E+02 1.376961E+35 2.098316E+35 3.853976E+34 5.084734E+35
9.242657E+02 1.386216E+35 2.188166E+35 3.729172E+34 5.168087E+35
9.240991E+02 1.337736E+35 2.125146E+35 3.729227E+34 5.122376E+35
9.239326E+02 1.369889E+35 2.171253E+35 3.865979E+34 5.237416E+35
9.237662E+02 1.386253E+35 2.112815E+35 3.733629E+34 5.128029E+35
9.235998E+02 1.355081E+35 2.183414E+35 3.847556E+34 5.266812E+35
9.234335E+02 1.370205E+35 2.114473E+35 3.707230E+34 5.160841E+35
9.232673E+02 1.381127E+35 2.177526E+35 3.683590E+34 5.266542E+35
9.231011E+02 1.347413E+35 2.102166E+35 3.795899E+34 5.185846E+35
9.229349E+02 1.359763E+35 2.145133E+35 3.634843E+34 5.111988E+35
9.227689E+02 1.383576E+35 2.107519E+35 3.624746E+34 5.209390E+35
9.226028E+02 1.390348E+35 2.162233E+35 3.608845E+34 5.140253E+35
9.224369E+02 1.354020E+35 2.156530E+35 3.589003E+34 5.285495E+35
9.222710E+02 1.386188E+35 2.135332E+35 3.703210E+34 5.263511E+35
9.221052E+02 1.386690E+35 2.163753E+35 3.556784E+34 5.220643E+35
9.219394E+02 1.344984E+35 2.057515E+35 3.669632E+34 5.298410E+35
9.217737E+02 1.371795E+35 2.164917E+35 3.528713E+34 5.297212E+35
9.216080E+02 1.352565E+35 2.104701E+35 3.512250E+34 5.283368E+35
9.214424E+02 1.312619E+35 2.191863E+35 3.634118E+34 5.259645E+35
9.212769E+02 1.308143E+35 2.141065E+35 3.494040E+34 5.362019E+35
9.211114E+02 1.249825E+35 2.144057E+35 3.618599E+34 5.341618E+35
9.209460E+02 1.260916E+35 2.185050E+35 3.474409E+34 5.311700E+35
9.207806E+02 1.222565E+35 2.118512E+35 3.463191E+34 5.254694E+35
9.206153E+02 1.256114E+35 2.133502E+35 3.574481E+34 5.266116E+35
9.204501E+02 1.254687E+35 2.154216E+35 3.427798E+34 5.289238E+35
9.202849E+02 1.229235E+35 2.163350E+35 3.523385E+34 5.279803E+35
9.201198E+02 1.210648E+35 2.149587E+35 3.377760E+34 5.229054E+35
9.199547E+02 1.237197E+35 2.136175E+35 3.482525E+34 5.184429E+35
9.197897E+02 1.210440E+35 2.124052E+35 3.330125E+34 5.119110E+35
9.196248E+02 1.174841E+35 2.166665E+35 3.436670E+34 5.168400E+35
9.194599E+02 1.088237E+35 2.217162E+35 3.287082E+34 5.072946E+35
9.192951E+02 1.060211E+35 2.164491E+35 3.285952E+34 5.049991E+35
9.191303E+02 1.036892E+35 2.139829E+35 3.406728E+34 5.136290E+35
9.189656E+02 1.022380E+35 2.179589E+35 3.265015E+34 5.022578E+35
9.188010E+02 1.023290E+35 2.140329E+35 3.380255E+34 5.094301E+35
9.186364E+02 1.018890E+35 2.137496E+35 3.241207E+34 5.053101E+35
9.184718E+02 1.004357E+35 2.201702E+35 3.352081E+34 5.074828E+35
9.183074E+02 1.020189E+35 2.117162E+35 3.199530E+34 5.176489E+35
9.181430E+02 1.005384E+35 2.129618E+35 3.313090E+34 5.043218E+35
9.179786E+02 1.016102E+35 2.167657E+35 3.161219E+34 5.113595E+35
9.178143E+02 9.889860E+34 2.195061E+35 3.260926E+34 5.168444E+35
9.176501E+02 9.988431E+34 2.151061E+35 3.123184E+34 5.087049E+35
9.174859E+02 1.006936E+35 2.108225E+35 3.232710E+34 5.133159E+35
9.173218E+02 9.991068E+34 2.199908E+35 3.086064E+34 5.175823E+35
9.171577E+02 9.901695E+34 2.192082E+35 3.198932E+34 5.142911E+35
9.169937E+02 9.848258E+34 2.155215E+35 3.060949E+34 5.153397E+35
9.168298E+02 9.961560E+34 2.136199E+35 3.170289E+34 5.221326E+35
9.166659E+02 9.822259E+34 2.169765E+35 3.028066E+34 5.165100E+35
9.165021E+02 9.876303E+34 2.193374E+35 3.138839E+34 5.195121E+35
9.163383E+02 9.677637E+34 2.196726E+35 3.000219E+34 5.180084E+35
9.161746E+02 9.783559E+34 2.132246E+35 3.125962E+34 5.137920E+35
9.160110E+02 9.731010E+34 2.132804E+35 2.982128E+34 5.294901E+35
9.158474E+02 9.764534E+34 2.198547E+35 3.114421E+34 5.256859E+35
9.156838E+02 9.680928E+34 2.158869E+35 2.977766E+34 5.308513E+35
9.155204E+02 9.752406E+34 2.189173E+35 3.108535E+34 5.237736E+35
9.153569E+02 9.711374E+34 2.183204E+35 2.969819E+34 5.280090E+35
9.151936E+02 9.835510E+34 2.171819E+35 3.097029E+34 5.264414E+35
9.150303E+02 9.761395E+34 2.141609E+35 2.945172E+34 5.311979E+35
9.148670E+02 9.658706E+34 2.181029E+35 3.073057E+34 5.294283E+35
9.147039E+02 9.593924E+34 2.186858E+35 2.925065E+34 5.242787E+35
9.145407E+02 8.916483E+34 2.163454E+35 3.049586E+34 5.239629E+35
9.143777E+02 8.096450E+34 2.169823E+35 2.894086E+34 5.359589E+35
9.142147E+02 7.394774E+34 2.169691E+35 3.022074E+34 5.279311E+35
9.140517E+02 7.220029E+34 2.171662E+35 2.878178E+34 5.352153E+35
9.138888E+02 7.334806E+34 2.172381E+35 3.009003E+34 5.356995E+35
9.137260E+02 7.023649E+34 2.187781E+35 2.986186E+34 5.292390E+35
9.135632E+02 7.170841E+34 2.180381E+35 2.983736E+34 5.401936E+35
9.134005E+02 7.189488E+34 2.227578E+35 3.090470E+34 5.377101E+35
9.132378E+02 7.408636E+34 2.225575E+35 2.947133E+34 5.398171E+35
9.130752E+02 7.176810E+34 2.248528E+35 3.129335E+34 5.362271E+35
9.129127E+02 7.102911E+34 2.247012E+35 2.986615E+34 5.348127E+35
9.127502E+02 7.240700E+34 2.252842E+35 3.174491E+34 5.331111E+35
9.125878E+02 7.270652E+34 2.235472E+35 3.231445E+34 5.374184E+35
9.124254E+02 7.270772E+34 2.203815E+35 3.227573E+34 5.363627E+35
9.122631E+02 7.456778E+34 2.158019E+35 3.280245E+34 5.362236E+35
9.121008E+02 7.300207E+34 2.123052E+35 3.196488E+34 5.340635E+35
9.119386E+02 7.749942E+34 2.069513E+35 3.328245E+34 5.376762E+35
9.117765E+02 7.593412E+34 2.058114E+35 3.254278E+34 5.373140E+35
9.116144E+02 7.483896E+34 2.041059E+35 3.386759E+34 5.413287E+35
9.114524E+02 7.355969E+34 2.029714E+35 3.449521E+34 5.414591E+35
9.112904E+02 7.405385E+34 2.049474E+35 3.505948E+34 5.469318E+35
9.111285E+02 7.502855E+34 1.983945E+35 3.513675E+34 5.391592E+35
9.109667E+02 7.461476E+34 2.028896E+35 3.659711E+34 5.490958E+35
9.108049E+02 7.364323E+34 2.021926E+35 3.800222E+34 5.441403E+35
9.106431E+02 7.487741E+34 2.041246E+35 3.802031E+34 5.498901E+35
9.104815E+02 7.421297E+34 2.044016E+35 4.109938E+34 5.280694E+35
9.103198E+02 7.617708E+34 1.997202E+35 4.108711E+34 5.049538E+35
9.101583E+02 7.684733E+34 1.906829E+35 3.971773E+34 4.657832E+35
9.099968E+02 8.048475E+34 1.872974E+35 4.408609E+34 4.423675E+35
9.098353E+02 7.934361E+34 1.737056E+35 4.407172E+34 4.066304E+35
9.096739E+02 7.948016E+34 1.669561E+35 4.416884E+34 3.771859E+35
9.095126E+02 8.012337E+34 1.638765E+35 4.709471E+34 3.398867E+35
9.093513E+02 8.009431E+34 1.688628E+35 4.713281E+34 3.098221E+35
9.091901E+02 8.036319E+34 1.679645E+35 4.713388E+34 2.898727E+35
9.090289E+02 7.865616E+34 1.638546E+35 5.001856E+34 2.940135E+35
9.088678E+02 7.977636E+34 1.638446E+35 4.869074E+34 2.947962E+35
9.087068E+02 7.916363E+34 1.576389E+35 5.003783E+34 2.964695E+35
9.085458E+02 7.966004E+34 1.477941E+35 5.172877E+34 3.009967E+35
9.083848E+02 7.959660E+34 1.322788E+35 4.903695E+34 3.016173E+35
9.082240E+02 8.082211E+34 1.317212E+35 5.052539E+34 3.059358E+35
9.080631E+02 8.108453E+34 1.214295E+35 5.044011E+34 2.971976E+35
9.079024E+02 8.067271E+34 1.168195E+35 5.066965E+34 3.016674E+35
9.077417E+02 8.094550E+34 1.285027E+35 5.080866E+34 3.000217E+35
9.075810E+02 8.048277E+34 1.274749E+35 5.080448E+34 3.086038E+35
9.074204E+02 8.100904E+34 1.272712E+35 5.252618E+34 3.105167E+35
9.072599E+02 8.158027E+34 1.273393E+35 5.111610E+34 3.012839E+35
9.070994E+02 8.140638E+34 1.317956E+35 5.121397E+34 3.095350E+35
9.069390E+02 8.223391E+34 1.342932E+35 5.137084E+34 3.048491E+35
9.067786E+02 8.255746E+34 1.385969E+35 5.284641E+34 3.114318E+35
9.066183E+02 8.192782E+34 1.409246E+35 5.154194E+34 3.062765E+35
9.064581E+02 8.249110E+34 1.444622E+35 5.160947E+34 3.100123E+35
9.062979E+02 8.422851E+34 1.510411E+35 5.238793E+34 3.146835E+35
9.061377E+02 8.503849E+34 1.508105E+35 5.322705E+34 3.073036E+35
9.059776E+02 8.777605E+34 1.500471E+35 5.186060E+34 3.136118E+35
9.058176E+02 8.571370E+34 1.499896E+35 5.211893E+34 3.116499E+35
9.056576E+02 8.569639E+34 1.467578E+35 5.262281E+34 3.158397E+35
9.054977E+02 8.786347E+34 1.562002E+35 5.371295E+34 3.150990E+35
9.053379E+02 8.753284E+34 1.560558E+35 5.232836E+34 3.148945E+35
9.051781E+02 8.788721E+34 1.637188E+35 5.244850E+34 3.143805E+35
9.050183E+02 8.869410E+34 1.630882E+35 5.308684E+34 3.163226E+35
9.048586E+02 8.800149E+34 1.727737E+35 5.321183E+34 3.184208E+35
9.046990E+02 8.668589E+34 1.737749E+35 5.418387E+34 3.177314E+35
9.045394E+02 8.680966E+34 1.693969E+35 5.291749E+34 3.113478E+35
9.043799E+02 8.963928E+34 1.721728E+35 5.296458E+34 3.211366E+35
9.042204E+02 8.718227E+34 1.725541E+35 5.366197E+34 3.122816E+35
9.040610E+02 8.694485E+34 1.776724E+35 5.462241E+34 3.184191E+35
9.039017E+02 8.769416E+34 1.774217E+35 5.514424E+34 3.203159E+35
9.037424E+02 8.857436E+34 1.787368E+35 5.507329E+34 3.152709E+35
9.035832E+02 8.969863E+34 1.712357E+35 5.438457E+34 3.179874E+35
9.034240E+02 8.988239E+34 1.715632E+35 5.560443E+34 3.213894E+35
9.032649E+02 9.112312E+34 1.785760E+35 5.651803E+34 3.187147E+35
9.031058E+02 9.290059E+34 1.772512E+35 5.843601E+34 3.206122E+35
9.029468E+02 9.257629E+34 1.803309E+35 5.713104E+34 3.179458E+35
9.027878E+02 9.266039E+34 1.747216E+35 5.680122E+34 3.221554E+35
9.026289E+02 9.402075E+34 1.738302E+35 5.756641E+34 3.200949E+35
9.024701E+02 9.098821E+34 1.798714E+35 5.946806E+34 3.181215E+35
9.023113E+02 9.090654E+34 1.809692E+35 5.967303E+34 3.257263E+35
9.021525E+02 9.170182E+34 1.734917E+35 5.959561E+34 3.203181E+35
9.019939E+02 9.428567E+34 1.769557E+35 6.002925E+34 3.189086E+35
9.018352E+02 9.367348E+34 1.827814E+35 6.013643E+34 3.244503E+35
9.016767E+02 9.450515E+34 1.823255E+35 5.988950E+34 3.264214E+35
9.015182E+02 9.574127E+34 1.812575E+35 6.044641E+34 3.185016E+35
9.013597E+02 9.511196E+34 1.714367E+35 6.038311E+34 3.238278E+35
9.012013E+02 9.460197E+34 1.813337E+35 6.131220E+34 3.225153E+35
9.010430E+02 9.442607E+34 1.799575E+35 6.281805E+34 3.125878E+35
9.008847E+02 9.679502E+34 1.785965E+35 6.158865E+34 3.210708E+35
9.007264E+02 9.688820E+34 1.808992E+35 6.219232E+34 3.201427E+35
9.005683E+02 9.855453E+34 1.788505E+35 6.213131E+34 3.156249E+35
9.004101E+02 9.586668E+34 1.807417E+35 6.228495E+34 3.215975E+35
9.002521E+02 9.646120E+34 1.736956E+35 6.248478E+34 3.204262E+35
9.000941E+02 9.750682E+34 1.807265E+35 6.100180E+34 3.150913E+35
8.999361E+02 9.810162E+34 1.837086E+35 6.159533E+34 3.194289E+35
8.997782E+02 9.827900E+34 1.785686E+35 6.164064E+34 3.231303E+35
8.996204E+02 9.995909E+34 1.813767E+35 6.312226E+34 3.180047E+35
8.994626E+02 9.909196E+34 1.820881E+35 6.418477E+34 3.229040E+35
8.993048E+02 9.689452E+34 1.808609E+35 6.436331E+34 3.238527E+35
8.991472E+02 9.912762E+34 1.801845E+35 6.317796E+34 3.230113E+35
8.989895E+02 1.004280E+35 1.799436E+35 6.320726E+34 3.226391E+35
8.988320E+02 9.998119E+34 1.831396E+35 6.323249E+34 3.245101E+35
8.986745E+02 1.015385E+35 1.831538E+35 6.453815E+34 3.225032E+35
8.985170E+02 1.005754E+35 1.816771E+35 6.325010E+34 3.287822E+35
8.983596E+02 1.012724E+35 1.871987E+35 6.319056E+34 3.258975E+35
8.982022E+02 1.027726E+35 1.807776E+35 6.202849E+34 3.250175E+35
8.980450E+02 1.032736E+35 1.829920E+35 6.303391E+34 3.261021E+35
8.978877E+02 1.029438E+35 1.873483E+35 6.311564E+34 3.308075E+35
8.977305E+02 1.025398E+35 1.811418E+35 6.449563E+34 3.276396E+35
8.975734E+02 1.041175E+35 1.826280E+35 6.512931E+34 3.260700E+35
8.974163E+02 1.028012E+35 1.829600E+35 6.522223E+34 3.287787E+35
8.972593E+02 1.050903E+35 1.852852E+35 6.524374E+34 3.310837E+35
8.971024E+02 1.054321E+35 1.892098E+35 6.526659E+34 3.323113E+35
8.969455E+02 1.037531E+35 1.835222E+35 6.392476E+34 3.281500E+35
8.967886E+02 1.048051E+35 1.840291E+35 6.404195E+34 3.291885E+35
8.966318E+02 1.052452E+35 1.862794E+35 6.590517E+34 3.298369E+35
8.964751E+02 1.043969E+35 1.847460E+35 6.871458E+34 3.312780E+35
8.963184E+02 1.050681E+35 1.905318E+35 7.015590E+34 3.333908E+35
8.961617E+02 1.082552E+35 1.834582E+35 7.142873E+34 3.326500E+35
8.960052E+02 1.052466E+35 1.911576E+35 7.154735E+34 3.287886E+35
8.958486E+02 1.057347E+35 1.837314E+35 7.251306E+34 3.279796E+35
8.956922E+02 1.063241E+35 1.904125E+35 7.388216E+34 3.312577E+35
8.955358E+02 1.056025E+35 1.821838E+35 7.383498E+34 3.331750E+35
8.953794E+02 1.047422E+35 1.884664E+35 7.391268E+34 3.329058E+35
8.952231E+02 1.081543E+35 1.838696E+35 7.527944E+34 3.339981E+35
8.950668E+02 1.079124E+35 1.912632E+35 7.676009E+34 3.277087E+35
8.949106E+02 1.076124E+35 1.900603E+35 7.946333E+34 3.327270E+35
8.947545E+02 1.060309E+35 1.899037E+35 7.930504E+34 3.310035E+35
8.945984E+02 1.102662E+35 1.910132E+35 8.120134E+34 3.348487E+35
8.944424E+02 1.082708E+35 1.885358E+35 8.249501E+34 3.337501E+35
8.942864E+02 1.063959E+35 1.896050E+35 8.439578E+34 3.393948E+35
8.941305E+02 1.093591E+35 1.909757E+35 8.508314E+34 3.309826E+35
8.939746E+02 1.075793E+35 1.907180E+35 8.519573E+34 3.329398E+35
8.938188E+02 1.104677E+35 1.901977E+35 8.439254E+34 3.326459E+35
8.936630E+02 1.080171E+35 1.853440E+35 8.557717E+34 3.329180E+35
8.935073E+02 1.081430E+35 1.892390E+35 8.538269E+34 3.388985E+35
8.933517E+02 1.106859E+35 1.844738E+35 8.627409E+34 3.362789E+35
8.931961E+02 1.066824E+35 1.887552E+35 8.687405E+34 3.372110E+35
8.930405E+02 1.112844E+35 1.897670E+35 8.676548E+34 3.366015E+35
8.928850E+02 1.095018E+35 1.905410E+35 8.726116E+34 3.388110E+35
8.927296E+02 1.080668E+35 1.780660E+35 8.668504E+34 3.393208E+35
8.925742E+02 1.101010E+35 1.681434E+35 8.720134E+34 3.357903E+35
8.924189E+02 1.083539E+35 1.565057E+35 9.082089E+34 3.371113E+35
8.922636E+02 1.091444E+35 1.445725E+35 8.981030E+34 3.393634E+35
8.921084E+02 1.115392E+35 1.342124E+35 8.984486E+34 3.390665E+35
8.919532E+02 1.072822E+35 1.343347E+35 9.173012E+34 3.441320E+35
8.917981E+02 1.103129E+35 1.349825E+35 9.112150E+34 3.464980E+35
8.916431E+02 1.094133E+35 1.358469E+35 9.021572E+34 3.428928E+35
8.914881E+02 1.115642E+35 1.351387E+35 9.064858E+34 3.358697E+35
8.913331E+02 1.086658E+35 1.347627E+35 9.277146E+34 3.248098E+35
8.911782E+02 1.126066E+35 1.355953E+35 9.143226E+34 3.109589E+35
8.910234E+02 1.081269E+35 1.359256E+35 9.146298E+34 2.965817E+35
8.908686E+02 1.122195E+35 1.355550E+35 9.088702E+34 2.821854E+35
8.907139E+02 1.111269E+35 1.344640E+35 9.094458E+34 2.655757E+35
8.905592E+02 1.122835E+35 1.348108E+35 8.940653E+34 2.527669E+35
8.904046E+02 1.121151E+35 1.393153E+35 9.188507E+34 2.372178E+35
8.902500E+02 1.113910E+35 1.343101E+35 9.193683E+34 2.340418E+35
8.900955E+02 1.128600E+35 1.345178E+35 9.060672E+34 2.324307E+35
8.899410E+02 1.135054E+35 1.400609E+35 9.102859E+34 2.340093E+35
