#NTIMES:    57
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570   60.030   66.000   72.560   80.000   88.000   97.000  107.000  117.000  127.000  137.000  147.000  157.000  167.000  177.000  187.000  197.000  207.000  217.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.261001E+04   1.0000E-099   5.9380E-003   9.5536E-001   3.8702E-002   1.8148E-007   6.8365E-020
    1.287280E+04   1.0000E-099   7.4245E-003   9.5459E-001   3.7988E-002   1.7299E-007   5.3632E-020
    1.318721E+04   1.0000E-099   7.5672E-003   9.5400E-001   3.8431E-002   1.7499E-007   4.7857E-020
    1.351441E+04   1.0000E-099   9.1114E-003   9.5209E-001   3.8801E-002   1.7625E-007   4.1797E-020
    1.386900E+04   1.0000E-099   1.1035E-002   9.4965E-001   3.9318E-002   1.7833E-007   3.6010E-020
    1.423600E+04   1.0000E-099   1.3179E-002   9.4652E-001   4.0298E-002   1.8456E-007   3.2378E-020
    1.460291E+04   1.0000E-099   1.5356E-002   9.4245E-001   4.2191E-002   1.9997E-007   3.2859E-020
    1.497210E+04   1.0000E-099   1.7923E-002   9.3936E-001   4.2719E-002   2.0110E-007   2.6970E-020
    1.532031E+04   1.0000E-099   2.0327E-002   9.3528E-001   4.4396E-002   2.1449E-007   2.6299E-020
    1.571760E+04   1.0000E-099   2.3289E-002   9.3105E-001   4.5658E-002   2.2280E-007   2.2962E-020
    1.613099E+04   1.0000E-099   2.6675E-002   9.2695E-001   4.6373E-002   2.2481E-007   1.8090E-020
    1.660089E+04   1.0000E-099   3.0017E-002   9.2051E-001   4.9471E-002   2.5207E-007   1.8551E-020
    1.713150E+04   1.0000E-099   3.3720E-002   9.1258E-001   5.3697E-002   2.9299E-007   2.0465E-020
    1.767900E+04   1.0000E-099   3.8912E-002   9.0572E-001   5.5369E-002   3.0431E-007   1.6132E-020
    1.826411E+04   1.0000E-099   4.3945E-002   8.9591E-001   6.0147E-002   3.5462E-007   1.7554E-020
    1.889029E+04   1.0000E-099   4.8220E-002   8.8380E-001   6.7977E-002   4.5104E-007   2.4614E-020
    1.955040E+04   1.0000E-099   5.4004E-002   8.7253E-001   7.3468E-002   5.1996E-007   2.5415E-020
    2.023309E+04   1.0000E-099   5.8798E-002   8.5718E-001   8.4023E-002   6.8141E-007   3.9396E-020
    2.092811E+04   1.0000E-099   6.5654E-002   8.4715E-001   8.7199E-002   7.1916E-007   3.0800E-020
    2.162971E+04   1.0000E-099   6.6078E-002   8.2670E-001   1.0722E-001   1.1151E-006   8.7856E-020
    2.233490E+04   1.0000E-099   7.0006E-002   8.1576E-001   1.1424E-001   1.2536E-006   8.9352E-020
    2.304210E+04   1.0000E-099   6.9632E-002   7.9766E-001   1.3271E-001   1.7203E-006   1.8215E-019
    2.375060E+04   1.0000E-099   6.7012E-002   7.7537E-001   1.5761E-001   2.4969E-006   4.6569E-019
    2.446001E+04   1.0000E-099   6.8260E-002   7.6221E-001   1.6953E-001   2.8879E-006   5.4594E-019
    2.517029E+04   1.0000E-099   6.6199E-002   7.4534E-001   1.8846E-001   3.6159E-006   8.6791E-019
    2.588139E+04   1.0000E-099   6.1854E-002   7.2767E-001   2.1047E-001   4.5876E-006   1.4820E-018
    2.659349E+04   1.0000E-099   5.5963E-002   7.0836E-001   2.3567E-001   5.8806E-006   2.7197E-018
    2.730679E+04   1.0000E-099   4.9358E-002   6.8664E-001   2.6400E-001   7.5872E-006   5.2783E-018
    2.802139E+04   1.0000E-099   4.2657E-002   6.6214E-001   2.9519E-001   9.7934E-006   1.0302E-017
    2.873711E+04   1.0000E-099   3.6161E-002   6.3489E-001   3.2893E-001   1.2595E-005   1.9676E-017
    2.945390E+04   1.0000E-099   3.0046E-002   6.0491E-001   3.6503E-001   1.6146E-005   3.7880E-017
    3.017129E+04   1.0000E-099   2.4459E-002   5.7224E-001   4.0328E-001   2.0668E-005   7.7365E-017
    3.088880E+04   1.0000E-099   1.9521E-002   5.3719E-001   4.4326E-001   2.6404E-005   1.7078E-016
    3.160629E+04   1.0000E-099   1.5314E-002   5.0040E-001   4.8425E-001   3.3550E-005   3.9897E-016
    3.232350E+04   1.0000E-099   1.1866E-002   4.6268E-001   5.2541E-001   4.2275E-005   9.7042E-016
    3.304059E+04   1.0000E-099   9.1469E-003   4.2472E-001   5.6608E-001   5.2795E-005   2.4992E-015
    3.375770E+04   1.0000E-099   7.0756E-003   3.8719E-001   6.0566E-001   6.5382E-005   7.0035E-015
    3.447520E+04   1.0000E-099   5.5397E-003   3.5083E-001   6.4355E-001   8.0268E-005   2.1469E-014
    3.519339E+04   1.0000E-099   4.4217E-003   3.1636E-001   6.7912E-001   9.7537E-005   7.0134E-014
    3.591269E+04   1.0000E-099   3.6113E-003   2.8434E-001   7.1193E-001   1.1706E-004   2.3232E-013
    3.663381E+04   1.0000E-099   3.0131E-003   2.5514E-001   7.4171E-001   1.3824E-004   7.2388E-013
    3.735789E+04   1.0000E-099   2.5518E-003   2.2877E-001   7.6852E-001   1.5991E-004   1.9824E-012
    3.808620E+04   1.0000E-099   2.1777E-003   2.0514E-001   7.9250E-001   1.8036E-004   4.6216E-012
    3.882089E+04   1.0000E-099   1.8585E-003   1.8409E-001   8.1386E-001   1.9783E-004   9.2161E-012
    3.956460E+04   1.0000E-099   1.5809E-003   1.6553E-001   8.3268E-001   2.1064E-004   1.6020E-011
    3.985650E+04   1.0000E-099   1.4809E-003   1.5936E-001   8.3894E-001   2.1417E-004   1.9270E-011
    4.005110E+04   1.0000E-099   1.4239E-003   1.5587E-001   8.4249E-001   2.1609E-004   2.1615E-011
    4.018081E+04   1.0000E-099   1.3895E-003   1.5402E-001   8.4438E-001   2.1726E-004   2.3271E-011
    4.026731E+04   1.0000E-099   1.3697E-003   1.5304E-001   8.4537E-001   2.1814E-004   2.4452E-011
    4.032441E+04   1.0000E-099   1.3530E-003   1.5221E-001   8.4622E-001   2.1884E-004   2.5242E-011
    4.032500E+04   1.0000E-099   1.3525E-003   1.5217E-001   8.4626E-001   2.1887E-004   2.5258E-011
#TIME:    14.640
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   1.8962E-017   3.3424E-009   2.6627E-003   9.8041E-001   1.6923E-002
    1.037979E+03   1.0000E-099   1.9121E-017   3.3469E-009   2.6521E-003   9.8039E-001   1.6954E-002
    1.063930E+03   1.0000E-099   1.8404E-017   3.2396E-009   2.5966E-003   9.8001E-001   1.7392E-002
    1.115839E+03   1.0000E-099   1.7266E-017   3.0931E-009   2.5313E-003   9.7958E-001   1.7885E-002
    1.200830E+03   1.0000E-099   1.6056E-017   2.9527E-009   2.4754E-003   9.7928E-001   1.8245E-002
    1.292300E+03   1.0000E-099   1.5466E-017   2.9058E-009   2.4672E-003   9.7939E-001   1.8141E-002
    1.390740E+03   1.0000E-099   1.5448E-017   2.9500E-009   2.5070E-003   9.7992E-001   1.7572E-002
    1.496679E+03   1.0000E-099   1.5985E-017   3.0880E-009   2.5969E-003   9.8082E-001   1.6581E-002
    1.610680E+03   1.0000E-099   1.7124E-017   3.3316E-009   2.7419E-003   9.8202E-001   1.5240E-002
    1.733370E+03   1.0000E-099   1.8994E-017   3.7058E-009   2.9516E-003   9.8341E-001   1.3637E-002
    1.865409E+03   1.0000E-099   2.1838E-017   4.2539E-009   3.2413E-003   9.8489E-001   1.1867E-002
    2.007500E+03   1.0000E-099   2.6071E-017   5.0471E-009   3.6348E-003   9.8634E-001   1.0025E-002
    2.160419E+03   1.0000E-099   3.2388E-017   6.2010E-009   4.1671E-003   9.8763E-001   8.2068E-003
    2.324980E+03   1.0000E-099   4.1969E-017   7.9063E-009   4.8907E-003   9.8861E-001   6.4970E-003
    2.502080E+03   1.0000E-099   5.6885E-017   1.0487E-008   5.8848E-003   9.8915E-001   4.9627E-003
    2.692670E+03   1.0000E-099   8.0898E-017   1.4512E-008   7.2721E-003   9.8908E-001   3.6489E-003
    2.897780E+03   1.0000E-099   1.2113E-016   2.1016E-008   9.2466E-003   9.8818E-001   2.5763E-003
    3.118510E+03   1.0000E-099   1.9162E-016   3.1953E-008   1.2119E-002   9.8614E-001   1.7437E-003
    3.356059E+03   1.0000E-099   3.2162E-016   5.1194E-008   1.6403E-002   9.8247E-001   1.1309E-003
    3.611691E+03   1.0000E-099   5.8653E-016   8.8343E-008   2.3242E-002   9.7607E-001   6.8932E-004
    3.886809E+03   1.0000E-099   1.1607E-015   1.6373E-007   3.4364E-002   9.6524E-001   4.0016E-004
    4.182879E+03   1.0000E-099   2.5338E-015   3.3015E-007   5.3349E-002   9.4643E-001   2.2160E-004
    4.501499E+03   1.0000E-099   6.3569E-015   7.4979E-007   8.8553E-002   9.1133E-001   1.1458E-004
    4.844389E+03   1.0000E-099   1.9193E-014   1.9912E-006   1.5945E-001   8.4050E-001   5.2650E-005
    5.213399E+03   1.0000E-099   6.9107E-014   6.0834E-006   3.0125E-001   6.9872E-001   1.9968E-005
    5.610511E+03   1.0000E-099   2.7178E-013   1.9411E-005   5.3586E-001   4.6411E-001   5.4059E-006
    6.037880E+03   1.0000E-099   1.1183E-012   6.0001E-005   7.9444E-001   2.0550E-001   8.2185E-007
    6.497801E+03   1.0000E-099   6.7491E-012   2.2624E-004   9.6055E-001   3.9224E-002   3.4245E-008
    6.992759E+03   1.0000E-099   5.2743E-011   9.5725E-004   9.9426E-001   4.7817E-003   1.4932E-009
    7.470370E+03   1.0000E-099   3.6394E-010   3.5832E-003   9.9537E-001   1.0495E-003   2.0424E-010
    7.926120E+03   1.0000E-099   2.6326E-009   1.3551E-002   9.8603E-001   4.2211E-004   4.8431E-011
    8.327219E+03   1.0000E-099   2.0768E-008   5.3307E-002   9.4649E-001   2.0535E-004   1.2395E-011
    8.702980E+03   1.0000E-099   2.0542E-007   2.3081E-001   7.6912E-001   6.9003E-005   1.8596E-012
    9.042661E+03   1.0000E-099   1.2869E-006   6.1402E-001   3.8597E-001   1.2686E-005   1.1940E-013
    9.369910E+03   1.0000E-099   4.1022E-006   8.4732E-001   1.5267E-001   2.1946E-006   5.6617E-015
    9.651601E+03   1.0000E-099   8.9054E-006   9.0970E-001   9.0295E-002   8.0919E-007   5.4633E-016
    9.900590E+03   1.0000E-099   1.6698E-005   9.2856E-001   7.1425E-002   5.2809E-007   1.1806E-016
    1.013221E+04   1.0000E-099   2.9543E-005   9.3619E-001   6.3775E-002   4.3284E-007   4.0712E-017
    1.033760E+04   1.0000E-099   4.9442E-005   9.4144E-001   5.8505E-002   3.6617E-007   1.6567E-017
    1.054539E+04   1.0000E-099   8.2887E-005   9.4312E-001   5.6795E-002   3.4511E-007   9.0906E-018
    1.075489E+04   1.0000E-099   1.4145E-004   9.4550E-001   5.4358E-002   3.1249E-007   4.5523E-018
    1.096069E+04   1.0000E-099   2.3876E-004   9.4523E-001   5.4530E-002   3.1275E-007   2.9542E-018
    1.115931E+04   1.0000E-099   3.9898E-004   9.4412E-001   5.5480E-002   3.2576E-007   2.1333E-018
    1.134099E+04   1.0000E-099   6.5763E-004   9.4613E-001   5.3213E-002   3.0370E-007   1.1868E-018
    1.153459E+04   1.0000E-099   1.1296E-003   9.4615E-001   5.2723E-002   3.1027E-007   8.3854E-019
    1.172389E+04   1.0000E-099   1.9443E-003   9.4461E-001   5.3446E-002   3.3712E-007   7.2522E-019
    1.192869E+04   1.0000E-099   3.4806E-003   9.4133E-001   5.5185E-002   3.8091E-007   6.9735E-019
    1.212841E+04   1.0000E-099   5.7768E-003   9.4088E-001   5.3347E-002   3.6393E-007   4.5030E-019
    1.235380E+04   1.0000E-099   8.0606E-003   9.3919E-001   5.2749E-002   3.5700E-007   3.4495E-019
    1.261001E+04   1.0000E-099   1.0051E-002   9.3719E-001   5.2760E-002   3.5377E-007   2.9709E-019
    1.287280E+04   1.0000E-099   1.2059E-002   9.3668E-001   5.1260E-002   3.2773E-007   2.1478E-019
    1.318721E+04   1.0000E-099   1.1686E-002   9.3555E-001   5.2762E-002   3.4320E-007   2.1034E-019
    1.351441E+04   1.0000E-099   1.3344E-002   9.3198E-001   5.4679E-002   3.6537E-007   2.1424E-019
    1.386900E+04   1.0000E-099   1.5527E-002   9.2872E-001   5.5756E-002   3.7423E-007   1.9157E-019
    1.423600E+04   1.0000E-099   1.8110E-002   9.2660E-001   5.5288E-002   3.5917E-007   1.3979E-019
    1.460291E+04   1.0000E-099   2.0777E-002   9.2389E-001   5.5329E-002   3.5150E-007   1.0639E-019
    1.497210E+04   1.0000E-099   2.2709E-002   9.1585E-001   6.1445E-002   4.3479E-007   1.5803E-019
    1.532031E+04   1.0000E-099   2.5653E-002   9.1397E-001   6.0378E-002   4.0853E-007   1.0671E-019
    1.571760E+04   1.0000E-099   2.8662E-002   9.0827E-001   6.3071E-002   4.3922E-007   1.0271E-019
    1.613099E+04   1.0000E-099   3.1798E-002   9.0209E-001   6.6115E-002   4.7551E-007   9.9568E-020
    1.660089E+04   1.0000E-099   3.5555E-002   8.9653E-001   6.7915E-002   4.8999E-007   7.9897E-020
    1.713150E+04   1.0000E-099   3.9171E-002   8.8848E-001   7.2350E-002   5.4666E-007   7.8559E-020
    1.767900E+04   1.0000E-099   4.2923E-002   8.7696E-001   8.0120E-002   6.6712E-007   1.0200E-019
    1.826411E+04   1.0000E-099   4.6248E-002   8.6345E-001   9.0304E-002   8.4722E-007   1.4872E-019
    1.889029E+04   1.0000E-099   4.8376E-002   8.4695E-001   1.0467E-001   1.1474E-006   2.6561E-019
    1.955040E+04   1.0000E-099   5.3052E-002   8.3248E-001   1.1446E-001   1.3642E-006   3.1626E-019
    2.023309E+04   1.0000E-099   6.0640E-002   8.2056E-001   1.1879E-001   1.4411E-006   2.5444E-019
    2.092811E+04   1.0000E-099   6.7625E-002   8.0767E-001   1.2470E-001   1.5667E-006   2.2730E-019
    2.162971E+04   1.0000E-099   7.2689E-002   7.9397E-001   1.3334E-001   1.7763E-006   2.3573E-019
    2.233490E+04   1.0000E-099   7.5818E-002   7.8049E-001   1.4369E-001   2.0563E-006   2.7089E-019
    2.304210E+04   1.0000E-099   7.6645E-002   7.6610E-001   1.5725E-001   2.4654E-006   3.5135E-019
    2.375060E+04   1.0000E-099   7.5714E-002   7.5006E-001   1.7422E-001   3.0449E-006   5.0919E-019
    2.446001E+04   1.0000E-099   7.3521E-002   7.3342E-001   1.9306E-001   3.7824E-006   7.7280E-019
    2.517029E+04   1.0000E-099   6.8784E-002   7.1550E-001   2.1571E-001   4.8010E-006   1.2937E-018
    2.588139E+04   1.0000E-099   6.1910E-002   6.9610E-001   2.4199E-001   6.1710E-006   2.3072E-018
    2.659349E+04   1.0000E-099   5.3905E-002   6.7419E-001   2.7190E-001   8.0086E-006   4.3816E-018
    2.730679E+04   1.0000E-099   4.5684E-002   6.4898E-001   3.0533E-001   1.0458E-005   8.7506E-018
    2.802139E+04   1.0000E-099   3.7822E-002   6.2031E-001   3.4185E-001   1.3659E-005   1.7456E-017
    2.873711E+04   1.0000E-099   3.0565E-002   5.8847E-001   3.8095E-001   1.7762E-005   3.3659E-017
    2.945390E+04   1.0000E-099   2.4011E-002   5.5371E-001   4.2226E-001   2.3009E-005   6.4738E-017
    3.017129E+04   1.0000E-099   1.8260E-002   5.1629E-001   4.6542E-001   2.9762E-005   1.3201E-016
    3.088880E+04   1.0000E-099   1.3457E-002   4.7672E-001   5.0978E-001   3.8425E-005   2.9373E-016
    3.160629E+04   1.0000E-099   9.7108E-003   4.3588E-001   5.5436E-001   4.9357E-005   7.0382E-016
    3.232350E+04   1.0000E-099   6.9960E-003   3.9481E-001   5.9813E-001   6.2890E-005   1.7946E-015
    3.304059E+04   1.0000E-099   5.1244E-003   3.5449E-001   6.4030E-001   7.9413E-005   4.9423E-015
    3.375770E+04   1.0000E-099   3.8457E-003   3.1581E-001   6.8025E-001   9.9393E-005   1.5077E-014
    3.447520E+04   1.0000E-099   2.9590E-003   2.7951E-001   7.1741E-001   1.2332E-004   5.1341E-014
    3.519339E+04   1.0000E-099   2.3356E-003   2.4625E-001   7.5126E-001   1.5153E-004   1.8846E-013
    3.591269E+04   1.0000E-099   1.8909E-003   2.1636E-001   7.8157E-001   1.8413E-004   6.9836E-013
    3.663381E+04   1.0000E-099   1.5641E-003   1.8995E-001   8.0826E-001   2.2029E-004   2.3615E-012
    3.735789E+04   1.0000E-099   1.3091E-003   1.6672E-001   8.3172E-001   2.5779E-004   6.7383E-012
    3.808620E+04   1.0000E-099   1.0971E-003   1.4634E-001   8.5227E-001   2.9328E-004   1.5869E-011
    3.882090E+04   1.0000E-099   9.1179E-004   1.2851E-001   8.7025E-001   3.2331E-004   3.1364E-011
    3.956460E+04   1.0000E-099   7.4833E-004   1.1311E-001   8.8580E-001   3.4521E-004   5.3524E-011
    3.985650E+04   1.0000E-099   6.9076E-004   1.0806E-001   8.9090E-001   3.5149E-004   6.3895E-011
    4.005110E+04   1.0000E-099   6.5726E-004   1.0516E-001   8.9383E-001   3.5514E-004   7.1333E-011
    4.018081E+04   1.0000E-099   6.3692E-004   1.0353E-001   8.9548E-001   3.5750E-004   7.6571E-011
    4.026731E+04   1.0000E-099   6.2460E-004   1.0259E-001   8.9643E-001   3.5930E-004   8.0305E-011
    4.032441E+04   1.0000E-099   6.1496E-004   1.0183E-001   8.9720E-001   3.6061E-004   8.2786E-011
    4.032500E+04   1.0000E-099   6.1474E-004   1.0180E-001   8.9722E-001   3.6066E-004   8.2835E-011
#TIME:    16.100
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   3.8219E-016   4.8594E-008   1.4792E-002   9.8373E-001   1.4781E-003
    1.037979E+03   1.0000E-099   3.8529E-016   4.8656E-008   1.4734E-002   9.8378E-001   1.4824E-003
    1.063930E+03   1.0000E-099   3.7227E-016   4.7258E-008   1.4460E-002   9.8402E-001   1.5181E-003
    1.115839E+03   1.0000E-099   3.5143E-016   4.5344E-008   1.4141E-002   9.8430E-001   1.5577E-003
    1.200830E+03   1.0000E-099   3.2830E-016   4.3432E-008   1.3859E-002   9.8455E-001   1.5879E-003
    1.292300E+03   1.0000E-099   3.1711E-016   4.2827E-008   1.3829E-002   9.8459E-001   1.5777E-003
    1.390740E+03   1.0000E-099   3.1767E-016   4.3578E-008   1.4071E-002   9.8440E-001   1.5250E-003
    1.496679E+03   1.0000E-099   3.2981E-016   4.5739E-008   1.4595E-002   9.8397E-001   1.4343E-003
    1.610680E+03   1.0000E-099   3.5460E-016   4.9497E-008   1.5430E-002   9.8326E-001   1.3131E-003
    1.733370E+03   1.0000E-099   3.9500E-016   5.5251E-008   1.6631E-002   9.8220E-001   1.1695E-003
    1.865409E+03   1.0000E-099   4.5640E-016   6.3693E-008   1.8289E-002   9.8070E-001   1.0125E-003
    2.007500E+03   1.0000E-099   5.4816E-016   7.5970E-008   2.0544E-002   9.7860E-001   8.5088E-004
    2.160419E+03   1.0000E-099   6.8613E-016   9.3972E-008   2.3605E-002   9.7570E-001   6.9293E-004
    2.324980E+03   1.0000E-099   8.9801E-016   1.2090E-007   2.7788E-002   9.7167E-001   5.4588E-004
    2.502080E+03   1.0000E-099   1.2342E-015   1.6239E-007   3.3586E-002   9.6600E-001   4.1514E-004
    2.692670E+03   1.0000E-099   1.7916E-015   2.2879E-007   4.1787E-002   9.5791E-001   3.0407E-004
    2.897780E+03   1.0000E-099   2.7680E-015   3.4034E-007   5.3704E-002   9.4608E-001   2.1385E-004
    3.118510E+03   1.0000E-099   4.5992E-015   5.3919E-007   7.1607E-002   9.2825E-001   1.4370E-004
    3.356059E+03   1.0000E-099   8.2892E-015   9.1566E-007   9.9270E-002   9.0064E-001   9.2230E-005
    3.611691E+03   1.0000E-099   1.6556E-014   1.6970E-006   1.4420E-001   8.5574E-001   5.5192E-005
    3.886809E+03   1.0000E-099   3.6927E-014   3.4472E-006   2.1855E-001   7.8142E-001   3.0028E-005
    4.182879E+03   1.0000E-099   9.0202E-014   7.5083E-006   3.3648E-001   6.6349E-001   1.4441E-005
    4.501499E+03   1.0000E-099   2.3143E-013   1.6765E-005   5.0156E-001   4.9842E-001   5.8347E-006
    4.844389E+03   1.0000E-099   5.9675E-013   3.6459E-005   6.8545E-001   3.1451E-001   1.8792E-006
    5.213399E+03   1.0000E-099   1.5657E-012   7.7045E-005   8.4050E-001   1.5943E-001   4.5253E-007
    5.610511E+03   1.0000E-099   4.6825E-012   1.7234E-004   9.4074E-001   5.9088E-002   6.8691E-008
    6.037880E+03   1.0000E-099   1.8620E-011   4.6095E-004   9.8526E-001   1.4277E-002   6.9881E-009
    6.497801E+03   1.0000E-099   9.8793E-011   1.4891E-003   9.9563E-001   2.8761E-003   9.3746E-010
    6.992760E+03   1.0000E-099   6.1625E-010   5.2795E-003   9.9374E-001   9.7560E-004   2.5536E-010
    7.470370E+03   1.0000E-099   4.3685E-009   1.9906E-002   9.7956E-001   5.3521E-004   9.6969E-011
    7.926120E+03   1.0000E-099   4.3599E-008   9.1062E-002   9.0869E-001   2.5198E-004   2.5155E-011
    8.327220E+03   1.0000E-099   4.2256E-007   3.6769E-001   6.3225E-001   6.3410E-005   2.6899E-012
    8.702980E+03   1.0000E-099   2.0358E-006   7.3002E-001   2.6996E-001   9.4883E-006   1.3114E-013
    9.042661E+03   1.0000E-099   5.2814E-006   8.6261E-001   1.3739E-001   2.1199E-006   8.0097E-015
    9.369910E+03   1.0000E-099   1.1468E-005   9.0193E-001   9.8057E-002   9.4931E-007   9.6061E-016
    9.651600E+03   1.0000E-099   2.1837E-005   9.1604E-001   8.3941E-002   6.8508E-007   2.4781E-016
    9.900590E+03   1.0000E-099   3.8795E-005   9.2322E-001   7.6740E-002   5.8323E-007   9.6770E-017
    1.013221E+04   1.0000E-099   6.6720E-005   9.2740E-001   7.2530E-002   5.3128E-007   4.7610E-017
    1.033760E+04   1.0000E-099   1.0939E-004   9.3091E-001   6.8979E-002   4.8490E-007   2.5270E-017
    1.054539E+04   1.0000E-099   1.8018E-004   9.3198E-001   6.7844E-002   4.7376E-007   1.5949E-017
    1.075489E+04   1.0000E-099   2.9884E-004   9.3188E-001   6.7819E-002   4.7912E-007   1.0867E-017
    1.096070E+04   1.0000E-099   4.9538E-004   9.3198E-001   6.7524E-002   4.8330E-007   7.3165E-018
    1.115931E+04   1.0000E-099   8.1743E-004   9.3286E-001   6.6319E-002   4.7891E-007   4.7619E-018
    1.134099E+04   1.0000E-099   1.2932E-003   9.3078E-001   6.7928E-002   5.2581E-007   4.2551E-018
    1.153459E+04   1.0000E-099   2.1600E-003   9.2838E-001   6.9462E-002   5.8154E-007   3.8532E-018
    1.172389E+04   1.0000E-099   3.6882E-003   9.2577E-001   7.0542E-002   6.3139E-007   3.3313E-018
    1.192869E+04   1.0000E-099   6.7564E-003   9.2466E-001   6.8584E-002   6.1446E-007   2.0452E-018
    1.212841E+04   1.0000E-099   1.0943E-002   9.2245E-001   6.6602E-002   5.8514E-007   1.2213E-018
    1.235380E+04   1.0000E-099   1.3582E-002   9.1737E-001   6.9045E-002   6.3588E-007   1.2034E-018
    1.261001E+04   1.0000E-099   1.5506E-002   9.1601E-001   6.8479E-002   6.1662E-007   9.8054E-019
    1.287280E+04   1.0000E-099   1.7136E-002   9.1405E-001   6.8809E-002   6.1471E-007   8.6822E-019
    1.318721E+04   1.0000E-099   1.5723E-002   9.1331E-001   7.0971E-002   6.4686E-007   8.6948E-019
    1.351441E+04   1.0000E-099   1.7220E-002   9.0986E-001   7.2915E-002   6.7476E-007   8.4154E-019
    1.386900E+04   1.0000E-099   1.9632E-002   9.0849E-001   7.1880E-002   6.3893E-007   6.0184E-019
    1.423600E+04   1.0000E-099   2.1905E-002   9.0479E-001   7.3303E-002   6.5237E-007   5.2284E-019
    1.460291E+04   1.0000E-099   2.3969E-002   9.0051E-001   7.5519E-002   6.8114E-007   4.8082E-019
    1.497210E+04   1.0000E-099   2.5549E-002   8.9291E-001   8.1542E-002   7.9165E-007   6.0348E-019
    1.532031E+04   1.0000E-099   2.7856E-002   8.8957E-001   8.2575E-002   7.9530E-007   4.9597E-019
    1.571760E+04   1.0000E-099   3.0092E-002   8.8258E-001   8.7327E-002   8.7974E-007   5.2544E-019
    1.613099E+04   1.0000E-099   3.1889E-002   8.7312E-001   9.4989E-002   1.0378E-006   6.7238E-019
    1.660089E+04   1.0000E-099   3.4686E-002   8.6699E-001   9.8325E-002   1.0877E-006   5.7630E-019
    1.713150E+04   1.0000E-099   3.6212E-002   8.5395E-001   1.0983E-001   1.3559E-006   8.1951E-019
    1.767900E+04   1.0000E-099   4.0246E-002   8.4500E-001   1.1476E-001   1.4501E-006   7.1749E-019
    1.826410E+04   1.0000E-099   4.4212E-002   8.3189E-001   1.2390E-001   1.6741E-006   7.8950E-019
    1.889029E+04   1.0000E-099   4.7155E-002   8.1757E-001   1.3528E-001   1.9832E-006   9.3940E-019
    1.955040E+04   1.0000E-099   4.6783E-002   7.8852E-001   1.6469E-001   3.0548E-006   2.7633E-018
    2.023309E+04   1.0000E-099   5.2627E-002   7.7663E-001   1.7074E-001   3.2247E-006   2.3098E-018
    2.092811E+04   1.0000E-099   5.8391E-002   7.6247E-001   1.7913E-001   3.5118E-006   2.1613E-018
    2.162971E+04   1.0000E-099   6.2151E-002   7.4764E-001   1.9020E-001   3.9417E-006   2.2988E-018
    2.233490E+04   1.0000E-099   6.3556E-002   7.3230E-001   2.0414E-001   4.5462E-006   2.7473E-018
    2.304210E+04   1.0000E-099   6.2888E-002   7.1589E-001   2.2121E-001   5.3723E-006   3.6175E-018
    2.375060E+04   1.0000E-099   6.0873E-002   6.9762E-001   2.4150E-001   6.4812E-006   5.1942E-018
    2.446001E+04   1.0000E-099   5.7539E-002   6.7752E-001   2.6494E-001   7.9495E-006   8.1380E-018
    2.517030E+04   1.0000E-099   5.2405E-002   6.5577E-001   2.9181E-001   9.8826E-006   1.3742E-017
    2.588139E+04   1.0000E-099   4.5734E-002   6.3217E-001   3.2209E-001   1.2399E-005   2.4447E-017
    2.659349E+04   1.0000E-099   3.8436E-002   6.0597E-001   3.5558E-001   1.5660E-005   4.5578E-017
    2.730679E+04   1.0000E-099   3.1302E-002   5.7670E-001   3.9197E-001   1.9862E-005   8.8205E-017
    2.802139E+04   1.0000E-099   2.4710E-002   5.4449E-001   4.3077E-001   2.5192E-005   1.7062E-016
    2.873711E+04   1.0000E-099   1.8761E-002   5.0979E-001   4.7141E-001   3.1857E-005   3.2216E-016
    2.945390E+04   1.0000E-099   1.3570E-002   4.7291E-001   5.1348E-001   4.0211E-005   6.1117E-016
    3.017129E+04   1.0000E-099   9.3899E-003   4.3408E-001   5.5648E-001   5.0786E-005   1.2292E-015
    3.088880E+04   1.0000E-099   6.3859E-003   3.9397E-001   5.9958E-001   6.4179E-005   2.6993E-015
    3.160629E+04   1.0000E-099   4.4209E-003   3.5367E-001   6.4182E-001   8.0954E-005   6.4778E-015
    3.232350E+04   1.0000E-099   3.1739E-003   3.1443E-001   6.8229E-001   1.0170E-004   1.7010E-014
    3.304059E+04   1.0000E-099   2.3616E-003   2.7719E-001   7.2032E-001   1.2715E-004   4.9506E-014
    3.375770E+04   1.0000E-099   1.8083E-003   2.4264E-001   7.5539E-001   1.5824E-004   1.5921E-013
    3.447520E+04   1.0000E-099   1.4175E-003   2.1122E-001   7.8717E-001   1.9596E-004   5.4820E-013
