#NTIMES:    57
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570   60.030   66.000   72.560   80.000   88.000   97.000  107.000  117.000  127.000  137.000  147.000  157.000  167.000  177.000  187.000  197.000  207.000  217.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    3.882090E+04   4.3745E-013   6.0448E-004   2.2777E-001   5.2303E-001   2.1564E-001   3.2954E-002
    3.956460E+04   2.7144E-013   4.4858E-004   1.8746E-001   5.3041E-001   2.4300E-001   3.8688E-002
    3.985650E+04   2.2442E-013   3.9757E-004   1.7408E-001   5.3150E-001   2.5317E-001   4.0848E-002
    4.005110E+04   1.9814E-013   3.6777E-004   1.6613E-001   5.3167E-001   2.5962E-001   4.2217E-002
    4.018081E+04   1.8266E-013   3.4983E-004   1.6138E-001   5.3155E-001   2.6365E-001   4.3070E-002
    4.026731E+04   1.7308E-013   3.3853E-004   1.5844E-001   5.3143E-001   2.6619E-001   4.3599E-002
    4.032441E+04   1.6668E-013   3.3060E-004   1.5628E-001   5.3146E-001   2.6797E-001   4.3963E-002
    4.032500E+04   1.6659E-013   3.3045E-004   1.5623E-001   5.3144E-001   2.6802E-001   4.3980E-002
#TIME:    16.100
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03   9.5684E-027   1.8419E-016   2.7630E-008   1.1589E-002   9.8070E-001   7.7148E-003
    1.037979E+03   9.7676E-027   1.8589E-016   2.7644E-008   1.1558E-002   9.8070E-001   7.7455E-003
    1.063930E+03   9.4483E-027   1.7983E-016   2.6830E-008   1.1347E-002   9.8074E-001   7.9128E-003
    1.115839E+03   8.7794E-027   1.6954E-016   2.5708E-008   1.1097E-002   9.8079E-001   8.1116E-003
    1.200830E+03   7.9893E-027   1.5819E-016   2.4595E-008   1.0875E-002   9.8084E-001   8.2897E-003
    1.292300E+03   7.5301E-027   1.5258E-016   2.4222E-008   1.0852E-002   9.8085E-001   8.3007E-003
    1.390740E+03   7.3772E-027   1.5251E-016   2.4602E-008   1.1042E-002   9.8082E-001   8.1346E-003
    1.496679E+03   7.5081E-027   1.5786E-016   2.5758E-008   1.1453E-002   9.8074E-001   7.8081E-003
    1.610680E+03   7.9310E-027   1.6910E-016   2.7789E-008   1.2109E-002   9.8054E-001   7.3500E-003
    1.733370E+03   8.6963E-027   1.8753E-016   3.0905E-008   1.3052E-002   9.8016E-001   6.7926E-003
    1.865409E+03   9.9084E-027   2.1557E-016   3.5476E-008   1.4354E-002   9.7948E-001   6.1702E-003
    2.007500E+03   1.1754E-026   2.5740E-016   4.2112E-008   1.6124E-002   9.7836E-001   5.5182E-003
    2.160419E+03   1.4554E-026   3.2005E-016   5.1813E-008   1.8527E-002   9.7660E-001   4.8712E-003
    2.324980E+03   1.8873E-026   4.1576E-016   6.6268E-008   2.1815E-002   9.7392E-001   4.2601E-003
    2.502080E+03   2.5740E-026   5.6664E-016   8.8432E-008   2.6378E-002   9.6991E-001   3.7097E-003
    2.692670E+03   3.7136E-026   8.1477E-016   1.2373E-007   3.2851E-002   9.6391E-001   3.2372E-003
    2.897780E+03   5.7135E-026   1.2456E-015   1.8269E-007   4.2296E-002   9.5485E-001   2.8511E-003
    3.118510E+03   9.4777E-026   2.0458E-015   2.8722E-007   5.6583E-002   9.4087E-001   2.5492E-003
    3.356059E+03   1.7114E-025   3.6432E-015   4.8418E-007   7.8901E-002   9.1875E-001   2.3464E-003
    3.611691E+03   3.4436E-025   7.1947E-015   8.9214E-007   1.1580E-001   8.8200E-001   2.1975E-003
    3.886809E+03   7.7974E-025   1.5912E-014   1.8087E-006   1.7867E-001   8.1924E-001   2.0861E-003
    4.182879E+03   1.9518E-024   3.8741E-014   3.9577E-006   2.8331E-001   7.1470E-001   1.9870E-003
    4.501499E+03   5.1791E-024   9.9496E-014   8.9294E-006   4.4046E-001   5.5773E-001   1.8014E-003
    4.844389E+03   1.3888E-023   2.5537E-013   1.9552E-005   6.3087E-001   3.6768E-001   1.4374E-003
    5.213399E+03   3.7939E-023   6.5328E-013   4.0867E-005   8.0364E-001   1.9538E-001   9.4022E-004
    5.610511E+03   1.1849E-022   1.8525E-012   8.8398E-005   9.1988E-001   7.9574E-002   4.5955E-004
    6.037880E+03   4.9614E-022   6.7967E-012   2.2471E-004   9.7122E-001   2.8359E-002   1.9183E-004
    6.497801E+03   2.8298E-021   3.2924E-011   6.8594E-004   9.8235E-001   1.6837E-002   1.2989E-004
    6.992760E+03   1.9641E-020   1.8761E-010   2.2883E-003   9.8199E-001   1.5591E-002   1.2818E-004
    7.470370E+03   1.6215E-019   1.2088E-009   8.0840E-003   9.7722E-001   1.4577E-002   1.1662E-004
    7.926120E+03   2.0641E-018   1.1059E-008   3.5197E-002   9.5191E-001   1.2795E-002   9.5247E-005
    8.327220E+03   3.1050E-017   1.1645E-007   1.6175E-001   8.2751E-001   1.0660E-002   7.8689E-005
    8.702980E+03   3.1428E-016   8.2354E-007   4.9614E-001   4.9729E-001   6.5228E-003   4.9906E-005
    9.042661E+03   1.4954E-015   2.7424E-006   7.8661E-001   2.1076E-001   2.6060E-003   1.8951E-005
    9.369910E+03   4.9315E-015   6.3734E-006   9.1627E-001   8.2803E-002   9.1182E-004   5.9414E-006
    9.651600E+03   1.2477E-014   1.2065E-005   9.5887E-001   4.0715E-002   3.9679E-004   2.2994E-006
    9.900590E+03   2.7549E-014   2.0865E-005   9.7361E-001   2.6143E-002   2.2746E-004   1.1819E-006
    1.013221E+04   5.6969E-014   3.4726E-005   9.7891E-001   2.0893E-002   1.6455E-004   7.7700E-007
    1.033760E+04   1.0911E-013   5.5139E-005   9.8097E-001   1.8836E-002   1.3451E-004   5.7800E-007
    1.054539E+04   2.0998E-013   8.8188E-005   9.8146E-001   1.8330E-002   1.2241E-004   4.9343E-007
    1.075489E+04   4.0777E-013   1.4252E-004   9.8165E-001   1.8088E-002   1.1502E-004   4.4266E-007
    1.096070E+04   7.9110E-013   2.3103E-004   9.8246E-001   1.7199E-002   1.0471E-004   3.8656E-007
    1.115931E+04   1.5254E-012   3.7395E-004   9.8382E-001   1.5718E-002   9.1640E-005   3.2442E-007
    1.134099E+04   2.8105E-012   5.8487E-004   9.8414E-001   1.5182E-002   8.9645E-005   3.2124E-007
    1.153459E+04   5.6085E-012   9.6735E-004   9.8415E-001   1.4798E-002   8.9047E-005   3.2474E-007
    1.172389E+04   1.1734E-011   1.6406E-003   9.8369E-001   1.4580E-002   8.9156E-005   3.2984E-007
    1.192869E+04   2.8157E-011   2.9983E-003   9.8308E-001   1.3843E-002   8.2367E-005   2.9645E-007
    1.212841E+04   6.2174E-011   4.9352E-003   9.8171E-001   1.3274E-002   7.6673E-005   2.6803E-007
    1.235380E+04   9.9364E-011   6.3068E-003   9.7986E-001   1.3753E-002   8.2319E-005   2.9795E-007
    1.261001E+04   1.3645E-010   7.3551E-003   9.7903E-001   1.3536E-002   8.0450E-005   2.8956E-007
    1.287280E+04   1.6418E-010   8.0022E-003   9.7838E-001   1.3538E-002   8.1137E-005   2.9491E-007
    1.318721E+04   1.6798E-010   8.2105E-003   9.7778E-001   1.3922E-002   8.6381E-005   3.2545E-007
    1.351441E+04   1.8821E-010   8.8390E-003   9.7680E-001   1.4274E-002   9.1480E-005   3.5655E-007
    1.386900E+04   2.3251E-010   9.8511E-003   9.7609E-001   1.3966E-002   8.8651E-005   3.4329E-007
    1.423600E+04   2.5114E-010   1.0716E-002   9.7498E-001   1.4206E-002   9.2528E-005   3.6855E-007
    1.460291E+04   2.6803E-010   1.1549E-002   9.7373E-001   1.4619E-002   9.8699E-005   4.0839E-007
    1.497210E+04   2.9822E-010   1.2257E-002   9.7176E-001   1.5861E-002   1.1656E-004   5.2538E-007
    1.532031E+04   3.4163E-010   1.3340E-002   9.7053E-001   1.6014E-002   1.1977E-004   5.5084E-007
    1.571760E+04   3.8128E-010   1.4500E-002   9.6839E-001   1.6976E-002   1.3533E-004   6.6444E-007
    1.613099E+04   4.1691E-010   1.5568E-002   9.6568E-001   1.8585E-002   1.6274E-004   8.7830E-007
    1.660089E+04   4.7295E-010   1.7216E-002   9.6340E-001   1.9210E-002   1.7542E-004   9.9008E-007
    1.713150E+04   5.2583E-010   1.8537E-002   9.5957E-001   2.1663E-002   2.2399E-004   1.4320E-006
    1.767900E+04   5.8972E-010   2.0343E-002   9.5675E-001   2.2658E-002   2.4726E-004   1.6731E-006
    1.826410E+04   6.4515E-010   2.2182E-002   9.5289E-001   2.4631E-002   2.9430E-004   2.1838E-006
    1.889029E+04   6.9445E-010   2.3945E-002   9.4857E-001   2.7127E-002   3.5918E-004   2.9568E-006
    1.955040E+04   6.5457E-010   2.4022E-002   9.4120E-001   3.4203E-002   5.6869E-004   5.8540E-006
    2.023309E+04   6.4882E-010   2.5627E-002   9.3802E-001   3.5717E-002   6.2489E-004   6.7859E-006
    2.092811E+04   6.2701E-010   2.7091E-002   9.3427E-001   3.7919E-002   7.0813E-004   8.2221E-006
    2.162971E+04   5.7764E-010   2.8035E-002   9.3025E-001   4.0882E-002   8.2501E-004   1.0358E-005
    2.233490E+04   5.0702E-010   2.8378E-002   9.2592E-001   4.4702E-002   9.8634E-004   1.3534E-005
    2.304210E+04   4.2797E-010   2.8140E-002   9.2112E-001   4.9509E-002   1.2079E-003   1.8303E-005
    2.375060E+04   3.4939E-010   2.7329E-002   9.1566E-001   5.5472E-002   1.5117E-003   2.5532E-005
    2.446001E+04   2.7906E-010   2.5983E-002   9.0927E-001   6.2788E-002   1.9273E-003   3.6546E-005
    2.517030E+04   2.2264E-010   2.4174E-002   9.0159E-001   7.1691E-002   2.4932E-003   5.3347E-005
    2.588139E+04   1.7891E-010   2.1982E-002   8.9223E-001   8.2441E-002   3.2634E-003   7.9080E-005
    2.659349E+04   1.4342E-010   1.9520E-002   8.8065E-001   9.5392E-002   4.3157E-003   1.1880E-004
    2.730679E+04   1.1247E-010   1.6894E-002   8.6621E-001   1.1095E-001   5.7587E-003   1.8056E-004
    2.802139E+04   8.4262E-011   1.4143E-002   8.4835E-001   1.2950E-001   7.7320E-003   2.7674E-004
    2.873711E+04   5.9534E-011   1.1312E-002   8.2646E-001   1.5138E-001   1.0418E-002   4.2638E-004
    2.945390E+04   3.9868E-011   8.5549E-003   7.9968E-001   1.7702E-001   1.4080E-002   6.6020E-004
    3.017129E+04   2.5750E-011   6.1640E-003   7.6698E-001   2.0674E-001   1.9086E-002   1.0277E-003
    3.088880E+04   1.6413E-011   4.3615E-003   7.2775E-001   2.4040E-001   2.5886E-002   1.6040E-003
    3.160629E+04   1.0534E-011   3.1334E-003   6.8214E-001   2.7726E-001   3.4971E-002   2.4957E-003
    3.232350E+04   6.8970E-012   2.3281E-003   6.3102E-001   3.1599E-001   4.6826E-002   3.8428E-003
    3.304059E+04   4.6667E-012   1.7961E-003   5.7549E-001   3.5498E-001   6.1919E-002   5.8186E-003
    3.375770E+04   3.2969E-012   1.4329E-003   5.1687E-001   3.9248E-001   8.0614E-002   8.6105E-003
    3.447520E+04   2.4208E-012   1.1715E-003   4.5659E-001   4.2679E-001   1.0307E-001   1.2379E-002
    3.519339E+04   1.8098E-012   9.7169E-004   3.9640E-001   4.5640E-001   1.2903E-001   1.7193E-002
    3.591269E+04   1.3376E-012   8.0796E-004   3.3824E-001   4.8018E-001   1.5777E-001   2.2996E-002
    3.663381E+04   9.4979E-013   6.6286E-004   2.8391E-001   4.9756E-001   1.8825E-001   2.9623E-002
    3.735789E+04   6.3778E-013   5.2811E-004   2.3479E-001   5.0848E-001   2.1934E-001   3.6861E-002
    3.808620E+04   4.0633E-013   4.0556E-004   1.9172E-001   5.1323E-001   2.5015E-001   4.4491E-002
    3.882090E+04   2.4952E-013   3.0069E-004   1.5492E-001   5.1247E-001   2.8003E-001   5.2273E-002
    3.956460E+04   1.4974E-013   2.1685E-004   1.2437E-001   5.0708E-001   3.0844E-001   5.9902E-002
    3.985650E+04   1.2234E-013   1.9020E-004   1.1447E-001   5.0383E-001   3.1881E-001   6.2711E-002
    4.005110E+04   1.0717E-013   1.7471E-004   1.0857E-001   5.0142E-001   3.2535E-001   6.4477E-002
    4.018081E+04   9.8281E-014   1.6540E-004   1.0502E-001   4.9977E-001   3.2947E-001   6.5574E-002
    4.026731E+04   9.2787E-014   1.5952E-004   1.0277E-001   4.9873E-001   3.3209E-001   6.6255E-002
    4.032440E+04   8.9165E-014   1.5546E-004   1.0116E-001   4.9806E-001   3.3390E-001   6.6723E-002
    4.032500E+04   8.9110E-014   1.5539E-004   1.0112E-001   4.9802E-001   3.3396E-001   6.6746E-002
#TIME:    17.710
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03   2.2748E-025   3.7679E-015   4.0587E-007   6.3630E-002   9.3469E-001   1.6747E-003
    1.037979E+03   2.2973E-025   3.7808E-015   4.0529E-007   6.3448E-002   9.3487E-001   1.6827E-003
    1.063930E+03   2.2270E-025   3.6670E-015   3.9502E-007   6.2535E-002   9.3576E-001   1.7073E-003
    1.115839E+03   2.0898E-025   3.4859E-015   3.8122E-007   6.1460E-002   9.3680E-001   1.7442E-003
    1.200830E+03   1.9332E-025   3.3006E-015   3.6908E-007   6.0669E-002   9.3754E-001   1.7893E-003
    1.292300E+03   1.8534E-025   3.2340E-015   3.6828E-007   6.1012E-002   9.3717E-001   1.8177E-003
    1.390740E+03   1.8443E-025   3.2814E-015   3.7885E-007   6.2529E-002   9.3564E-001   1.8298E-003
    1.496679E+03   1.9055E-025   3.4479E-015   4.0178E-007   6.5311E-002   9.3286E-001   1.8276E-003
    1.610680E+03   2.0464E-025   3.7562E-015   4.3975E-007   6.9564E-002   9.2862E-001   1.8134E-003
    1.733370E+03   2.2894E-025   4.2518E-015   4.9764E-007   7.5639E-002   9.2257E-001   1.7902E-003
    1.865409E+03   2.6753E-025   5.0141E-015   5.8365E-007   8.4069E-002   9.1417E-001   1.7613E-003
    2.007500E+03   3.2775E-025   6.1829E-015   7.1164E-007   9.5669E-002   9.0260E-001   1.7301E-003
    2.160419E+03   4.2275E-025   8.0053E-015   9.0522E-007   1.1166E-001   8.8663E-001   1.6996E-003
    2.324980E+03   5.7684E-025   1.0933E-014   1.2058E-006   1.3390E-001   8.6443E-001   1.6723E-003
    2.502080E+03   8.3642E-025   1.5822E-014   1.6881E-006   1.6510E-001   8.3325E-001   1.6490E-003
    2.692670E+03   1.2932E-024   2.4340E-014   2.4887E-006   2.0919E-001   7.8918E-001   1.6274E-003
    2.897780E+03   2.1323E-024   3.9814E-014   3.8596E-006   2.7121E-001   7.2719E-001   1.5997E-003
    3.118510E+03   3.7410E-024   6.9065E-014   6.2694E-006   3.5679E-001   6.4167E-001   1.5327E-003
    3.356059E+03   6.8066E-024   1.2374E-013   1.0380E-005   4.6513E-001   5.3342E-001   1.4411E-003
    3.611691E+03   1.2781E-023   2.2730E-013   1.7320E-005   5.9088E-001   4.0783E-001   1.2705E-003
    3.886809E+03   2.4846E-023   4.2772E-013   2.8929E-005   7.1977E-001   2.7919E-001   1.0065E-003
    4.182879E+03   5.0322E-023   8.2644E-013   4.8193E-005   8.3065E-001   1.6859E-001   7.1004E-004
    4.501499E+03   1.1045E-022   1.7008E-012   8.2324E-005   9.1083E-001   8.8649E-002   4.3519E-004
    4.844389E+03   2.7682E-022   3.9245E-012   1.5040E-004   9.5764E-001   4.1976E-002   2.3606E-004
    5.213399E+03   7.9146E-022   1.0186E-011   2.9584E-004   9.7724E-001   2.2319E-002   1.4435E-004
    5.610511E+03   2.5959E-021   2.9988E-011   6.3242E-004   9.8263E-001   1.6614E-002   1.2222E-004
    6.037880E+03   1.0051E-020   1.0278E-010   1.4964E-003   9.8213E-001   1.6236E-002   1.3487E-004
    6.497801E+03   4.9892E-020   4.3864E-010   4.0935E-003   9.7852E-001   1.7229E-002   1.5888E-004
    6.992760E+03   3.8292E-019   2.7057E-009   1.4157E-002   9.6779E-001   1.7876E-002   1.7751E-004
    7.470370E+03   5.1752E-018   2.6635E-008   6.4955E-002   9.1804E-001   1.6829E-002   1.7239E-004
    7.926120E+03   7.8046E-017   2.8072E-007   2.8650E-001   6.9983E-001   1.3513E-002   1.5060E-004
    8.327220E+03   5.4767E-016   1.3690E-006   6.3442E-001   3.5874E-001   6.7624E-003   7.4542E-005
    8.702980E+03   2.1588E-015   3.7255E-006   8.4784E-001   1.4958E-001   2.5513E-003   2.5629E-005
    9.042661E+03   6.3110E-015   7.7703E-006   9.3250E-001   6.6500E-002   9.8364E-004   8.6182E-006
    9.369910E+03   1.6811E-014   1.5097E-005   9.6405E-001   3.5476E-002   4.5906E-004   3.5372E-006
    9.651600E+03   3.9201E-014   2.7092E-005   9.7458E-001   2.5101E-002   2.8694E-004   1.9625E-006
    9.900590E+03   8.3780E-014   4.6296E-005   9.7853E-001   2.1207E-002   2.1467E-004   1.3057E-006
    1.013221E+04   1.6780E-013   7.5981E-005   9.7934E-001   2.0391E-002   1.9228E-004   1.0932E-006
    1.033760E+04   3.1309E-013   1.1921E-004   9.7981E-001   1.9891E-002   1.7478E-004   9.2869E-007
    1.054539E+04   5.8779E-013   1.8847E-004   9.8024E-001   1.9411E-002   1.6082E-004   8.0764E-007
    1.075490E+04   1.1016E-012   2.9807E-004   9.8067E-001   1.8879E-002   1.5060E-004   7.2935E-007
    1.096070E+04   2.0383E-012   4.6718E-004   9.8099E-001   1.8395E-002   1.4420E-004   6.8649E-007
    1.115931E+04   3.7446E-012   7.2790E-004   9.8097E-001   1.8158E-002   1.4233E-004   6.7697E-007
    1.134099E+04   6.7885E-012   1.1220E-003   9.8080E-001   1.7934E-002   1.4024E-004   6.6455E-007
    1.153459E+04   1.3664E-011   1.8592E-003   9.8034E-001   1.7665E-002   1.3714E-004   6.4429E-007
    1.172389E+04   2.9614E-011   3.2143E-003   9.7946E-001   1.7190E-002   1.3064E-004   6.0054E-007
    1.192870E+04   7.0867E-011   5.7386E-003   9.7634E-001   1.7783E-002   1.3963E-004   6.6254E-007
    1.212841E+04   1.5085E-010   8.8586E-003   9.7341E-001   1.7592E-002   1.3674E-004   6.4230E-007
    1.235380E+04   2.1829E-010   1.0071E-002   9.7180E-001   1.7986E-002   1.4221E-004   6.7869E-007
    1.261001E+04   2.6331E-010   1.0414E-002   9.7102E-001   1.8413E-002   1.4918E-004   7.2963E-007
    1.287280E+04   2.9997E-010   1.0804E-002   9.7143E-001   1.7632E-002   1.3823E-004   6.5581E-007
    1.318721E+04   2.7476E-010   1.0084E-002   9.7153E-001   1.8232E-002   1.4837E-004   7.3140E-007
    1.351441E+04   2.9227E-010   1.0435E-002   9.7087E-001   1.8537E-002   1.5441E-004   7.8050E-007
    1.386900E+04   3.4345E-010   1.1107E-002   9.6974E-001   1.8990E-002   1.6323E-004   8.5300E-007
    1.423600E+04   3.5401E-010   1.1627E-002   9.6831E-001   1.9880E-002   1.7988E-004   9.9097E-007
    1.460291E+04   3.6806E-010   1.2331E-002   9.6707E-001   2.0403E-002   1.9084E-004   1.0891E-006
    1.497210E+04   4.0564E-010   1.3014E-002   9.6499E-001   2.1777E-002   2.1832E-004   1.3367E-006
    1.532031E+04   4.5382E-010   1.3868E-002   9.6295E-001   2.2937E-002   2.4338E-004   1.5790E-006
    1.571760E+04   5.0763E-010   1.5113E-002   9.6071E-001   2.3912E-002   2.6638E-004   1.8179E-006
    1.613099E+04   5.7644E-010   1.6801E-002   9.5894E-001   2.3990E-002   2.7102E-004   1.8821E-006
    1.660089E+04   6.5027E-010   1.8529E-002   9.5636E-001   2.4815E-002   2.9278E-004   2.1293E-006
    1.713150E+04   7.0042E-010   1.9427E-002   9.5201E-001   2.8181E-002   3.7877E-004   3.1377E-006
    1.767900E+04   7.2640E-010   1.9903E-002   9.4734E-001   3.2253E-002   4.9715E-004   4.7193E-006
    1.826410E+04   7.6197E-010   2.0949E-002   9.4338E-001   3.5075E-002   5.9191E-004   6.1589E-006
    1.889029E+04   7.6689E-010   2.1397E-002   9.3644E-001   4.1334E-002   8.2292E-004   1.0079E-005
    1.955040E+04   7.7027E-010   2.2583E-002   9.3178E-001   4.4659E-002   9.6792E-004   1.2922E-005
    2.023309E+04   7.5715E-010   2.4020E-002   9.2821E-001   4.6687E-002   1.0676E-003   1.5073E-005
    2.092811E+04   7.1087E-010   2.5067E-002   9.2408E-001   4.9617E-002   1.2133E-003   1.8345E-005
    2.162971E+04   6.3889E-010   2.5775E-002   9.1928E-001   5.3511E-002   1.4157E-003   2.3161E-005
    2.233490E+04   5.5347E-010   2.5997E-002   9.1379E-001   5.8487E-002   1.6919E-003   3.0239E-005
    2.304210E+04   4.6567E-010   2.5679E-002   9.0751E-001   6.4700E-002   2.0672E-003   4.0733E-005
    2.375060E+04   3.7939E-010   2.4740E-002   9.0028E-001   7.2349E-002   2.5756E-003   5.6387E-005
    2.446001E+04   3.0006E-010   2.3173E-002   8.9181E-001   8.1679E-002   3.2622E-003   7.9823E-005
    2.517030E+04   2.3451E-010   2.1106E-002   8.8162E-001   9.2968E-002   4.1867E-003   1.1496E-004
    2.588139E+04   1.8328E-010   1.8672E-002   8.6919E-001   1.0654E-001   5.4319E-003   1.6792E-004
    2.659349E+04   1.4213E-010   1.5984E-002   8.5384E-001   1.2281E-001   7.1166E-003   2.4840E-004
    2.730679E+04   1.0639E-010   1.3124E-002   8.3481E-001   1.4229E-001   9.4057E-003   3.7169E-004
    2.802139E+04   7.3760E-011   1.0130E-002   8.1137E-001   1.6542E-001   1.2514E-002   5.6137E-004
    2.873711E+04   4.6367E-011   7.2194E-003   7.8266E-001   1.9254E-001   1.6724E-002   8.5411E-004
    2.945390E+04   2.7537E-011   4.8619E-003   7.4764E-001   2.2376E-001   2.2429E-002   1.3087E-003
    3.017129E+04   1.6635E-011   3.2841E-003   7.0578E-001   2.5880E-001   3.0120E-002   2.0152E-003
    3.088880E+04   1.0584E-011   2.3158E-003   6.5746E-001   2.9679E-001   4.0335E-002   3.1008E-003
    3.160629E+04   7.0000E-012   1.7120E-003   6.0371E-001   3.3624E-001   5.3603E-002   4.7341E-003
    3.232350E+04   4.7102E-012   1.3149E-003   5.4611E-001   3.7507E-001   7.0382E-002   7.1211E-003
    3.304059E+04   3.2326E-012   1.0428E-003   4.8639E-001   4.1107E-001   9.1009E-002   1.0489E-002
    3.375770E+04   2.3002E-012   8.4897E-004   4.2614E-001   4.4235E-001   1.1562E-001   1.5046E-002
    3.447520E+04   1.6995E-012   7.0245E-004   3.6686E-001   4.6753E-001   1.4399E-001   2.0914E-002
    3.519339E+04   1.2760E-012   5.8369E-004   3.1023E-001   4.8577E-001   1.7535E-001   2.8075E-002
    3.591269E+04   9.4128E-013   4.8112E-004   2.5782E-001   4.9678E-001   2.0856E-001   3.6371E-002
    3.663381E+04   6.6088E-013   3.8790E-004   2.1085E-001   5.0091E-001   2.4233E-001   4.5530E-002
    3.735789E+04   4.3440E-013   3.0195E-004   1.7007E-001   4.9887E-001   2.7552E-001   5.5232E-002
    3.808620E+04   2.6860E-013   2.2579E-004   1.3566E-001   4.9164E-001   3.0732E-001   6.5158E-002
    3.882090E+04   1.5919E-013   1.6266E-004   1.0728E-001   4.8033E-001   3.3724E-001   7.4987E-002
    3.956460E+04   9.2061E-014   1.1376E-004   8.4411E-002   4.6614E-001   3.6498E-001   8.4356E-002
    3.985650E+04   7.4220E-014   9.8605E-005   7.7089E-002   4.6008E-001   3.7499E-001   8.7740E-002
    4.005110E+04   6.4438E-014   8.9824E-005   7.2713E-002   4.5604E-001   3.8131E-001   8.9851E-002
    4.018081E+04   5.8746E-014   8.4560E-005   7.0053E-002   4.5341E-001   3.8529E-001   9.1157E-002
    4.026731E+04   5.5232E-014   8.1220E-005   6.8348E-002   4.5175E-001   3.8785E-001   9.1969E-002
    4.032440E+04   5.2950E-014   7.8972E-005   6.7151E-002   4.5064E-001   3.8961E-001   9.2526E-002
    4.032500E+04   5.2915E-014   7.8931E-005   6.7123E-002   4.5058E-001   3.8966E-001   9.2555E-002
#TIME:    19.480
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03   7.0189E-024   9.9873E-014   7.1803E-006   3.5305E-001   6.4600E-001   9.3464E-004
    1.037979E+03   7.0257E-024   9.9613E-014   7.1538E-006   3.5229E-001   6.4676E-001   9.3957E-004
    1.063930E+03   6.8458E-024   9.7147E-014   7.0138E-006   3.4928E-001   6.4976E-001   9.5146E-004
    1.115839E+03   6.5296E-024   9.3712E-014   6.8535E-006   3.4629E-001   6.5273E-001   9.7180E-004
    1.200830E+03   6.1962E-024   9.0805E-014   6.7623E-006   3.4580E-001   6.5319E-001   1.0003E-003
    1.292300E+03   6.0752E-024   9.0793E-014   6.8559E-006   3.5039E-001   6.4857E-001   1.0250E-003
    1.390740E+03   6.1712E-024   9.3856E-014   7.1503E-006   3.6045E-001   6.3849E-001   1.0454E-003
    1.496679E+03   6.5038E-024   1.0044E-013   7.6781E-006   3.7649E-001   6.2244E-001   1.0606E-003
    1.610680E+03   7.1182E-024   1.1135E-013   8.4925E-006   3.9912E-001   5.9980E-001   1.0694E-003
    1.733370E+03   8.0944E-024   1.2795E-013   9.6747E-006   4.2904E-001   5.6988E-001   1.0698E-003
    1.865410E+03   9.5630E-024   1.5234E-013   1.1344E-005   4.6688E-001   5.3205E-001   1.0594E-003
    2.007500E+03   1.1734E-023   1.8784E-013   1.3671E-005   5.1301E-001   4.8594E-001   1.0347E-003
    2.160419E+03   1.4943E-023   2.3956E-013   1.6899E-005   5.6722E-001   4.3177E-001   9.9154E-004
    2.324980E+03   1.9735E-023   3.1557E-013   2.1371E-005   6.2834E-001   3.7071E-001   9.2599E-004
    2.502080E+03   2.7028E-023   4.2897E-013   2.7577E-005   6.9397E-001   3.0517E-001   8.3557E-004
    2.692670E+03   3.8465E-023   6.0221E-013   3.6265E-005   7.6052E-001   2.3872E-001   7.2111E-004
    2.897780E+03   5.7210E-023   8.7690E-013   4.8671E-005   8.2368E-001   1.7568E-001   5.8823E-004
    3.118510E+03   9.0240E-023   1.3420E-012   6.7258E-005   8.7971E-001   1.1978E-001   4.4102E-004
    3.356059E+03   1.5090E-022   2.1567E-012   9.5521E-005   9.2334E-001   7.6257E-002   3.1165E-004
    3.611691E+03   2.7180E-022   3.6968E-012   1.4114E-004   9.5374E-001   4.5906E-002   2.0850E-004
    3.886810E+03   5.3278E-022   6.8312E-012   2.1891E-004   9.7203E-001   2.7616E-002   1.3937E-004
    4.182879E+03   1.1297E-021   1.3549E-011   3.5556E-004   9.8091E-001   1.8626E-002   1.0562E-004
    4.501499E+03   2.6204E-021   2.9171E-011   6.1008E-004   9.8412E-001   1.5173E-002   9.6675E-005
    4.844389E+03   6.7619E-021   6.9248E-011   1.1181E-003   9.8429E-001   1.4486E-002   1.0253E-004
    5.213399E+03   1.9367E-020   1.8069E-010   2.1808E-003   9.8236E-001   1.5333E-002   1.2199E-004
    5.610511E+03   6.4311E-020   5.3805E-010   4.6416E-003   9.7842E-001   1.6792E-002   1.5045E-004
    6.037880E+03   2.7398E-019   1.9937E-009   1.1409E-002   9.6994E-001   1.8467E-002   1.8683E-004
    6.497800E+03   1.8452E-018   1.0995E-008   3.6325E-002   9.4359E-001   1.9855E-002   2.2835E-004
    6.992760E+03   2.1660E-017   9.7837E-008   1.5342E-001   8.2635E-001   1.9947E-002   2.7367E-004
