#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4 Co5
7.250e+08 7.339032e-01 2.660968e-01 1.924424e-19 2.533952e-69 5.174069e-154 1.690071e-293
7.750e+08 8.598293e-01 1.401707e-01 8.513799e-21 4.401021e-73 1.309436e-161 3.259617e-307
8.250e+08 9.332914e-01 6.670856e-02 3.404518e-22 7.271627e-77 3.500120e-169 8.028567e-321
8.750e+08 9.759044e-01 2.409564e-02 7.920773e-24 5.116659e-81 2.772385e-177 0.000000e+00
9.250e+08 9.951507e-01 4.849263e-03 4.481557e-26 2.351402e-86 2.281262e-187 0.000000e+00
9.750e+08 9.996176e-01 3.823539e-04 1.592120e-29 2.099200e-94 1.917053e-202 0.000000e+00
1.025e+09 9.999771e-01 2.288566e-05 1.729080e-33 7.332378e-104 2.341094e-220 0.000000e+00
1.075e+09 9.999976e-01 2.427202e-06 6.344054e-37 1.905322e-112 5.454027e-237 0.000000e+00
1.125e+09 9.999999e-01 9.142474e-08 2.809789e-42 2.981326e-126 4.015107e-264 0.000000e+00
1.175e+09 1.000000e+00 7.439833e-09 1.730738e-46 3.050315e-137 7.721575e-286 0.000000e+00
1.225e+09 1.000000e+00 2.684980e-09 3.014898e-48 6.875136e-142 4.537450e-295 0.000000e+00
1.275e+09 1.000000e+00 1.729774e-09 4.771447e-49 4.721541e-144 2.082963e-299 0.000000e+00
1.325e+09 1.000000e+00 9.187649e-10 3.592352e-50 4.689144e-147 2.104910e-305 0.000000e+00
1.375e+09 1.000000e+00 4.445157e-10 1.886677e-51 1.823235e-150 3.341451e-312 0.000000e+00
1.425e+09 1.000000e+00 9.177260e-10 2.602510e-50 1.386150e-147 1.364883e-306 0.000000e+00
1.475e+09 1.000000e+00 5.006627e-10 2.167104e-51 1.786742e-150 2.304463e-312 0.000000e+00
1.525e+09 1.000000e+00 4.782216e-10 1.549813e-51 6.177068e-151 2.402002e-313 0.000000e+00
1.575e+09 1.000000e+00 5.337771e-10 2.015867e-51 1.011684e-150 5.385267e-313 0.000000e+00
1.625e+09 1.000000e+00 5.248065e-10 1.610884e-51 4.667713e-151 9.918740e-314 0.000000e+00
1.675e+09 1.000000e+00 5.460578e-10 1.600119e-51 3.792102e-151 5.577513e-314 0.000000e+00
1.725e+09 1.000000e+00 9.157318e-10 9.936506e-51 3.618237e-149 3.797574e-310 0.000000e+00
1.775e+09 1.000000e+00 4.812856e-08 3.234128e-44 2.433751e-132 4.806909e-277 0.000000e+00
1.825e+09 1.000000e+00 1.737548e-09 8.444462e-50 6.444574e-147 7.495180e-306 0.000000e+00
1.875e+09 9.999998e-01 1.640199e-07 2.422442e-42 1.150148e-127 5.356913e-268 0.000000e+00
1.925e+09 1.000000e+00 1.488342e-09 3.391085e-50 4.107892e-148 2.356724e-308 0.000000e+00
1.975e+09 9.999998e-01 1.821865e-07 2.601547e-42 9.300855e-128 2.491034e-268 0.000000e+00
2.025e+09 9.999996e-01 3.901347e-07 3.780619e-41 7.331037e-125 1.002004e-262 0.000000e+00
2.075e+09 1.000000e+00 1.485297e-08 1.408839e-46 5.810728e-139 1.577101e-290 0.000000e+00
2.125e+09 1.000000e+00 2.044997e-08 4.068511e-46 7.504731e-138 2.061925e-288 0.000000e+00
2.175e+09 9.999999e-01 1.018355e-07 1.530554e-43 2.846771e-131 1.547856e-275 0.000000e+00
2.225e+09 1.000000e+00 1.872355e-08 2.111973e-46 9.327452e-139 2.420791e-290 0.000000e+00
2.275e+09 1.000000e+00 3.285357e-08 1.531099e-45 1.303853e-136 3.438563e-286 0.000000e+00
2.325e+09 9.999999e-01 5.595367e-08 9.832502e-45 1.319372e-134 2.564545e-282 0.000000e+00
2.375e+09 9.999995e-01 4.598616e-07 2.185949e-41 4.283178e-126 1.076468e-265 0.000000e+00
2.425e+09 9.999999e-01 9.301978e-08 4.854146e-44 5.494975e-133 2.779239e-279 0.000000e+00
2.475e+09 9.999999e-01 1.140569e-07 8.883626e-44 2.138273e-132 3.368484e-278 0.000000e+00
2.525e+09 9.999991e-01 8.856833e-07 1.426163e-40 2.618580e-124 1.847786e-262 0.000000e+00
2.575e+09 1.000000e+00 3.707599e-08 9.254731e-46 1.104643e-137 9.613083e-289 0.000000e+00
2.625e+09 9.999997e-01 2.621428e-07 1.208039e-42 9.439261e-130 3.028229e-273 0.000000e+00
2.675e+09 9.999984e-01 1.588985e-06 6.771847e-40 6.631770e-123 5.314314e-260 0.000000e+00
2.725e+09 9.999993e-01 7.090717e-07 3.255372e-41 2.652141e-126 1.116672e-266 0.000000e+00
2.775e+09 9.999995e-01 5.054771e-07 8.106525e-42 6.383443e-128 6.497647e-270 0.000000e+00
2.825e+09 1.000000e+00 2.241086e-08 6.127768e-47 3.714172e-141 5.970519e-296 0.000000e+00
2.875e+09 9.999999e-01 1.200043e-07 2.920117e-44 2.469355e-134 1.293822e-282 0.000000e+00
2.925e+09 1.000000e+00 2.119588e-08 3.595114e-47 6.333046e-142 1.305583e-297 0.000000e+00
2.975e+09 1.000000e+00 2.560741e-08 6.276083e-47 2.203970e-141 1.281784e-296 0.000000e+00
3.025e+09 1.000000e+00 4.363513e-09 6.269974e-50 3.031091e-149 3.529255e-312 0.000000e+00
3.075e+09 1.000000e+00 1.544491e-08 6.659911e-48 4.494688e-144 4.606207e-302 0.000000e+00
3.125e+09 1.000000e+00 2.020167e-08 1.573786e-47 3.428688e-143 2.121960e-300 0.000000e+00
3.175e+09 1.000000e+00 1.394884e-08 3.276655e-48 4.857237e-145 4.102685e-304 0.000000e+00
3.225e+09 1.000000e+00 1.688371e-08 5.768136e-48 1.729624e-144 4.218985e-303 0.000000e+00
3.275e+09 1.000000e+00 2.477885e-08 2.105196e-47 4.049523e-143 1.761826e-300 0.000000e+00
3.325e+09 1.000000e+00 1.785566e-08 5.169371e-48 8.822186e-145 7.970840e-304 0.000000e+00
3.375e+09 1.000000e+00 8.460450e-09 2.563071e-49 3.036472e-148 1.019161e-310 0.000000e+00
3.425e+09 1.000000e+00 4.099482e-08 8.666911e-47 8.639587e-142 4.298897e-298 0.000000e+00
3.475e+09 9.999998e-01 1.505829e-07 9.349119e-45 1.149064e-136 3.976175e-288 0.000000e+00
3.525e+09 1.000000e+00 1.050519e-08 3.609570e-49 4.122112e-148 1.118988e-310 0.000000e+00
3.575e+09 1.000000e+00 3.645015e-08 3.417601e-47 4.328775e-143 7.102944e-301 0.000000e+00
3.625e+09 9.999999e-01 6.093458e-08 1.991704e-46 3.294550e-141 2.935948e-297 0.000000e+00
3.675e+09 1.000000e+00 4.261112e-08 4.433804e-47 5.676178e-143 8.510555e-301 0.000000e+00
3.725e+09 1.000000e+00 1.049022e-08 1.884449e-49 3.519831e-149 4.458969e-313 0.000000e+00
3.775e+09 9.999999e-01 5.070015e-08 6.123785e-47 8.705178e-143 1.381509e-300 0.000000e+00
3.825e+09 1.000000e+00 1.581999e-08 6.487065e-49 5.822358e-148 7.914321e-311 0.000000e+00
3.875e+09 1.000000e+00 1.461787e-08 4.088098e-49 1.450563e-148 4.327309e-312 0.000000e+00
3.925e+09 1.000000e+00 3.377092e-08 8.181360e-48 2.699996e-145 9.707478e-306 0.000000e+00
3.975e+09 1.000000e+00 3.221379e-08 5.817386e-48 9.189664e-146 9.805611e-307 0.000000e+00
4.025e+09 9.999690e-01 3.099305e-05 7.936182e-38 5.594196e-121 3.272418e-259 0.000000e+00
#TIME: 120.108935
#NVEL: 81
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4 Co5
2.500e+07 1.110511e-04 9.998889e-01 3.585929e-08 8.929444e-36 9.267392e-86 1.031367e-170
7.500e+07 1.291761e-04 9.998708e-01 2.251182e-08 1.968264e-36 3.848781e-87 2.989939e-173
1.250e+08 1.477383e-04 9.998522e-01 1.435391e-08 4.464636e-37 1.662154e-88 9.069600e-176
1.750e+08 1.804578e-04 9.998195e-01 7.959715e-09 6.684427e-38 3.107311e-90 6.187419e-179
2.250e+08 2.573631e-04 9.997426e-01 3.203744e-09 3.885189e-39 8.694789e-93 1.445235e-183
2.750e+08 3.932722e-04 9.996067e-01 1.117036e-09 1.477690e-40 1.038214e-95 7.430293e-189
3.250e+08 6.893879e-04 9.993106e-01 2.930418e-10 2.428161e-42 2.300931e-99 1.917458e-195
3.750e+08 1.411034e-03 9.985890e-01 5.567916e-11 1.541010e-44 7.557319e-104 1.664639e-203
4.250e+08 3.845908e-03 9.961541e-01 5.806574e-12 1.669467e-47 7.148988e-110 2.647253e-214
4.750e+08 1.319915e-02 9.868008e-01 3.647002e-13 4.085586e-51 3.418336e-117 2.088896e-227
5.250e+08 5.407328e-02 9.459267e-01 1.389966e-14 2.383048e-55 9.248906e-126 9.919558e-243
5.750e+08 1.795500e-01 8.204500e-01 5.508603e-16 1.760743e-59 4.104603e-134 1.102848e-257
6.250e+08 3.957714e-01 6.042286e-01 2.664292e-17 2.838881e-63 8.974269e-142 1.978523e-271
6.750e+08 6.131592e-01 3.868408e-01 1.506807e-18 8.427728e-67 6.730421e-149 2.966360e-284
7.250e+08 7.820292e-01 2.179708e-01 7.340512e-20 1.801517e-70 2.561791e-156 1.212176e-297
7.750e+08 8.836809e-01 1.163191e-01 3.722701e-21 4.654597e-74 1.449848e-163 9.937218e-311
8.250e+08 9.448826e-01 5.511744e-02 1.578576e-22 9.563469e-78 6.266660e-171 4.940656e-324
8.750e+08 9.816397e-01 1.836035e-02 3.054114e-24 4.791007e-82 2.860733e-179 0.000000e+00
9.250e+08 9.964865e-01 3.513517e-03 1.578150e-26 1.952632e-87 2.050848e-189 0.000000e+00
9.750e+08 9.997977e-01 2.023366e-04 2.073897e-30 1.680013e-96 2.114358e-206 0.000000e+00
1.025e+09 9.999863e-01 1.366052e-05 2.935488e-34 9.254128e-106 5.174306e-224 0.000000e+00
1.075e+09 9.999989e-01 1.144994e-06 3.981246e-38 1.615734e-115 5.312263e-243 0.000000e+00
1.125e+09 1.000000e+00 3.906126e-08 1.081945e-43 6.264640e-130 2.236943e-271 0.000000e+00
1.175e+09 1.000000e+00 5.048681e-09 3.833552e-47 5.909345e-139 3.160199e-289 0.000000e+00
1.225e+09 1.000000e+00 1.714377e-09 5.275078e-49 7.201728e-144 5.513316e-299 0.000000e+00
1.275e+09 1.000000e+00 1.167491e-09 1.031966e-49 8.575998e-146 7.491129e-303 0.000000e+00
1.325e+09 1.000000e+00 5.852676e-10 6.216079e-51 4.764896e-149 2.405655e-309 0.000000e+00
1.375e+09 1.000000e+00 5.060087e-10 3.032277e-51 6.091705e-150 3.523557e-311 0.000000e+00
1.425e+09 1.000000e+00 3.435337e-10 5.843078e-52 6.955253e-152 4.395693e-315 0.000000e+00
1.475e+09 1.000000e+00 8.534016e-10 1.641153e-50 3.361094e-148 6.898984e-308 0.000000e+00
1.525e+09 1.000000e+00 5.067298e-10 1.891589e-51 1.008907e-150 6.172210e-313 0.000000e+00
1.575e+09 1.000000e+00 1.175764e-09 4.084652e-50 2.459086e-147 2.509228e-306 0.000000e+00
1.625e+09 1.000000e+00 3.389292e-09 2.020823e-48 5.156799e-143 7.097595e-298 0.000000e+00
1.675e+09 1.000000e+00 9.125347e-09 7.647092e-47 5.355921e-139 4.995619e-290 0.000000e+00
1.725e+09 1.000000e+00 1.850300e-08 9.716288e-46 3.246865e-136 1.291125e-284 0.000000e+00
1.775e+09 1.000000e+00 8.890572e-10 7.392211e-51 1.348251e-149 4.479710e-311 0.000000e+00
1.825e+09 9.999999e-01 6.465041e-08 8.256503e-44 2.205645e-131 3.034188e-275 0.000000e+00
1.875e+09 1.000000e+00 4.307473e-10 3.323833e-52 2.891685e-153 1.862010e-318 0.000000e+00
1.925e+09 9.999999e-01 1.450037e-07 1.266999e-42 1.726040e-128 1.056900e-269 0.000000e+00
1.975e+09 1.000000e+00 1.816518e-09 6.070031e-50 1.500117e-147 2.506972e-307 0.000000e+00
2.025e+09 1.000000e+00 4.015558e-10 1.573750e-52 2.336945e-154 7.914932e-321 0.000000e+00
2.075e+09 1.000000e+00 2.310097e-08 7.421332e-46 4.203738e-137 7.095575e-287 0.000000e+00
2.125e+09 1.000000e+00 1.687617e-08 1.910750e-46 1.027977e-138 4.004897e-290 0.000000e+00
2.175e+09 1.000000e+00 7.147321e-09 6.111366e-48 1.118171e-142 5.222946e-298 0.000000e+00
2.225e+09 9.999999e-01 6.641867e-08 2.534751e-44 2.190793e-133 8.862447e-280 0.000000e+00
2.275e+09 9.999999e-01 1.187451e-07 1.929691e-43 3.387426e-131 1.501191e-275 0.000000e+00
2.325e+09 9.999999e-01 7.467315e-08 2.860262e-44 2.022898e-133 5.372165e-280 0.000000e+00
2.375e+09 1.000000e+00 1.903884e-08 1.361579e-46 1.630305e-139 4.587154e-292 0.000000e+00
2.425e+09 9.999999e-01 1.158508e-07 1.082030e-43 4.210723e-132 1.480345e-277 0.000000e+00
2.475e+09 9.999999e-01 1.148424e-07 8.903173e-44 2.089193e-132 3.137532e-278 0.000000e+00
2.525e+09 1.000000e+00 5.973461e-09 1.007098e-48 2.709887e-145 1.130836e-303 0.000000e+00
2.575e+09 9.999997e-01 2.814069e-07 1.807361e-42 3.149304e-129 3.740931e-272 0.000000e+00
2.625e+09 9.999999e-01 9.724583e-08 2.930922e-44 6.586692e-134 2.089865e-281 0.000000e+00
2.675e+09 1.000000e+00 1.202915e-08 9.052367e-48 4.545183e-143 1.656780e-299 0.000000e+00
2.725e+09 1.000000e+00 2.160918e-08 7.185779e-47 8.040117e-141 3.742805e-295 0.000000e+00
2.775e+09 1.000000e+00 1.424401e-08 1.252062e-47 7.165093e-143 2.898942e-299 0.000000e+00
2.825e+09 9.999999e-01 7.872949e-08 6.925348e-45 7.245115e-136 1.476927e-285 0.000000e+00
2.875e+09 1.000000e+00 1.163749e-08 4.205127e-48 2.878723e-144 3.677462e-302 0.000000e+00
2.925e+09 1.000000e+00 8.348950e-09 1.008539e-48 5.852912e-146 1.441953e-305 0.000000e+00
2.975e+09 1.000000e+00 4.028162e-09 5.292437e-50 2.299601e-149 2.362403e-312 0.000000e+00
3.025e+09 1.000000e+00 1.184887e-08 2.784385e-48 5.539282e-145 8.621859e-304 0.000000e+00
3.075e+09 1.000000e+00 2.387422e-09 5.181059e-51 3.749582e-152 5.393972e-318 0.000000e+00
3.125e+09 1.000000e+00 2.632022e-09 6.417577e-51 5.398916e-152 9.366007e-318 0.000000e+00
3.175e+09 1.000000e+00 4.089138e-09 2.956560e-50 2.354255e-150 1.352848e-314 0.000000e+00
3.225e+09 1.000000e+00 5.624194e-09 8.527067e-50 3.036364e-149 1.766865e-312 0.000000e+00
3.275e+09 1.000000e+00 8.814407e-09 4.039893e-49 1.415039e-147 2.893745e-309 0.000000e+00
3.325e+09 1.000000e+00 1.923411e-08 6.696833e-48 1.675319e-144 2.747074e-303 0.000000e+00
3.375e+09 9.999999e-01 8.847288e-08 1.775925e-45 2.410663e-138 2.891237e-291 0.000000e+00
3.425e+09 1.000000e+00 4.669297e-08 1.380798e-46 2.785226e-141 4.176979e-297 0.000000e+00
3.475e+09 1.000000e+00 3.733947e-08 5.061124e-47 1.720908e-142 1.478327e-299 0.000000e+00
3.525e+09 9.999999e-01 1.489004e-07 7.411388e-45 5.007672e-137 6.340726e-289 0.000000e+00
3.575e+09 9.999999e-01 5.083380e-08 1.163532e-46 9.839671e-142 3.192470e-298 0.000000e+00
3.625e+09 1.000000e+00 2.509761e-08 6.946787e-48 5.671812e-145 1.161343e-304 0.000000e+00
3.675e+09 1.000000e+00 4.066730e-08 3.634021e-47 3.305205e-143 2.869187e-301 0.000000e+00
3.725e+09 9.999999e-01 6.324662e-08 1.608009e-46 1.231937e-141 2.906061e-298 0.000000e+00
3.775e+09 1.000000e+00 3.621754e-08 1.696338e-47 3.119836e-144 1.959411e-303 0.000000e+00
3.825e+09 9.999999e-01 9.437843e-08 5.091165e-46 1.557872e-140 2.904727e-296 0.000000e+00
3.875e+09 1.000000e+00 3.763235e-08 1.412564e-47 1.305730e-144 2.491186e-304 0.000000e+00
3.925e+09 1.000000e+00 2.382980e-08 2.152775e-48 8.426169e-147 1.043673e-308 0.000000e+00
3.975e+09 1.000000e+00 1.853781e-08 7.089517e-49 3.938729e-148 2.129242e-311 0.000000e+00
4.025e+09 1.000000e+00 5.020583e-10 6.105299e-55 5.954530e-164 0.000000e+00 0.000000e+00
#TIME: 121.108935
#NVEL: 81
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4 Co5
2.500e+07 1.410726e-04 9.998589e-01 2.137530e-08 1.897782e-36 4.049306e-87 3.849759e-173
7.500e+07 1.558642e-04 9.998441e-01 1.491239e-08 5.709123e-37 3.137180e-88 3.375681e-175
1.250e+08 1.725653e-04 9.998274e-01 1.016276e-08 1.575663e-37 2.007641e-89 2.058083e-177
1.750e+08 2.160803e-04 9.997839e-01 5.354307e-09 2.028453e-38 2.772338e-91 8.198695e-181
2.250e+08 3.240757e-04 9.996759e-01 1.942447e-09 8.679061e-40 4.195966e-94 6.429555e-186
2.750e+08 4.994034e-04 9.995006e-01 6.652766e-10 3.131466e-41 4.506621e-97 2.737832e-191
3.250e+08 9.486532e-04 9.990513e-01 1.477569e-10 3.149282e-43 3.729555e-101 1.228070e-198
3.750e+08 2.115496e-03 9.978845e-01 2.346690e-11 1.178402e-45 4.243451e-106 1.621273e-207
4.250e+08 6.404394e-03 9.935956e-01 1.953477e-12 6.580828e-49 1.062083e-112 2.427369e-219
4.750e+08 2.385558e-02 9.761444e-01 1.001060e-13 8.925044e-53 1.555552e-120 2.334156e-233
5.250e+08 8.970107e-02 9.102989e-01 4.084075e-15 6.580427e-57 6.773281e-129 2.560662e-248
5.750e+08 2.558038e-01 7.441962e-01 1.756448e-16 6.643563e-61 5.690869e-137 8.698849e-263
6.250e+08 4.865705e-01 5.134295e-01 8.866259e-18 1.307963e-64 1.872750e-144 3.146604e-276
6.750e+08 6.754365e-01 3.245635e-01 5.934283e-19 6.430500e-68 3.843187e-151 2.780190e-288
7.250e+08 8.142670e-01 1.857330e-01 3.440616e-20 2.248794e-71 3.904173e-158 6.500796e-301
7.750e+08 9.036352e-01 9.636483e-02 1.638054e-21 5.036936e-75 1.685586e-165 3.312801e-314
8.250e+08 9.565076e-01 4.349240e-02 6.232355e-23 8.424652e-79 5.166328e-173 0.000000e+00
8.750e+08 9.862276e-01 1.377236e-02 1.136150e-24 4.199228e-83 2.651779e-181 0.000000e+00
9.250e+08 9.977198e-01 2.280214e-03 3.947500e-27 7.321509e-89 4.170382e-192 0.000000e+00
9.750e+08 9.999035e-01 9.654889e-05 1.901784e-31 5.694553e-99 4.487067e-211 0.000000e+00
1.025e+09 9.999924e-01 7.649023e-06 3.861519e-35 5.941400e-108 2.981772e-228 0.000000e+00
1.075e+09 9.999993e-01 7.295086e-07 7.338806e-39 2.071297e-117 1.018590e-246 0.000000e+00
1.125e+09 1.000000e+00 2.345072e-08 1.511003e-44 3.689277e-132 8.805031e-276 0.000000e+00
1.175e+09 1.000000e+00 4.072711e-09 1.645666e-47 6.386907e-140 3.835489e-291 0.000000e+00
1.225e+09 1.000000e+00 2.178947e-09 1.293113e-48 7.207480e-143 5.059299e-297 0.000000e+00
1.275e+09 1.000000e+00 9.157337e-10 3.971335e-50 6.967624e-147 5.172453e-305 0.000000e+00
1.325e+09 1.000000e+00 5.275803e-10 4.078704e-51 1.549834e-149 2.562376e-310 0.000000e+00
1.375e+09 1.000000e+00 3.610839e-10 8.108513e-52 1.919263e-151 3.752474e-314 0.000000e+00
1.425e+09 1.000000e+00 4.881351e-10 2.201566e-51 2.131176e-150 3.671016e-312 0.000000e+00
1.475e+09 1.000000e+00 4.196102e-10 1.050243e-51 2.570594e-151 4.793228e-314 0.000000e+00
1.525e+09 1.000000e+00 5.471419e-10 2.482259e-51 1.989995e-150 2.301508e-312 0.000000e+00
1.575e+09 1.000000e+00 4.011197e-10 6.424432e-52 4.893404e-152 1.304241e-315 0.000000e+00
1.625e+09 1.000000e+00 5.949753e-10 2.491158e-51 1.372726e-150 7.939848e-313 0.000000e+00
1.675e+09 1.000000e+00 4.654005e-10 8.270092e-52 6.449304e-152 1.613708e-315 0.000000e+00
1.725e+09 1.000000e+00 7.248906e-10 3.868409e-51 2.946131e-150 2.570288e-312 0.000000e+00
1.775e+09 1.000000e+00 4.392315e-08 2.181552e-44 8.301084e-133 5.504703e-278 0.000000e+00
1.825e+09 1.000000e+00 4.430696e-10 4.245673e-52 6.433099e-153 1.039344e-317 0.000000e+00
1.875e+09 9.999998e-01 2.328482e-07 8.604175e-42 2.837516e-126 2.761163e-265 0.000000e+00
1.925e+09 1.000000e+00 6.891988e-10 1.685309e-51 1.585267e-151 4.150208e-315 0.000000e+00
1.975e+09 9.999998e-01 1.529690e-07 1.288036e-42 1.436617e-128 6.041042e-270 0.000000e+00
2.025e+09 9.999999e-01 1.379745e-07 7.436427e-43 2.862305e-129 2.133229e-271 0.000000e+00
2.075e+09 1.000000e+00 9.016049e-09 1.997308e-47 3.453022e-141 6.156461e-295 0.000000e+00
2.125e+09 1.000000e+00 1.473516e-08 1.112645e-46 2.459005e-139 2.333111e-291 0.000000e+00
2.175e+09 9.999999e-01 5.726654e-08 1.659229e-44 8.659425e-134 1.652277e-280 0.000000e+00
2.225e+09 1.000000e+00 1.357620e-08 5.914770e-47 3.250522e-140 3.092729e-293 0.000000e+00
2.275e+09 1.000000e+00 1.141395e-08 2.599491e-47 3.177841e-141 2.675365e-295 0.000000e+00
2.325e+09 1.000000e+00 4.897221e-08 5.665673e-45 2.998541e-135 1.322704e-283 0.000000e+00
2.375e+09 9.999998e-01 2.485239e-07 2.150969e-42 1.081104e-128 8.417670e-271 0.000000e+00
2.425e+09 9.999999e-01 6.347596e-08 1.096159e-44 1.116358e-134 1.246321e-282 0.000000e+00
2.475e+09 9.999999e-01 9.091714e-08 3.615487e-44 1.992814e-133 3.027021e-280 0.000000e+00
2.525e+09 9.999991e-01 8.814305e-07 1.334603e-40 2.080290e-124 1.116098e-262 0.000000e+00
2.575e+09 9.999999e-01 6.089586e-08 5.776887e-45 1.185202e-135 9.031748e-285 0.000000e+00
2.625e+09 9.999998e-01 2.227940e-07 6.310971e-43 1.691392e-130 9.919578e-275 0.000000e+00
2.675e+09 9.999987e-01 1.288470e-06 3.082716e-40 8.736314e-124 9.913779e-262 0.000000e+00
2.725e+09 9.999997e-01 2.733132e-07 9.651606e-43 3.319534e-130 2.577678e-274 0.000000e+00
2.775e+09 9.999998e-01 2.206412e-07 3.713778e-43 2.357891e-131 1.214844e-276 0.000000e+00
2.825e+09 1.000000e+00 2.786037e-08 1.337062e-46 2.644414e-140 2.708135e-294 0.000000e+00
2.875e+09 9.999999e-01 9.531361e-08 1.177450e-44 2.259451e-135 1.126918e-284 0.000000e+00
2.925e+09 1.000000e+00 4.054146e-08 4.011190e-46 3.059781e-139 2.375665e-292 0.000000e+00
2.975e+09 1.000000e+00 2.020603e-08 2.436367e-47 1.800532e-142 8.814607e-299 0.000000e+00
3.025e+09 1.000000e+00 7.918639e-09 5.845446e-49 9.410753e-147 2.742858e-307 0.000000e+00
3.075e+09 1.000000e+00 6.956758e-09 3.036644e-49 1.419597e-147 5.576984e-309 0.000000e+00
3.125e+09 1.000000e+00 1.469755e-08 4.482171e-48 1.255055e-144 3.001296e-303 0.000000e+00
3.175e+09 1.000000e+00 1.335493e-08 2.650313e-48 2.650856e-145 1.185322e-304 0.000000e+00
3.225e+09 1.000000e+00 9.031410e-09 5.085253e-49 3.031540e-147 1.499998e-308 0.000000e+00
3.275e+09 1.000000e+00 4.172389e-09 2.266081e-50 7.820472e-151 1.075826e-315 0.000000e+00
3.325e+09 1.000000e+00 2.725300e-08 2.450483e-47 4.655489e-143 1.856643e-300 0.000000e+00
3.375e+09 1.000000e+00 1.491950e-08 2.122044e-48 6.852869e-146 4.184317e-306 0.000000e+00
3.425e+09 1.000000e+00 2.876410e-08 2.173636e-47 2.304673e-143 3.297831e-301 0.000000e+00
3.475e+09 9.999999e-01 6.396667e-08 3.725374e-46 2.841719e-140 3.258395e-295 0.000000e+00
3.525e+09 1.000000e+00 2.182878e-08 5.537331e-48 4.551750e-145 1.038505e-304 0.000000e+00
3.575e+09 9.999999e-01 5.953437e-08 2.052141e-46 4.106596e-141 5.134245e-297 0.000000e+00
3.625e+09 1.000000e+00 4.721178e-08 7.314780e-47 2.371670e-142 1.597544e-299 0.000000e+00
3.675e+09 1.000000e+00 3.475697e-08 1.967640e-47 6.620269e-144 1.189668e-302 0.000000e+00
3.725e+09 1.000000e+00 4.488381e-08 4.362425e-47 4.203667e-143 3.758105e-301 0.000000e+00
3.775e+09 1.000000e+00 2.102422e-08 2.136021e-48 1.453998e-146 5.013494e-308 0.000000e+00
3.825e+09 1.000000e+00 1.296908e-08 2.913549e-49 6.947538e-149 1.148900e-312 0.000000e+00
3.875e+09 1.000000e+00 2.245793e-08 1.979150e-48 8.039841e-147 1.104987e-308 0.000000e+00
3.925e+09 1.000000e+00 1.577686e-08 4.427580e-49 1.383238e-148 3.154999e-312 0.000000e+00
3.975e+09 1.000000e+00 2.766349e-08 3.131409e-48 1.761556e-146 3.636178e-308 0.000000e+00
4.025e+09 9.999999e-01 1.192912e-07 6.009600e-46 9.968215e-141 5.601884e-297 0.000000e+00
#TIME: 122.108935
#NVEL: 81
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4 Co5
2.500e+07 1.557582e-04 9.998442e-01 1.699514e-08 9.430151e-37 9.716288e-88 2.956174e-174
7.500e+07 1.724525e-04 9.998275e-01 1.180446e-08 2.800200e-37 7.333374e-89 2.474378e-176
