#NTIMES:     39
#NSTAGES:     5
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.078178E+04    1.0000E-99    1.2197E-11    1.6953E-05    9.2184E-02    9.0780E-01
    1.087424E+04    1.0000E-99    6.5593E-11    6.2088E-05    1.8499E-01    8.1495E-01
    1.096142E+04    1.0000E-99    3.3783E-10    2.1483E-04    3.4364E-01    6.5614E-01
    1.104427E+04    1.0000E-99    1.5278E-09    6.4872E-04    5.5146E-01    4.4789E-01
    1.116962E+04    1.0000E-99    1.1497E-08    2.6006E-03    8.2329E-01    1.7411E-01
    1.128592E+04    1.0000E-99    6.5722E-08    7.9326E-03    9.4020E-01    5.1867E-02
    1.138719E+04    1.0000E-99    3.2936E-07    2.1267E-02    9.6435E-01    1.4387E-02
    1.148357E+04    1.0000E-99    1.8234E-06    5.8923E-02    9.3769E-01    3.3903E-03
    1.157588E+04    1.0000E-99    1.0961E-05    1.6528E-01    8.3407E-01    6.3748E-04
    1.165789E+04    1.0000E-99    5.5817E-05    3.8929E-01    6.1056E-01    9.5373E-05
    1.172968E+04    1.0000E-99    2.0535E-04    6.7056E-01    3.2922E-01    1.0515E-05
    1.179602E+04    1.0000E-99    5.6580E-04    8.6695E-01    1.3248E-01    8.5211E-07
    1.185624E+04    1.0000E-99    1.2613E-03    9.5020E-01    4.8537E-02    6.9308E-08
    1.191139E+04    1.0000E-99    2.5223E-03    9.7931E-01    1.8169E-02    6.4981E-09
    1.196310E+04    1.0000E-99    4.8153E-03    9.8819E-01    6.9984E-03    6.7543E-10
    1.200903E+04    1.0000E-99    8.6283E-03    9.8845E-01    2.9202E-03    8.6108E-11
    1.204957E+04    1.0000E-99    1.4577E-02    9.8410E-01    1.3189E-03    1.3330E-11
    1.208724E+04    1.0000E-99    2.3901E-02    9.7548E-01    6.1686E-04    2.2544E-12
    1.211780E+04    1.0000E-99    3.5838E-02    9.6383E-01    3.2710E-04    5.1461E-13
    1.214029E+04    1.0000E-99    4.8348E-02    9.5145E-01    2.0259E-04    1.6951E-13
    1.215784E+04    1.0000E-99    6.1052E-02    9.3881E-01    1.3831E-04    7.0259E-14
    1.217298E+04    1.0000E-99    7.4533E-02    9.2537E-01    9.9034E-05    3.2622E-14
    1.218654E+04    1.0000E-99    8.8959E-02    9.1097E-01    7.3101E-05    1.6297E-14
    1.220016E+04    1.0000E-99    1.0604E-01    8.9391E-01    5.3621E-05    8.0558E-15
    1.221368E+04    1.0000E-99    1.2581E-01    8.7415E-01    3.9257E-05    3.9821E-15
    1.222859E+04    1.0000E-99    1.5108E-01    8.4889E-01    2.7731E-05    1.8259E-15
    1.224457E+04    1.0000E-99    1.8253E-01    8.1745E-01    1.9000E-05    7.8780E-16
    1.225965E+04    1.0000E-99    2.1645E-01    7.8354E-01    1.3228E-05    3.5510E-16
    1.227256E+04    1.0000E-99    2.4843E-01    7.5156E-01    9.6859E-06    1.8008E-16
    1.228514E+04    1.0000E-99    2.8199E-01    7.1801E-01    7.1372E-06    9.3187E-17
    1.229683E+04    1.0000E-99    3.1529E-01    6.8470E-01    5.3542E-06    5.0417E-17
    1.232733E+04    1.0000E-99    4.0562E-01    5.9437E-01    2.5642E-06    1.0743E-17
    1.289197E+04    1.0000E-99    9.9689E-01    3.1137E-03    1.2491E-12    5.9070E-26
    1.402569E+04    1.0000E-99    1.0000E+00    2.1042E-06    1.2401E-20    5.3250E-29
    1.518573E+04    1.0000E-99    1.0000E+00    8.8243E-09    7.8123E-23    2.2671E-31
    1.632859E+04    1.0000E-99    1.0000E+00    8.3164E-11    8.2720E-23    2.2117E-33
    1.745157E+04    1.0000E-99    1.0000E+00    2.2848E-12    8.6110E-23    6.2282E-35
    1.855827E+04    1.0000E-99    1.0000E+00    1.9540E-13    8.8989E-23    5.4550E-36
    1.963325E+04    1.0000E-99    1.0000E+00    3.3403E-14    9.1611E-23    9.5401E-37
    2.068109E+04    1.0000E-99    1.0000E+00    8.4245E-15    9.3856E-23    2.4524E-37
    2.170537E+04    1.0000E-99    1.0000E+00    2.7126E-15    9.5830E-23    8.0337E-38
    2.269952E+04    1.0000E-99    1.0000E+00    1.1078E-15    9.7665E-23    3.3407E-38
    2.366536E+04    1.0000E-99    1.0000E+00    5.7006E-16    9.9422E-23    1.7551E-38
    2.460914E+04    1.0000E-99    1.0000E+00    3.8206E-16    1.0115E-22    1.2044E-38
    2.553354E+04    1.0000E-99    1.0000E+00    3.2514E-16    1.0284E-22    1.0502E-38
    2.644080E+04    1.0000E-99    1.0000E+00    3.3156E-16    1.0444E-22    1.0946E-38
    2.733350E+04    1.0000E-99    1.0000E+00    3.7365E-16    1.0590E-22    1.2561E-38
    2.821284E+04    1.0000E-99    1.0000E+00    4.4314E-16    1.0724E-22    1.5116E-38
    2.908138E+04    1.0000E-99    1.0000E+00    5.3226E-16    1.0854E-22    1.8390E-38
    2.994295E+04    1.0000E-99    1.0000E+00    6.4464E-16    1.0999E-22    2.2579E-38
    3.079959E+04    1.0000E-99    1.0000E+00    7.8478E-16    1.1189E-22    2.7992E-38
    3.165298E+04    1.0000E-99    1.0000E+00    9.6833E-16    1.1451E-22    3.5442E-38
    3.250461E+04    1.0000E-99    1.0000E+00    1.2103E-15    1.1802E-22    4.5868E-38
    3.335585E+04    1.0000E-99    1.0000E+00    1.5110E-15    1.2187E-22    5.9392E-38
    3.420806E+04    1.0000E-99    1.0000E+00    1.8391E-15    1.2550E-22    7.4670E-38
    3.506257E+04    1.0000E-99    1.0000E+00    2.1541E-15    1.2834E-22    8.9532E-38
    3.592077E+04    1.0000E-99    1.0000E+00    2.7249E-15    1.3224E-22    1.1654E-37
    3.678416E+04    1.0000E-99    1.0000E+00    3.5436E-15    1.3580E-22    1.5441E-37
    3.765440E+04    1.0000E-99    1.0000E+00    4.5288E-15    1.3895E-22    1.9792E-37
    3.853330E+04    1.0000E-99    1.0000E+00    5.6507E-15    1.4114E-22    2.4448E-37
    3.942287E+04    1.0000E-99    1.0000E+00    7.5327E-15    1.4277E-22    3.1631E-37
    4.030996E+04    1.0000E-99    1.0000E+00    8.7688E-15    1.4330E-22    3.5750E-37
    4.032500E+04    1.0000E-99    1.0000E+00    3.1205E-15    9.8998E-23    1.0976E-37
#TIME:     2.100
#NVEL: 111
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    3.9956E-23    5.8270E-15    4.5571E-07    1.0000E+00
    1.037120E+03    1.0000E-99    3.9442E-23    5.7768E-15    4.5374E-07    1.0000E+00
    1.061360E+03    1.0000E-99    3.8578E-23    5.6930E-15    4.5043E-07    1.0000E+00
    1.109839E+03    1.0000E-99    3.7353E-23    5.5774E-15    4.4578E-07    1.0000E+00
    1.213017E+03    1.0000E-99    3.6213E-23    5.4869E-15    4.4189E-07    1.0000E+00
    1.325723E+03    1.0000E-99    3.6134E-23    5.5150E-15    4.4264E-07    1.0000E+00
    1.448902E+03    1.0000E-99    3.6611E-23    5.6088E-15    4.4595E-07    1.0000E+00
    1.583526E+03    1.0000E-99    3.7409E-23    5.7442E-15    4.5082E-07    1.0000E+00
    1.730658E+03    1.0000E-99    3.8463E-23    5.9148E-15    4.5699E-07    1.0000E+00
    1.891461E+03    1.0000E-99    3.9762E-23    6.1213E-15    4.6445E-07    1.0000E+00
    2.067205E+03    1.0000E-99    4.1373E-23    6.3726E-15    4.7346E-07    1.0000E+00
    2.259278E+03    1.0000E-99    4.3376E-23    6.6802E-15    4.8440E-07    1.0000E+00
    2.469197E+03    1.0000E-99    4.5924E-23    7.0640E-15    4.9786E-07    1.0000E+00
    2.698621E+03    1.0000E-99    4.9185E-23    7.5468E-15    5.1446E-07    1.0000E+00
    2.949361E+03    1.0000E-99    5.3439E-23    8.1645E-15    5.3518E-07    1.0000E+00
    3.223399E+03    1.0000E-99    5.9128E-23    8.9728E-15    5.6141E-07    1.0000E+00
    3.522899E+03    1.0000E-99    6.6937E-23    1.0055E-14    5.9509E-07    1.0000E+00
    3.850227E+03    1.0000E-99    7.7999E-23    1.1547E-14    6.3906E-07    1.0000E+00
    4.207968E+03    1.0000E-99    9.4256E-23    1.3668E-14    6.9755E-07    1.0000E+00
    4.598949E+03    1.0000E-99    1.1912E-22    1.6793E-14    7.7687E-07    1.0000E+00
    5.026257E+03    1.0000E-99    1.5864E-22    2.1561E-14    8.8625E-07    1.0000E+00
    5.322738E+03    1.0000E-99    1.9701E-22    2.6029E-14    9.7945E-07    1.0000E+00
    5.636785E+03    1.0000E-99    2.4976E-22    3.2038E-14    1.0949E-06    1.0000E+00
    5.969249E+03    1.0000E-99    3.1769E-22    3.9796E-14    1.2333E-06    1.0000E+00
    6.324633E+03    1.0000E-99    3.8710E-22    4.8494E-14    1.3851E-06    1.0000E+00
    6.696793E+03    1.0000E-99    4.1600E-22    5.4813E-14    1.5168E-06    1.0000E+00
    7.079796E+03    1.0000E-99    5.3324E-22    7.0419E-14    1.7721E-06    1.0000E+00
    7.407135E+03    1.0000E-99    8.2069E-22    1.0278E-13    2.2019E-06    1.0000E+00
    7.692817E+03    1.0000E-99    1.3944E-21    1.6129E-13    2.8365E-06    1.0000E+00
    7.943790E+03    1.0000E-99    2.5318E-21    2.6597E-13    3.7502E-06    1.0000E+00
    8.178255E+03    1.0000E-99    4.9482E-21    4.6523E-13    5.1226E-06    9.9999E-01
    8.396906E+03    1.0000E-99    1.0241E-20    8.5261E-13    7.1835E-06    9.9999E-01
    8.600030E+03    1.0000E-99    2.2178E-20    1.6210E-12    1.0287E-05    9.9999E-01
    8.794946E+03    1.0000E-99    5.0979E-20    3.2366E-12    1.5148E-05    9.9998E-01
    8.979615E+03    1.0000E-99    1.2262E-19    6.7041E-12    2.2785E-05    9.9998E-01
    9.145090E+03    1.0000E-99    2.9228E-19    1.3767E-11    3.4129E-05    9.9997E-01
    9.307344E+03    1.0000E-99    7.4805E-19    2.9939E-11    5.2831E-05    9.9995E-01
    9.467105E+03    1.0000E-99    2.0939E-18    6.9945E-11    8.5218E-05    9.9991E-01
    9.611352E+03    1.0000E-99    5.9297E-18    1.6450E-10    1.3810E-04    9.9986E-01
    9.749622E+03    1.0000E-99    1.8261E-17    4.1255E-10    2.3222E-04    9.9977E-01
    9.884725E+03    1.0000E-99    6.3431E-17    1.1339E-09    4.1142E-04    9.9959E-01
    1.001128E+04    1.0000E-99    2.3573E-16    3.2683E-09    7.4888E-04    9.9925E-01
    1.013294E+04    1.0000E-99    9.4944E-16    9.9828E-09    1.4086E-03    9.9859E-01
    1.025192E+04    1.0000E-99    4.1429E-15    3.2326E-08    2.7398E-03    9.9726E-01
    1.036523E+04    1.0000E-99    1.8440E-14    1.0583E-07    5.3657E-03    9.9463E-01
    1.047433E+04    1.0000E-99    8.3972E-14    3.5124E-07    1.0590E-02    9.8941E-01
    1.058087E+04    1.0000E-99    3.9879E-13    1.1990E-06    2.1210E-02    9.7879E-01
    1.068358E+04    1.0000E-99    1.9553E-12    4.1724E-06    4.2778E-02    9.5722E-01
    1.078178E+04    1.0000E-99    9.9019E-12    1.4783E-05    8.6355E-02    9.1363E-01
    1.087424E+04    1.0000E-99    5.0491E-11    5.2060E-05    1.7029E-01    8.2966E-01
    1.096142E+04    1.0000E-99    2.4782E-10    1.7443E-04    3.1403E-01    6.8580E-01
    1.104427E+04    1.0000E-99    1.0823E-09    5.1761E-04    5.0885E-01    4.9063E-01
    1.116962E+04    1.0000E-99    7.7181E-09    2.0347E-03    7.8570E-01    2.1227E-01
    1.128592E+04    1.0000E-99    3.9938E-08    5.9101E-03    9.2205E-01    7.2044E-02
    1.138719E+04    1.0000E-99    1.7066E-07    1.4523E-02    9.6213E-01    2.3350E-02
    1.148357E+04    1.0000E-99    7.6466E-07    3.5834E-02    9.5739E-01    6.7751E-03
    1.157588E+04    1.0000E-99    3.6538E-06    8.9909E-02    9.0836E-01    1.7237E-03
    1.165789E+04    1.0000E-99    1.5823E-05    2.0579E-01    7.9378E-01    4.0846E-04
    1.172968E+04    1.0000E-99    5.6366E-05    3.9695E-01    6.0291E-01    8.7280E-05
    1.179602E+04    1.0000E-99    1.6472E-04    6.2768E-01    3.7214E-01    1.4887E-05
    1.185624E+04    1.0000E-99    3.8199E-04    8.0698E-01    1.9264E-01    2.2100E-06
    1.191139E+04    1.0000E-99    7.4693E-04    9.0729E-01    9.1958E-02    3.2466E-07
    1.196310E+04    1.0000E-99    1.3230E-03    9.5530E-01    4.3377E-02    5.0823E-08
    1.200903E+04    1.0000E-99    2.1523E-03    9.7611E-01    2.1742E-02    9.6095E-09
    1.204957E+04    1.0000E-99    3.2889E-03    9.8503E-01    1.1684E-02    2.1863E-09
    1.208724E+04    1.0000E-99    4.8714E-03    9.8861E-01    6.5167E-03    5.4828E-10
    1.211780E+04    1.0000E-99    6.7025E-03    9.8926E-01    4.0401E-03    1.7735E-10
    1.214029E+04    1.0000E-99    8.4818E-03    9.8868E-01    2.8338E-03    7.6907E-11
    1.215784E+04    1.0000E-99    1.0195E-02    9.8766E-01    2.1455E-03    3.9964E-11
    1.217298E+04    1.0000E-99    1.1942E-02    9.8637E-01    1.6876E-03    2.2731E-11
    1.218654E+04    1.0000E-99    1.3757E-02    9.8488E-01    1.3605E-03    1.3707E-11
    1.220016E+04    1.0000E-99    1.5856E-02    9.8305E-01    1.0951E-03    8.2383E-12
    1.221368E+04    1.0000E-99    1.8243E-02    9.8087E-01    8.8309E-04    4.9753E-12
    1.222859E+04    1.0000E-99    2.1261E-02    9.7804E-01    6.9736E-04    2.8626E-12
    1.224457E+04    1.0000E-99    2.5018E-02    9.7444E-01    5.4175E-04    1.5865E-12
    1.225965E+04    1.0000E-99    2.9121E-02    9.7045E-01    4.2731E-04    9.1192E-13
    1.227256E+04    1.0000E-99    3.3084E-02    9.6657E-01    3.4955E-04    5.7113E-13
    1.228514E+04    1.0000E-99    3.7395E-02    9.6232E-01    2.8778E-04    3.6342E-13
    1.229683E+04    1.0000E-99    4.1875E-02    9.5788E-01    2.4013E-04    2.3876E-13
    1.232733E+04    1.0000E-99    5.5566E-02    9.4428E-01    1.5150E-04    8.2359E-14
    1.289197E+04    1.0000E-99    9.1798E-01    8.2018E-02    4.7295E-09    5.3967E-23
    1.402569E+04    1.0000E-99    9.9997E-01    2.9696E-05    8.3252E-18    7.5098E-28
    1.518573E+04    1.0000E-99    1.0000E+00    7.4014E-08    8.1248E-23    1.9433E-30
    1.632859E+04    1.0000E-99    1.0000E+00    4.4569E-10    8.2873E-23    1.1964E-32
    1.745157E+04    1.0000E-99    1.0000E+00    6.2439E-12    8.6529E-23    1.7159E-34
    1.855827E+04    1.0000E-99    1.0000E+00    3.1123E-13    8.8942E-23    8.6809E-36
    1.963325E+04    1.0000E-99    1.0000E+00    3.6497E-14    9.1001E-23    1.0318E-36
    2.068109E+04    1.0000E-99    1.0000E+00    6.9194E-15    9.2624E-23    1.9742E-37
    2.170537E+04    1.0000E-99    1.0000E+00    1.6896E-15    9.4005E-23    4.8567E-38
    2.269952E+04    1.0000E-99    1.0000E+00    5.1326E-16    9.5279E-23    1.4868E-38
    2.366536E+04    1.0000E-99    1.0000E+00    1.9612E-16    9.6562E-23    5.7368E-39
    2.460914E+04    1.0000E-99    1.0000E+00    9.7215E-17    9.7928E-23    2.8805E-39
    2.553354E+04    1.0000E-99    1.0000E+00    6.2347E-17    9.9321E-23    1.8769E-39
    2.644080E+04    1.0000E-99    1.0000E+00    5.1743E-17    1.0068E-22    1.5863E-39
    2.733350E+04    1.0000E-99    1.0000E+00    5.3423E-17    1.0204E-22    1.6701E-39
    2.821284E+04    1.0000E-99    1.0000E+00    6.4099E-17    1.0348E-22    2.0455E-39
    2.908138E+04    1.0000E-99    1.0000E+00    8.3721E-17    1.0509E-22    2.7311E-39
    2.994295E+04    1.0000E-99    1.0000E+00    1.1604E-16    1.0702E-22    3.8793E-39
    3.079959E+04    1.0000E-99    1.0000E+00    1.6869E-16    1.0944E-22    5.8034E-39
    3.165298E+04    1.0000E-99    1.0000E+00    2.5708E-16    1.1254E-22    9.1535E-39
    3.250461E+04    1.0000E-99    1.0000E+00    4.0518E-16    1.1632E-22    1.5013E-38
    3.335585E+04    1.0000E-99    1.0000E+00    6.3833E-16    1.2033E-22    2.4611E-38
    3.420806E+04    1.0000E-99    1.0000E+00    9.5556E-16    1.2404E-22    3.8142E-38
    3.506257E+04    1.0000E-99    1.0000E+00    1.3415E-15    1.2737E-22    5.5122E-38
    3.592077E+04    1.0000E-99    1.0000E+00    2.0284E-15    1.3131E-22    8.5929E-38
    3.678416E+04    1.0000E-99    1.0000E+00    3.1055E-15    1.3516E-22    1.3482E-37
    3.765440E+04    1.0000E-99    1.0000E+00    4.3825E-15    1.3834E-22    1.9327E-37
    3.853330E+04    1.0000E-99    1.0000E+00    6.1258E-15    1.4120E-22    2.7121E-37
    3.942287E+04    1.0000E-99    1.0000E+00    8.7598E-15    1.4333E-22    3.8457E-37
    4.030996E+04    1.0000E-99    1.0000E+00    1.1286E-14    1.4468E-22    4.8168E-37
    4.032500E+04    1.0000E-99    1.0000E+00    4.6181E-15    1.1957E-22    1.8623E-37
#TIME:     2.200
#NVEL: 111
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    3.9537E-23    5.9232E-15    4.5807E-07    1.0000E+00
    1.037120E+03    1.0000E-99    3.9030E-23    5.8723E-15    4.5610E-07    1.0000E+00
    1.061360E+03    1.0000E-99    3.8145E-23    5.7840E-15    4.5266E-07    1.0000E+00
    1.109839E+03    1.0000E-99    3.6813E-23    5.6533E-15    4.4748E-07    1.0000E+00
    1.213017E+03    1.0000E-99    3.5242E-23    5.5118E-15    4.4168E-07    1.0000E+00
    1.325723E+03    1.0000E-99    3.4742E-23    5.4929E-15    4.4067E-07    1.0000E+00
    1.448902E+03    1.0000E-99    3.4936E-23    5.5576E-15    4.4294E-07    1.0000E+00
    1.583526E+03    1.0000E-99    3.5590E-23    5.6812E-15    4.4751E-07    1.0000E+00
    1.730658E+03    1.0000E-99    3.6595E-23    5.8527E-15    4.5388E-07    1.0000E+00
    1.891461E+03    1.0000E-99    3.7914E-23    6.0692E-15    4.6190E-07    1.0000E+00
    2.067205E+03    1.0000E-99    3.9585E-23    6.3374E-15    4.7175E-07    1.0000E+00
    2.259278E+03    1.0000E-99    4.1690E-23    6.6689E-15    4.8377E-07    1.0000E+00
    2.469197E+03    1.0000E-99    4.4375E-23    7.0839E-15    4.9856E-07    1.0000E+00
    2.698621E+03    1.0000E-99    4.7832E-23    7.6088E-15    5.1683E-07    1.0000E+00
    2.949361E+03    1.0000E-99    5.2378E-23    8.2852E-15    5.3969E-07    1.0000E+00
    3.223399E+03    1.0000E-99    5.8501E-23    9.1757E-15    5.6867E-07    1.0000E+00
    3.522899E+03    1.0000E-99    6.6984E-23    1.0378E-14    6.0596E-07    1.0000E+00
    3.850227E+03    1.0000E-99    7.9136E-23    1.2049E-14    6.5480E-07    1.0000E+00
    4.207968E+03    1.0000E-99    9.7218E-23    1.4449E-14    7.1997E-07    1.0000E+00
    4.598949E+03    1.0000E-99    1.2523E-22    1.8023E-14    8.0857E-07    1.0000E+00
    5.026257E+03    1.0000E-99    1.7021E-22    2.3524E-14    9.3090E-07    1.0000E+00
    5.322738E+03    1.0000E-99    2.1384E-22    2.8688E-14    1.0349E-06    1.0000E+00
    5.636785E+03    1.0000E-99    2.7251E-22    3.5541E-14    1.1621E-06    1.0000E+00
    5.969249E+03    1.0000E-99    3.4530E-22    4.4210E-14    1.3129E-06    1.0000E+00
    6.324633E+03    1.0000E-99    4.1845E-22    5.3955E-14    1.4804E-06    1.0000E+00
    6.696793E+03    1.0000E-99    4.6051E-22    6.2305E-14    1.6427E-06    1.0000E+00
    7.079796E+03    1.0000E-99    6.1808E-22    8.3121E-14    1.9597E-06    1.0000E+00
    7.407135E+03    1.0000E-99    9.7772E-22    1.2427E-13    2.4693E-06    1.0000E+00
    7.692817E+03    1.0000E-99    1.6838E-21    1.9762E-13    3.2075E-06    1.0000E+00
    7.943790E+03    1.0000E-99    3.0612E-21    3.2694E-13    4.2526E-06    1.0000E+00
    8.178255E+03    1.0000E-99    5.9239E-21    5.6847E-13    5.7951E-06    9.9999E-01
    8.396906E+03    1.0000E-99    1.2005E-20    1.0260E-12    8.0649E-06    9.9999E-01
    8.600030E+03    1.0000E-99    2.5206E-20    1.9046E-12    1.1405E-05    9.9999E-01
    8.794946E+03    1.0000E-99    5.5657E-20    3.6838E-12    1.6513E-05    9.9998E-01
    8.979615E+03    1.0000E-99    1.2774E-19    7.3491E-12    2.4338E-05    9.9998E-01
    9.145090E+03    1.0000E-99    2.9032E-19    1.4521E-11    3.5698E-05    9.9996E-01
    9.307344E+03    1.0000E-99    7.0669E-19    3.0316E-11    5.4039E-05    9.9995E-01
    9.467105E+03    1.0000E-99    1.8815E-18    6.7993E-11    8.5230E-05    9.9991E-01
    9.611352E+03    1.0000E-99    5.1029E-18    1.5435E-10    1.3545E-04    9.9986E-01
    9.749622E+03    1.0000E-99    1.5150E-17    3.7566E-10    2.2404E-04    9.9978E-01
    9.884725E+03    1.0000E-99    5.1167E-17    1.0090E-09    3.9196E-04    9.9961E-01
    1.001128E+04    1.0000E-99    1.8662E-16    2.8637E-09    7.0756E-04    9.9929E-01
    1.013294E+04    1.0000E-99    7.4245E-16    8.6573E-09    1.3237E-03    9.9868E-01
    1.025192E+04    1.0000E-99    3.2024E-15    2.7764E-08    2.5609E-03    9.9744E-01
    1.036523E+04    1.0000E-99    1.4007E-14    8.9619E-08    4.9759E-03    9.9502E-01
    1.047433E+04    1.0000E-99    6.1953E-14    2.9064E-07    9.6955E-03    9.9030E-01
    1.058087E+04    1.0000E-99    2.8130E-13    9.5792E-07    1.9046E-02    9.8095E-01
    1.068358E+04    1.0000E-99    1.2948E-12    3.1751E-06    3.7419E-02    9.6258E-01
    1.078178E+04    1.0000E-99    6.0411E-12    1.0570E-05    7.3175E-02    9.2681E-01
    1.087424E+04    1.0000E-99    2.8022E-11    3.4726E-05    1.3995E-01    8.6001E-01
    1.096142E+04    1.0000E-99    1.2613E-10    1.0981E-04    2.5468E-01    7.4521E-01
    1.104427E+04    1.0000E-99    5.2126E-10    3.1749E-04    4.2085E-01    5.7883E-01
    1.116962E+04    1.0000E-99    3.5363E-09    1.2457E-03    6.9947E-01    2.9929E-01
    1.128592E+04    1.0000E-99    1.6754E-08    3.5168E-03    8.7395E-01    1.2253E-01
    1.138719E+04    1.0000E-99    6.0764E-08    7.9558E-03    9.4399E-01    4.8054E-02
    1.148357E+04    1.0000E-99    2.1511E-07    1.7281E-02    9.6515E-01    1.7571E-02
    1.157588E+04    1.0000E-99    7.8220E-07    3.7529E-02    9.5647E-01    6.0011E-03
    1.165789E+04    1.0000E-99    2.6464E-06    7.6996E-02    9.2093E-01    2.0728E-03
    1.172968E+04    1.0000E-99    8.0183E-06    1.4558E-01    8.5368E-01    7.3098E-04
    1.179602E+04    1.0000E-99    2.2434E-05    2.5615E-01    7.4358E-01    2.4486E-04
    1.185624E+04    1.0000E-99    5.5211E-05    4.0417E-01    5.9570E-01    7.7840E-05
    1.191139E+04    1.0000E-99    1.1850E-04    5.6617E-01    4.3369E-01    2.3144E-05
    1.196310E+04    1.0000E-99    2.2537E-04    7.1178E-01    2.8799E-01    6.3993E-06
    1.200903E+04    1.0000E-99    3.7559E-04    8.1512E-01    1.8450E-01    1.8431E-06
    1.204957E+04    1.0000E-99    5.6544E-04    8.8041E-01    1.1903E-01    5.8438E-07
    1.208724E+04    1.0000E-99    8.0406E-04    9.2173E-01    7.7469E-02    1.9755E-07
    1.211780E+04    1.0000E-99    1.0541E-03    9.4471E-01    5.4232E-02    8.1814E-08
    1.214029E+04    1.0000E-99    1.2782E-03    9.5710E-01    4.1618E-02    4.2852E-08
    1.215784E+04    1.0000E-99    1.4811E-03    9.6468E-01    3.3839E-02    2.5939E-08
    1.217298E+04    1.0000E-99    1.6776E-03    9.6999E-01    2.8335E-02    1.6896E-08
    1.218654E+04    1.0000E-99    1.8725E-03    9.7394E-01    2.4188E-02    1.1545E-08
    1.220016E+04    1.0000E-99    2.0882E-03    9.7726E-01    2.0647E-02    7.8967E-09
    1.221368E+04    1.0000E-99    2.3228E-03    9.8000E-01    1.7673E-02    5.4417E-09
    1.222859E+04    1.0000E-99    2.6057E-03    9.8247E-01    1.4927E-02    3.6360E-09
    1.224457E+04    1.0000E-99    2.9400E-03    9.8457E-01    1.2490E-02    2.3774E-09
    1.225965E+04    1.0000E-99    3.2863E-03    9.8613E-01    1.0588E-02    1.6051E-09
    1.227256E+04    1.0000E-99    3.6046E-03    9.8717E-01    9.2276E-03    1.1579E-09
    1.228514E+04    1.0000E-99    3.9358E-03    9.8797E-01    8.0929E-03    8.4830E-10
    1.229683E+04    1.0000E-99    4.2655E-03    9.8856E-01    7.1752E-03    6.3791E-10
    1.232733E+04    1.0000E-99    5.1887E-03    9.8946E-01    5.3473E-03    3.1844E-10
