#NTIMES: 257
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
3.125e+09 1e-99 1e-99 3.776350e-02 1e-99 1e-99
3.175e+09 1e-99 1e-99 4.443413e-02 1e-99 1e-99
3.225e+09 1e-99 1e-99 4.608404e-02 1e-99 1e-99
3.275e+09 1e-99 1e-99 5.560277e-02 1e-99 1e-99
3.325e+09 1e-99 1e-99 4.550833e-02 1e-99 1e-99
3.375e+09 1e-99 1e-99 2.795849e-02 1e-99 1e-99
3.425e+09 1e-99 1e-99 5.003332e-02 1e-99 1e-99
3.475e+09 1e-99 1e-99 4.327518e-02 1e-99 1e-99
3.525e+09 1e-99 1e-99 3.606738e-02 1e-99 1e-99
3.575e+09 1e-99 1e-99 4.007881e-02 1e-99 1e-99
3.625e+09 1e-99 1e-99 3.778252e-02 1e-99 1e-99
3.675e+09 1e-99 1e-99 2.714130e-02 1e-99 1e-99
3.725e+09 1e-99 1e-99 3.215672e-02 1e-99 1e-99
3.775e+09 1e-99 1e-99 3.710949e-02 1e-99 1e-99
3.825e+09 1e-99 1e-99 4.158126e-02 1e-99 1e-99
3.875e+09 1e-99 1e-99 4.002307e-02 1e-99 1e-99
3.925e+09 1e-99 1e-99 4.537681e-02 1e-99 1e-99
3.975e+09 1e-99 1e-99 4.689543e-02 1e-99 1e-99
4.025e+09 1e-99 1e-99 5.284709e-02 1e-99 1e-99
#TIME: 147.108935
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 5.838505e-03 1e-99 1.726938e-01 1e-99 1e-99
7.500e+07 5.094545e-03 1e-99 1.756433e-01 1e-99 1e-99
1.250e+08 4.465422e-03 1e-99 1.798527e-01 1e-99 1e-99
1.750e+08 3.829557e-03 1e-99 1.828998e-01 1e-99 1e-99
2.250e+08 3.142712e-03 1e-99 1.829908e-01 1e-99 1e-99
2.750e+08 2.501591e-03 1e-99 1.807542e-01 1e-99 1e-99
3.250e+08 1.969303e-03 1e-99 1.773725e-01 1e-99 1e-99
3.750e+08 1.474234e-03 1e-99 1.702057e-01 1e-99 1e-99
4.250e+08 1.080619e-03 1e-99 1.612632e-01 1e-99 1e-99
4.750e+08 8.041775e-04 1e-99 1.528101e-01 1e-99 1e-99
5.250e+08 5.773026e-04 1e-99 1.416091e-01 1e-99 1e-99
5.750e+08 3.861112e-04 1e-99 1.258958e-01 1e-99 1e-99
6.250e+08 2.553676e-04 1e-99 1.095795e-01 1e-99 1e-99
6.750e+08 1.758587e-04 1e-99 1.013826e-01 1e-99 1e-99
7.250e+08 1.426903e-04 1e-99 9.575482e-02 1e-99 1e-99
7.750e+08 1.780170e-04 1e-99 8.119322e-02 1e-99 1e-99
8.250e+08 1.981152e-04 1e-99 9.501851e-02 1e-99 1e-99
8.750e+08 8.951284e-05 1e-99 1.036781e-01 1e-99 1e-99
9.250e+08 1e-99 1e-99 7.609741e-02 1e-99 1e-99
9.750e+08 1e-99 1e-99 5.692030e-02 1e-99 1e-99
1.025e+09 1e-99 1e-99 4.728101e-02 1e-99 1e-99
1.075e+09 1e-99 1e-99 3.690875e-02 1e-99 1e-99
1.125e+09 1e-99 1e-99 3.641651e-02 1e-99 1e-99
1.175e+09 1e-99 1e-99 3.205015e-02 1e-99 1e-99
1.225e+09 1e-99 1e-99 3.540152e-02 1e-99 1e-99
1.275e+09 1e-99 1e-99 3.230918e-02 1e-99 1e-99
1.325e+09 1e-99 1e-99 2.913213e-02 1e-99 1e-99
1.375e+09 1e-99 1e-99 2.450656e-02 1e-99 1e-99
1.425e+09 1e-99 1e-99 2.810563e-02 1e-99 1e-99
1.475e+09 1e-99 1e-99 3.150430e-02 1e-99 1e-99
1.525e+09 1e-99 1e-99 3.296518e-02 1e-99 1e-99
1.575e+09 1e-99 1e-99 2.667779e-02 1e-99 1e-99
1.625e+09 1e-99 1e-99 2.488343e-02 1e-99 1e-99
1.675e+09 1e-99 1e-99 3.479384e-02 1e-99 1e-99
1.725e+09 1e-99 1e-99 2.783510e-02 1e-99 1e-99
1.775e+09 1e-99 1e-99 3.681708e-02 1e-99 1e-99
1.825e+09 1e-99 1e-99 3.651484e-02 1e-99 1e-99
1.875e+09 1e-99 1e-99 3.217848e-02 1e-99 1e-99
1.925e+09 1e-99 1e-99 3.324099e-02 1e-99 1e-99
1.975e+09 1e-99 1e-99 4.488352e-02 1e-99 1e-99
2.025e+09 1e-99 1e-99 3.289815e-02 1e-99 1e-99
2.075e+09 1e-99 1e-99 4.438009e-02 1e-99 1e-99
2.125e+09 1e-99 1e-99 3.304508e-02 1e-99 1e-99
2.175e+09 1e-99 1e-99 5.799697e-02 1e-99 1e-99
2.225e+09 1e-99 1e-99 6.204550e-02 1e-99 1e-99
2.275e+09 1e-99 1e-99 6.009030e-02 1e-99 1e-99
2.325e+09 1e-99 1e-99 5.198263e-02 1e-99 1e-99
2.375e+09 1e-99 1e-99 5.077553e-02 1e-99 1e-99
2.425e+09 1e-99 1e-99 5.116862e-02 1e-99 1e-99
2.475e+09 1e-99 1e-99 5.057646e-02 1e-99 1e-99
2.525e+09 1e-99 1e-99 6.077034e-02 1e-99 1e-99
2.575e+09 1e-99 1e-99 5.699446e-02 1e-99 1e-99
2.625e+09 1e-99 1e-99 4.856500e-02 1e-99 1e-99
2.675e+09 1e-99 1e-99 4.035786e-02 1e-99 1e-99
2.725e+09 1e-99 1e-99 2.667193e-02 1e-99 1e-99
2.775e+09 1e-99 1e-99 3.163286e-02 1e-99 1e-99
2.825e+09 1e-99 1e-99 2.430980e-02 1e-99 1e-99
2.875e+09 1e-99 1e-99 3.614952e-02 1e-99 1e-99
2.925e+09 1e-99 1e-99 2.885256e-02 1e-99 1e-99
2.975e+09 1e-99 1e-99 3.382662e-02 1e-99 1e-99
3.025e+09 1e-99 1e-99 2.831830e-02 1e-99 1e-99
3.075e+09 1e-99 1e-99 2.880406e-02 1e-99 1e-99
3.125e+09 1e-99 1e-99 3.636978e-02 1e-99 1e-99
3.175e+09 1e-99 1e-99 3.131721e-02 1e-99 1e-99
3.225e+09 1e-99 1e-99 4.416650e-02 1e-99 1e-99
3.275e+09 1e-99 1e-99 4.161727e-02 1e-99 1e-99
3.325e+09 1e-99 1e-99 4.572469e-02 1e-99 1e-99
3.375e+09 1e-99 1e-99 4.870604e-02 1e-99 1e-99
3.425e+09 1e-99 1e-99 3.357486e-02 1e-99 1e-99
3.475e+09 1e-99 1e-99 3.669808e-02 1e-99 1e-99
3.525e+09 1e-99 1e-99 4.315967e-02 1e-99 1e-99
3.575e+09 1e-99 1e-99 3.930855e-02 1e-99 1e-99
3.625e+09 1e-99 1e-99 3.888896e-02 1e-99 1e-99
3.675e+09 1e-99 1e-99 3.428528e-02 1e-99 1e-99
3.725e+09 1e-99 1e-99 2.880183e-02 1e-99 1e-99
3.775e+09 1e-99 1e-99 3.294516e-02 1e-99 1e-99
3.825e+09 1e-99 1e-99 3.363884e-02 1e-99 1e-99
3.875e+09 1e-99 1e-99 3.857187e-02 1e-99 1e-99
3.925e+09 1e-99 1e-99 4.219371e-02 1e-99 1e-99
3.975e+09 1e-99 1e-99 3.881317e-02 1e-99 1e-99
4.025e+09 1e-99 1e-99 3.901583e-02 1e-99 1e-99
#TIME: 148.108935
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 4.915540e-03 1e-99 1.641873e-01 1e-99 1e-99
7.500e+07 4.876080e-03 1e-99 1.737911e-01 1e-99 1e-99
1.250e+08 4.213805e-03 1e-99 1.770028e-01 1e-99 1e-99
1.750e+08 3.496705e-03 1e-99 1.778156e-01 1e-99 1e-99
2.250e+08 2.872353e-03 1e-99 1.778208e-01 1e-99 1e-99
2.750e+08 2.291723e-03 1e-99 1.756749e-01 1e-99 1e-99
3.250e+08 1.810934e-03 1e-99 1.725218e-01 1e-99 1e-99
3.750e+08 1.391220e-03 1e-99 1.670764e-01 1e-99 1e-99
4.250e+08 1.037702e-03 1e-99 1.592750e-01 1e-99 1e-99
4.750e+08 7.607692e-04 1e-99 1.499249e-01 1e-99 1e-99
5.250e+08 5.105807e-04 1e-99 1.349540e-01 1e-99 1e-99
5.750e+08 3.466473e-04 1e-99 1.204167e-01 1e-99 1e-99
6.250e+08 2.372621e-04 1e-99 1.061464e-01 1e-99 1e-99
6.750e+08 1.666936e-04 1e-99 9.891150e-02 1e-99 1e-99
7.250e+08 1.363859e-04 1e-99 9.344716e-02 1e-99 1e-99
7.750e+08 1.743756e-04 1e-99 7.854036e-02 1e-99 1e-99
8.250e+08 1.846192e-04 1e-99 9.505198e-02 1e-99 1e-99
8.750e+08 7.782265e-05 1e-99 9.929030e-02 1e-99 1e-99
9.250e+08 1e-99 1e-99 6.564624e-02 1e-99 1e-99
9.750e+08 1e-99 1e-99 5.320036e-02 1e-99 1e-99
1.025e+09 1e-99 1e-99 4.279782e-02 1e-99 1e-99
1.075e+09 1e-99 1e-99 3.862418e-02 1e-99 1e-99
1.125e+09 1e-99 1e-99 2.877768e-02 1e-99 1e-99
1.175e+09 1e-99 1e-99 3.210855e-02 1e-99 1e-99
1.225e+09 1e-99 1e-99 2.924321e-02 1e-99 1e-99
1.275e+09 1e-99 1e-99 3.055784e-02 1e-99 1e-99
1.325e+09 1e-99 1e-99 2.968833e-02 1e-99 1e-99
1.375e+09 1e-99 1e-99 3.380828e-02 1e-99 1e-99
1.425e+09 1e-99 1e-99 2.565939e-02 1e-99 1e-99
1.475e+09 1e-99 1e-99 2.410430e-02 1e-99 1e-99
1.525e+09 1e-99 1e-99 2.291063e-02 1e-99 1e-99
1.575e+09 1e-99 1e-99 2.781173e-02 1e-99 1e-99
1.625e+09 1e-99 1e-99 2.918313e-02 1e-99 1e-99
1.675e+09 1e-99 1e-99 3.023310e-02 1e-99 1e-99
1.725e+09 1e-99 1e-99 3.043644e-02 1e-99 1e-99
1.775e+09 1e-99 1e-99 2.827485e-02 1e-99 1e-99
1.825e+09 1e-99 1e-99 3.245115e-02 1e-99 1e-99
1.875e+09 1e-99 1e-99 3.470587e-02 1e-99 1e-99
1.925e+09 1e-99 1e-99 4.153126e-02 1e-99 1e-99
1.975e+09 1e-99 1e-99 3.611735e-02 1e-99 1e-99
2.025e+09 1e-99 1e-99 3.992450e-02 1e-99 1e-99
2.075e+09 1e-99 1e-99 4.770624e-02 1e-99 1e-99
2.125e+09 1e-99 1e-99 5.462187e-02 1e-99 1e-99
2.175e+09 1e-99 1e-99 3.831762e-02 1e-99 1e-99
2.225e+09 1e-99 1e-99 3.959926e-02 1e-99 1e-99
2.275e+09 1e-99 1e-99 4.493358e-02 1e-99 1e-99
2.325e+09 1e-99 1e-99 5.137096e-02 1e-99 1e-99
2.375e+09 1e-99 1e-99 4.608871e-02 1e-99 1e-99
2.425e+09 1e-99 1e-99 4.465650e-02 1e-99 1e-99
2.475e+09 1e-99 1e-99 5.846650e-02 1e-99 1e-99
2.525e+09 1e-99 1e-99 4.894798e-02 1e-99 1e-99
2.575e+09 1e-99 1e-99 4.498778e-02 1e-99 1e-99
2.625e+09 1e-99 1e-99 5.288583e-02 1e-99 1e-99
2.675e+09 1e-99 1e-99 4.634041e-02 1e-99 1e-99
2.725e+09 1e-99 1e-99 4.297599e-02 1e-99 1e-99
2.775e+09 1e-99 1e-99 3.238099e-02 1e-99 1e-99
2.825e+09 1e-99 1e-99 2.559135e-02 1e-99 1e-99
2.875e+09 1e-99 1e-99 2.874720e-02 1e-99 1e-99
2.925e+09 1e-99 1e-99 3.536744e-02 1e-99 1e-99
2.975e+09 1e-99 1e-99 3.117800e-02 1e-99 1e-99
3.025e+09 1e-99 1e-99 3.132800e-02 1e-99 1e-99
3.075e+09 1e-99 1e-99 3.340975e-02 1e-99 1e-99
3.125e+09 1e-99 1e-99 3.273129e-02 1e-99 1e-99
3.175e+09 1e-99 1e-99 4.669375e-02 1e-99 1e-99
3.225e+09 1e-99 1e-99 4.807365e-02 1e-99 1e-99
3.275e+09 1e-99 1e-99 4.799725e-02 1e-99 1e-99
3.325e+09 1e-99 1e-99 4.311723e-02 1e-99 1e-99
3.375e+09 1e-99 1e-99 3.938168e-02 1e-99 1e-99
3.425e+09 1e-99 1e-99 4.493828e-02 1e-99 1e-99
3.475e+09 1e-99 1e-99 4.506188e-02 1e-99 1e-99
3.525e+09 1e-99 1e-99 4.263650e-02 1e-99 1e-99
3.575e+09 1e-99 1e-99 4.090310e-02 1e-99 1e-99
3.625e+09 1e-99 1e-99 3.169297e-02 1e-99 1e-99
3.675e+09 1e-99 1e-99 2.928838e-02 1e-99 1e-99
3.725e+09 1e-99 1e-99 3.592616e-02 1e-99 1e-99
3.775e+09 1e-99 1e-99 3.772550e-02 1e-99 1e-99
3.825e+09 1e-99 1e-99 3.012092e-02 1e-99 1e-99
3.875e+09 1e-99 1e-99 3.893050e-02 1e-99 1e-99
3.925e+09 1e-99 1e-99 3.546996e-02 1e-99 1e-99
3.975e+09 1e-99 1e-99 5.395523e-02 1e-99 1e-99
4.025e+09 1e-99 1e-99 4.894272e-02 1e-99 1e-99
#TIME: 149.108935
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 4.901845e-03 1e-99 1.646150e-01 1e-99 1e-99
7.500e+07 4.445581e-03 1e-99 1.690989e-01 1e-99 1e-99
1.250e+08 4.040381e-03 1e-99 1.751015e-01 1e-99 1e-99
1.750e+08 3.355753e-03 1e-99 1.758907e-01 1e-99 1e-99
2.250e+08 2.655747e-03 1e-99 1.734630e-01 1e-99 1e-99
2.750e+08 2.139418e-03 1e-99 1.718972e-01 1e-99 1e-99
3.250e+08 1.734079e-03 1e-99 1.703575e-01 1e-99 1e-99
3.750e+08 1.284220e-03 1e-99 1.625981e-01 1e-99 1e-99
4.250e+08 9.690796e-04 1e-99 1.555855e-01 1e-99 1e-99
4.750e+08 7.010303e-04 1e-99 1.455256e-01 1e-99 1e-99
5.250e+08 4.896051e-04 1e-99 1.329671e-01 1e-99 1e-99
5.750e+08 3.333992e-04 1e-99 1.186390e-01 1e-99 1e-99
6.250e+08 2.305766e-04 1e-99 1.049305e-01 1e-99 1e-99
6.750e+08 1.529758e-04 1e-99 9.497909e-02 1e-99 1e-99
7.250e+08 1.276886e-04 1e-99 9.000476e-02 1e-99 1e-99
7.750e+08 1.711821e-04 1e-99 7.611305e-02 1e-99 1e-99
8.250e+08 1.775140e-04 1e-99 9.497415e-02 1e-99 1e-99
8.750e+08 7.033105e-05 1e-99 9.611902e-02 1e-99 1e-99
9.250e+08 1e-99 1e-99 6.767846e-02 1e-99 1e-99
9.750e+08 1e-99 1e-99 4.965368e-02 1e-99 1e-99
1.025e+09 1e-99 1e-99 4.201433e-02 1e-99 1e-99
1.075e+09 1e-99 1e-99 3.564879e-02 1e-99 1e-99
1.125e+09 1e-99 1e-99 4.074784e-02 1e-99 1e-99
1.175e+09 1e-99 1e-99 3.429496e-02 1e-99 1e-99
1.225e+09 1e-99 1e-99 3.398810e-02 1e-99 1e-99
1.275e+09 1e-99 1e-99 2.666916e-02 1e-99 1e-99
1.325e+09 1e-99 1e-99 2.529016e-02 1e-99 1e-99
1.375e+09 1e-99 1e-99 2.606874e-02 1e-99 1e-99
1.425e+09 1e-99 1e-99 3.096388e-02 1e-99 1e-99
1.475e+09 1e-99 1e-99 2.852807e-02 1e-99 1e-99
1.525e+09 1e-99 1e-99 3.460009e-02 1e-99 1e-99
1.575e+09 1e-99 1e-99 2.641981e-02 1e-99 1e-99
1.625e+09 1e-99 1e-99 2.452029e-02 1e-99 1e-99
1.675e+09 1e-99 1e-99 2.652703e-02 1e-99 1e-99
1.725e+09 1e-99 1e-99 2.877392e-02 1e-99 1e-99
1.775e+09 1e-99 1e-99 3.432596e-02 1e-99 1e-99
1.825e+09 1e-99 1e-99 2.795631e-02 1e-99 1e-99
1.875e+09 1e-99 1e-99 3.577724e-02 1e-99 1e-99
1.925e+09 1e-99 1e-99 2.966979e-02 1e-99 1e-99
1.975e+09 1e-99 1e-99 4.892024e-02 1e-99 1e-99
2.025e+09 1e-99 1e-99 5.038882e-02 1e-99 1e-99
2.075e+09 1e-99 1e-99 4.076640e-02 1e-99 1e-99
2.125e+09 1e-99 1e-99 5.040032e-02 1e-99 1e-99
2.175e+09 1e-99 1e-99 4.806330e-02 1e-99 1e-99
2.225e+09 1e-99 1e-99 5.426157e-02 1e-99 1e-99
2.275e+09 1e-99 1e-99 6.094276e-02 1e-99 1e-99
2.325e+09 1e-99 1e-99 4.417361e-02 1e-99 1e-99
2.375e+09 1e-99 1e-99 5.477169e-02 1e-99 1e-99
2.425e+09 1e-99 1e-99 6.573714e-02 1e-99 1e-99
2.475e+09 1e-99 1e-99 5.860418e-02 1e-99 1e-99
2.525e+09 1e-99 1e-99 5.365049e-02 1e-99 1e-99
2.575e+09 1e-99 1e-99 4.937663e-02 1e-99 1e-99
2.625e+09 1e-99 1e-99 5.572529e-02 1e-99 1e-99
2.675e+09 1e-99 1e-99 3.833224e-02 1e-99 1e-99
2.725e+09 1e-99 1e-99 3.749558e-02 1e-99 1e-99
2.775e+09 1e-99 1e-99 2.969722e-02 1e-99 1e-99
2.825e+09 1e-99 1e-99 3.450949e-02 1e-99 1e-99
2.875e+09 1e-99 1e-99 3.183359e-02 1e-99 1e-99
2.925e+09 1e-99 1e-99 2.578779e-02 1e-99 1e-99
2.975e+09 1e-99 1e-99 2.987697e-02 1e-99 1e-99
3.025e+09 1e-99 1e-99 3.254213e-02 1e-99 1e-99
3.075e+09 1e-99 1e-99 3.933386e-02 1e-99 1e-99
3.125e+09 1e-99 1e-99 4.276018e-02 1e-99 1e-99
3.175e+09 1e-99 1e-99 5.050415e-02 1e-99 1e-99
3.225e+09 1e-99 1e-99 3.426746e-02 1e-99 1e-99
3.275e+09 1e-99 1e-99 5.217329e-02 1e-99 1e-99
3.325e+09 1e-99 1e-99 3.999564e-02 1e-99 1e-99
3.375e+09 1e-99 1e-99 4.229201e-02 1e-99 1e-99
3.425e+09 1e-99 1e-99 3.820178e-02 1e-99 1e-99
3.475e+09 1e-99 1e-99 3.495374e-02 1e-99 1e-99
3.525e+09 1e-99 1e-99 3.614418e-02 1e-99 1e-99
3.575e+09 1e-99 1e-99 3.180740e-02 1e-99 1e-99
3.625e+09 1e-99 1e-99 3.632882e-02 1e-99 1e-99
3.675e+09 1e-99 1e-99 3.631899e-02 1e-99 1e-99
3.725e+09 1e-99 1e-99 2.779300e-02 1e-99 1e-99
3.775e+09 1e-99 1e-99 2.904906e-02 1e-99 1e-99
3.825e+09 1e-99 1e-99 2.677835e-02 1e-99 1e-99
3.875e+09 1e-99 1e-99 3.078318e-02 1e-99 1e-99
3.925e+09 1e-99 1e-99 4.691788e-02 1e-99 1e-99
3.975e+09 1e-99 1e-99 3.673928e-02 1e-99 1e-99
4.025e+09 1e-99 1e-99 4.409153e-02 1e-99 1e-99
#TIME: 150.108935
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 4.511970e-03 1e-99 1.606097e-01 1e-99 1e-99
7.500e+07 4.304536e-03 1e-99 1.678406e-01 1e-99 1e-99
1.250e+08 3.768463e-03 1e-99 1.715117e-01 1e-99 1e-99
1.750e+08 3.071178e-03 1e-99 1.710033e-01 1e-99 1e-99
2.250e+08 2.549699e-03 1e-99 1.715386e-01 1e-99 1e-99
2.750e+08 2.079156e-03 1e-99 1.707223e-01 1e-99 1e-99
3.250e+08 1.638505e-03 1e-99 1.673594e-01 1e-99 1e-99
3.750e+08 1.242332e-03 1e-99 1.611028e-01 1e-99 1e-99
4.250e+08 8.902407e-04 1e-99 1.509776e-01 1e-99 1e-99
4.750e+08 6.405336e-04 1e-99 1.407397e-01 1e-99 1e-99
5.250e+08 4.548890e-04 1e-99 1.292685e-01 1e-99 1e-99
5.750e+08 3.008184e-04 1e-99 1.136386e-01 1e-99 1e-99
6.250e+08 2.067087e-04 1e-99 9.993449e-02 1e-99 1e-99
6.750e+08 1.431859e-04 1e-99 9.204648e-02 1e-99 1e-99
7.250e+08 1.235706e-04 1e-99 8.837759e-02 1e-99 1e-99
7.750e+08 1.698665e-04 1e-99 7.518409e-02 1e-99 1e-99
8.250e+08 1.573403e-04 1e-99 9.391841e-02 1e-99 1e-99
8.750e+08 6.013370e-05 1e-99 9.118131e-02 1e-99 1e-99
9.250e+08 1e-99 1e-99 6.368619e-02 1e-99 1e-99
9.750e+08 1e-99 1e-99 4.650735e-02 1e-99 1e-99
1.025e+09 1e-99 1e-99 4.036627e-02 1e-99 1e-99
1.075e+09 1e-99 1e-99 3.815433e-02 1e-99 1e-99
1.125e+09 1e-99 1e-99 2.919046e-02 1e-99 1e-99
1.175e+09 1e-99 1e-99 2.817935e-02 1e-99 1e-99
1.225e+09 1e-99 1e-99 2.994630e-02 1e-99 1e-99
1.275e+09 1e-99 1e-99 3.386694e-02 1e-99 1e-99
1.325e+09 1e-99 1e-99 3.162429e-02 1e-99 1e-99
1.375e+09 1e-99 1e-99 2.573167e-02 1e-99 1e-99
1.425e+09 1e-99 1e-99 2.483421e-02 1e-99 1e-99
1.475e+09 1e-99 1e-99 2.753276e-02 1e-99 1e-99
1.525e+09 1e-99 1e-99 1.991500e-02 1e-99 1e-99
1.575e+09 1e-99 1e-99 2.691124e-02 1e-99 1e-99
1.625e+09 1e-99 1e-99 3.037309e-02 1e-99 1e-99
1.675e+09 1e-99 1e-99 3.340815e-02 1e-99 1e-99
1.725e+09 1e-99 1e-99 2.917039e-02 1e-99 1e-99
1.775e+09 1e-99 1e-99 2.243666e-02 1e-99 1e-99
1.825e+09 1e-99 1e-99 3.473945e-02 1e-99 1e-99
1.875e+09 1e-99 1e-99 3.016148e-02 1e-99 1e-99
1.925e+09 1e-99 1e-99 3.422695e-02 1e-99 1e-99
1.975e+09 1e-99 1e-99 3.321316e-02 1e-99 1e-99
2.025e+09 1e-99 1e-99 3.502836e-02 1e-99 1e-99
2.075e+09 1e-99 1e-99 4.013265e-02 1e-99 1e-99
2.125e+09 1e-99 1e-99 4.783885e-02 1e-99 1e-99
2.175e+09 1e-99 1e-99 5.206325e-02 1e-99 1e-99
2.225e+09 1e-99 1e-99 4.378663e-02 1e-99 1e-99
2.275e+09 1e-99 1e-99 4.657449e-02 1e-99 1e-99
2.325e+09 1e-99 1e-99 4.641418e-02 1e-99 1e-99
2.375e+09 1e-99 1e-99 3.814487e-02 1e-99 1e-99
2.425e+09 1e-99 1e-99 4.326443e-02 1e-99 1e-99
2.475e+09 1e-99 1e-99 5.828043e-02 1e-99 1e-99
2.525e+09 1e-99 1e-99 5.258175e-02 1e-99 1e-99
2.575e+09 1e-99 1e-99 4.957173e-02 1e-99 1e-99
2.625e+09 1e-99 1e-99 4.652923e-02 1e-99 1e-99
2.675e+09 1e-99 1e-99 4.340368e-02 1e-99 1e-99
2.725e+09 1e-99 1e-99 3.888275e-02 1e-99 1e-99
2.775e+09 1e-99 1e-99 2.976084e-02 1e-99 1e-99
2.825e+09 1e-99 1e-99 2.621163e-02 1e-99 1e-99
2.875e+09 1e-99 1e-99 3.189382e-02 1e-99 1e-99
2.925e+09 1e-99 1e-99 3.181411e-02 1e-99 1e-99
2.975e+09 1e-99 1e-99 3.824351e-02 1e-99 1e-99
3.025e+09 1e-99 1e-99 3.114914e-02 1e-99 1e-99
3.075e+09 1e-99 1e-99 3.201321e-02 1e-99 1e-99
3.125e+09 1e-99 1e-99 2.915437e-02 1e-99 1e-99
3.175e+09 1e-99 1e-99 3.172981e-02 1e-99 1e-99
3.225e+09 1e-99 1e-99 4.770412e-02 1e-99 1e-99
3.275e+09 1e-99 1e-99 3.958675e-02 1e-99 1e-99
3.325e+09 1e-99 1e-99 4.433757e-02 1e-99 1e-99
3.375e+09 1e-99 1e-99 3.501271e-02 1e-99 1e-99
3.425e+09 1e-99 1e-99 3.689238e-02 1e-99 1e-99
3.475e+09 1e-99 1e-99 3.599019e-02 1e-99 1e-99
3.525e+09 1e-99 1e-99 3.671323e-02 1e-99 1e-99
3.575e+09 1e-99 1e-99 3.582450e-02 1e-99 1e-99
3.625e+09 1e-99 1e-99 5.035871e-02 1e-99 1e-99
3.675e+09 1e-99 1e-99 3.458092e-02 1e-99 1e-99
3.725e+09 1e-99 1e-99 3.726726e-02 1e-99 1e-99
3.775e+09 1e-99 1e-99 3.830454e-02 1e-99 1e-99
3.825e+09 1e-99 1e-99 3.785955e-02 1e-99 1e-99
3.875e+09 1e-99 1e-99 3.879385e-02 1e-99 1e-99
3.925e+09 1e-99 1e-99 3.330729e-02 1e-99 1e-99
3.975e+09 1e-99 1e-99 4.800920e-02 1e-99 1e-99
4.025e+09 1e-99 1e-99 4.412346e-02 1e-99 1e-99
#TIME: 151.108935
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 4.517159e-03 1e-99 1.612451e-01 1e-99 1e-99
7.500e+07 4.102718e-03 1e-99 1.656555e-01 1e-99 1e-99
