#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 290
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5 Ca6 Ca7
2.762500E+04 3.230739E-14 3.157008E-05 9.999684E-01 1.367231E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.767500E+04 3.177453E-14 3.136226E-05 9.999686E-01 1.365679E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.772500E+04 3.124942E-14 3.115272E-05 9.999688E-01 1.367309E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.777500E+04 3.091226E-14 3.106531E-05 9.999689E-01 1.344439E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.782500E+04 3.031139E-14 3.079952E-05 9.999692E-01 1.354722E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.787500E+04 2.995729E-14 3.070308E-05 9.999693E-01 1.325200E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.792500E+04 2.950437E-14 3.053203E-05 9.999695E-01 1.314801E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.797500E+04 2.904559E-14 3.034719E-05 9.999697E-01 1.313398E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.802500E+04 2.878064E-14 3.030691E-05 9.999697E-01 1.271602E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.807500E+04 2.847809E-14 3.023410E-05 9.999698E-01 1.241358E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.812500E+04 2.804172E-14 3.006349E-05 9.999699E-01 1.230098E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.817500E+04 2.767946E-14 2.994660E-05 9.999701E-01 1.205086E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.822500E+04 2.709993E-14 2.966292E-05 9.999703E-01 1.216567E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.827500E+04 2.666052E-14 2.947596E-05 9.999705E-01 1.210833E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.832500E+04 2.643917E-14 2.944938E-05 9.999706E-01 1.173468E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.837500E+04 2.598139E-14 2.923943E-05 9.999708E-01 1.174693E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.842500E+04 2.546956E-14 2.898477E-05 9.999710E-01 1.183747E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.847500E+04 2.508206E-14 2.881739E-05 9.999712E-01 1.179471E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.852500E+04 2.480337E-14 2.873782E-05 9.999713E-01 1.152028E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.857500E+04 2.432969E-14 2.850011E-05 9.999715E-01 1.157700E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.862500E+04 2.389346E-14 2.828502E-05 9.999717E-01 1.161238E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.867500E+04 2.378101E-14 2.833403E-05 9.999717E-01 1.105942E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.872500E+04 2.337266E-14 2.814045E-05 9.999719E-01 1.100206E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.877500E+04 2.299704E-14 2.797138E-05 9.999720E-01 1.088200E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.882500E+04 2.287246E-14 2.800497E-05 9.999720E-01 1.040333E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.887500E+04 2.252045E-14 2.784525E-05 9.999722E-01 1.031385E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.892500E+04 2.219500E-14 2.770592E-05 9.999723E-01 1.017527E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.897500E+04 2.185785E-14 2.755200E-05 9.999724E-01 1.007654E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.902500E+04 2.149889E-14 2.737731E-05 9.999726E-01 1.000462E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.907500E+04 2.128190E-14 2.731928E-05 9.999727E-01 9.752478E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.912500E+04 2.084315E-14 2.706482E-05 9.999729E-01 9.850387E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.917500E+04 2.042647E-14 2.682473E-05 9.999732E-01 9.923684E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.922500E+04 2.002678E-14 2.659223E-05 9.999734E-01 1.000977E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.927500E+04 1.992605E-14 2.664024E-05 9.999734E-01 9.461739E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.932500E+04 1.940287E-14 2.628963E-05 9.999737E-01 9.737597E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.937500E+04 1.914022E-14 2.617344E-05 9.999738E-01 9.588588E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.942500E+04 1.891006E-14 2.608862E-05 9.999739E-01 9.353257E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.947500E+04 1.870590E-14 2.602189E-05 9.999740E-01 9.127150E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.952500E+04 1.848246E-14 2.594090E-05 9.999741E-01 8.880655E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.957500E+04 1.819815E-14 2.579594E-05 9.999742E-01 8.775391E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.962500E+04 1.794782E-14 2.567924E-05 9.999743E-01 8.635464E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.967500E+04 1.768013E-14 2.554680E-05 9.999745E-01 8.491832E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.972500E+04 1.740054E-14 2.539316E-05 9.999746E-01 8.434056E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.977500E+04 1.715836E-14 2.528163E-05 9.999747E-01 8.245958E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.982500E+04 1.687937E-14 2.512584E-05 9.999749E-01 8.165006E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
