#NTIMES:     39
#NSTAGES:     6
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    5.213399E+03    1.0000E-99    2.8225E-19    9.6926E-11    2.7454E-04    8.3794E-01    1.6179E-01
    5.610511E+03    1.0000E-99    5.8649E-19    1.9097E-10    4.3353E-04    8.9871E-01    1.0085E-01
    6.037881E+03    1.0000E-99    1.4771E-18    4.4138E-10    7.5353E-04    9.4611E-01    5.3141E-02
    6.497801E+03    1.0000E-99    6.1187E-18    1.5604E-09    1.7274E-03    9.7930E-01    1.8970E-02
    6.992759E+03    1.0000E-99    5.7678E-17    1.1081E-08    6.1817E-03    9.8985E-01    3.9701E-03
    7.470371E+03    1.0000E-99    8.9190E-16    1.1953E-07    2.8053E-02    9.7100E-01    9.4303E-04
    7.926120E+03    1.0000E-99    1.8951E-14    1.6837E-06    1.4159E-01    8.5796E-01    4.3935E-04
    8.327219E+03    1.0000E-99    3.5068E-13    1.9236E-05    5.1649E-01    4.8328E-01    2.0964E-04
    8.702979E+03    1.0000E-99    4.2196E-12    1.2702E-04    8.9799E-01    1.0184E-01    4.1708E-05
    9.042661E+03    1.0000E-99    3.2465E-11    5.2604E-04    9.8286E-01    1.6608E-02    6.2731E-06
    9.369911E+03    1.0000E-99    2.0259E-10    1.8375E-03    9.9306E-01    5.1041E-03    1.7965E-06
    9.651601E+03    1.0000E-99    9.7615E-10    5.3322E-03    9.9157E-01    3.0927E-03    9.6403E-07
    9.900591E+03    1.0000E-99    4.1364E-09    1.4098E-02    9.8356E-01    2.3415E-03    6.3440E-07
    1.013221E+04    1.0000E-99    1.7265E-08    3.6685E-02    9.6143E-01    1.8844E-03    4.4787E-07
    1.033760E+04    1.0000E-99    6.8779E-08    9.1470E-02    9.0703E-01    1.4988E-03    3.1324E-07
    1.054539E+04    1.0000E-99    3.0891E-07    2.3844E-01    7.6044E-01    1.1182E-03    2.1645E-07
    1.075489E+04    1.0000E-99    1.3317E-06    5.4389E-01    4.5547E-01    6.2985E-04    1.1941E-07
    1.096069E+04    1.0000E-99    4.1169E-06    8.3779E-01    1.6198E-01    2.2155E-04    4.3159E-08
    1.115931E+04    1.0000E-99    9.5594E-06    9.5645E-01    4.3485E-02    5.9119E-05    1.1820E-08
    1.134098E+04    1.0000E-99    1.9379E-05    9.8689E-01    1.3069E-02    1.6507E-05    3.1439E-09
    1.153459E+04    1.0000E-99    3.9919E-05    9.9514E-01    4.8166E-03    5.3601E-06    9.2027E-10
    1.172389E+04    1.0000E-99    7.8174E-05    9.9718E-01    2.7403E-03    2.7087E-06    4.2069E-10
    1.192869E+04    1.0000E-99    1.5260E-04    9.9780E-01    2.0438E-03    1.8160E-06    2.5723E-10
    1.212842E+04    1.0000E-99    2.6742E-04    9.9804E-01    1.6873E-03    1.3250E-06    1.6752E-10
    1.235380E+04    1.0000E-99    4.1854E-04    9.9810E-01    1.4808E-03    1.0564E-06    1.2233E-10
    1.261002E+04    1.0000E-99    5.9857E-04    9.9807E-01    1.3338E-03    8.7741E-07    9.4514E-11
    1.287281E+04    1.0000E-99    8.0356E-04    9.9794E-01    1.2565E-03    7.9096E-07    8.2129E-11
    1.318721E+04    1.0000E-99    1.0925E-03    9.9772E-01    1.1885E-03    7.1729E-07    7.1933E-11
    1.351441E+04    1.0000E-99    1.4782E-03    9.9737E-01    1.1524E-03    6.8237E-07    6.7579E-11
    1.386900E+04    1.0000E-99    2.0127E-03    9.9689E-01    1.0921E-03    6.1985E-07    5.9228E-11
    1.423600E+04    1.0000E-99    2.7164E-03    9.9621E-01    1.0767E-03    6.0862E-07    5.8248E-11
    1.460292E+04    1.0000E-99    3.5875E-03    9.9533E-01    1.0796E-03    6.1719E-07    6.0041E-11
    1.497210E+04    1.0000E-99    4.6272E-03    9.9425E-01    1.1176E-03    6.6610E-07    6.7833E-11
    1.532031E+04    1.0000E-99    5.7857E-03    9.9308E-01    1.1373E-03    6.9398E-07    7.2604E-11
    1.571760E+04    1.0000E-99    7.3508E-03    9.9148E-01    1.1670E-03    7.3530E-07    7.9713E-11
    1.613099E+04    1.0000E-99    9.2818E-03    9.8956E-01    1.1590E-03    7.3007E-07    7.9426E-11
    1.660089E+04    1.0000E-99    1.1860E-02    9.8701E-01    1.1249E-03    6.9312E-07    7.4061E-11
    1.713149E+04    1.0000E-99    1.5113E-02    9.8367E-01    1.2206E-03    8.2238E-07    9.6427E-11
    1.767899E+04    1.0000E-99    1.8723E-02    9.7998E-01    1.2989E-03    9.3878E-07    1.1852E-10
    1.826411E+04    1.0000E-99    2.2588E-02    9.7598E-01    1.4352E-03    1.1553E-06    1.6306E-10
    1.889028E+04    1.0000E-99    2.6617E-02    9.7186E-01    1.5205E-03    1.3078E-06    1.9804E-10
    1.955040E+04    1.0000E-99    3.0515E-02    9.6765E-01    1.8310E-03    1.9101E-06    3.5203E-10
    2.023309E+04    1.0000E-99    3.4670E-02    9.6345E-01    1.8812E-03    2.0343E-06    3.9025E-10
    2.092811E+04    1.0000E-99    3.8329E-02    9.5948E-01    2.1837E-03    2.7597E-06    6.2145E-10
    2.162971E+04    1.0000E-99    4.1734E-02    9.5581E-01    2.4483E-03    3.4904E-06    8.9007E-10
    2.233490E+04    1.0000E-99    4.5577E-02    9.5192E-01    2.4984E-03    3.6591E-06    9.6153E-10
    2.304210E+04    1.0000E-99    4.9054E-02    9.4786E-01    3.0764E-03    5.5711E-06    1.8166E-09
    2.375060E+04    1.0000E-99    5.3382E-02    9.4324E-01    3.3684E-03    6.7191E-06    2.4280E-09
    2.446001E+04    1.0000E-99    5.7788E-02    9.3819E-01    4.0146E-03    9.5914E-06    4.1727E-09
    2.517029E+04    1.0000E-99    6.3019E-02    9.3240E-01    4.5673E-03    1.2478E-05    6.2276E-09
    2.588139E+04    1.0000E-99    6.8814E-02    9.2593E-01    5.2430E-03    1.6539E-05    9.5605E-09
    2.659349E+04    1.0000E-99    7.4924E-02    9.1905E-01    6.0000E-03    2.1786E-05    1.4681E-08
    2.730679E+04    1.0000E-99    8.0732E-02    9.1226E-01    6.9780E-03    2.9602E-05    2.3472E-08
    2.802138E+04    1.0000E-99    8.5831E-02    9.0599E-01    8.1409E-03    4.0437E-05    3.7966E-08
    2.873712E+04    1.0000E-99    9.0088E-02    9.0032E-01    9.5385E-03    5.5647E-05    6.2222E-08
    2.945390E+04    1.0000E-99    9.3791E-02    8.9492E-01    1.1209E-02    7.6948E-05    1.0299E-07
    3.017128E+04    1.0000E-99    9.7373E-02    8.8932E-01    1.3200E-02    1.0679E-04    1.7196E-07
    3.088881E+04    1.0000E-99    1.0103E-01    8.8325E-01    1.5571E-02    1.4853E-04    2.8919E-07
    3.160629E+04    1.0000E-99    1.0454E-01    8.7688E-01    1.8374E-02    2.0651E-04    4.8823E-07
    3.232349E+04    1.0000E-99    1.0744E-01    8.7063E-01    2.1643E-02    2.8568E-04    8.2247E-07
    3.304059E+04    1.0000E-99    1.0925E-01    8.6496E-01    2.5394E-02    3.9155E-04    1.3744E-06
    3.375770E+04    1.0000E-99    1.0974E-01    8.6009E-01    2.9631E-02    5.2995E-04    2.2682E-06
    3.447520E+04    1.0000E-99    1.0898E-01    8.5596E-01    3.4348E-02    7.0689E-04    3.6863E-06
    3.519338E+04    1.0000E-99    1.0719E-01    8.5237E-01    3.9510E-02    9.2730E-04    5.8811E-06
    3.591269E+04    1.0000E-99    1.0458E-01    8.4917E-01    4.5049E-02    1.1940E-03    9.1793E-06
    3.663381E+04    1.0000E-99    1.0127E-01    8.4633E-01    5.0871E-02    1.5067E-03    1.3971E-05
    3.735789E+04    1.0000E-99    9.7421E-02    8.4383E-01    5.6870E-02    1.8620E-03    2.0680E-05
    3.808621E+04    1.0000E-99    9.3265E-02    8.4151E-01    6.2937E-02    2.2532E-03    2.9706E-05
    3.882089E+04    1.0000E-99    8.9165E-02    8.3914E-01    6.8981E-02    2.6717E-03    4.1368E-05
    3.956460E+04    1.0000E-99    8.5545E-02    8.3634E-01    7.4946E-02    3.1088E-03    5.5839E-05
    3.985650E+04    1.0000E-99    8.4392E-02    8.3504E-01    7.7227E-02    3.2808E-03    6.2193E-05
    4.005110E+04    1.0000E-99    8.3911E-02    8.3394E-01    7.8686E-02    3.3930E-03    6.6571E-05
    4.018082E+04    1.0000E-99    8.3672E-02    8.3315E-01    7.9640E-02    3.4672E-03    6.9558E-05
    4.026731E+04    1.0000E-99    8.3591E-02    8.3256E-01    8.0266E-02    3.5163E-03    7.1585E-05
    4.032441E+04    1.0000E-99    8.3629E-02    8.3208E-01    8.0674E-02    3.5486E-03    7.2943E-05
    4.032500E+04    1.0000E-99    8.3623E-02    8.3206E-01    8.0692E-02    3.5501E-03    7.2995E-05
#TIME:    10.000
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    1.025000E+03    1.0000E-99    4.4352E-21    1.3772E-12    9.6620E-06    2.1485E-01    7.8514E-01
    1.037979E+03    1.0000E-99    4.4258E-21    1.3718E-12    9.6031E-06    2.1427E-01    7.8572E-01
    1.063930E+03    1.0000E-99    4.2274E-21    1.3221E-12    9.3533E-06    2.1163E-01    7.8836E-01
    1.115838E+03    1.0000E-99    3.9267E-21    1.2509E-12    9.0217E-06    2.0820E-01    7.9179E-01
    1.200830E+03    1.0000E-99    3.6384E-21    1.1880E-12    8.7535E-06    2.0571E-01    7.9429E-01
    1.292301E+03    1.0000E-99    3.5160E-21    1.1724E-12    8.7489E-06    2.0639E-01    7.9361E-01
    1.390740E+03    1.0000E-99    3.5271E-21    1.1979E-12    8.9874E-06    2.1004E-01    7.8995E-01
    1.496679E+03    1.0000E-99    3.6652E-21    1.2652E-12    9.4789E-06    2.1669E-01    7.8331E-01
    1.610681E+03    1.0000E-99    3.9436E-21    1.3808E-12    1.0262E-05    2.2654E-01    7.7345E-01
    1.733371E+03    1.0000E-99    4.3942E-21    1.5576E-12    1.1404E-05    2.3998E-01    7.6001E-01
    1.865409E+03    1.0000E-99    5.0720E-21    1.8167E-12    1.3010E-05    2.5750E-01    7.4249E-01
    2.007500E+03    1.0000E-99    6.0674E-21    2.1918E-12    1.5241E-05    2.7974E-01    7.2025E-01
    2.160419E+03    1.0000E-99    7.5241E-21    2.7360E-12    1.8329E-05    3.0743E-01    6.9255E-01
    2.324980E+03    1.0000E-99    9.6714E-21    3.5332E-12    2.2615E-05    3.4137E-01    6.5860E-01
    2.502080E+03    1.0000E-99    1.2878E-20    4.7175E-12    2.8596E-05    3.8229E-01    6.1768E-01
    2.692670E+03    1.0000E-99    1.7749E-20    6.5057E-12    3.6994E-05    4.3070E-01    5.6926E-01
    2.897780E+03    1.0000E-99    2.5292E-20    9.2557E-12    4.8866E-05    4.8671E-01    5.1325E-01
    3.118510E+03    1.0000E-99    3.7381E-20    1.3621E-11    6.5967E-05    5.5035E-01    4.4959E-01
    3.356059E+03    1.0000E-99    5.6149E-20    2.0321E-11    8.9407E-05    6.1671E-01    3.8320E-01
    3.611692E+03    1.0000E-99    8.7804E-20    3.1431E-11    1.2368E-04    6.8693E-01    3.1295E-01
    3.886809E+03    1.0000E-99    1.4031E-19    4.9442E-11    1.7170E-04    7.5411E-01    2.4571E-01
    4.182879E+03    1.0000E-99    2.3159E-19    7.9790E-11    2.4052E-04    8.1572E-01    1.8404E-01
    4.501499E+03    1.0000E-99    4.0153E-19    1.3396E-10    3.4312E-04    8.6965E-01    1.3001E-01
    4.844389E+03    1.0000E-99    7.3174E-19    2.3354E-10    4.9731E-04    9.1277E-01    8.6728E-02
    5.213399E+03    1.0000E-99    1.4544E-18    4.3666E-10    7.4945E-04    9.4587E-01    5.3378E-02
    5.610511E+03    1.0000E-99    3.2217E-18    8.9114E-10    1.1885E-03    9.6881E-01    3.0000E-02
    6.037881E+03    1.0000E-99    9.4202E-18    2.3032E-09    2.1929E-03    9.8405E-01    1.3755E-02
    6.497801E+03    1.0000E-99    5.0405E-17    1.0033E-08    5.6974E-03    9.9000E-01    4.3033E-03
    6.992759E+03    1.0000E-99    6.7674E-16    9.7239E-08    2.4624E-02    9.7424E-01    1.1409E-03
    7.470371E+03    1.0000E-99    1.6626E-14    1.6024E-06    1.4030E-01    8.5912E-01    5.8499E-04
    7.926120E+03    1.0000E-99    4.1702E-13    2.4041E-05    5.8131E-01    4.1840E-01    2.6949E-04
    8.327219E+03    1.0000E-99    4.9683E-12    1.5446E-04    9.2471E-01    7.5091E-02    4.8234E-05
    8.702979E+03    1.0000E-99    4.1315E-11    6.6743E-04    9.8572E-01    1.3608E-02    8.0348E-06
    9.042661E+03    1.0000E-99    2.5286E-10    2.2867E-03    9.9170E-01    6.0111E-03    3.2088E-06
    9.369911E+03    1.0000E-99    1.4611E-09    7.4647E-03    9.8836E-01    4.1742E-03    1.9427E-06
    9.651601E+03    1.0000E-99    7.1954E-09    2.1752E-02    9.7499E-01    3.2591E-03    1.2996E-06
    9.900590E+03    1.0000E-99    3.3347E-08    6.0300E-02    9.3706E-01    2.6416E-03    9.3207E-07
    1.013221E+04    1.0000E-99    1.6004E-07    1.6699E-01    8.3099E-01    2.0242E-03    6.4307E-07
    1.033760E+04    1.0000E-99    6.7446E-07    3.9769E-01    6.0098E-01    1.3310E-03    3.9920E-07
    1.054539E+04    1.0000E-99    2.3612E-06    7.2257E-01    2.7683E-01    5.9669E-04    1.8085E-07
    1.075489E+04    1.0000E-99    6.0570E-06    9.1668E-01    8.3127E-02    1.8515E-04    5.9977E-08
    1.096069E+04    1.0000E-99    1.3126E-05    9.7624E-01    2.3698E-02    5.0046E-05    1.5800E-08
    1.115931E+04    1.0000E-99    2.6606E-05    9.9111E-01    8.8427E-03    1.7096E-05    5.0559E-09
    1.134098E+04    1.0000E-99    5.0212E-05    9.9497E-01    4.9663E-03    8.6328E-06    2.3383E-09
    1.153459E+04    1.0000E-99    9.7480E-05    9.9638E-01    3.5174E-03    5.3552E-06    1.2916E-09
    1.172389E+04    1.0000E-99    1.8320E-04    9.9681E-01    3.0048E-03    4.2278E-06    9.5424E-10
    1.192869E+04    1.0000E-99    3.5031E-04    9.9706E-01    2.5891E-03    3.2527E-06    6.6222E-10
    1.212841E+04    1.0000E-99    6.0882E-04    9.9703E-01    2.3565E-03    2.7463E-06    5.2233E-10
    1.235380E+04    1.0000E-99    9.4770E-04    9.9680E-01    2.2491E-03    2.5341E-06    4.6890E-10
    1.261001E+04    1.0000E-99    1.3382E-03    9.9650E-01    2.1585E-03    2.3620E-06    4.2737E-10
    1.287281E+04    1.0000E-99    1.7723E-03    9.9621E-01    2.0185E-03    2.0872E-06    3.5917E-10
    1.318721E+04    1.0000E-99    2.3320E-03    9.9569E-01    1.9719E-03    2.0108E-06    3.4326E-10
    1.351441E+04    1.0000E-99    3.0828E-03    9.9500E-01    1.9120E-03    1.9081E-06    3.2049E-10
    1.386900E+04    1.0000E-99    4.0907E-03    9.9402E-01    1.8908E-03    1.8822E-06    3.1692E-10
    1.423600E+04    1.0000E-99    5.3507E-03    9.9266E-01    1.9916E-03    2.1026E-06    3.7691E-10
    1.460292E+04    1.0000E-99    6.8958E-03    9.9118E-01    1.9243E-03    1.9782E-06    3.4693E-10
    1.497210E+04    1.0000E-99    8.6893E-03    9.8937E-01    1.9393E-03    2.0224E-06    3.6113E-10
    1.532031E+04    1.0000E-99    1.0595E-02    9.8733E-01    2.0748E-03    2.3264E-06    4.4769E-10
    1.571760E+04    1.0000E-99    1.3148E-02    9.8474E-01    2.1137E-03    2.4306E-06    4.8134E-10
    1.613099E+04    1.0000E-99    1.6255E-02    9.8166E-01    2.0793E-03    2.3707E-06    4.6728E-10
    1.660089E+04    1.0000E-99    2.0165E-02    9.7764E-01    2.1945E-03    2.6618E-06    5.6010E-10
    1.713149E+04    1.0000E-99    2.5205E-02    9.7273E-01    2.0616E-03    2.3758E-06    4.7732E-10
    1.767899E+04    1.0000E-99    2.9977E-02    9.6745E-01    2.5690E-03    3.7142E-06    9.3803E-10
    1.826411E+04    1.0000E-99    3.5145E-02    9.6207E-01    2.7791E-03    4.3871E-06    1.2141E-09
    1.889028E+04    1.0000E-99    4.0974E-02    9.5655E-01    2.4760E-03    3.5272E-06    8.8589E-10
    1.955040E+04    1.0000E-99    4.5661E-02    9.5136E-01    2.9696E-03    5.1111E-06    1.5553E-09
    2.023309E+04    1.0000E-99    4.9015E-02    9.4673E-01    4.2419E-03    1.0461E-05    4.5705E-09
    2.092811E+04    1.0000E-99    5.3982E-02    9.4164E-01    4.3713E-03    1.1215E-05    5.1211E-09
    2.162971E+04    1.0000E-99    5.9833E-02    9.3610E-01    4.0556E-03    9.7624E-06    4.2038E-09
    2.233490E+04    1.0000E-99    6.5676E-02    9.3039E-01    3.9255E-03    9.2354E-06    3.9054E-09
    2.304210E+04    1.0000E-99    6.9203E-02    9.2565E-01    5.1316E-03    1.5825E-05    8.7978E-09
    2.375060E+04    1.0000E-99    7.3497E-02    9.2031E-01    6.1695E-03    2.2976E-05    1.5501E-08
    2.446001E+04    1.0000E-99    7.9182E-02    9.1386E-01    6.9266E-03    2.9143E-05    2.2311E-08
    2.517029E+04    1.0000E-99    8.5263E-02    9.0686E-01    7.8431E-03    3.7600E-05    3.2988E-08
    2.588139E+04    1.0000E-99    9.1343E-02    8.9965E-01    8.9586E-03    4.9335E-05    5.0060E-08
    2.659349E+04    1.0000E-99    9.6735E-02    8.9288E-01    1.0315E-02    6.5692E-05    7.7736E-08
    2.730679E+04    1.0000E-99    1.0084E-01    8.8709E-01    1.1974E-02    8.8720E-05    1.2336E-07
    2.802139E+04    1.0000E-99    1.0344E-01    8.8245E-01    1.3984E-02    1.2102E-04    1.9898E-07
    2.873711E+04    1.0000E-99    1.0467E-01    8.7877E-01    1.6399E-02    1.6619E-04    3.2480E-07
    2.945390E+04    1.0000E-99    1.0490E-01    8.7557E-01    1.9294E-02    2.2930E-04    5.3538E-07
    3.017129E+04    1.0000E-99    1.0441E-01    8.7250E-01    2.2772E-02    3.1785E-04    8.9118E-07
    3.088881E+04    1.0000E-99    1.0316E-01    8.6945E-01    2.6947E-02    4.4196E-04    1.4954E-06
    3.160629E+04    1.0000E-99    1.0091E-01    8.6656E-01    3.1911E-02    6.1415E-04    2.5174E-06
    3.232349E+04    1.0000E-99    9.7508E-02    8.6393E-01    3.7710E-02    8.4827E-04    4.2202E-06
    3.304059E+04    1.0000E-99    9.3050E-02    8.6142E-01    4.4363E-02    1.1595E-03    7.0046E-06
    3.375770E+04    1.0000E-99    8.7863E-02    8.5869E-01    5.1873E-02    1.5641E-03    1.1469E-05
    3.447520E+04    1.0000E-99    8.2308E-02    8.5537E-01    6.0220E-02    2.0782E-03    1.8475E-05
    3.519338E+04    1.0000E-99    7.6629E-02    8.5130E-01    6.9325E-02    2.7136E-03    2.9183E-05
    3.591269E+04    1.0000E-99    7.0908E-02    8.4653E-01    7.9043E-02    3.4742E-03    4.5022E-05
    3.663381E+04    1.0000E-99    6.5163E-02    8.4123E-01    8.9186E-02    4.3537E-03    6.7583E-05
    3.735789E+04    1.0000E-99    5.9490E-02    8.3552E-01    9.9555E-02    5.3354E-03    9.8410E-05
    3.808620E+04    1.0000E-99    5.4072E-02    8.2944E-01    1.0996E-01    6.3921E-03    1.3862E-04
    3.882089E+04    1.0000E-99    4.9146E-02    8.2293E-01    1.2025E-01    7.4891E-03    1.8848E-04
    3.956460E+04    1.0000E-99    4.4995E-02    8.1584E-01    1.3033E-01    8.5855E-03    2.4670E-04
    3.985650E+04    1.0000E-99    4.3684E-02    8.1287E-01    1.3417E-01    9.0004E-03    2.7087E-04
    4.005110E+04    1.0000E-99    4.3004E-02    8.1081E-01    1.3664E-01    9.2661E-03    2.8703E-04
    4.018082E+04    1.0000E-99    4.2635E-02    8.0939E-01    1.3824E-01    9.4387E-03    2.9780E-04
    4.026731E+04    1.0000E-99    4.2441E-02    8.0842E-01    1.3928E-01    9.5513E-03    3.0496E-04
    4.032441E+04    1.0000E-99    4.2344E-02    8.0775E-01    1.3997E-01    9.6251E-03    3.0970E-04
    4.032500E+04    1.0000E-99    4.2340E-02    8.0772E-01    1.4000E-01    9.6289E-03    3.0989E-04
#TIME:    11.000
#NVEL: 100
#vel_mid[km/s]           ni1           ni2           ni3           ni4           ni5           ni6
    1.025000E+03    1.0000E-99    4.1339E-20    1.1900E-11    5.3971E-05    4.9048E-01    5.0947E-01
    1.037979E+03    1.0000E-99    4.1250E-20    1.1857E-11    5.3670E-05    4.8959E-01    5.1035E-01
    1.063930E+03    1.0000E-99    3.9638E-20    1.1493E-11    5.2549E-05    4.8583E-01    5.1411E-01
    1.115839E+03    1.0000E-99    3.7159E-20    1.0966E-11    5.1061E-05    4.8100E-01    5.1895E-01
    1.200830E+03    1.0000E-99    3.4670E-20    1.0482E-11    4.9823E-05    4.7750E-01    5.2246E-01
    1.292301E+03    1.0000E-99    3.3546E-20    1.0355E-11    4.9805E-05    4.7880E-01    5.2115E-01
    1.390740E+03    1.0000E-99    3.3528E-20    1.0541E-11    5.0912E-05    4.8457E-01    5.1538E-01
    1.496679E+03    1.0000E-99    3.4529E-20    1.1032E-11    5.3145E-05    4.9462E-01    5.0533E-01
    1.610681E+03    1.0000E-99    3.6604E-20    1.1864E-11    5.6615E-05    5.0892E-01    4.9103E-01
    1.733370E+03    1.0000E-99    3.9935E-20    1.3106E-11    6.1526E-05    5.2753E-01    4.7241E-01
    1.865409E+03    1.0000E-99    4.4833E-20    1.4872E-11    6.8188E-05    5.5050E-01    4.4943E-01
    2.007500E+03    1.0000E-99    5.1805E-20    1.7335E-11    7.7047E-05    5.7783E-01    4.2209E-01
    2.160419E+03    1.0000E-99    6.1626E-20    2.0760E-11    8.8720E-05    6.0940E-01    3.9051E-01
    2.324980E+03    1.0000E-99    7.5494E-20    2.5546E-11    1.0406E-04    6.4487E-01    3.5503E-01
    2.502080E+03    1.0000E-99    9.5291E-20    3.2307E-11    1.2425E-04    6.8364E-01    3.1623E-01
    2.692670E+03    1.0000E-99    1.2406E-19    4.2014E-11    1.5097E-04    7.2482E-01    2.7503E-01
    2.897780E+03    1.0000E-99    1.6692E-19    5.6258E-11    1.8667E-04    7.6721E-01    2.3260E-01
    3.118510E+03    1.0000E-99    2.3316E-19    7.7842E-11    2.3528E-04    8.0955E-01    1.9022E-01
    3.356059E+03    1.0000E-99    3.3774E-19    1.1106E-10    3.0148E-04    8.4955E-01    1.5015E-01
    3.611691E+03    1.0000E-99    5.1102E-19    1.6432E-10    3.9399E-04    8.8589E-01    1.1371E-01
    3.886809E+03    1.0000E-99    8.1671E-19    2.5443E-10    5.2820E-04    9.1755E-01    8.1917E-02
    4.182879E+03    1.0000E-99    1.3845E-18    4.1326E-10    7.2721E-04    9.4327E-01    5.6003E-02
    4.501499E+03    1.0000E-99    2.4991E-18    7.0554E-10    1.0292E-03    9.6262E-01    3.6349E-02
    4.844389E+03    1.0000E-99    4.9733E-18    1.3063E-09    1.5303E-03    9.7658E-01    2.1890E-02
    5.213399E+03    1.0000E-99    1.1174E-17    2.6786E-09    2.4251E-03    9.8547E-01    1.2100E-02
    5.610511E+03    1.0000E-99    2.8114E-17    6.0306E-09    4.0696E-03    9.8960E-01    6.3315E-03
    6.037881E+03    1.0000E-99    9.9590E-17    1.8294E-08    8.2791E-03    9.8888E-01    2.8418E-03
    6.497801E+03    1.0000E-99    7.0592E-16    1.0230E-07    2.5056E-02    9.7375E-01    1.1932E-03
    6.992759E+03    1.0000E-99    1.6520E-14    1.6509E-06    1.4332E-01    8.5596E-01    7.1790E-04
    7.470371E+03    1.0000E-99    4.5278E-13    2.7453E-05    6.2239E-01    3.7724E-01    3.4736E-04
    7.926120E+03    1.0000E-99    6.1474E-12    1.9265E-04    9.4432E-01    5.5431E-02    5.4042E-05
    8.327219E+03    1.0000E-99    5.1803E-11    8.3468E-04    9.8578E-01    1.3375E-02    1.1936E-05
    8.702979E+03    1.0000E-99    3.4656E-10    3.0210E-03    9.8923E-01    7.7402E-03    6.1727E-06
    9.042661E+03    1.0000E-99    2.0040E-09    9.8316E-03    9.8433E-01    5.8389E-03    3.9954E-06
    9.369910E+03    1.0000E-99    1.2238E-08    3.2938E-02    9.6241E-01    4.6535E-03    2.7652E-06
    9.651601E+03    1.0000E-99    7.0291E-08    1.0416E-01    8.9228E-01    3.5555E-03    1.8239E-06
    9.900590E+03    1.0000E-99    3.7756E-07    2.9891E-01    6.9863E-01    2.4570E-03    1.1603E-06
    1.013221E+04    1.0000E-99    1.5888E-06    6.3715E-01    3.6163E-01    1.2186E-03    5.7393E-07
    1.033760E+04    1.0000E-99    4.1881E-06    8.7038E-01    1.2918E-01    4.4249E-04    2.1885E-07
    1.054539E+04    1.0000E-99    9.0870E-06    9.5955E-01    4.0301E-02    1.3584E-04    6.7923E-08
    1.075489E+04    1.0000E-99    1.8455E-05    9.8493E-01    1.5000E-02    4.6336E-05    2.1726E-08
    1.096069E+04    1.0000E-99    3.6070E-05    9.9203E-01    7.9127E-03    2.1656E-05    9.1795E-09
    1.115931E+04    1.0000E-99    6.8372E-05    9.9426E-01    5.6539E-03    1.3853E-05    5.3462E-09
    1.134099E+04    1.0000E-99    1.2294E-04    9.9508E-01    4.7871E-03    1.0762E-05    3.8609E-09
    1.153459E+04    1.0000E-99    2.2952E-04    9.9551E-01    4.2560E-03    8.7998E-06    2.9366E-09
    1.172389E+04    1.0000E-99    4.2341E-04    9.9576E-01    3.8071E-03    7.1654E-06    2.1961E-09
    1.192869E+04    1.0000E-99    8.0457E-04    9.9560E-01    3.5931E-03    6.4676E-06    1.9081E-09
    1.212841E+04    1.0000E-99    1.4044E-03    9.9539E-01    3.2033E-03    5.2002E-06    1.3920E-09
    1.235380E+04    1.0000E-99    2.1625E-03    9.9465E-01    3.1861E-03    5.1901E-06    1.4002E-09
    1.261001E+04    1.0000E-99    2.9938E-03    9.9384E-01    3.1578E-03    5.1424E-06    1.3937E-09
    1.287280E+04    1.0000E-99    3.8773E-03    9.9302E-01    3.0959E-03    4.9801E-06    1.3394E-09
    1.318721E+04    1.0000E-99    4.9064E-03    9.9205E-01    3.0428E-03    4.8446E-06    1.2956E-09
    1.351441E+04    1.0000E-99    6.2790E-03    9.9053E-01    3.1817E-03    5.3286E-06    1.5037E-09
    1.386900E+04    1.0000E-99    8.1511E-03    9.8871E-01    3.1367E-03    5.2181E-06    1.4691E-09
    1.423600E+04    1.0000E-99    1.0484E-02    9.8648E-01    3.0352E-03    4.9263E-06    1.3594E-09
    1.460291E+04    1.0000E-99    1.3115E-02    9.8377E-01    3.1097E-03    5.2073E-06    1.4880E-09
    1.497210E+04    1.0000E-99    1.6068E-02    9.8068E-01    3.2411E-03    5.6942E-06    1.7122E-09
    1.532031E+04    1.0000E-99    1.9271E-02    9.7748E-01    3.2448E-03    5.7482E-06    1.7485E-09
    1.571760E+04    1.0000E-99    2.3329E-02    9.7330E-01    3.3652E-03    6.2312E-06    1.9873E-09
    1.613099E+04    1.0000E-99    2.8208E-02    9.6846E-01    3.3221E-03    6.1320E-06    1.9574E-09
    1.660089E+04    1.0000E-99    3.4016E-02    9.6241E-01    3.5699E-03    7.1490E-06    2.4834E-09
    1.713149E+04    1.0000E-99    4.0990E-02    9.5526E-01    3.7429E-03    7.9512E-06    2.9420E-09
    1.767899E+04    1.0000E-99    4.7968E-02    9.4802E-01    3.9985E-03    9.1763E-06    3.6794E-09
